atom_numbers,value
N1,10.580779027546217
H2,1.9365724493673644
H3,1.9259074471542459
C4,9.629676869916437
H5,2.090100527142722
C6,9.615073456793759
H7,2.076939668098251
H8,2.083742469704865
C9,9.585377924681378
H10,2.0975731016858794
C11,9.71593246847321
H12,2.1032192447301603
H13,2.0917029971497247
H14,2.083269097441154
C15,9.715335270628904
H16,2.0902025522620393
H17,2.0929113013411103
H18,2.089648939347019
C19,9.705944410467398
O20,10.92591746585047
N21,10.386834685272484
H22,1.885102208919481
C23,9.599119611041516
H24,2.0341924222693306
C25,9.600525932386592
H26,2.0713878376865895
O27,10.968967213691501
H28,1.8003414083251976
C29,9.71977515888629
H30,2.075420871897156
H31,2.069912495709067
H32,2.086304538742965
C33,9.706603527182963
O34,10.878579523816823
O35,10.862470570891713
H36,1.7517933531192282
