atom_numbers,value
N1,10.55940925721303
H2,1.9266870841501829
H3,1.9227559363194222
C4,9.604494661572595
H5,2.0851472879835304
C6,9.620022888009364
H7,2.100337799010619
H8,2.0864619116360457
C9,9.576396564997454
H10,2.0782944136691333
C11,9.719716908712774
H12,2.1040778164097023
H13,2.090058712284271
H14,2.077000042134019
C15,9.717060217459219
H16,2.089774286437565
H17,2.0984064705227414
H18,2.0938497786936088
C19,9.715320039181625
O20,10.91823367777276
N21,10.351999879167717
H22,1.8755105452870269
C23,9.595861178608668
H24,2.034550509506533
C25,9.613701048100463
H26,2.090331323357188
H27,2.0753126120056073
C28,9.566861450328467
H29,2.077098054223695
C30,9.717117421778102
H31,2.098706332942142
H32,2.092022491502748
H33,2.088863750510168
C34,9.711670992507024
H35,2.0964900746957476
H36,2.0923672219692055
H37,2.090481988295778
C38,9.713117018243697
O39,10.88872347529697
O40,10.909507601202987
H41,1.760306818978
