atom_numbers,value
N1,10.52558048183015
H2,1.9306717286033341
H3,1.923055553043125
C4,9.714790453496883
H5,2.0757397570887965
H6,2.063479015970943
C7,9.726038708554116
O8,10.9218175043009
N9,10.40062055417181
H10,1.8915426795307044
C11,9.601456602385246
H12,2.030673739075681
C13,9.619998845783467
H14,2.05868185860026
H15,2.065504218260892
C16,9.52422163575903
C17,9.617478289897573
H18,2.055674022672379
C19,9.468613241834213
N20,10.385034538293333
H21,1.8791905878798998
C22,9.49910455033644
C23,9.521807121527639
H24,2.0824265062897984
C25,9.547276945730445
H26,2.081498447245126
C27,9.542222902971698
H28,2.0815386773654505
C29,9.534141912888387
H30,2.0797075532644436
C31,9.765035710303998
O32,10.927670212934153
O33,10.935782723870616
H34,1.7588407137105873
