atom_numbers,value
N1,10.481094118825686
H2,1.9259010042069389
H3,1.915469744504909
C4,9.626742588671744
H5,2.0831769113404097
C6,9.614542380682282
H7,2.057023295899766
H8,2.072691550686932
C9,9.640289327796218
H10,2.074911739798135
H11,2.080185104796475
C12,9.63888520792142
H13,2.066634078289381
H14,2.0671645986451623
C15,9.597017693681348
H16,2.0267756098295155
H17,2.027974491348801
N18,10.360065804218845
H19,1.7941188383386728
H20,1.7953723600119842
H21,1.7888501857864467
C22,9.738222140376392
O23,10.943360963359178
N24,10.393098256277375
H25,1.8839851637691805
C26,9.58153556255242
H27,2.023865886980553
C28,9.621586803398506
H29,2.077749788665497
H30,2.057709184289433
C31,9.63695433861742
H32,2.059174844633077
H33,2.0819909193922164
C34,9.61121223550714
H35,2.062783264965928
H36,2.0415216512208127
N37,10.31313611577998
H38,1.8399095240262353
C39,9.611138337729164
N40,10.393105878274765
H41,1.8401701158143189
H42,1.829341996705429
N43,10.366726251271302
H44,1.8320983716646666
H45,1.8308587120426332
C46,9.700787183515224
O47,10.915851331692304
O48,10.885538379587986
H49,1.7337498818393073
