atom_numbers,value
N1,10.53699730579581
H2,1.9102449068352447
H3,1.920034072083936
C4,9.627717709545038
H5,2.0688646581763193
C6,9.625194412914533
H7,2.106507066036685
H8,2.052041606166407
C9,9.630427478020794
H10,2.076409523751707
H11,2.0447723632776658
C12,9.65539496796079
H13,2.072313273126279
H14,2.056639655477637
C15,9.582962499300175
H16,2.042535752939034
H17,2.047655721785958
N18,10.3782079124773
H19,1.8316471760399784
H20,1.8139905189643672
H21,1.8209254664372114
C22,9.728683183435678
O23,10.937816560044158
N24,10.386679063250607
H25,1.880624128651042
C26,9.56659446189878
H27,2.0380934939027933
C28,9.562123816866446
H29,2.077045494310588
C30,9.63597186547718
H31,2.0709093900749185
H32,2.091363626034655
C33,9.718121752662162
H34,2.0953419710882883
H35,2.084961531391765
H36,2.063824962278358
C37,9.721211873432791
H38,2.085331005147979
H39,2.084217278268804
H40,2.0653918022385973
C41,9.720549702650585
O42,10.927937679309382
O43,10.905947261339554
H44,1.744087976583263
