atom_numbers,value
N1,10.52709144565729
H2,1.9166637568533658
C3,9.600312946181589
H4,2.086033078936463
C5,9.631621662856055
H6,2.084851740153301
H7,2.0847109221192768
C8,9.646815561739288
H9,2.0858608937192895
H10,2.088200017588756
C11,9.652091337859748
H12,2.0889451842977422
H13,2.1014067050777694
C14,9.710886211697646
O15,10.930570008397867
N16,10.35973810850615
H17,1.8780474444031494
C18,9.59097711814992
H19,2.0439004467776387
C20,9.625363775300576
H21,2.0581497112628213
H22,2.0741399097671804
C23,9.764040215129466
H24,2.0571718978491935
H25,2.074529466202426
S26,11.037941535575841
C27,9.839285999935445
H28,2.073534601604141
H29,2.0732036352181145
H30,2.0548832242905952
C31,9.73254790504048
O32,10.889125291198859
O33,10.86802823754801
H34,1.753150721561274
