atom_numbers,value
N1,10.579184814841634
H2,1.9306184320338566
H3,1.9082939786188164
C4,9.637079227453986
H5,2.0395511208223294
C6,9.75191088987268
H7,2.0227032721839677
H8,2.0552230018618034
S9,11.139367064762494
H10,2.123674420515656
C11,9.750858860055388
O12,10.93620767961849
N13,10.417966170471594
H14,1.8768801675704898
C15,9.586813707800696
H16,2.030482313912847
C17,9.61198164299081
H18,2.0540274329658077
H19,2.0363725141208464
C20,9.642732665824736
H21,2.0915939264565697
H22,2.065620228639763
C23,9.631826849471818
H24,2.0375865158502893
H25,2.0554138794998673
N26,10.35351597111304
H27,1.8510486314805097
C28,9.614904341072654
N29,10.36602006831887
H30,1.8573737841669842
H31,1.8456541575866139
N32,10.406146091164015
H33,1.8440488479863437
H34,1.8428916638465667
C35,9.722879246182417
O36,10.928935816799399
O37,10.910570815506972
H38,1.7355704939720393
