 , ,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,H2,H2,H3,H3,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,H5,H5,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,H7,H7,H8,H8,S9,S9,S9,S9,S9,S9,S9,S9,S9,S9,S9,S9,S9,S9,S9,S9,S9,S9,H10,H10,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,O12,O12,O12,O12,O12,O12,O12,O12,O12,O12,O12,O12,O12,O12,N13,N13,N13,N13,N13,N13,N13,N13,N13,N13,N13,N13,N13,N13,H14,H14,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,H16,H16,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,H18,H18,H19,H19,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,H21,H21,H22,H22,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,H24,H24,H25,H25,N26,N26,N26,N26,N26,N26,N26,N26,N26,N26,N26,N26,N26,N26,H27,H27,C28,C28,C28,C28,C28,C28,C28,C28,C28,C28,C28,C28,C28,C28,N29,N29,N29,N29,N29,N29,N29,N29,N29,N29,N29,N29,N29,N29,H30,H30,H31,H31,N32,N32,N32,N32,N32,N32,N32,N32,N32,N32,N32,N32,N32,N32,H33,H33,H34,H34,C35,C35,C35,C35,C35,C35,C35,C35,C35,C35,C35,C35,C35,C35,O36,O36,O36,O36,O36,O36,O36,O36,O36,O36,O36,O36,O36,O36,O37,O37,O37,O37,O37,O37,O37,O37,O37,O37,O37,O37,O37,O37,H38,H38
1N1S,N1,0.0,0.023999913634994652,0.0006459643696754558,0.0008914144568759053,5.8813245746636156e-05,9.663802671822097e-05,0.001196213472081764,0.001998937965263625,1.8172168609886796e-06,1.3384678741873435e-06,0.00017693640118982001,2.091776049817362e-06,6.251126003053997e-06,2.154155628125709e-06,0.00795480690371475,0.0013314463722433612,0.008253557705610426,0.0014660013089573543,0.001215165516787714,0.0021795087400484636,0.0016706143460922807,0.00293512302313359,0.00522011579214432,0.0005852662403813547,0.00017651342569902084,0.00023785045211188738,0.0003287716631894533,5.70787897008207e-05,0.0002494285228316073,0.0002906525876591737,7.697215536117685e-06,0.0004452052375245874,0.0001404521987566909,2.804776455478386e-05,7.886884173524678e-09,9.400041024454353e-06,1.1063297345792478e-05,2.4400989036665877e-05,2.3013619782297212e-05,2.4812245949190626e-05,2.4157150307457798e-05,0.00010838577477856326,2.4792097828019166e-06,1.5032235084477819e-07,8.378965774047398e-06,2.6194692321901414e-06,4.694332430194015e-06,2.4129955433882522e-05,4.121058458439464e-05,1.8149828771019116e-05,1.122670816355864e-05,4.779002101829022e-07,4.6874481597625195e-07,5.86158635125511e-06,3.0173151230328266e-06,6.774447113838677e-05,7.766451604052094e-07,7.147253958228461e-06,8.265902686099835e-06,0.00019531813998363567,2.0859354548097286e-06,4.450724848670262e-07,1.2662247529826587e-05,9.368285054378589e-07,1.0703715536131142e-07,1.5235549573333618e-07,7.076766326830075e-07,1.0353457122191934e-07,1.8604578547465334e-06,1.3044853530708167e-09,8.235161730318907e-08,5.764079558101542e-07,4.211372924145529e-05,0.00019183001997724602,7.258341448679317e-05,2.7631479443623874e-05,0.00021850338435336347,3.979428505274107e-06,3.9524643002941673e-07,6.618861019225264e-05,0.0002525847011597415,2.7462689845270116e-05,7.753905207352751e-07,3.449745972217144e-08,1.4414359484793415e-05,2.9617637581524914e-05,3.796650617962638e-06,1.4677677624197472e-05,8.053799469465162e-05,1.7798782395939128e-05,5.685489862572446e-05,4.320527228651727e-06,2.804282688906312e-05,1.8082912656147698e-07,3.9760274850308974e-08,1.6507562885514915e-06,2.4766135433285097e-06,6.034439922059098e-07,2.301601973481171e-06,1.963692759066049e-06,2.984248488645258e-05,0.00015869958647951599,5.590882606432146e-06,6.625937551385519e-05,0.0002937799525841722,2.2899214425331493e-05,8.699960254721084e-05,5.132305951782712e-06,5.783512787438383e-05,4.288105206140536e-06,3.0366096341605253e-06,1.0566092150665618e-05,1.6379557809795275e-05,3.593116689570852e-06,1.1109864589631258e-05,0.0008035363012885988,7.4144431735923e-07,1.9530397491029916e-05,1.679244826569004e-05,3.061458206943257e-07,2.791199513763054e-05,9.739552662146878e-07,1.1033482836264596e-06,3.774841678572116e-06,1.083599786788625e-06,1.951595614418933e-06,1.9124622206434516e-06,6.614355513301362e-08,1.7332025850358423e-06,1.2411951262059073e-06,2.721743945555133e-06,1.6375298641513325e-06,2.95315925324946e-08,6.098243110486123e-08,1.4119532121270595e-07,1.6974662109259242e-06,1.451706046484702e-07,9.44071978370431e-08,8.18949352776599e-11,3.8738479024580386e-07,6.10960786850967e-07,1.434984611692336e-08,4.435113015732739e-08,6.323540702735109e-07,4.260462713179258e-08,5.370579486962956e-07,7.903378536067152e-07,8.437880449907453e-08,8.221825242848979e-08,6.048173787354116e-07,3.798537040466954e-10,3.550221294723599e-08,3.285588912049775e-09,1.3649945618254833e-09,2.743611735578355e-07,1.2509304703200996e-10,1.339790278720443e-09,3.455724861822773e-08,4.250323426546743e-09,2.056315956400212e-08,2.5938263314984056e-08,2.534037674140066e-09,2.3685819111607387e-08,3.2515556913637056e-10,1.9704489817584658e-08,7.784219491213662e-09,1.6815701719963272e-07,1.2611162891751349e-08,5.361053739827426e-09,7.40603907090076e-08,7.705655202805417e-08,2.3111210101234292e-07,1.9315232724359532e-07,1.0278230244686881e-07,1.0273981141395438e-06,3.5461632785782626e-07,2.0106817988363446e-08,1.2076182887010845e-08,6.415874442833314e-09,8.720081462465501e-09,9.570788606083624e-12,1.249972347849848e-13,3.7939600572300947e-08,3.438188356241767e-08,1.3392561881708787e-07,3.3840219626490864e-08,2.1294396801430082e-11,1.968075635794264e-08,6.4530081278491025e-09,1.9035439891013084e-11,6.99982580787406e-08,8.892973024643425e-10,3.701638884301417e-08,9.235656683870275e-09,1.5972805522679323e-08,8.546850727153554e-10,1.882590722201982e-09,2.0637828251901524e-09,5.042504469532361e-09,4.934406883094766e-09,8.619478908400424e-09,4.6364312389357565e-10,2.787233277512513e-09,8.47690806438095e-11,9.107048448697697e-11,2.182958480645425e-09,4.713143209045256e-10,7.439449056789726e-10,3.499989187361052e-10,6.7556482630237724e-09,7.960888614988448e-10,5.33654731516009e-10,5.488411614074096e-09,8.638636472824146e-10,4.027443656351437e-09,2.2192370718876475e-09,6.956708542560364e-10,5.258955493303574e-09,1.1035057645436552e-07,3.6763336819234382e-09,1.3844257074069333e-08,2.4891266825477487e-10,8.891527736309968e-09,3.468558773533914e-12,1.6538652669595422e-08,3.8296048554542494e-09,7.059892531691148e-10,5.273720349308064e-11,7.142585134456425e-10,2.349231920106831e-13,1.616425437944713e-09,9.100753484148072e-11,2.636699747426974e-10,2.715455971191716e-09,5.692317450733952e-10,1.6858274776154758e-09,3.5735658876490106e-10,3.271289905626418e-10,1.922948245081102e-09,1.8185009054150214e-10,1.2323475573339238e-13,1.763100776486226e-10,8.15774114926171e-11,1.0158777985491696e-10,1.6333837060678036e-10,2.0544066448024978e-10,3.5013658639115874e-12,1.1129985821867194e-14,2.9733504547380107e-10,5.540202741016742e-10,2.5365043399006026e-11,2.2286926748549263e-09,8.698321057876157e-08,1.7555478446507067e-06,8.436144480761243e-07,1.1120301184330827e-06,7.970298177006896e-08,5.351469267722564e-10,6.833877743694927e-07,5.78408723139745e-08,2.579158671300874e-06,9.487855140433155e-08,4.1997355815226456e-08,2.3023864148541406e-08,1.2766365364846877e-07,6.373566957540433e-08,5.158845897690334e-08,2.666361709202647e-08,1.2872323784662854e-07,1.744815780746478e-08,7.48282000806455e-08,2.9791602518258742e-08,1.735406167879816e-06,1.6955850701272368e-07,8.161117450722344e-07,6.209083293351458e-08,1.6882403724993722e-08,6.374426542166134e-08,1.2954651240626447e-10,5.346122941563003e-08,2.3706549223678763e-10,4.0625587338638525e-09,8.554665420490437e-09,3.4285196903738324e-10,1.6655724399683436e-07,7.34856795414629e-08,1.1986296843957689e-08,1.118188739379633e-07,1.7783996497655608e-11,3.3786538844449154e-10,2.260766018835625e-10,2.568672873015654e-08,6.600761048858317e-10,2.9089860881237328e-08,1.0217855450633806e-08,1.643306868359673e-08
2N1S,N1,0.0,0.0,0.01283135213953246,0.016394859811764473,0.0031767368006772045,0.265965624725629,0.02296813739157333,0.031513397264662846,0.0022984965589203377,2.697223760783629e-06,0.004906824556896172,0.0002564657086074895,0.00024911767650492855,0.000496955656093645,0.1074430042264658,0.1582714550458686,0.1134405435397201,0.16372455819065168,0.003522440380437475,0.005699796948942293,0.01797010171115465,0.025907335952692456,0.05642513908184421,0.04025934150176358,0.04908005790154313,0.08199554274788579,0.11913271203671227,0.0036345907789097076,0.015123315999712617,0.014538243758826841,0.00021522360030301613,0.02472347521062579,0.005058897832588727,0.00021553815225239248,5.224370089673691e-05,5.386150777830778e-05,0.000368299731972499,0.0006202491056326309,0.0018183727233611613,0.00031181448105233045,6.274853063814589e-07,0.0002958930245724467,0.0014554230878829344,1.9615871462264067e-05,1.3457018223972383e-05,2.0936956740547075e-05,1.000697268294104e-05,0.0002898837498939155,0.0017833958418758122,0.0012257699772901809,0.00012752020896966698,0.00017679132354153637,3.3033798940707015e-07,5.6527014437257606e-05,3.0076663575462348e-05,0.0002758826516424673,3.716171502743393e-06,3.062906040707247e-05,0.0004721949054533603,0.004218442251007648,6.570013176254719e-05,5.712509438327018e-05,0.0007061037499038747,0.0015823481507393211,4.5087518412145755e-06,7.400078087416162e-06,1.1168730432276064e-05,4.776719364496529e-07,0.00017245827772027766,9.498873931423901e-06,1.6131589928303214e-05,4.1827098141489216e-05,0.00020297524233336972,0.0024635254084057756,0.0010598347844816836,0.0008632054947943502,0.00592285546147675,0.00042296431602917295,0.00016083251538434595,0.0005010612790070645,0.002473518809883668,0.0002138872260732949,0.00026781524415220304,6.106568672392676e-05,2.9676545425960654e-05,0.00022647729122726723,4.845697320732256e-06,0.0001485765391580074,0.00193383354758625,0.0004917642116359922,0.001623084968118249,2.2159466013249585e-05,0.001372251213171527,7.085958610453247e-05,0.00036781090691961893,2.1121597040707485e-05,0.00011929876341909562,1.1783850175861588e-05,6.875167182429642e-05,1.80077767897302e-06,9.552938731971494e-05,0.0016735971387173976,5.5348138987998396e-05,0.001100326958330733,0.005412173528234643,0.0007583863157081261,0.00034031266283385264,9.305940401693746e-05,3.9907029588892584e-05,0.0001264858672362923,0.00015336413336619614,0.00011412596674320596,0.00036559514276035543,5.6736638847532106e-05,0.0006809532181204503,0.012224012316316646,8.888387331484893e-06,0.00019401951056208233,0.00035568026324162005,8.250343425331153e-06,0.0006780670212114259,3.389211769011524e-06,1.8370528014344245e-05,3.3340746941501465e-05,1.3552700934837958e-06,8.680046931375252e-05,7.126448538108399e-05,3.131578070636465e-05,4.390869688775112e-05,5.218171252630022e-05,0.00011994989161356884,0.00011792392013187936,8.114445115836588e-09,1.323811060771618e-08,4.4704584749588605e-06,5.464938486721138e-05,1.2738129801181941e-05,3.870043019382763e-07,9.136745670712543e-06,2.7514640077885844e-05,4.4671592647205216e-07,4.27329498453588e-08,6.01278722367482e-08,2.499654917609284e-05,4.384252909828135e-06,2.2379366735991724e-05,3.081347136735246e-05,6.5279460232936515e-06,2.1012641449047464e-07,3.838987883320044e-05,3.6655902757587455e-09,1.1288312715684867e-06,1.2034337348865165e-07,5.301020498116316e-07,9.28905301256222e-06,9.939225309452127e-08,1.982720654325476e-08,2.988462797226532e-07,9.300382521892914e-07,1.0898438620454698e-06,2.261420313898199e-06,1.2914445246536843e-07,1.6731344409937066e-06,1.3248825148082233e-08,1.1546034017761997e-06,8.273050400298132e-07,6.802364580504872e-06,1.5501266097395217e-06,1.933639914852847e-09,3.694493367234486e-06,1.4563623329522102e-06,4.563626057052517e-06,4.5751869999222095e-06,1.880739031179246e-07,2.501256354436876e-05,6.68250431257178e-06,9.279493173863784e-08,7.05563595326808e-07,5.67529995665339e-07,3.2009154571355225e-07,5.5124340647694225e-09,4.201712067164465e-08,1.7576970932076108e-06,1.6454899416373792e-06,3.214177927812756e-06,3.055006156538198e-05,3.5487723870630816e-10,1.7181770273211328e-07,2.3203279342354222e-07,6.2319398530519265e-09,1.938741866158722e-06,2.1047341647317808e-10,1.0260010006035714e-06,4.463625247197456e-08,3.1579228831901673e-07,5.7763720473502644e-08,1.0136572714536385e-07,2.27873664382372e-07,2.370161142906113e-07,1.5866188407542836e-07,2.012299780140836e-07,1.1791372322988991e-09,1.1589745607665236e-08,5.098194755248642e-08,2.7852713913034677e-08,1.056517313635652e-07,2.6300572386617205e-08,5.844504880059276e-09,3.326944941761667e-09,1.9763833236652317e-08,1.237379088081525e-10,3.589418939853317e-08,2.9431275394564693e-07,4.097357586552164e-08,2.0217500562580426e-07,1.0181469556336253e-07,8.939031737043024e-10,9.847368609428031e-08,2.256968940184123e-06,4.548575027740753e-08,2.705780337564079e-07,2.2525683540663977e-09,5.406066780899721e-07,7.616045571978702e-10,3.5499935613358957e-07,8.488081215674015e-08,2.3666099080443814e-08,1.897171530984565e-09,2.289827394363897e-08,1.7690293674377244e-10,7.041364247228898e-08,1.0048536225326643e-07,2.902253992687065e-09,3.3912747277042854e-08,2.2232402585586897e-09,5.449297901805039e-08,1.1792908427565862e-08,2.0357715513341645e-09,6.391991336229808e-08,5.4019313466824315e-09,2.858415726336716e-09,1.014412553956845e-09,3.3648106523287424e-10,1.0406999706447095e-09,1.5844706435785838e-08,1.365058976965372e-08,7.85649323375992e-10,1.4594829789160713e-09,3.5949709875637836e-09,1.8213769159558524e-08,7.315150263309533e-09,7.869130591586782e-08,5.868350294591096e-08,1.6811943482242242e-05,8.357962944849362e-06,9.527157626365579e-06,3.48378880854483e-07,3.2686177799945426e-06,1.603955572138105e-05,1.3053258305362192e-06,3.139614118685685e-05,2.4033519439026207e-06,1.8559072456625358e-07,3.931165504234002e-08,9.574135033663111e-07,3.7070124072613453e-06,1.7191303269825653e-08,9.470694983804151e-08,4.771389692237449e-07,1.9456436461950943e-11,8.813738183732767e-09,2.0741656392431196e-07,1.2379764047221187e-05,1.241112589589477e-06,2.867845097398458e-06,1.2732058558562187e-06,7.778867692209701e-07,1.1121381855438983e-06,1.1236975572259666e-08,1.4063105273631749e-06,6.985713696394669e-08,6.14365966988828e-07,3.09356167349506e-08,2.0855578246603557e-06,1.927775027166234e-06,1.1927004139877795e-07,9.584145477248285e-09,5.958641313696944e-08,3.350548150038435e-07,4.143458798289146e-08,8.729675760044131e-08,6.476205838268356e-07,6.722056378194452e-08,1.0253864126674728e-06,9.022978169070939e-07,1.0890082871028994e-06
3N1P+1,N1,0.0,0.0,0.0,0.018689870712621293,0.00890093539425596,0.015400887230769378,0.2386043387210659,0.02277114738194097,0.009787294712211736,0.004266975066577139,0.0015182204081092276,0.019958337639205626,0.0002315446466716331,0.023580053482317176,0.14139580772965088,0.08557071418290851,0.23517287622068261,0.11596797427305194,0.0024247622352142617,0.013982574146091054,0.0074462842981355415,0.02692919542615524,0.05777183959836485,0.0034751005786919364,0.007695287733795908,0.005822662634241471,0.0328095091744367,0.014354652658140843,0.006680562974234361,0.007798955523356188,0.010156969891959466,0.01544584652911607,0.004918052668438921,0.00040865133376000173,0.00014168437209716167,0.004002567346669039,0.00011229958533220952,0.010112666055715813,0.00013369253555728378,0.0005062644958533369,0.00047024738470380356,9.98608751769936e-05,0.0007245226769527768,7.042281346270052e-05,0.001115857801231801,0.00018676250883009615,0.00023354732631974962,0.0031407994665695327,0.0037663616402392464,0.001693748818064389,0.0010902492309949885,7.720677416056532e-05,2.985697866719761e-08,1.8274515807270575e-06,9.980159950262468e-05,4.772970094957252e-05,4.0934874643294705e-06,2.584277242423383e-05,0.001638994801005822,0.0005912275903980913,6.872831599258333e-05,1.814918133113963e-06,0.0002232285357517405,0.0001435585367302039,9.237805203454741e-06,2.7550257022390667e-05,6.210673667395028e-05,4.138582754342757e-05,0.0002590056370546101,6.623013744833095e-05,8.418633310602885e-05,0.00015940218181986765,4.115253114589379e-05,0.0032727766908111633,0.0006355204604790998,9.191905912553366e-05,0.0028377093387934593,0.0016479465929508663,5.482592619898696e-07,0.0001723411137879438,1.3955549665656264e-05,0.0007489004588703274,7.399348514636195e-05,0.0005655130208990222,9.02755769405239e-06,2.134924118846193e-05,1.1674834832220427e-07,4.702228509678719e-06,2.9751926970966736e-06,0.0002325712090680554,3.664330009156558e-05,2.7057382798734153e-05,3.367732677794777e-05,0.00014508503732724165,3.6481397265752946e-05,9.84411665585494e-05,0.00010147746118782663,3.014112940658009e-05,9.775410198353818e-05,1.7088427303191267e-05,0.00010025121904888579,0.002828748140767612,4.6217567773787493e-05,0.003041910511691004,0.005437288024360054,0.0011980827283659679,0.0005107182941053168,0.00031372914790228634,0.000163189430146371,0.0003140583138645514,0.0002616925525962266,0.00035946470217251836,0.0008905808881571886,0.00017332750842569133,3.819278470773568e-05,0.0219881523328902,3.5405533935772837e-06,0.0002610821171664668,0.0002834056794100981,8.800947357556765e-07,0.0004264939451057437,1.3348448648642375e-06,8.746934584635824e-06,6.887851718229143e-05,3.408342710065071e-05,0.00017883438429255882,0.00022087566333062192,3.083577801987758e-07,0.00019382614323171232,0.0001285382117999223,0.00011608480865454851,0.00013324305409900816,3.9407479146547075e-07,1.5781434226092017e-05,4.9401142387495156e-05,2.9894806388597317e-05,5.892660634998492e-06,9.509931699902552e-07,7.2560041290969934e-06,1.677393576748898e-05,5.87531118245721e-06,1.7070797335705379e-06,1.4106304102590173e-07,3.088154221386752e-05,4.969702940726961e-06,2.471253005520424e-05,3.50945392431079e-05,4.831216859013665e-06,6.905192048822784e-06,1.8321373262963903e-06,3.7661399998611955e-08,1.4657974034548715e-07,2.424079037943727e-06,5.505897471280718e-07,1.197486662229963e-05,1.3404634335856258e-07,4.858389512918393e-08,1.6077791764601557e-07,7.771137777723425e-08,5.488146104237757e-06,2.0182719879802136e-06,1.0673457815357779e-06,2.1181404605830068e-06,3.6909794292050435e-06,3.1149681545272756e-07,4.4495664042187855e-08,1.4977358404166807e-05,5.773084944316054e-06,2.1448581599692318e-07,1.0202754401333891e-06,4.156038177915988e-05,4.337371190032968e-05,2.6900750174085886e-05,1.5942654024048153e-05,3.943387291460709e-05,4.3313844099390764e-05,1.0904957781221469e-07,1.2090609458059731e-06,8.012132084456169e-07,1.5785812657043152e-09,9.869022024044938e-07,6.742052316432989e-08,5.311410142816442e-07,9.854881914517222e-06,2.864804837177104e-05,0.00018579376638472311,1.595512255647691e-08,8.856568278758914e-08,2.552952068857195e-06,8.272529417041596e-08,1.2799888535752757e-06,2.8151839570611514e-07,1.498471586813821e-07,5.6776007451020405e-08,6.459826136229196e-07,1.829541857345518e-06,1.745980400702507e-06,4.1750197965484404e-08,9.8205482834679e-07,1.7415468205328466e-06,2.202691190333894e-06,8.766156653905455e-07,1.8145072111508398e-08,3.549019242932161e-07,2.3162806783716405e-08,1.9920361271630327e-07,2.3147249672561543e-07,5.1107504894787326e-09,3.8868982699113985e-08,4.35600919335144e-07,2.67927388275524e-07,3.550670335528139e-08,1.294052756506403e-06,5.507950828764763e-08,1.6163799365642717e-07,3.161588808531235e-07,9.50527323517747e-09,4.2388014653838013e-07,8.334546567123624e-06,2.1844587427821693e-07,1.437110189517199e-06,2.1016108320282e-07,6.6457328573577e-07,2.8000354257429194e-07,1.224644949893161e-07,3.786608204769948e-07,8.027669640142676e-09,4.239992357213396e-09,1.5481201520728405e-07,1.2654326253525028e-08,7.175620524435544e-07,3.0760036180410566e-06,2.282591582414284e-08,8.697077014119259e-08,2.571769908144006e-09,6.279855080393304e-08,2.2093406215617506e-08,5.010357195800452e-08,7.49860151749715e-08,3.87500134202412e-08,4.168978939844692e-09,7.184000061499773e-10,4.059155234159562e-09,3.065234510657433e-09,1.4952403315504625e-08,2.049821024030507e-08,2.5909274725677278e-11,7.455547290646791e-09,5.0585220456866864e-08,1.1589658122090896e-09,2.326334680446962e-10,8.702926468373562e-08,1.5405953781577608e-06,8.252763712413014e-05,3.7304910292412785e-05,7.906989776040874e-05,3.2220322854215055e-08,9.5758956319969e-12,3.42378000577348e-05,9.648382071070216e-07,9.166265952842423e-05,6.476473094041424e-06,2.546072241926822e-10,5.3387162326501425e-06,1.1525399033152084e-05,8.267796514083159e-08,2.0829063829275185e-07,2.5230910782880756e-07,4.08071507518315e-06,5.005665568713624e-06,3.0405012827472433e-06,2.859424905743424e-07,1.8981218843361347e-05,1.0282915988479857e-05,1.2985566155698791e-05,1.4624659070427981e-06,5.240138070128353e-07,1.4357958362243295e-06,5.837124117391568e-10,4.772698343646908e-06,2.3846951302530783e-08,1.878496900697968e-06,7.181997574434718e-08,1.859508147017408e-06,1.0365824795410816e-05,2.6629677334355506e-06,4.1494595892643815e-07,3.2494730390908444e-06,2.2573967894956581e-07,1.903995849872331e-09,9.223678600900342e-07,2.4019477964376534e-06,3.616707797693408e-07,4.709040074768467e-06,1.747895339576644e-07,1.6058902474469505e-07
4N1P-1,N1,0.0,0.0,0.0,0.0,0.012856571295422725,0.02019754389785433,0.02042704027346165,0.22796659358984162,0.01459862594018313,0.0074166611670072324,0.004965397349130818,0.02211241515672424,0.00013009401777663854,0.004099355986650899,0.16955930046316015,0.06399641800442701,0.11560242605336057,0.07457602712006794,0.0059782983762892705,0.0334351067934624,0.02358161655915314,0.04033445057671958,0.10760254016645154,0.010150195382141902,0.006123808881387749,0.0006568361279102319,0.0522985180710589,0.00010725544154754907,0.002283997196853793,0.00909987459668593,0.03835072692969632,0.0031343146038051994,0.00030557435897815566,5.700192701851847e-06,0.0004326237197673777,0.013345073298970167,0.0055837510095990694,0.01650455695925679,0.00022315456918464704,0.0016696838032923544,1.444833625585673e-05,3.318965129395224e-07,0.0016788010660504504,0.0008135346505262486,0.0023939001296122697,0.0007224355816100037,0.0015482049974178125,0.004167210380569886,0.006102723133072363,0.004035505262188099,0.0014326556119850231,1.512155159755224e-05,5.869522545554062e-06,9.435432930748888e-05,2.5984315464411267e-05,0.0005516088989447887,2.5547905124767567e-07,0.0013214603977926842,0.00032100325105632876,0.00860402055894971,3.601124979102366e-06,0.0005536739333740215,0.0005708104934871727,0.00013902156424272505,2.590934919366461e-05,0.00010072072462063986,0.00112076527630256,1.0837245693506858e-05,8.984829541480721e-06,0.0007371685402304262,0.0003282811808031916,4.1666709957421943e-05,9.827122502636954e-06,4.3299179171452096e-05,4.387205427924812e-05,0.00016355306398052605,0.00014953274582296672,0.00021781489174754753,7.144979718987088e-09,0.0006222796565462652,0.0004195058978591071,0.0013966679339008081,0.00012241298082882324,0.0005504626405219426,5.4051055151438376e-05,0.0006786019510425234,4.684246873054576e-06,9.966179111398077e-05,4.426474546237458e-05,0.0002462119134478691,0.0003843885810148606,1.992038678633179e-05,9.058928675509392e-05,3.179402404329679e-05,9.906434882633874e-06,1.5233813623893866e-06,1.3932661206972341e-05,1.607137312120699e-08,7.040263895574661e-05,4.961802180236674e-07,3.080599011329177e-05,0.0013259607777880156,2.6747610037958225e-07,0.004449082910947588,0.0014820019320689326,0.00043210562070639114,0.00042697163207350286,0.0006042117568618721,0.0001479241039792356,5.070712822741186e-05,0.00011290187272550156,0.0005926362548818176,0.00025871237295715943,8.20938431018714e-05,5.33175344736847e-05,0.01880425817994258,1.246686910372219e-06,0.00014804686489089391,0.0001254541682498278,6.26778177359455e-07,0.0001999834842747461,1.0137448855473963e-05,6.958816412439006e-06,8.792757137499052e-05,6.606419531429708e-07,3.5492536535564057e-05,0.00024429797008607146,2.5092356418232598e-05,9.49305274138279e-05,0.00017505810085305384,1.6494768983132957e-05,1.6148078544553357e-05,1.8208793806095969e-06,5.831966896518992e-05,8.231982369721891e-05,4.6669797353349196e-05,1.2146767389697999e-05,7.811124240308942e-06,5.937289783819466e-06,2.1541860844020988e-05,3.7893264419608386e-06,3.0817676088812362e-06,1.417891960064921e-06,2.747710935735448e-05,6.528866170363301e-06,2.1388875103056648e-05,3.42340045347278e-05,1.2538864165190233e-05,1.2999902601951163e-05,8.927127468361107e-07,1.464284693497575e-09,7.177578091877024e-07,2.9694572578620182e-08,1.6896928300980107e-10,2.0212163676092132e-07,3.2358483270655825e-07,9.580371163053769e-09,6.730504686913719e-07,2.5846801467999114e-06,4.103846858782845e-06,6.024032508378241e-07,7.459611461868576e-08,2.1673440362413032e-06,8.952017038765803e-08,3.005245385878652e-09,5.065536434756268e-09,1.791824309815837e-06,2.2521654718943296e-07,9.872236361729847e-10,4.334544660977713e-07,5.46433511772193e-08,5.546387802368713e-07,6.656084794443018e-07,1.0320787735551562e-07,8.845785788302862e-07,1.4524094726908743e-07,3.1440512415770172e-09,6.587808099034476e-08,4.1498618830182465e-07,2.9271343127135196e-09,2.6247038076299134e-07,1.63313187862002e-07,4.732020109088353e-09,2.3538451188187537e-08,2.575603718746322e-06,9.485697725075681e-07,7.859854989078485e-10,2.9450593075353027e-09,8.544233764951059e-08,1.9459684086342577e-08,4.971187372859731e-08,8.561738873424929e-08,5.466684882549089e-10,2.4014036537067796e-08,1.0981891351846684e-07,2.954319899828306e-08,1.5802000152831397e-08,3.1970910363554594e-09,3.579097240802298e-09,4.478388992978921e-09,1.9216816138367676e-08,6.745691560894329e-09,8.1548101604767e-12,1.3142855692649391e-09,5.5667719323082565e-09,6.972164623419985e-09,2.0171420089809544e-10,4.3332398558249e-08,6.112494865817553e-08,6.404392705050554e-08,8.517167859878327e-09,1.6893924703609287e-08,3.9558721853794054e-08,1.6298133509451418e-08,2.5479242937720414e-08,3.019806626980426e-13,4.949356702255159e-09,2.2754763495669295e-07,6.281879305625182e-07,6.594594648134944e-09,2.124492093358299e-08,9.841126491494379e-08,2.1450073184325902e-07,3.0205563827934157e-08,6.968307220134307e-08,1.3516412011860268e-07,7.046830674539706e-09,1.50246282082378e-08,6.012160769230945e-09,7.420668524105167e-10,3.186474115679516e-07,3.6495779531797723e-06,3.624833766480151e-11,6.601981317189143e-08,5.307063677406632e-10,1.5055916513517786e-08,2.5274449200196614e-11,3.0429361252970466e-09,1.0851146647894439e-08,1.304331398443992e-08,1.0843992370723754e-10,7.847851257736238e-10,1.4412493420934425e-09,2.0571861991669493e-09,1.1801597477045789e-09,8.779550420001669e-10,7.034008930872915e-10,4.092228778063145e-09,7.391689038627192e-09,3.987339347588659e-09,2.1010797546239246e-09,1.1595667093189377e-08,1.7042253581678324e-06,6.961590834375642e-05,3.8795148415982084e-05,6.909888979578227e-05,2.738819970815598e-08,6.353912334056133e-07,1.7435796224152256e-05,9.456685834408063e-08,6.514416759406672e-05,6.452077738305917e-06,2.5174843987230133e-07,6.38641556283126e-06,1.041358929110281e-05,1.5515881313099555e-07,2.6507924744123557e-07,1.1357342835083273e-06,8.68129087905345e-06,5.815325869740207e-06,4.53237190667366e-06,2.886884464814443e-08,1.3659903017604336e-05,5.661139589552278e-06,1.0717999860077043e-05,4.379779436902709e-07,7.333214036009394e-10,4.195363587644607e-07,1.5819280996254292e-08,2.8244495857698837e-06,8.865951861558585e-08,3.6436644812454233e-06,8.70777707717707e-08,2.762698679603659e-06,7.160455473442795e-06,2.247799963939201e-06,4.904521340165502e-07,2.285043582794799e-06,2.1456052046175955e-08,9.544315227039135e-08,1.5285410417398282e-06,1.7998132124663613e-06,5.013902022454886e-07,3.678921508765143e-06,8.878731492245606e-07,1.4698647530231312e-06
