 , ,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,H2,H2,H3,H3,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,H5,H5,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,H7,H7,H8,H8,H9,H9,C10,C10,C10,C10,C10,C10,C10,C10,C10,C10,C10,C10,C10,C10,O11,O11,O11,O11,O11,O11,O11,O11,O11,O11,O11,O11,O11,O11,N12,N12,N12,N12,N12,N12,N12,N12,N12,N12,N12,N12,N12,N12,H13,H13,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,H15,H15,C16,C16,C16,C16,C16,C16,C16,C16,C16,C16,C16,C16,C16,C16,H17,H17,H18,H18,C19,C19,C19,C19,C19,C19,C19,C19,C19,C19,C19,C19,C19,C19,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,H21,H21,C22,C22,C22,C22,C22,C22,C22,C22,C22,C22,C22,C22,C22,C22,H23,H23,C24,C24,C24,C24,C24,C24,C24,C24,C24,C24,C24,C24,C24,C24,H25,H25,C26,C26,C26,C26,C26,C26,C26,C26,C26,C26,C26,C26,C26,C26,H27,H27,C28,C28,C28,C28,C28,C28,C28,C28,C28,C28,C28,C28,C28,C28,O29,O29,O29,O29,O29,O29,O29,O29,O29,O29,O29,O29,O29,O29,H30,H30,C31,C31,C31,C31,C31,C31,C31,C31,C31,C31,C31,C31,C31,C31,O32,O32,O32,O32,O32,O32,O32,O32,O32,O32,O32,O32,O32,O32,O33,O33,O33,O33,O33,O33,O33,O33,O33,O33,O33,O33,O33,O33,H34,H34
1N1S,N1,0.0,0.023490986301321293,0.0006473068368222368,3.05914476714797e-05,0.0014473889086072944,5.053881251959602e-05,0.001547006016684671,0.00026663326096887374,0.0024113291460488018,7.772934345506854e-06,1.6933543675906604e-05,0.0001394945899878125,1.611632394785123e-05,2.6034464211260877e-06,0.00789337341904317,0.001366490334971604,0.007841012964557414,0.0013238307571479258,0.001154207017031006,0.0020977452890418302,0.0018440797254448693,0.0071009995810067394,0.00045657255317799184,0.0006195827391388686,0.00017748353826418928,0.0005532329937554259,0.00011606394383467666,7.251413895459358e-06,0.00045160109474387533,0.0001291174997108402,0.00021053261406506207,0.00022617358891346973,0.00018860153415700687,1.7002467403770538e-05,3.508231835747111e-05,0.00022039233929094237,0.00011045130134967884,0.00014007413255701096,3.3456607698489904e-05,4.684436331503505e-06,6.327807668071728e-05,0.00019461841904844235,4.1936876542525425e-06,2.3653205227791574e-09,9.136661989544992e-05,7.167520597317623e-07,4.2845950973813274e-05,1.2518405631281593e-05,7.14810547002287e-05,7.255769869374262e-07,0.00016353601053897826,0.00010991552541961269,7.000819813107739e-05,3.478153327329814e-05,9.49602278643713e-07,2.726011745224355e-06,4.21863500887909e-06,7.837866016879858e-06,1.6599906813574705e-06,3.991405775338741e-05,7.447210551614347e-05,5.094322939325213e-05,8.176865817544066e-05,2.635087105490319e-06,1.4379204073489138e-05,3.2994107435624365e-06,4.382241866607295e-07,1.0003874734820783e-05,2.03457135843077e-06,3.983165634213748e-06,5.3139435457705275e-05,3.278890619906605e-06,4.056181443345963e-05,1.7318301370750078e-07,2.3172864311860053e-06,1.036050751657136e-05,6.8271532072117225e-06,2.701085287520888e-07,2.550632508258044e-07,2.529013803931335e-10,4.097579939243978e-07,1.2458303084994515e-07,8.439212254018891e-08,3.232904307148843e-06,1.6208537434447834e-06,1.092496781929242e-08,7.753834717405539e-06,1.3290696114776068e-06,4.168174245089418e-06,4.87041398322674e-08,2.461718725088602e-06,6.352024743139228e-07,8.818147981259905e-08,4.5405289370026303e-07,4.130248226763555e-09,1.0741141506787066e-07,8.903522588088464e-07,8.242358073839995e-08,6.942796892950298e-09,3.192905864146667e-07,2.354862838060967e-08,3.5883419702287256e-07,8.515869212022409e-07,4.04695555289436e-07,1.1678044875562676e-06,5.907533320304026e-07,6.648299457623352e-07,4.174815262936171e-08,1.2482886141418348e-08,1.7497795656851167e-08,8.937241086082182e-09,4.481228429997763e-09,9.145467050331035e-09,1.1746070551765797e-06,1.3081525446212439e-08,5.640847788868086e-10,4.544111309456866e-09,5.988072704354863e-09,1.2956997430535466e-07,1.239329505686726e-08,3.487719002492895e-08,1.0125696281448882e-08,2.0122806043687547e-07,1.8994942702077466e-09,1.607701416439511e-09,1.9886221558351735e-09,1.8419549496773158e-09,6.35898478318353e-09,3.517411029108075e-09,1.300198737563818e-08,4.919329166241937e-09,4.6186474977893965e-08,9.28386534315706e-11,8.864795564278438e-09,3.3853657654958624e-09,7.82542475263881e-10,1.1417170320271453e-08,1.6024932492086919e-09,7.986833416850914e-11,1.6340973019168814e-10,6.863627888265e-09,5.10306519263537e-11,2.6579016765282404e-12,1.467579946456965e-10,4.0004182466635285e-09,6.184404932607634e-10,1.0477033129951963e-10,9.208589446529913e-11,2.5778579271218405e-10,4.086891935983772e-09,1.3893853179069993e-08,1.8706791671263545e-10,2.9361180153841815e-11,4.110268791990279e-09,1.114435055349361e-08,1.7109624828037795e-10,2.5534815928374144e-10,1.0564769892251746e-10,1.5758311322500163e-10,2.919231800735389e-10,9.064082817644703e-12,2.484801253643809e-10,4.3725575937791916e-10,2.224346484780426e-09,2.2158723744780673e-09,4.062811420624257e-09,2.888342898188512e-10,5.394641400258138e-09,9.724954175283074e-10,7.995738071642222e-09,9.562735048262994e-09,2.0848348047941556e-10,2.2876239791358444e-10,3.5198002845682197e-10,2.908902840825789e-10,6.983802425253316e-12,4.579334245136124e-09,1.1015653100798772e-07,1.1658146670256997e-11,1.557176609878752e-11,1.6431300764452317e-11,1.9928370065258605e-10,5.743279185566053e-10,9.275469281533333e-12,1.8110402066895404e-11,3.8768988019910466e-13,5.213611764531834e-10,1.698294282981294e-11,1.1285580803210848e-10,3.95968702271432e-10,2.1781602910220244e-10,3.6451758278488455e-11,3.3506530883187224e-13,6.277400821375068e-11,5.046296713828724e-12,1.2001954985407792e-11,8.735678846960582e-12,3.093745259974412e-10,1.3752881056205979e-09,6.470224356291965e-11,1.853694975295639e-11,3.0530689087981955e-11,1.0382941173503468e-09,5.457370666483996e-11,1.2940482019274668e-11,4.642203288440783e-12,3.8311956385150836e-10,2.51687559682523e-11,3.204547738278052e-12,1.251696524207091e-10,3.369210466175332e-11,5.865308239094702e-12,2.124678211146147e-11,9.7379082575344e-10,4.945360343455718e-09,8.809442064716677e-11,6.78641587370521e-11,1.5881562731578924e-10,2.4433692846770327e-09,1.1604134320108983e-11,2.0094537145354252e-11,3.0933339223437883e-11,6.667463803289309e-11,4.6289777566599355e-11,2.597505543988632e-13,6.492584248007915e-13,4.973710332478731e-11,3.7483505188617983e-10,2.5351574173271274e-09,1.777578084727338e-11,5.07305308872219e-12,1.6322898588327917e-10,6.787403972197126e-10,4.648226248349374e-12,1.6365020449882195e-11,5.661182633787121e-11,2.3718527142335688e-11,3.346101173917759e-11,3.4861002973229915e-14,8.575695709112097e-12,6.336466906731175e-10,1.5438537115386453e-09,7.796705725482411e-09,1.9637313997122874e-08,2.1844038355922635e-08,5.789449075699338e-08,1.621847844912594e-08,1.5913131590217233e-08,9.976898196484285e-10,2.976789537090241e-09,3.9766534509766416e-10,1.6419175019599663e-08,1.0811174178115834e-10,3.787391844589649e-09,1.3505455948026324e-08,1.3649467334175824e-08,1.2600226462211594e-07,4.2953126611067205e-08,2.955883893207556e-08,3.0789883975756993e-09,1.1758278284368373e-07,1.3646203278483426e-08,2.5811217607696335e-09,1.2731607434979253e-09,1.4611152565624508e-10,1.8889056985216257e-13,3.3683487943303447e-09,2.783470121059395e-10,1.5636576755628795e-10,4.3769099455914784e-10,1.2813752725548966e-08,4.155902511016052e-09,4.548961207717639e-10,2.0185870752698065e-09,4.367859407494734e-10,3.861344133326838e-09,6.673994690231666e-12,6.524762813375773e-10,4.128760666688436e-10,4.7435916306071135e-11,3.541925086558706e-11,1.9721774213721233e-10,6.402249841386265e-10,1.3029022305488525e-11
2N1S,N1,0.0,0.0,0.01198302302524512,2.3082490167691816e-05,0.02905274023427218,0.26341176557743706,0.023917495072404815,0.0012494704127021805,0.04513556707006572,0.00024310537323235515,9.725138283123158e-05,0.004302250973249322,0.0011813110187282039,1.3030011003500874e-07,0.10354856327768136,0.15666770295798527,0.1045886993530245,0.15712024270370728,0.0033975181572434288,0.005421678775651806,0.01581635028458539,0.07503223324091124,0.004198063506537508,0.04107578240015064,0.05198081158197487,0.16821906072008774,0.021375024456548264,0.0008380605547022579,0.025634700224971718,0.006904251414088014,0.012349971107290747,0.012513059943687344,0.005886205110885445,8.232011793962712e-05,0.00022931922511704173,0.0031568370174879234,0.003280886301415986,0.006458493322034631,0.000291812611118214,7.529039568687779e-06,0.000278373652313757,0.00023733480760590453,0.0006547499088274122,3.9106183783665927e-05,0.0017940633724473631,3.521353324731358e-05,0.000823001982932281,1.0587329123401545e-05,0.0015736887360726648,0.0002959582031558661,0.00526346523592558,0.0038434929746915536,0.0012900975882383925,8.140292467251342e-05,3.406002491312954e-05,3.3066147622662356e-05,0.0003112049435451958,0.0006515731030600769,2.0750410540060216e-05,0.00019620853242985348,0.0002034463403930431,0.00016294275276251824,0.001133696627374281,5.6379841339104786e-05,8.646683176793957e-06,2.995100686797869e-06,3.073712587364774e-05,3.0448446575181976e-06,1.2379597833511724e-05,1.4260306248292665e-05,0.001660132594843322,0.0003668470107442978,0.0012139635096457546,5.454727630960221e-05,0.0016096814155162065,0.0008820527962485336,0.0013361574285375433,6.754077916304446e-05,1.1245009203797451e-06,7.587002142717125e-05,3.661888534178814e-05,4.322762435782224e-06,2.937771763189545e-06,5.364405503360814e-06,8.787441929580808e-05,1.5113654772136442e-06,0.00027499118986717974,3.6754703232499963e-05,7.867264576244537e-06,5.0000873663691436e-08,0.00040198144558800664,7.645569976411082e-05,5.502570337156953e-07,1.1399350174912115e-07,8.868011638352158e-07,5.432125714821545e-05,4.2741749488151015e-05,0.00011579278417883643,2.975391550918971e-06,8.402787910366527e-06,7.881005232412974e-06,2.9382062193938907e-05,7.498679577366829e-05,8.338370416360874e-07,7.081076708548295e-06,2.746006457776673e-07,1.5550772136663227e-06,5.5147725868121e-06,1.4284041764955901e-06,1.4982239151306587e-05,3.4002279181155615e-06,9.209369713492066e-07,4.796620656222217e-07,2.3035798222714732e-05,1.806335134801884e-07,2.355299892897733e-07,2.663414599979319e-08,3.368706957829204e-08,1.6321815317077437e-05,1.5720494506155092e-07,6.933324607771851e-07,6.010095576769459e-08,8.324311101315374e-06,5.622564853702272e-07,1.8652767175275642e-07,4.37163164779264e-07,1.894382313238907e-07,7.865860200961805e-07,2.4435936882838405e-06,4.0156272751445954e-07,9.90556419111499e-08,2.8450980367189516e-06,5.893754817520858e-09,2.9224951036965763e-07,2.4717140201246934e-07,2.7350599118847185e-08,6.268172088041979e-07,6.737044522253655e-08,1.8781021182689983e-08,1.0023859520202905e-08,1.4751854715555623e-07,6.663964957631663e-08,3.080874289018709e-08,1.298309366681849e-07,5.249444630095468e-07,2.6651057516424714e-07,6.605336277942797e-10,1.9795357797391944e-08,5.559027904666891e-09,3.33931654772357e-07,9.567639347451973e-07,6.917293404740121e-09,4.8113864004051266e-09,1.9467202516665338e-07,8.603795591533014e-07,1.2958744299851332e-08,4.24617052630083e-08,4.84666551336943e-09,1.010378181121041e-08,5.591233143142915e-08,9.982542792386084e-09,1.2339280708317801e-09,3.573208395835081e-11,2.7796887458464425e-08,3.000569659405983e-08,1.9315241761574953e-07,1.6708097794193577e-07,4.4374080410136685e-08,1.399657900691409e-08,2.4037094226159184e-07,5.448961282183973e-07,1.1952676848281385e-08,6.345934666640574e-09,7.341836494312304e-08,9.306271309128533e-09,1.4874990128532772e-10,7.348276831464773e-08,1.7566239942645723e-06,2.230868823005494e-10,4.617855875466148e-09,5.7036944056676475e-09,1.501159596628554e-08,1.5100614980667615e-08,7.549516567451064e-15,1.1713323644357843e-09,1.1956924339528996e-10,9.893794672422018e-09,3.3100722163226237e-09,2.167683077480831e-08,7.624820597129656e-08,3.684179938900911e-08,1.0028252672711346e-08,2.3037616259102833e-10,1.8196226747591027e-09,1.0922573956406723e-10,2.255882147750299e-09,1.0667915439910303e-09,3.582975294236235e-08,1.2143707417422434e-07,3.410614013432678e-10,2.12111483932631e-09,1.2566490070753389e-08,8.220254743562805e-08,1.6017358550612926e-09,7.918106170734518e-10,3.2242684078198636e-09,5.221445409375747e-08,1.5530251529227712e-08,7.105427357601002e-14,3.1849505255365784e-09,9.36362098968857e-13,4.4870329674040477e-11,3.1505429376466054e-09,1.077463673837542e-07,4.0838192072456536e-07,2.835660595223999e-10,1.8465966533653955e-09,6.214171799356905e-08,2.1716662379489549e-07,6.01530159016761e-10,1.942019434153508e-09,3.0823106289545876e-09,1.414796879650737e-08,8.733325618237586e-09,4.1740833012227085e-11,7.71177788294608e-10,2.8656712558472464e-09,3.6598351460526146e-08,1.2848701169687615e-07,1.0955325535633165e-10,1.1580247871734173e-10,1.7290060494445925e-08,4.419854482407004e-08,1.3801078058151006e-09,2.167568569078071e-09,1.2541508276342483e-08,6.967039389849106e-09,8.032320364392831e-09,3.3719604886073284e-10,9.494560693212861e-10,8.229511871959971e-08,9.034825834142168e-07,2.148175919813866e-06,3.9495226467067823e-07,7.263870736018418e-07,1.9532839470315366e-06,5.738110053776779e-07,1.8152090719425473e-07,2.3871933763075504e-07,2.6479933135092892e-08,4.0177387061746117e-07,2.8206852782375336e-06,5.5677703780787624e-08,5.527016264661455e-07,8.082258018404787e-08,9.36501913351151e-07,6.3930680740398316e-06,1.135032080323839e-06,5.059898504633509e-07,2.3634315038378872e-07,4.538004143572749e-06,1.0230327784910287e-07,9.805820821995326e-08,1.6916925216214906e-07,1.7532514551277245e-08,2.858680914208378e-08,1.4619831345541456e-08,1.1357909457387905e-07,1.4645390677969772e-08,1.9297978237631241e-07,2.121491138762366e-06,3.625379951799346e-08,1.6615668840813669e-09,3.488714472865695e-08,6.109434962375815e-07,1.6221276322170297e-08,1.2238512825391012e-07,8.000525286711024e-08,1.6539690284034236e-08,1.0561662655561577e-10,1.8929080525253994e-11,1.5809149545020773e-09,3.408516846548082e-08,1.4509741674828547e-07
3N1P+1,N1,0.0,0.0,0.0,0.0012630200420176152,0.025530541204922486,0.01484728560402715,0.25160864076386336,0.001505121831161027,0.026745391734839252,0.003669212220174689,0.010947532702079599,0.020819086451003166,0.020094180349168544,0.006850267680969635,0.17013863327333034,0.11040851919390748,0.2353125245221941,0.1076609160044919,0.0038697647750354225,0.022265535436355677,0.010495283412524703,0.08786700382041746,0.0025924342124858946,0.0062489828093652555,0.007706547462985824,0.034620765733261116,1.991715080551515e-05,0.01992208093348502,0.003930884468909435,0.004703251056854985,0.02465425081266015,0.0004878060009396723,0.0023399306562597033,0.0004640268890327981,3.0157278745779337e-05,0.0004221778307624824,0.00023588660922913007,0.0021400357805170245,0.0006698695658555742,7.61925225249982e-05,0.0005417740584401365,8.021887831644037e-05,3.437122910732171e-07,4.1574211810280204e-05,0.00046215462241061545,0.00017298927434139522,0.0012814245822536652,0.0006463381955708059,0.0012354385823463154,1.6245963370131733e-06,0.0012075014327841416,0.00036402090427101186,2.8344125777124418e-05,0.0010434712931619572,0.00027447794577550866,0.0071299788633081285,0.0037225603436201737,8.917342420033947e-10,0.01117880133134852,0.0009568554047363342,0.0006696275514026517,0.00758136987928637,3.748726526175972e-05,0.00032099865289980656,0.0012458474363237215,0.002072137181996281,4.4642135820449624e-05,0.002368814910655326,6.777424411752442e-05,0.0011528880920450568,0.003821973803999068,0.001505544403945791,0.0019724661284516998,0.0005056861388856859,0.000734678094776342,6.988146389641514e-05,0.00013749110414673638,4.2426920121796385e-05,0.00036460486892719857,1.907201004591741e-05,2.8621143006724026e-05,0.0012366852965821629,1.828753482824297e-05,0.0007097155434374613,2.982976497456491e-05,0.0004661975197643997,0.0015204085486386631,6.123244589328891e-05,0.00036176777016994066,1.4824802549995297e-06,1.8244200532535615e-06,5.311578798350425e-06,0.0004319748250194433,0.0005417543695691585,0.0007094064230366293,0.00045055900697743567,0.0003671804127374223,0.00018424051248988604,1.1118313643310174e-05,0.000318743741356986,0.0002565256464461818,7.312940392800726e-05,0.0003587988593736213,1.229695842752676e-05,1.1453212436673965e-05,5.323402734802585e-05,1.3574487492284959e-05,0.0001231023656373953,8.859527980731308e-05,7.481737228420826e-06,2.443769288040798e-05,5.873052172500337e-05,9.392737598590273e-05,2.1557114393555565e-05,9.297838856614504e-07,3.216024897723102e-05,3.369013033882595e-06,4.751218328546969e-06,8.822525759777378e-05,3.4720266346432993e-06,1.0427591263795222e-05,5.9953476334584366e-06,9.078747834401213e-06,3.0888854827271217e-06,6.1585942914277325e-06,2.2056601564512945e-05,2.4628109205337978e-05,5.158254889003899e-06,2.3616945331816908e-05,2.7148796702736178e-05,7.938123102846362e-06,7.837765720886125e-06,6.463825030778025e-10,3.520947853274947e-07,1.469281358801311e-07,2.4868995751603507e-13,1.9334633454271e-06,7.297564863506523e-08,3.503663337234286e-07,5.471062958228856e-07,6.90046721985027e-08,1.760863930222456e-07,2.6856030754807136e-07,4.467057507451244e-06,9.407325962662583e-08,1.6444471147014639e-06,7.044542726930558e-10,2.7813538139298544e-09,4.780523976677387e-09,2.0362200903178973e-07,2.1059098758158257e-06,4.497955430338152e-08,2.8871882662429016e-08,2.1329915611545402e-10,4.661725672150396e-09,1.6821866788419015e-08,7.96271055758524e-08,7.517368283416204e-08,3.626367632847405e-07,6.430922216971169e-08,7.722327666215278e-09,1.190770624326376e-07,8.072499335654015e-09,6.623110806458499e-07,1.559258175909406e-07,1.364964138605984e-06,5.290688087633555e-07,4.833030420314799e-09,1.2526748780494756e-06,7.613262562600198e-07,3.864736471292929e-06,2.921441955017201e-08,2.0123277932881933e-08,1.938369271758944e-07,2.2703415059055487e-07,2.8950475128297626e-08,6.207011322700851e-07,3.088750797353157e-07,8.63054072652858e-11,6.550020970053083e-09,1.081432454697051e-08,1.5331690450537394e-07,6.675969603797682e-07,1.086319700860372e-08,8.501082504608348e-09,2.0477993833978303e-07,9.550291140136835e-07,1.3654459785072959e-09,5.746039000165126e-08,2.135933925284661e-07,5.6381685320516794e-08,3.946724436154625e-08,4.983702339700358e-11,1.644844260795253e-10,1.3887178074156736e-09,1.0045387055512833e-07,7.487143349749203e-09,6.349178565123736e-07,6.851300522470183e-07,1.2374101743262145e-10,5.3676394440316244e-08,1.8840692428412353e-07,1.131931915310247e-06,2.455153857994219e-09,2.2412516287317885e-11,2.669282661571515e-08,1.3477943316964058e-07,4.848412960001269e-08,1.6061925123267429e-09,1.3731706882680328e-08,5.559308569047516e-10,6.084706516418237e-09,6.464557777974278e-10,1.423322975036001e-07,9.841924084597053e-07,1.0875917944019875e-09,1.3912604401866702e-10,1.3852898206323516e-07,4.302808624956356e-07,5.557427851243801e-10,1.410287442382696e-09,4.7780291057009094e-08,1.0592504162687533e-07,2.664737119850713e-08,2.348654604134026e-11,1.3780017127373867e-09,2.997853076891488e-09,2.0876328665764277e-08,2.5522246716036534e-07,3.880540333511817e-11,1.4447110174842237e-10,9.37001765066725e-09,6.76976603664059e-08,3.1643709874629167e-10,9.402645329004145e-10,2.9053033312465004e-08,2.5653906332578913e-08,2.4376292095951158e-08,7.97792942819342e-11,4.061999625548651e-09,8.664715644979282e-07,1.8987997540964585e-05,1.2658005881682755e-05,1.3137420717512782e-05,1.907597456485277e-05,4.522409548179951e-06,1.0457935628593873e-06,2.7709317240720566e-06,1.9732788732795825e-05,9.592558131599205e-06,2.1886623449152154e-06,2.2598137424001408e-05,1.48345960049312e-06,1.4116671694486271e-05,5.817276260700055e-08,1.0264595338149718e-06,1.0832552913342397e-05,3.562591910366564e-08,5.5709099555656394e-08,6.346435110771154e-08,4.139228158450692e-06,1.3043051501071545e-06,1.2443237027426335e-06,3.744879881750762e-07,7.40049568070944e-07,1.9255801819717533e-07,3.939650161655095e-09,1.7624868231536084e-08,3.297829416215592e-07,9.279031503606205e-06,1.974458339049079e-05,5.750303344598251e-09,1.768704693816403e-08,1.270322322888262e-06,4.445468757552362e-07,9.681375319203767e-07,1.143602790243392e-07,4.449032626308025e-06,7.1020945482391795e-06,9.080129981242635e-08,7.212403847489668e-07,8.60777560340864e-09,4.1120955787121716e-06,9.38605204048315e-06
4N1P-1,N1,0.0,0.0,0.0,0.0,0.0006708574900251563,0.0008729591290608241,0.002548705523519157,0.2885424886400694,0.0006608422236071831,0.004725841084001425,0.044997323611895235,0.006580130017754371,0.003755178235551382,0.01386876697881223,0.04757774354296851,0.033020451539208295,0.22555304300756474,0.14098328398315907,0.011335726768191945,0.0782728135109707,0.08499047619847122,0.2410883778454389,0.023162011115485548,0.03318944829995507,0.040491577616105445,0.08050804717785098,0.009816730998660095,0.00036063449333778586,0.025739846901523533,0.003909168261363449,0.004300292109033377,0.005225789585538321,0.007912886881240144,0.0006345551717528153,8.546578745849409e-05,0.0014519492219391417,0.0031007604882802298,0.001386728396260306,0.0007616618307477729,6.689127280079532e-06,5.91841630637191e-06,0.0006551877591771671,0.00010150185580526383,0.00013449614556337863,0.005475617117629783,0.00012505331301571054,0.004479647801418851,0.002455198085884458,0.0006961277460324489,0.0005412465253002985,0.00606133211777049,0.002984174064224021,0.002092365521897399,0.0003095719465480151,7.732575188934554e-05,0.00027746305467690746,0.0003003951649098724,2.851663391423287e-05,0.0013167746775004652,2.4213139619533308e-05,0.00044272155451352546,0.001081714863053751,0.0004034400837062968,8.404825703856034e-06,0.0027138713382890423,2.3380293583841194e-05,0.0001148965165478355,0.004996011157915925,6.237210472104238e-06,0.00013560301490578297,0.00012136875067225716,0.0012003522411117018,0.0009594772125347539,3.550129476748154e-05,0.0003014880217042659,0.00013031834124133113,0.00023673611014052298,2.0267856783107163e-05,1.4092848784397205e-05,4.187262987542795e-05,4.518240034134813e-05,1.0973261450608618e-06,5.590996328641573e-05,0.0016430808084080262,3.330910622656447e-05,0.00032659203613061294,0.0023630235516551856,0.0003757697599739984,0.00046053725199657336,1.7619868275531303e-07,9.251100865759199e-05,1.1543239555100726e-05,5.11368251636668e-05,0.0005940105436810228,0.00013554585133435104,0.00012389225545805793,0.0002355694266795716,0.00024246199034561045,5.225797710339819e-06,0.00014168857599328177,0.0004188102140347816,1.3500128703824998e-07,0.0003552874343921708,5.725210359130983e-06,4.915412083938975e-05,6.107858818715783e-07,7.42992094515671e-08,3.605478593127209e-05,1.3835015789220861e-05,4.10830451103017e-06,4.8457118189793036e-05,5.68109559551111e-06,8.354752504491358e-06,9.235884045999398e-06,1.1374446431400287e-06,3.2228868309225334e-05,1.9717725230350425e-09,9.214213392283455e-09,0.00010548565823009781,5.578171065501181e-06,4.033536522562997e-06,3.800018761879187e-07,1.5948558304224036e-05,4.298477957354052e-06,1.3207375764157092e-06,3.4388880742808325e-05,1.1775606668429361e-05,1.811784546834616e-07,3.743078862283866e-05,1.8427637549223164e-05,8.389560962829279e-06,1.3826758227253322e-07,1.0335907019154433e-08,8.863058793551204e-07,3.0317576360516796e-07,3.879237375770117e-09,2.6031660080860775e-06,1.7976137467456965e-08,2.9438096404987846e-10,1.3299784384912527e-08,2.1573037756184021e-07,5.418228021802918e-08,3.7833508392814963e-07,1.5166806870414717e-06,3.521204994250127e-08,2.1461899248897964e-06,6.066552815653381e-09,2.0306533388136927e-07,8.554412289640823e-09,5.172081385396154e-07,4.918369653772459e-07,9.810881751448619e-08,2.3032396878619465e-08,2.158025225185156e-08,1.8284056935158333e-08,4.017332244643512e-09,2.0535905864704773e-08,2.355921657759552e-08,3.248244366815811e-07,1.5347210458038774e-07,1.8434300752545596e-08,1.9858319344479014e-07,1.304092989151684e-08,5.227316739464527e-07,2.1687035145490086e-07,1.150250252379692e-06,3.4663610382068555e-07,5.898931076941949e-08,4.069336556611347e-08,1.4061484190364126e-06,1.7395517950546946e-06,5.929853874597768e-08,3.2498232993560805e-09,3.302195672461039e-08,4.968712308262013e-07,8.285943042807276e-10,9.152216264851631e-07,3.629751246680968e-06,1.0962319940688303e-10,1.6427168514354662e-08,3.6798424307704636e-08,1.358337629042694e-07,8.597750524863557e-07,1.376774250161361e-10,2.597523085512421e-09,2.8889029213274853e-07,8.004450942067365e-07,9.923324384430998e-10,1.8286131719946752e-08,7.988639949552123e-08,2.388266917563442e-08,1.1538309863112772e-08,8.338663093354626e-12,7.86706966238171e-09,1.7159629273066912e-10,2.6052937585063773e-11,1.7762866733050942e-09,3.960509693534675e-07,1.2119072478888882e-06,4.8670039998199854e-08,2.9647704735680236e-08,9.594245353738984e-08,1.1158123376375784e-06,9.61038786329027e-08,5.929336577281674e-09,2.8332538537512164e-09,5.86287445258904e-08,6.729987234166401e-09,2.5605512821158527e-08,5.294031435454372e-09,1.274996996869504e-09,1.882101186012619e-08,6.601386104421181e-12,7.229097764849257e-09,2.821669662367299e-07,1.2182119313308704e-08,5.303677941270735e-09,3.505554868610261e-08,1.5162737110330227e-07,2.1489494628212924e-09,2.149669997564274e-09,8.128457196221461e-08,1.1449542691721604e-07,2.6944096953585017e-08,2.35764741063349e-11,1.733938770343002e-09,5.40427480544281e-09,8.186309408131365e-10,8.043877697261337e-08,6.828426712957025e-10,5.598632668579739e-12,1.8469066276338708e-09,2.476793214967188e-08,2.700055734550233e-10,2.071232074740692e-11,3.945857862674984e-09,4.9081287922803085e-09,8.753798574900884e-09,2.114441954859103e-11,4.834357358873831e-10,1.4570929551815937e-07,6.771103433500514e-07,4.652966190121788e-07,8.698907372206577e-09,6.180686818790804e-06,6.140236870066929e-07,2.1204196625213e-06,6.302147870229646e-08,7.306485652058825e-07,1.1963951239479798e-05,7.544748631405085e-06,5.227235363669536e-06,1.1262149057778004e-07,1.0621916449071733e-05,1.2862270359903505e-08,4.4203390281438715e-07,4.753244686739322e-08,9.957890245715362e-08,5.173781826073309e-06,2.7558408888239683e-09,5.072544428941228e-07,6.257038380752533e-07,1.1835926683190223e-07,2.1742061351304187e-07,1.4698937667034784e-07,4.0236107778923724e-09,2.63184050330878e-07,6.161255252656872e-07,1.5625767946225722e-07,4.527110411878255e-06,7.1192967974198496e-06,6.200128890299084e-07,1.1456353421479548e-07,4.4951244371205235e-07,1.4717304264166842e-08,3.737671967485312e-07,8.292788677977114e-11,9.84900406564293e-07,2.9368960658970877e-06,1.4218910204810697e-07,1.1431572963793712e-06,2.2823121170745253e-08,2.4889067775646367e-06,3.3929232163831813e-06
