atom_numbers,value
N1,10.509125301395564
H2,1.9309511991246733
H3,1.915814302022031
C4,9.642800458758066
H5,2.0683068419469093
C6,9.656378040640767
H7,2.0883251652671757
H8,2.083625381435958
O9,10.949280560595879
H10,1.7918116980644312
C11,9.74577327644147
O12,10.953421795635776
N13,10.385201008975816
H14,1.8723086395119695
C15,9.607717943247618
H16,2.0318156525171682
C17,9.618673282638069
H18,2.1025400579328197
O19,10.96346235173087
H20,1.7977865347622188
C21,9.706792125714097
H22,2.0847340933209413
H23,2.069511075584228
H24,2.0811265802339616
C25,9.673046933771534
O26,10.912765847940154
O27,10.891608550959129
H28,1.7584048221904331
