 , ,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,H2,H2,H3,H3,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,H5,H5,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,H7,H7,H8,H8,O9,O9,O9,O9,O9,O9,O9,O9,O9,O9,O9,O9,O9,O9,H10,H10,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,O12,O12,O12,O12,O12,O12,O12,O12,O12,O12,O12,O12,O12,O12,N13,N13,N13,N13,N13,N13,N13,N13,N13,N13,N13,N13,N13,N13,H14,H14,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,H16,H16,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,H18,H18,O19,O19,O19,O19,O19,O19,O19,O19,O19,O19,O19,O19,O19,O19,H20,H20,C21,C21,C21,C21,C21,C21,C21,C21,C21,C21,C21,C21,C21,C21,H22,H22,H23,H23,H24,H24,C25,C25,C25,C25,C25,C25,C25,C25,C25,C25,C25,C25,C25,C25,O26,O26,O26,O26,O26,O26,O26,O26,O26,O26,O26,O26,O26,O26,O27,O27,O27,O27,O27,O27,O27,O27,O27,O27,O27,O27,O27,O27,H28,H28
1N1S,N1,0.0,0.02371872237003081,2.30124729250214e-06,0.0017704191416503257,0.00014682426648127134,6.815818141747698e-05,2.0196908509850786e-05,0.003216936698724693,0.0005601288110530511,5.4277815201925206e-05,1.5547187562636733e-06,2.2290396305982285e-05,5.5628845204269695e-05,5.068285116752169e-05,0.007875698359206318,0.001237256877876347,0.008050371078260676,0.001437074646122083,0.001164004136368857,0.002084310386628596,0.002395814415669273,0.001046751461144968,0.006074459179054026,0.0005880374564648516,0.00015294370248253308,0.00013092004682691005,0.0005259786862092941,6.232538261230491e-05,0.00017954237390224725,0.00036830978445845375,7.839001657794498e-05,0.00040148993156713386,0.00019807618106404412,1.2973515995828855e-05,6.615149475419635e-07,4.839772410614174e-06,3.4911471586962506e-06,4.377789668552623e-06,4.0914043719197934e-05,3.917617344639801e-05,1.1930623402323093e-05,0.0001352236194667178,3.255269133584093e-05,3.1531018684916035e-07,5.919602809462132e-06,2.6522534972428513e-06,5.749791911480173e-07,3.257516445490105e-05,3.662563373985073e-05,7.904518009027584e-07,3.806728047295316e-05,1.790044758087639e-05,4.226661812073429e-07,4.1579950726955417e-07,1.5093652194764218e-07,3.687108258998428e-05,7.353253731468001e-06,1.3117510877513894e-06,1.3327550751895956e-06,1.353855934294046e-05,1.4931943372875622e-06,1.874406749535762e-07,3.203669168699852e-07,1.7659808919795461e-06,5.546803395761746e-08,5.0769538587069896e-08,7.2840384834904626e-09,2.6432106908780284e-06,3.298744156460254e-05,0.00016055583492602388,0.0002572921198411571,1.1085306161895403e-06,6.668009652210927e-06,1.205864843423221e-06,0.00020185151375418098,5.179214895734141e-06,0.0001037144108053667,1.0650547324408954e-05,1.0126038475499755e-06,5.923410692168507e-05,2.342439681113362e-08,9.747989032082849e-07,3.1821961127692644e-06,1.1882938835583445e-05,0.0001230723310357007,2.3677368887753403e-07,8.112839821938778e-06,5.104482730944326e-06,1.0041593535126125e-05,1.055426168683482e-07,1.899315894093867e-05,3.922582114845863e-06,4.477789473100735e-07,1.5896275741555943e-06,6.043564221569486e-07,4.377160789797996e-07,2.4893526340080685e-05,0.00013638448167485606,0.00024342519787778905,3.787902782548258e-07,0.00011202850930613906,1.733459537622828e-05,8.825028640702115e-05,3.2907498947576386e-05,1.1458214330684058e-05,2.4011888572261775e-05,6.513464512747369e-07,4.203349143777624e-06,2.6895420753014765e-07,1.3418957378330543e-06,1.7762967194467905e-05,0.0007224414614290797,7.765326837383402e-07,1.854834458492327e-05,2.683595100672065e-05,6.083158359704299e-06,3.0306039056071654e-07,6.446998528364389e-07,6.065267779131744e-07,1.6012185091174302e-06,4.842825549911112e-06,2.0157866932879465e-06,4.2494561838801737e-07,4.77537246948434e-06,3.440759798745141e-07,8.500704258007641e-07,3.4045877783661638e-06,3.5129702534719698e-06,1.4760178088102371e-07,2.056680358020202e-06,6.824834932750434e-07,3.796961012270117e-08,2.5484902268502196e-06,1.673973495375236e-07,6.19376916199954e-07,6.805806829213168e-08,1.29829138106885e-07,9.870946970913508e-08,1.476693767266113e-11,1.7454649581249981e-07,1.9335540946130436e-09,1.9291729491666132e-08,1.0792328586362032e-07,4.1246682003226454e-07,4.716174623053959e-08,2.881799243681371e-10,4.915063163135613e-07,9.093815500627045e-08,3.104952117638504e-07,6.21895372976411e-08,2.3891329534730943e-06,4.577031986752189e-07,1.0619882959694849e-06,3.4720027269896647e-09,2.582246320936843e-08,1.839366748496163e-07,1.0402192579528347e-09,3.441463780617937e-11,3.501467782385248e-09,1.7777720529021934e-07,1.5164837746661775e-08,4.7371851108479746e-08,9.703281600437208e-08,9.834737690894713e-09,1.561880402789484e-09,4.1361378988469255e-08,2.838113684067167e-07,3.03611853436081e-08,2.1466872279773952e-07,1.7046731110026414e-08,2.4784364560659355e-08,4.619721272192123e-12,2.115953043335672e-08,2.1775923314537593e-08,2.1990432585994313e-08,1.7256065711901414e-06,1.5096618621868174e-08,4.6292484512377996e-08,2.2189209358813855e-08,4.9997117557154525e-09,1.3638008922178813e-07,1.8619287667220874e-07,3.590452106738695e-07,5.023911087143063e-07,8.67499720946796e-08,5.492285737318525e-08,1.8816776847785377e-07,1.4923541780120786e-07,2.879976457315081e-08,9.344744419936823e-08,7.736135470004513e-07,7.569013837915861e-08,1.4773787748723066e-09,1.9975463061427945e-08,1.20550490007032e-08,3.440442908342334e-08,5.963419507093448e-07,1.593474605598999e-07,1.3266942322509578e-07,9.08441100122559e-09,5.277543475568081e-07,1.952113715120163e-08,1.3984331204142109e-07,1.9030600845182377e-09,1.6723362694648358e-09,1.5648476264784605e-09,1.1684379741527806e-08,6.449541178898954e-10,3.269599740951534e-08,3.697662487311959e-08,5.70546923261972e-07,2.602776660864947e-09,1.0235463920871268e-07,1.312223196769935e-08,6.7716448004517815e-09,2.9872508910955275e-09,4.984152424114541e-09,1.5074022280403554e-08,4.954039944937705e-08,1.359968197778283e-08,8.236009374495978e-09,4.0761282960044554e-08,2.65641295627006e-08,6.903076688047349e-08
2N1S,N1,0.0,0.0,0.0004189320690857201,0.033401185732148786,0.001589688727954286,0.2643557013427378,0.0001212340218237351,0.05449837338026153,0.005990878234568342,0.0016588325779480773,0.00021181834973194036,0.00023198121780798608,0.0027358789164744213,0.0008055177616066445,0.10368118693261197,0.15485746861498484,0.1097665782810493,0.16191523261510898,0.003414402550201645,0.005106019996760747,0.022729700028549793,0.008041720586989154,0.06474107136010732,0.03981007207259646,0.05947613025104559,0.036764027968276825,0.14898780191761674,0.003067425114293032,0.008957723892119684,0.020939487834150228,0.004251449466856183,0.021927059042193386,0.0067676823044480194,4.928441877538603e-05,4.755541113921069e-05,7.058983409802266e-05,0.0002964097556423795,4.090736911299686e-05,0.0024038306446145796,0.00035979767931770823,0.00017713730877799705,0.0014974474134556992,0.0005698505109572594,2.4680670001053784e-05,1.9581828598624895e-06,6.673838470860893e-05,7.964638029722693e-05,0.00021718214265797897,0.000814734810400175,0.0006274458230501878,0.0014743565740382714,0.0009606938234196782,3.3565471129204383e-06,1.4043909084549e-06,2.518994804789898e-05,0.0011279926041405375,0.0002210772527830862,2.9452259769691125e-05,0.00010506550396982561,0.0016147025369019907,0.0005209132738599465,3.361873886142952e-05,3.312959191426046e-07,0.0001094533163925604,1.2361155186990658e-05,2.9698574554704038e-05,2.590690688641928e-07,0.00011941397907744289,0.00018640215286835904,0.0019431749067311266,0.005800266898552842,1.2029333134044862e-05,0.0006780315187682184,0.00029670847977270043,0.0026157860578228664,7.150309544456945e-06,0.00024710738892386175,1.6122576195654048e-05,1.337933006606562e-06,0.0006501557754101661,2.084562284188074e-05,0.00014798937403370793,4.4640872221002326e-06,0.0001241771396700564,0.0033352063461546955,1.3329443668830265e-06,0.0001692165264541856,3.2548722306735556e-05,0.0013925183742431457,1.5715964590601317e-05,0.00037909705737204646,5.307969624035458e-05,3.671895520973578e-08,1.3541448222298413e-05,3.455509060690254e-05,6.0459108717658694e-05,8.277440901327537e-05,0.0013527354033251449,0.004355254647777862,2.042363123733182e-05,0.0023476104356827676,0.0005881194804020495,1.4527319489587853e-06,1.4892953371870021e-05,0.0006582211174652741,0.0004493724396243959,6.989088403575039e-07,5.215489540999485e-05,3.1570062879682226e-05,8.614107190019205e-05,0.0008138819416116938,0.010223708932408204,9.941710940264414e-06,0.0001966738505676524,0.000628179760929104,0.00016226167841093542,1.3334229254091667e-06,2.136860798973572e-06,1.3539298926446008e-06,2.144873133014258e-05,3.6052321908286444e-05,2.7455047783453423e-05,3.3820026070108256e-05,0.0002419446234624978,1.9779719234502835e-05,4.03241621060868e-05,0.00011229642641730209,0.00020042897983429953,3.270916921760403e-07,2.8557004341678294e-05,5.664865900811833e-06,2.353626284978816e-07,4.6064190116990034e-05,8.677616247787512e-07,1.2765820015747664e-05,7.840189724106494e-07,3.5927603292407184e-07,1.7527784357262988e-06,1.773567959162392e-10,4.995983507116719e-06,3.920614943808687e-10,1.1665940293781318e-06,3.840126971965674e-07,5.167050827648012e-06,1.044981523534716e-08,5.746887410396084e-09,1.466874787414696e-06,5.585080056214053e-07,4.381869353586865e-06,1.6971794281062103e-07,1.2317109460369124e-05,4.305992745923248e-06,1.1259853605949388e-05,1.8890320641062885e-08,3.227037734809812e-07,4.802751190968735e-06,1.765910782047797e-07,3.5364300376983238e-09,9.10197295311832e-09,1.7068830211464103e-06,6.720968559470464e-08,3.2105767999723867e-07,3.8620174813708275e-06,1.3475795754835929e-06,8.77325794235162e-08,6.465851383197219e-07,9.205571556591963e-06,1.0014981595141137e-06,5.7888991791266164e-06,7.572436679925687e-07,8.673997669017552e-07,4.3482760281321475e-08,9.909207789871033e-07,1.0073528198262238e-06,1.9726782509721374e-06,7.864707499205537e-05,7.33762854920883e-07,1.049083270920903e-06,1.2646949811845332e-06,8.232178494438358e-09,1.6519777961132576e-06,1.57115875540903e-05,2.0869991002037125e-06,4.065287511556548e-05,9.443569725320344e-06,1.3119512468851013e-05,2.9482591781260226e-06,4.4321977998862394e-07,4.9904206376183424e-06,3.095304696998369e-06,2.586869555543103e-05,4.196986918003631e-06,1.2639609507925087e-06,5.137502523844262e-06,1.0637289049597598e-08,4.4568899459918043e-07,1.512866392738843e-05,8.846445453958296e-06,7.138689497310224e-06,7.25196449558041e-08,1.3278224326729315e-05,1.0794641767120083e-06,7.162786025638468e-06,6.532093310696041e-09,2.8317992395443525e-10,3.0339371259735515e-07,1.526815015306937e-06,2.9003265011873225e-07,1.3643896212833795e-07,3.0504621451044045e-06,1.4059877544436716e-05,2.2773741115145185e-08,6.7416670588293925e-06,3.2677319650176173e-07,3.60651885555896e-06,1.9577756038557936e-07,2.3196573106787355e-07,1.2020981998706048e-06,1.7889073478105644e-06,1.3396335774018553e-07,4.702110327770015e-07,4.147079094796169e-06,2.1573006234731906e-06,5.909568727258119e-06
3N1P+1,N1,0.0,0.0,0.0,0.004265354338702565,0.0007220789184061438,7.588127215729656e-05,0.27668500901895676,0.0051491587485212875,0.0017684937537461032,0.039540340129583296,0.02239765205349764,0.009406739716548929,0.004805725858855636,4.063222844341574e-05,0.04351791161650986,0.017370679335003913,0.30291471052425,0.20841405344352104,0.004335202670842753,0.025552394953149093,0.029644571562244426,0.020119911789670653,0.09438506491649168,0.012074425704792446,4.849701342291013e-05,0.009463297301147477,0.050426146351181256,0.023408521014359973,0.0011870397871809324,9.886990691154729e-05,0.00705557332025597,0.009829360330149362,2.4034936703554166e-05,6.655497872420923e-05,9.56933269091742e-06,3.3157546002193783e-06,0.00010523766128356371,0.00011366654185529512,0.000861793025997315,8.603113330263312e-05,7.841723884460805e-06,0.0002687127924927424,6.598969571358637e-05,1.7187201994950385e-07,0.0011229280559472699,0.0002604897478064583,0.00031656901252707925,0.0009817614672733566,0.0005305675020479406,3.1211011394916e-05,0.001870935184645095,0.0011074401507200626,2.292833253547677e-05,0.0003869520557784334,0.0008219414065049335,0.002155636552430007,0.0011769515127153518,0.00010398708777747956,0.00020193328853546078,0.0004087579236262684,9.122544203821192e-05,9.024706874405375e-05,2.1338883361865513e-05,2.629690076538793e-05,8.871475770666493e-06,0.00013283625471327554,3.36573632027104e-05,9.549072999881503e-05,0.00026487726579316195,0.006719255733709684,0.010324663638368037,0.00020576765340774017,0.00023780875784984445,0.0013914227196174522,0.0032958927971615815,0.0005322610803109029,0.0033278441815327575,0.00043515460826637486,0.0003909663369692229,0.00343134062705186,1.6673999485572466e-05,5.3433336818953237e-05,1.3566927218988667e-05,0.0005303390094062443,0.003400178076559346,4.378167846130765e-05,4.501031983616954e-05,8.966316757508253e-06,0.0001405601775763543,3.9205962654165205e-07,0.0004970789244733709,0.0007589774744953814,8.289505572856015e-06,0.00015851137504796498,6.773092865652863e-05,7.01278106913783e-05,8.178665221114656e-05,0.0017791810723610801,0.0030332800775236812,0.00023186086167781284,0.0011690085077340484,0.0007748551666248993,0.00010323619809193829,9.304938997090062e-08,6.116358193652971e-05,0.0006175426373533632,6.817361417388312e-06,0.00030711179953168966,4.9715545313633314e-05,0.00013704931080460447,0.00039588192731532246,0.004213989746674862,6.314132745099954e-06,0.00019072583530643783,0.0003314213674561195,0.00013673906051359097,1.8333024514038954e-05,1.3332319204195642e-07,2.3921556036476943e-05,3.244856086048742e-06,5.5869073977810046e-05,1.6100269224939012e-05,9.113591330045523e-06,0.00017219041876348484,2.1893922921512043e-05,2.9857065109162306e-05,3.927136058123892e-05,0.00017535401393820038,1.7532530804942326e-07,2.0370808714531563e-05,2.9796977436546968e-06,6.894716144678625e-07,2.53255483255721e-05,5.436429839633661e-07,8.63546141394167e-06,5.160018590188997e-07,6.15453140007105e-07,9.872783366393634e-07,4.4315575453701683e-07,1.2548207000140366e-06,7.231113041683557e-09,1.2674098626153096e-06,1.0895557833734415e-06,5.087781813628567e-06,2.025815959427746e-09,2.15556601457223e-07,1.5351719975242872e-06,1.3666876030882236e-07,5.382043486434895e-07,2.0855320004287137e-07,8.210939412389706e-06,2.298802733946559e-06,5.452064167243975e-06,3.374135082445662e-08,3.621534947484406e-07,4.018869879773845e-06,2.3170623197898976e-09,1.1576516190103803e-08,8.128803585805144e-08,1.8029412616193952e-06,7.593256912130641e-08,2.0349799001451174e-07,1.1450726448369863e-05,3.0807712825264844e-08,3.536826254091352e-08,1.3829092186945502e-06,1.2416577738427748e-05,5.011899126827757e-07,4.367160475915455e-06,5.291351303782221e-07,9.486242915635046e-07,1.3438904877816071e-08,4.4259047204953106e-07,9.735314367986803e-07,5.515659649013571e-06,6.020441134957366e-06,4.347584892094858e-07,6.415203523957302e-08,1.3049830962508224e-06,4.1894590996349734e-07,9.969433516499038e-07,1.128219968737909e-05,2.427130237236952e-06,2.5551920380895154e-05,5.910060738578693e-06,8.602095276089017e-06,3.97363350446156e-06,3.0901261016680337e-07,6.39342046326874e-06,2.46818099891577e-06,1.632199403500678e-05,1.531951034028367e-06,7.387519707080514e-09,3.2533322602557035e-06,1.5667381392248103e-08,6.827596834568794e-07,7.582033302533375e-06,6.4171106268773315e-06,3.316970760280924e-06,6.386246198530898e-09,6.806996690311706e-06,3.7338088354488264e-07,3.7651868813881606e-06,2.933014942030354e-09,1.085398659839143e-09,4.28431190524492e-08,1.4794284435293292e-06,1.8474856289252273e-07,6.82245180350094e-08,1.2734024359417617e-06,7.775670241461086e-06,1.0096790514779741e-08,2.0303983130354197e-06,9.106266141145625e-08,5.151422222127167e-07,4.234847583717283e-09,6.102297334109608e-09,8.788596828068762e-07,1.5954094938486207e-06,2.695883749570527e-07,4.613153743449061e-07,2.3872232723931575e-06,8.868708549769622e-07,3.419098650425667e-06
4N1P-1,N1,0.0,0.0,0.0,0.0,0.002340185679105211,0.03620499043270664,0.0031929222264674983,0.0800649597573484,0.0029457654754434515,0.0031752443115944384,0.0001535342970573339,6.165769990573722e-06,6.944185229684763e-05,0.0019246817567080132,0.14404998784685308,0.05837794370410565,0.015383493031610573,0.0016310777526560294,0.0023908310621352236,0.010097086176986458,0.023390769017810342,0.0016113986948558257,0.045841625360115934,0.0015693106508742893,0.007810981396250138,0.02553440689736064,0.012093825692736981,0.007807014621026953,0.006049403226457084,0.009874937054732191,0.03214610062228118,0.020497350973032624,0.0017806394470967213,0.0003206137156004374,0.00045964693319389127,0.01624566090925983,0.0004935276817050749,0.019584543368861063,0.005711422551495371,0.0014315115102272458,0.006123594350847306,0.00025952605524137695,0.0017686121641147245,0.0009767038503019077,0.0011742864714092693,0.0012860372278811205,2.1116648815100447e-05,0.0047299480976947805,0.0032662526001852044,0.00014890240111276043,0.005388630527875193,0.004617087531566089,5.2766175331342424e-05,0.0010528136853853454,6.906520166882757e-06,0.001340595848388304,0.0006221774044985473,0.000671414777713597,0.00017700595019221055,0.00022168276380929441,3.800382033647409e-05,8.312823219047694e-05,0.0009814215144492433,0.0002096492217535939,5.785062428653731e-05,0.00020432719063023796,2.0353118656224467e-05,0.000508362186930178,1.2204786862479722e-05,0.0013761429899687982,0.0016337726316617562,8.24445031057941e-05,7.000604058582383e-05,0.0011398174836942943,1.2294480100649707e-08,0.00015670403677958689,7.1218692676566775e-06,8.155624600614253e-05,0.0007510099046375007,0.0004504751450074007,0.00010516202889765403,0.0002652684179753617,6.761991928616595e-07,5.329201288706287e-06,1.5626347290353948e-05,2.376268211223831e-05,1.6064589892117453e-05,5.4030983349662165e-06,1.325743134783508e-05,2.5626246323628976e-05,1.450676258496486e-05,4.232563891126695e-05,8.01912205807831e-05,3.4007394038582106e-06,1.2304095071691279e-06,2.8238408357195155e-05,0.00011390582595205423,0.0032610595283641963,0.006512778337342873,0.002780879369534084,0.001406027827806522,0.0011627598235457448,0.00035827364945850704,0.0014825574722001633,0.00012152817870125787,0.001870293572197701,2.6517243299606363e-05,0.00013397168068207677,2.1907595959547166e-07,8.973123133260152e-05,2.659616253009034e-06,0.030539087338889104,4.806887394348536e-06,0.00037603941386921136,0.0008194314049490004,4.067588146217105e-05,1.8290808281751225e-05,6.742379420110467e-06,2.2576699620913132e-08,8.251866548514286e-05,6.710264848708292e-05,0.0005237379511873197,0.00017385208770637206,0.00017379185056576318,4.175513669268938e-06,1.9347870166441794e-05,0.0003665115602462521,0.0003059357297101606,2.671690617628286e-07,3.7399729947207305e-05,4.48761224625116e-06,4.728980180779274e-06,3.4016016586591036e-05,2.277624048474536e-06,6.859872808906431e-06,1.1141467985975595e-05,1.4696383341394892e-06,5.521640502603731e-06,2.2276699822576518e-06,1.778001510466254e-05,9.479722364869048e-07,1.3387928277097672e-07,1.7101550588982661e-06,5.946800343714642e-06,3.2326157839435155e-07,2.639420751737731e-06,8.867925838984547e-06,7.754410182858607e-06,1.0966392775646483e-05,3.0326650817258383e-06,2.259617454347662e-05,1.5056744618213713e-05,2.4100887270339655e-05,1.1417451419859503e-06,3.1928450705542843e-07,5.614521589647481e-06,6.271485841757851e-07,5.0952131402937084e-09,2.704400174913246e-07,4.009312468689075e-06,1.6868627827903993e-08,2.6350336694846987e-06,4.011676373760764e-06,7.1554317910837995e-06,1.2655512113823875e-06,7.121857499736706e-06,3.2219853709491986e-06,5.155436135773073e-06,5.680159014254116e-07,3.8109362776594935e-08,1.1204426053623706e-08,3.5122053199110326e-07,6.976852782170084e-07,2.634498179610034e-07,4.3073894588907535e-06,4.259423947328145e-05,2.5110427248620226e-07,1.0824027452116525e-08,2.122282793948216e-08,1.9223478928687143e-06,3.132941732708616e-07,1.8571119031918215e-05,2.4532867219928534e-05,3.073195565228559e-05,5.153455946427243e-06,1.886680879525926e-06,2.7203645931450637e-06,1.3248979109370396e-06,6.748378877929895e-08,8.246386526300498e-06,3.0612324305900884e-05,1.7790962469899085e-06,9.82596348064746e-07,1.1988566244180987e-06,2.009244548517586e-09,8.774690352097991e-08,5.3435634845833135e-06,5.119252181717826e-06,2.3636788104575146e-06,1.0977870128492384e-06,5.07668817428808e-06,1.7667483920291716e-08,7.266217116885798e-07,1.1995603177439307e-06,9.51753886591078e-07,1.9719333499423897e-08,2.1441865696303353e-06,4.051218411849078e-07,7.784033417834735e-10,2.1845123487906903e-08,6.7781520503018555e-06,1.2578427188714159e-10,2.0618951968032206e-07,2.881951446376263e-07,3.0491920099962044e-08,2.4629186690106053e-08,1.8831134429575513e-08,1.3845233404197188e-08,4.993033871025787e-06,2.97833385132229e-06,6.418725284618176e-08,5.977527521849879e-07,3.6234286238112645e-08,1.2856417264117681e-08
5N1P0,N1,0.0,0.0,0.0,0.0,0.0,0.0038768389400569703,0.0015969772584174535,0.0015660049298240608,0.28599226874355965,0.006403371884907472,4.161354477894008e-06,0.018087252648356866,0.00010665076077032154,0.046485330348436715,0.26960961090481383,0.18301421118082528,0.018219064226284054,0.0036075156214425697,0.00939944621773714,0.06270141379465333,0.0937406467295312,0.03535422316042203,0.18024554837033602,0.025256776180305085,0.052345025778484544,0.01200172176022507,0.04301047676712688,0.004612015311917794,0.008042446293842653,0.01989915119437513,0.0003877108242742455,0.0075327122128008295,0.007881236076398235,0.0006919454693536942,5.72437534918091e-05,0.00077915080944857,0.00013989616739396027,0.006041336960150634,0.0002753750684005851,3.878304880400307e-05,0.0002046224788627704,0.00012232867126682478,0.00026874263050702396,0.00017411041250547932,0.0018176797126958633,0.0003613033157283674,4.034574369859989e-05,0.005785377325688845,0.00029254089432795283,0.0005203762313801263,0.0038376246356883748,0.002200397112693153,1.1900948114984544e-05,0.00020028804577165715,0.0001921020122086503,0.0005889338733102711,0.0001710441107238836,3.508463373647075e-05,5.9798919278097884e-05,0.00012874477992230737,4.885999895298809e-05,1.0516631834267542e-06,0.0002806714289123047,3.472145592309239e-05,1.0763253657231076e-06,0.00011240805688061961,9.596921954901916e-07,6.696236613645823e-06,5.533044835215328e-05,0.00011968324737132718,0.0011179164778361006,0.00015142337368256875,0.00020007520019271752,3.786451033604976e-06,0.0014524751033637706,1.5943091546066768e-05,0.0015366257925144566,9.453856516539183e-05,0.0007825539568242501,0.005354028056104854,9.71678069170423e-05,3.313190704012925e-07,1.240868742691248e-05,0.0003000901044032389,0.0032846367525154463,0.0002788298926290622,0.00033080179482070093,7.135371166056004e-05,0.0007209676786392727,3.58854312114687e-05,0.00044184875270580903,9.338842996919894e-05,9.069259568450505e-06,3.460684701028782e-07,4.756498750424498e-08,7.577266369906965e-09,1.9083049984658373e-07,3.2490325855949465e-05,2.6920027997423546e-05,0.00021869878600178083,0.0005665908806933295,1.3347891957060654e-05,1.3810707244488185e-08,9.79525247273294e-05,4.426495856080237e-06,4.7583033380149686e-07,1.406996879627087e-05,3.297448936123715e-08,1.3324587304186508e-05,8.752634352404698e-06,1.9488075819751316e-07,0.0024433227295115323,4.0803523426724553e-07,3.952211993230037e-07,5.37249356113989e-10,3.3727123889715216e-05,2.3436619567718253e-05,5.422660935838763e-06,8.694331707914671e-07,1.460959948573759e-07,5.8631684840548814e-08,5.9042190628355584e-05,1.1437823783655432e-06,2.747371507583196e-05,1.0968169672498362e-06,3.453301904432493e-06,2.9609937036045864e-05,4.5082087618553146e-07,3.985120315963542e-07,1.2590934789002972e-05,9.714311062225534e-06,2.420721082696531e-06,2.7648580944727996e-05,7.711377891794768e-08,4.605982262262387e-10,1.1762935305803524e-06,5.023548728111393e-07,7.21792963398471e-06,3.870185671495108e-06,7.803183001975356e-07,1.4027707790909005e-06,1.0619071411088754e-06,1.9287594211547798e-05,1.6425924685758986e-05,1.1285459788901164e-07,1.4654935021063409e-06,1.922607375659524e-05,6.098857038505656e-06,8.89567428608018e-06,9.939130132252672e-07,1.166443008582263e-05,4.2061343261678985e-06,6.364477504128274e-06,3.061387632286028e-07,1.1051470849565703e-09,1.2419194148627355e-06,8.823559793924574e-08,4.2020483914662066e-07,6.284221720775918e-08,1.0026270569341023e-07,3.503159093920516e-07,7.942243039238406e-06,7.575893081313012e-05,2.0479724350597195e-05,1.9556640520335122e-06,9.296527429647483e-06,2.9605260140286305e-05,1.2036062854381413e-05,8.157343689418894e-09,1.6527993256243434e-06,4.100837586618056e-06,1.0566871999628802e-07,2.085943742846652e-06,2.5005378878617535e-07,5.532175414835194e-05,8.867032437898104e-05,6.2448236843870575e-06,2.3943740354859244e-06,1.8744532277459314e-06,7.672471684649906e-07,4.112608387174532e-08,1.3381648877874852e-06,1.6036383372330931e-06,2.982807939755361e-06,1.0674297890034268e-06,3.5287233446368305e-07,1.2353896550187926e-06,1.5690311583327343e-07,7.626818554484771e-08,1.5027290523050851e-10,1.298886590506143e-06,3.2224467538810586e-09,4.255047156842551e-07,1.975262621911611e-06,4.594475688790567e-09,1.1072846728410468e-07,4.6252716945360817e-07,2.527934251261854e-06,4.965378450627611e-07,2.8800366091985552e-08,3.389833751477056e-07,9.908886822174168e-08,2.0131708922122016e-07,2.27586103740407e-07,1.0580629417056286e-07,1.4099627465569142e-08,3.9006727003965125e-07,3.438927520527102e-08,3.6106211354081097e-09,7.128475987272509e-08,1.2992437286030167e-06,2.112561228173604e-07,8.572688603436518e-08,1.326805731949321e-08,5.535402358702868e-08,1.5002505282524226e-07,1.430090668108619e-08,1.49804513460694e-07,2.939560779235961e-07,1.4665517178436005e-07,2.2700730184510576e-11,1.2930110981912435e-08,1.6414414716336978e-08,6.262447493909917e-08
