 , ,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,H2,H2,H3,H3,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,H5,H5,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,H7,H7,H8,H8,O9,O9,O9,O9,O9,O9,O9,O9,O9,O9,O9,O9,O9,O9,H10,H10,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,O12,O12,O12,O12,O12,O12,O12,O12,O12,O12,O12,O12,O12,O12,N13,N13,N13,N13,N13,N13,N13,N13,N13,N13,N13,N13,N13,N13,H14,H14,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,H16,H16,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,H18,H18,H19,H19,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,O21,O21,O21,O21,O21,O21,O21,O21,O21,O21,O21,O21,O21,O21,N22,N22,N22,N22,N22,N22,N22,N22,N22,N22,N22,N22,N22,N22,H23,H23,H24,H24,C25,C25,C25,C25,C25,C25,C25,C25,C25,C25,C25,C25,C25,C25,O26,O26,O26,O26,O26,O26,O26,O26,O26,O26,O26,O26,O26,O26,O27,O27,O27,O27,O27,O27,O27,O27,O27,O27,O27,O27,O27,O27,H28,H28
1N1S,N1,0.0,0.023717349759976747,0.0011468781215573376,0.0005348425386839661,0.00032044949742915385,7.041394980955573e-05,0.0018306575135036418,0.0009711383001089757,0.0010770476754871083,1.0165645267651291e-05,0.00013344158247893811,3.424990899653091e-05,1.2611929814526635e-05,2.1519654925861165e-05,0.008106220049711954,0.001442053619915784,0.008036538637412383,0.0013937070751126601,0.0011674902471364434,0.0019571394720090396,7.697268400397306e-05,0.0001088231975290288,0.008815383626827655,0.0006097949893451027,3.4102072995256805e-05,1.1614835415674207e-05,0.0007549110481390731,0.00021234637972994408,1.3093783400475179e-05,0.00015214050558071124,0.0005670027147315071,0.00012717058373137857,0.00020420650279584507,1.590357662129005e-05,1.3152255845416683e-05,0.0001569466723323476,3.7611451980223976e-05,0.0001066691393396546,0.00011820738176071544,2.2936537050100014e-05,3.0441678063652944e-05,1.8524751388415694e-07,0.0003466650954371264,1.9521658288335075e-05,1.4919005969504795e-07,3.0531973285369274e-05,5.4582004244851934e-05,3.9141684861437875e-05,0.00012630552066617007,9.773088709175148e-05,7.514108785788842e-05,4.087378467088065e-05,8.715626306041169e-06,2.1732525774753597e-05,2.6197272331440757e-06,3.215772783016213e-05,1.7012788154247005e-05,1.6457123169555388e-05,8.625262559736058e-07,7.770052257161097e-07,2.252988538176126e-06,3.0957218637162054e-07,1.666633522023897e-07,7.514814481662802e-07,6.376871096308578e-06,1.3244448093807648e-08,1.4448657559285039e-06,1.3006580189545147e-06,1.122487110483128e-07,4.732816170971432e-06,3.0929605394636184e-06,1.518530501343207e-07,2.462040395379006e-05,4.0365378924822615e-05,9.494169972668054e-05,2.57252203287317e-05,9.185687331658698e-05,2.2155507630738924e-06,3.842932077002814e-07,2.320591163093577e-05,6.902559161470201e-06,5.344439338639262e-06,2.9401675097351365e-07,9.777620890716321e-08,8.582691091163497e-07,7.693404968645012e-07,3.479790302840513e-05,5.667668383502189e-07,2.5108084076297388e-06,6.114429237369379e-06,3.320503864845392e-05,5.141955830012535e-07,6.437077337828612e-08,3.1729811272585007e-06,4.055567631722212e-09,1.1345546964275366e-06,4.0225910584446023e-07,1.8291946402015924e-08,3.48303355046653e-08,1.2790082548619353e-07,9.286877380887404e-06,7.01025479887818e-08,5.808681042829278e-07,1.0863911157343864e-06,2.0089254409549895e-05,9.482159502027798e-11,1.0042690096190299e-08,4.0900417172529124e-07,4.465376584050773e-07,2.8866328889154413e-06,9.036946746476815e-10,6.751178172059724e-09,1.4557816738203222e-07,1.0255166493777779e-08,1.3567743772924246e-07,1.2057409515264794e-08,7.545302183054048e-07,2.879551301848693e-07,1.619452982826175e-07,5.571363275169716e-07,1.6148119108549963e-07,6.053113482673567e-09,1.742444577512714e-09,5.1495005704005337e-08,2.178214267289924e-08,5.92089041684396e-09,1.5154352994706244e-07,7.026196124915174e-08,2.2234403901366662e-08,9.803151201914773e-08,3.0712405152399924e-07,6.425793497299992e-08,2.3142812932697154e-07,3.560897354759618e-09,4.347843862717582e-09,1.1767052221500762e-08,3.0731523992244547e-09,2.029677259596241e-10,1.6830914439935896e-10,1.2655321235399697e-11,3.763286376967656e-09,3.81259794846045e-08,9.819153823364957e-08,1.9971392284379164e-07,9.1620043995988e-08,8.614686297647722e-09,4.624658322960329e-09,2.1659671833873517e-09,1.2638381230445361e-08,2.537886123477051e-09,8.139191542966273e-10,5.317645435098939e-09,1.937517479788653e-09,7.803757640090225e-11,2.183976000047494e-09,7.679070712640623e-10,9.668066958123944e-09,7.700043214153851e-09,1.0362266600338899e-11,4.6361131600392014e-10,5.741429692784905e-10,1.548054351374617e-09,4.597334712919121e-08,1.3945484766964e-09,3.2929858839736426e-10,5.388210100321089e-09,9.174158543956423e-09,1.8906862742085195e-09,8.757048419738567e-10,3.8688202641523617e-10,2.411413291270037e-10,5.827976989891681e-12,1.3595236048047354e-11,2.637590146292723e-11,1.4199948647486416e-08,4.3412448524904335e-08,6.402398344818039e-08,2.2351894335415068e-08,6.285337139644298e-09,8.431206621750675e-09,4.639045148024934e-09,3.915801016773912e-10,3.5902592010472745e-10,2.529377068904992e-09,1.7101817184617119e-10,1.334355514970298e-09,1.021882856111489e-10,1.965320267638404e-10,6.2342384588021105e-09,6.286834675073294e-08,5.889506660139432e-09,7.986215688760012e-09,3.2548194695003474e-10,5.100200262120325e-10,1.8150287939278087e-09,5.0435435827722586e-09,2.0385478416429237e-08,2.335593718427731e-09,1.1238355135390066e-08,1.6038991246247747e-09,5.736637720410442e-09,3.007874505023267e-09,8.129306672266523e-09,8.513501015272595e-11,8.136231854916076e-09,1.7696522497390177e-08,3.0897411018582233e-10,1.228398938124542e-09,1.3389473974001476e-09,9.509404597096704e-09,4.934464392647442e-09,3.5635085993135363e-09,5.4787951953017e-10,1.0466700839373289e-08,1.0341150158410528e-10,1.163121265967959e-10,9.282095370100052e-10,1.6996090645982065e-10,2.186827594008456e-09,9.111512100368202e-10,5.1567017739229115e-09,9.745333873212303e-09,5.469308561600883e-09,2.2160051571518125e-13,1.9816995155963468e-08,9.04264663148524e-09,1.8481220998012304e-09,1.2129213189382426e-09,1.2393792436782292e-08,7.872674734343832e-12,7.030178106326446e-10,5.490002896735291e-11,1.5993813495818188e-09,3.315271251969065e-10,1.909933988741841e-09,4.60358207110545e-09
2N1S,N1,0.0,0.0,0.024002700123268106,0.01170081270287282,0.0039337247190078806,0.26414311112775435,0.03677980311524598,0.018641191470382346,0.011781150711314137,0.0007684706845973999,0.00528984724580317,0.000850100541098131,2.2816086937327285e-05,0.0004152385171636297,0.11001760482569489,0.16212657643067008,0.10872933650445704,0.16106958648909053,0.003384872414665896,0.004661504480363732,0.0007336946810729827,0.0006059787651282456,0.09046857903159822,0.03997505487522757,0.005881825822465547,0.003516631617265009,0.20318316282663762,0.010595783024835548,0.0006262948716042605,0.007805033475100975,0.03134727821793781,0.006822328019270962,0.006106305104119247,0.00013056390826582387,0.00014189324833147055,0.0019789189840517807,0.0004482896405546555,0.0029167517133927845,0.005478752361574912,6.539838410990484e-05,0.0011754687796683427,2.8718233404667615e-05,0.0012463008489231875,0.00036783482282998214,1.1216262170155034e-06,9.12069546010752e-05,0.001093185976602129,0.00046964196974208505,0.0037308560678348535,0.0030742664745009307,0.0015748476856836113,6.277961055012327e-05,2.9778664558000045e-05,0.00030254736370372015,0.00010562901308563966,0.0004421694831502343,0.000481057555682618,0.0005132480602463296,0.0003169815749748395,0.00038255566300682275,0.0008553519246894403,7.946189972685147e-08,1.7192202536264745e-05,3.7569535904502516e-07,0.0002918591971989848,5.692325136186227e-05,6.474055804162049e-05,1.6586531125462045e-05,5.554078500358273e-05,4.176264885025205e-07,4.063017356781273e-05,6.534855723216992e-07,0.0023648333878569794,0.0001643554455812435,0.0018141378757667859,0.00030292099533912875,0.0002839388749542593,9.54412126463744e-06,8.387826993039305e-05,5.9546972361879114e-05,2.8069330483271315e-05,3.358336304604137e-07,4.5101859913465603e-07,1.4872657168041314e-05,2.7044945336562876e-06,2.799537580111533e-05,0.001327857772732699,1.969409161528546e-06,7.528503464060421e-05,0.00011269859480522726,0.0017532543847829096,1.3487927152944224e-07,2.7954928056850292e-06,0.00027196953260633094,1.4340158787096158e-06,5.0292685813912996e-05,1.2272432181603676e-08,4.850104707632141e-06,2.249599143366865e-05,1.882240539075042e-05,0.00023105096959330496,6.765861082058677e-06,2.4768946316200413e-06,2.9214788640707923e-05,0.0006511982922532411,1.8238756527289013e-07,6.806442624185394e-06,1.9333224631212786e-05,6.971271255973299e-05,0.00011546249136618059,1.9834655224926223e-06,3.887393147827822e-06,3.636205114787572e-08,5.308661834568795e-07,1.6484498210900256e-08,1.6054456652980775e-07,3.249904982505214e-05,1.7116555834917335e-06,1.6251692658286743e-07,3.334015337141949e-06,1.2238878897896655e-05,4.999216136614137e-07,1.086213094136923e-06,6.893253315043424e-06,2.591705965393487e-07,3.678309785648537e-07,1.4616812939127755e-05,6.289055497266105e-06,4.85300452712778e-07,2.7346480764300907e-06,1.6078533271013384e-05,3.633016540494083e-06,1.148744972212512e-05,3.422595686863872e-07,4.085160600020288e-06,1.190131817541129e-06,3.236400063055811e-06,1.9349137181379206e-08,1.2476420074847283e-07,2.6163526389844094e-07,1.3417143840399604e-07,2.789243177092615e-06,4.5530978378671705e-06,8.36048030805614e-09,5.355286372132895e-06,1.3172759047996863e-06,5.155419069424738e-08,2.2648111119849546e-07,1.0530480167858514e-06,3.854386898538564e-08,6.599238977500477e-08,2.716807578906355e-07,1.5997637881071114e-08,3.0818436691504303e-09,1.0397132044204227e-09,1.6334779306959035e-07,1.0318190839520014e-06,5.808563092735142e-07,3.377687463057555e-09,1.275572640846434e-07,6.070299818361491e-09,1.1544796940654578e-07,1.9181284476310623e-06,3.01394569746094e-07,9.004512335764048e-08,1.5717614765264898e-08,5.660887714142859e-07,3.421885468313235e-07,1.4292353966993687e-09,3.7400429642175936e-08,1.201246146997903e-08,2.2487656181624516e-10,1.1810841193948818e-10,5.652764922814413e-10,6.998258306190053e-08,1.7947589467937064e-06,3.3679028565991587e-06,1.1093854523913649e-06,3.0159226849235665e-07,3.571313826888911e-07,3.7973457001072575e-07,4.450411084100381e-07,2.435496115893443e-08,1.8302051341123615e-07,3.96869228591612e-08,1.2414972605512276e-08,1.2490985579205471e-08,2.6550097675936968e-09,3.923743765454901e-07,1.908800616678974e-06,4.824282444637618e-07,5.91507334224417e-07,5.632767585694864e-10,1.5087604943175847e-08,3.6480772624969404e-08,3.410019426830502e-07,9.111425791630268e-07,3.5351869032140826e-07,1.9196953582323317e-07,2.908288743164178e-07,2.432494676796182e-07,2.7628485410602366e-07,3.278867244382866e-08,4.6613219950586426e-08,7.245159918678468e-07,1.4834292274557015e-06,2.4220181416012565e-11,8.782552463060256e-09,2.61793253741871e-09,7.346794976825777e-07,2.477272933454344e-07,1.4479283105828245e-08,1.4381059898482818e-08,5.286638149470946e-08,7.97967962817836e-08,5.636885402893199e-09,3.9894503478521415e-08,1.2827561679529254e-08,9.39391986420901e-08,2.8715938960033327e-08,8.184848354630958e-10,3.441804174997287e-09,6.997476287295967e-08,1.928683319718516e-07,4.6246585849729627e-07,4.59812321551567e-09,7.890409126076747e-08,1.1496255103438102e-07,2.3398163051524534e-07,8.762308656429241e-10,3.836574813398386e-08,3.132527348626013e-09,2.810058008506644e-08,5.3249931797338945e-08,3.1236884190377623e-09,1.5737614322830495e-08
3N1P+1,N1,0.0,0.0,0.0,0.024884479013159044,0.0027509870674533587,0.022852219524886586,0.16718682405002072,0.029588789969196228,0.005230455368310238,0.017705267737613273,0.002207619423943763,0.005574502161899586,0.0001322836805885963,0.0034458688190983633,0.2641662929727153,0.13715041312237286,0.004571208247942327,0.00508559172546974,0.0002446058924139294,0.0009258545883117364,0.0009426939698466974,1.8692928056562863e-05,0.006356162070351612,1.87783415914744e-05,0.03667055128814756,0.0007776148281002371,0.00034198982212618745,0.0019176941119545265,0.0069318475761421805,0.05167562579203455,0.0006987101517426098,0.0030171350081495962,0.0008208004981771211,0.00031520066685608583,0.00010012531760450472,0.006606565718894064,0.0006579733301701474,0.004022929201400682,0.0015287243580619503,0.00039725761290165806,3.2833286951472473e-05,0.00029244649650506105,0.004728803718959895,3.635857662431796e-05,3.6662410248355926e-05,2.7360792551611723e-06,0.0005028318056914394,0.0006164994148765146,0.0006294995656808133,0.000832807596875984,0.0011709628871177102,0.0015357510226379212,2.648809952265907e-06,4.1404178372950184e-05,2.9020809421353988e-05,0.0001145965660738213,0.00015435189084023193,0.00026109820135689077,3.7534508922298926e-05,0.00018483082637610337,1.920365758367737e-05,1.9145843678236574e-05,7.187138364206369e-05,4.157704096563464e-07,0.0003143246697836499,1.8051927552775737e-07,2.7838714033112666e-05,2.166548599857876e-05,0.0003178827891381353,0.010168642349035917,0.011910227290535591,0.0032292250921583943,0.00031771735433272497,0.000569081676188965,0.0006708151871346324,0.00012592168282710148,0.013280003663769246,0.00037566818185075235,4.965771864373636e-06,0.0031680311684227913,0.00020597596656668493,0.0004073931581956014,1.4309709106763435e-05,0.0001750701734803961,3.867522093692344e-07,1.8023405092826295e-06,0.009549265227334125,0.00037171718333928183,0.00014762940099855015,0.00010346549916828707,0.004152422843548109,0.0013072327913357107,1.0420639862118719e-07,2.317364253601184e-06,2.046947118294895e-05,0.00017977816678871328,7.938709396748678e-06,0.00030259884715988505,4.8129212293357426e-05,0.0004975599122718499,0.0021905392781742528,1.664450515637128e-06,2.392547048613025e-05,5.979962669711014e-05,0.001484590330716351,5.26846790238622e-06,0.0014386451279528867,4.545707535585919e-05,0.0001603775632090798,0.00012890382193186944,9.881919552068297e-05,4.5028868618679496e-05,5.178373601477659e-06,0.00015704040834840782,0.00036259188122178543,0.00012918233056646855,6.807618435189511e-06,1.3460586903768501e-05,6.30965877328471e-05,8.554918093928165e-07,1.9479428627455775e-05,3.936622585687388e-07,7.309897019447398e-05,9.617817457785449e-05,0.00012734385329404851,6.638068228870253e-06,2.629867255876661e-05,4.224241640926607e-07,1.4913864505583518e-06,7.227744416438142e-05,5.968017172719442e-05,1.1551275305166087e-05,4.731803816193647e-05,9.503889048634306e-06,1.4517933952795659e-06,1.7605231242612263e-05,1.5480845685367228e-06,3.5685650603412e-06,2.9677009236728225e-06,4.785611160684766e-06,3.2872271236161765e-06,4.172282004333283e-07,9.174650821286434e-07,0.00011468037567841094,6.2977503221262054e-06,1.095511145488004e-05,4.342545212310256e-09,2.574565365343062e-07,3.96305170902167e-08,4.873790175885517e-07,6.7987868668240026e-09,2.7333246777061504e-11,1.3484331806701277e-06,2.1483023155965952e-06,3.2773061064972353e-07,3.005221254070989e-07,9.145674062516207e-07,8.509858819838456e-07,2.5230148414934206e-08,1.0282416074147704e-07,8.87522966230847e-09,1.931073678740347e-07,1.5869326790429739e-06,1.4218923407582906e-06,2.966187775399476e-07,5.460923580002941e-08,1.3292701828149234e-07,2.8151547093457907e-07,3.7732955693314807e-07,3.837051387733936e-08,5.217759957432122e-08,1.6815393522051636e-10,3.2306930464187644e-09,9.188522631653484e-08,2.2961490486750336e-09,1.7453341794038124e-07,1.6907144759770176e-06,4.5996989106456e-07,7.885426320797251e-07,9.088898700326808e-07,2.6317428680755484e-08,1.4610109477786182e-07,6.419830147486039e-07,9.283190660624996e-08,1.1236689068105932e-07,5.965213374370393e-07,4.262443176195063e-08,6.637764169425964e-07,5.575694520754126e-06,1.3917029581644869e-05,4.893450418208545e-07,3.593100617038658e-08,1.3170032775455809e-06,2.8219622910441444e-05,6.456045804181798e-06,4.4207647895699864e-05,1.5460647846410325e-06,3.6229810027599285e-06,4.2938968967565216e-05,4.68911202977651e-06,7.321798647375033e-07,3.2902109925458944e-09,4.628433771958207e-05,2.4994507130671195e-08,8.830250901370462e-06,4.4542904920064075e-09,4.085421556609958e-09,1.5912009487806245e-09,1.149372868880505e-06,1.3132560727768805e-07,5.08654131259334e-07,6.960972349645544e-07,3.3630302054277195e-07,2.6348650372653992e-08,1.5262280328443012e-10,3.605887735069757e-07,1.8393647671643976e-07,4.891570102305565e-07,1.132850258045437e-09,9.123635491548043e-08,7.596198230430673e-07,2.1821407160338424e-05,5.186294032011318e-06,1.4632656902158203e-05,6.404543522187112e-07,3.6240914513818723e-06,3.41973857231892e-07,8.641938498143986e-07,1.9116193028523298e-07,3.2814651573787046e-06,3.4895075220475746e-06,1.4746470244908494e-07,1.4178372941042738e-05,8.77683947742014e-09,1.0858137865277229e-05,1.6691736814955505e-05
4N1P-1,N1,0.0,0.0,0.0,0.0,0.001054208910376886,0.011770304003501764,0.02964016228422084,0.23962715356213415,0.0018928056619422762,0.021132900516732223,0.010447270102917017,0.0035511341414529163,0.011003908818575159,0.01675970912936786,0.11310624389815294,0.06579708689996844,0.29320566483289756,0.17023780272967448,0.000351990650430567,0.0011943175637121328,7.976407279253195e-05,0.0005788547616250028,0.007385313803172089,0.00012724035551636703,0.0006161127205537298,0.02620200393190686,0.0006673955698337508,0.0025567701640136775,0.0013647440292350321,0.003121440150719801,0.0013641396743673262,0.04055017653327675,0.008729238801875816,0.0021652591461922555,3.2218683234663814e-06,0.00013333276468507904,0.0009988740701536436,0.00017668039880103237,0.00010547123885507048,7.120767710899756e-05,0.00016170647067204058,2.225270608091634e-05,5.265719600799912e-06,3.511584243187649e-05,0.000130214667780848,0.000549045510386259,3.210819990662195e-05,5.50959959766395e-06,1.1374071842595868e-05,1.62945334825082e-05,3.140052662331527e-10,0.0007797365396871037,8.517488843318155e-05,0.0012542106987218915,0.00032700581293454434,0.00025330180578997386,0.0030587867595661677,0.00035240613005660393,1.3894843897688247e-07,7.581653549415535e-07,0.00032763599567875445,9.15742615203996e-06,1.3766684523686123e-05,0.0006097611962987415,0.00014164656836346268,0.0002269714068989792,0.0005267257727541441,0.0002885689821523485,0.00015157286714706508,0.004337374149987028,0.006737657616824322,0.0005838970760048134,1.234256918980492e-05,0.0003059693894837956,8.504127920927473e-05,3.7325643827301747e-05,0.004643290773103992,0.0005334239432461807,9.695040377177833e-07,0.000980762294816362,4.88835337897342e-06,0.00026625792340584375,1.0490985242750384e-06,1.1116291792845345e-05,0.0004895904069357471,0.0005118076074666078,0.0005170963341205592,2.0827763294928303e-05,4.8375112638776585e-05,0.000630436401811707,0.0005596314974805061,0.0003612885615746908,1.2972544762845928e-06,9.861275711120498e-06,5.731446425749631e-05,7.612152708169617e-06,2.5380467096880466e-06,0.00015147888613720184,4.359936056630431e-08,0.0003897308972273805,0.003227108330701167,1.7600785717775125e-08,7.497179199988935e-05,3.5513899267147764e-05,0.0013098078933926338,7.744427055200731e-08,0.0008015579835682907,2.548888953857187e-05,0.00024333344803650903,4.019799166221638e-05,6.465030435442998e-07,3.746978513952115e-05,9.748388154484644e-07,6.683111397265407e-05,0.00015656498921146067,3.5996111207747816e-05,8.256452252997093e-06,1.4389626420197033e-05,3.4075824384860454e-05,2.014180167542179e-06,2.3068969718931243e-05,7.458329843279543e-06,8.756272376353458e-05,0.00016089343746084062,9.310454068445218e-05,1.1763233247474858e-05,5.352686661597161e-05,1.2826833908352597e-05,1.7008300876586446e-06,5.9835659977469646e-05,5.9660677119932615e-05,1.6347280951123366e-06,7.327158414138779e-05,1.3185139322136052e-05,2.562562393393364e-07,3.0248919844488853e-06,5.7909295372304825e-06,1.3556218814159138e-08,1.158754426855424e-06,1.8891671709209135e-06,5.07454428255727e-07,6.347902339332023e-07,5.248660652767967e-07,4.302975680436916e-05,2.646097866154662e-06,2.4439209616033963e-06,3.230616063554237e-08,2.4661326492037006e-07,4.295026880818398e-06,5.092543506890479e-07,3.8882014052887826e-07,1.554384551738508e-06,4.4822764211360777e-07,1.5231141103910772e-06,7.532334755921966e-10,2.0620820162520204e-08,1.5095493743899624e-09,7.853402390622932e-07,1.6464797303328282e-08,4.5861779640610223e-07,4.86366791285775e-09,1.385213423965581e-07,6.933154560684329e-06,1.8018002254649446e-06,9.822348188137653e-07,3.6893650356972785e-08,1.4696154941873374e-06,4.3837791707801443e-07,2.693917644513988e-07,4.391385750590615e-07,2.744713345492755e-10,6.120649542751266e-09,1.2288392525761083e-11,3.3651274256030206e-07,1.2163173801482685e-07,5.0453670144001705e-06,6.91329452262579e-06,3.9635385089553665e-06,4.653327380310657e-06,3.6027085781320523e-06,9.904787212633437e-09,5.909196882925016e-07,3.0633396175261396e-07,8.545848579899484e-07,1.8114772570854143e-07,9.743010820351117e-07,1.542379335361943e-09,3.877144798547505e-07,2.5847315563432005e-06,4.527930788311707e-05,5.325424439206472e-07,2.07530315154969e-07,5.624278314186881e-07,1.479852411012672e-05,3.247486835444846e-06,1.8353866015896614e-05,2.7875101538121783e-06,2.2454880710398584e-07,3.1068941209078105e-05,6.104338887258365e-06,7.483055122214921e-07,1.8822429947995545e-07,2.8452698536352017e-05,1.4975921724946772e-07,5.761481051136386e-06,2.066816406909311e-08,1.6529400070908196e-10,7.82447164837663e-08,6.697187773241353e-07,1.5596905345027778e-06,3.9758227510233723e-07,3.908232595328798e-07,3.9310150690141654e-09,1.8142031121826108e-07,8.809532481279803e-08,5.4894440104646947e-08,1.1448918701972843e-08,5.260417121899508e-07,8.716137256392642e-08,1.4095117317758366e-07,3.8647996714047395e-07,1.2081375721173515e-05,2.2032034481256346e-06,7.60150304568441e-06,1.7242685745877395e-06,2.5595920307708298e-06,3.174894769308878e-07,6.909885414962957e-07,2.2631856477772772e-07,1.8751164940766785e-06,1.8640836669803207e-06,1.598064702790225e-07,9.071266991567128e-06,2.2291661672113605e-07,6.0763434115429504e-06,8.371202067536387e-06
5N1P0,N1,0.0,0.0,0.0,0.0,0.0,0.007859653618230933,0.0032298611021244206,0.000961086790292498,0.2917831531709818,0.00791283140624488,0.004530289830210199,0.013000323027608118,0.035873074399162874,0.010576393250786742,0.07948934829479581,0.05730645937764711,0.10393073049359858,0.07067096847863752,0.014377466435248065,0.09462205202217477,0.0030701662472041313,0.005223467657544667,0.309302943298599,0.03906891710537996,0.00028820509809701633,0.0007287968890357099,0.13886189658093961,0.013057196568988072,4.948612401256547e-05,9.23727158956833e-05,0.023709585137797973,0.0012794736528998207,0.0026267998911855273,6.076491108952808e-06,7.284361941883866e-05,0.0011354862386538933,0.0019388988253430384,0.0017903273180785995,0.002701905271692784,0.00013187063190178705,9.094600180281631e-05,0.00017823613526690707,0.0007668633585637963,0.002442051735647155,6.330629227502271e-06,0.006577409993723471,0.004190861057391526,0.0018978394424638,0.007291913027398067,0.0033663257442952954,0.0020782225043656233,0.0010718927344757212,5.053071785221519e-06,0.00010979272089395309,5.972548698895963e-05,0.0005970890644784177,0.0006651237377011121,4.3650917412207946e-05,3.353127047134308e-07,0.00021499685439696492,7.105766274806413e-05,5.5293237322118216e-08,2.2667561094813493e-07,6.23313560368377e-05,0.0001404644151690171,4.914841059333597e-05,6.505312318161316e-06,6.524947803865366e-05,0.000249877721528069,0.0033890065784012435,0.0077605126351953935,0.0020445808727775905,0.00023283605850954459,0.00023026771229073262,0.00014207063017135368,4.306564356237885e-05,0.00692758237963087,0.001259562450034224,0.00024318306540882517,0.009575514717522937,0.0001236589370234853,0.002209068910349332,2.8337152069290994e-07,3.616567876107979e-05,0.0003981687084055885,0.0005798390150402177,0.005715189910574292,7.308459047727922e-06,7.5361743117063895e-06,0.00039486579811809364,0.004019553175476531,0.00057010120624712,2.4567315284551583e-05,1.6148764920842495e-06,7.641920154211057e-05,0.00010952549646958687,1.6449406631702246e-05,0.0005602090369487556,0.00014754726968968512,0.001186145470064126,0.003514092232285382,9.369424310579078e-05,1.3646199312766782e-06,2.5575885006734467e-05,0.0028825904969678184,7.131949764094259e-08,0.0008823924882708223,3.723480771489207e-05,9.300158550584747e-05,5.5041975587366565e-05,2.7038975486615158e-05,1.8018967787192253e-05,2.5309754236868542e-06,8.680277161632333e-05,0.0003467507434016248,0.00010273656629689043,5.2880549278988553e-05,4.572975196737161e-06,5.96136060471153e-05,7.263123436018759e-11,1.5693245723813476e-05,3.430516813063278e-06,7.419640071670841e-05,0.00021213460127267325,0.00012126160839565081,2.2052025521412943e-05,0.00011676058721299398,4.119645808930983e-06,2.185597556714214e-06,9.0745961602412e-05,8.38984726585501e-05,6.0037555527081565e-06,0.00010874410838379589,1.498270830824211e-05,7.120056162435162e-07,1.1444482900913044e-05,2.9896513606963993e-06,1.383406739829951e-06,2.7991864799403743e-06,6.014547489163746e-06,9.429357787915649e-07,1.0718236942430792e-07,1.3042191917556067e-06,9.936504857721573e-05,9.383960405173752e-06,7.685090563480657e-06,2.3920525116238878e-08,6.664650609167211e-09,1.8832229828902314e-06,6.067947802002038e-07,1.2013145767042488e-07,6.768808513690772e-07,8.844209480329823e-07,2.492410402510359e-06,2.462214014897768e-07,1.269889864374818e-07,4.699217988068938e-07,1.922070471005455e-06,1.014464223736411e-08,3.6952089965680557e-07,8.182365451858686e-09,2.0121456678623417e-07,6.244179653336346e-06,1.7538221994684022e-06,2.0220796592695933e-07,2.731853454562838e-08,1.0594513306649844e-06,5.239996752059994e-07,1.2503210466974224e-08,3.506345658266241e-07,9.680718449089909e-09,7.254898903852336e-10,8.814537988399707e-10,1.8969982096272986e-07,1.750773437336761e-08,1.3172794623983464e-06,4.519235385913589e-07,3.214235948512112e-07,2.563219801743344e-06,1.517789741001252e-06,2.3400206661250422e-08,2.7614372122286568e-08,4.167822975631452e-09,1.8355724296093e-07,1.0660136240403517e-07,7.940977373444014e-07,4.2317484405529626e-08,6.489542887511135e-07,4.1355719111457745e-06,2.0003554179748306e-05,4.010958676303744e-09,6.570273214379085e-10,1.111474069004359e-06,2.353844896152424e-05,3.4347491459918444e-06,4.481021072910707e-05,7.236146866151927e-06,4.284693401412909e-06,4.151692830323128e-05,1.0651702058162016e-06,2.7088025782440184e-06,1.08811308852097e-08,3.947533735226827e-05,1.6391390000869421e-07,4.100093305536845e-06,1.528178307230732e-06,1.7440175970051541e-09,1.7243190120197482e-07,2.0410743051257896e-07,2.4731365595442867e-06,1.8012213987006476e-07,7.785187858821985e-07,1.362156183404295e-07,3.498142508995272e-07,1.589704647919632e-07,2.4468159809387657e-07,7.909103492131919e-07,8.803120130629338e-07,2.8656879980104577e-08,5.6272067672225035e-08,5.238399107820868e-07,1.6721666945773705e-05,2.1274928707626373e-06,1.7291262533802865e-05,3.465097934363115e-06,2.7116716134756302e-06,4.688584098744286e-08,3.954308485099034e-07,8.37169598533194e-07,3.514764478129706e-06,2.135816919324185e-06,2.2805754684718238e-07,1.385505136686227e-05,4.372770365801415e-07,1.0470489528291438e-05,1.1060683787089687e-05
