atom_numbers,value
N1,10.545428635554758
H2,1.9286290301097955
H3,1.9209685711183515
C4,9.602875723137345
H5,2.087554096850583
C6,9.614198881581991
H7,2.0864139600810905
H8,2.072844532729878
C9,9.429380327605278
C10,9.506465018562773
H11,2.0907270434930565
C12,9.49206713142604
H13,2.0731386978011264
C14,9.50804776176766
H15,2.0831266133284934
C16,9.50388211273912
H17,2.0814152072966
C18,9.511659642101383
H19,2.0846836668734845
C20,9.730827813260928
O21,10.9382877298361
N22,10.399147349710692
H23,1.8791876003361938
C24,9.602431976327447
H25,2.0330924465345683
C26,9.615105891890613
H27,2.081251329812665
H28,2.064751792638721
C29,9.461127525501114
C30,9.51320670531852
H31,2.0807190508958775
C32,9.481495450888998
H33,2.074811916724401
C34,9.52483481489377
H35,2.0669637745198517
C36,9.560667139760122
H37,2.0825656880688244
C38,9.532599616445452
O39,10.886436267135865
H40,1.7688882154631715
C41,9.740739279123693
O42,10.896712480132475
O43,10.891948716113937
H44,1.7600789717714653
