atom_numbers,value
N1,10.50162891308227
H2,1.934228902331503
H3,1.9242769872834526
C4,9.621849238017393
H5,2.093968718045969
C6,9.62091340655387
H7,2.0634047936618276
H8,2.0795172556062553
C9,9.772753551641443
H10,2.066967884789479
H11,2.073354238570268
S12,11.127324629555378
C13,9.838255953052618
H14,2.07886359231967
H15,2.063236784070978
H16,2.0607196633132476
C17,9.689428474327688
O18,10.920812000442952
N19,10.37054940961857
H20,1.893243544875435
C21,9.584080923133238
H22,2.0439067258689887
C23,9.563413080154087
H24,2.0860786156426103
C25,9.63620487109408
H26,2.0936043412700003
H27,2.0876724606114334
C28,9.717521481003093
H29,2.0815793365837925
H30,2.080967745951006
H31,2.080517567764276
C32,9.72751619806201
H33,2.08096352221685
H34,2.088275529136546
H35,2.085357054561774
C36,9.769107122711791
O37,10.922687455519355
O38,10.932344972582293
H39,1.7594929602227993
