 , ,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,H2,H2,C3,C3,C3,C3,C3,C3,C3,C3,C3,C3,C3,C3,C3,C3,H4,H4,C5,C5,C5,C5,C5,C5,C5,C5,C5,C5,C5,C5,C5,C5,H6,H6,H7,H7,C8,C8,C8,C8,C8,C8,C8,C8,C8,C8,C8,C8,C8,C8,H9,H9,H10,H10,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,H12,H12,H13,H13,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,O15,O15,O15,O15,O15,O15,O15,O15,O15,O15,O15,O15,O15,O15,N16,N16,N16,N16,N16,N16,N16,N16,N16,N16,N16,N16,N16,N16,H17,H17,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,H19,H19,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,H21,H21,H22,H22,O23,O23,O23,O23,O23,O23,O23,O23,O23,O23,O23,O23,O23,O23,H24,H24,C25,C25,C25,C25,C25,C25,C25,C25,C25,C25,C25,C25,C25,C25,O26,O26,O26,O26,O26,O26,O26,O26,O26,O26,O26,O26,O26,O26,O27,O27,O27,O27,O27,O27,O27,O27,O27,O27,O27,O27,O27,O27,H28,H28
1N1S,N1,0.0,0.02342661147959002,0.0005192743181048343,0.00011577703423437669,0.00154820387025989,0.00023335013592173937,0.0007932439471944885,0.0004718847613331967,0.003013585819086506,8.001032845150746e-07,6.325706184792668e-05,1.9781052029294033e-05,4.0722116003866216e-05,1.0156021502255586e-06,0.00801722152866935,0.0009523276740799336,0.0009690930520195873,0.0018838533425751258,0.0022502187278048424,0.006686128115836576,2.3144948212650007e-05,0.0004401237709465988,0.00012396596038954932,0.00045854659037303236,7.399538904717673e-05,3.6099995234517568e-06,0.0006908268344477941,4.0176390293744646e-05,0.0003404732188656001,7.989484115902834e-05,0.00022190008848532727,5.762794722530273e-07,1.3886501917803606e-07,2.0721596761585914e-05,3.501199407707212e-05,7.156024397958483e-05,3.4855078767659364e-06,3.728913867284689e-05,1.1635103535079239e-05,2.639004264204381e-05,0.00010271894583935293,1.0217164181369753e-07,9.567463019014011e-06,9.211672709952268e-06,1.4391436363447863e-06,3.753954782184654e-05,1.0369551350919437e-07,3.125900085443334e-07,3.494753232979875e-05,1.205017485905735e-05,1.8808166413197824e-09,1.1481836609039675e-05,3.789192696679322e-05,2.912177687885986e-06,5.700695220012264e-05,3.740863691548135e-05,5.077702277977991e-06,3.0562770412245754e-05,0.00010098000123659467,2.844058816742212e-05,3.0814520693700498e-06,9.09469747012448e-08,2.425747797807354e-05,1.0044029020217504e-05,1.1082984088250925e-06,5.677337036047447e-07,3.3105349253048644e-05,8.950801307916478e-06,0.001006124073601511,0.0020457296875462383,0.0028057783665216274,8.392531114509438e-11,0.006731144027737557,0.000498883487620283,8.122794399878508e-05,2.195243562841398e-05,0.0007131760904299789,9.217581929399365e-05,6.464516699722367e-09,0.00040569441638854675,0.0005523126968879077,6.005735668390688e-06,0.0001796477560780385,1.2395489717764718e-05,0.00023494697260773023,6.303295074783222e-07,2.1345719191379064e-05,0.00011832255206045694,0.00012669743953663826,1.735041641803825e-05,4.59209844485553e-05,3.8801211477146325e-07,0.00014017938418586784,0.00011235931497788343,2.003335922307059e-05,1.8290112161478689e-06,5.071065551731646e-05,5.105716841535823e-07,3.0431624217786e-07,9.890300649684214e-06,1.6113706958059693e-06,7.090048204538846e-06,6.989543396773712e-05,6.730034646906802e-06,9.867240073679895e-06,3.84030971578575e-06,5.921398887887008e-06,2.1405969875321063e-05,1.178434444470966e-06,1.1018537988960464e-06,1.182717335124206e-06,9.886621753496527e-07,8.84020953176301e-07,7.832117444594999e-07,1.8464950401045344e-05,9.003852641331633e-05,0.00010196250745941882,0.000143655724441194,5.15738822224332e-05,1.657136194954667e-05,1.6680206797348163e-05,4.824028550398651e-06,5.1470052959690094e-05,3.0459769664037406e-06,2.446268644623606e-06,8.267520560462094e-06,4.048294671710195e-09,3.1803395540708213e-06,2.785470566202264e-05,0.0005301710587406472,7.34064856122707e-07,1.2259530163039045e-05,9.763008577579058e-06,3.369672829656167e-08,1.5772599277763533e-05,3.332428655244968e-07,5.110557037557584e-07,4.2865526554969335e-06,3.8143614222718725e-07,9.108491038911648e-07,2.3023867002092135e-06,4.8783782569117307e-11,1.0504591171911493e-07,3.6891581302045395e-06,1.8757367685751092e-06,1.6011669790039207e-06,1.0223943569531713e-07,2.10477092199568e-06,2.6085967808064936e-07,2.3028611830788748e-06,3.4364219936300344e-07,5.717902951118958e-08,5.769719397807904e-07,1.491974224165915e-07,9.721712610488709e-07,3.604858109240716e-08,5.721814558268257e-08,2.4175057344866246e-08,3.7187531942706187e-09,1.0824086371652442e-07,6.436565480605339e-08,3.7541222552839315e-07,1.0927018845308112e-08,5.911424110216501e-07,3.7730617213904694e-08,3.992630670524022e-10,1.8608993057611656e-07,3.2662495441648787e-07,2.8032835674984824e-07,1.2245819691614201e-08,7.144356468646862e-07,4.914404099221059e-07,1.1969758697549793e-06,2.739971582954581e-10,7.508404870071317e-08,1.2259729051389279e-08,2.1583501819133488e-08,6.521816281468418e-09,6.564735421932255e-10,6.565471222241825e-08,2.7425247495216354e-07,5.53605385311684e-07,9.105805538478506e-07,2.586849912056266e-07,5.111538499136259e-07,1.7367803506473933e-07,2.706906802041331e-07,3.442861273850184e-08,3.555012703104765e-07,6.508645311598116e-07,1.106961513563931e-07,9.932580816163217e-08,5.7128055730437666e-08,2.298161660974074e-14,1.2790381920257943e-08,3.9013939634457984e-08,1.0471817266655137e-06,1.6933245516881357e-07,9.305575643381303e-09,7.274929547662623e-10,5.6220056166012e-07,1.1815217959565416e-07,3.5476966031566803e-08,6.71436142796189e-09,5.0388934552669795e-09,7.0982469346780874e-09,1.810441388472306e-08,2.5007652060260455e-09,2.5939153353027322e-08,2.589250325257808e-08,4.855348219034994e-07,8.265481654667894e-08,2.2394795262670186e-07,1.0547892559387151e-08,4.122062779998714e-08,5.20555087923924e-09,6.7240750745156674e-09,2.4263799441870404e-09,4.175872692080418e-08,1.5136573827678745e-08,6.318360121215782e-08,8.485239705313674e-09,2.2141366962102893e-08,7.77687415576267e-08
2N1S,N1,0.0,0.0,0.011708148614734348,0.000815283404121292,0.025563715966161027,0.27782754258584363,0.015769494022173536,0.004173042068552846,0.04674056480658795,2.0352297624981475e-10,0.0007658970479833549,0.0015422858961959829,0.0011115063061344355,6.390983262827277e-06,0.09934110082876435,0.1415516559772274,0.002906519486304271,0.0030287374954549584,0.018205343220095038,0.06791399784255159,0.0003460844889238146,0.03235544054706274,0.05526802567188449,0.15814667595754361,0.0036105244225566047,0.0003075469879445514,0.032358981691055,0.001746432190305125,0.014812062217564259,0.004292202169817516,0.007871682512240241,4.990304822793945e-05,0.00010227739824175686,0.00020771373584560493,0.0022081744226785105,0.004758931425155932,1.2397250740647792e-05,0.00010388642541014903,7.482440708805882e-05,0.0006342724243415532,0.0018549950990194297,8.482018745148423e-07,3.3973817221699676e-06,5.870099717419919e-08,0.00012350658829562988,0.00020449752863660464,3.7136669221560226e-05,3.5963094275892615e-06,0.0018218372950720152,0.0008366770362724374,7.864617438357868e-05,0.00012071142890279773,0.0018346640376263323,7.424587603566124e-05,0.004371308389188755,9.455604218455704e-05,0.0015205685871131358,0.0004811988862689631,1.0013001991993065e-06,0.00018522457667069503,0.00020107387079204564,1.8144212032833451e-06,3.7952670624008533e-06,3.574228074954e-05,0.00018168675868857065,5.771189147019129e-06,0.0014502237856728328,0.0005630490584080938,0.002842040143526292,0.003689210954411326,0.027754733595005465,2.1016381120730898e-05,0.06687599237634201,0.03225084102678011,0.05700981020691431,0.0004422131876671287,0.16416509444021488,0.004637406871272676,5.677007786974997e-06,0.019969052193292924,0.028156941385316436,0.000356344547558507,0.004085972167791052,0.00013601610274882603,0.007218768945821186,3.779121132030383e-05,0.0001361436780689118,0.001083185976778367,0.0024007720682353018,0.001259425062833941,0.0008891172544016612,0.00017121903519079495,0.001645015183243892,7.644799226236287e-05,0.0003331734285225707,2.037132083909654e-05,0.0005811589247897153,7.548432385418025e-05,5.973269203041198e-06,8.482764946249333e-06,2.976791183106897e-06,6.703455744405673e-05,0.0020104030560914588,0.00015445800814184452,0.0003106502199292649,3.2160036218531474e-05,0.0008876716498442683,0.00036567131970555167,0.000277253149660428,6.563943391046934e-07,3.628849813086532e-06,3.151394483391634e-05,4.514278271749994e-05,3.991671680325659e-05,5.542918510648143e-05,0.0007484851494239386,0.0013840569670415803,0.002870797561223881,0.0009366480110633013,0.00040653135209289815,1.6976539551905034e-07,0.0007979397114068476,4.33041109459964e-06,9.661379846881424e-05,7.008052457235792e-06,0.00015567059000853867,2.0270017732748613e-05,5.053236155827534e-05,0.0007358973065532126,0.006096032385257466,7.719119922144912e-06,0.0001260235658309128,0.0001773828311053549,7.052478804947526e-06,0.0003792589772944055,1.0947918598347428e-06,1.1495496732294441e-07,2.5983770922444194e-05,1.4492542350641457e-05,1.9357214203985507e-05,0.00010354961325131917,9.521858672201233e-06,2.8809611167801563e-06,0.00016223437393247941,5.4211131063741647e-05,9.716380090374344e-05,3.6909909795213025e-07,3.084390695651251e-05,2.2118759948064337e-06,4.940517864282512e-05,3.3003874575499026e-06,3.463827566996258e-07,1.0325841336644714e-05,2.310961854767868e-06,1.630109322325879e-05,6.55097813995198e-07,1.0141721753509358e-06,4.204549370889765e-07,4.5269734183506216e-08,4.693720687010128e-06,2.267380381226758e-07,4.761334217118218e-06,5.739804120885594e-07,2.2333657986095545e-05,5.625322430091728e-09,5.644507083957251e-11,5.167857999310854e-07,5.649729679202409e-06,1.253356101127423e-06,9.00811247817046e-09,2.977088709776865e-06,5.87110530370083e-06,8.090710031716242e-06,5.576841211052397e-09,2.102290276084773e-06,2.9180334593092994e-08,8.744418786843511e-07,3.690698546776616e-08,1.690762574391158e-07,3.7413361742011375e-07,2.3064081100532263e-06,2.78973831795426e-05,2.320431331215289e-05,1.963615883893155e-05,4.268764619608234e-05,1.7840976175076406e-05,8.724255905701028e-06,4.591249540997211e-06,5.533046381067663e-07,2.4328411137641837e-05,8.143798836846017e-06,5.59302156699637e-06,2.9036335336130037e-08,2.0926222232819924e-06,1.754043976731623e-08,5.646164242811835e-07,2.9649021038302692e-05,8.72887454494986e-06,2.0623901533234346e-06,2.5619071575277985e-07,1.5705651260855547e-05,6.667884878019947e-06,3.7144160591751074e-07,1.434021941193464e-07,7.709008733591816e-07,3.9980815946805137e-07,2.0827401907563825e-06,6.050122629552845e-07,8.689947539330944e-08,2.177084658327999e-06,1.287049305265242e-05,6.107588667703112e-06,5.462291647440054e-06,1.6274590564080427e-07,3.7689888703340557e-06,1.302314398543558e-07,2.3499361780920935e-06,9.585673810263984e-09,1.9852901316230742e-06,7.312872505327306e-07,3.713662311000121e-06,2.020208735631357e-06,1.6546493464275613e-06,6.043935456112592e-06
3N1P+1,N1,0.0,0.0,0.0,0.000127334455310546,0.029919202689529634,0.011191167620064668,0.2781770284334044,2.2562270999948453e-05,0.03698886653609401,0.0049763891142733385,0.0026585997471666456,0.019462228714268726,0.027998197181762663,0.0001631098499490502,0.21503432466023753,0.11060354546192475,0.004285280330377228,0.021462720568953486,0.027270182263203324,0.11211757599984429,6.829179024991916e-05,0.007118245113180599,0.0012634239422384397,0.050424456545527185,0.0004495086725304631,0.015383550737369411,0.0015602460456209943,0.00019011851740469154,0.028636689647975055,0.0020062559510813927,0.0031649439779104505,0.0023028212309759155,0.00010106105081697514,0.004078886548574356,5.966080813735175e-05,0.0009447903600690033,0.009256850104409242,0.000496174632663049,0.0004301895740965733,0.0011876033782391993,0.0006515321176419064,0.0006745538610068991,3.709868096590796e-05,0.001800921285981305,0.0005542573065957512,0.004386916262677065,0.0008152218249790621,1.6265040261309593e-05,0.0031111400681269608,0.002853611114058463,7.859140281341048e-05,0.005289450755176617,4.851455946308647e-06,3.28096889208318e-05,0.0011407905458797885,0.0020861313429434425,0.00033973343404403167,3.314303498314075e-08,2.476006185236912e-05,0.0009539557251967423,0.0002667797247004611,0.00010425011865033973,0.00042807342767869905,4.1569053652379395e-05,0.0002221189718487615,4.780523696901184e-06,0.0002493318454153126,4.269267134304755e-05,0.0043314570305204025,0.030539385272537523,0.03553358034749676,0.0003580352317600344,0.12701833898078663,0.017520628450626408,0.0018290498560347146,0.00013704062993546984,0.09645711069781804,0.02552125709383679,0.0010364453612798918,7.049183195206865e-05,0.025570596130602752,0.001268413138684421,0.0017630410498377103,2.430166629574515e-05,0.012365524151739749,0.0022781524859563085,0.00017169763570512586,0.0031512029394704655,0.0027693030808326746,0.0005300005920161333,0.0021217051929109942,9.647678924151748e-05,0.002032698271468014,0.004535630853186756,3.29463693007348e-05,0.00014442753413668186,0.0026903115892058516,0.00018284428682169285,0.000556037648832941,0.0009772030198986759,1.4248415816320303e-05,0.0005250242697516505,0.002615793009355105,0.00031305403724335434,0.0002744831583125773,4.664113649965884e-06,0.00016386360538556133,0.0010870185188025516,1.606034500500897e-06,8.601918496076166e-05,0.00011611405301126254,0.0004323819067699741,8.807041614211641e-06,6.21388577095594e-05,8.301107023989118e-07,3.463891059318769e-06,0.0008109171649306468,0.0006766373999074204,0.0016753543093264156,2.271352034011187e-06,0.00014327216474319115,0.00012200259323735807,0.0009060917019931836,2.5072973330875215e-06,8.377674357351594e-06,9.639603494093762e-05,0.00017687967073265476,4.7764865481525476e-05,0.00026133613362455677,0.003421020969347488,4.5483540733748384e-07,3.2447043696315347e-06,6.527504098619019e-05,1.832018510228295e-07,7.674760165166106e-06,4.153924855199165e-06,5.454807673110906e-06,1.0812813270977273e-05,4.770822374178252e-05,0.00014834313909317665,9.197948860117933e-06,5.8514336778614506e-05,3.738859985435994e-05,4.8651839814173314e-05,3.8543180973515945e-05,8.480549062994669e-06,7.161559967272524e-08,9.9345754689395e-07,3.555467253946176e-08,1.9430385195473576e-05,1.0233663725323083e-06,1.9536528528263375e-07,6.239804575258745e-07,1.3725392637997658e-05,8.03240221891599e-07,6.610231446657622e-07,1.4333606476846228e-05,4.20082178376191e-07,9.28841783265355e-07,8.068696821794674e-10,2.4224293846408784e-06,3.585320573762374e-08,1.789963869569533e-06,2.56966732337105e-08,1.4551353277880708e-07,3.467973007875713e-06,4.884981308350689e-15,4.2666908672828185e-07,4.027749616941634e-06,6.348545866785571e-07,7.7951650911956e-08,4.698334299391149e-08,1.7070173976563296e-06,4.056192763890465e-07,4.6234283002100085e-07,6.290733078895272e-07,9.819483004491758e-10,1.753590788133863e-07,3.3582799208176084e-08,1.1589104786935422e-08,2.289968783486529e-06,5.331650777185004e-05,4.457923050260604e-06,2.9221048432948038e-05,9.554560845703719e-05,4.660479778539894e-06,4.498941813313451e-06,6.533882453751971e-06,8.954871822730581e-06,1.4429490891032515e-07,1.0131134324797841e-06,1.24942248325155e-07,3.07238123831155e-07,6.831081365232805e-06,2.1327558163974913e-08,1.1254795198034628e-06,5.41896818262444e-06,1.0448844652177769e-05,1.2796243452850575e-05,6.393796208037372e-07,1.2869672021409428e-06,6.7021945464595944e-06,3.862044462010772e-09,8.038331438253721e-07,5.169370982383015e-07,6.445319491454882e-07,5.8444529018597535e-06,1.6974156398230633e-06,4.994396807234125e-08,1.0604025848515164e-06,1.978949803582708e-06,3.380862188873124e-06,1.865728119998522e-06,5.410938985761504e-08,5.3541725630879e-07,1.3550351951607809e-08,1.4354863964172182e-09,7.608741541265118e-07,2.5326435304506845e-07,6.82986647237982e-08,3.1433863991736644e-06,4.257529056639342e-06,1.0894568451824682e-06,3.970956160781469e-06
4N1P-1,N1,0.0,0.0,0.0,0.0,0.001574368571514384,0.0028190259495866066,7.922347556066356e-05,0.29177851593597026,0.0010535417479049514,0.0022881122286588784,0.0586255230604964,5.536055486299318e-05,0.0012906592287480478,0.0031681274919175273,0.24650672909533355,0.16258894538098545,0.010795858256567703,0.07372580222466274,0.10017660518888638,0.24173005592197772,0.0010479835736236787,0.02875497855838427,0.044664301748783775,0.07975821375951231,0.0003796030367078096,0.0018039195496770688,0.02852991009032957,4.6543513125829605e-06,0.008803189010201384,0.0002052534256118399,0.0063148871404239415,0.0009418800282063877,8.347021084098571e-05,0.0016293217724636655,0.0018110901824850423,0.0011033062848468944,0.003710839295548496,1.2277201975940955e-05,1.2731534178467285e-05,9.063582669233128e-05,6.281262590190906e-05,6.463409692414324e-05,0.0004898107085307135,0.002305936164702427,0.0003411841887535072,0.008070519846874014,3.5982172375881305e-05,7.447393780335432e-06,0.003547680654316654,0.0014586768430975283,7.601096751552738e-05,0.0026954873401141555,0.00010766839099751735,0.0010283885430557582,0.0034681865497341313,0.0006051962808397704,5.434704574369675e-06,0.0001633569579904126,0.000398642482753786,0.00014353109972731204,0.00011594196332609386,0.00014303755348121783,2.7824208689075647e-05,8.998579267704976e-05,0.00027758883692641234,5.214639511663677e-05,1.8729226969327328e-07,5.062806744504655e-06,5.828581546296618e-07,3.9245080236227636e-05,3.239781683372911e-06,0.0007386294933673376,0.00030185502760238236,0.00017871476613828818,0.0008842335853476158,0.013124120953901919,0.0017446872743120956,6.312974584088415e-05,0.010455471148552498,0.0006396603524572164,5.8712346253875225e-05,0.022500576751906864,0.004756501660673873,0.0003336133110267703,0.0013743539146577888,0.0009837065764433106,0.00010401764781109435,0.0006264984089829895,0.002916776133119914,0.0002778185392502408,0.00030240099227896167,0.00011928405778816042,0.0014914934129102164,0.0026476092608782587,7.500462467868729e-05,0.00025654353959292386,0.006762028226133809,0.00010444586601154882,0.0006200689652784419,0.0010017950415401877,1.8500347638283898e-05,0.0004736670241025642,0.0052171863962695575,0.0007915197811767527,0.00031999488981737656,7.012345258727848e-05,0.001083176703183586,0.0010227392166504146,6.350651723163736e-05,0.00014061617192284714,1.6420994870536276e-06,9.17795415988909e-05,6.18961157883291e-07,8.365946512434164e-06,3.936179255870087e-07,2.409185873020192e-08,9.748999407754866e-07,0.00011573640781525896,0.00020152296738595865,3.6030398664621544e-06,3.812727507357394e-05,8.345554662891885e-06,6.592914476932776e-05,6.879518165714416e-05,2.849382534630962e-05,4.572703278249435e-07,3.43253037149438e-06,1.1917867406285865e-06,1.5888380651141176e-06,0.0009277721577389819,1.2474941797346872e-06,1.6641725847588162e-05,2.0599785091057754e-06,1.1638771719280072e-05,7.199458976181461e-05,8.876359555820557e-06,3.978899654200063e-08,2.280253615261074e-06,5.302493266690078e-07,1.3927042158190517e-05,3.6359571315980332e-06,1.391030867825549e-05,1.2307405916622827e-07,3.0904949821497496e-06,8.933950565559456e-06,2.8812695410440625e-05,4.950269416603703e-08,5.144558770098229e-07,3.164267422750555e-06,1.7888129962617683e-05,2.9857331838023526e-06,2.195051882480925e-07,7.131380973746104e-06,1.4205133465061692e-06,3.3639917829120236e-07,1.7289665401598597e-06,2.8237375593320735e-07,1.918705356818151e-07,2.0105608888876247e-07,2.6633850502832956e-07,3.6628533495175475e-07,5.37458982652339e-07,2.7753536273600332e-06,9.63433537659597e-06,9.319559746145956e-08,1.81630161488755e-06,4.487998746860455e-06,7.71484905959241e-06,1.2360657004162334e-05,9.307554096338322e-07,1.9582028683018393e-06,4.132169497683691e-06,5.929135034055122e-06,2.267819698698048e-07,9.469894384217525e-07,3.300989070975646e-07,2.7724547768670504e-08,5.884350340323863e-09,1.1672238287019354e-08,1.171720986903324e-08,1.0964211760722264e-07,1.8949200764062368e-06,5.106546829836134e-08,2.028027976219704e-06,6.528722840570822e-06,2.3020410053753437e-06,1.572182556586199e-06,2.937443941419815e-07,3.1111024867414017e-10,4.6197978775808224e-10,3.788408229343787e-07,9.634072910547076e-07,2.1228950908280808e-07,2.05015327581215e-06,9.592547423054043e-09,3.1147773427164793e-07,5.181520261743344e-07,2.2004183435342384e-06,3.7339990539564383e-06,2.0155451974090965e-08,3.197131448473556e-11,9.125874074200624e-07,2.3008151517345254e-07,1.5636721473200055e-07,1.9543456630799483e-07,5.4250330894234366e-08,5.287300572920373e-07,9.932796674050337e-08,1.5156125909854268e-08,2.3697205131512078e-07,3.705161142342206e-07,5.676041414659494e-09,5.248726666629011e-07,5.9361210613673165e-08,2.99902267464347e-08,7.378500033183855e-09,3.232154317522884e-07,7.219291831006558e-11,3.4959850347959787e-08,5.5415782629353316e-08,2.7478046504825215e-08,2.434805730366918e-07,8.379047100603998e-08,4.638131414491653e-07
5N1P0,N1,0.0,0.0,0.0,0.0,0.0,0.03369534203495572,0.03478749374426249,0.002071868747877126,0.23819471089070232,0.00034972503568364566,0.00028940043878855626,0.004316087676874192,0.012463205537942557,0.00011884721677635213,0.0029761942982049483,3.8437937071478245e-05,1.8592867618183462e-05,5.8125009131160255e-05,1.7751210807936957e-05,0.00011831153472074973,0.0031104290217278674,0.0012423177496208027,0.0035852300662262415,0.0022564071557695797,0.024404139404741176,7.96855933924423e-05,0.0008189970038106065,0.01798900925214486,0.005442078060052147,0.03580540258571796,0.0034874994462485986,0.0005839736717914157,0.00046253589314804167,0.018042920120066253,0.006453766619234358,0.0034912957379926723,0.004705140273351116,0.004709178445306161,0.0001829397675683353,0.0006953406559802033,0.000741517378081813,0.0009721856357565173,6.695454474847651e-06,0.0010415496384517109,8.288562396496779e-05,0.0020039431569314203,2.518435103437966e-05,8.285313933953375e-05,0.0009207824150401223,0.0013637415077751847,0.0005240847457681497,0.016401016566235604,0.0019271036242649586,0.0035843949418157273,0.01922511471002908,0.0025383675840715547,0.003094242137117398,0.00014567366537310278,0.00010936577110998158,0.004680687668850547,0.002011534073214749,0.0003573515736619015,0.004214903797781666,0.006813495836503369,3.732094505481953e-05,0.0001130555459063487,0.006570694433601698,0.00474090464755017,0.011614368870393577,0.06568846563904085,0.11478851315535232,0.0001528377547246329,0.2035091888415459,0.017416673250527204,0.06495988915144935,4.953117426786946e-05,0.03542083223892334,0.013005883421334241,0.002517845375348493,0.04137471695016859,0.00022551326772468627,0.0013635462724297387,0.00258856264117302,0.000836431812434757,0.0002977166933133546,0.0004137559849342054,4.218342601980396e-05,0.0017185341952270505,0.0018910027949607944,7.209559813237121e-05,0.0002454874434678622,0.0008457115400246629,0.00067242035066295,0.0005635105006236429,0.0001763782208246134,2.7823078426081338e-05,0.0002614388272412782,0.00016659316421052672,0.00015327110814955525,5.355968605735839e-06,5.727502843111409e-07,3.31649955542801e-05,0.0002292704810167301,1.8768393950097106e-07,7.562240540437415e-05,6.016177177770032e-06,8.61302488308624e-06,1.2177380909417224e-05,3.789765267026013e-05,7.71361639679835e-05,1.1520981266777142e-06,6.7070591291962245e-06,2.3515449686373202e-05,2.6931669109497847e-05,0.00014014147654539677,0.003382797797226278,0.005595183788913882,0.002236424131177639,0.00021549938424492154,0.0011110359743464748,9.418224477641957e-06,5.4898164182137776e-05,0.0013098470937107365,0.0003181425775979907,0.00011901910779865688,0.0010903451202921577,4.3144607428491355e-05,0.000313365677694577,0.00033418051967792906,0.023251877554725908,9.844993395624613e-06,0.00042666357155507484,0.0005630845892579117,3.3946025710385186e-06,0.0005739062015082119,8.428128886794894e-06,1.333621941768115e-06,8.877143041985391e-05,4.606665773643215e-05,0.00026191621269155974,0.0001468064719474249,2.0383028093151623e-05,3.332747016138171e-07,0.00015019757949641388,0.00019095750019104685,0.00019761603603951627,3.1485843265954827e-07,4.417873081630219e-05,3.970531010644152e-06,3.423238192201694e-05,4.136584359493156e-07,1.6681779162475152e-06,5.2100411802591395e-06,5.363139630176761e-07,2.508338767182039e-05,2.9062015594050195e-06,1.3585729059739649e-05,5.802922562470059e-07,7.462980522454643e-07,6.2594998264664525e-06,5.630424233515896e-07,7.805662637139221e-06,4.7526179436374605e-08,9.783953831554726e-06,2.623855297478883e-07,2.3979813676966444e-06,3.0457901285529942e-06,9.430942026877887e-06,1.5336517181108178e-05,1.7455930301224498e-06,7.829974969286724e-06,1.4703286369766033e-05,3.0311831405338552e-05,3.802637036365297e-07,3.3287105885015933e-06,6.512029648853002e-08,9.652541217430866e-07,3.4561247730380273e-07,5.942990721763408e-08,1.6827609488068163e-06,3.278965043929105e-07,5.425299320904742e-07,2.9977813575499113e-05,3.979029319367555e-07,1.479704494489198e-06,1.1294893381474935e-05,6.527338916484382e-06,2.5423971843352433e-06,7.06091765056982e-07,5.0645663161486e-05,5.052447247688718e-06,5.130545960296828e-06,6.288354645000993e-06,9.264441929168754e-07,5.78278158691603e-09,1.446212900546584e-07,2.5895336905445987e-05,2.8269068419461973e-08,2.4651188454960504e-06,1.7508098926199978e-07,1.729397840222191e-05,2.973355144320067e-07,1.6037354848563723e-06,1.7486763892460289e-06,1.2592070941508382e-08,2.4721109581626877e-07,1.4599180309105009e-08,1.3187695824257162e-08,3.464333997449387e-08,3.543866222699421e-07,1.1535303722887136e-05,2.093130451186198e-07,3.7228093665575557e-06,4.4134435128739824e-07,1.2650811811454332e-06,9.462995276265929e-08,2.4570388035272117e-07,8.797761217316236e-07,3.2118281920734404e-06,9.958464382009424e-07,1.4103100083318054e-06,3.1098828889852825e-07,1.4551055560474424e-07,1.2804739446536928e-06
