atom_numbers,value
N1,10.549237171812614
H2,1.9249620618414636
H3,1.9331707330425254
C4,9.623370113107688
H5,2.0910923487947874
C6,9.603923998631267
H7,2.065672177257627
H8,2.0709679727923653
C9,9.446242615274237
C10,9.526965678073068
H11,2.0732248340397765
C12,9.529410724780004
H13,2.083462691588004
C14,9.525734479822267
H15,2.080072800950207
C16,9.52416293070281
H17,2.079401477323225
C18,9.51549548782017
H19,2.0804072164632132
C20,9.702484410144601
O21,10.940562237096966
N22,10.324088746531308
H23,1.8766762455531412
C24,9.643672688119265
H25,2.0429350849091112
H26,2.0387198050464397
C27,9.689621601795697
O28,10.889483337871077
O29,10.872669333523051
H30,1.753597037543774
