 , ,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,H2,H2,H3,H3,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,H5,H5,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,H7,H7,H8,H8,H9,H9,C10,C10,C10,C10,C10,C10,C10,C10,C10,C10,C10,C10,C10,C10,O11,O11,O11,O11,O11,O11,O11,O11,O11,O11,O11,O11,O11,O11,N12,N12,N12,N12,N12,N12,N12,N12,N12,N12,N12,N12,N12,N12,H13,H13,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,H15,H15,C16,C16,C16,C16,C16,C16,C16,C16,C16,C16,C16,C16,C16,C16,H17,H17,H18,H18,C19,C19,C19,C19,C19,C19,C19,C19,C19,C19,C19,C19,C19,C19,H20,H20,H21,H21,S22,S22,S22,S22,S22,S22,S22,S22,S22,S22,S22,S22,S22,S22,S22,S22,S22,S22,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,H24,H24,H25,H25,H26,H26,C27,C27,C27,C27,C27,C27,C27,C27,C27,C27,C27,C27,C27,C27,O28,O28,O28,O28,O28,O28,O28,O28,O28,O28,O28,O28,O28,O28,O29,O29,O29,O29,O29,O29,O29,O29,O29,O29,O29,O29,O29,O29,H30,H30
1N1S,N1,0.0,0.023494986972523613,0.0002694545160184525,0.0008615701035927792,0.0009689901538305623,5.329033151357798e-05,0.0008750853882533161,0.001971294228118481,0.0013819189544654886,3.449705761993105e-06,7.181900424346743e-05,8.039490165062668e-06,1.3305192286677814e-06,9.531549419905527e-05,0.007876240598794881,0.0013860927439226511,0.007836519899825811,0.0012911437521995195,0.0011442037494086843,0.002127229044017964,0.0066062743924251155,0.0026171653206292778,0.00030573976440173567,0.0006042474904575101,0.0006006322262590569,0.00026685641645918246,3.6979038098294836e-07,0.00020160088026033307,0.0006552031548869575,5.4281402872558e-07,0.00010521944399299876,8.678098925296585e-07,0.00022565931960527585,1.0727435737378777e-05,2.8790294122477134e-05,0.00018725777633554763,4.8648453935706826e-05,0.00013744126694459347,6.346575758664486e-05,7.877591403193662e-06,0.00010673577154118874,8.802609485858426e-05,6.690046259771876e-05,1.7856808091909482e-07,7.140942513372828e-05,4.0279218607483513e-05,4.844923862809547e-06,2.8455656035208943e-05,7.692757489041746e-05,3.776083538697961e-05,5.847057686292345e-05,1.895504198046183e-09,0.00015690536318779813,9.323703737629252e-05,9.361768940341353e-07,2.866122594369358e-06,7.197797672109374e-06,5.576067675150398e-06,1.2601841792303503e-09,3.8581547201710364e-05,0.00011129513214991338,7.441013747577774e-05,2.6201425417093915e-05,1.471935079544462e-06,1.0628931282841148e-05,1.08853527176489e-05,6.695520772703745e-06,4.4251481196022624e-07,1.456024594614913e-06,4.561314263629157e-06,1.223178023113114e-05,3.5157875900360125e-05,4.0980400998869015e-05,4.973332856650359e-11,6.267731226694551e-06,1.5922984208938118e-06,6.16679951548349e-09,2.1754820470065717e-07,5.150337736709032e-07,1.32222269522142e-08,1.7351650699604093e-08,9.650237636771308e-09,1.5883859171006431e-07,3.551000467227894e-06,1.2501809956155796e-06,7.322821943711588e-06,1.70746521854781e-06,1.9110419700041348e-06,7.298231883279271e-07,5.746330811184919e-08,1.5740583902967842e-07,3.02916552036292e-07,1.9107364856996156e-09,8.897738740243355e-09,4.99223384853309e-08,1.8412446577131814e-07,5.984114648249772e-07,1.3237316733860638e-06,1.5029473332539567e-08,1.1798990207090299e-07,5.243455762915517e-07,1.1114116316157663e-07,1.0728913557578323e-07,6.293781600330561e-07,1.1966928135098698e-06,1.4714840721463673e-06,2.6143496056896254e-07,3.735603598675752e-08,5.839979611010904e-10,9.747505566592984e-08,4.893773800085377e-08,6.3298768171460296e-09,6.301792421226082e-10,8.981922616779769e-07,4.023012478704402e-11,8.410150198479016e-08,3.92620245204256e-08,7.876260976757976e-09,1.836388818787782e-10,1.2581444552850485e-08,7.376022725935627e-08,1.2594592035952701e-11,2.2118852482932994e-07,1.8454297395775754e-09,4.3152026396597876e-10,5.688466087061528e-10,2.95547786244299e-09,5.602654451486444e-11,2.6890510262944645e-08,1.6294878535383361e-07,1.713416075688201e-09,2.10621786678189e-09,2.400317167250421e-10,1.1656398513082422e-08,1.687292972007981e-09,9.571607062497378e-09,6.796163631861418e-11,3.7092444671316116e-09,5.373594236246504e-09,3.5867648850995693e-09,4.830402744460116e-10,1.0894554702822745e-10,2.098419493723469e-10,1.863256549050618e-09,1.6905640776165853e-10,5.808808989371528e-10,3.786793101312469e-11,8.876610557706499e-10,1.6327428298268387e-10,1.8175208005288823e-09,2.642473739822293e-11,6.427165744060659e-11,1.5759829552486337e-10,8.777839566320722e-12,1.753681089233794e-10,5.920302026396485e-10,2.7760904686147114e-10,3.7329250801576563e-11,3.3259128784379755e-10,8.665956841014122e-12,5.933697977411612e-12,5.4651394520988106e-11,7.227058951286836e-10,1.8689869096810696e-10,1.6618109666133307e-10,8.214380009530231e-10,1.2631938828278066e-09,2.1532664540302449e-10,5.287290050226545e-11,2.3258217574095852e-10,5.346834086594754e-13,8.91831053451142e-11,3.51110251983755e-11,6.820477516100709e-11,7.400968726756219e-12,5.723130858115155e-10,2.0591728322472136e-10,2.9719254834859044e-11,2.2387924847322438e-12,3.403079207320303e-11,1.3713598312481423e-10,7.200406937357684e-12,7.923062206316445e-11,8.703260334641527e-12,1.677613603590089e-11,1.0036416142611415e-12,7.719980210652011e-11,4.733757830166496e-11,4.494807998023376e-09,3.130305281651147e-08,3.8260432377867915e-08,3.141931159689193e-08,2.7431310556380595e-09,6.336153557384705e-08,1.2664933102257692e-08,8.589115307877648e-09,3.8988898665159866e-08,6.23863738447028e-11,8.503678317062224e-10,7.446621097528805e-10,2.2609344396684605e-09,9.41757272165944e-09,4.635911654560232e-09,1.4452663510411412e-09,4.2280660306204254e-08,7.09537872900512e-08,1.415746408994778e-09,6.235234550899804e-11,2.2447053105167925e-08,1.1565152613357554e-07,3.276120463802101e-08,5.871150787761792e-12,1.7880141811588146e-13,4.7807606207150855e-09,6.729786172776642e-10,6.221729659250386e-10,6.89600737624474e-11,8.454941191615717e-10,1.952477290956267e-09,1.273673211343862e-08,2.313492064587308e-09,2.0817576551479533e-09,9.946046208852977e-10,6.444178524134259e-12,3.383826552294522e-11,1.4709386486622122e-10,4.4334338977769505e-10,3.514211838195891e-10,3.291381056591547e-12,1.248650627339032e-10,1.5859114022021004e-10,2.5545865423026726e-10
2N1S,N1,0.0,0.0,0.003577067254840749,0.015878476293534227,0.02189218951758809,0.2638587363915055,0.010469741224139462,0.030397349720666877,0.031292590570251466,0.00041948671061708964,0.0010425373606497423,0.00034870261420660853,0.0001858814347672766,0.0036189704253954957,0.10448462427897898,0.15846027842870214,0.10355464912421963,0.1556815142769845,0.003430366480264624,0.005586682284898448,0.06938533724396878,0.023403443837517912,0.0038265049286057007,0.04128926907392705,0.16526214677148854,0.07363117163364885,0.003942711694412182,0.012682657666303054,0.03657811104977449,0.0001096125183572827,0.005716320940989172,6.981060056254762e-06,0.0069745378342784825,4.056005322805589e-05,0.00021716195538945549,0.0026022717148599384,0.0034677057955172508,0.004273161879746024,0.0016277296243325523,5.221454757453614e-07,5.633395317783396e-06,0.00036237233566271954,0.0009303805899580908,9.027517840221044e-05,0.0016527859730262051,0.0005183038104421556,6.403342062011319e-05,0.00020247081269664235,0.0014571936365408433,7.282504697192493e-05,0.0012599114410183354,0.00040037342761234385,0.005073500146088872,0.0033674297038381873,3.07958200527203e-05,4.146568816798535e-05,0.000464418611762607,0.000306045610196648,2.3002203756394834e-05,0.00020435151156128484,4.74049661933762e-05,0.00016130863472163526,0.0010986614053543065,1.1935911173877045e-05,1.5343417862911934e-05,6.860806116426588e-05,3.6671011605093895e-06,7.881666388431796e-07,1.3456521273269573e-05,1.5045220863818543e-05,0.0007593536036809567,0.0013341312267938221,0.0009497448141733145,5.0341889769711656e-05,0.001416613307575254,0.0015221445014601542,0.0006465279082363828,2.0731344179347744e-05,3.513934581311773e-06,2.817865982107648e-05,7.212577646242835e-09,8.626260884847525e-05,3.2391043862656232e-06,3.284872361231095e-06,3.086665407314726e-05,0.00025405630987496153,8.748748749853874e-05,4.082501522928439e-05,0.0001082215112777618,0.00014121618201956565,0.00017341198831211102,5.392385433422575e-05,4.620920561282382e-05,3.7265006034292725e-06,1.956203664832401e-06,1.8358348041758177e-07,2.3577503518890097e-05,0.00019690907449509965,2.829824594652308e-06,3.3233263412313363e-06,4.622716257784987e-05,1.7485662222593845e-05,1.4896647721585055e-05,3.0778269675124648e-06,2.3698705930996766e-07,6.3954460931547885e-06,4.999552132289864e-07,3.810522310132569e-06,1.5223011493592509e-06,1.8563076669586565e-05,3.9215224434396845e-06,9.424892636333837e-06,4.341171528920995e-07,1.9623372072619105e-05,9.147835822176376e-10,1.1022156019002693e-06,3.54935201674067e-07,1.7845245459113812e-07,8.899093675296399e-07,8.852030219941298e-12,1.0448545211261262e-06,5.253806456551047e-08,3.4661815973002774e-06,4.772504302863467e-08,2.0753010421259432e-09,7.669209489691298e-09,2.4370464202227993e-07,4.837927636280881e-08,9.716953064398126e-08,6.3419869800185324e-06,3.997868702754204e-11,3.2689469708913066e-07,6.608185110223985e-09,2.708577362398046e-09,1.0845496589695358e-07,9.984201954083005e-08,2.715823197441125e-07,1.200880506146973e-08,4.981349732702256e-08,1.0108892478655207e-07,9.954842550286003e-08,4.292531263772048e-08,2.6688934173790813e-08,7.342775965035742e-08,6.627883797349909e-09,5.804160685407567e-08,1.1955707535094007e-08,1.935385096629716e-08,1.56106239046494e-11,9.369502107503536e-08,8.387979200108475e-11,7.919549460666531e-10,1.4952572513493578e-10,1.6850632000853238e-09,3.046767726999633e-09,1.0479912937455538e-08,4.262469488480747e-09,2.826389478016722e-08,5.90021649315986e-08,1.3976420021322156e-08,1.9893797720271778e-09,8.310953703016821e-09,2.27234675520549e-09,7.978945060216347e-09,8.147789332113575e-09,2.80018062071008e-08,2.9546674440439347e-08,2.655414954588764e-08,1.815525507709026e-11,2.882208693932853e-09,1.6934365021370468e-10,8.637424109281255e-10,1.100287860822391e-09,1.446398556481654e-11,1.0145608797529349e-09,1.3834347001306924e-09,8.854200927999045e-09,5.122364754583941e-10,3.295348438570045e-10,4.690097199500087e-10,9.349867546859514e-10,1.1233147745315364e-09,3.067150977642541e-10,4.987303903192242e-10,2.885967020915814e-10,7.078662100923339e-10,1.9413537444279427e-10,4.325118041492715e-10,2.6916330497783747e-07,2.8900633624040495e-06,5.778100017117538e-06,5.318524431530136e-06,7.206950169980075e-07,2.8527899731400908e-06,5.480572804472672e-07,6.509868435422561e-07,7.017561336475353e-07,5.965738525404163e-08,2.429746250864895e-07,1.9500938885919084e-07,1.600225392195398e-07,2.6869407168117476e-06,4.3613657130237016e-08,4.4286622369327233e-07,9.380126524405341e-07,4.5644374710995805e-06,1.0091060431705046e-08,8.241100468708851e-08,1.701302427825624e-07,3.817152872453988e-06,6.105670036227195e-07,4.908587114549334e-08,5.7802196806733264e-08,5.538582990016749e-07,3.383028368553198e-08,3.08892892597612e-07,3.2811404926391674e-08,5.908813323074469e-07,1.4776163581586843e-07,2.360697597403316e-06,7.882840291628668e-08,3.1290016799800924e-08,3.554418981366325e-10,4.689835240156981e-07,5.7053028967857244e-08,2.8364939730352035e-08,2.3348720779026166e-07,3.898342071373406e-08,7.080400110659468e-08,1.7633118298832073e-08,2.928097022625309e-07,4.000903688350377e-07
3N1P+1,N1,0.0,0.0,0.0,0.0008100532930113147,0.004481810283928134,0.006614050454452514,0.287236020529972,0.00027764749113323717,0.006293916834744451,0.0010436463957292919,0.055066048136529266,0.0034695726511011493,0.0006292647807073504,0.004987898199869889,0.008910033715106458,0.0008853358475606754,0.24648832197193515,0.1649600524552528,0.010874070373551481,0.07476697728733583,0.21618729186247387,0.10322060355283158,0.015304767345162507,0.027944839834120216,0.05553367788431762,0.04522416996701306,0.011977631535860844,0.00018556553374171614,0.020725565266366486,0.006226772738291864,0.003948371860951427,0.007320519102098189,0.006568633674260305,0.0005484449341768283,1.0553675758639969e-05,4.200603925097468e-05,1.122615339355093e-05,0.0009153044371834618,0.0002753740387921866,0.00026867496205662533,5.222512860614259e-05,2.395756663098325e-05,0.00010040710027370281,0.0002333471300994816,0.00194920692454148,0.004633991562826401,0.00030379943089253736,0.0010983157147967937,0.0006485709986514543,0.0008581513426375587,6.634821920714629e-05,0.0004817727649064629,0.0030539224785459673,0.0012368684113561734,0.00021425326651658416,0.002955713887578426,0.000504273801629207,0.003857007353518238,0.0031975653187155118,9.742855981187404e-05,0.00480440737459098,0.0011431741627059289,0.0002429866378204082,0.0020432464281539,0.004629515117550609,0.0017127767183984233,0.0028229391859442288,2.0078097819897778e-05,2.4561895795027766e-06,5.214448994772525e-05,0.0007048312255566458,0.0007985511553143532,0.00021474024912349066,3.734481817474489e-05,0.000253893638880065,0.0002540655224954058,7.421993809497707e-05,8.418988326930332e-05,0.0002475523626497278,1.0056376666289779e-05,6.246483147998028e-05,6.101913861344954e-05,7.705855502915249e-05,0.00246263129476354,0.001839178662890184,0.0011385462448343375,0.00020566100683083732,0.00048327484523280617,6.600377600474161e-06,0.00018337769986098706,9.784711037896798e-05,2.0598733146082182e-05,0.000797343850625909,0.0006345641745630903,9.883214902584037e-05,0.0006808414500545368,0.00036491394902249397,1.9964560593166425e-05,1.2943245625285371e-05,0.00035779551649328667,0.00020737518053826065,0.00046544877535747986,0.0006821856036420826,1.313395417534835e-05,1.172072618071951e-06,4.508936653380147e-06,4.9898760054567504e-05,1.6820820928797886e-05,0.00011247136471559394,1.5854819107596896e-05,3.400888617877129e-05,2.512427155210162e-09,7.507025928443767e-06,3.710953096369707e-06,2.5568673778231243e-07,9.185242220155487e-07,2.119321445004374e-06,5.989180262844229e-08,8.33581837333952e-06,7.68653284133336e-07,9.904506548252812e-09,2.44627840650935e-07,8.598605005794013e-07,1.1085635009955297e-07,1.752916445330044e-07,1.1331532232761177e-05,4.014258011486582e-05,1.2431890861419603e-05,1.0411927510389773e-05,3.1876153268051155e-06,3.7823263765446313e-07,1.0573462372320819e-07,3.919618751790921e-07,9.472146966782446e-06,8.014547852042142e-07,3.4613492942980884e-06,1.8580642073384723e-05,4.1295858022039056e-07,8.002480234026166e-08,3.7347354173711267e-06,1.3402920995275736e-08,3.527663650082502e-07,4.840803691230633e-08,1.2927636201531811e-06,1.1068392291591067e-06,1.3241924305962272e-06,3.996100663705704e-07,3.987919150461039e-08,3.0701598774385275e-07,3.667396297757364e-08,3.040260709852305e-09,4.2129275623636886e-08,2.967605117198957e-08,1.5652534668397777e-07,2.40405042317704e-07,7.556944345843419e-07,4.469524701455896e-07,2.528532478951462e-06,4.108260962532029e-06,7.937641299804454e-08,1.52826770793979e-07,8.166735465664487e-07,7.121187914904681e-07,6.842786803851197e-08,8.370331272544718e-08,1.1595063820202256e-07,1.1661536551965668e-06,2.1518165960188185e-07,8.147982732964465e-09,2.556859834967895e-07,6.558348530916192e-08,9.58376880078049e-08,8.599402252507105e-07,2.831457024399242e-08,1.570081842316995e-10,2.399234109162762e-07,1.0106275372123719e-08,1.4416995597343885e-08,7.834208393120434e-09,1.0983573073275466e-07,3.931588223871074e-07,3.8485409747934796e-08,8.714072219362379e-08,4.948399467963327e-09,3.6327879371356175e-08,2.1820278917061842e-10,5.080674601032342e-07,2.833370373878097e-07,2.2061186883970407e-06,4.714188440502198e-05,1.551091133800142e-05,3.644464975804951e-05,3.825369368337661e-05,8.906719495715976e-06,3.561103102622809e-06,1.0336755134510156e-05,4.072802187904401e-05,4.428209787743498e-07,3.2039764853442065e-05,1.0694719078330195e-05,3.458071303996668e-05,3.276910866678584e-05,2.6267068520269277e-09,1.6634723820629915e-08,7.265565457714729e-06,6.54446503656203e-07,9.105188247815477e-08,4.699341400460355e-07,4.156281367517778e-06,1.385261299002849e-06,2.80655148454656e-07,5.052121232473894e-08,3.435008024688102e-07,3.086579880573481e-10,8.032069218621984e-07,2.5451773342233253e-06,7.773857026993625e-07,2.3429870882107906e-05,6.370318912374273e-07,3.512386823389946e-05,6.868075441701649e-09,3.81002601335112e-06,2.6906008834259865e-06,5.631066368749771e-07,1.7090280302056726e-08,4.0696826086872306e-07,1.7324679475461124e-05,8.434073928142993e-08,1.3135229570249152e-05,2.969631585081345e-07,1.3361681451051766e-05,1.7324512962879624e-05
4N1P-1,N1,0.0,0.0,0.0,0.0,0.02755432622034082,0.019151284088962495,0.0006927626325126113,0.24764794566276027,0.031080293075008036,0.013796428404312167,0.00016351128588110164,0.0048132438992880555,0.017174258073901605,0.022590358619281492,0.15063926724278076,0.10097239077795761,0.20396977105860792,0.09089718324435969,0.005344575717773248,0.03080759462190219,0.10757667592329634,0.027692259784907858,0.009495084177291613,0.008657077343220188,0.03989646944060388,0.0029765301867272775,0.007503668164480448,0.03279588231260533,0.0016938894470934773,0.015518816689565229,0.0029047662729162482,0.0019193867081415128,0.0025407041235867567,0.0007375665488225103,6.758683263075049e-05,0.0012872424395125037,0.0009577245470153706,1.4519687865366393e-06,0.0035656280224549697,0.00016241573805908516,7.724371049455669e-07,0.0006861571030056801,5.631936775740698e-05,1.2809104821931427e-05,0.00067259917826612,0.0029092827481429495,3.87507589283409e-06,0.0011370272184862973,0.00021856244593188023,0.001504228394285434,0.0017427335643982467,1.2660983372825285e-12,0.0022662613134230014,0.001072033377206516,0.00032976813107543634,0.007289187515287399,0.0030457171575295483,0.00201345873305403,0.01017734415055127,0.0010594782605082287,0.005152656715669224,0.0018241983847242516,0.0015014530235859525,0.0008258583297291455,0.003873138217171501,0.0013132738727539284,0.001215570637388863,0.0005210830772108821,3.615489749408951e-05,0.0006807273231017597,0.0009600809248198061,0.00044502464251605645,0.0014300384566419133,0.0003190780093174084,4.653308671720424e-08,1.6121246007916312e-05,0.0002933879306450393,0.0008442517325821797,0.0003957053946823663,8.929979032279434e-05,0.00017619188687723053,1.386209087739232e-06,4.392351797011251e-05,0.0014843559664385886,0.0023933474084518735,0.00010858743431763074,0.00016684195462479678,0.0001907073066482745,5.60992810871852e-07,0.00018212551262264398,0.00011244335273241646,5.018871486162091e-05,0.0005600620866819117,0.001421312185967638,6.846798970872037e-05,0.0005940659548675509,0.00033439844088478665,0.00016028691993064115,1.3947207124775929e-05,0.00037452542045945947,0.0001735523570798314,0.0004088513947091421,0.00047061095624956195,1.432233720866094e-05,5.256666593345116e-05,5.317927610715145e-06,4.888118072221559e-05,5.6811025002101445e-05,0.00019020659836299636,7.552480156691743e-05,6.69910484196734e-07,1.0388956055429333e-05,6.45946040429557e-05,4.203889356624302e-07,3.0172864118327425e-07,3.2166659011956256e-06,1.2802892843666314e-06,1.3799419054549844e-05,2.1978470438721587e-05,1.4021589027635173e-06,1.010735384276984e-07,1.6207497494313827e-05,4.718560520089454e-08,2.0820299100332562e-06,9.83748157601383e-07,1.931256698406436e-05,4.447662852125056e-05,1.2873423319792465e-05,4.540142581443973e-06,2.4538123955863966e-05,4.834050962632119e-06,2.8553995612412564e-08,4.3884887013234675e-07,1.1842227391589688e-05,5.6357357003378183e-08,4.9785377789213214e-06,1.8730888348361674e-05,2.2092634699433233e-06,1.1914946274060867e-07,4.843791895137173e-06,3.1569867964265086e-07,1.1584183918778024e-06,4.2008041800656315e-07,8.499871477773979e-07,5.1841772799043895e-06,8.399558275584695e-07,2.317186381883829e-06,7.278158120627154e-08,9.343636975245317e-13,1.1250822495867396e-10,7.747445129879793e-09,1.1509815878163465e-07,4.7162121097343856e-08,2.09328688605126e-07,2.948301736083181e-07,1.7400350511564966e-06,6.666514438258275e-07,3.110286483476443e-06,4.71190042050651e-06,5.083406229289267e-08,1.0458467425422668e-07,1.5006449678445222e-06,2.1027261620787385e-07,3.958509322554704e-07,2.0551911594779426e-07,4.413684517867722e-07,2.477781126941636e-06,2.3689032135898458e-07,1.843416796987185e-08,5.771982944935417e-07,1.5620837467977822e-07,3.189448003482198e-07,1.4227148339429618e-06,9.884251905845076e-08,4.1744385725905886e-14,5.715625226443422e-07,4.5006842253059176e-08,2.4652675456593443e-08,4.718388346702795e-09,2.0691591795518605e-07,6.457088694844515e-07,2.4190501157761446e-08,1.0184345722308308e-07,1.4622882460457731e-08,8.707471721436377e-08,3.72698982786801e-09,7.159320221106213e-07,3.4914661739549047e-07,2.3973658345166626e-06,5.14839225083108e-05,1.0192760854899063e-05,4.7333216760758745e-05,4.969608745231113e-05,1.794848788838621e-05,6.490848734053145e-06,4.826058565665647e-06,3.55358245012205e-05,7.346732355806296e-08,2.724684330845939e-05,4.0454808678536125e-06,2.961620891483996e-05,3.693185368991436e-05,3.7486726611746235e-08,2.773812717293822e-07,2.478307763009724e-06,3.5398740498848724e-06,1.0246164316995987e-07,1.3262905129707292e-07,3.4947174745170173e-06,5.0981750590040065e-06,2.840024051486978e-07,1.2220351752745273e-07,6.052283518798163e-08,6.663298823816888e-08,1.6370221584960376e-06,2.250203162024178e-06,7.440263918301326e-07,2.041227683813318e-05,2.4198434367406207e-08,3.9267172703194575e-05,9.10918425134355e-08,3.4275906966030334e-06,2.1337103066620955e-06,1.0164559851588706e-06,2.989894865024212e-08,1.193746537619944e-06,1.2390140513796055e-05,6.253546458445669e-08,1.4848132622535815e-05,2.0631741692866967e-07,1.0590522073972153e-05,1.7090475210146394e-05
5N1P0,N1,0.0,0.0,0.0,0.0,0.0,0.019517750656326882,0.008159782648537117,0.034961570497237915,0.19357124008941984,0.01343188495545311,0.0028292302863188734,0.0012190007155890026,0.01225785921354805,0.004123460030662551,0.27396091599952177,0.14872087907770304,0.018368434917563015,0.0049664085422178594,0.0002993183317843151,0.0022489985293216996,0.01011642014463332,0.006483051017938557,0.0011389476835659273,0.0030287068518255467,0.013654874651965354,0.008878729988619494,0.02850865276262704,0.0014748227796441693,0.010928865993418801,0.03145674613815186,0.0060635212572037744,0.0235743137907789,0.001897493235623049,0.0001920482280817204,0.00016676039795804343,0.007566601766160197,0.00013109773147546022,0.006406695002618257,0.0011750150103426726,0.0005356617188465584,0.002766246884863044,0.0001377719166391067,0.0005536053803294472,1.601955669028321e-05,0.0018834166842378597,0.0005115002870390573,0.00024421243371941515,0.0008289571064437062,0.002352959806346533,0.000849975725760288,0.00032501252573435835,3.317488877652153e-05,0.0021146383376273725,0.0014548644017957635,0.00021138845826196295,0.008067620476436943,0.0010731549357023695,0.0062045237779249085,0.0056173288943424105,0.001331716187307208,0.0038886540634219813,0.0006691883522500497,0.001914475924200243,9.909006948305432e-11,0.0006355258145867015,0.0002456797629584173,4.597046568965979e-05,0.0007688589091061626,7.64144230342989e-05,0.0014418678761618509,0.0017947786710039715,0.004236237127686948,0.00016471742089763097,0.0006757961532146695,8.719380604205185e-07,0.00035383480163053704,1.2789017659997626e-05,0.0002333154061548992,0.0009968739365833201,0.00013093999036173365,0.00038819058214145663,1.4161211688401565e-05,3.20339074111331e-06,0.0002780914056219608,0.00031801039503864814,1.3079657557923952e-05,7.872193457103549e-07,1.9603807759338565e-06,6.757858089212476e-05,0.00019232179453210207,0.00012977356808230311,2.7689600869962305e-06,0.0005622460957834807,0.0008312695754613131,0.00016543646048483573,0.0001790679371063142,0.00016131696754406732,4.04588124482963e-05,5.880307695438347e-06,0.00021353969019122232,0.00010555781436716316,8.284950268766522e-05,0.00013040593509838772,1.2110997553715919e-05,4.084202118681546e-05,4.060292934315868e-06,3.772623762010596e-05,3.0065576345439382e-05,0.00012476004312622635,1.6836335413383807e-05,5.2487684905067056e-06,1.324892062726235e-08,4.831777386060665e-05,1.41411663938662e-05,8.376101590101825e-09,2.7859745310720996e-07,2.205626547624462e-06,3.695354279908969e-06,1.0442304376745426e-06,5.6438058670948976e-08,1.2822576733739766e-07,4.709470750263733e-06,9.574697390490883e-08,3.2926332660387914e-07,1.7349051146808847e-06,6.329722173958885e-06,1.1185597469154374e-05,3.5546683030407422e-06,1.3813533308315584e-06,8.33430450830619e-06,5.710445893924998e-07,1.0918785742219939e-07,1.1337222205476394e-07,2.8441522585964663e-06,6.57982601737217e-09,8.87655136949661e-07,2.9926429134796706e-06,9.388491530870624e-07,8.863056599750507e-08,1.2451992006390356e-06,5.9209716241070964e-08,4.052582183167175e-07,1.4164880179912132e-07,1.12685780262467e-07,1.0867213389165187e-06,2.3300695328742904e-07,8.035017442509229e-07,7.339851837429023e-09,4.163285272085204e-09,6.742162383943651e-12,2.1069412881047356e-09,2.7575758121400895e-08,8.950470364865737e-09,5.738048369785531e-08,7.402716573068346e-08,4.543964822190105e-07,1.2648276603854924e-07,8.016483268313834e-07,1.1407725519774203e-06,5.335084818369751e-09,3.408655313563713e-08,3.7963093690862593e-07,4.255206853542859e-08,1.151756889861133e-07,2.2450592274125825e-08,1.0551071372155718e-07,4.651020113488613e-07,8.794565298231305e-09,3.969291562100352e-09,1.0847136833191939e-07,3.1959479951382264e-08,6.482897108028851e-08,2.4619430361028094e-07,2.59090908727444e-08,2.729425574443667e-10,1.2875295762881933e-07,1.0693922192217542e-08,6.238410676928652e-09,1.1654475162714562e-09,4.7903304434271377e-08,1.531986899561133e-07,2.433126589096446e-09,2.4875248971767405e-08,9.548045909468783e-09,1.9447476962142218e-08,1.0690999197038309e-09,1.5022387778174107e-07,6.83929011202622e-08,1.207602613906289e-06,3.332579478598774e-05,7.060510893275307e-06,2.3297899042429293e-05,2.9937603136076518e-05,7.840978696105338e-06,1.3230690673271539e-05,1.3126602986801572e-06,2.1357325969528773e-05,1.3497606476953194e-06,1.4840214736633328e-05,6.651028672255421e-07,1.175948771070523e-05,1.9253666816210213e-05,1.0437612329994295e-08,9.557498792389651e-08,3.945944508920718e-06,5.689023847121888e-06,2.5772102771881578e-06,3.824769385651905e-07,3.4970384135135646e-06,2.9103506258287837e-06,6.222816821832566e-07,8.306022536430646e-12,2.7079409825603307e-09,6.086486870060526e-11,3.1283617096811156e-07,1.6338810659988212e-06,3.7221796933550877e-07,1.024290594298094e-05,3.820388769781857e-07,1.5942101470933778e-05,5.485762066825828e-08,1.7539344754347042e-06,2.2159220001150004e-06,3.578220701960788e-07,3.72742983145713e-08,7.464720626071397e-07,6.97938545912713e-06,2.745092597677967e-09,8.471441073965025e-06,6.276691655315858e-08,4.9199086671336545e-06,1.1002245413394007e-05
