atom_numbers,value
N1,10.521537120625934
H2,1.924347840531246
H3,1.9356322770405137
C4,9.62201411735801
H5,2.0700703131061573
C6,9.622185493294786
H7,2.0554947427580315
H8,2.079116109407876
C9,9.488505397977498
C10,9.505006175253618
H11,2.074082211952191
C12,9.520605541990065
H13,2.0599697829590657
C14,9.517652647485779
H15,2.065040643494119
C16,9.57110916176017
H17,2.0824068003908787
C18,9.527343745709816
O19,10.896205266380619
H20,1.7681465781887282
C21,9.652526326662226
O22,10.941825986237305
N23,10.318528178182937
H24,1.8840039245486335
C25,9.601996349412492
H26,2.0248140032591153
C27,9.619969560655985
H28,2.091302111060036
H29,2.0773396858258772
C30,9.572277747346856
H31,2.0905082650559867
C32,9.713803126012332
H33,2.0931904901455245
H34,2.0947049879780555
H35,2.088285514821517
C36,9.72233786535108
H37,2.088312168436753
H38,2.0968466797575087
H39,2.072850934702145
C40,9.75288464974527
O41,10.924016735012051
O42,10.923242490592322
H43,1.760348237637076
