 , ,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,H2,H2,H3,H3,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,H5,H5,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,H7,H7,H8,H8,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,O10,O10,O10,O10,O10,O10,O10,O10,O10,O10,O10,O10,O10,O10,N11,N11,N11,N11,N11,N11,N11,N11,N11,N11,N11,N11,N11,N11,H12,H12,H13,H13,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,O15,O15,O15,O15,O15,O15,O15,O15,O15,O15,O15,O15,O15,O15,N16,N16,N16,N16,N16,N16,N16,N16,N16,N16,N16,N16,N16,N16,H17,H17,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,H19,H19,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,H21,H21,H22,H22,O23,O23,O23,O23,O23,O23,O23,O23,O23,O23,O23,O23,O23,O23,H24,H24,C25,C25,C25,C25,C25,C25,C25,C25,C25,C25,C25,C25,C25,C25,O26,O26,O26,O26,O26,O26,O26,O26,O26,O26,O26,O26,O26,O26,O27,O27,O27,O27,O27,O27,O27,O27,O27,O27,O27,O27,O27,O27,H28,H28
1N1S,N1,0.0,0.02353336926619276,0.0012454341077419162,0.00015168896960826572,0.0006609994233413019,5.5682510086141335e-05,0.0028634437057808437,7.590099501797454e-05,0.001248546255293581,2.3363846085283635e-05,4.674947513882977e-06,0.00015160030191879725,5.983701331230273e-07,5.172479255216578e-06,0.007926378707223236,0.0013747983903789063,0.00779088597680988,0.0013485008207309024,0.0011706200997944616,0.002105871918960389,0.004007126818404982,0.004050371119381335,0.001475564789922057,0.0006193590838516894,0.0004181981082758135,0.00022333016150266616,0.00020249924411874787,0.00014684698027545018,0.00039869480682941383,0.0002801307480211068,7.756174435158414e-06,0.0002036308880803972,0.00013913044625901705,3.1230162802375894e-05,5.761058308939582e-05,0.0002558884596641775,0.000129810672387487,0.00017662603234658292,1.6024313125528877e-05,2.390285145370541e-07,7.859613043126323e-05,0.0002726440119429352,1.2405252061142846e-06,1.6062810805073102e-07,8.46944731147381e-05,1.629254964635729e-06,6.83093020185932e-05,6.295323556892995e-07,0.00013351392928528938,0.00010860811526580694,1.144032904631942e-05,1.444213782342274e-06,1.4625389266775812e-05,4.9830108943105245e-05,5.001476796273607e-06,0.00010497954483068561,1.9756710557317092e-05,1.4691624562135353e-05,1.519410378136854e-05,3.4546354099607157e-07,7.010263261442162e-06,1.0442239967156652e-07,4.877560913163492e-06,1.0642671682825622e-07,5.668927827162662e-07,7.202567589403852e-06,9.011768729860758e-08,7.88067855417296e-08,4.668781041328174e-06,9.136863334813228e-07,1.9973134621764643e-06,1.6446654647062076e-06,3.088416893337609e-06,2.8844807875572087e-08,4.758522604841886e-07,9.297697764476531e-09,7.638334409421077e-14,2.805422720242312e-07,1.4497894551546153e-10,3.993977250010827e-06,1.704484528561312e-06,7.561083498419663e-06,1.1892841573768465e-06,8.569165289795677e-06,2.026805189458969e-06,1.1825943158072505e-07,2.5644194887597394e-06,2.2886426673807136e-06,5.602345254374086e-10,5.549663472242949e-07,5.118395725867142e-07,1.8794311107406259e-07,5.892659781264742e-06,4.4035800228492405e-08,8.463660554625108e-07,6.40786538275151e-08,3.9233665887206115e-06,4.790036436830292e-06,5.389598240757021e-07,5.6352090620492845e-06,1.3178570993144234e-05,1.7612487344109695e-06,3.3469853382150916e-06,3.542636002362709e-05,0.00016402398063153356,4.453414619409735e-06,4.2626559470515524e-05,1.6640151179525553e-05,3.0437436774888305e-06,6.8951974979691855e-06,3.1563017795499526e-06,1.393229246415828e-07,3.2327027517098372e-06,7.474312742061784e-06,0.00011727077467593716,5.774395271718191e-06,1.856975391967275e-05,3.2349542422593913e-07,7.1512635924086965e-06,2.9452632386295363e-06,1.0805834710581053e-05,8.424934797024441e-08,4.400266880588699e-07,5.906684368978121e-07,1.2502665569513738e-11,1.6477570474737746e-07,1.8110183376551792e-07,4.095958943572953e-06,5.8749268105895425e-06,2.3193595193315986e-06,2.5210124534602585e-06,1.7541956922606516e-06,3.6426350580320843e-07,2.9628204090137444e-07,2.1722184719852322e-06,5.511030711502496e-07,8.61602783286397e-08,1.598358345678008e-08,2.7235671523628824e-08,8.868498750647102e-08,1.3507782827826276e-06,1.81610186889003e-08,3.16806358924282e-10,4.0171332416072403e-07,7.069374441392995e-07,8.437466658683945e-08,6.919652235648499e-07,5.890224983318149e-07,2.2951874033561026e-06,2.0410353407385173e-09,6.148695217422784e-07,8.732444220505009e-08,2.3124732240198398e-08,1.4307216522624344e-10,2.95352298174123e-10,2.934647824748282e-08,2.4642206053471227e-09,1.8050692679461022e-06,9.131476352841617e-09,1.6460038665400134e-08,1.9234769776943494e-08,1.4464149877824184e-09,1.3455782887916712e-07,4.6316672497326294e-08,7.698052861826454e-09,1.5417713994381188e-08,7.460343565135474e-08,8.79659345365269e-10,2.0254839472322317e-10,5.748965886676061e-10,1.0953911666611305e-08,4.1863063571234704e-09,1.3085807104573632e-08,1.1181811032656697e-10,3.622435684746961e-11,8.618761926371121e-09,1.2262807297380718e-09,6.4601044513779016e-09,1.4833908545952568e-08,7.945879509918541e-10,1.1477973371754047e-07,4.1805758854707165e-10,1.706600949447079e-08,6.7361949351862904e-09,1.5207753722989992e-08,6.428673288150222e-10,1.142419492339286e-12,8.272011825516401e-10,9.569953579591228e-10,3.0016171492786015e-09,5.315292650465153e-10,1.9641851478624517e-09,2.2852553183128066e-12,5.138311998109657e-11,6.959950393792269e-09,3.023414829605997e-08,2.6257860330503036e-09,3.6033561023884886e-08,5.649375212080088e-08,6.859168788508896e-10,9.215295859732464e-09,2.919634534137572e-10,1.1137008371076007e-08,1.1600245708454082e-08,5.131917502065875e-09,1.9638761172835473e-09,4.742412018643449e-11,5.00155472593633e-12,4.0444659843430486e-08,9.054211158598946e-09,4.8430814914013354e-11,7.955282432803301e-09,8.431122910934619e-09,9.542852730248796e-09,5.935856250971483e-10,1.3754952871147808e-09,1.3351653116444595e-11,8.016565189450375e-11,3.4033641183039975e-10,2.842007740255781e-10,5.161308880285986e-10,7.922505540491898e-09,4.5157057426692404e-08,7.409700630844895e-09,4.473893699952214e-09,3.024745787172378e-09,2.2917913788944588e-08,5.566317407001975e-09,1.1553225043314796e-10,4.0434546128009785e-09,4.433782507806683e-11,6.131239960183166e-11,2.778441365869355e-10,1.6930994523045584e-09,1.2351026867918335e-09,7.64775232031667e-09
2N1S,N1,0.0,0.0,0.021947270023535026,0.005821839500726789,0.013357696984454659,0.26401803210420693,0.04257978325136946,0.005646941836335184,0.023314950938762014,0.0004842213689491004,0.000703737775424651,0.004094164793190913,1.6555166078013883e-06,0.0004520698181480487,0.10464016958202915,0.15762198607229783,0.10398161333705236,0.15807380934859738,0.003420964991357467,0.00555248868364977,0.036576609917634784,0.04277258277841689,0.01572025567997848,0.041026927218333675,0.11329057934465725,0.09637349708751408,0.04821360329987945,0.007428868743094563,0.022435452292134395,0.016828195349539055,0.0007025759067722515,0.01067089580310121,0.004460267644236016,0.00024040509371614505,0.00030128010196128763,0.004030423925330151,0.004654349389762391,0.005691499182023829,5.3219184831032607e-05,0.0001378005363181778,7.716372402599703e-05,0.00207887755801206,0.00020203724644529686,2.6056747003844194e-05,0.0013130393587854616,4.5741552323619317e-08,0.0011494401171439073,0.0001981098219976385,0.003158389592078592,0.0004025791401911505,0.00012737200400758653,1.6930072145981967e-05,8.203889173086232e-05,0.0011867206149265286,0.00025724306119956353,0.0030789933527066715,0.0004393097328043716,0.0006168440813603127,0.00014013115900990414,0.00025034149276148554,3.125550201055205e-05,2.7385532685997305e-07,0.00012248498896005877,6.268198394554503e-06,6.448925837787556e-10,0.00024203117137466812,9.071045972142144e-07,8.894078242782655e-07,0.00011732408257492111,4.08600964840744e-06,9.546731256948604e-05,6.194844057150206e-05,0.0001457825470927432,4.958272838351263e-05,1.4163573380798766e-07,6.661814166974978e-07,8.722661259286113e-06,1.5821480609412575e-05,1.083924704525785e-05,0.0002281410846940446,5.495857308579488e-06,0.0001281929878498289,1.48533571016074e-05,0.00024327024427428512,4.96254370112581e-05,1.3237168836610635e-06,3.8756025853459164e-05,8.5142159846896e-06,1.7580565980779284e-07,1.9139024909797797e-05,3.120441713755362e-05,9.681062789868022e-06,0.0002744999271160342,2.8525395157075195e-08,1.544770499783965e-05,1.8993561887725718e-06,0.00013426519656123403,0.0001613457460769574,3.50210982122956e-05,5.243331004489704e-06,0.0006547838275290374,0.00027237132804192044,0.00013085875436447125,0.0001320425913799994,0.0006109529436635341,0.0005648098113697486,0.00017914775373650826,2.516413092190639e-05,2.4473720548146005e-05,1.1541101018197608e-05,7.92160182028212e-06,6.936974550075803e-05,2.1756053168342504e-05,5.8905769011019515e-05,0.003761896344595783,2.4633013365527034e-05,0.0007113288224624981,0.00013816666834376434,0.0037975666776364214,2.4568464467744633e-05,0.0009069072285505797,9.684984950619757e-05,5.98962429749772e-05,5.130818119258862e-07,1.001044911852489e-06,3.936045978480962e-06,3.4771715473613796e-06,9.158683976107085e-06,0.0002584716277431731,8.627321872589633e-05,5.6433029303804005e-05,4.230487634204749e-05,0.00019312806362004054,5.2526691644683154e-05,0.00011618786671041548,4.282175292580348e-06,8.982664214896019e-06,6.0326854466108415e-05,4.057876652030501e-06,3.00643612280993e-05,5.350992545150035e-05,9.293025225565188e-05,3.3851669332118917e-06,1.0175626771857793e-05,7.180915633053786e-05,5.150783989993357e-06,4.551263676599859e-05,2.4234257756106103e-06,3.9671581597566785e-06,4.6954608157179223e-07,1.1582041992141967e-08,1.819941981517914e-05,6.015707058049102e-06,6.926043519372982e-06,4.0554518632163195e-08,2.103859449098522e-06,5.660633295434536e-08,4.431015458816745e-05,1.4184727659127816e-07,1.1862859050637553e-06,3.654787823048622e-06,8.865105449729072e-08,1.2948862075923273e-05,7.402754040874981e-07,1.2469126589031987e-06,7.210498593757109e-07,2.839776847007869e-06,3.827766126285326e-07,2.7825561965677537e-07,5.5223562167583395e-08,1.8960649776911254e-06,2.625966564195892e-07,3.361585807493128e-06,1.3413428647801595e-06,2.112382562202697e-07,3.7675443564921807e-07,6.507332228622431e-09,2.282711144552252e-07,9.392236890448658e-07,4.5247668722936396e-08,6.432311622894815e-06,5.685341086802964e-09,5.45920237016162e-07,8.457279587759103e-08,1.3514802201797238e-06,7.029944248948539e-08,7.51892446082536e-08,1.407548035903261e-07,2.4452849345379946e-07,5.080332698970125e-07,3.0413344287438804e-08,1.0304005737538091e-07,7.846130545274832e-08,9.477442768357491e-07,4.169163586364988e-06,1.3531415099521382e-08,2.2413838962620503e-07,1.2815679606426045e-06,6.648666026620731e-07,4.142369691706449e-07,8.10428340436431e-07,1.618646772172383e-09,5.298644392137675e-07,1.759629693731668e-06,1.2507761937285977e-07,3.3670143251285367e-07,1.0623486979000063e-08,1.4419706584334335e-07,1.7380301491343175e-06,2.6742104175525583e-07,9.508630638421778e-08,4.380762419486928e-11,2.2099985264034672e-07,3.411282545329186e-08,2.656389548327809e-07,2.961228133813165e-07,1.3187956504623344e-08,1.9657535599293396e-09,3.886455379742415e-09,2.42877562506294e-08,1.2479737687698389e-08,2.510116834386622e-07,8.419260981717969e-07,9.85513892715062e-09,3.153089447316404e-07,1.2233325463739675e-11,3.5422954791641814e-08,4.077781623479382e-08,1.7348653846838147e-07,1.4965170214154e-08,1.8735516249535067e-08,5.493097621211973e-08,5.995766105826306e-10,1.2365638513145427e-08,7.780276023439114e-08,3.468230778125303e-07
3N1P+1,N1,0.0,0.0,0.0,0.021570380047777338,0.01354296940405364,0.02718685981164315,0.23293125704973594,0.02323099864372047,0.015068671246571519,0.006094446139066179,0.0010838300786759625,0.007138590184770699,0.0039258259594854295,0.02021601140524054,0.0880410473527582,0.06449416892984061,0.13876715233862136,0.041506310935357504,0.008262873824463668,0.048304217160373586,0.07814189275939176,0.11398375258793036,0.034214341761959144,0.013951331619941332,0.00048670633237213323,0.058469367692622676,0.009305605461534583,0.02678446381058186,0.011483990849556536,0.0005381007499825063,0.010575455057774352,0.011625785376353504,0.00015401023632755084,2.659807133476022e-05,4.942855881262531e-06,0.0002589207261602944,0.0009964457313933472,0.0005395343045342393,2.5000766172844635e-05,0.00010459636948034756,0.0003055860617791062,3.6387947366378626e-07,1.457070396737592e-05,0.00027378545552747546,0.0007894624841557896,0.0006235240727789915,0.0019059345610528133,0.00010344162214548369,0.0003380518471431948,0.0062202821636132555,0.00020628482164619655,3.237710535319849e-05,2.5798799675902373e-05,0.0003817416942637486,0.00025480068148153734,0.000808092506427105,4.299177704902846e-05,0.00011625226561085,0.00020705573551271783,4.935179688025926e-06,5.836676017523246e-05,5.069769512200395e-05,7.226316047259651e-05,1.937828559550603e-05,1.1885462533278712e-05,3.3250852789823426e-05,3.1984835402454337e-07,1.5551498711019462e-06,3.23015992100828e-05,0.00010026726748302295,2.3284107131260612e-07,3.0874091344390564e-05,3.215515151477888e-05,7.286954332696993e-05,1.7112746930614264e-06,2.032228159087879e-06,1.9149842467314215e-06,9.820841675889369e-06,1.7414688424643998e-07,2.0964409218393598e-05,8.567881892851403e-07,2.7351099744610252e-05,3.594920114968758e-05,5.333737338153455e-05,3.5166810140374594e-05,2.3396079740223286e-08,2.0885868129649765e-05,7.84115053109602e-06,2.9737205227142738e-06,5.96600625901722e-06,1.521253958580715e-05,1.3424997911126724e-06,4.578522263454232e-05,1.2140002758620483e-07,3.275396209811987e-06,6.233045191095243e-10,2.3980189701955368e-05,1.5798242201991997e-05,0.0005032995441509591,0.011877444854653696,0.016836681974835344,0.0037430217808158694,0.0041752587455548,0.0011083681467778383,0.003887014893212193,0.00914010202150406,0.0017691496922092043,0.0061820451786374075,0.0009924646137662307,0.0036025406813360306,0.0011319439126316055,0.000251137704608162,0.00010859081589287278,0.0019166689768663758,0.009184394169538646,2.425580509779479e-07,0.000324855559038717,0.0007924080351719986,0.0010804521895355634,2.1478902975768932e-05,3.090305071440369e-05,0.0003101837014605202,0.0009645002551619264,0.0009476317644687704,0.00027715803954730944,0.0002344616021840995,6.182834062196108e-05,0.0022062602058716685,0.0008760783029955199,1.3594948013562203e-05,0.0026964258750545866,0.00028448978219941523,0.000928803112617782,3.235758846198422e-06,5.7658933565019055e-05,0.0018473548681108287,9.306138301745648e-06,0.001657775176468368,0.00047870471772903933,0.00032973994545804075,0.0007888417713131091,2.4202174026211054e-05,2.2984417078264485e-05,0.0006886125627310058,0.001456403075668966,5.311180907296986e-05,0.0003488369811615044,3.1442238138446044e-05,2.487076081481021e-05,6.0731493377375045e-05,8.830703742113144e-05,4.836083520753931e-06,3.2418673603373804e-05,0.00019558788341877964,0.00015421041492702514,8.956270718396553e-07,9.727040420726141e-05,3.327687843146521e-05,2.4111636189871888e-06,9.38876622171847e-05,1.2211791778238279e-05,1.2730531029347958e-07,0.00026317955045396246,9.102003292849048e-06,6.0921012772219285e-06,2.3319990916093047e-07,3.437453521382139e-05,2.482529691816282e-06,1.0693008451356789e-05,0.0001506725517486096,1.1617039219480318e-07,5.441593507571341e-06,8.481719043729186e-05,6.186460371004898e-05,2.2078693314053766e-05,2.6138912003759174e-06,3.95684263132523e-09,3.21988832929776e-07,7.351482786965846e-07,6.274324726440739e-07,9.789180255737051e-06,6.603564930429684e-07,7.486571007575549e-08,8.906803139474562e-07,4.192441323880303e-06,2.178271278907573e-07,1.5958306056607086e-06,2.3407857048241e-06,5.040622927943161e-07,8.46240873997317e-06,9.219160101991974e-09,5.145994208533011e-08,4.0079876484355736e-07,2.385135612570366e-06,2.5183018719232564e-06,3.16255643069141e-05,1.1811307361497825e-05,7.327963560399553e-07,2.193294647545585e-05,1.2667096096485864e-06,3.574051455679239e-06,5.519251998786778e-05,4.106697761407929e-06,3.0600419524962064e-06,2.420118094814683e-07,1.9822717746365015e-05,9.883576579383657e-08,2.6782102247047135e-06,2.5656200408619156e-07,4.543829077663375e-05,3.0807744417771232e-06,1.7162964383032886e-09,5.938532520843864e-06,1.0588295430657979e-05,9.988537881255866e-07,1.0828798746587154e-08,3.911758538643895e-06,7.537120665368491e-07,2.001088837522147e-06,1.595579437463357e-07,2.4993567881992362e-08,9.981117914392712e-07,1.1148410008487986e-06,5.684447192066955e-06,6.407010322284634e-07,3.4843118168481624e-08,1.0053624403205674e-05,1.2967538438601878e-06,2.4418779887014352e-08,5.063127805904344e-07,1.481534859237854e-07,1.2415428374268345e-07,4.2299580704785456e-07,4.863922145048605e-07,4.951387930773876e-07,2.48023523008456e-06
4N1P-1,N1,0.0,0.0,0.0,0.0,0.00826388045608839,0.003390405431801913,0.02809586746842152,0.27256157472510134,0.010368663096689712,0.007366674799706763,0.025192779818862476,0.021306997324690435,1.4407559441709239e-05,0.00617862167824379,0.14708765455289674,0.08099646311399367,0.2061291892050403,0.10680224466561805,0.006582019740672074,0.042932582954284815,0.10843517107215783,0.08024879740295665,0.038489332939238174,0.021329729423837485,0.06626526380160636,0.008101192787400624,0.024857859558735207,0.02517520849220456,0.003655682906034352,0.020111822583559924,0.004592231252525725,0.0035991607244010293,0.0041164374246389634,6.827914860885187e-05,0.00031075676887959425,0.008254918150637724,0.004836382534661787,0.004614214366494451,0.0018967103522893325,0.0005234353404879322,0.0004938066577242495,0.0038723364251684878,8.642008956760705e-05,1.3831294098931579e-05,0.005845443654422633,0.0005485876282120827,0.005612405119441499,5.832114901727081e-05,0.00519830907678509,0.00022071920911770349,1.3526905723093563e-05,9.165628953589078e-07,7.722446296898333e-05,0.0021311902295519936,0.00012310399061554733,0.003714692134480835,0.0006688222898558749,0.000334932437986879,0.0006306767913950573,5.029242397114331e-05,0.0007932080816122067,1.4377867929349364e-05,0.0006648173490293452,1.0135809463518441e-05,0.00025176535723758775,0.00038203499689193343,2.5082496426520606e-06,6.014334138226829e-05,0.0003258622803592459,9.196507543718369e-05,7.800934668900084e-05,5.485004852978648e-05,0.00011049649313310539,1.9679503959757483e-06,6.917860853050684e-07,4.76160447759888e-06,1.877582822062962e-05,9.917285797467201e-06,1.0773987573653443e-05,0.0003351681393017891,6.676368885072392e-06,0.00027977251401933856,8.859287732798649e-05,0.000308436826997216,5.932873062786115e-05,1.5939612808324455e-05,0.00013122961802869426,2.5340383506211595e-05,1.2406825546484868e-05,6.261833325948984e-05,4.3129289990728736e-05,1.6245402636894113e-05,0.000566449099563382,5.836459495478508e-06,4.699483194281484e-05,2.3110876341547737e-06,0.00020414052440331787,0.0001907159731286967,1.2374167848161477e-06,0.0011995133380975354,0.0012803309707600796,5.4253417392402525e-05,2.445730329814211e-06,0.00034836080697742133,7.001765734448995e-05,0.0005616187698134212,1.888826675644495e-05,2.1929441588630638e-05,0.0014490560727755675,0.0003658383689784106,0.0004814329100053527,0.00021509699946498095,4.202858618485017e-05,0.0008441453301446522,0.002761716354283905,0.0009113430129330524,0.0010455420728114895,0.00033581587723174877,7.62325234506811e-05,7.059774110640404e-05,0.00010207196487144188,0.0002657617245476196,0.0001684348058792473,0.00019151620835522465,3.536559769323766e-05,5.284036093122779e-07,2.1872625851182548e-05,0.00041442169324579226,0.00034452645901206225,1.567140758007568e-05,0.0003038701557014356,0.00019204012090634492,2.461649089235962e-05,3.1338505124267613e-09,9.847213576819058e-05,7.072388475526381e-06,3.97251136918797e-05,7.761208991041713e-07,1.5174227116832029e-05,3.5443660136191824e-05,4.6776264275294466e-06,9.808180764458996e-05,1.3515326791058158e-07,3.193434272574791e-08,5.76696381293651e-05,6.463690240199327e-05,1.059955365256826e-06,1.3620006868997336e-06,9.400842976070578e-06,7.948086633291496e-11,1.2597031273209325e-05,2.7929688100059025e-06,2.0209563469375524e-06,2.3395212256360765e-07,1.5944690301417097e-07,3.1566349241174407e-06,9.976254737864565e-06,1.5476803173264386e-05,2.759912898220307e-08,5.283608528472428e-08,2.416720643161341e-06,4.585657631395179e-09,1.3322698131368327e-06,1.1812414602019317e-07,1.231796047385103e-07,4.978239671604712e-06,1.4095435028060876e-06,1.7595979311391119e-06,5.720251761154316e-08,1.6916848157855213e-06,8.310189181237604e-08,3.6276378665434095e-06,4.474310787649927e-06,1.1557298451592146e-06,7.319871953015422e-08,7.5588318271258e-08,1.3376731500258643e-08,6.21162134173403e-07,3.5505555828763136e-08,9.415623836162013e-07,2.2861113824212964e-06,5.7070203673958986e-08,1.1514007525192937e-09,4.098719168510456e-07,1.214888705192152e-07,2.554938483001479e-10,7.584655725700884e-08,1.6374912981120815e-08,1.714913522299355e-08,1.355237633227091e-08,4.7824350257741344e-08,2.3188703668353128e-07,5.308418149496674e-10,1.9909648063531904e-07,2.419424034449946e-07,1.7426301734957406e-08,5.890900789395914e-08,5.120616179965509e-07,1.0416336473362264e-06,1.6146512993309159e-06,5.956016790875651e-07,1.2656776675612491e-06,4.769388195491331e-07,2.1346380174591673e-07,1.150406868655196e-06,8.562564057790212e-08,3.135539383691821e-09,1.860163898470546e-07,1.1577547218699635e-06,9.095514976742436e-07,8.397904593948624e-11,3.705091433658936e-08,3.0178404086811383e-07,1.1730418556510358e-06,7.088601705618203e-09,1.6466468633069553e-08,7.885802011387e-08,1.831740381597058e-08,2.291553879985031e-08,2.4159341194263106e-11,1.361426527068943e-09,7.2024133324077866e-09,2.8045006317256593e-09,1.4167144168908408e-07,5.36796971317699e-08,1.4809638404500447e-08,4.606732328937824e-09,6.67236812912364e-07,5.660737967261298e-08,8.681874774651988e-09,3.356967293033364e-07,2.478717231468863e-10,4.89663265490492e-09,6.6769934026211786e-09,1.3515990904267028e-07,3.491743649775003e-08
5N1P0,N1,0.0,0.0,0.0,0.0,0.0,0.014900983565449,0.01648570691678186,0.009516574172735659,0.25073828568548384,0.001106407221771244,0.023478392439319595,0.003412129162129629,0.003857290708338068,0.029723253731007038,0.24936136795518005,0.13094718238485914,0.16779069512201428,0.10488439102823355,0.002323276644890404,0.01406937998972424,0.036765832454738856,0.04262194715226242,0.008430062505739855,0.0031134338045921695,0.009684154228376762,0.026011980125608236,0.008383069969301271,2.5339537785606936e-05,0.016993667625188502,0.007431343196032891,0.017078153219355574,0.008220413570622975,0.0062022629426299325,0.0006546563630043245,7.762862930049685e-05,0.005701574824998001,0.0009359454493944597,0.0021482685292486536,0.00029085423531594046,0.0011766934286994157,0.0003266488432673853,0.0005185698195013799,0.00047814817906255414,5.370949281235937e-05,6.879283961458427e-05,0.0001361831978570205,0.0002605502042001273,1.633259523070585e-05,0.00017232640631847929,0.0029811039899785285,0.00015763018237890947,5.320485237669814e-05,8.350662827893984e-09,8.796946036948583e-06,5.0216857832907635e-05,7.36357768182927e-06,7.67517783231142e-05,3.873977566737352e-06,0.0001137473330934391,1.0017093277081557e-05,6.048318452389623e-05,6.217176260481239e-06,5.3794637617121666e-05,2.3438401348663263e-06,1.4386333430760345e-05,5.253814627326214e-05,1.4429390839953982e-06,3.272188233127693e-05,2.7601211307626272e-06,0.00032082675057365506,4.8740934497359945e-06,4.431326398712798e-06,3.0887571035087547e-05,2.955363529499877e-05,9.39568906677124e-07,2.1104753500367224e-09,1.6429210435209285e-05,8.279855835180427e-06,7.218374398876293e-06,4.0002333765443154e-06,1.2950965735392117e-06,4.002921027934647e-05,1.2281341308817417e-05,4.187386810627913e-06,6.897930022731202e-07,2.412346788105424e-06,9.090936265554461e-06,1.0433190080760824e-05,1.0126758911432887e-06,9.470014250778647e-06,2.962370222459043e-07,8.730154887892638e-07,2.701779802372073e-05,5.896763357604584e-07,8.823581398864633e-07,1.8168616187974607e-05,7.545516218065984e-06,2.79997076657601e-05,0.00014382104699306453,0.0028171717841098953,0.0053931763659549325,0.0005282554029011344,1.3204774226949212e-05,0.00014922406529471743,0.0008238570150647107,0.0024413089793537956,0.000536537143882132,0.0010610308504559463,0.001716971358041608,0.0012416968562136699,0.0006911112576057921,0.00027527946276606485,2.093808570968747e-08,2.946027479300284e-06,6.453350510726708e-05,1.3208962990063355e-07,0.0024580018146713734,2.1970013703409563e-05,1.3352108616970781e-05,2.7351211785653362e-05,0.0010170773410456135,1.202523446042214e-05,0.00030856058942951847,2.496224116077528e-06,4.401299382728041e-06,5.9215748975383065e-06,3.8462753595203125e-05,0.0013717160800461592,0.0005422815827182959,5.7450446189655224e-05,0.0007765456328705511,0.0001684008416962257,0.0005627993660635155,4.5168469275935763e-07,4.640056121330005e-05,0.00094220935081335,1.5352892883679914e-06,0.0005988964171812494,2.2902694036819327e-05,3.052566632799625e-05,0.0002230897537609522,6.736465382406465e-05,5.393586238522374e-06,0.00017248649181045295,0.0005163894263593427,0.00014108598597761812,9.069205783829304e-05,1.4475208009123719e-05,4.984625548853927e-05,4.030523652742701e-05,3.619888939709881e-07,3.1941085191888874e-05,3.413827319942442e-06,4.305625113576461e-05,4.4796394460977496e-05,1.8367123939544427e-06,1.798763298399564e-05,2.0935911116293227e-05,4.758215974565161e-07,1.4524316835462514e-05,3.8475127492887395e-06,1.6872254704480838e-09,5.898855450459095e-05,7.469973244411676e-07,2.7294098092767172e-08,1.202281265211269e-06,1.3279682198774623e-05,8.862497695716343e-07,2.859487350237444e-06,5.2635225530783813e-05,1.4838360495872394e-07,9.22677032932917e-06,3.153626771279505e-05,1.677655767817754e-05,4.666262321872949e-06,9.355221162188343e-07,1.375708347239879e-08,7.625124602839151e-07,8.705922027729684e-08,1.5608840611136543e-06,4.534946196343981e-09,8.661473716031765e-08,1.6077805753411667e-08,5.810708030296041e-07,6.710870956716519e-07,3.81061284748796e-08,6.325733499235042e-07,8.478941386780292e-07,7.580049921074306e-10,1.1113820339581082e-06,9.995766836468079e-08,1.7028106213956562e-07,1.8566192205859977e-07,2.537549721903787e-06,4.886229204803527e-06,2.9561547000511723e-05,4.617410676921452e-06,2.2437148583520639e-07,2.1785282103170545e-05,1.4169467932756419e-05,7.181130778910472e-07,4.3457975835270446e-05,3.269302295549892e-07,8.211735003094134e-08,1.1813175879726856e-06,8.432922612877647e-06,2.5317554941395315e-08,7.187791966067891e-07,6.0639132217765734e-06,3.461147131034181e-05,7.425780612635435e-07,2.119578512704834e-08,9.49252115400867e-06,1.2874817551189466e-05,2.605138837985521e-07,2.2276928324238554e-07,1.8390990992322997e-06,2.3663523540662368e-07,1.6091200800705252e-06,2.850399494214173e-08,1.604309596281439e-08,3.3065867777182234e-07,1.5802406703180338e-06,5.455532154474696e-06,1.931708379920849e-07,2.127015807928956e-08,3.6111160066631953e-06,2.2131046768514295e-06,3.5670182363389813e-09,2.057630221763418e-08,2.3954270567116964e-08,2.034322679200784e-07,3.6816288684349274e-08,8.330464627004375e-07,1.9951693985831298e-07,5.297253391489676e-07
