atom_numbers,value
N1,10.579717680299856
H2,1.9288082229045949
H3,1.923142911805249
C4,9.708660762690934
H5,2.0761719258328792
H6,2.066129889826928
C7,9.718040141545162
O8,10.924092716655739
N9,10.352961034222988
H10,1.8842110092158735
C11,9.593653360062612
H12,2.034780188940367
C13,9.609336172064634
H14,2.067740662442799
H15,2.0395081452670074
C16,9.656314795626217
H17,2.060092039348085
H18,2.0855366380463716
C19,9.74764376865055
O20,10.93774381529197
N21,10.476716346195618
H22,1.8963656934237263
H23,1.8861808463282204
C24,9.737667671157514
O25,10.914846025228229
O26,10.918293960051821
H27,1.7548506399545403
