atom_numbers,value
N1,10.563260967556776
H2,1.9250655456690176
H3,1.9268556202593115
C4,9.620696892787729
H5,2.0537636465763596
C6,9.63625129596059
H7,2.044296104214988
H8,2.0569409655622213
C9,9.669411336142048
O10,10.900751111926814
N11,10.394224249154114
H12,1.8855475160070458
H13,1.8749600459997973
C14,9.72057178670516
O15,10.93992115377779
N16,10.388406326319007
H17,1.870339113074834
C18,9.59711935442439
H19,2.037608887783131
C20,9.618698247964605
H21,2.079773452446296
H22,2.056666745230573
C23,9.630468411435519
H24,2.080925043022038
H25,2.0543011750101554
C26,9.725763326364115
O27,10.948481242201392
N28,10.43920548903951
H29,1.8966832452657076
H30,1.8966476560777807
C31,9.773641174462597
O32,10.911052315841468
O33,10.916038662410095
H34,1.7572814674728867
