 , ,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,H2,H2,H3,H3,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,H5,H5,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,H7,H7,H8,H8,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,O10,O10,O10,O10,O10,O10,O10,O10,O10,O10,O10,O10,O10,O10,N11,N11,N11,N11,N11,N11,N11,N11,N11,N11,N11,N11,N11,N11,H12,H12,H13,H13,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,O15,O15,O15,O15,O15,O15,O15,O15,O15,O15,O15,O15,O15,O15,N16,N16,N16,N16,N16,N16,N16,N16,N16,N16,N16,N16,N16,N16,H17,H17,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,H19,H19,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,H21,H21,H22,H22,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,H24,H24,H25,H25,C26,C26,C26,C26,C26,C26,C26,C26,C26,C26,C26,C26,C26,C26,O27,O27,O27,O27,O27,O27,O27,O27,O27,O27,O27,O27,O27,O27,N28,N28,N28,N28,N28,N28,N28,N28,N28,N28,N28,N28,N28,N28,H29,H29,H30,H30,C31,C31,C31,C31,C31,C31,C31,C31,C31,C31,C31,C31,C31,C31,O32,O32,O32,O32,O32,O32,O32,O32,O32,O32,O32,O32,O32,O32,O33,O33,O33,O33,O33,O33,O33,O33,O33,O33,O33,O33,O33,O33,H34,H34
1N1S,N1,0.0,0.023562508907331914,0.0015904776857649239,0.00037007993901960745,0.0001156526505814437,6.134005838198675e-05,0.003198231816145869,0.0009315409163732635,3.759009078074804e-05,6.38338059865684e-05,0.00011408534898260658,7.511937084175857e-06,5.541761670654899e-06,3.3959822273721407e-07,0.007944355858302554,0.001375419545530443,0.00781779010701289,0.0013477002846683517,0.0011759049168341418,0.002131146578388199,0.0037136459241167152,0.001440057164429076,0.0044895184233977314,0.0006144395856506613,0.00046657642463543425,0.00012519031069113673,0.0002590231081553984,4.6890770001417614e-05,0.00032376666479425054,0.00047933040734984833,3.407394351340187e-06,0.00013937986391254764,0.00014873725926900505,3.115480944604343e-05,5.600809908570814e-05,0.00024890719395553873,4.356485292511536e-06,0.00014002955418801477,0.000190277901108038,1.8966900916517204e-07,1.171912765918215e-05,4.974721123929271e-05,0.00025328282502679045,4.962070600569857e-05,4.335692722512441e-06,1.7177369774579176e-05,2.2439122657397226e-05,5.056592552106498e-05,0.0001422417918843788,0.0001145375926431269,2.803011546204104e-06,1.9695205681902195e-06,1.2637560546008286e-05,4.4460902696163984e-05,1.4493014949268357e-05,1.7051026408587688e-06,0.00010146226709228934,1.1148436578345411e-05,7.063979190480296e-08,2.7042816309164053e-05,8.162049813797978e-09,9.735707573454988e-09,1.3711655749704121e-07,1.4213372124816104e-06,1.5113540054179087e-06,1.0895663721449678e-05,1.156452728579005e-07,1.9415677399159392e-07,3.032092354970928e-10,9.492620154372133e-06,1.529661290966544e-07,1.2652268441826209e-06,1.8876393790279167e-06,2.177228640709572e-06,4.8050778911346015e-09,4.648964874176542e-08,4.56505927504125e-09,2.8310994716618243e-06,4.926581613495795e-08,1.2568903303283863e-06,1.1769355540147686e-06,5.5598564356884594e-06,4.1737826548260415e-06,1.0128948357834844e-06,7.405311318153807e-06,1.8111764310546619e-07,4.696723410191339e-07,2.0384779177984313e-06,1.6926777326453646e-06,2.980899130866632e-06,9.0636603930494e-08,4.796219030267501e-08,3.2247049666367378e-06,1.4341343183843502e-07,9.277335792923225e-07,3.9335405488394315e-08,3.0067143625966963e-06,3.3688730179948223e-06,4.996169656323879e-07,5.2879874103961555e-06,1.031649774940746e-05,4.269175193583052e-06,1.9761198388756895e-06,3.59727244733099e-05,0.00014019814051025037,6.129445550073775e-05,9.03627815973529e-06,7.81906040395186e-06,9.481489733398352e-06,1.30251942315196e-06,6.132808591130523e-06,3.889506245469132e-06,2.7252884527845245e-06,7.968551467119056e-06,8.019508132739439e-05,3.366194051523941e-05,5.631096005265235e-06,1.3589313785367096e-07,9.413315619877238e-06,1.3684495758781168e-09,3.2459596419620595e-06,1.669792175640339e-07,5.790593964466462e-07,3.0040512169482447e-07,4.997149610774798e-09,7.496434753506698e-08,3.168007023518493e-07,4.689985325656565e-06,6.5307877565867756e-06,3.630685715627635e-06,1.013868210053559e-06,2.3061837801652274e-06,6.231918896482114e-07,3.2964210361363655e-07,2.2018213474694903e-08,2.4898288458752305e-08,1.4865956043941253e-07,8.46991278502518e-08,1.9156102148976117e-07,6.315340345119935e-08,1.2591072295897732e-06,1.3411860744216852e-07,1.3351284799956176e-09,2.527949314323763e-07,9.968762153533817e-07,2.837609271999497e-07,3.773050227806607e-08,5.803435576545724e-07,1.4790662774544217e-06,1.0774416647763019e-06,1.214548861483422e-07,3.4575340923659326e-09,2.7562326476715526e-08,2.4189376335304047e-08,3.389804278941533e-08,3.6861741437022033e-09,5.583817852539141e-10,1.002559494756028e-06,7.558665304774337e-09,2.609992222346591e-10,5.434295702322345e-08,2.335718285451094e-10,3.4684919381078316e-09,3.4999503739641113e-08,1.0735159272634576e-07,9.161353897724211e-10,1.7042186772897594e-08,5.6195390008007e-10,8.300047649179021e-09,5.0528683320782974e-09,3.6856878660174175e-11,1.0189472321453508e-09,1.7102068650132196e-09,1.07268638416258e-10,1.504172075783572e-08,1.3092035233697175e-09,1.7170909138997104e-10,7.466828266800007e-09,5.245990064572936e-08,9.932648703525615e-09,-8.881784197001252e-16,8.06051780877226e-09,2.966482548494298e-08,1.7693366549664802e-08,4.247146412339475e-09,5.980445583197991e-10,1.3560867984097058e-09,3.252783736806819e-10,2.8172261745673666e-10,3.2554178797106204e-10,1.5320344548541698e-08,4.551998555868408e-09,1.1805810995468846e-08,1.6044525708025503e-08,6.599382429417489e-10,6.673992469785617e-10,2.6940507602546404e-09,3.1690414736829098e-09,1.4788350544137074e-08,1.4823644534089908e-09,1.3591330283446723e-08,1.1675714839398665e-09,4.0370734533112795e-09,7.006050517510687e-09,1.1817177236750354e-09,1.774391611419901e-08,1.7576749777870049e-09,2.5658364322111993e-12,7.648358613110418e-10,2.811411770053951e-09,2.3145444449923502e-08,6.623593451493548e-09,1.680295569350676e-08,3.083979738249809e-10,1.4043155527332374e-09,1.0226388624801075e-09,8.204923629406835e-09,4.1247449900083666e-10,1.5248169393800026e-10,6.194298685091582e-10,1.85687576426119e-12,1.1509061759173989e-10,5.998868798928747e-08,1.9458716127296327e-07,5.06869859195902e-07,1.8842409854613607e-09,2.2370455576847803e-07,4.334256931137759e-08,1.631228707665855e-08,4.4497405760068887e-10,9.44948563841308e-10,5.267936364905523e-10,2.352928546445199e-10,7.5198421656264e-09,1.5501932515427086e-09,2.051313507944741e-09,1.2519310921277338e-08,8.133459521442177e-07,1.5164169031578467e-08,9.915515186698087e-09,9.07574210229356e-10,5.654644530395103e-09,2.776402219240026e-09,1.6403091551708826e-08,3.1088365215481417e-09,5.302845063059891e-08,8.066387557903454e-10,4.748406501331459e-08,1.908502367253817e-08,1.9364136960575706e-09,7.845613658741257e-09,8.979831878086486e-10,2.789810604753029e-10,2.197486692612216e-09,2.9727533074064283e-09,1.1053618020895328e-09,7.332676021931661e-09,6.236417493532542e-08,3.537767856442997e-09,7.070446450541112e-10,8.887660829515198e-09,9.91586739385042e-08,4.324389069054746e-09,1.498180607351074e-10,8.316709820821444e-11,1.8138018864632954e-10,5.103102385106695e-10,3.97024635390153e-10,7.722614214777934e-12,3.463251907476206e-11,1.715590114415022e-09,1.0844646514129863e-08,2.3121904391132375e-10,6.266606344951242e-09,2.5357493882438575e-13,3.4873348653263747e-10,5.29602139920371e-10,1.8117318756338818e-10,3.91233434537952e-11,8.959713526657254e-11,1.2953614569877203e-10,4.030029088220033e-11,1.8570545101681546e-10,5.242395406668265e-10
2N1S,N1,0.0,0.0,0.029026271356118016,0.0067179154684335884,0.0048652324393327895,0.26449544803773417,0.051128918374970134,0.013878163762942375,0.004176487027765852,0.002078933296283614,0.002787218222589205,0.000907911455910515,0.00015675658662339664,0.00014622965524924147,0.10538867352148218,0.15800873838531793,0.10417938063311372,0.15815912877691485,0.0034471329162411024,0.005649998181565863,0.0373671025512019,0.011653829871657972,0.0476787443267801,0.0412472598071707,0.11071446908994131,0.04027139522655476,0.10726407271865179,0.0029948163431303687,0.017877138523894942,0.026068815385244193,0.0005544222309097346,0.008851003874378094,0.0048198115743143255,0.0002521015634249224,0.000300446096819007,0.003842395439854762,0.0007088013730034426,0.003955934940892636,0.006095131371204321,0.00013454479379371165,0.0002238144973620848,0.0001826991548834478,0.0016493415745353346,0.0007257320718943028,7.242870158408188e-05,0.0006007631282924919,0.0005239179585629916,0.00039364890237214567,0.0034789183264201107,0.00040167173393079736,7.178856617606755e-06,1.5963701471832792e-09,7.411997070039256e-05,0.001078440682647841,0.00040574108688584687,6.5036456531331055e-06,0.0030398325805633952,0.000513699977024551,5.090968039578314e-06,0.0002524380048973818,0.0001756060072195531,1.562404125765582e-05,7.313683930254555e-06,5.635238257584163e-05,9.185701553837688e-06,0.0003719526054670741,1.2220072900248624e-06,2.7518043026475425e-06,6.867552569733704e-06,0.0002884811679946253,2.714243692025775e-07,5.9889780172461826e-05,3.0981005310959375e-05,0.00013900927430343657,7.20038221251329e-05,3.393956440334023e-07,3.454009111614198e-06,0.0001886059422744335,2.4775398658416492e-05,4.857087430121254e-05,3.917658949692537e-06,9.182527696305343e-05,9.124946367045084e-05,1.3469434446911066e-05,0.00021555353256008658,2.7859765836524275e-06,1.369004637608029e-05,3.756415146405345e-05,5.503566628206613e-06,0.00015563897063697318,9.294210577825979e-06,4.987186663640841e-09,0.0001491638716568655,8.895218944315886e-06,1.7726712593368887e-05,1.0712606908214184e-06,0.00010942806546099249,0.00012257378969282584,3.2458459360507064e-05,1.4440141441696142e-05,0.0004039579369425894,0.0002041653221680484,0.0002608705792193078,0.0001625071023352298,0.0006293292753718482,0.00023714954177433967,0.0004452618307881906,7.341818136996636e-06,4.341092842974348e-06,5.4714615176809644e-05,2.9560059736422062e-05,2.5694001348774975e-07,2.177675591852335e-05,6.071260166118364e-05,0.002646211152672606,0.001185669840541248,1.8312733530922998e-05,0.00013021908076682465,0.0029447163459019876,0.00120023550110826,3.671708029484577e-05,2.7329220051441894e-06,7.031234871668346e-05,2.514131941300235e-05,2.364748592564858e-05,1.9479314735226794e-05,4.349202369580141e-06,1.3296889072922369e-05,0.00022373538075193267,0.00014572971000825774,4.774533038176543e-05,5.221401397648151e-05,0.00026948028580520145,9.443349679116864e-05,2.146652007795069e-05,2.2879371704753737e-05,1.5162112949385076e-05,3.32420068811512e-05,1.3930566101549857e-05,5.76676660712927e-06,4.962425610610666e-05,0.00010872710513210038,3.0172146494589214e-06,5.935957576141959e-06,8.217230060925118e-05,2.540442970389023e-05,3.6011124984192122e-06,3.3109320747293225e-06,6.881801795088904e-10,2.8182987916736124e-06,3.843396711999958e-10,3.0341814651890786e-06,1.815204805755144e-05,1.9677304885501457e-06,6.558744010565221e-06,1.912740275944458e-06,1.2310455765884853e-08,1.8710684250855536e-05,8.301149323486356e-08,4.2583465020840094e-07,9.926655458070144e-06,1.7134600938106814e-07,7.411115721112083e-08,2.9952068913985386e-07,4.399239747154837e-06,7.974825821932541e-08,2.687330802331189e-07,3.91937526877939e-09,1.1781669773114345e-06,6.964386527474886e-07,1.414637726959711e-07,2.402733545459057e-07,5.966155658398975e-08,1.0516476578459333e-11,3.37743949740954e-06,1.0346383021442307e-06,9.294642833168609e-10,4.537170283924752e-08,1.3980451001316396e-06,8.998403111526443e-07,2.353737285076818e-07,1.0870063782419948e-07,2.5014740723250384e-07,1.2039482681913682e-06,1.0460046162563685e-07,3.4884383159905497e-08,4.27697093519086e-07,1.6052574913771878e-07,4.7819328719000964e-08,3.731617459479253e-08,1.1896663916211025e-06,4.314647616965317e-08,4.094106644814133e-07,4.6510290685475297e-07,1.1513527686801694e-08,2.4343033810936276e-08,2.5463755859433945e-07,1.8283369085381196e-07,7.324378406003973e-07,1.131606186532963e-08,3.7557534238175094e-07,4.674810050175893e-08,1.7981204569750275e-07,4.1116779736505293e-07,2.4480192317710703e-08,1.6697743532301246e-06,2.8022252851478413e-07,1.2128974047342922e-08,2.0853374582685547e-09,6.066982338737148e-08,1.2103941315899647e-06,3.999652045116875e-07,1.0878780267731258e-06,4.8238706362724315e-09,2.1376869474565297e-07,1.1658589205154613e-07,5.419791642147231e-07,2.9809455348583924e-08,1.5479929782458157e-08,7.582889605117771e-08,4.736981917830008e-10,3.282750959954228e-09,2.293531353725342e-07,5.85906010730497e-06,2.2246645383194874e-05,1.3098735429650787e-08,1.174077285215347e-05,1.6959939324046047e-06,3.5235069901773386e-06,9.653498400652438e-08,1.0226636639742992e-06,7.0965282539248165e-09,1.8351582475872874e-09,4.370832757949472e-07,2.1222086066252643e-07,2.022598566409073e-07,1.168147556462884e-07,2.355429484524052e-05,1.2517452971927412e-06,7.941598276772766e-07,1.6500463351221129e-07,1.4121942695233258e-06,2.8505219518137892e-08,4.526151637040954e-06,1.8570037925158545e-06,1.584239484930805e-06,7.639207577625484e-08,1.2519130487831376e-06,5.343043754102439e-07,3.366078296096475e-07,1.581195220090592e-06,1.9742685264390047e-09,3.622234290290294e-08,1.0628944344670543e-06,2.3623732747779513e-08,2.036426836049543e-07,3.101763290658255e-08,3.8753293716276005e-06,3.2842490949036574e-08,4.901312733451846e-08,1.8366499343613896e-07,3.5450435875716835e-06,3.589669246295557e-07,3.417246907666538e-08,9.084447305518495e-08,7.02336144797755e-09,7.222014852814596e-08,2.7912356181936104e-07,2.0849290294222556e-08,3.1228925445603295e-07,2.0127637112565822e-07,1.953275897914608e-06,2.3029292250953404e-08,1.5046853985012376e-08,1.3156657541202321e-08,4.657843177824361e-07,2.655826669695216e-10,1.799774418387301e-08,1.3777406326909158e-08,5.385558932147205e-08,6.053346379708557e-08,5.365873190221748e-08,2.0182488880138294e-07,2.263811955671713e-07
3N1P+1,N1,0.0,0.0,0.0,0.010420742070066158,0.02052643013743305,0.03296075702103174,0.1966484429082178,0.011775816924287863,0.02209335867386919,0.0059786684147054014,0.0014367902602203664,0.0005183397308425874,0.0004899336101051865,0.019012693031422723,0.13453808085664898,0.050155976719432616,0.03643717893411491,0.03608822097252595,0.006979064352535147,0.04026964795841259,0.06225957142848593,0.028702953762368644,0.11301141561394523,0.010072665493134458,0.00010866320524316464,0.007316471342647013,0.06077185665992513,0.026168974825168112,0.003484628938338119,0.0014942785797460445,0.015881760850549265,0.021243530916220443,0.0027729682243515796,0.0002705159499378773,5.166520959898335e-05,0.005482387119048582,0.00018033402135442245,0.0018340494256112727,0.0010276470529233528,0.0012540877963900243,0.000241040101752521,1.6038213241920118e-06,0.0003645186114993315,0.0011891578952012427,1.171686462964061e-06,2.709084033147846e-05,0.00015449436415426732,4.887473413317522e-06,2.381545202556623e-05,0.007588213152503798,6.077695466011335e-06,5.70435492455168e-05,4.420728853427036e-06,2.749376480482013e-05,4.206708981158158e-06,0.00022855895317475117,0.00010739532956227649,1.8063973704851577e-05,0.00024865690236186566,0.0001196593282637437,3.5937280379094716e-05,2.2298654660524164e-06,7.194043754932267e-06,3.1057186533622883e-06,1.8756409260189955e-05,0.00012260101096406295,1.4456133312634734e-06,2.213482555113444e-05,7.411172626703433e-06,4.435919664036447e-06,0.0003306470574333531,1.7436373308754582e-05,1.5093749394345934e-05,5.474104344749264e-05,5.741154346194932e-05,1.662258130563643e-05,5.246010714943239e-06,3.244403583568811e-07,2.068442039870888e-08,6.880967726941023e-06,1.3664661357992713e-07,4.473552566164329e-06,3.3021052447956833e-06,4.865634146655751e-05,3.194764524927507e-06,1.3016325617343227e-06,8.449570541912976e-06,1.721878434546298e-05,9.93339959176609e-07,8.628642444996615e-08,4.140370617466971e-07,2.571638376913654e-06,4.732704216081629e-06,4.7744260460724774e-06,2.685958406800637e-07,7.913490081445929e-06,3.725052253322758e-07,2.4145750665560684e-06,0.0004906818343126673,0.010344041428730133,0.009274267972614325,0.01090694053120611,0.0018304004181484146,0.0010145409245128079,0.003191556044630506,0.0006573914894518751,0.008994329155591618,0.002383917233883981,0.0046830307220033784,0.002008822924894682,0.0013099485220411378,0.0012866841287011432,4.011079040711074e-05,0.0008367209123814057,0.00020412649854284481,0.003390337202615168,9.219922149261706e-05,0.0004007716499554448,7.768223149051678e-05,0.0004517168587736542,0.00019948291712568178,0.00011514357757835825,0.000457707271967589,0.0005958271367136891,6.15135587094251e-05,0.0005734110178330365,8.20395982230604e-05,0.0027777626295839575,0.0027817743416802543,0.0003705170483723208,0.00038112120920308357,0.00032893138296508084,0.00011558837729230831,0.0007318501638438057,2.676486523611743e-05,0.0008571922595488335,0.0024606557641317917,1.1697316139036573e-05,0.0010420814658327338,8.168066609526292e-05,0.0008190669909979853,1.7239091487653013e-07,2.2551030709916375e-05,0.0006646981283520148,0.0011230022374859594,0.0007733763593980036,6.170452074316657e-05,4.24626945680906e-05,3.1661808508332e-07,2.433688979230908e-05,6.786485357501704e-05,8.680571726249475e-05,6.135394332829058e-05,2.080723073993873e-05,1.5556741696842735e-05,0.00010051412616585154,6.47519731113988e-05,1.304079283936943e-05,1.0240573133923903e-06,2.6534665931166046e-05,0.00010149219932298337,4.597040121456786e-06,7.734329138031626e-06,1.405994399128474e-06,1.008123199186528e-05,1.0034465379948898e-05,2.3980663148570613e-06,6.619694759879557e-05,4.123104561148949e-05,3.8119152445670323e-06,3.0904642385198855e-06,7.214411067657522e-06,7.872136785547212e-06,1.308058130256029e-06,6.440153790654435e-05,3.5595424699330636e-05,6.104302241460857e-08,2.8639242541927956e-06,9.30133214893658e-09,7.009011948611032e-07,4.2392767882759586e-06,1.4677879276447925e-06,4.109873121826979e-07,9.252164989703715e-08,2.6835550719361834e-06,7.231996201895186e-08,2.9345917365031227e-06,1.980196476125684e-06,3.1472979467039863e-07,2.2235958208050022e-07,2.420246255407932e-06,7.560360113512132e-06,1.4601228546240463e-06,1.1930891696820822e-07,2.2215340678144457e-11,3.6857544571944345e-08,1.6811698699825683e-09,1.1204610572690399e-09,3.476810839231348e-09,1.9536895834448842e-07,2.3949590399752196e-07,2.479030145607908e-07,9.80081615864492e-09,1.0643939729604313e-08,1.8579490834724766e-08,9.735616512962508e-08,3.522576297321223e-08,8.930550543517768e-08,2.6056783397621075e-09,7.566656590185517e-08,1.617027147737815e-07,4.720518864687051e-08,7.827575982943813e-07,1.6966413163288507e-08,5.5828669687230104e-08,5.666578317686799e-13,1.4359239131067625e-07,6.888352110934193e-09,6.306066779870889e-14,4.521468088825031e-09,3.7834489097221535e-08,2.4775583806757595e-09,4.0610448337474736e-10,5.48273968448143e-08,5.498746848964231e-07,1.0773257042018258e-06,1.0723620573749315e-06,3.395673746631189e-07,1.6521672918656805e-10,7.089897646750387e-08,1.0902070179952261e-07,3.227397993299519e-08,1.375109033308064e-07,6.946959096865157e-08,3.627584854726251e-08,4.7602225938803144e-08,4.312563168795691e-07,2.8750744345273915e-06,1.661652149209658e-09,1.2100258572900202e-09,2.3208722346179655e-06,4.561146678661032e-05,9.860937955963323e-06,3.920806669066579e-05,3.6017437259783236e-05,7.303826649263101e-06,4.39693984879419e-05,1.010090603603686e-05,3.183644540882824e-06,1.305863991607481e-06,8.807801921206782e-05,1.4668793571592786e-05,3.3599541614082185e-05,3.0363068415084626e-07,1.8265720047594414e-09,1.3953651567533143e-09,1.9555626917799884e-06,1.5096557923754972e-06,4.765376117266129e-06,5.882024223247129e-07,2.0074794391256034e-06,4.7428525107306996e-07,2.6697846435830286e-06,1.484123357542444e-08,2.1851207669953965e-06,1.92308566848709e-07,4.837276734726004e-08,6.136112065124877e-07,9.832380702956556e-07,2.6629237779740578e-05,2.8475050761755938e-06,3.52671142542782e-05,1.1303965807840655e-07,4.678095630428203e-06,2.2413881906047095e-07,9.465556916055107e-08,1.9044762167297336e-06,5.390668303961732e-06,6.763789454522495e-06,1.122707071976592e-06,1.4260404338939381e-05,8.005042341663327e-06,1.4722290499147306e-05,2.099427889623584e-05
4N1P-1,N1,0.0,0.0,0.0,0.0,0.006816354034276273,0.00859136061247101,0.010511664474048388,0.263528393879616,0.007339443206729079,0.002024304695123602,0.01446759710852863,0.02061264107293015,0.000264635164511029,0.03249227002448185,0.22571535401174758,0.14341190029105455,0.23653659443680253,0.11201491478799008,0.0032328499118574605,0.02005431872416441,0.030022618764973252,0.006913182668287998,0.049606031505861736,0.006188652968580399,0.008686925659916245,0.008451503892852763,0.02172898463034123,2.5942985148352804e-05,0.007646975836284042,0.017442924065888876,0.018549735902306574,0.002370508707971286,0.0027501459005430107,0.00034486029117664074,3.936564169348955e-05,0.0005458874399666414,0.0004372857311092382,7.143404201492842e-06,0.0017636836152332691,5.831117277432796e-05,0.0003520002432919611,0.00017738745022910507,0.00019752122604455025,0.0011390848350241178,0.00013445678476942113,0.0002701377934359872,0.000542339679238113,0.00037074059951014426,0.0006471442311064557,0.001990666123493412,0.00026504013406558613,3.346981604313015e-06,1.951086563845017e-05,0.0003227349573298177,0.00013794731111049785,1.1248220359583172e-06,0.0007595377572631179,0.00014224507699944766,2.0962180746320058e-05,1.759278544888332e-05,4.392871399971909e-09,5.319755353339062e-06,7.90367543013204e-06,0.00010772570616612853,3.418790495990365e-05,3.7140450841466333e-06,2.3411072191947824e-08,4.860460895983465e-06,1.1612865726817745e-06,1.595925066588677e-05,3.422644375472572e-06,1.54245353645166e-05,4.1921173954406754e-07,2.2436620956689524e-06,1.9710647826354233e-05,7.318207082551709e-07,3.520472941831443e-06,3.4298253241749066e-05,1.4111573702901836e-06,1.4522207703038248e-07,2.0502011370826523e-06,6.180552247503357e-05,1.6939149081629523e-05,1.1767957003083751e-05,6.542518130903119e-05,5.222171726160241e-07,8.526739314618226e-09,4.957719099252245e-06,1.2685857017746827e-05,3.597147043410409e-05,8.691224926415941e-07,7.328941675766032e-09,6.586264488350757e-05,4.820096351387804e-06,3.705883557358902e-06,5.649810780550268e-06,3.388578344321047e-05,4.1069289872464054e-05,0.0001976436132065107,0.005217621467100031,0.0086043724410656,0.0017953732621411866,0.0013241817283025092,0.0006013657769954328,0.0013542792071881138,0.0006183570859170651,0.004086546698656601,0.0008845385950684292,0.0029251512644570266,0.00023199615661262385,0.0006665885317600484,0.00014873588598351972,6.755867092200774e-05,0.0012527401311981379,0.005114894761600652,0.001036588284272888,7.457897251317291e-06,0.0004532735759594786,0.00042347874543935404,6.210690417862708e-05,2.4502634760281694e-05,0.0006160688663612301,0.00032971405916271124,0.0005919983953024399,4.6793913537124254e-05,9.82334749013436e-05,1.836623456252795e-05,0.0007083163311536467,0.001453571769245876,2.2286576495389454e-07,3.0201153971010086e-05,8.6764545624618e-05,3.0315363576338683e-05,0.00019912421482803921,8.772257882316836e-06,0.0008017459918518988,0.000629374002536931,1.0154539264783935e-05,0.0004560080899551622,2.948015935588799e-06,0.00038386244882282483,3.809857660153071e-05,8.704257347780242e-06,0.0002781205889754723,0.0004118985385130891,0.0002770302819659065,2.1922514661376624e-06,8.938431879101927e-06,1.2013118416032142e-05,4.164850668342268e-06,3.499926558525601e-05,8.971290615078509e-05,1.1569765710151003e-05,4.137399875814296e-06,1.9510588147308994e-06,4.9381028957906636e-05,4.439730422722832e-05,1.8389759440573528e-05,6.169412525292017e-07,2.529645228932509e-05,5.730818454763309e-05,4.332275917118267e-06,6.06934886127064e-06,1.0720069898439988e-06,1.3072627762511502e-06,1.3644078095786938e-05,1.5478283210690336e-06,3.553229864139418e-05,1.9488511825427324e-05,1.3571652714983173e-06,1.2422870998562985e-07,4.85984007303486e-06,4.275587515589763e-06,1.34381261673866e-09,2.929825288289223e-05,2.2189866121014035e-05,6.963441601115505e-09,6.418989477730008e-07,7.552509067032531e-07,8.257517314369522e-07,2.534075155491422e-06,2.088565285163213e-06,3.218860904041776e-06,2.657444277964771e-07,4.85788425930167e-07,3.619446475866539e-08,3.039445852781597e-06,1.2223540364342256e-06,5.222582943886778e-08,2.2488628736994087e-09,2.540834092013e-06,2.6131385859606837e-06,2.2692668335544397e-06,8.995358347085869e-07,1.4721137642226267e-09,1.6402756042310784e-08,1.0275785999880327e-08,3.1570439595896005e-09,8.145530729919415e-07,1.0596779320692917e-07,2.407610555366091e-09,3.7165315358578255e-07,7.992911488230448e-08,1.4250638491475343e-07,7.2236912007639376e-09,1.3470505251245157e-06,2.546000805736526e-07,2.3027617368498454e-08,2.9427082992583564e-10,2.2658008802523e-10,1.0081267607375821e-06,1.5455978763512235e-07,2.5325844008605713e-06,5.20606890930253e-09,1.7661531703794253e-07,2.4157321920625918e-08,7.106329493744568e-07,7.735431939437376e-08,2.3570883023182887e-09,3.977316542780329e-08,2.6103515571307412e-08,2.7961535309373176e-09,1.540880891770513e-07,4.5403349400174875e-06,1.8779790623479897e-05,2.5373044110210685e-08,1.1341777875095715e-05,8.491886047679031e-07,2.4460933500947135e-06,1.6032163641099828e-07,6.164580845791079e-09,4.8979530431481066e-08,6.994489432088358e-10,4.339673806974531e-07,4.0010302204684933e-07,1.9612468049601262e-07,1.638689184346731e-13,1.9882790053049604e-05,1.4477224361542085e-06,5.639043498817387e-07,5.625429639888324e-07,1.043099275310766e-05,6.0904037733067184e-06,1.3631335381791843e-05,7.940520021509911e-06,4.57110495322155e-06,1.0411554391964728e-05,1.1070255823142361e-11,3.306578459927323e-07,4.552144576841499e-07,2.7520668934410963e-05,4.571411612808163e-06,4.882767426606094e-06,1.172594925824555e-06,2.377600916148026e-08,8.101270441152053e-07,2.871528317349714e-07,6.487729883986049e-06,7.144638307643447e-07,1.1453273707218159e-07,2.6609704812941004e-06,5.73931409952877e-07,1.7560683973627533e-06,9.442735704467964e-09,5.66835471893512e-08,1.209123783318944e-07,3.5792573127579885e-08,8.986865591698034e-07,2.287628606545411e-07,6.117302588037887e-06,2.8157369325043646e-07,1.174572705897603e-05,5.105252660619897e-07,5.830886569135885e-07,2.4374484475231384e-07,6.159763987767519e-08,5.729927972097926e-07,1.8893862052671295e-06,1.2115675929180725e-06,9.755458774129977e-08,4.318350146581551e-06,1.564368884654499e-06,3.403065246043724e-06,6.894349427355451e-06
