atom_numbers,value
N1,10.554484665733762
H2,1.9109743039087799
H3,1.9276441930994554
C4,9.626304387670642
H5,2.044948748274723
C6,9.617233231920203
H7,2.0470170737684166
H8,2.1044883916055928
C9,9.627023855105202
H10,2.060618493659284
H11,2.0596520356651165
C12,9.64942817486307
H13,2.072465068788044
H14,2.082749253359132
C15,9.625708419962473
H16,2.0634340093701162
H17,2.0196908597946406
N18,10.389621553734496
H19,1.8251057126971801
H20,1.821467393801439
H21,1.8302837018928781
C22,9.696937257346931
O23,10.925864107796066
N24,10.383082197828672
H25,1.893070209604768
C26,9.605211195143221
H27,2.0336897819576127
C28,9.632048259277957
H29,2.05510808782819
H30,2.0699042327742374
C31,9.638691068665448
H32,2.0660151235996844
H33,2.0282555886988214
C34,9.658534223692662
O35,10.9387866923272
N36,10.377817209288159
H37,1.8672758342222893
H38,1.854099222376198
C39,9.745378354235834
O40,10.898901136129165
O41,10.901769974597508
H42,1.7350575537625503
