 , ,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,H2,H2,H3,H3,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,H5,H5,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,H7,H7,H8,H8,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,O10,O10,O10,O10,O10,O10,O10,O10,O10,O10,O10,O10,O10,O10,N11,N11,N11,N11,N11,N11,N11,N11,N11,N11,N11,N11,N11,N11,H12,H12,H13,H13,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,O15,O15,O15,O15,O15,O15,O15,O15,O15,O15,O15,O15,O15,O15,N16,N16,N16,N16,N16,N16,N16,N16,N16,N16,N16,N16,N16,N16,H17,H17,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,H19,H19,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,H21,H21,H22,H22,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C24,C24,C24,C24,C24,C24,C24,C24,C24,C24,C24,C24,C24,C24,H25,H25,C26,C26,C26,C26,C26,C26,C26,C26,C26,C26,C26,C26,C26,C26,H27,H27,C28,C28,C28,C28,C28,C28,C28,C28,C28,C28,C28,C28,C28,C28,H29,H29,C30,C30,C30,C30,C30,C30,C30,C30,C30,C30,C30,C30,C30,C30,H31,H31,C32,C32,C32,C32,C32,C32,C32,C32,C32,C32,C32,C32,C32,C32,O33,O33,O33,O33,O33,O33,O33,O33,O33,O33,O33,O33,O33,O33,H34,H34,C35,C35,C35,C35,C35,C35,C35,C35,C35,C35,C35,C35,C35,C35,O36,O36,O36,O36,O36,O36,O36,O36,O36,O36,O36,O36,O36,O36,O37,O37,O37,O37,O37,O37,O37,O37,O37,O37,O37,O37,O37,O37,H38,H38
1N1S,N1,0.0,0.02352053940355625,0.0004195883415447632,0.0016180677632064988,0.00010659726560113825,5.3805758524427816e-05,0.0014159309430898936,0.0026780489689510745,0.0001979235748714725,2.203161511060703e-06,5.3851484711514574e-05,2.3811784763988486e-05,9.573178591630593e-05,1.7598218739700577e-05,0.007913462316216924,0.0013705446303091673,0.0077717083148989285,0.0013478628909848744,0.0011768834075845391,0.002123390738693942,0.008126274722374038,2.630554451621414e-05,0.0007658117779563156,0.0006278148575344922,0.0007055847254695546,4.371327495511501e-05,9.228229436764046e-05,0.0006534035581740039,0.0001542329764296635,0.00018901780297994608,9.301545484119433e-07,1.8815281788153726e-07,0.00013895935135121995,3.3341911974349436e-05,5.875204162072989e-05,0.0002570645857624676,0.0002984728572406059,1.933956268707071e-05,2.0246715311422747e-05,2.1753199908047804e-08,0.0002804519743486722,4.04149212767102e-05,1.1491861899859401e-06,0.00010114061841509647,3.850126618856753e-05,6.018675375585314e-07,2.9424834702140856e-07,3.952246298705164e-06,0.00014113864332276904,0.00011424691593531211,3.858636357101375e-06,1.6726442825243382e-06,1.332951022420259e-05,4.624449656742691e-05,6.12038071432508e-05,2.348442977506693e-05,3.2200668203641314e-05,1.2717595541111848e-05,8.105094154498005e-06,2.9424811862632794e-06,1.5781071187936924e-05,2.9472836450827877e-06,1.2840367686062226e-06,1.148659693972487e-06,2.354890381139896e-06,5.474703719476892e-06,3.898753142550504e-08,2.216599126469987e-08,1.4288084293490044e-06,2.9044685154744343e-06,7.895934838186847e-06,1.095410535612018e-06,3.0993195578865596e-06,2.5237579466264037e-06,2.7697963123074487e-07,1.9576593063286296e-07,1.07550054084804e-07,2.1949383099684194e-06,6.925981544114723e-07,7.979557935522408e-07,1.185828766014918e-06,5.1712829296501894e-06,1.3217862804282277e-08,1.3079102596735837e-05,6.561293508511312e-08,2.579002609248704e-07,3.59712303099613e-06,2.848164593061142e-09,2.254294313441818e-07,4.327414002691654e-07,4.119538824648439e-06,5.315091256008486e-09,1.064256100649641e-06,7.579323374473645e-07,7.923580016555576e-07,1.5172887057879336e-08,2.7025783206902076e-06,3.4786406524212055e-06,3.943311407406114e-07,5.638975183019923e-06,1.3506820359499017e-05,3.92396138759743e-06,8.654096648186282e-07,3.438892010609873e-05,0.00014336726225760987,6.69702205320366e-05,3.910350639069193e-06,6.377057318540658e-06,2.0295292035676926e-05,1.7961474213512574e-07,3.0189746841324805e-07,2.419381221613337e-06,3.2135435558133807e-06,7.199009812275392e-06,4.6913186509955906e-05,9.31235361687488e-05,2.7377221600843882e-08,3.6189018226551184e-07,1.304637848908996e-05,2.4756334022768556e-06,6.187058491757824e-06,6.681109659678608e-07,1.6985953785186858e-07,3.2165340552170463e-07,3.2387683229773145e-09,3.327967304511681e-08,2.0121492351476977e-07,4.431797731907494e-06,1.2897742025508308e-06,1.0495485118555692e-05,1.517674024231752e-07,1.7703667456459016e-06,7.350785291571071e-08,2.537748753361768e-07,1.2472630652737848e-06,9.307332488051046e-09,2.3923355393917767e-07,2.824386352295871e-07,7.570741480944498e-08,1.2133707266714922e-07,1.6416380439476796e-06,1.1694103585480065e-07,3.269384762916161e-11,3.755360811208419e-07,8.693647353119616e-07,3.8551470749048633e-07,1.3497469808498863e-10,7.47023464864327e-07,2.117952502489473e-06,7.368268608587414e-07,3.676379556338816e-08,9.602349526627307e-09,2.9014919383785198e-08,1.2369066204609425e-07,1.0129869165709238e-11,6.522321183144442e-09,2.5706909934086752e-09,1.0573390305523844e-06,4.893235261427265e-10,2.5378442680690227e-08,1.1930659660208676e-07,1.0194508348604359e-08,2.777567797984659e-08,4.4189070402822495e-08,3.061255049452427e-08,5.955332449403272e-09,3.861556741036054e-08,6.862363594040133e-10,2.220909206540611e-09,1.986624920125024e-09,5.994963137023746e-10,1.8743410989952025e-10,6.4194833893083114e-09,5.231800326299663e-09,3.736285281163987e-09,1.2566100049404838e-08,1.7401774465852782e-11,4.565614553087016e-10,3.9271967899878746e-09,1.3411005639341056e-10,2.824380729293807e-10,9.938340816972868e-09,1.1997158821941412e-10,4.706349754357575e-09,1.491203804881991e-08,3.992916552952863e-10,1.2998712661804745e-09,5.097405414433709e-10,2.1583040910044815e-10,3.751246535621533e-10,5.79439274339677e-12,1.6967094396136417e-11,3.511679835810355e-11,8.109002358480666e-11,9.546741175370244e-11,5.602276420546559e-10,2.4302289070021743e-09,4.822922061720192e-09,2.3143025273952844e-09,6.752483294736322e-11,2.6753768644915965e-10,3.3678615452004124e-13,1.424446671727253e-11,8.68749516769185e-15,8.013785190996714e-10,4.077309601058232e-09,1.020060702572323e-10,1.0403544692394462e-10,2.6158584187641054e-09,7.360778653264788e-13,8.439213772248877e-10,5.946643177878741e-11,3.0115787641449288e-09,7.022160630754115e-12,2.25764140715512e-09,2.5053986663081673e-10,2.9543587021230167e-10,1.5564743938156766e-11,8.314904320627647e-12,5.754219323250709e-11,8.61333226964689e-12,1.8172352511669487e-10,2.76667577736589e-12,3.613931376378332e-11,2.1421686646760918e-10,3.713696017371149e-12,4.175992884825064e-12,2.8273894336905414e-10,5.581384243669163e-10,8.301608289684737e-10,1.77096781683872e-10,5.5011550870176507e-14,1.1618622730580341e-12,8.402986639843846e-12,2.3953061756287752e-14,1.8318679906315083e-15,3.008482352129249e-12,3.0331293032759277e-13,3.068933995820089e-11,2.616351579831644e-12,3.143671989391805e-10,2.3189672404555495e-11,1.222006940082565e-10,2.0095036745715333e-13,4.749496351763582e-10,2.2586399417434677e-10,3.3232083751499886e-11,6.139352914935614e-12,3.1694785684877047e-12,7.26232685099859e-11,2.7938762414692064e-13,9.906547804305887e-12,8.069100942975638e-13,4.271916154152677e-12,1.7091522641621282e-11,1.2390088954816747e-12,4.6296344535790013e-10,5.0418114128092384e-11,8.890665981198254e-12,8.946177132429511e-13,1.0065659417080042e-10,2.141220534213062e-11,8.010814234182817e-12,8.01428368113477e-12,4.9987791683747673e-14,1.2124995452111875e-11,9.092060437865257e-12,1.9778623183697164e-12,7.502193311026417e-13,1.5016876631079867e-12,3.57460505640006e-10,3.4305891460917337e-12,2.4023005806839137e-12,5.60440582830779e-12,1.051219111758428e-10,1.6648904477278847e-12,6.52811138479592e-14,1.015493245049015e-12,3.273492588107274e-13,1.2271322846757471e-11,1.98507876802978e-13,2.4881902094264774e-12,3.7192471324942744e-13,1.787459069646502e-14,9.583384585898358e-09,1.49509233882128e-08,3.938831327765513e-08,2.8385582773182705e-10,2.5486684096520662e-08,1.7930213447314713e-07,2.9599288964288206e-07,3.8733916851718675e-08,1.6765397847784413e-08,8.073513690920464e-09,1.9700747699857857e-09,2.0532163469422215e-09,2.2065598237475115e-09,3.1323241223013554e-09,9.227986000337474e-09,7.530267231992127e-08,7.960987780109008e-08,5.918964118833969e-08,1.3733571613272488e-08,5.533579372496433e-09,3.300695561314626e-08,5.971071681543094e-08,8.25890533739937e-09,1.8914443483675214e-09,1.6558307794345417e-08,6.923801226799142e-09,3.930347741709639e-09,4.0542427193202e-09,9.75343417142227e-11,1.0657363880284265e-10,1.3837571533059645e-08,3.7456278079162075e-09,1.1284972956104866e-11,7.233772914005954e-09,1.644209102202865e-08,1.1791154719276165e-09,3.91401600019492e-09,2.2539886623818006e-10,7.515993105666752e-10,1.0409209605377612e-10,7.627713460856e-10,3.667734449486204e-10,5.574429806642911e-11,8.374898552432342e-09
2N1S,N1,0.0,0.0,0.005743645975746503,0.03228685222754857,0.002123303631068385,0.26393101704198063,0.016666631710959834,0.0497670888780708,0.003909208444544898,8.662538141201992e-05,0.0014284456210187368,0.0004263181532764282,0.004241748293380532,0.0005807502876484794,0.10431213494924751,0.15731034512090902,0.10358797116715834,0.15790460956482644,0.00343190096583168,0.005662898351363577,0.08196793911426381,6.78680369068374e-05,0.009140384100557952,0.0412560953994352,0.19781650749194402,0.0034098317838546777,0.023887749452788043,0.03558899655178327,0.007358830271432026,0.011691794076686524,1.0701186275552388e-05,6.384403589954069e-05,0.004427491335841971,0.000265552176624162,0.00030325225742355855,0.003986503649118234,0.010226090580199632,0.00026588090883494786,0.00016166392516137051,0.00016474266744381794,0.0009449145227966582,0.0010257810979048543,7.203692686452712e-05,0.001579584258758704,0.0005919613016509562,6.026995914698574e-05,8.699038600568088e-09,0.00018920284015311317,0.003436195745078141,0.00040023197747185435,1.6624746013160774e-05,7.635451670928717e-07,7.674412575275902e-05,0.0011045937216112023,0.0021162337965736633,0.0006801652550008086,0.0007265262698470387,0.0005437126379526092,1.1613899189022447e-06,0.0002592919773318769,0.00015786666584727271,5.768539731598743e-05,2.811278057013311e-06,5.290978956962178e-05,7.414321443177663e-05,0.0002294170572620935,5.265912512708582e-07,9.291833524827098e-09,4.2146398640419136e-05,3.662675873616905e-05,0.00025510235265002734,4.331078480701578e-05,0.0002244236793704779,1.2393248331132867e-05,2.648268804605891e-05,4.41538314546186e-05,1.109055574044504e-07,0.00011866621341316552,2.549119871231298e-05,5.572761809014004e-05,4.0396121454566725e-06,9.072691870581906e-05,5.947674541317838e-06,0.0003044157184803886,3.267446304633381e-07,3.5016375949936673e-06,4.1186443088037095e-05,5.700168101530068e-06,5.321456720164264e-06,3.568631049843951e-05,0.00018884344879377402,1.8317991989924565e-07,4.322421811187027e-05,4.651050076387442e-05,1.3993358080277574e-05,8.784981306853012e-07,9.700448684402119e-05,0.00012388841291155472,3.6452186179092294e-05,4.264130319064918e-06,0.0009219795725434743,5.748658074722357e-05,4.41120430636488e-05,0.0001284653479247666,3.145402455650981e-05,0.0012697328519886142,3.6276858312866977e-06,2.807718177977314e-05,1.4029242828339505e-05,7.498502092961878e-05,1.015838234064148e-05,5.250869572925865e-06,2.134674082410193e-05,5.5872041555105056e-05,0.0020667043645552496,0.002446847536196728,1.4862350837141491e-05,0.00013473501228933316,0.0027860304798394964,0.001921852345484254,7.34562287361129e-05,1.660742547016092e-05,6.914149010794901e-05,1.799009642078353e-05,3.583434919440798e-05,1.2393779120989379e-05,3.833867386893175e-06,1.0483522137949564e-05,5.106132350007897e-05,0.0004015245747956975,7.984431027452388e-08,4.49743827122262e-05,7.0562697659593e-05,0.00031288417751307307,1.0573613047792918e-05,1.820537093122354e-05,2.4789198171948357e-06,7.103803431762756e-05,1.0187736387834434e-07,7.529327619382187e-06,6.699825767286782e-05,0.00011693620751618283,3.592238170702089e-06,1.1286537049404188e-05,7.183455122516946e-05,3.931529743494977e-05,1.0239598946526485e-08,2.6913545059237265e-06,4.207340620787647e-06,3.452434551576289e-07,1.1463504621112008e-06,1.2158677842322163e-08,1.7373587762437026e-05,1.038728261604227e-05,3.2091821293711575e-06,1.6232889998857303e-06,9.828362115271716e-07,2.7435965172184495e-05,1.1841992964001236e-07,1.1673244433296759e-06,1.6002410748949814e-05,1.7229984972111367e-06,2.6676504574218995e-06,1.4525432243672753e-06,6.11725590982104e-06,1.5446173597943869e-06,1.240288979520443e-06,2.2564925483692377e-09,1.1312160563825557e-07,7.605268332877557e-07,2.155930032277098e-07,1.4456022801034862e-07,6.480748728776575e-07,3.78791144228785e-07,1.952046625230963e-06,2.5198881603571976e-07,5.051010720791282e-10,1.3420118794016389e-08,2.0790161503470017e-07,1.0092371383052523e-11,1.0620815782402815e-08,1.3669599097099194e-07,1.1342198291686145e-08,6.897096893609955e-08,2.0010161838612817e-07,1.633026252001457e-07,1.15719156257299e-07,3.8941441338202765e-07,5.640390887684532e-08,1.0700107244687729e-07,2.522905218071969e-09,3.5602916170773824e-09,1.2036139818150104e-07,3.0941558648578393e-08,4.9144403213574606e-08,2.033013313251786e-09,1.331221128886284e-07,1.2468105436980181e-07,1.2632054779970758e-07,1.925957615611651e-09,4.3646211533854284e-08,4.816271381713477e-09,1.3507595042483445e-10,6.887135306499204e-11,2.1958346252404226e-09,1.813967331898425e-08,3.9502601190122277e-10,1.0337877220933933e-09,4.473872978749682e-07,1.0129362237876194e-08,6.928972462461047e-08,2.3715429620096984e-09,3.3392687015521005e-07,7.644507249437993e-10,5.316505236052649e-08,1.9865690648046552e-08,3.798791237130672e-08,2.6632773764134754e-09,1.403765992336048e-12,7.781423283503841e-09,2.1503763214525407e-09,2.476374660886904e-10,5.083604648348228e-10,3.914646384828302e-12,1.5121079943725135e-08,2.885054417589572e-09,1.1878946271082214e-08,5.395253577233916e-09,1.5130976915855854e-08,7.237783261615505e-09,3.1112574738756393e-09,5.3443445224843344e-09,4.5995032227352795e-09,1.4861204933325212e-08,1.8310175597946454e-10,4.074122150754533e-09,3.363576084325359e-11,4.058753333424647e-11,3.7769787297747826e-13,5.136779890335674e-11,3.318621999426341e-08,5.76120484652165e-10,4.0899790221260446e-09,2.2658142029285955e-10,2.258262643550779e-08,9.181788662715462e-10,1.4248175972397803e-09,8.6167952773053e-09,1.777664682123259e-10,4.446230428278852e-08,1.8379826549619338e-09,9.00968188943807e-12,1.4147083504667535e-10,1.1035616864774056e-11,2.367299689609581e-10,8.609695179018217e-10,1.8556067082897698e-07,2.2158364032520694e-09,7.327103368481858e-09,5.266467262288188e-10,8.224864167516444e-08,7.406892876815618e-10,5.6244715551656554e-09,2.2196544602337553e-09,6.437494981526015e-11,4.888711435668824e-09,1.9991404087704723e-09,6.727909340753513e-10,1.0875300660018183e-11,2.3145929617385264e-10,5.946447334537197e-08,7.5748829431177e-10,1.7454797607285855e-09,5.111466805374221e-13,2.0550354751236455e-08,3.5522118579933704e-10,6.792975071334695e-10,3.0093725289503936e-09,6.945972685912238e-10,7.148198699624686e-09,4.281039966969047e-10,1.4876100351557398e-10,1.3493650641294153e-10,9.839995485094732e-11,3.0664359940146824e-12,6.955636067118576e-11,6.28018285375731e-07,6.004857855401724e-08,4.9057181428224794e-08,2.7147722949649733e-06,3.4190686033497286e-06,2.4343244309221745e-08,1.9509686310925645e-08,3.8516346467787343e-07,7.988845402984168e-07,5.238887064162867e-07,1.7579640942955166e-07,3.462309741131264e-07,2.6119390872381132e-08,7.998787894258896e-07,2.407097073220399e-06,1.2778362159515666e-06,6.870795621338743e-08,7.396210310872675e-09,2.491368444879072e-09,3.3873250337990157e-07,2.421228639803985e-08,9.400705769380124e-09,3.8704892535434965e-07,3.945808346728086e-08,1.478615652139581e-07,4.210964665851691e-08,1.4716798668601427e-08,2.4916324026236225e-07,2.9467503370739223e-07,3.7269676056439494e-07,1.0294570618185617e-07,8.13243903330374e-08,5.8710555084218186e-08,2.105974106214603e-08,2.540721100174892e-08,4.952038779038048e-12,5.199073838113577e-09,7.330632767477141e-09,4.509418105591578e-08,2.618429917333742e-10,1.0967565522435052e-08,9.302887304940555e-08
3N1P+1,N1,0.0,0.0,0.0,0.00867379281277536,7.281088567312466e-05,0.01043486616815903,0.2912344461508707,0.010241450340686242,5.3322487638673977e-05,0.030845407442876116,0.01603099908730643,0.02262638468917766,0.0013525236326674683,0.0010162657106209672,0.1598899034658352,0.1082863769131146,0.00978161057605531,0.014083100446534935,0.014391389288785694,0.09553007286500925,0.2986692901314565,0.0008545964943063034,0.040916578243172186,0.03710294282075033,0.10982988276971639,7.439783263762934e-05,0.01975287206923193,0.0229788439520906,0.00047057209714074233,0.014454536504280746,0.001776750649768788,2.6749555171123873e-05,0.001873943331123673,2.5170650175709852e-05,0.0001458441629753615,0.0015815708960951191,0.0023848207057612925,0.0016794024044441969,0.0005987033769740968,9.457878736185421e-06,0.00189944395900854,0.00016962125425434849,3.5277344045958614e-06,0.006532717019733791,0.0052945824708334754,0.00021769703032981091,8.61949876429513e-06,0.001634062634428668,0.004024611286906232,0.0034532142759982065,2.7145799981642682e-05,4.186357873692259e-07,8.113258961239822e-05,0.0018698596641897325,0.002725983716472591,0.0008236343104663923,0.0007158522346095708,0.00038755869792961306,3.07920366422465e-05,8.803249762623366e-05,0.00057897429438869,5.927190060894816e-05,0.00023200198580264342,6.023674764166209e-05,0.00019501793273524193,0.00011114667796707778,1.6641215667689835e-06,2.978045518586825e-05,0.0002798118245270764,3.139200787360963e-05,6.0346731268090537e-05,7.127252813043938e-05,8.186439567348103e-05,2.9398858445439657e-06,3.2705353536499615e-08,3.857362552706078e-06,5.094753496459603e-05,0.00011797510331934546,3.5351327990484904e-05,5.35936102001866e-05,3.847915499122223e-06,0.0001624928556576144,2.0544161202007416e-05,0.0003550113339327865,3.3565577126637436e-06,3.3102192422695964e-06,4.473402233573509e-05,1.4802312309214471e-06,7.096953842378184e-07,4.8362238670662805e-05,0.0003352201008233191,5.816719619300414e-07,7.707431823966715e-05,4.843820846844871e-05,2.6509570654198455e-05,2.329513911547565e-06,0.00012651087866455413,0.00011071986269461931,0.0002829453420030159,0.004300010072750382,0.002028495292363708,0.009121529110116544,7.905175620326332e-06,0.00019013959134728253,0.007880084326103098,4.156180337666626e-06,0.000988251951313135,0.0047887943331714755,0.007103741668915697,0.0003903267409521849,0.00020011169521261252,0.0010797001367546244,1.0758496064244838e-05,0.00019492053018854705,7.091654794599833e-05,0.0010451540400322479,0.0006406732826458317,9.36168726570763e-05,6.659160733946123e-06,0.0002066240337779135,0.0003376139662329969,0.0003503857418920564,8.652095000161175e-05,0.0001946759185802449,8.53632410249272e-05,6.379903055320213e-05,8.207792227143962e-05,0.0027721585214965927,0.0018743948788793041,0.001826424176943231,0.0011374182252192888,0.0004697691394417447,0.00010434953573001948,6.696496842062416e-05,0.0003373853828021467,6.0825688724674976e-05,0.00208441950712146,1.936731600360453e-05,0.00038272313662068846,6.0143187471606296e-05,0.0007620941470358744,1.4415210203733153e-05,1.4639986611442168e-05,0.00046370444792520615,0.000475507007799969,0.001025665108630669,7.811800452195428e-05,1.4864358078181539e-05,1.7443634181546486e-07,3.813066461155756e-05,0.00010082978079140048,6.899523646386463e-05,7.904222986909737e-05,0.00010299362973809068,3.532508136161461e-05,6.931951461952579e-05,1.515145839903198e-06,1.986267173581524e-05,1.7072076132773617e-06,6.709457954112708e-05,0.000155303721911082,1.0065005695558682e-05,4.355356073348915e-05,4.895134057658623e-06,1.9716597895236276e-05,5.192175157819889e-06,2.854384663963927e-05,2.831951900783558e-05,9.101867040950395e-05,2.3872846743877574e-07,1.4831532926917745e-05,8.329638242488002e-06,1.0160907412348763e-05,3.6953585937915534e-06,7.054152947949532e-05,4.253849487056982e-05,2.8158399834055103e-08,3.985624750235672e-06,1.5542054847550446e-06,1.2915069644847676e-06,4.635631709160037e-06,2.1102517022697498e-07,2.058094921153497e-07,5.734910324406428e-09,2.3008254856904387e-08,6.22512907400008e-06,1.303164121724265e-06,2.683497746014396e-06,9.635167161903269e-07,3.141629865144324e-07,6.562461685177823e-11,9.073148099503214e-08,4.914998115168601e-07,1.84711803630222e-07,1.2279555150485066e-09,1.7905650384619776e-07,3.853494392025425e-06,1.1788783726984775e-07,1.0605014999498508e-07,9.875757478461367e-08,1.0063776767488264e-07,3.992252617379677e-07,1.8105663812661987e-07,6.300944010995124e-08,2.354285655314925e-09,2.493586772622791e-07,2.4939694753811636e-10,1.6028764981967925e-09,1.350919188958244e-06,5.826306637146672e-08,1.7756265480173283e-07,3.929032654781395e-09,5.292122295941226e-11,1.6430234950348677e-10,1.628722934299276e-09,3.305523339491856e-07,1.0662265137462157e-07,3.092739866428218e-07,6.030066357354258e-08,1.8849178040625247e-07,2.3979561891707135e-08,1.726365272958219e-09,9.621967667072795e-10,2.721221026291687e-08,9.756535672700295e-07,7.310179617192603e-08,2.541074159978507e-07,3.533979997527581e-08,7.634362342301415e-07,3.091496836304941e-08,1.1004412492354732e-07,6.33839181141127e-08,3.822265459696439e-08,5.8512559686363375e-08,1.9548636043253964e-09,2.4257065245336662e-08,1.7974510768681284e-11,2.783484553958715e-10,5.724163365528057e-10,3.768497514045066e-09,8.188934410569004e-07,1.147416206492835e-08,3.998039677099996e-09,2.186951508775792e-09,1.0910195933355737e-06,2.2088884943372022e-08,4.412508891604716e-08,5.323616303343215e-08,3.273001070169812e-08,2.5316822727106114e-07,1.4624476296631883e-08,4.987364521369386e-09,3.7110661210704166e-09,1.0622258628245618e-10,3.810107784829597e-11,2.7674840197278172e-09,1.0367251936926891e-06,1.5823364396538864e-08,6.337795399602442e-08,9.187162142154648e-10,5.140897090250007e-07,2.6497096516919783e-08,8.082503821782439e-08,2.1668549399223025e-08,1.4492070077309904e-07,5.2191806432233534e-11,4.441358392170969e-11,1.736481736180906e-08,3.376543489252981e-11,6.736913249483223e-10,2.405734851329555e-07,6.431504218085138e-09,7.066308871372939e-09,8.637486281770634e-10,6.773119132219563e-08,3.4378286883907094e-09,2.242706909072467e-09,1.6709361450040205e-08,1.2161252227471664e-08,5.435100036699225e-08,2.6937312380681533e-09,3.27651084042202e-09,3.2279201533924606e-10,4.2924552801082427e-10,6.711324429531373e-08,9.880145646956606e-06,1.8905084784304194e-05,4.091276819551126e-07,7.684771350824349e-06,1.155020949994423e-07,1.2925521639672866e-06,1.6688408122078613e-07,2.230886586573888e-10,6.599185495836934e-07,2.791753983544254e-08,1.4156957529376513e-05,1.1952790852642892e-06,2.059751370975249e-05,1.7034411881056144e-08,6.50142650826524e-09,3.304332882869687e-06,1.5152213705960094e-07,5.975418120751641e-06,5.797751612135471e-09,7.42775988848976e-06,3.050108790425554e-06,4.447610381319578e-06,7.613839023701274e-07,9.952357271636458e-07,2.177653168899951e-09,2.0445318771322718e-08,1.1162183777280177e-06,8.378436500144915e-08,1.8642893824249995e-06,8.240780946522364e-09,2.6625037286009956e-08,3.1184796127625702e-06,1.6503310673599003e-07,5.487393828218501e-08,4.237098227832803e-09,1.4169570228261819e-07,1.6874807600153474e-06,2.601264359469724e-07,2.3042304131415392e-07,8.913099582841255e-07,4.085798366304516e-11,1.907742675388846e-06,1.2663739412666075e-06
