atom_numbers,value
N1,10.520213585130803
H2,1.9278983683689315
H3,1.9256017536361534
C4,9.61326028532412
H5,2.0643406739628234
C6,9.638667950917434
H7,2.0517553870199174
H8,2.040971980423588
C9,9.725781289628669
O10,10.9461690569875
N11,10.460367407276404
H12,1.8850850264424377
H13,1.8806282283426166
C14,9.741710542773497
O15,10.952818385574684
N16,10.382851321999926
H17,1.8850298291953405
C18,9.59796703063415
H19,2.042500764362976
C20,9.611687800639094
H21,2.073160097916438
H22,2.063950663809506
C23,9.441524811013748
C24,9.478531977096198
H25,2.072308021718152
C26,9.48842973976587
H27,2.0802047997557183
C28,9.506908764754737
H29,2.0662949413544798
C30,9.547630179181537
H31,2.0864271055855266
C32,9.495669456457948
O33,10.914403673326506
H34,1.7698336501456409
C35,9.70650824012142
O36,10.919786680564522
O37,10.918626993612053
H38,1.7630970700031132
