 , ,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,H2,H2,H3,H3,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,H5,H5,H6,H6,C7,C7,C7,C7,C7,C7,C7,C7,C7,C7,C7,C7,C7,C7,O8,O8,O8,O8,O8,O8,O8,O8,O8,O8,O8,O8,O8,O8,N9,N9,N9,N9,N9,N9,N9,N9,N9,N9,N9,N9,N9,N9,H10,H10,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,H12,H12,C13,C13,C13,C13,C13,C13,C13,C13,C13,C13,C13,C13,C13,C13,H14,H14,H15,H15,C16,C16,C16,C16,C16,C16,C16,C16,C16,C16,C16,C16,C16,C16,H17,H17,H18,H18,C19,C19,C19,C19,C19,C19,C19,C19,C19,C19,C19,C19,C19,C19,O20,O20,O20,O20,O20,O20,O20,O20,O20,O20,O20,O20,O20,O20,O21,O21,O21,O21,O21,O21,O21,O21,O21,O21,O21,O21,O21,O21,C22,C22,C22,C22,C22,C22,C22,C22,C22,C22,C22,C22,C22,C22,O23,O23,O23,O23,O23,O23,O23,O23,O23,O23,O23,O23,O23,O23,O24,O24,O24,O24,O24,O24,O24,O24,O24,O24,O24,O24,O24,O24,H25,H25
1N1S,N1,0.0,0.02387869491689787,0.0006769526478822563,0.00012879712523439224,0.0011429052886480218,4.866510257572898e-05,0.0010158489999214648,0.0003446644375157959,0.0024993427000910007,2.9162760535050847e-06,2.087806755474153e-05,4.9858333626792706e-05,6.321634023986888e-05,4.366642129710607e-05,0.008048503766608928,0.0015882004986648157,0.007812489432388547,0.0013753500523505657,0.0011912113266238922,0.002210221433535997,0.0013833365092426053,0.00020524865641702306,0.007821889679536564,0.0006869288819786323,7.158061325940324e-05,3.011092311422381e-05,0.000945727699658061,0.00019497117249747675,1.7459271662301212e-06,6.975309312864941e-05,0.0005696458820732275,0.00010272550086848353,0.00021801030000223598,1.180400976941165e-05,0.00022121484019033133,1.587405124703345e-05,7.567850376921648e-08,1.8952301310548592e-06,2.275584199296077e-06,6.188340517798707e-07,1.3212843258836315e-05,2.7887085378930365e-05,6.242097985609263e-06,6.470827489502007e-06,0.00018302684202797792,2.2733139298819482e-05,1.922945514737373e-06,2.1853284983830434e-06,7.107329231703652e-06,1.3812140093882874e-06,5.591157151846327e-07,2.986584068942477e-06,2.8857491049860684e-05,2.1129764422589403e-06,3.4823138399531217e-06,4.169149616650714e-06,1.2173455329556049e-05,5.98663553819101e-06,9.635113669137496e-07,2.5845795489920498e-08,5.202829864714431e-07,3.586150230383556e-07,2.893034579676268e-07,1.8194834594531528e-07,1.2598091871235395e-06,7.1170332900383215e-06,6.912647050327791e-07,2.2003051032504217e-05,1.728416530633048e-05,1.1034646529850534e-08,5.363438728034353e-06,4.921080984932047e-07,2.548464441698428e-07,4.281137166994853e-07,6.860108006656596e-08,8.606917836773142e-08,2.2591907705704628e-08,1.1334619354208542e-10,1.4999931752690543e-05,5.243620931238979e-06,2.5983278820196354e-07,1.1300444977546675e-06,1.7143348987058715e-06,1.1118171987511971e-06,1.953436188140145e-06,6.986391754004728e-08,3.724290051909662e-07,1.7750525493909208e-09,1.2146400329982043e-07,3.0563840855424296e-07,7.023745443590634e-08,1.6107540512511065e-07,2.7339420033412054e-08,7.58662790090181e-08,2.945721699898485e-07,1.24935215062294e-07,3.497865636026276e-08,1.1112250875022767e-07,6.324584744810124e-08,4.048228419151201e-11,1.6544711378685406e-08,1.9221553237969147e-09,2.4495283135195223e-08,4.066800984858787e-08,9.326747152371695e-09,4.278503577814785e-08,1.820151609988052e-08,2.78218960370058e-08,7.091961001792768e-08,1.8587175409923162e-09,8.763798575728288e-10,1.0786238147098004e-07,3.4767419609949e-08,1.8518467315153941e-07,3.17359341445167e-07,5.106918521402548e-07,7.181975749670499e-07,1.492619019494157e-07,1.0906512752928421e-06,2.9867756867751893e-07,8.968478006909919e-07,6.26199092579327e-11,8.494162324623744e-07,2.7235214306031708e-08,4.3161528961999096e-08,3.2739073257959106e-08,7.2698773112556125e-09,1.3554930233805607e-08,6.841638366950065e-10,4.991079771698992e-09,2.914532015729776e-07,6.004245989288393e-10,8.480139794542207e-07,7.214183663784013e-07,2.9707127653377796e-06,3.057164542186186e-06,5.318888440797309e-09,1.0590765915363676e-06,1.6227021720771617e-06,2.376053027219882e-06,2.0975452263982675e-08,1.266785676357074e-09,2.4745763672062715e-06,5.071364673203682e-07,1.7448176412027117e-07,2.959001381697135e-07,9.875896198996426e-06,7.881641502782699e-06,3.058945315448369e-05,4.6159494464292905e-05,5.038416734937101e-06,1.2375681452070353e-05,2.1578042785908025e-05,2.2489709332162988e-05,3.4920787677084064e-06,8.191393195688956e-07,6.006478318887343e-08,3.3656161357864534e-08,6.034355889972254e-09,4.8655181689172267e-08,1.346019377901353e-08,3.4308193841425805e-08,2.8895599513134584e-07,5.2925424531835574e-06,8.023131747858514e-07,2.518862896039309e-10,7.697480586266181e-08,3.1360937113866783e-06,3.086309579014568e-07,2.973707807774062e-08,2.4283416485970655e-08,7.697211062973608e-09,3.926157249312112e-08,4.324618885220843e-09,4.726162017298918e-09,1.721005125077113e-07,4.692775856796061e-08,2.487210548629548e-08,3.0917928839357955e-07,1.8082515484962869e-09,1.805433788026889e-07,1.66951057756215e-07,6.210167424747226e-08,1.3714204383230566e-08,1.257796644615894e-09,7.594658563148116e-08,2.14439577206349e-12,1.5039741341205115e-08,1.867950516487582e-10,9.951516721784515e-09,4.724130331368315e-08,8.083964031513347e-08,2.8111046823653396e-10,1.5704275657668632e-09,1.01852903888755e-09,1.8006343083243337e-09,1.7633798199412354e-08,2.365113660474094e-11,4.825395416574452e-09,1.2130991877690178e-08,1.8734118423235913e-10,1.5114035023522376e-11,7.266886814516482e-09,3.5370673501233796e-08,2.6397990460225174e-09,6.83601109052745e-09,9.298518777178799e-08,3.5155145461374104e-10,3.771583934053524e-09,1.9875021850523922e-08,8.523597383458537e-10,2.7315133349636866e-09,8.13783568309745e-10,6.516731598793513e-12,1.1059713353467338e-08,3.6073213582898944e-09,8.418161723255935e-09,2.547595689961213e-09
2N1S,N1,0.0,0.0,0.016091287919476116,0.002237144668661095,0.01967182636428033,0.2644781141336625,0.023335117881283285,0.005335980787929184,0.03720893145829196,0.0003809614941452377,0.0006335730449011923,0.002717725994817899,0.0011389554156948645,0.0012626296612567867,0.11195598427137199,0.16510123745161387,0.10295037433444332,0.1568292695798923,0.0032069036768158643,0.0051674142223547825,0.015476923448869417,0.0018025306804858587,0.07854020903791081,0.03979586730885787,0.028650850153717045,0.0060431472677908715,0.19704131000086944,0.011412398508777954,6.0503404272216343e-05,0.004625076533962824,0.03187370679845669,0.006079410875637459,0.0063053213090067395,7.691694837630436e-05,0.0057399827198589826,0.0001175211629029782,2.992558806313994e-05,0.00015410398198367758,0.00041615680881168515,6.912387036939194e-05,0.00041326511724770754,0.000314669109822141,0.0012206989532987933,1.8002696076102609e-06,0.00038888062105479904,0.00018265921890425751,2.4856973350750877e-05,0.0002169297966592154,3.980842838702259e-06,1.3720754639345856e-05,1.801378359811423e-06,1.6827839817157297e-05,0.0010783582241216116,1.3676369408965883e-05,0.00025943204014922117,5.153461784335178e-05,0.0009822719024268345,2.410604875269229e-05,0.00019702100490004426,6.4605962717401155e-06,3.016499029739883e-05,8.828791289139382e-05,7.696276565161142e-06,3.627678648232546e-05,7.111329710651759e-06,7.275225808456298e-07,1.2593798392135369e-05,0.00044769349354822907,0.00035381083229202304,1.5023213784104428e-08,3.810607856102877e-05,0.000349617382858991,0.0006210239990580568,0.0001027599288732084,2.3718701425146094e-07,9.79191407868285e-06,7.384771312901606e-06,3.158129808777943e-06,0.00029802256755084855,0.0004368513399035656,4.5597909712480345e-06,7.70001442207402e-06,3.6107600954959906e-05,4.818755843150058e-05,6.65254491378775e-05,2.8102110061212215e-07,7.13296983922973e-06,5.74034764166953e-07,1.5811461127501758e-05,2.5160708138294297e-05,2.919927568179048e-06,2.687486254160376e-05,1.630588613243944e-06,3.5720618574153207e-06,1.169471255479948e-05,2.5585780685233317e-06,9.189532468312223e-08,8.461528153702602e-06,5.268234163136043e-06,2.746661178498755e-07,2.939694843107077e-08,6.630349869141128e-07,3.8049673145579277e-07,1.2403440505792673e-06,3.0056484745522027e-06,4.657829662857438e-06,1.87591936651188e-07,3.559257471863475e-06,5.050593490318889e-06,2.1585539644597418e-07,4.8129210394876054e-08,8.543139587313675e-06,1.8458754897920926e-06,6.579762974912029e-06,1.1494029068526146e-06,3.633788277213057e-05,4.0566967682398314e-05,7.31138261356179e-06,5.447210885867193e-05,1.8188105149086198e-05,2.900967388219655e-05,1.0923547355545793e-06,4.1151451407372974e-05,3.072520855518235e-06,3.7366724030540865e-06,3.840985565828348e-06,6.857712502306157e-07,1.0263324543569041e-06,6.579256917049747e-08,5.779324805388342e-07,1.2669845355972598e-05,1.4584604994816175e-06,5.861776596338686e-06,3.420582102986458e-05,0.00016407406076579534,0.00013132406779137185,2.0857997551360086e-07,6.675102054787274e-05,0.00017424058900061823,0.0002387844974260922,2.9033721231641607e-06,1.2883020408249735e-06,0.00022630478374519036,4.975294995079871e-05,1.741193018811593e-05,3.1515646603974545e-05,3.658648990900737e-05,0.0002661348923855833,0.0012070233774545969,0.0017929248360180061,0.0002140183723824407,0.0006156106686838747,0.0016516473867631554,0.002315713805613573,0.00016321139084585212,4.436983313071963e-05,2.8661732083268276e-06,1.5900332583917987e-06,1.4053373902589428e-05,7.048791829999956e-06,4.788168461722364e-08,1.0007826629632177e-06,1.0979502700791954e-05,0.0002590970454643404,2.6914623180829267e-05,5.5505822160739626e-11,4.644526883978983e-06,0.00018756283420762188,1.2274681790103159e-05,3.223515432582147e-06,2.0681177872461376e-06,3.2149950590643073e-07,4.888413451809015e-06,1.2689377815178204e-07,1.4898638696081434e-06,8.911496166774668e-06,3.0359401574919787e-06,8.009165217703895e-06,3.0176006537541156e-05,1.0520374397415821e-05,5.801128009075285e-07,2.399124429341981e-06,1.6440384369431627e-06,7.516251110395444e-08,4.751210855857835e-07,6.113409805941217e-06,3.996543762596616e-09,2.268729737409103e-08,7.837375193275875e-11,3.267800563477863e-08,3.684211351995259e-06,1.667394736060146e-06,2.9556102942862594e-07,1.2471842669725675e-08,3.5268351927797426e-07,1.9291540809263097e-06,3.7216754611435476e-07,5.8067680663853594e-08,1.9528230965626392e-07,1.4998566826296411e-06,4.8694122511960813e-08,3.844934555186086e-07,6.879574332430138e-08,1.4521037283721228e-06,3.5265837938780464e-07,3.561762706993932e-08,7.776045292118283e-06,8.106571725008394e-08,6.293115362154822e-08,7.317482930702113e-08,1.3081569822936956e-06,6.612934033700668e-07,1.429468177160942e-07,1.6465781627061915e-08,1.1857238366719258e-06,4.795382193556463e-07,2.2064821521006195e-06,2.215086396528676e-06
3N1P+1,N1,0.0,0.0,0.0,0.012786373378548266,0.027626647977532226,0.0136623190040015,0.210209817915457,0.01298055854014546,0.0407247115178877,0.013396280546372985,0.00234897934494005,0.004182130594884592,0.015087412286015622,0.002600864470528652,0.08647339228920847,0.02534281996031451,0.23590516666472983,0.12988902475327002,0.0016950414220593402,0.01410717527982408,0.0031764808834182645,0.001878586182661568,0.056659334433104114,0.008924265271366583,0.007741892601272227,0.002322902187492648,0.05993099785376099,0.021996121040081418,0.0014410952958083811,0.023618350397484722,0.020275911130005708,0.007735723458119015,0.008891100037521582,0.001297549758696448,0.00557735545307203,0.0009087392081390533,0.00015953562680870448,0.006826303051154614,0.0022829329613252014,0.001009699405702058,0.005640547354677228,0.001872912666235127,0.0010216953850390453,5.4012206707199084e-08,0.0005634369266696027,3.075579274414153e-05,0.0002204198015984815,3.192318328615329e-05,9.139544232539265e-09,1.3278671140426468e-07,4.8107469119429425e-09,2.6979876318833362e-05,8.030863998698123e-06,2.551421101060214e-07,9.586522985793877e-05,8.233177983507645e-05,7.108909011677156e-06,4.151932706975003e-06,0.00017458967910544132,5.77744039464978e-05,0.00013884002285058372,0.00019291172035695858,0.0003909443686007652,3.478499768561072e-05,8.175370342256016e-06,0.0002335851340218298,0.00031593715715239057,0.0002723875849359736,0.0021513569860012183,0.00021013331894437215,5.5287528735181724e-05,1.203098413071757e-05,4.794550144016085e-06,0.0002897275339244221,0.00034266587241194024,2.8093925144023757e-06,0.00024130984797565702,2.9633637795623002e-05,0.00036382448508343046,0.002523069049372051,1.2315549557939676e-07,3.322736748856414e-06,2.0829210480854954e-06,2.2532501775529568e-06,2.9672980899064783e-06,4.4043659874759555e-07,2.3826177475427812e-07,1.5091084993645865e-05,6.268454262370327e-05,0.00019628490938239374,2.368018446197162e-05,1.0485095680579093e-08,7.162490652290465e-05,4.786512434629131e-05,5.073483002604462e-07,6.152224862887579e-08,1.2058699971895237e-07,1.220561629278194e-05,6.444622277168577e-06,4.5041867251960355e-05,1.6000694383233593e-05,2.672462174224677e-06,2.1434860684621526e-05,1.5471261360922028e-06,7.959976523252976e-06,3.457406392293194e-07,1.1573395998221159e-05,2.12807358845879e-06,5.07804036598003e-08,9.684521308006566e-06,3.6292580141150665e-07,1.388543907898665e-05,1.0781235482593132e-05,2.4328265289863538e-05,1.175535785158388e-06,1.84934081102206e-05,1.6605677331860136e-05,9.958488162986612e-07,4.507193301561685e-05,1.2801955036501056e-05,3.135753620719939e-05,1.1605419277138651e-05,1.7895611987839288e-06,8.228306924706885e-12,1.646396611909573e-05,4.799718367198835e-06,5.785971077809648e-07,1.359341913453882e-05,2.4088552734724544e-06,6.588237311699885e-06,7.779766311166725e-06,5.3348699252442344e-05,4.710633770166339e-06,3.746105768298591e-05,9.557951530547726e-05,0.0008701289601131812,2.9341546023964327e-06,6.925011215441756e-05,3.7613524182855684e-05,8.951680996682754e-05,9.936958402789742e-06,1.3035411064787894e-05,0.0002905033400943946,3.557717072055766e-07,7.892322109803729e-05,3.958421170868753e-05,6.379613908302773e-05,0.001038790906279452,0.0012307034236616055,0.002627964258634208,7.602637798420631e-06,0.000301606807554311,6.465974125946516e-05,0.00018711453837205738,6.887411290179557e-07,5.3647175368709554e-05,0.0003332978210204285,1.2481711484157998e-05,0.00015064752368321166,6.643345440426884e-06,4.7541716563515024e-08,7.618119668428847e-07,4.8359662222718924e-05,0.00037736698426016346,1.6895595229993177e-05,3.7056051116479694e-08,1.8086525792160302e-05,0.0001874740114091722,1.5612161591960216e-05,2.564548994055116e-06,2.13836636053788e-05,6.592587047382636e-07,8.078706860592533e-06,2.0149334694741228e-05,2.4481068434667463e-06,4.645571826644712e-05,2.4059761840611316e-06,4.3498148981413465e-05,4.9001052851771476e-05,2.219429135763562e-05,2.5183587088584147e-05,5.511946943315138e-06,1.7228372624522592e-05,1.262677857827299e-07,1.34878909152647e-07,6.428511145406546e-06,9.081570977675923e-06,1.0435201474034983e-06,7.934490842131936e-10,2.7512879086089015e-08,1.2238058153535292e-06,2.43011328837639e-07,8.42776918918986e-07,1.3661218565275135e-06,4.0148370361592356e-07,4.559638000500854e-09,9.33165398286917e-08,1.021321820449117e-07,6.178053033600861e-07,3.2179068027993196e-06,1.9316672057456685e-06,6.135696262177248e-08,2.541276737932918e-07,8.75445471493208e-06,2.2705373572406984e-06,1.2966042559625635e-06,8.744772085123032e-06,2.140370717107487e-06,1.3951959498825772e-07,6.81167517946335e-08,1.3178218960518961e-08,2.4374544376204454e-06,1.556384068956973e-06,9.591017988697104e-07,4.128759415689132e-06,3.3227449913741935e-06,3.220257586811215e-06,5.291503443416445e-06
4N1P-1,N1,0.0,0.0,0.0,0.0,0.0028393683577410123,0.0026965747519827055,0.011245608688608133,0.2583470384276989,0.004297625317025933,0.010174004154506866,0.05076995218627611,0.003577144993153647,0.00035358715114441885,0.002434467376527305,0.27947473812213364,0.1368507257626379,0.21594999882416355,0.1360416342565336,0.0004985332764149142,0.0028161653859344327,0.003221070931344716,0.00017306742749267912,0.009747498767892715,0.0006116507182238884,0.0024570458171067067,0.01956212536445401,0.0019377149601513821,2.2261181676253017e-05,0.006160770150786865,0.006331330349921949,0.0010099965048429027,0.02995332427080677,0.002626250482763659,0.0005794668552470128,0.007005779709905902,0.0017412731737036502,8.359886748499079e-05,0.0020456887525344136,0.002155527361816567,2.7902557936165806e-05,0.002047042391584597,0.001097634615182308,0.00033465844950386625,0.00014469529669414172,0.0006315002046286544,0.00044042004552080627,0.000449002512517227,1.6640640607690216e-06,0.00014779501084216662,2.1058267153151178e-05,9.257497264325565e-07,3.297734891605231e-05,0.000502812450197343,4.1747482183662754e-05,0.0003448644004779844,7.254232228248725e-07,0.0003214481203550612,1.5268878774676864e-06,9.871278512818549e-06,4.2648431677339005e-06,0.0001254119242577456,9.602821560039665e-05,5.52026190012711e-05,6.625079043143245e-07,1.898683579981686e-05,0.0003021034777930254,4.90718965906467e-07,8.489017512935959e-06,0.0022058823056951837,0.00017762390132913808,7.619877231501704e-05,6.235106534635548e-05,4.631720679437734e-06,0.0001535330415516345,5.592179960589583e-05,0.00015340529781249224,0.00010963853879331076,6.740969822738307e-05,0.0007700112958071159,0.0023230965217080346,2.8297755538808644e-06,5.27736077926555e-05,9.924466956956479e-05,7.0464249053436845e-06,9.2888088759846e-05,4.20640138587558e-06,1.0211375832014369e-05,5.537144106337877e-06,2.4718991831207404e-05,0.0001093417684701059,3.385609880846019e-05,2.379094579119112e-07,5.4547386141523546e-05,9.21224779903973e-06,7.2587344632779605e-06,1.482501382765733e-05,2.5650942037103164e-08,2.5099857059451836e-06,5.493199246142666e-06,2.1909223340443873e-05,1.6279744242009286e-05,2.1447696330056942e-06,1.1424869887033395e-05,8.564427891322168e-07,3.875303496769789e-06,7.11473810266483e-06,6.0668868515634244e-06,7.55246601036319e-07,4.26026840782967e-06,5.2744053093967125e-06,1.943116961999891e-06,1.573852786895813e-05,3.5888730951505465e-06,5.260582568666905e-06,2.5058156847279633e-06,5.470160216347608e-05,5.961995050141056e-05,9.929661381136157e-06,0.00012146074926944195,2.5038435389479474e-05,7.34934742565585e-05,2.1184600766943618e-06,3.0213681744051257e-05,2.63627930219279e-06,2.7606109158195835e-05,1.9002076041330085e-05,2.646273666861987e-08,2.085939442530993e-05,4.290680833296534e-06,8.002811944685106e-06,4.444685998317155e-05,3.915435904122688e-05,1.8896810415558463e-05,0.00025471893416906255,0.0005364299201486844,0.0011504414201062296,3.41833761297039e-09,1.1689719952912014e-05,1.0154013758700842e-05,0.0004980966947507603,5.739358605261202e-06,9.303347751510316e-06,0.0006377694577919257,2.6530506070931992e-05,0.00012014454274766884,9.405102039816704e-05,0.00016021544043787195,0.0025193920886326104,0.004212439840627802,0.004161846016737858,4.8982813973363903e-05,0.0009227824618918135,0.00032150707626632524,0.0003646007941493501,1.84840365258232e-05,0.0003586332182179408,0.0007426232932088439,4.6396051149866224e-06,0.0002520384837281231,2.314129243785601e-08,8.98018148731694e-09,1.264353306495991e-07,6.905572667115223e-05,0.0008916471646158719,3.683696243372836e-05,1.3317924318911878e-07,1.6565150668501616e-05,0.0005231967024079687,3.866964098442338e-05,9.755628340268885e-06,3.096593478857379e-05,2.869395603122271e-06,1.7124242788879585e-05,1.9970966832705273e-05,1.4562824663943985e-06,2.9762100473895714e-05,4.578770295360357e-06,1.8814771215236448e-05,3.34668273911376e-05,1.467946185318425e-05,2.5744583624032202e-05,1.2662007748964754e-06,8.604718074511908e-06,1.608624082827248e-07,1.5264420705207726e-07,1.2980317261490626e-05,1.0550506688744576e-05,5.047860009987915e-07,1.3036777657404741e-08,4.698726474572368e-08,3.8134562174718667e-10,7.047184968911324e-08,3.6381372181537586e-07,7.049995667252063e-07,3.5230060824176235e-07,3.2681537476264566e-08,3.8848236005861736e-07,3.3166953627983276e-08,7.777630872674024e-08,2.0324170486585302e-06,8.092818688520964e-07,2.865151009778799e-07,3.359641342903785e-07,1.0643508755681097e-05,1.1104610990742003e-06,4.2250476361971323e-07,1.2874032949028447e-05,2.188882142650783e-06,2.072188420854104e-08,5.354189105410967e-07,2.9263207856899953e-08,3.127895934262881e-06,5.075803259924072e-07,3.3685473010969247e-07,4.939298651640556e-06,3.285255912865992e-06,4.5892033062600035e-06,7.249352748761595e-06
5N1P0,N1,0.0,0.0,0.0,0.0,0.0,0.024079094261310274,0.034179713943231604,0.004179837880541104,0.2724640690041209,0.002075905075208606,0.0030793618234759013,0.00039698959045897375,0.02851206520624916,0.009445531607502167,0.07675254612248716,0.054884566022181946,0.0010442596781197189,0.000618670300700952,0.014036360206929555,0.08400780417863984,0.07505715828130466,0.00736560979625045,0.26736872074801754,0.03030305276533385,0.05546355241116396,0.00221193987114221,0.07232458393708674,0.00017412164473395997,0.0034226458630988166,0.03716485033393946,0.003213709950332211,0.00015182197642205075,5.533365506238397e-06,0.0001444884004406788,0.001966875348876851,5.458814200665074e-07,0.0006584280138841603,0.010538702470040295,0.009561603529643747,0.0009822377661459214,0.013566173867296971,0.0023324079149276145,0.002456224684683317,3.6467941787243774e-05,0.010442721008518507,0.008258634704855883,3.777669677562656e-05,0.0006816392141513195,0.002590167188263104,1.6761392274133868e-10,3.5475869341494715e-05,0.0011877028250979471,0.00944125575019683,0.0004495680179577022,0.0031587821742986577,1.3522004759902728e-05,0.004021529225991749,0.0003655357773451051,4.388829515322712e-05,2.2837258490504553e-05,9.823974049605333e-05,0.0007690689111772286,0.0009737125310105288,0.0001295923552684375,5.3883266541987496e-06,0.00015046770169302448,0.0006694591315468124,0.0019429282293459416,0.002401490648602511,0.00016633640854113452,0.00048133172914521793,0.00084662437208749,2.6615644486582823e-05,0.0004301149876526633,0.0003571203632655173,4.794166261756772e-07,0.000497986283198415,5.379499270929955e-06,0.00011122165714771981,0.0008044973665581878,1.4468055289373893e-06,2.8336342895229905e-05,6.625830817341694e-08,6.162187777825068e-05,3.9271780361005426e-07,3.8742344177222776e-07,1.0698558717159301e-05,4.747458707221597e-05,5.986265957247383e-05,0.00036451417342897585,8.523237959856544e-07,4.366434368829886e-05,3.851047111091965e-05,8.259011995326304e-05,0.0001304848026624228,1.5651819480488882e-06,7.421223413572875e-09,5.622013834472028e-06,9.584866687006866e-07,1.227511416068694e-06,5.801678057970605e-07,2.8700378358337275e-06,4.1890741844685664e-05,2.039034008305407e-08,1.6468480885656334e-06,7.041083995629194e-06,4.275721895430351e-06,2.3718421027218994e-07,2.5558192895402954e-08,7.92975630559134e-06,2.612467141283048e-06,4.333803933498359e-07,3.5687713229037854e-06,1.4067259292538381e-05,5.4870055210543e-07,1.870042581764153e-05,2.6325827443773875e-05,1.3110447651953905e-06,2.1239252196547653e-05,3.095509941708485e-07,2.107147567542711e-07,2.2727877451167444e-06,1.446877684951886e-05,6.928047680654359e-06,1.8112255029123503e-08,1.3010442390104515e-07,6.427935947961316e-07,1.7168885333429529e-06,4.353490388631087e-06,6.265718349940386e-06,1.4776834893481805e-06,2.9177095850485557e-08,5.887018486028239e-07,5.46840028103901e-06,3.93709138832854e-05,5.137032425928112e-05,2.0678475962654375e-06,1.526517971583985e-05,9.272380252944856e-06,3.8065157768496505e-05,4.644976088652442e-06,6.2713410908799e-08,6.505336587880883e-05,3.641020757338964e-05,2.7433867513249055e-06,9.633445461565415e-06,1.307060610522548e-05,0.0001408023293527627,0.00035174805218352034,0.00045813998053878535,0.00016066858515495497,0.00010775193217904544,0.00017657385684444193,0.0002178792324261103,5.5284972817482014e-05,1.3927879214392647e-05,2.36896400196418e-05,1.0932722524392702e-05,9.455482561371298e-07,1.1509155269484594e-05,2.4490886652017707e-08,6.95874323941581e-07,4.168148262095883e-07,5.149576116147969e-05,1.3902505737295456e-05,2.0285623847371426e-08,3.9534209683722565e-07,3.647027949327253e-05,5.627577354339053e-06,7.753356312534265e-07,7.595632502965799e-07,3.464919462459193e-10,2.269437425761467e-06,2.816512598702303e-07,4.75439948544043e-06,8.070424467909731e-05,5.560287892780735e-06,6.929522552612255e-05,0.00010283934402544048,5.42113706316627e-05,3.481936619786907e-05,1.7081432373444727e-05,3.420534256237673e-05,1.8829375578732765e-06,5.504054447103002e-06,1.4495479601084327e-05,1.1406035236083412e-05,4.158422226785419e-06,1.6107840394852246e-08,3.03643998833536e-09,4.011365220879526e-06,2.11219844459265e-06,1.1790118659149584e-08,1.778824790577005e-06,1.2521707626333978e-06,1.4322924513088253e-06,7.971070279388925e-07,4.286480459469999e-08,1.8808650394941395e-06,7.441239767036478e-06,2.5434981894001396e-06,9.813766443933503e-08,3.3882863181844414e-07,1.305204995505349e-05,8.808557196537947e-06,2.4358877244168298e-06,1.4775115662057914e-05,3.817608068779066e-06,1.8334299634048534e-07,1.117022030427961e-10,1.1960267243260603e-06,3.5716121848938798e-06,4.314471319322166e-06,2.8755497103460925e-06,4.758323223441607e-06,3.4309065208848466e-06,3.2201452966340582e-06,7.811427691351014e-06
