 , ,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,H2,H2,C3,C3,C3,C3,C3,C3,C3,C3,C3,C3,C3,C3,C3,C3,H4,H4,C5,C5,C5,C5,C5,C5,C5,C5,C5,C5,C5,C5,C5,C5,H6,H6,H7,H7,C8,C8,C8,C8,C8,C8,C8,C8,C8,C8,C8,C8,C8,C8,H9,H9,H10,H10,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,H12,H12,H13,H13,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,O15,O15,O15,O15,O15,O15,O15,O15,O15,O15,O15,O15,O15,O15,N16,N16,N16,N16,N16,N16,N16,N16,N16,N16,N16,N16,N16,N16,H17,H17,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,H19,H19,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,H21,H21,H22,H22,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C24,C24,C24,C24,C24,C24,C24,C24,C24,C24,C24,C24,C24,C24,H25,H25,C26,C26,C26,C26,C26,C26,C26,C26,C26,C26,C26,C26,C26,C26,N27,N27,N27,N27,N27,N27,N27,N27,N27,N27,N27,N27,N27,N27,H28,H28,C29,C29,C29,C29,C29,C29,C29,C29,C29,C29,C29,C29,C29,C29,C30,C30,C30,C30,C30,C30,C30,C30,C30,C30,C30,C30,C30,C30,H31,H31,C32,C32,C32,C32,C32,C32,C32,C32,C32,C32,C32,C32,C32,C32,H33,H33,C34,C34,C34,C34,C34,C34,C34,C34,C34,C34,C34,C34,C34,C34,H35,H35,C36,C36,C36,C36,C36,C36,C36,C36,C36,C36,C36,C36,C36,C36,H37,H37,C38,C38,C38,C38,C38,C38,C38,C38,C38,C38,C38,C38,C38,C38,O39,O39,O39,O39,O39,O39,O39,O39,O39,O39,O39,O39,O39,O39,O40,O40,O40,O40,O40,O40,O40,O40,O40,O40,O40,O40,O40,O40,H41,H41
1N1S,N1,0.0,0.0239311681552572,5.530215972715524e-06,0.0002811338489805415,0.0019266618923963197,0.0003357680589868295,6.033733641608308e-07,0.0007348724370668247,0.003464439301900768,1.157463989115426e-05,4.614546056513902e-05,1.1712798064777985e-06,6.771536322480731e-05,3.478759612007831e-05,0.008197955718932226,0.0011519942210689305,0.0010880072749937242,0.00209926473552402,0.002032976598020264,0.006868413902147985,0.000277623944005434,0.000512411620404496,8.55905552361591e-05,0.0005158586336000415,0.00011949845804437587,2.5668742125839472e-05,0.0003636179167349207,6.344778190497946e-05,0.00033589676555484393,0.00024385077179392423,0.0003554402878451768,3.156555772321212e-08,1.9123309594193394e-06,3.6746129245868175e-05,1.5300520004313256e-05,9.292701709817663e-05,1.0398659231469765e-06,3.0698640459903004e-05,9.054451758139237e-06,8.688428342273902e-05,4.4493732704431466e-05,1.2401437131687176e-05,5.930408649712504e-07,4.562091405424518e-06,5.7650560160438236e-06,4.24159545429903e-05,4.540101596428592e-05,2.3117410706152697e-05,2.5039217366185085e-09,1.4856385899264524e-08,2.746348796434095e-07,2.103010393317284e-05,7.60446790581959e-05,1.4416720599985666e-05,3.261181951930148e-05,3.118771003962628e-05,5.441454083765507e-06,5.6234001180710536e-05,7.501488738226314e-05,3.4884468320395268e-06,1.9878740400075534e-05,3.074147569240293e-05,1.1432688992563111e-05,1.7029129898676887e-05,4.45522001202292e-06,3.567459423425845e-07,5.2949281664993464e-05,1.581117833082679e-05,0.0010791234644294267,0.0020996401017012722,0.007045633137085616,3.637322500971152e-07,0.0026748241338880874,0.0005148130202126122,0.0004382300450342935,1.847160044832208e-05,0.0003937523815684685,0.0001499267978716523,1.0032757521177826e-05,0.0007410772763974949,0.00011576826973472287,8.148014032122175e-06,0.0001576859663727781,1.9548464832208623e-05,0.0002835636275424491,7.958936754093315e-08,2.0023276602887385e-06,3.346764163758564e-05,4.869050839428901e-05,8.638457448695291e-06,2.5228306946178947e-05,3.167779961288364e-05,0.00015366166546360027,0.00010987079197188887,1.3805867300042962e-05,1.0284705917795733e-05,3.145821612926536e-05,5.453726820703331e-06,1.4692309668884462e-06,1.0369537187471245e-05,8.22036380154767e-06,1.6448357006204617e-05,0.0001357512515678394,1.5960829649941388e-05,6.656537066773716e-05,3.563885675905709e-06,8.70592432034023e-06,1.6680171486704864e-05,3.135091810380075e-06,1.2866296916769215e-10,2.5690395441813063e-06,7.689318255732491e-08,1.018007141140309e-06,7.735618425264157e-07,1.2669114708152573e-06,1.2930168080016458e-05,1.5856496071720017e-05,4.106200952591621e-07,2.5809225003836644e-06,2.7903042083554652e-06,7.955422578476146e-07,1.8230108977945747e-07,6.144604409730192e-06,1.6176083052210632e-06,2.589580819223336e-07,3.8010780258057597e-06,3.619327596515731e-07,1.1305279122436618e-06,4.2819608929711706e-06,6.550585096576356e-08,2.6267105457389306e-07,2.8691985141104936e-06,5.53486092713662e-06,8.0502012478334e-07,7.788418563414723e-07,9.034644765648636e-08,1.1631066703099435e-06,1.1032381759257248e-06,4.2578692793782125e-08,4.9540815894033585e-11,1.5310429793413682e-07,6.581712286291008e-09,1.4137698234328866e-09,7.609968211141904e-12,6.833585719512314e-08,1.3664952007719222e-06,1.6914608075291326e-08,3.86136811414417e-08,3.381533755231203e-07,6.900689797362247e-08,9.023950631181776e-08,7.117480582685687e-08,2.6830363308860683e-07,3.555908900665372e-10,2.2896414542117327e-08,2.9726534844787267e-08,1.2203451027481549e-09,7.601422047365247e-09,2.86550708161748e-08,5.96049321011094e-11,6.781986039428034e-08,1.499662505288768e-09,5.26951282608934e-09,5.0030856013627556e-08,1.3225841255515292e-09,7.200884777347483e-09,1.8057078499111867e-08,7.984815919570565e-09,4.952069643238133e-09,8.963718656218589e-11,9.671929923626976e-11,6.1855549571276924e-09,1.630935386742749e-10,1.0452226306689738e-09,1.1060371507554123e-08,6.755728754193058e-10,2.8681751418346835e-10,1.982132791233937e-10,1.1527753751572334e-10,1.7977836996863061e-09,7.776328470043836e-09,3.0900704217629027e-10,2.1703978392295653e-08,8.08908495741889e-12,5.999723184935135e-08,5.891874099717143e-09,1.7987696443455548e-08,3.7210001746501575e-10,4.537176190311243e-12,7.395906109763928e-11,1.1457585158414219e-09,2.963807255174089e-10,4.709660217372402e-09,4.1961107921650864e-08,6.470650404377665e-10,1.4552978822024443e-09,1.0913665748901735e-08,2.88563817285592e-09,9.726337735216362e-09,7.913725230679347e-11,5.600973240760254e-09,8.97393270804514e-12,1.5124590468929e-10,2.436467694266753e-11,2.0135162981382848e-10,1.3268144916089852e-10,2.8694308040755345e-10,3.192306974320047e-10,3.46603024059533e-11,1.532507454271581e-10,1.465797017097259e-08,9.339040651923369e-11,3.5858662705834377e-09,5.544174008775826e-10,1.2485831257791347e-08,1.0477412271114872e-09,3.146362059780472e-09,8.776118720632553e-12,3.482105159768878e-10,5.999763186270712e-11,3.0686841956395483e-12,6.576909850064538e-10,7.850586847268914e-11,6.789013795582832e-12,1.932259907633238e-12,1.485456202487967e-11,2.7348940889737605e-09,1.8995027772916728e-11,1.0008460726851354e-10,2.294098244703946e-10,2.2153345824449389e-10,6.208895619863597e-10,1.9915535887093938e-10,3.2937544358624393e-10,8.309322674371344e-11,3.8642505861830045e-10,6.656779572011828e-10,1.8091084186266926e-13,3.399669434855923e-12,2.6491142612883323e-10,1.4170864481855006e-10,1.196751586718392e-10,4.2031800262520846e-10,3.740807663632495e-11,1.907949576107626e-09,1.2320555686784473e-09,5.878859621333277e-10,2.865209874913788e-10,8.880451929371702e-12,7.168989013539573e-11,1.1551620771044213e-10,5.8148375003952424e-11,2.8308222432826824e-10,1.5689449739397787e-11,5.567629690617082e-12,3.4455771569241733e-11,1.793907244973525e-10,7.472467089542079e-12,7.374034716178812e-11,1.4203083154029628e-10,3.381317448258869e-11,4.990474700150571e-11,2.073563543092405e-11,5.667701030720451e-11,1.16507664627008e-10,3.9533126772184346e-11,7.210898544940392e-14,1.2681550254356466e-11,1.7180479261469372e-11,1.52522439123004e-12,1.505850999450331e-12,6.534328633733821e-11,1.3130561082874692e-09,8.675438145644421e-11,2.3798474302338946e-10,6.554179421414119e-11,5.397542413021483e-10,8.940626017306386e-12,2.2985569003708406e-10,2.8444580024711286e-11,1.5247830775777516e-11,2.7692015347469123e-12,7.787825939686854e-12,7.406408819576882e-12,2.1789681170503172e-11,5.796252366963017e-12,1.0680095696713465e-11,1.3484990901702076e-11,5.86110937561557e-10,6.830092047493963e-12,2.5481061705079355e-10,1.325917153849332e-11,4.51483739283276e-10,8.441025656225065e-12,1.2209877553459592e-10,4.598452174597867e-11,6.120409734577947e-12,1.2166156970749853e-11,2.0925206012378794e-12,7.358641473942384e-12,9.490186414495838e-13,3.197442310920451e-14,5.579919742926265e-08,2.932354759010991e-08,8.092358583233761e-08,4.156760180507035e-08,3.841316953412388e-08,1.7453273915002399e-07,2.6923957507918317e-09,6.704119215328319e-08,1.0976239361859541e-08,5.828585392109176e-10,6.00221705671089e-09,1.621834593290572e-07,1.6173508171624107e-08,1.6061749791296265e-08,2.077632613173286e-08,4.5763033806878184e-08,1.3720492297863984e-07,5.766356281355911e-09,8.785918148568328e-08,2.9629787512419625e-10,3.236244827675705e-09,2.2588721115823773e-08,6.771208704847709e-09,3.9638652915563455e-09,7.380760308484113e-09,5.20278264914964e-13,6.519667583582134e-10,8.23413323636224e-10,2.184491612600148e-08,5.7288863208881935e-08,4.999482561274249e-08,4.251343943550978e-09,7.065788976134968e-08,7.812830382647462e-10,9.049060167853895e-09,1.7846657485165451e-10,3.244505775157336e-09,4.521550633906912e-09,4.62876514895072e-10,7.453366562826247e-09,1.1258987672735365e-08,6.16621115279159e-10,1.8993064232475376e-08,5.117177281910301e-08
2N1S,N1,0.0,0.0,0.00033392464178128023,0.0033500207788921266,0.029688092968911395,0.2793366206368808,0.00014290503846670077,0.008137216207380948,0.049266186879382445,0.000747644991860863,0.0007039169904938802,2.046953741219326e-05,0.003033310416079571,0.0007050560537693595,0.10804844316717288,0.15084896152473481,0.0032941796827508085,0.00490054523723904,0.01736180376071017,0.06841680209037992,0.0023342301434072787,0.036399707709789286,0.048058053125436206,0.16407598332019502,0.010876284969402406,0.0014980414773517747,0.019767159723117267,0.0033269750445861224,0.018890555010669274,0.011583869637284527,0.008192728326969156,3.0823831356219245e-05,0.00010324005440209838,0.0004822333309508764,0.001002976734519212,0.005622238346871367,0.000170711127626344,7.144963679062144e-05,0.0012694079337967068,1.50848457325381e-06,0.0004048613112876964,1.2507949000983842e-06,1.333044593154753e-06,0.0003012504549413375,3.5244364027242625e-07,0.00029939684297763947,0.0019371803080794336,0.0010442124732357172,4.728301429235415e-05,3.820931615550194e-08,0.0001033318195329258,0.000341961358879761,0.00497314743591426,0.0001681969579183651,0.0024119949147443087,4.8629039446801414e-05,0.0012273327449459082,0.0009682992860149398,0.00024078382838421675,9.909715740219482e-06,0.00026427929112382564,0.00012736795578982552,3.0875752894399255e-05,7.65814413770105e-05,4.925242172770794e-05,0.00011536025063563216,0.0023779648050497038,0.001023170260225914,0.0029988587192124605,0.004269527189173061,0.06954661398147932,1.0345621586083098e-06,0.0255491763608644,0.03339326565834666,0.15034177435942775,0.0003984511719781203,0.0742179914732417,0.008152221883285016,0.0004537758828275784,0.03507704778003351,0.006466514981988025,0.0005324115551139652,0.0038976184241428236,0.000184454780751242,0.00702952312932581,1.6875138600713768e-05,7.565430706790721e-05,0.0002908818507183497,0.0014645399393753422,0.0007502707859594615,0.0008156634917719785,6.626671839304876e-05,0.0013230055191182366,1.3899857579602326e-05,6.914744935837547e-05,4.754769677806081e-05,2.05446446934765e-05,2.695507883898607e-05,0.00012432602340628485,8.674951833942401e-05,3.524645352981359e-05,0.00019455792272182748,0.003742752106010716,0.0007628588504715594,0.0014754686155611374,0.0003331542817899269,0.0033416065950562235,0.0010276378972817746,0.0008167919058834627,8.44250489764331e-05,4.293117645781663e-05,7.430574557276692e-05,6.995556074684828e-05,2.77123508964916e-05,7.458355336664724e-06,8.991642532851785e-05,0.00048820667193139045,2.8936974603155363e-06,8.856333452378351e-05,5.963552823873286e-05,0.00016566981572774253,6.650078335113108e-06,1.2182828642348653e-05,1.558996403971946e-05,2.085599388967907e-06,0.00012716682525537593,5.704516449478447e-05,7.430807205799361e-05,0.00013695143711300872,8.679817689438707e-05,6.103046360728115e-06,5.945948710195381e-05,0.0002161354865570786,4.306306627244183e-05,2.8807892801907542e-05,1.8141565583107422e-07,2.3543767824207862e-08,3.2650195169736662e-06,1.9450547039667754e-07,6.7449063749780436e-06,2.267160631896914e-06,9.371106971300946e-06,2.424268972234245e-07,9.235734754753366e-08,8.604033090442442e-07,3.520021076752755e-05,2.140984882714747e-07,1.642383393729574e-06,2.2037521001827542e-05,4.775211473795338e-06,2.3944067053527363e-06,1.4236571121983843e-06,1.1327075779554718e-05,1.2527301063158802e-07,3.075933077134607e-07,1.0110910981797616e-06,6.149202258498576e-09,1.7579096853737042e-06,1.6859017986092795e-06,5.743385544931812e-09,5.614116584506945e-06,1.5961467028091647e-06,6.057744537102394e-07,1.7385991317730998e-06,2.6305613021193608e-08,5.082535010636491e-07,1.3530783871118501e-06,6.138501831287613e-07,4.204042660660434e-07,7.123691858623715e-09,2.0225857877420594e-08,9.655021981913592e-08,8.36880524879291e-08,2.214612062623189e-07,1.4715305165502457e-06,2.3278835081796956e-07,2.793483400154173e-08,2.1750720335944607e-08,1.0248935922163582e-08,1.7168426680314042e-09,1.2219443750183245e-06,4.442397560922018e-09,1.0339211673482396e-06,1.0328895072575506e-08,2.134755803684385e-06,1.286227009344998e-07,7.773199977023637e-07,7.838639404234016e-08,1.311393682534856e-08,4.4007135713286516e-08,5.767707800252708e-08,6.401954077972505e-08,4.349802118497337e-08,5.445335933274009e-07,2.119350028806366e-09,6.38390864615701e-08,5.786643297867045e-07,1.9279843366248883e-07,3.7712003742029765e-07,1.7440966448845074e-08,4.860049815924583e-07,4.528251551505491e-09,8.525353223376442e-08,6.383285233724223e-09,6.73348303781296e-08,2.3177257890694136e-08,4.452407953436932e-08,5.8793231838549787e-08,2.5359714328487826e-12,1.12407416708038e-10,7.446890259998895e-07,3.301832141033856e-09,1.945640795142367e-07,3.861677200234226e-09,4.190524571789922e-07,9.104422105110643e-09,1.208391835483269e-07,9.61208890259968e-12,1.2290027995298658e-07,3.043924667878173e-09,6.640288319204046e-11,7.87114895484109e-08,4.2399248556534985e-09,6.536424734804314e-10,2.780191632467677e-10,1.8609140894909615e-09,2.039687330146478e-07,4.551813592712506e-09,9.844915993539871e-09,1.5679644249644298e-09,4.105799211728822e-08,4.684687304745694e-09,1.7055530321385959e-09,4.762114325096434e-08,5.752735399155995e-09,3.495913603046574e-08,8.544115903674765e-08,2.540490040559007e-10,3.914646384828302e-13,1.57989976656836e-09,1.6455147022753636e-08,1.20274012971322e-10,2.861892989258763e-08,1.0443845788188355e-09,6.22901308311441e-08,8.611807711389474e-09,3.018568683899048e-08,2.7091224819031368e-08,1.511600400405655e-09,1.2473446719951653e-08,6.853940304196726e-09,1.049142817066695e-08,3.8570906468748944e-09,8.7791911518309e-09,7.677347646506405e-11,2.5083410903903314e-09,9.83416859057229e-09,4.007059128952051e-09,5.288431470518162e-09,7.620304387501164e-10,7.897758003139188e-10,4.840092771019044e-10,2.5903057476739377e-09,1.0173792031054063e-08,1.917287018038394e-08,5.534003699736445e-09,4.743094805803594e-12,3.9777026117349124e-10,1.9788681804300268e-09,1.1733614080355892e-09,1.0898393298930387e-11,1.3598886461352322e-09,7.100399157522475e-08,9.660414690415564e-10,1.3299917611675482e-08,4.991340674109779e-10,4.2531289157210495e-08,1.227595802788528e-10,1.605454436059972e-08,2.5200721509577306e-09,3.963228412118269e-09,1.0205218892167522e-09,6.867395541121368e-12,5.291202587187627e-09,1.6006285186165314e-09,5.19285947575554e-10,2.0619062013338407e-11,7.870211149452189e-10,4.01769373326033e-08,1.018274353725701e-09,1.2397434190347667e-08,3.412372606703684e-10,3.26442672893279e-08,6.005951291854217e-11,1.0053838650492253e-08,4.3725616460932315e-09,2.9582329919009e-09,2.489753958556662e-09,1.0039868936218e-09,6.282265818668975e-10,6.699085730588195e-11,2.7362112575701758e-11,2.3904109158756626e-07,3.2760154864419633e-06,7.864634850029972e-07,3.6008229997719354e-07,4.0691751173049795e-06,3.932433909170641e-06,1.231632118514625e-06,5.940505949375563e-07,1.9455725919215183e-09,5.634037947288562e-07,3.856934411849977e-07,9.901956386171307e-06,3.3179512892722585e-07,7.270229926970018e-07,1.12926858086837e-07,1.3930917850402125e-06,5.4617834654990816e-06,3.161182426936193e-10,3.540515630007235e-06,2.0675601186681547e-07,9.985845990101438e-07,4.2291301838304207e-07,1.0399155421225714e-06,2.2559572765423752e-07,9.612315099438717e-08,1.1374973674094235e-07,6.338900959690363e-09,2.8704847165883507e-08,1.0371367098471751e-07,2.387594342678767e-06,1.92168378188029e-06,2.706724058221255e-07,3.1945243605946416e-06,4.7578179573903867e-07,1.6008369518871746e-07,1.5887149551474522e-07,1.7158388176952144e-07,1.9062826450699788e-07,6.161982035735036e-11,6.035181390195987e-07,7.765009231164299e-07,8.157315356527306e-08,6.173746527338153e-07,1.6227613195418655e-06
3N1P+1,N1,0.0,0.0,0.0,0.0008576069680223952,0.00549005277297443,6.955501903860295e-05,0.2942000278038246,0.0007605932994687592,0.006241380744187008,0.01093368639896597,0.00023593016061629335,0.041608252534969026,0.013999816315783287,0.0015431544514363793,0.1811229915774759,0.08317236000775008,0.003555989615370958,0.02181737622208635,0.015065464976074416,0.09455464735631924,0.002867778842153168,0.010277411437760176,0.0004225163584514746,0.05114718247746408,0.00030044737525614096,0.02080521054896578,0.0003527839746335637,0.0014100061945239162,0.013742931724185947,0.0003407467343115034,3.401518385004465e-05,0.0002252316291659895,1.6619399820783087e-05,0.001160241653200611,0.0005857037570353718,0.0005216886047447744,0.0001318278301107867,0.00029897923794486303,8.258366503977044e-06,3.223487251613477e-05,3.35431069173886e-05,0.0006939305345341484,0.0001354283331933548,0.00031104603332865466,0.00024175447105401204,6.503480005126683e-05,7.572153570833962e-05,5.138319397746116e-05,0.00020733620044044443,0.00022816328636920957,5.844621002504269e-06,3.5280973729179266e-06,2.8949167583114388e-05,0.000832236853992363,0.0013769129273550895,0.00016203751958965285,6.180417543832917e-05,3.2687560747035604e-06,6.048885037879259e-05,0.0006552190596871288,0.003345976466138989,0.0026973892799677657,0.0009841666948693373,0.001014829451325916,1.4865572452560372e-05,6.897527480598242e-05,0.0032260080472696906,0.0010135845990482117,0.010687727056762242,0.07528106301686455,0.23188041421042227,0.0009063745981352511,0.11057147626110009,0.03381371140126621,0.09243452486596837,0.00024161119733046021,0.06740722847000535,0.0007909935319758699,2.153687237882451e-06,0.03265936583188944,0.006595124489566118,0.00012614982094372174,0.002006902487896145,8.924171179769402e-05,0.011340102855709855,0.0016339487613592496,0.00019580432066179654,0.006094415261314712,0.009373504932597587,3.630350865613252e-05,0.0015888643727071106,0.00016865576274671668,0.0023957374798366793,0.00763810229536066,1.8295890139352622e-05,0.0016901609912371995,0.0026606494784631174,0.0008193060998351598,0.0001496287546958186,0.0004266911504868798,0.0001018492992745923,0.0018187836640701782,0.0064175090985783,0.0014377190935750406,0.0025960385385532803,0.0007148694994034699,0.0008201638125520105,0.0002220224275997218,0.0005952780987295014,5.691744858138392e-05,0.0012560950757682932,4.892545627521727e-06,0.00010539353429828147,0.0001434401609845537,1.530493527246435e-05,0.0007700955095266693,0.0011289052999052807,0.00016682648893384666,5.278952050469243e-05,0.00010840740048578823,0.00012718374022879786,4.536577534075548e-06,0.0002454998317804602,0.0011110245814520692,0.00035046729547194566,0.00027317107647184535,8.923396328053279e-05,0.0002752750112062774,0.00046270825866123744,1.8455531580752194e-05,9.3724408583018e-06,0.00035074546750957225,0.0004971081726350413,6.988448938249903e-05,0.00011630709982091147,7.030703126797988e-06,3.068352112789441e-05,4.2047164503511425e-05,3.882492761109191e-05,4.8355938664590425e-05,0.00012210971246418012,1.3419209728304793e-05,1.2138415590445817e-05,5.951854353813957e-07,2.8847722401526e-05,8.697092224130287e-05,9.831686205163948e-07,4.497299463412929e-05,8.168922328088968e-05,2.008833873690108e-05,2.5781300846183797e-05,6.438611682035855e-06,5.007350589725235e-06,1.4286256444506762e-07,2.2950141242095157e-05,3.9174462746593974e-05,9.52865554104676e-06,4.445685198195548e-06,7.17827488383449e-06,1.2211334454725886e-07,2.5291643072300474e-05,1.9992195976037408e-05,9.179673531978239e-06,1.8088678954697457e-06,1.688492723417312e-08,3.554881722322989e-09,1.2105543900631233e-07,3.3945322108763776e-08,1.8873708951261392e-07,4.064977243700696e-09,1.2392222625834393e-07,1.2226106127499747e-07,2.000992527229073e-08,4.396215903978984e-06,4.2735408580796275e-06,1.566755516879681e-06,2.7595927765133865e-09,5.478423008575817e-07,1.9421035890587746e-09,3.781471225039468e-08,6.5413539540593035e-06,2.065456961020118e-08,1.5177371115449034e-06,2.433778067967296e-09,2.518506482473981e-06,7.981750549390654e-08,1.104723861278245e-06,8.761817893443435e-08,1.419964101856408e-07,6.903256499768418e-08,1.591003462309004e-08,4.094646222085885e-08,1.1520891352034823e-08,6.302809296698797e-08,2.337782412098477e-09,5.269399139251618e-08,2.1038296869058115e-06,9.048271687461806e-08,7.285274734591951e-07,1.577539792130267e-07,2.5372776235599304e-07,1.6644473355142964e-08,2.5732475439355085e-07,2.7346416242579608e-09,3.6170728634488114e-09,2.6593087953941108e-08,1.688906519081712e-07,1.5919223494975654e-08,1.207458577567877e-10,5.305030637003938e-09,1.7273903814007951e-06,2.0659758348529067e-09,4.2262153954197856e-07,4.797793273780826e-09,7.46636780402099e-07,6.664628404706718e-09,2.6790947993404757e-07,1.1035890423727324e-08,6.140959780687183e-07,9.595145789020876e-09,1.2080978439854562e-09,1.3004095800184245e-07,9.25113319283355e-11,6.595948232046567e-09,2.3481594446650433e-10,1.2479157707190325e-08,1.9506862658502655e-07,1.040236563554231e-08,9.869282280305924e-09,6.291855925155687e-12,4.235634065707927e-10,1.4154271088528958e-08,3.6415435111791794e-09,1.9328909672822192e-07,4.4788780906301895e-08,1.2256184067638287e-07,1.6331619212550663e-07,3.3626481599213776e-09,9.018128466209419e-10,4.693726518567587e-08,6.3456981891363284e-09,6.323557677490044e-08,8.345961255429302e-09,2.8133257501394837e-08,3.5628920702635014e-08,5.311483430858743e-08,6.110397254843747e-08,7.075547747703581e-08,7.349587383131961e-09,6.790565576508811e-08,6.829092535909354e-08,1.1086146001204611e-08,9.009017976069345e-09,2.1475063594067478e-07,8.562839326486937e-11,5.439778849591903e-09,1.947182015626936e-08,4.261598629540231e-09,7.961849401993959e-09,8.017404518056992e-10,2.66478838994999e-10,4.78608264131708e-11,5.523709045718306e-09,1.718145115070513e-08,2.2796557752613467e-08,5.838387551193591e-09,8.65156835061498e-11,6.736025071063523e-10,2.0200032757600184e-09,2.882456495711949e-09,2.4158453015843406e-11,4.284817833877241e-09,1.6222899645867983e-07,7.794460188392804e-09,4.851767432256793e-08,4.951971277478151e-09,7.535445867290491e-08,2.671503018802923e-10,3.7371988614864904e-08,6.614631509194169e-09,7.693823356191842e-11,3.6678198256367978e-09,5.28633581353688e-10,7.624187503552093e-09,1.891689471733571e-09,1.5307755063531658e-11,8.636891202229435e-11,4.045851209610873e-09,2.7189301032848334e-08,2.5303683592881043e-09,5.035383221496659e-09,1.2082224110088191e-09,2.89133916808737e-08,2.1782353698540646e-10,9.654896437893967e-09,6.22850859777202e-09,5.881886533387615e-09,6.283218834113313e-09,7.99328669920385e-09,6.729510282355022e-10,1.1268208588433026e-09,6.071183555889093e-10,7.019248760009589e-08,9.760693142624177e-09,5.048833513932038e-06,5.677160890282806e-06,7.374012422900478e-07,8.127835959825802e-07,1.2194357701389436e-07,1.654661145877867e-07,7.2605188528029885e-09,1.613808422229468e-06,5.011355850292887e-07,1.7546435697290974e-05,1.7427551535220687e-07,3.975724449434281e-06,4.126021302397476e-09,3.285941301278683e-07,2.9229610643000115e-07,1.271689103354845e-06,1.0939883887672863e-07,7.233072363277415e-09,7.837891389250728e-07,2.0140486101105637e-06,1.7049277900582638e-07,3.673340298604444e-09,7.529197756372952e-07,2.894776396367149e-08,1.8465699214154085e-07,3.416276150858266e-10,9.932581579441546e-08,2.5530752472135987e-06,4.852518258324778e-07,7.018266217073688e-07,3.4778164779147858e-06,2.3670608717552e-07,2.2460077797603617e-08,1.7785759665045475e-07,4.5205676535431394e-08,4.6116060481438126e-07,1.1319602033488252e-07,2.9301046344798465e-07,2.426640098418531e-06,4.748165394197201e-08,1.1693361208209296e-06,2.505737879410219e-06
