 , ,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,H2,H2,H3,H3,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,H5,H5,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,H7,H7,H8,H8,H9,H9,C10,C10,C10,C10,C10,C10,C10,C10,C10,C10,C10,C10,C10,C10,O11,O11,O11,O11,O11,O11,O11,O11,O11,O11,O11,O11,O11,O11,N12,N12,N12,N12,N12,N12,N12,N12,N12,N12,N12,N12,N12,N12,H13,H13,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,H15,H15,C16,C16,C16,C16,C16,C16,C16,C16,C16,C16,C16,C16,C16,C16,H17,H17,H18,H18,C19,C19,C19,C19,C19,C19,C19,C19,C19,C19,C19,C19,C19,C19,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,H21,H21,C22,C22,C22,C22,C22,C22,C22,C22,C22,C22,C22,C22,C22,C22,H23,H23,C24,C24,C24,C24,C24,C24,C24,C24,C24,C24,C24,C24,C24,C24,H25,H25,C26,C26,C26,C26,C26,C26,C26,C26,C26,C26,C26,C26,C26,C26,H27,H27,C28,C28,C28,C28,C28,C28,C28,C28,C28,C28,C28,C28,C28,C28,H29,H29,C30,C30,C30,C30,C30,C30,C30,C30,C30,C30,C30,C30,C30,C30,O31,O31,O31,O31,O31,O31,O31,O31,O31,O31,O31,O31,O31,O31,O32,O32,O32,O32,O32,O32,O32,O32,O32,O32,O32,O32,O32,O32,H33,H33
1N1S,N1,0.0,0.023471632149370425,0.00021024098289212922,0.0008975895145306723,0.0009717545369214431,4.8163213675955774e-05,0.00012323680944081872,0.0018606419013704745,0.0022003057970567674,2.6370835241318336e-06,3.411045726431361e-06,1.1349912032193599e-05,4.190377725366012e-09,0.00016010705878430342,0.007890787138776556,0.00136824789319967,0.007836003068440123,0.0013245676144000296,0.0011493784399544404,0.0020756903343406297,0.0038869754163324277,0.003483587429839119,0.002364442574201986,0.0006187014040801575,0.00020474008058135595,0.00039911086858412936,0.00024236426765633645,2.334662414757438e-05,0.00033210167116601297,0.00021983529051097794,7.100718187741384e-07,0.00044982432481813217,0.00018902411971644106,1.6861736687801e-05,3.5132836900764186e-05,0.00022080833239868092,0.00017842054689065634,8.498501369302858e-08,0.00010182527692315091,4.460780339998749e-06,0.00017347510342369254,2.319295893249418e-05,6.413541390348776e-05,3.377839751628198e-05,1.3713537940662768e-05,7.736149462272968e-05,1.445325373579387e-05,1.1995022791200238e-05,7.202231177161345e-05,3.6592972835425286e-05,6.853232459946845e-05,5.727651890552465e-07,0.00016160172091628233,0.0001107695326134639,1.0510680473474476e-06,2.6505563144318955e-06,3.583620528768705e-06,5.0003123139852335e-06,6.032577405390427e-06,4.1670173434260604e-05,1.043673744871576e-06,0.0001054246644602852,0.00010186663254208028,1.144699766064683e-05,2.351428292635127e-07,6.736348591829255e-06,5.865992390163832e-07,1.3294970187927024e-05,2.065874164847159e-06,3.639987663062172e-06,1.4975135145256502e-06,2.6685108783564004e-05,6.787882923475763e-05,2.360003232837471e-07,1.7704092500903101e-06,1.5981116634922188e-05,4.899303115868392e-06,1.047309754476089e-07,5.304426739516366e-07,2.4282554211829677e-07,2.928767024318324e-07,1.2171506968972068e-07,6.341195274428557e-08,3.148132969643669e-06,3.0273995106355756e-06,3.439037907337905e-06,2.1526183182629666e-06,1.1327280888817626e-06,1.774901691620201e-06,1.5889487989806383e-06,4.78088287425571e-06,5.21919085727518e-09,4.492141686407436e-09,4.076797774366092e-09,1.087628106327676e-06,4.32751651402441e-07,8.798602093573749e-07,4.980126977471855e-09,8.194624506741022e-09,3.342302752340487e-07,4.064449443674789e-09,1.1946909599380717e-06,3.0166990017121975e-08,3.820716707458871e-07,2.366549156640474e-08,9.168663512859609e-07,1.2816001024873458e-06,2.9325542272307104e-09,8.182865746109158e-09,1.233357110885791e-09,3.375456025800361e-08,3.115030694500476e-08,2.358645723177233e-09,1.2396081436882866e-06,1.1967015961511507e-08,6.854106171516605e-10,3.7642371442103695e-08,1.268150715549865e-07,2.695665912710865e-10,1.2679629124434655e-08,6.520435769097332e-08,5.7796236241358656e-08,3.0868128941818895e-08,4.725020597007301e-09,1.1457144510895745e-08,9.81150577450407e-10,3.460149805567525e-10,2.5015189919486147e-10,2.4708156631803035e-08,6.639797600627162e-10,5.829531746215366e-09,9.424765412546776e-09,6.561047816155963e-10,5.263602886884655e-09,2.796806786165007e-09,2.0248146936907574e-08,3.1693980773184194e-11,8.119440675358192e-09,1.597978682710277e-08,5.933195712515271e-09,6.689104825596814e-10,7.658595979620486e-13,6.541157060446778e-10,7.05287495073037e-10,8.147038599304324e-12,3.576089979695496e-10,3.709560714160176e-10,4.794326047274922e-09,2.777660990105346e-09,1.8740551555040952e-08,6.976426103477706e-10,2.9365765374933517e-09,2.880555882711633e-08,3.033027651255793e-07,1.601617394264565e-08,3.672279147437507e-11,6.919660677784378e-11,3.5343378224084177e-10,1.6246651246554222e-10,5.472224340330456e-10,3.461512187996618e-09,2.5630440214641226e-08,3.4462702136472956e-10,7.231568677212863e-10,7.477491958951532e-10,1.691691231542336e-10,1.10852438339748e-09,5.696181304415404e-10,1.384516945535097e-09,1.6584511541850588e-12,9.634337772013168e-11,2.537400012325719e-10,1.9083581936918392e-10,1.9596357869744452e-10,4.858412006036872e-10,2.866385878652622e-10,5.805638192413198e-10,9.947433987633758e-10,1.5426124821971143e-09,5.266284963667545e-09,4.920019947007859e-11,1.3106615792679577e-09,7.646359101443068e-10,8.51664094803084e-09,3.0956879504273616e-08,1.2260375870098983e-07,4.328648550711023e-10,9.555412017192566e-12,4.792355401406212e-10,6.594294554851388e-11,4.3811898553514084e-11,3.082791244501948e-10,1.5085710458606627e-10,3.698283901343302e-09,5.697914362556844e-11,2.2508683805710916e-10,1.2883529798557447e-09,1.3817420541073488e-09,4.6698200861783334e-12,4.073630321954624e-12,4.502354045143875e-11,4.415032783811057e-10,1.5407897180352847e-10,5.2365084490801905e-11,1.028885310283556e-12,1.2764428403144734e-11,8.009426455402036e-13,1.5585005508356176e-11,1.6853185513809876e-13,1.1375789199519204e-11,5.363764987720288e-13,4.4796588660744874e-10,8.518239447141696e-10,2.2134005739360418e-10,1.6724843732163208e-10,1.4794476754786956e-10,1.0732423838533123e-09,2.697357892600394e-10,1.0295142516270062e-10,3.6931097069370367e-11,6.675215935558754e-15,3.783173774252191e-11,1.2768119894701613e-12,2.6092739080496585e-12,3.7412295483818525e-12,3.9125591655420067e-11,2.6442998346531965e-09,9.320810789859024e-11,2.7470941077467614e-09,3.4240739577029444e-08,1.2660095194405585e-11,4.902861017175297e-08,1.2612525024380261e-08,4.757976124203367e-09,1.4423245153771802e-08,2.0108470444313298e-11,4.916550000455544e-09,3.2855107523488414e-09,2.3871503662675764e-09,9.074517554052974e-09,7.641702659544336e-09,6.705852539923285e-09,5.248605328134204e-09,2.5359538025071515e-08,8.119460681577095e-08,1.6786967371729133e-09,4.239929518590202e-09,8.432683884507242e-09,9.044263094004634e-08,2.0568519110142347e-10,2.05702843647515e-09,3.113038715696348e-10,2.9423341540990577e-10,1.351037337560257e-10,5.404666991726259e-10,1.9097934345069234e-09,6.123963558479772e-10,4.1903112091290495e-09,1.3427596812221054e-09,9.664744560211602e-10,9.826710556382068e-10,7.951903580050157e-10,8.747669255626533e-12,1.41886502547095e-12,1.3052600666974001e-10,3.541063553491597e-10,5.445782713664471e-12,8.403910761733968e-10,1.2750165367947375e-09,2.1838830743803328e-10
2N1S,N1,0.0,0.0,0.00754795155643917,0.0166732609096627,0.017829597923748608,0.26322285735532613,0.007514481562847397,0.03079016365044618,0.034118379372737984,6.192041651131852e-05,0.0005116193386032197,0.000906089764999285,8.109583218285366e-07,0.003901125656802451,0.10360828274975731,0.15700295271848352,0.10447326421501213,0.15714121080994525,0.0033747499000187364,0.005286993161413456,0.0408097609385103,0.035673353807313735,0.020778343896014295,0.04086289247290642,0.08779909409672015,0.10222685102488605,0.06806329272372968,0.0009032592695910058,0.018340367153873993,0.012888879746169257,0.0001121656406135596,0.024117771566866564,0.0059090492849471765,7.952455483550835e-05,0.00022782777562868617,0.003161642465754344,0.0061155815066906705,0.0005096425266843951,0.003320151133527016,8.604440174142525e-06,0.000808987760258173,0.00023116398743372457,0.00016850936306544995,0.0003588742991968985,0.00047251079350529857,0.00119123225498452,9.005296761155357e-05,0.0006218550008663115,0.0013553075875591958,8.410501123590208e-05,0.0014955071004254528,0.00029866014158708154,0.005212058181958579,0.0038688056166735763,3.499033177600808e-05,2.85338164447424e-05,0.0004600852231217978,0.00024463722698930823,0.00042074816443049556,0.000198798317468718,0.0009395090194779243,0.0003671184705944519,0.0003177522715098746,1.214387625636526e-05,3.308284303593645e-05,1.4017831071466702e-05,4.066659966528441e-05,3.940515531652977e-07,1.1667356520694838e-05,1.2390100093462308e-05,5.4983774422368015e-08,0.001075399464828486,0.0020911685560043303,5.316383814557568e-05,5.252907353181513e-05,0.001629885410209031,0.0021038169454654643,7.914676402953624e-05,1.7170537658373064e-05,1.8663209675029435e-05,5.8545837923862365e-05,1.807543418985702e-05,2.735550221677485e-06,7.0474837778888855e-06,0.00010678698439114953,0.00011625517771074456,0.00011574857878882128,3.379299387651358e-05,0.0001370204984261214,0.00022483332460865313,1.0793063625502697e-05,6.983700823193217e-06,7.800959844761479e-07,1.733241929313678e-06,0.00012363004609672323,6.578517668387462e-07,4.245737093500068e-05,9.301541462436447e-05,2.757178765744328e-06,8.33475185713084e-06,3.982083982556617e-07,9.413587429740744e-05,1.035763356016517e-05,7.720799617416674e-07,1.2169247742832567e-06,1.0250173416714858e-06,6.646136335941577e-06,5.136877249123373e-06,1.3205886899569919e-06,1.1595029723032724e-06,2.620767674876845e-06,1.4528715481132437e-05,8.58191580022094e-08,2.702025895251481e-05,1.6679401193542276e-07,4.833179501062546e-07,2.9034341091360716e-06,1.5140512514832949e-05,2.385316517639069e-07,1.8061014150916321e-07,2.036209030276126e-06,4.811283050187853e-06,9.915812242411448e-07,8.243289650877728e-07,1.421314391736317e-06,3.0261101202633256e-07,1.4624039490485075e-07,9.60713406605862e-08,1.3306555910475026e-06,1.897486141544391e-07,2.5011244075834327e-06,5.686150710282334e-07,2.6516953521849018e-08,1.1913198427748739e-08,4.7624777899102355e-08,1.0545623738700272e-06,1.0608150802227101e-08,3.3813000088755985e-07,2.1891573531718223e-07,3.552487726210529e-08,9.9015385224277e-08,5.990670670641407e-08,2.718868399309571e-07,1.1906389540961015e-07,2.249596731118686e-09,2.9505771181881357e-07,9.635385822548415e-10,5.704896066660581e-08,2.609604585757097e-07,2.548864430629294e-06,2.855489178443804e-10,9.009716794849965e-08,1.0638958367614748e-06,1.0506662460496585e-05,5.264636131485645e-07,1.4462693265215876e-09,1.1588315418364914e-08,4.2228442964642454e-12,1.9060514944158058e-08,2.4937408360514723e-08,2.9547292612619458e-08,5.826979094791795e-07,1.8351666852822746e-09,1.0700759922599445e-07,1.279376093954454e-07,4.2248160525559797e-10,1.765500412531651e-08,7.038202021192319e-09,1.3332303039348403e-07,1.0225923618989441e-07,1.9788126692787955e-10,5.425263571723349e-09,1.672710703282121e-08,2.5710493734010242e-08,5.864980479053372e-08,1.4687917326838829e-08,6.758062687239885e-08,2.026834433621616e-08,6.7935328473822665e-09,5.1750896901126e-08,3.2478623346321456e-08,5.823593602904964e-07,4.915238083214035e-08,2.4271512755191793e-07,1.1328362115037294e-06,5.249912977678406e-06,6.571377220154773e-08,1.001081040286067e-08,1.1456707627033325e-07,3.867629105869241e-09,1.1709756941868932e-08,4.4819549183117147e-08,1.5099193007017675e-09,1.6015986270545568e-07,5.2579274267827714e-11,1.2156648576677753e-08,6.092757098841162e-08,1.0091309077253641e-07,3.7231719929309293e-09,2.0698687208664523e-10,1.8015211544764043e-09,2.6076115933193478e-08,6.0891531816764655e-09,3.3126856813225913e-10,4.780043028063119e-10,4.035172196381609e-11,4.174158796388383e-10,9.761014219122899e-10,3.108611146274143e-10,1.4494272448928314e-09,7.376077526544123e-11,6.305822086716262e-09,1.4591650998596606e-08,8.112225113876548e-09,5.933725510942622e-09,4.4251162734099125e-09,4.1374724091269854e-08,1.8740529572625064e-08,2.592917880406276e-09,1.1241134689754517e-09,1.3361584727533682e-08,5.861203300483453e-09,4.543355025532492e-09,8.9492333543717e-09,7.365259513392175e-10,3.0982461041162423e-10,4.0648026500278434e-08,4.272974511998484e-07,5.73964768157964e-07,2.1442938136218004e-07,9.110112171306639e-07,1.3561533225292521e-06,2.580469091739701e-07,2.4675799181750335e-08,2.7523372514437483e-07,1.248053032032459e-07,2.313695983691133e-07,1.166449052680818e-06,5.478676312620223e-08,8.844287691101016e-07,5.0149987940173446e-08,5.719801294823412e-07,2.587512661911262e-07,1.9430656594821016e-07,4.0269452319385834e-06,1.278562620221635e-07,9.493033026330977e-09,6.7089693800426176e-09,3.0656396683426124e-06,1.647635923252011e-07,2.174877500316086e-08,1.3987313307595173e-08,1.534272708880735e-08,5.9966758225726835e-09,5.501479272140841e-09,5.478173115136542e-08,4.983258250490508e-10,2.1710523334661502e-07,8.874282686477386e-07,2.7104463562466208e-08,1.5499077132830053e-08,2.912429257762028e-07,2.78007554310733e-07,1.5469000969048352e-08,3.932254521998857e-11,7.701956850070246e-10,6.415093123379734e-09,2.505611274017383e-10,3.394427405822853e-09,3.2854574616436594e-08
3N1P+1,N1,0.0,0.0,0.0,0.012977317906824215,0.017991189128918172,0.0044218147331793745,0.2694737637056486,0.01786879469245717,0.024256464015806944,0.0033773855104182182,0.022308900701027756,0.007322700050798714,0.0001745917998143831,0.025013009140456788,0.21921136971444888,0.12762009125422447,0.1317835626883399,0.06804943572046573,0.0061000018543815315,0.041416231736906894,0.07006680143233934,0.08088998053285001,0.06055724030220544,0.02094802535101925,0.005355086462007552,0.054324682173110705,0.03705258825607327,0.020556441157374206,0.0037750950809165573,0.0010297430194357027,9.844945791925852e-08,0.02942652027309145,0.00403332803850498,0.00028922145256604637,0.0002141771632495626,0.0072069181494773815,0.004730451255627877,0.00038403386599927813,0.0054545323477031005,0.0002950440318385539,0.001843479093658562,0.0008271256046792352,0.00010209698162944036,0.0028544524713516317,0.0008460029079346842,0.005424520254284637,0.0017971355009755996,0.0004552458600548537,0.003210163714202352,3.548505499972876e-05,0.0009515338518721883,0.00019225351016993741,0.0058705404868799604,0.0036190378790137423,4.745070299572163e-06,0.0015204510421220618,3.895400774389657e-06,0.00012604490421130876,0.0016724520604873838,0.00036047072366507393,0.00094158397763211,1.1279626370708229e-06,2.4106959201297684e-05,0.00044354183381045686,0.00023293384282729868,0.0005838373938948926,0.00020455878304814767,7.264731211131803e-05,1.872146600034874e-05,0.00041608168921136723,0.000524119049127858,0.0010113467012744515,0.0005620996640778309,0.00023323880587700074,1.09362560487547e-05,3.0476603469331565e-05,7.031152451819622e-06,4.5965846354523165e-05,1.3917670268481785e-05,0.0001739638289075529,5.526152446977406e-06,0.00016564747005065605,1.1790453933180345e-05,0.00018945328644948134,0.00012587898252691687,0.0003163943578439188,7.136643053717862e-05,0.00012971514021131725,1.0898064432662835e-05,0.0001367152291229523,1.1622274254108333e-08,5.216244247652213e-06,1.6834382592367803e-06,7.35216118639137e-05,6.142451563828644e-06,3.7021956786453813e-05,9.215157937170204e-06,0.00013612571313048605,7.91337728678343e-08,1.1112093023513125e-08,1.5126007690380305e-05,1.8143236384382533e-06,4.357762911633145e-05,1.45098246573383e-06,1.8898619105200964e-06,4.661217039014787e-06,2.174276749755677e-06,3.4523976306655157e-06,5.18081042377716e-06,3.508979845134874e-06,4.9742771590644e-07,6.3187971808265075e-06,6.984062979498162e-06,4.575446342247602e-06,1.2371542212896713e-07,1.2245561187285148e-06,2.379540053887297e-06,4.726416308997727e-06,8.633412185155009e-07,3.481691566165068e-07,7.209660024543041e-08,2.1040065516508832e-06,1.1459232673871611e-08,7.427711596896813e-07,3.738976142031447e-07,1.4552021143643401e-08,3.011940394870294e-07,2.4162017138174008e-06,1.5002048256995693e-06,5.307650230435002e-07,2.9338763170017046e-06,3.893857813963564e-07,1.0956993090616152e-09,2.3064359755409214e-08,8.215683111600924e-08,3.620384133373733e-06,1.0676904915740693e-07,2.4380055752004637e-08,2.767967641759128e-07,9.345394769155746e-07,2.5048122687110208e-08,2.383952253381949e-07,1.5008957410245216e-08,3.002304005406131e-08,1.6049566009535e-07,1.2797808301989733e-07,2.109289920504409e-08,1.1362349816579354e-06,2.1178666131937973e-06,1.1363675417541685e-05,5.459704297550161e-07,2.422659006739991e-08,3.0439144227401016e-07,1.7018538045476816e-07,1.3738123083584242e-08,5.062929497867685e-08,6.875049074483996e-07,3.589452512997582e-09,6.665966445495997e-09,2.314756741839119e-08,5.837409435827112e-07,5.499308501910605e-07,1.3710923507659345e-09,9.075998397278795e-08,4.0787599964176025e-09,6.480855327950508e-07,3.354181288273139e-08,1.624244960751753e-08,1.0379908355062639e-07,6.090131678959665e-07,1.505380176070048e-08,6.641444771915417e-08,3.0188871869007983e-07,2.0301450076587457e-08,9.728284644516805e-08,2.788694608568676e-09,1.021103201992446e-09,2.724265435460893e-08,7.996477258132018e-09,6.017046421114003e-07,1.756553142495676e-06,1.2502822288151805e-05,3.5946982190893095e-07,6.959975751286152e-08,1.9462715439289013e-08,1.2608296477978342e-06,8.287983854771142e-08,1.0670483696628708e-07,1.0972152297838988e-08,3.0796483141415365e-08,5.5137934662496946e-08,2.57798963954059e-07,2.5213604848417503e-07,2.603212623242257e-08,3.2096103552703426e-11,2.4595938619143e-09,1.0052477250610536e-07,1.0531381327005818e-06,1.2940617466483673e-09,8.989253785784967e-12,1.001713263448778e-07,9.213718357159451e-07,1.1233005636768212e-09,9.796126132499694e-10,2.0462488370398546e-08,2.364356177508853e-08,1.2696288465008365e-11,1.476511444220563e-07,1.347387090788743e-09,2.645027308290082e-09,4.1373127146471234e-10,2.3115871883305772e-08,2.934085752137605e-07,1.5715478456357346e-06,2.3078690070121866e-08,2.1893256096916502e-09,7.270837709683065e-08,8.531081499008053e-07,1.2329135934407986e-08,9.841807968591354e-08,2.719826417418858e-07,8.794088013353019e-08,1.677886904971615e-07,2.9821649905059644e-07,8.681473318006283e-10,1.0690732743512399e-09,2.359312212263376e-08,2.44209690292152e-06,2.069981438701518e-06,3.553152723156927e-07,6.692261638185926e-07,2.0394961142145007e-07,2.1571727604197122e-07,5.133802584822433e-06,1.3034560124580707e-06,1.41056444302734e-07,9.51162193230104e-07,1.6859367479860055e-07,1.350541500855229e-08,5.8890425425062176e-08,4.021281307942104e-09,2.5087992971961626e-07,8.367765764738522e-07,3.6070184390446514e-06,6.536089758313324e-08,4.472687287204735e-08,6.191048340653538e-08,9.424171310001839e-08,7.274303062132503e-07,1.1581911163460745e-07,3.1677238609972846e-10,1.4851234908519473e-08,8.170350840330798e-08,1.3989394131996846e-07,3.0295699282589794e-10,4.1250803661796454e-08,1.2611383715110946e-07,8.054874811591617e-08,1.7527708173759038e-09,1.1626038176615339e-07,4.534377318066163e-10,1.6711705352889794e-08,2.462487103116473e-08,1.6802930491444101e-07,1.5082901150265116e-08,6.114884598673598e-08,6.985636380463234e-08,3.327295039490252e-08,1.7497558957302317e-11,4.318841373418536e-08
4N1P-1,N1,0.0,0.0,0.0,0.0,0.014284244120156053,0.01985543656240818,0.01576015207172521,0.25438529083693817,0.015665727579531108,0.001319504205687716,0.008947772199889847,0.026918588491206652,0.004730292961005134,0.0141886732539529,0.16595322740635865,0.07173214406632633,0.1604534425481705,0.10572268230309323,0.006117614091221135,0.037031063043266865,0.0881933376834696,0.06480103476775323,0.04933088035501232,0.010589331998952733,0.05320256505223053,0.0002672629525459769,0.014069885773940527,0.021612238393017513,0.001045482529958841,0.024030182964995372,0.004516209486395972,0.0007844812056858608,0.004366981255029323,0.00041749525708079105,2.9792646236037612e-05,0.003693624789680605,0.0004156194972786409,0.00016006523681388884,0.0002472804245190474,0.000927311535585229,0.00023498348317563256,0.0010847887031579795,0.00016341712871748015,0.0009526952333689387,0.0002800633100661365,0.00016988482690982742,0.0010190034282944183,7.437592920656044e-06,3.5589424540738435e-06,0.0014836428924214218,8.624977781312992e-06,0.0003428026794320971,0.000478311320627256,2.8687026062179655e-05,0.0003208431166841219,0.006505806204723186,0.0022821724957551304,0.002964032765636837,0.007651388656745528,0.00029323708343786947,0.004889620881169066,0.002682722166800655,0.0013094503932387092,0.00410705724777749,0.0008572289832984303,0.0022157403335223425,0.00032107976099204905,0.0024975616046221116,1.9646524034300228e-06,5.435498478290057e-05,0.0005630649979386781,0.0014463607050965166,0.001964945455152023,0.00011161124224123853,0.0001601092519147862,0.0009567556517304787,0.0010078854003832127,2.5959112535778317e-05,0.0002066794414645745,0.0003202911232427219,0.00014238550217315904,2.959226549292815e-05,6.0298073363274085e-05,0.002259572041527491,0.00019201585307193625,0.0033045885798665964,6.992954038054222e-08,0.000235217987848646,8.501783366376969e-05,4.588194597587858e-07,0.001488923378295759,0.0007305584572880885,0.0001489922142809963,2.691567306589704e-06,1.1625704289031091e-05,0.0021812758331829496,0.00047242826588655973,0.0001701014374444476,1.1385790209983426e-05,0.00039150129485987506,0.0001612956892049766,0.00038727609779831695,0.0007135043011410325,3.44145497290782e-05,9.942487966263513e-07,6.646622278783099e-06,0.00010291967434650218,2.262780169259848e-05,6.167318593597315e-05,4.72736684908881e-06,0.0001188776341918274,0.00012191731779886972,4.953917439909361e-05,5.749976984326111e-06,1.9726208906334364e-06,6.421359898034495e-05,6.556630708631772e-05,0.0001398713578231181,1.0999134625322426e-07,7.57107012638869e-06,1.5637350213371093e-05,2.1302158580649433e-05,1.6911528596619263e-05,3.0501749606060002e-06,1.61112098366889e-05,3.1848657399580205e-05,1.4739456640988635e-05,4.9007032519199356e-05,7.769496106035945e-06,1.5276433451560933e-09,6.761021936529943e-05,4.435774212607768e-05,6.491802806429803e-08,4.852048116177343e-06,4.172047454176209e-06,2.2436086766219887e-07,9.578406894306113e-07,1.4918040136535637e-08,6.166140553709454e-07,2.5479355474367082e-06,7.799065127045424e-08,2.8809769130333507e-06,5.499711661638429e-07,1.0582985354723462e-07,5.427084686093764e-07,6.073744581280849e-06,7.485956299291274e-10,1.1172737890419171e-07,6.525813911473222e-07,1.6009900352553785e-05,1.9620157321043052e-07,3.679855531402154e-09,1.197986103651516e-06,8.774356669682959e-06,1.1530012233862408e-07,3.6217532750626447e-08,5.499962618671361e-08,1.4741603759915733e-07,1.9542846740883135e-07,1.627563661621423e-08,5.620379717186097e-09,6.112510466671495e-07,1.6539802860648933e-09,6.328165698121779e-07,1.0531574456962289e-07,1.1559024848395438e-09,1.8053504469150994e-07,4.496787830987614e-09,6.848383877766651e-07,4.1189692501220065e-07,2.70678768288235e-08,1.2921816372468697e-07,5.421250715009762e-08,1.577418196063718e-10,9.213845242328489e-10,5.548706827340766e-09,1.1902050722767399e-07,2.835542707302352e-07,5.2481723411546e-09,3.273414859172874e-07,1.006105908807342e-06,6.912677567694203e-06,3.1122346566547776e-07,2.0422478508308473e-07,2.6703034006203552e-08,3.982308420802383e-07,1.4100021594742884e-08,9.57912009713624e-08,2.4193947867345855e-07,8.430192299790917e-08,2.0991436100459282e-07,2.0536147316008169e-07,3.6699512495630415e-07,1.49431236273756e-08,1.6715206996309462e-10,5.140742942444376e-09,1.0211028467210781e-07,7.070424556943067e-07,9.359784058915466e-10,3.4068747822857404e-11,7.978823246546085e-08,3.1677696998855254e-07,4.920619467441156e-10,2.7869032415139827e-08,1.4935902292734227e-08,9.478414941810342e-09,2.6831090682577496e-09,1.3721930258725479e-09,8.293712827622812e-09,2.312559033157413e-10,2.7655100431900337e-10,2.528612874641567e-10,1.844151498175961e-10,3.5369942530394383e-09,2.1822024187656552e-09,1.724540688030629e-08,1.167580432337445e-08,1.050075582043064e-10,1.218648293388469e-09,8.21806072082154e-08,1.6266370317374879e-07,3.3268767074545735e-08,1.2083627942693909e-07,1.557054556400317e-07,2.5007613757566105e-09,1.837241470070694e-11,2.261732736652533e-07,2.912602245608298e-06,7.776535537740159e-06,1.7455402632204908e-05,1.31161631777843e-07,3.8008840519410114e-09,1.353918110069685e-06,1.1768917259846745e-05,9.670611201162416e-06,3.1167747338800567e-05,1.1654973907315735e-05,2.472163721956022e-06,1.2228899077815214e-05,2.182479851819963e-05,9.685585666829866e-11,2.3790036607351794e-10,2.7698160947053907e-06,2.3109467339743617e-06,2.0638894726587864e-07,1.1209086991925687e-08,1.2058154030825108e-07,4.472721470527574e-06,1.0616353440795478e-07,4.29306695748366e-07,6.287125264847759e-07,3.915382262853484e-08,8.411415488573937e-07,2.2765686646941674e-07,3.081722561582012e-07,9.038942228034585e-06,3.855493719839842e-07,1.2605737893522928e-06,1.4042312407536173e-05,1.711037231011403e-06,5.108819998156378e-07,1.3651094667999075e-06,1.802015048291139e-07,8.797928541248723e-08,5.798319857586165e-07,4.286110862228298e-06,6.386615795106465e-06,7.989011927556078e-07,4.36796304859044e-06,5.9924913564657345e-06
