atom_numbers,value
N1,10.550200114688208
H2,1.921875196850932
H3,1.9196608591459525
C4,9.627609534006048
H5,2.0750491456134954
C6,9.62062940921315
H7,2.0542462713307605
H8,2.086046040060267
C9,9.632369424059938
H10,2.075109823240295
H11,2.053831200346414
C12,9.646253638870895
H13,2.0672669453307955
H14,2.0749751229111144
N15,10.366043505271977
H16,1.8578443862537954
C17,9.620602768389064
N18,10.400205392843125
H19,1.8475849952530217
H20,1.8448036360442823
N21,10.425644621375078
H22,1.8630185853771843
H23,1.8555879440858192
C24,9.710663905190756
O25,10.935221364931605
N26,10.403938194354984
H27,1.8801929678140654
C28,9.59160688068301
H29,2.0488644824478444
C30,9.609279296869737
H31,2.0632544854553685
H32,2.0543113039289205
C33,9.645579919558601
H34,2.056464645434556
H35,2.040887141630833
C36,9.642528271826576
O37,10.90466438523144
N38,10.373801480405106
H39,1.87225741176154
H40,1.863011049419033
C41,9.732099081126456
O42,10.920244367754307
O43,10.89855287053393
H44,1.7444491580682067
