atom_numbers,value
N1,10.514754108914248
H2,1.9292645919521656
H3,1.9261004192157827
C4,9.621844707013143
H5,2.0649007488560187
C6,9.627911258638983
H7,2.0387835374177676
H8,2.060142297714383
C9,9.704950859592255
O10,10.924694007332265
N11,10.409181151098734
H12,1.8856367830675578
H13,1.8818375109461216
C14,9.703760062076485
O15,10.921392355580567
N16,10.379105562140014
H17,1.8844316140210178
C18,9.584373207747225
H19,2.0446830059917196
C20,9.553752766716615
H21,2.079430955115983
C22,9.628283123805037
H23,2.087944303288581
H24,2.090206428313416
C25,9.725171768023444
H26,2.081982669658914
H27,2.073587276970223
H28,2.0900908852339564
C29,9.718086408678209
H30,2.0848056348007944
H31,2.092500200021118
H32,2.0913629204087183
C33,9.768295265577946
O34,10.929697590721847
O35,10.93372974607928
H36,1.765108768560324
