 , ,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,H2,H2,H3,H3,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,H5,H5,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,H7,H7,H8,H8,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,O10,O10,O10,O10,O10,O10,O10,O10,O10,O10,O10,O10,O10,O10,N11,N11,N11,N11,N11,N11,N11,N11,N11,N11,N11,N11,N11,N11,H12,H12,H13,H13,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,O15,O15,O15,O15,O15,O15,O15,O15,O15,O15,O15,O15,O15,O15,N16,N16,N16,N16,N16,N16,N16,N16,N16,N16,N16,N16,N16,N16,H17,H17,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,H19,H19,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,H21,H21,C22,C22,C22,C22,C22,C22,C22,C22,C22,C22,C22,C22,C22,C22,H23,H23,H24,H24,C25,C25,C25,C25,C25,C25,C25,C25,C25,C25,C25,C25,C25,C25,H26,H26,H27,H27,H28,H28,C29,C29,C29,C29,C29,C29,C29,C29,C29,C29,C29,C29,C29,C29,H30,H30,H31,H31,H32,H32,C33,C33,C33,C33,C33,C33,C33,C33,C33,C33,C33,C33,C33,C33,O34,O34,O34,O34,O34,O34,O34,O34,O34,O34,O34,O34,O34,O34,O35,O35,O35,O35,O35,O35,O35,O35,O35,O35,O35,O35,O35,O35,H36,H36
1N1S,N1,0.0,0.02354813746287454,0.0021682839161962786,1.329876923894524e-05,1.079272670789777e-06,5.584628279042825e-05,0.004296922406404224,1.449009350418251e-05,2.4250115208124257e-05,0.00015994852283529593,1.4605593512406756e-07,2.8987594003770933e-06,1.4302336652505243e-06,2.3411595532374374e-05,0.007931476881333666,0.0013770878289711685,0.007795806772179725,0.0013499966549506137,0.0011788883930698435,0.002115683714385863,0.0032839653310188233,0.003769556210263314,0.0025211166416136965,0.00062729375796855,0.0004256699316096402,0.00021892411703050563,0.00019705768793354395,7.639842933815366e-05,0.0005296880666786907,0.00024846683198168074,2.8411543301909425e-06,0.00017496094647109772,0.0001413877868987612,2.881098268459059e-05,5.6030942598067623e-05,0.00024796849912367414,1.2812078750812361e-05,0.00028668164281531183,3.1746298949641982e-06,6.051230494463766e-07,2.93349973004009e-05,0.0002730083110873416,8.521336626921006e-05,2.6984832520865476e-05,3.347998744812619e-05,1.8059527292640931e-06,4.480530012998529e-05,5.1248336995934896e-05,0.00011641962844399778,8.379368109756591e-05,2.8390646586107238e-05,1.0094841988994574e-06,1.5826282463327068e-05,5.430525110727835e-05,9.756250909376263e-06,6.348265110389661e-05,6.916393693257028e-05,1.775850985907823e-05,1.3118997100880492e-06,3.0980944576430858e-06,1.0503947445839046e-05,8.400847272826972e-07,3.048622204682161e-08,1.764860314834582e-07,1.008595731494255e-05,2.615891321333663e-07,1.0606629269327428e-07,1.4240694179434854e-07,3.3666629772888257e-07,9.512515886100914e-08,2.144925107305795e-06,2.090752427630349e-06,1.367501003546323e-06,1.0401761540990151e-07,2.645274452817148e-07,3.630827716261109e-08,4.2118203572028e-07,3.2141067482505115e-07,2.583299713310172e-06,1.2503639355149199e-06,1.6747131679900606e-06,8.360219654113266e-06,1.9567429134781378e-06,1.067446213443013e-05,1.85384263717836e-07,1.5028543165485075e-07,1.2534853586210204e-06,3.255166684867916e-06,3.454207209152571e-07,1.3286609811397065e-06,4.3913770483849923e-07,1.7974225138828182e-07,2.8871443332467717e-06,3.3029449652555165e-06,1.3433186256683882e-06,6.82426418374682e-07,4.193071019953365e-06,5.011235998275687e-06,5.179516311681898e-07,5.078595487262305e-06,1.29795623358131e-05,3.4496971617059558e-06,1.398202993163622e-06,3.4734690467663754e-05,0.00018034970052660526,2.5951892789977116e-05,4.72133442630529e-06,1.355636358341128e-05,1.2321878969462352e-05,2.0260883526468376e-06,2.0937894557038206e-06,1.0315356244183782e-06,3.1951268502639074e-06,6.44141792283115e-06,0.00013491906268203735,4.432286218936099e-06,2.1108273766667907e-06,4.0420452340761415e-07,1.5756691006174606e-05,1.9048445505376321e-06,6.4147130687253195e-06,4.578003573452172e-08,3.533738174854584e-07,5.828343879743514e-07,1.9434212017443997e-09,2.5135391226727144e-07,9.118140567587751e-08,3.556197651244375e-06,1.0270936825484966e-05,8.295741693586933e-07,1.297296037261475e-07,1.2409009040315055e-06,1.9605669265843062e-07,2.2150469369819348e-06,8.364981600728072e-07,1.1715668893352849e-07,2.0758517818575406e-07,4.268006843777261e-07,5.165281125041332e-08,5.945966953524451e-08,1.606059636172219e-06,1.1656011811300715e-07,2.041549707065826e-09,3.448673437933536e-07,9.493511039515568e-07,1.1271096678200365e-07,2.6123818441803337e-08,7.439772524708843e-07,2.2190656259191144e-06,4.3496751089833197e-07,7.929898493408416e-08,1.7611468949851883e-09,1.0798727634320215e-08,6.703192709234251e-08,2.5285987498291362e-08,7.55020323484068e-08,5.531735292052531e-09,9.914601418747893e-07,1.1064083538236957e-09,2.8132292273497228e-08,1.0326144717076602e-07,1.509723968062815e-08,5.502277544700007e-08,4.9624883091681227e-08,3.3939886012746e-08,4.2563397251171864e-10,4.0018114599860155e-08,7.662911971628716e-10,9.08949027156325e-10,3.2232258528885893e-09,1.301288715671589e-09,6.433140131711923e-10,8.327383227424434e-11,2.64925437143404e-09,5.040745598705598e-11,5.430171867715217e-10,9.98236360238991e-09,9.552356683428798e-10,2.3358912581983304e-09,6.82767176130028e-10,5.6011195681549e-10,1.7532668650233063e-09,4.800582154018684e-10,2.7600061125454545e-11,8.66092753071257e-11,9.119227317722078e-10,1.0454406784710102e-10,2.9237912091417684e-10,1.6927126367249912e-11,3.2828988416611082e-09,1.5093688521261583e-09,1.8648660393694172e-10,3.6833871508434868e-09,8.936277939852744e-09,2.1158167884394175e-08,5.2589637089539565e-09,2.3331423459893585e-09,2.0146351253913508e-10,7.605843954650027e-09,7.452269912278098e-10,1.4593264374695991e-09,3.1447416892760316e-10,3.6424800675671776e-10,1.0781113779501084e-09,9.794408617480599e-10,2.969346157843944e-10,8.025001552169897e-09,5.8513385248204486e-09,6.339388791687384e-09,4.6370145501128945e-09,8.63036309084464e-11,4.220526150788828e-09,2.092818141008479e-10,4.4948023081303745e-10,3.470253195914097e-09,3.447835350556261e-10,1.4585765928387673e-09,4.38812985947834e-10,2.7422362158802116e-09,1.3846723767585445e-10,2.6795610175156526e-10,1.8141044222375058e-12,6.589048751060034e-12,1.2696815820945062e-11,2.7100743871244504e-10,1.8778339994085513e-11,1.0003353700938078e-10,1.1040857117450287e-10,5.49582601649945e-12,1.908473379330644e-12,3.1078117856964127e-10,3.604005982538183e-12,7.484029840298945e-09,2.974765056507067e-08,1.3361691308944046e-08,7.869209062150162e-08,1.3933293852019801e-08,1.8891660857889292e-07,2.3835843232511422e-07,2.026447062375425e-07,3.4229719059197805e-09,3.246984903171324e-10,4.829831590225098e-09,8.942832974145887e-09,3.791485014836837e-09,5.266773239753775e-09,8.693674780069216e-09,7.219556530380089e-08,1.3005817511846374e-07,5.071022690650295e-08,3.4230309697846906e-09,7.968171455985384e-09,5.993910190404961e-08,2.0179141690945812e-08,9.050491911466452e-09,1.3390001524227202e-08,1.773342153676971e-08,9.620590657455352e-09,1.5311980294807626e-09,4.961325794639038e-10,8.301755116679743e-11,4.0190073491430667e-14,1.3500114137698915e-08,5.299632954702815e-09,2.7804265556596874e-09,2.7356932275068857e-09,7.1360568565381755e-09,7.565932769182382e-09,1.2513027281002564e-08,2.871550219829544e-11,1.898630391794498e-09,1.8131052215153431e-12,2.561255929567352e-10,1.9063285394693708e-09,1.202704602576432e-11,4.5874767318210274e-09
2N1S,N1,0.0,0.0,0.03807451603239809,0.0013011012418671086,3.990912161233595e-05,0.26385252577747664,0.06546239339069126,0.0004645361150537042,2.1012995158109504e-05,0.00539294434909543,0.00032084685004019065,1.9378309401574256e-08,2.0664823935589993e-05,0.00038748665707344365,0.10455890201341189,0.15752890485635174,0.10403669598683596,0.15801053899616413,0.0034317484071448856,0.005652857486007967,0.030733555966898418,0.03694276286417386,0.02762831584217329,0.04125468055808401,0.10267771254386782,0.09071294252964446,0.0663927094253971,0.003970000430036702,0.02841462850242027,0.01547187338216438,0.0002810864052471551,0.011659785709835058,0.004431946648529639,0.00020744226931412868,0.000296239696849554,0.003915348420883369,0.001028034347533957,0.008298506098179725,0.00044166434240855423,0.0001195358255685619,2.00431948718105e-05,0.00222236377394891,0.00029924606161157996,0.0003096018451438365,0.0007100498171408454,0.00017507346780654132,0.0003493418522424463,0.0012170436307017418,0.0025739289497943574,0.00028767279069263907,0.00045660581759809915,8.29677632117054e-05,8.542675931555443e-05,0.001260742129170822,0.0003141367373684645,0.001976008789722261,0.001851464989846896,0.0007075739204309706,3.770667344182854e-05,6.595376120577257e-05,0.0002811193190650485,7.796991155828437e-06,4.941069737141035e-06,4.121601191231505e-06,0.0002618015380042582,5.429451265426266e-05,8.5452417453169e-07,1.2658988368663415e-06,1.8279489624184464e-06,2.1754433909837445e-05,6.727456129684839e-05,6.792871146332757e-05,3.0174936694216115e-05,5.587311428989494e-05,1.6562675371201152e-05,1.4617799193317182e-08,4.2889952008628995e-05,1.5856635918964912e-05,0.00010146200549487894,0.00013148905642035302,5.464484203798747e-06,0.00013670401686116662,3.82905316231863e-05,0.00030365554793299054,8.481390834536029e-06,2.4502765842981944e-06,2.2021815797135247e-05,1.637727544467893e-05,4.0426847114360953e-07,5.856144723659362e-05,3.426310699561341e-05,1.129316185255469e-05,0.00011725699665965372,0.00017012767909885262,2.646955907881221e-05,1.2881254533247954e-05,0.00014669271349498914,0.0001739004686336365,3.620300659634701e-05,7.248071268506351e-06,0.0004908108588219662,0.0004524204929938769,0.00013284632814514197,0.00013270455089431366,0.0010673385144350789,0.00013899390510818677,0.00017808151542597628,1.2897052307447865e-05,1.2142181742280655e-06,3.44620492154224e-05,1.9687843680227246e-05,5.494542085426879e-05,1.938497081077628e-05,4.717826301270378e-05,0.0039544979484076315,0.00031447150603147733,2.2813504236829374e-06,0.00011675063601446212,0.004002203902400581,0.0005207934777726742,5.194653406448424e-05,7.75391531453451e-05,7.902820547078804e-06,5.8246273909157154e-05,1.786247865176449e-06,2.198163453348556e-05,2.900245082759767e-06,4.9193027082949925e-06,0.0004028632529711196,1.6882932807327222e-05,1.5197506257891291e-05,3.456896592002323e-05,0.000386283120387354,2.5340857957356633e-05,2.634619349350942e-07,1.1612580509856585e-05,1.7446109024099599e-07,5.7320941315497365e-05,1.6297835940592975e-05,1.9200617644044016e-05,6.587505670108129e-05,0.00012206013526805393,3.054653727962986e-06,9.410277155730284e-06,9.533228830793661e-05,8.767900194328604e-06,1.234539467986906e-06,2.475526700962405e-06,1.9655160365950053e-06,1.6675681102640283e-06,1.2285655306421006e-06,1.0936544038830931e-05,5.612413996880505e-06,9.160367659521995e-06,2.2044628271711275e-06,5.25393743044944e-06,1.6079272158187052e-06,2.7555557208014392e-05,1.3531385523180006e-07,1.414917063957688e-06,1.3440971990075212e-05,1.4440801336945697e-06,6.739736660765772e-06,1.7973498418477618e-06,5.720330554570552e-06,2.278482820194938e-07,2.309788302401472e-06,8.706711129846667e-09,3.2329165544631167e-07,1.0553794422829554e-06,2.852595579749817e-07,6.74928757327109e-09,2.6831305177665854e-08,5.200149022499545e-08,4.684293175571952e-08,3.086711841682188e-07,2.8571616317307758e-06,2.7398044721849146e-08,9.071773066082756e-08,2.3457893405520736e-08,3.9834980958275423e-07,1.4732659092686617e-08,5.798913793597649e-09,7.380762667708041e-13,2.478405680683693e-08,3.701799751176793e-07,7.231175436217541e-09,2.7975199268226447e-08,5.212092979434146e-10,8.432914366807154e-09,1.6172056538366064e-07,6.276703601315603e-08,3.6203645192856015e-08,6.431245052063161e-07,1.3570748480518091e-06,4.6517454199701547e-07,3.309120351069339e-07,1.069224717653583e-07,4.417483383534204e-07,7.392699030717154e-08,2.3249413061421365e-08,1.1731730698016918e-07,3.8961830162165256e-07,2.978468454095662e-07,1.3173810553546161e-07,1.240719971207227e-07,1.0787543249790588e-06,7.324257538243728e-07,1.0585980492194835e-06,3.8995214612924656e-08,2.2436958957428033e-09,8.799042339191487e-08,8.291321185183165e-09,9.419337620997226e-08,6.809266341889497e-07,1.3337369875188188e-08,3.6602333786106556e-07,9.87607950975189e-09,2.179163147708607e-07,1.8379653354827497e-10,8.215848579240514e-08,4.2438274894252004e-08,9.117950838799516e-11,4.6084183136230195e-09,3.661835168422556e-08,3.520518321309396e-09,1.3209298899141686e-07,4.3002311489459544e-08,5.954987170042614e-09,3.02311153888013e-09,1.5357429550277857e-08,1.4641621248756564e-12,2.541615806705977e-08,1.5674311137914287e-07,1.319954403555812e-07,2.002654741151133e-06,3.104434176393056e-08,2.404423693480595e-06,9.796293785058197e-07,2.2063881814915476e-06,1.3188651766249393e-06,3.0083932700541993e-07,1.0233438541007445e-09,9.216272833789674e-07,1.3976570278906308e-07,8.089270455702291e-07,3.420164174094964e-08,7.777616999327108e-07,4.228008870565958e-06,1.2612301878434096e-06,2.5335547881866205e-08,3.4916660673900424e-09,5.842723638238567e-09,4.8156810095179026e-08,2.3809703542099214e-07,5.702074896696274e-07,2.3564648699014867e-07,1.988018352161447e-07,1.9523227479112393e-10,1.0268674799362998e-11,1.2374808067150411e-08,2.1044641940193287e-07,4.441315670788981e-07,8.793988559574473e-08,3.5887483207375226e-08,1.319633486929206e-07,7.597038953477409e-08,2.5113112034347296e-08,6.447887557214926e-09,1.1117091691659198e-09,2.0570113612450314e-08,1.4428913175379421e-08,3.102923029629778e-08,6.862492352155414e-08,7.157829884363309e-12,3.0550059371137195e-08
3N1P+1,N1,0.0,0.0,0.0,0.00900863543289443,0.0036944326715060427,0.0427629619024934,0.10807986973222894,0.009378842609227167,0.0032535704337446347,0.0026546392310489164,0.0006732381910012908,0.0004211758183683134,3.709232904203219e-05,0.0019792333321542177,0.0215881617374718,0.002866507150999009,0.04403624727415245,0.005245940943221061,0.006981679412454422,0.03645700978082944,0.0464153361829589,0.0842118676957555,0.058247344832067505,0.00823693347933352,0.0030108614261741273,0.03918884892486485,0.024975478894013747,0.04518332079634679,0.00025495830611554915,0.0014058469213855673,0.004381661919792501,0.020625807945370944,0.00026897814788906516,4.201654077773398e-05,4.578333602256457e-05,0.0047854401890097265,0.000839075850628479,0.002335626153780801,0.0004351482997271283,0.0008293524123517138,0.00012268101596690784,0.00014499497079212276,0.0012330327336647073,0.0006830312979033692,2.4911179286490892e-05,0.0004322275529318187,9.587932925381182e-07,0.00019918595851198262,0.00013031348884062766,0.006831459300401743,2.0966812876999086e-05,8.984639260090077e-05,4.428940769907186e-06,9.793729258245065e-06,4.0410450651506835e-05,0.00011936102233267576,2.612857795902812e-06,4.705996093701259e-06,0.00030085509700272794,3.581405968100526e-05,2.480364932821999e-05,2.792184898847694e-07,8.248950808020794e-05,3.4832578789334434e-05,0.00013537640821925656,7.387788536483697e-07,3.07049128345227e-07,1.0581226344008599e-06,8.571949950519908e-05,8.655756660846947e-05,8.446717950016946e-05,9.318487498521932e-06,0.00010092537577310878,2.4187733654645882e-05,5.722398933372119e-05,4.435806194358349e-06,2.397217353511394e-07,2.2070316412214908e-06,1.7874555768848666e-07,3.399420653860119e-07,1.206177939749864e-07,8.462510188600447e-06,4.387880558276436e-05,4.106943161996668e-06,1.5044082569470874e-05,5.534529745609973e-07,5.40186289250677e-05,6.986514478946049e-06,2.6879426724413236e-06,3.6585929148458263e-06,2.517235062615697e-07,6.173228335182301e-07,1.868624346812453e-06,4.467950102116092e-06,3.4708076555034495e-06,2.0246344114571713e-05,7.182156975815701e-07,7.195996149178541e-06,0.0006622269390648139,0.015001359211431087,0.026899230124521445,9.357198846116077e-05,0.002077257413831468,0.0013503273658539428,0.0027791088662443286,0.007568976516213244,0.007242192802625613,0.004688350664070029,0.006100205377168821,0.001624681392290439,0.00011575843120548157,8.643918822537344e-05,9.475366462208257e-05,0.0016450142295600934,0.004422729662676428,0.003385662049479876,0.0005051328011047573,0.0008449453538896812,0.00023941156441331657,0.0005674291061126269,0.0006034652295543452,0.00020531477678198407,0.0012162147138317092,0.0013247652301575652,5.368126348703761e-05,2.9378225223419818e-05,6.270603696090227e-05,0.0024584873106987537,0.0033422990190858926,3.538292539317922e-05,0.0012659002735069258,0.00018245592779653208,0.0005745399324621481,0.0005315100480225432,0.00028921181069163637,0.0036685892653764984,0.0006708760454361418,2.428236686591312e-05,0.00031563994800665185,0.00016990840840569454,0.0010267499538860747,1.563430054751791e-06,2.2648805806158023e-05,0.0007100290413415422,0.0017101353222765958,6.750698055224547e-05,0.00011455743650401473,3.180969290239588e-05,2.8274842276410084e-06,1.634351944002077e-06,0.0003086096106978964,0.00027065946564741594,4.002212748299705e-05,0.00019598963932576652,1.4050476877525142e-06,5.883128226580325e-05,4.3807751257674e-06,1.1087368501971895e-05,3.867096946885695e-06,0.00010956026353436954,0.00018642744739505446,2.342321593751251e-05,0.0001734716992820573,1.2866381138731953e-05,3.9709383514718866e-06,7.211905117543438e-08,4.7699577978121965e-05,0.00013388194014463117,6.093802059181641e-06,3.880599453109923e-06,1.111177351154069e-05,3.1950602807917505e-06,3.28864886829372e-05,2.7985479524872403e-06,1.4391723066609075e-06,4.1216246845721116e-05,9.839180059545427e-05,1.1458210735781904e-07,1.645613543654889e-06,4.488852376027808e-06,5.322534990526151e-08,1.0966194130546114e-06,1.6778618616264396e-05,1.2465678174367056e-05,2.540439524523208e-06,2.6093820950645608e-05,9.04654843481012e-07,7.91447973380599e-07,9.058660155325526e-07,2.867631807568216e-07,8.465652845401905e-06,3.3103531338340986e-07,8.938468742947236e-08,1.2009125041068103e-06,1.4758260444835969e-06,4.11169667202671e-08,1.0922127247070534e-07,9.240598553006407e-08,4.2651007170491084e-09,3.824840040245192e-07,1.4715699325762444e-08,8.613855959405115e-06,8.769514127537903e-06,2.255010703056115e-06,1.460404642772417e-06,1.6118637746753706e-06,6.352843695989208e-06,5.830611426560495e-06,6.676550960538208e-06,8.133241284902226e-07,1.3951101607290184e-08,8.812530776225458e-07,3.224874689511381e-07,1.0827312573624681e-05,1.5267994023293596e-05,5.750138587501397e-09,1.5934703266662353e-05,1.2709562779988914e-06,3.7658333784662545e-07,1.740211752476739e-08,6.8088786395748e-06,8.045679969814756e-06,1.3091839656809157e-07,6.746568090854055e-07,1.7911027327954798e-07,5.706815486838934e-08,5.888551239952022e-06,4.5400286041719085e-06,8.670405606814313e-07,3.232987308976476e-07,2.002541643619793e-07,2.747036464967323e-08,3.637103576092926e-07,3.669609147394226e-05,1.3843917000322392e-05,5.0473851022747596e-05,5.994507052520248e-06,2.5612907821326303e-06,1.8115252360839662e-05,1.4878747514490698e-05,6.9841056165032e-06,1.5953377137334357e-05,4.969103823748711e-06,1.6739120014319653e-05,3.661049807757166e-07,1.3510851978315586e-05,8.382371929904764e-08,4.192233955535585e-07,9.171426667009541e-07,3.345489983264116e-06,1.9100239768921057e-05,9.72942735266713e-08,1.7401394298843798e-06,3.726849030716295e-06,7.743854737451983e-06,2.505387610707288e-07,3.390923938750845e-06,3.366511269753403e-08,1.7132936069863547e-07,1.122621978044691e-06,1.026706264450894e-07,1.787027207988956e-06,5.312881676822201e-07,2.77895608302714e-07,1.3314056306334976e-06,4.6320327928839333e-07,3.369843999401212e-07,1.3308428092884128e-07,3.601496274541205e-07,1.336227923642852e-06,1.4459718606918415e-06,1.0770792857606182e-07,7.117552707214259e-07,9.572141523861433e-08,1.028951825077229e-06,7.928365048925912e-07
4N1P-1,N1,0.0,0.0,0.0,0.0,1.740299630137443e-05,0.00026771137764747266,0.012585038519945968,0.2800761525917155,0.00027500144194547715,0.008235287511461298,0.03373415626495291,0.0017459895587301766,0.016700054660816255,0.020234214216868773,0.2993919101605571,0.20756759021522075,0.000661373398941123,1.5115099321505454e-05,0.006726765435060678,0.04503296449567129,0.08046193497986698,0.07784543152283119,0.05725822122158242,0.02065612788095539,0.04564060139979764,0.00518518167626425,0.03125876589006049,0.007473370416260838,0.009380600204871303,0.016117395156958425,0.01045389983733891,0.0031055792877936472,4.041446119273928e-05,4.505952162814353e-05,0.0003166123650388819,0.00868825635979098,2.0634489432680425e-06,0.01088741883244504,3.539336813096483e-05,0.0007491993317141343,0.0007236885691757067,0.003059472971992161,0.0013835607705385833,0.003354804467516015,0.0019581227947256252,6.365941319641522e-05,0.002779706885577271,0.003285801705763758,0.004111686094093514,2.2142603255836946e-05,0.0006819374596229721,8.583797769468049e-06,8.646921197086321e-05,0.002273987466651306,0.0004261529974263212,0.00219224604882573,0.0024797138596173163,0.0004420940891924907,1.005131092624012e-05,0.0004347646320828069,0.00020243017215904047,0.00018665133251261068,1.5993317302065435e-05,1.0811879329608587e-06,0.0008084573612885393,1.0940792186886483e-05,6.980506279674614e-07,1.4488762047903947e-05,1.250115126971707e-07,4.2825972363491616e-05,7.074136232354533e-07,6.035453655428569e-05,5.671428955800195e-06,3.0300551783213336e-06,1.9870532476318203e-05,1.2654410572299213e-05,6.0115473321742385e-05,1.0990502083751963e-05,0.0002066881837747836,5.9131678942003774e-05,8.250697097977877e-06,0.0003518649894185266,4.585526108069615e-05,0.0003905533204053846,2.4680262038501155e-06,1.2388272962571278e-05,2.8777393509482607e-05,3.799548171645739e-05,3.971016131343319e-05,0.00014143565607782627,3.767080339223128e-05,1.3086101162462782e-05,0.0003011939116601692,0.0003366289192694438,6.46825122267991e-05,1.453172955123705e-05,0.00021917764985746047,0.00023966692416355073,1.9859110550912717e-05,2.016108425273444e-05,0.0005546740540771644,0.0005108921050100967,8.405816844758718e-05,5.517538355981344e-06,0.0006824484337104586,0.00013925236396028495,5.930709381463117e-05,0.00076514712841802,0.0014736158734971472,0.0007119832822222172,1.0552036813882282e-05,3.775542772443963e-05,4.748209376792545e-07,6.115523847327609e-07,0.00023433968765740332,0.00012718524805288567,0.0001229730690059938,1.86853544636989e-06,0.00011810594527528195,1.304056747031268e-07,1.1819218856068403e-05,3.7286996934504657e-06,1.7045999913811727e-06,4.272789026282808e-05,5.534303459775458e-05,1.3538983512084712e-07,1.4536365314343769e-05,0.00035948911979843956,0.0009884991422905998,5.839955496211857e-05,0.00013314981902468048,0.00011815254201197334,3.947297622408641e-05,2.467433142250286e-05,5.25772908099853e-05,0.0001368636596625894,1.2229005830199924e-07,1.482873510649796e-07,5.5758949237816324e-06,2.263523696344194e-05,0.0001111372320812265,2.4805327125676513e-08,1.6191078378025026e-06,3.418601846050251e-05,0.00017165279306441406,1.3450152856364639e-05,1.3540727810568143e-05,1.3924548980526197e-07,6.97046287356784e-08,2.875428750659381e-06,9.461370946262093e-06,1.52895850173973e-05,7.006574714196745e-06,1.7506934762101523e-05,8.288126318589661e-08,1.6724163497183753e-05,5.429233959297619e-06,1.2971748020618179e-05,3.120783995669285e-07,8.34362154744639e-06,1.8882135428111013e-05,4.645201828967771e-06,6.472397636514415e-06,1.4740396654389087e-06,6.225142001881068e-08,3.781241617595299e-07,2.351262717859015e-06,9.662762266771097e-06,4.7040714168389286e-07,6.844815425566253e-08,1.2631318666578295e-06,6.467952196054227e-08,4.063018793409867e-06,1.2242623226299543e-07,1.1949394806975988e-07,4.085969889544572e-06,1.013737688371208e-05,7.680277125388102e-08,3.912142787498851e-08,3.3487753059446845e-07,2.3620224887110908e-08,9.816646606708446e-08,1.060780966621877e-06,4.6777783779816673e-07,6.201201021571734e-07,1.3467222992336048e-06,1.4729245179090356e-07,7.906023791193206e-08,6.75913591763333e-09,8.730998590777972e-08,9.947580976721326e-07,2.4635225415181594e-08,1.1900971985667752e-08,1.6911460853918925e-07,5.129552653748704e-07,3.6162549843510305e-08,7.526690382064771e-11,5.905736522038296e-08,5.6260176961586694e-08,1.0693669061367927e-08,1.1141381150991947e-08,4.418693577701305e-07,6.568893062830483e-07,4.416534020723617e-07,1.3610728100132974e-09,5.349456810854747e-08,3.9381408756256064e-07,4.12247926462328e-07,7.758727469386884e-07,1.0495545246236304e-06,4.1273546358411295e-08,3.950552773801519e-09,1.7162365750778008e-08,5.485788099335309e-07,1.1359614284778274e-06,2.0872192862952943e-14,1.1218347482078173e-06,1.1181961356854231e-07,1.4298325767825304e-07,3.1617357620916664e-08,4.583547705827584e-07,4.799493376062003e-07,5.360152321998157e-10,4.171370893146786e-08,3.0480689972023356e-08,3.23531224033502e-08,3.7067909364196794e-07,2.2493230300568712e-07,6.374536010156362e-08,6.053921008941643e-08,1.504542268548903e-09,1.6578516337517613e-10,4.43837293584437e-08,2.6934837782377485e-06,6.156972709447928e-10,3.6251386448249434e-06,2.8052104061870864e-06,2.1379780168473417e-07,4.270052245125555e-07,5.207612119306759e-11,1.7876171121145035e-07,6.106613343881406e-07,1.2856626263602067e-06,3.9953774733092473e-07,6.25618985505838e-08,1.0664873717480816e-07,1.0060841049153169e-11,2.3917056646283186e-07,1.358730905565153e-10,2.6072001695354174e-06,1.4662962311007277e-07,2.0635420927561654e-08,4.673286396084109e-06,1.3691346825162043e-06,8.480074304983987e-07,1.2025518825176107e-07,1.528326369903965e-07,1.2985101658369302e-06,2.120205337963199e-07,5.442863182381075e-08,1.4230794320724272e-09,1.0357711133224257e-08,9.721009819330106e-08,1.5500458694361896e-07,1.7495454862626048e-08,3.746829069228852e-09,3.0520503457864834e-08,1.0107026326977575e-11,6.5086833700434e-09,1.2915734481921959e-08,2.7855380158037235e-07,1.1295702373459449e-07,1.1520902742923056e-07,2.46188824881699e-09,3.72651913771449e-08,8.851721577940452e-09
