 , ,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,H2,H2,H3,H3,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,H5,H5,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,H7,H7,H8,H8,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,H10,H10,H11,H11,C12,C12,C12,C12,C12,C12,C12,C12,C12,C12,C12,C12,C12,C12,H13,H13,H14,H14,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,H16,H16,H17,H17,N18,N18,N18,N18,N18,N18,N18,N18,N18,N18,N18,N18,N18,N18,H19,H19,H20,H20,H21,H21,C22,C22,C22,C22,C22,C22,C22,C22,C22,C22,C22,C22,C22,C22,O23,O23,O23,O23,O23,O23,O23,O23,O23,O23,O23,O23,O23,O23,N24,N24,N24,N24,N24,N24,N24,N24,N24,N24,N24,N24,N24,N24,H25,H25,C26,C26,C26,C26,C26,C26,C26,C26,C26,C26,C26,C26,C26,C26,H27,H27,C28,C28,C28,C28,C28,C28,C28,C28,C28,C28,C28,C28,C28,C28,H29,H29,H30,H30,C31,C31,C31,C31,C31,C31,C31,C31,C31,C31,C31,C31,C31,C31,H32,H32,C33,C33,C33,C33,C33,C33,C33,C33,C33,C33,C33,C33,C33,C33,H34,H34,H35,H35,H36,H36,C37,C37,C37,C37,C37,C37,C37,C37,C37,C37,C37,C37,C37,C37,H38,H38,H39,H39,H40,H40,C41,C41,C41,C41,C41,C41,C41,C41,C41,C41,C41,C41,C41,C41,O42,O42,O42,O42,O42,O42,O42,O42,O42,O42,O42,O42,O42,O42,O43,O43,O43,O43,O43,O43,O43,O43,O43,O43,O43,O43,O43,O43,H44,H44
1N1S,N1,0.0,0.023733124067083278,0.0011713474566015236,0.0006260876029249296,0.0001929519310384098,8.100992769266568e-05,0.0017898835924907708,0.0011988246993672735,0.0007486087830872457,1.2305988813854363e-05,0.00015717958708191815,2.217063830547983e-05,3.13322855699516e-06,1.7933822703625202e-05,0.008168827218786534,0.001416283229498383,0.008063625162034072,0.0013600383886058776,0.001213431230900286,0.0021155807623887135,0.0002191785993090889,0.00034086393898702383,0.008617376971855162,0.0006086958598428005,6.474813801915502e-05,3.6177343338605894e-05,0.0006765621201967331,0.00019200214997766585,3.4908648816334154e-05,0.0001959770364753366,0.0003966118588313583,0.00021222701184131498,0.00018561406471961917,1.7090172043765506e-05,4.460483013038474e-05,0.00021592623372668207,5.4352032156534946e-05,4.296144975679539e-05,0.00016089348684711346,1.2788745373804034e-06,1.283239320604146e-05,2.409626377053442e-05,0.00036682968466705823,2.8190224086788174e-05,3.6986083734591446e-07,2.7980287088058553e-05,6.334375221342392e-05,4.0739145326817994e-05,7.072544924024982e-05,4.1994282686586004e-05,8.009678267129061e-05,6.472480142960535e-07,1.413626410703972e-05,5.9315985819763384e-05,2.2653083542323316e-07,1.0327498229045773e-05,0.000146098517444182,1.759267916767726e-05,1.3102634495165688e-06,1.8287364156321928e-07,1.8259704556378153e-05,3.2151206966202217e-07,1.5784357362269574e-06,1.6478004630227083e-06,2.6423173593581595e-08,1.8461878483200245e-06,1.676354189239504e-06,2.4995118794723936e-06,3.989526258241227e-07,2.759290003151449e-07,9.266745728819803e-07,3.625527098760628e-06,5.809903151687834e-06,4.637167449805801e-06,1.203956521811378e-06,2.522217934508575e-07,2.334033424311599e-07,8.760426739584659e-07,3.788282193273318e-06,7.72540142024436e-07,2.0701154290758694e-08,7.073095974752253e-07,5.485365895951944e-07,2.7078146621062338e-06,5.909574829487951e-08,1.2007804461866556e-07,1.1358275255890504e-06,1.1624235796148241e-08,4.4296093110185453e-07,2.3544633920291602e-06,1.2419297101828874e-07,1.777715246342737e-06,1.9590171098649023e-06,3.246134476775353e-07,1.1447398360342476e-06,1.552169925922442e-08,1.2210664324108222e-07,1.086504687330958e-07,1.6852450909765615e-07,2.6916213158312274e-07,5.155613214125054e-09,4.429578865094985e-07,4.612706270279432e-07,5.959671200983507e-09,1.0274942694454836e-06,5.168583815384764e-07,1.2737726318157172e-08,1.2435310958736068e-07,7.269751467475771e-10,2.253984932032438e-08,3.382742974622488e-10,5.968249228160971e-08,9.227656194710221e-09,8.511025217927681e-10,1.8899791287552148e-08,2.1911311653965981e-10,3.932806744155748e-08,5.141874769021282e-08,1.5024968214039092e-08,1.1361778184948435e-10,3.4034774998303874e-11,2.6944254161165304e-08,2.0425439339888385e-08,1.6645242062462984e-07,1.0181347764870452e-08,1.5790717622365946e-09,4.7132710120911803e-07,2.257215544476665e-06,1.6763014332177306e-07,2.6987669559108696e-06,1.928731198375111e-05,4.3516436869506236e-05,6.978423755965579e-05,5.711371351091454e-05,8.031768491334468e-05,1.8750666381239789e-06,7.143783875562804e-08,1.249317606000222e-05,2.95134865857527e-06,1.918690708280213e-05,1.1029751769281448e-06,5.649056635803618e-07,8.050789524594038e-06,1.8684409650582268e-05,2.377923078644706e-05,2.4451586444484974e-07,8.99307411850181e-06,3.16796034671718e-06,2.437481667749708e-05,5.151299997674386e-09,9.537653139490843e-08,1.1286199558258048e-08,1.891435509049355e-06,1.6621495588786672e-06,1.9190834713023186e-08,3.238243104997096e-06,5.684456167109886e-06,9.46477629160114e-07,3.9639701925331394e-06,4.353590341565905e-07,9.254594308671926e-07,4.626931293660874e-06,1.1403596183345854e-05,6.868988472186199e-07,1.4384156767077716e-06,4.679846038468938e-07,1.8637371676510917e-07,1.6674431507768261e-07,8.568031419908806e-07,3.5160075474438557e-06,4.754314925081715e-08,1.604942407862353e-07,5.407295853299132e-07,7.447542582639244e-09,1.0399902827806784e-07,4.788511995812428e-07,9.918582750678695e-07,1.7507024363538903e-07,3.78484710017446e-07,1.1393102017365209e-09,7.357339182334499e-09,5.148914128394466e-09,2.243495306197829e-09,1.1525737711459705e-07,2.1881877243501435e-07,4.443947494436884e-07,5.804914882112655e-11,3.969669037928725e-11,2.8440886978842173e-08,6.798028806542789e-10,1.5923831142572453e-09,1.6349731790654687e-08,8.193443279402857e-08,5.911913847356232e-09,4.2759882301623975e-09,1.0526182703252118e-10,9.73557012784454e-10,5.333933433826488e-09,2.5362006939033677e-10,2.498406204143322e-10,6.099456495434197e-10,1.301669905195979e-08,6.704817812064334e-09,8.3271878281721e-09,1.3847312185788496e-10,6.257920848184995e-10,6.409360375769779e-09,4.7863411012372126e-09,2.32610375405784e-10,7.245342104056363e-10,9.930851696537957e-10,4.665220876276521e-09,3.0508380266525137e-09,9.069994755250832e-12,3.389064029413191e-11,2.440218305199693e-10,6.588840584242917e-11,1.1788620080110945e-10,9.066338790830741e-10,4.731559588577738e-09,1.3578665969404824e-11,1.2700440699120463e-10,8.166931575459557e-10,2.644107155447273e-12,7.449634242817638e-10,2.4442314838779566e-10,9.359750752224727e-10,2.2344837091736736e-10,2.728026693432639e-10,8.257147743329085e-11,1.8004245316838308e-10,3.888847577293575e-12,3.9726805178830205e-11,1.9199683509718568e-11,2.5971891304266137e-11,9.753242657950523e-11,1.8396661971564754e-10,1.4861001318422495e-10,1.6747159214958174e-10,2.4981350321695572e-11,5.439176886667951e-12,1.5963896871085126e-10,2.6888251625223347e-09,7.475242425059037e-09,8.862088840544402e-11,6.4477536643181566e-09,2.9806557222400443e-10,1.1598566551640488e-10,6.963598586651187e-10,3.468040021825658e-10,3.251661162551045e-10,7.659287093453315e-11,3.2666438998241176e-10,3.160738337726343e-11,3.7746952230577335e-09,1.6364576360672345e-10,9.468636985587864e-10,5.118859269792608e-08,1.8175150273691543e-10,3.5629872385811723e-09,6.154961457172092e-09,6.26028577865867e-08,1.387532311269979e-10,1.3466565662589858e-07,2.2208330729966974e-08,2.5892601285271155e-08,1.1175609604396897e-07,5.8619775700208265e-12,1.754380993812532e-07,2.5395091585167506e-10,8.836083420504792e-09,7.4247631931534386e-09,2.9112628807670404e-08,1.8966608839043886e-09,1.242095509779162e-09,2.8904290072517824e-09,5.678199688219365e-08,7.153732273224023e-09,1.7939695906576958e-07,2.6651352458273436e-08,1.3894622341581453e-08,1.6812484737727118e-09,6.495910476189692e-10,2.0437486980551256e-09,5.600855307319463e-09,1.612627278935186e-08,3.4860923453505777e-09,1.8367934673246822e-09,1.1772748470528782e-09,4.995137414809392e-09,6.460608936720291e-09,1.833982499199749e-08,2.5913952095280024e-08,3.682032456708839e-11,1.6461624285923904e-08,8.690936637023583e-09,5.539726899428388e-09,2.776846252938725e-10,2.9913099774958596e-11,3.056580683002963e-10,3.608822435330339e-09,3.84993953383983e-10,4.699096667337699e-10,2.9955238289858244e-10
2N1S,N1,0.0,0.0,0.02469608249095545,0.013120909215348142,0.0019101721643215441,0.26508341961568993,0.03655077751707925,0.021816971895280535,0.007130443136990738,0.0009075212110505326,0.00589753145380012,0.0004279029623628361,1.1969263355116055e-05,0.0002497794625728744,0.1100399753753214,0.16051169819808075,0.10932845855746542,0.16006701932856693,0.003465362806811312,0.005633487610561705,0.0022046721714561457,0.0024045936312675487,0.08944712442857794,0.0408310381739998,0.011895762744265959,0.010902551507147695,0.1980318876598255,0.01119082228917856,0.0019860053939633193,0.010631409275192238,0.024523618643514045,0.012103777796877102,0.00566125536143236,9.692812219519453e-05,0.0002495217722993104,0.0033547961973590112,0.0007130301393356575,0.0010654208195752801,0.007105495971615916,9.477798280821403e-05,0.000735253277608372,0.00023395891567545846,0.0015837338048956262,0.0005063781424223812,8.577931467357303e-06,9.584519823979676e-05,0.0015295241243089563,0.0007699663991580508,0.0013783875458472927,9.48984128328334e-05,0.001723264717781614,0.0003765539005020635,8.088367819114595e-05,0.0012469400224688343,3.661277845345978e-07,0.0003342129711905173,0.00434551767350877,0.0005988451680947193,2.5164015087675295e-05,2.978178941503984e-05,0.0011952153454957148,2.6232030236883475e-06,4.785489596326187e-05,3.150164969212277e-05,1.5805756352849087e-05,2.808778704133097e-05,1.801420192437675e-05,0.00011404769739886689,4.8662398555165964e-08,1.9615237256687124e-07,5.970685328371417e-06,6.806498649325476e-05,0.00018132150022109883,0.00014370341910296958,4.719557008936448e-05,1.111972410594575e-06,2.5760467968538592e-05,1.4801609991010878e-06,4.228790834082119e-05,4.40251066742281e-05,7.630147732751169e-06,2.6712117848104455e-05,3.3130387626867375e-05,0.00011311309992168006,4.1264930583650994e-08,4.495548385552439e-06,1.8306977749293907e-05,3.5791617802871656e-07,1.4641767387413296e-06,6.115915249305104e-05,1.4886119088508565e-06,6.141585853258746e-05,5.7180275281343285e-05,8.749709337951828e-06,2.461770952999487e-05,2.0660589932219864e-06,4.841964043045266e-06,4.416933145234836e-06,1.0184445750738291e-05,1.793878335409893e-05,5.558112496917289e-07,2.0975591733085608e-05,1.4611183416057827e-05,5.846939821196884e-09,3.655663487700522e-05,2.1434890457250333e-05,2.6367675376448574e-08,2.8125779083509883e-06,1.1140275768539709e-07,5.037426209497653e-07,1.2159313556026063e-09,1.5499465280122138e-06,2.944861141607191e-07,7.084968167703209e-10,3.06862223631299e-07,1.0280908080417817e-07,2.743925711312656e-06,3.719753386643987e-06,1.2867100123159503e-06,2.600146764564215e-10,4.69432448468865e-09,6.391663607274722e-07,8.168756249204989e-07,8.863035874551173e-06,4.890909335308891e-07,1.8273679014413347e-08,4.498361908766846e-05,2.3556278369696315e-05,2.79832169569616e-06,9.429683813344525e-05,0.0017505171410916454,0.000217275628482394,0.0012771031130989208,0.0005094168697050705,0.00022487180435026843,2.1928309301255666e-05,1.3777367501521809e-05,3.740148528663667e-07,4.312933339578606e-06,7.164358186795283e-05,2.5689490612545995e-06,7.375251867003385e-07,0.00021317846789736805,0.0004322694888108103,0.0009944644132575675,3.738508808304175e-06,0.0003777998440441799,0.0004347795229624474,0.0015312044897139998,2.20984779364386e-08,5.969988763343537e-07,1.263346520286035e-05,7.33033399040739e-05,0.00017386337996017076,1.8271968316163623e-06,2.7420443547310214e-05,0.00025776162248680734,4.590236916746093e-05,9.949826260458039e-05,2.4757708978473403e-05,0.00021134267857103595,8.207687239636385e-06,0.00023793879734057555,9.888234025012821e-05,3.39937173512439e-05,1.3804207843470806e-07,1.0398464963090603e-05,1.1135253216831842e-05,3.253019251792111e-05,1.0734472606799272e-05,6.056252024322362e-07,2.467594205857182e-06,4.7956644384949954e-05,3.997165832991811e-06,3.4424600707794184e-06,2.8511003078435238e-06,8.678297374054011e-07,4.649467744144431e-08,8.603006718121975e-06,5.994770018169504e-07,4.728221493888185e-06,2.9383818773709436e-06,6.410172554982552e-07,1.3351301556330242e-05,1.8709145205964006e-05,2.3539645534587095e-05,1.5101319084109832e-08,8.317034083660246e-08,6.0329020614702245e-06,3.5936979614348274e-08,1.4655845070876694e-07,5.92868248716627e-07,5.308388860036928e-06,2.404529131361244e-07,1.6451858897426064e-07,1.856626852259069e-09,2.8919389549741936e-08,9.073526128222653e-07,1.1622178708314834e-07,1.6855628004464052e-07,1.2530650828068701e-06,5.241294553925968e-08,1.6873612196377508e-07,2.9827127434600698e-09,3.823084071541416e-10,5.9258673523743255e-09,3.2190714183144564e-07,8.979321464153145e-08,6.959195530953366e-08,9.84308190510319e-10,4.0694920766526366e-08,6.907480720741432e-08,8.095235548566393e-08,2.901208384642473e-09,1.1094035246017597e-08,1.2605814414534677e-07,9.088356733855107e-10,5.380031087298676e-09,2.2472073091250877e-09,2.098984985821062e-08,1.2515946057334304e-09,3.154402827831859e-08,6.307343225486761e-08,1.7774380189905514e-08,9.01965826471951e-08,4.6543441989399525e-08,5.831505012210414e-08,2.2228863194584392e-08,2.4450078850435375e-08,2.975890645018353e-10,6.723176682044141e-09,7.064349105689871e-11,5.412214454381115e-09,3.6106273526570476e-10,2.125724174462107e-08,3.491442690517488e-10,4.437752387786986e-10,3.3251752462604145e-09,5.4833284579558494e-09,7.904343846121265e-12,7.033096771635883e-09,6.003985175695448e-08,3.381364876986481e-08,2.6926285956463403e-07,1.2148905792486175e-07,4.188233448942924e-08,1.8431127735141217e-09,1.2132472804182726e-10,4.79828532462534e-09,2.6568322208930795e-08,1.3204135562716601e-08,3.1552220836061906e-09,4.576235101971804e-08,2.009360655641501e-08,4.124637520419583e-09,6.639242178252402e-08,1.6029702454289918e-08,7.337005172303179e-07,1.1759101203878686e-07,2.451380072265863e-07,3.205148544349612e-07,2.0141840417764456e-06,7.654815048496744e-08,4.14498343559444e-06,2.6695204229376657e-06,2.763752338097447e-09,1.3637267848309875e-07,1.299657954145772e-06,2.0953962791558922e-06,1.159308840037454e-07,3.450914776159664e-08,4.411813137039644e-10,2.802640096000175e-06,2.7945886826863386e-07,1.4057693675795235e-08,5.966631633214092e-10,6.5167763461104755e-06,6.7498722167158576e-09,8.22196332794789e-06,1.502403534914265e-09,5.6210412004986665e-06,5.918134506899264e-07,3.94614604104504e-06,8.366072501431177e-09,9.670426392993647e-08,4.3623663747993646e-07,2.5226281064050227e-08,5.8792524848527705e-08,6.457231194190172e-09,6.529549345657415e-08,1.3147583999284507e-07,9.426438518644886e-08,2.0730231398147225e-07,3.937846222434871e-07,8.903720871700216e-08,6.622089543384391e-10,8.5301330443599e-09,3.7181615342163354e-08,1.2901532064901744e-08,5.4455574494127745e-08,2.938048222489442e-07,3.632707268330648e-08,8.571738874252333e-08,1.4121660996124774e-07
3N1P+1,N1,0.0,0.0,0.0,0.02838447836452218,0.0004345460903816267,0.02330460870326112,0.17292081945372795,0.03290992317676178,0.0014979326288182548,0.01653781031450996,0.0013568868996114425,0.007042914357840768,0.000790311549800915,0.005923102820923454,0.257798299176613,0.1383648580034107,0.013773196520184605,0.012057409456616597,0.0004899279050858407,0.002140732960299374,0.0003196494472379463,5.169685936845525e-05,0.0168993364700869,3.0425962727509415e-05,0.035884182453119084,0.000704645239394619,0.004550345024346036,0.001298393094947281,0.011149715370763369,0.04855080118808064,0.005565789111470432,0.0014035102833311885,9.758437352047622e-05,5.395183233503076e-08,0.00020595061336581288,0.00993655239848934,0.002703900313709706,0.003029914738884809,0.0023304868853646354,0.0015120333881069037,0.00027185860831480113,3.016936034327955e-07,0.0051717735935872255,2.467282962825834e-06,5.8819013746935767e-05,1.6483872045114367e-08,0.0009170661048292228,0.0006949540427714229,0.0012962118669763711,0.0016048901333105547,0.00037198410875793897,1.9313020691580363e-05,6.2003517915520945e-06,0.00038411043818298296,0.0001634963335144235,6.005877891590572e-05,0.0008013301174671916,8.961312488509066e-05,1.1196259612322734e-05,5.638153994791395e-06,4.3603749374288014e-05,0.0001004141682916515,1.2448668537778929e-05,7.104540795821457e-05,4.4180890966138975e-05,0.0002880578538135836,8.132118780146413e-06,1.4859068485417737e-05,4.475354787913943e-05,7.79500624936702e-07,1.5165160867081084e-06,4.818559617669749e-05,1.7258813018283803e-05,1.816858691006118e-05,4.167305700963908e-06,7.334942031533842e-08,1.220444382177277e-05,2.1824546932780464e-05,7.643036911053613e-05,4.666416360343817e-05,2.0360348540471307e-07,2.2266988392471987e-05,1.9011023770776347e-05,0.00011063512912978801,1.609453533024663e-05,8.488348246515898e-09,2.343358269296658e-05,3.7908302141786976e-07,8.298929610184302e-07,5.351824205979128e-05,3.968417038979766e-06,2.3751698028373625e-05,3.3373632139177545e-05,5.223707524315557e-06,2.4605123318810485e-05,2.5443754880782876e-07,1.2504392703505118e-06,4.0486078423107585e-06,4.428346793705629e-06,5.3644367048466535e-06,1.328146788104334e-07,1.6628718915834284e-05,7.69204983841476e-06,1.0575279816293914e-06,1.2991860444344638e-05,1.2236869284532048e-05,3.342166476905106e-08,2.782995484285067e-06,1.9022552422143235e-09,4.889969185128962e-07,3.5519748609047497e-07,2.338701163839829e-06,9.343754383550618e-07,2.7001374069968165e-07,3.865761590837735e-07,3.7506955807842246e-07,1.913462162717039e-06,1.5848077608016098e-06,9.502438713671069e-07,6.670350827242544e-08,2.694454348528552e-08,3.505558459515612e-06,3.2895950452527245e-07,1.3384038341168747e-05,5.620521825733249e-09,1.9046258525889925e-07,0.00032244916854762273,0.009196913709996757,0.007271146324363542,0.007484202265183981,1.76542624741316e-05,0.0006199344451789379,0.00013810924223722765,1.3295967040249934e-05,0.011305305134767352,5.522189372442199e-10,7.687858222982236e-05,0.002368396219220026,0.00024561002934819776,0.0018912486739020018,2.6522044176413573e-06,5.500799297619707e-05,0.0015388275938081897,0.00033221821676088226,0.0032186278432648763,0.00019901913441922048,0.0011038368710454272,0.0006240577856644336,0.0012167463286338887,3.35933104720354e-05,0.0003592003271886135,0.00027208011467227955,0.00033087195118941537,1.1512971192173538e-05,1.3760794122630315e-05,0.0006877513190572948,0.0018666000264961902,0.0005694323487666075,0.000928326718689032,1.6957194536093567e-05,3.2002971459554885e-06,0.0006624463174036421,0.0014887619726215995,0.0010123213595336633,0.0006509034491601895,0.0004808541817318268,3.6146712764084654e-05,0.0002356863335317705,0.00011197251747230297,6.619667481277958e-06,3.3483970276471098e-06,0.00015460808781320168,0.0003546294527412286,0.0002727156428474764,9.475217693122318e-06,2.125586287826664e-05,1.3047954619871405e-05,0.0001490274574784678,3.922043945170373e-06,0.0002826425998383453,3.727095913541589e-05,2.1165239050269236e-06,1.2911107553303935e-05,5.611422836726554e-05,4.303554968521084e-05,4.6524460728392114e-08,7.23536362823296e-07,3.018057139980712e-05,6.782877187827552e-05,1.5208636421348842e-06,1.3044792320560106e-05,1.4889991284405824e-07,3.8267971014249724e-09,9.612390165614215e-06,4.6845051291377615e-06,5.775358589299451e-05,1.9321984688014382e-05,1.7113921373379526e-06,1.1217546247443977e-06,5.2418593678993375e-06,4.296805939807413e-05,2.068346497985374e-05,1.2670991671459575e-05,7.714208916098642e-08,5.597632135589947e-09,1.1203422700667431e-06,5.6564323891450385e-08,3.3734237625537844e-09,3.1687160007010107e-07,8.923421233042461e-07,5.5069309112809606e-09,1.4114644621976424e-06,9.458434702125373e-08,2.5256228597392294e-07,1.4264098489036314e-06,2.988916409041309e-06,2.2169911684244425e-08,2.90735422403543e-07,2.489345440892521e-07,1.1303133673479238e-07,1.527499282616418e-08,6.490066559727836e-07,8.032565279592063e-09,9.849028663744264e-07,4.6850754742422396e-07,1.2580159136632574e-11,1.2246884839584027e-08,6.375671102176739e-09,6.121134634717862e-07,2.0989095883550135e-07,3.9301616627795966e-08,7.879363828067198e-09,1.6725514329074542e-07,2.2458773751843353e-07,7.458377875302347e-07,5.576607384760734e-07,1.031002367479772e-06,6.871776205841229e-07,3.871436504709891e-11,3.045526053568892e-09,1.4843514817286518e-07,4.245860775409227e-06,3.1573345373736572e-06,1.6032261362930456e-06,2.8117443098274464e-06,1.7895792079336559e-06,2.768825284604759e-07,1.2856185622744931e-06,1.0355306256926156e-07,2.2952906619799762e-07,3.199629610151078e-07,6.855565004570963e-10,4.701956588526457e-07,8.355518854585853e-08,4.795537233981406e-07,3.681131337529564e-07,3.200261219582501e-06,8.560371793642219e-06,2.0192173324495855e-06,3.640978585295329e-07,1.5848548520214223e-06,5.209686069296282e-05,1.249756444110517e-06,6.195542790843334e-05,6.266312403502283e-05,2.9228653182222786e-06,3.52020001690434e-05,2.469488564305067e-06,3.237183485715889e-07,7.383002605054756e-06,1.7442790234412087e-07,4.185507445964021e-06,4.640052421178709e-06,5.954380322137354e-09,3.242679702530893e-08,3.079921301107902e-06,1.794059055892916e-05,1.0504030352187499e-06,2.450964435851688e-07,1.136370217924565e-06,1.0892745940793702e-06,6.05730184410902e-06,3.1413117782541633e-06,4.095195182962641e-08,7.839370716133942e-06,6.650152716503044e-06,1.1482371642390632e-06,4.7251629498035186e-08,2.7357285325990688e-09,4.631687033906928e-09,5.139205665471991e-07,2.1926205207023486e-07,9.016596789201969e-07,3.9207491964177166e-07,3.124065273141241e-07,1.0803442354045956e-06,3.4857511499453153e-07,5.841149786078859e-10,7.701667619208763e-07,3.403572440108249e-06,8.598948220139846e-09,2.250201140974184e-07,4.90559282084746e-09,6.892489547993819e-07
