 , ,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,H2,H2,H3,H3,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,H5,H5,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,H7,H7,H8,H8,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,H10,H10,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,H12,H12,H13,H13,H14,H14,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,H16,H16,H17,H17,H18,H18,C19,C19,C19,C19,C19,C19,C19,C19,C19,C19,C19,C19,C19,C19,O20,O20,O20,O20,O20,O20,O20,O20,O20,O20,O20,O20,O20,O20,N21,N21,N21,N21,N21,N21,N21,N21,N21,N21,N21,N21,N21,N21,H22,H22,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,H24,H24,C25,C25,C25,C25,C25,C25,C25,C25,C25,C25,C25,C25,C25,C25,H26,H26,H27,H27,C28,C28,C28,C28,C28,C28,C28,C28,C28,C28,C28,C28,C28,C28,N29,N29,N29,N29,N29,N29,N29,N29,N29,N29,N29,N29,N29,N29,C30,C30,C30,C30,C30,C30,C30,C30,C30,C30,C30,C30,C30,C30,H31,H31,C32,C32,C32,C32,C32,C32,C32,C32,C32,C32,C32,C32,C32,C32,H33,H33,N34,N34,N34,N34,N34,N34,N34,N34,N34,N34,N34,N34,N34,N34,H35,H35,C36,C36,C36,C36,C36,C36,C36,C36,C36,C36,C36,C36,C36,C36,O37,O37,O37,O37,O37,O37,O37,O37,O37,O37,O37,O37,O37,O37,O38,O38,O38,O38,O38,O38,O38,O38,O38,O38,O38,O38,O38,O38,H39,H39
1N1S,N1,0.0,0.02400036889239665,0.00016168783055836577,0.0012423075701926134,0.00030537216045534166,0.00011063900086916156,8.883034198703399e-05,0.0028416637098540587,0.00031995458114297826,1.4275384960765747e-05,1.0625879919734516e-05,5.1973499442289905e-05,7.035829940976734e-05,7.258341911819954e-05,0.008248043608655387,0.0014474927438181684,0.0082081415759101,0.0013456725525082813,0.0012219208753866395,0.002133813148704755,0.0033578281787294273,0.006481290802269335,0.00031574737144346443,0.0005743261136816891,0.00023697101130504272,0.0006332476347210569,9.568050456598698e-06,4.985982841984593e-05,0.00045096216008602696,9.475859199858938e-06,0.0005208416018249451,1.7201136034206144e-05,0.0002324928060943865,9.482808383531882e-06,3.388446961907765e-05,0.0001681195866536367,1.8465441031123575e-05,0.00013110096442026098,0.00010465744121024301,3.3677068824733425e-06,8.348093307763982e-05,0.00015854636948775536,0.00012135585435402163,7.148142195323448e-06,3.3094716438003546e-05,3.821958488520183e-05,5.2100332247617676e-06,7.520032119875952e-05,9.864680470261789e-05,4.907276634358304e-05,5.9470333682254406e-05,3.8300089011400473e-07,1.0529178241958093e-05,5.160001225434918e-05,5.121677208963504e-05,9.258447957960492e-05,2.9694791627399297e-05,1.4669884207396677e-05,1.482044413991801e-05,4.531225150428142e-06,2.386579612156936e-06,1.5668226847620481e-06,8.379670754510293e-08,2.807448717945249e-12,5.7176501311317907e-08,5.485894173651307e-07,7.93762353623606e-07,2.6195775992832182e-08,2.37320921192552e-07,2.3475707138231883e-06,1.0111916193267234e-08,2.7854020312467753e-07,3.2761482122722896e-06,7.183529953103118e-07,1.485307103976652e-07,1.589705286964005e-06,5.978737933620693e-07,1.3463390917956009e-06,5.707806812471627e-07,1.9662992067903673e-10,7.486131600731305e-08,6.119802188481183e-07,5.963443672207802e-08,1.2637410762295076e-07,1.0016916607291648e-06,1.1441443286130948e-06,1.2724343800840643e-09,1.957810301878027e-06,3.299687981461741e-07,1.1963847581508702e-06,5.218293352982073e-09,3.3787729059042704e-08,6.4937174160117905e-06,5.196631911452698e-07,2.3702781470902323e-07,9.680706125614336e-07,4.802256370339819e-08,1.5755732366007358e-07,1.31931416610942e-07,1.3562042526504836e-06,1.292017692000602e-07,2.925680567422706e-06,3.9132609424008535e-06,2.295289588172267e-06,4.42367758646256e-07,1.1550681922045669e-07,4.623502851686112e-07,2.9770054199573792e-08,1.7235078778043977e-07,9.930472617769581e-06,8.009486778259856e-07,2.373869071981005e-05,1.3971187318162492e-08,1.854735822792719e-05,1.6834693902789688e-05,0.00016874697025581753,1.422540635076519e-05,1.934400454206564e-06,1.3786695083062295e-05,6.55802446003495e-06,1.1472973402371078e-05,1.0269720975286667e-06,1.3752456822502257e-06,4.953410523533819e-06,2.0292537061816773e-06,2.668918709747281e-05,1.1096490388551317e-05,5.326829446206105e-06,1.477923755821564e-06,1.0668667462798709e-06,4.930508539668921e-06,1.719065306771128e-10,9.66198659968498e-09,1.2980524569106144e-07,3.354673254740703e-07,4.199571625174148e-08,1.0740006760184828e-06,1.0439920530291857e-05,6.5713002073142235e-06,2.8234477569055727e-05,5.618661361284083e-06,5.09325293052143e-09,3.1527934605257713e-06,9.93283074524065e-06,4.568143898264765e-06,1.1739742095118189e-08,3.6093571881279374e-08,9.278458446004834e-08,8.118080568886299e-08,5.1780322612993146e-08,2.7662704910280667e-05,2.1617140808061208e-05,1.0586958301694871e-07,1.9193498341785187e-06,4.232332073694778e-07,3.477836328258377e-06,1.9602313328093146e-06,5.2739564715409415e-08,7.41491763545099e-08,1.852392879087006e-07,4.173668100015959e-08,8.870767595481333e-08,8.174738719279873e-09,2.667122858679427e-08,1.0892994811717571e-08,3.055383230865516e-07,8.720146960072839e-08,2.2512176878208834e-07,6.4993446458050386e-09,5.3598151028566576e-08,3.711583040910682e-09,2.456843011255927e-07,1.538849403459608e-08,2.5836520922695172e-08,2.8057255185842678e-08,4.5686835870029086e-08,4.240346829220698e-08,5.824398824350041e-09,4.8961894538734896e-09,1.5627356075853527e-09,2.1765948488017273e-08,2.0222040736372904e-08,5.7320669100136e-08,1.7688925768588604e-08,4.026655675559709e-09,1.4548118265622634e-10,3.68764963010193e-10,2.7945035174781196e-09,1.1024149371152703e-08,1.960365203501624e-11,1.268984917146554e-11,8.880316482162698e-10,1.1969307767145665e-09,5.78960879238366e-10,3.806600812339411e-09,7.893091458210932e-10,2.3761953793499657e-09,1.3182600011596435e-09,5.289911841899197e-10,1.428717116835898e-09,3.473454579516755e-10,4.1761862856759535e-09,2.1766073388107543e-09,2.809548149684815e-10,2.1022805718473592e-10,1.164911722639772e-09,7.350562380992187e-09,7.108312161108188e-09,4.05957489846287e-11,2.407401222814798e-10,1.8332643736407306e-10,2.1566706753795017e-10,7.379291622200412e-12,3.1481817153178326e-11,3.2513622350016647e-10,5.919953416366752e-11,2.2545987299338321e-10,1.474820265912058e-12,9.773308828897598e-10,1.0782090775762754e-09,6.06248384826813e-12,1.7666381690872868e-09,1.5817960274944198e-09,9.117059884822254e-11,1.212036859765675e-10,9.703882142275688e-11,9.500467079703867e-11,5.466155306166343e-12,1.757041179217822e-10,6.887690418011516e-11,6.88519241620611e-11,7.486478104112848e-11,1.1129008825605524e-10,2.7904345500928684e-11,2.3159785200732586e-10,4.320248603306709e-10,2.3712234398232113e-09,2.355008410503956e-09,1.4850343177386094e-12,1.8173784699371254e-10,1.15221165941648e-11,3.401029458061089e-12,6.048794798374502e-11,5.549588566466923e-12,8.307643462046599e-11,1.0130341010494703e-11,2.1422141838201014e-11,4.399702824287033e-11,4.741271819597159e-10,4.675555498323547e-10,1.959319373412427e-10,1.7432499888059283e-11,3.415441263143748e-10,6.511806649456275e-10,4.787021889995913e-10,1.7412182806708643e-12,5.5827564793276e-12,2.736458282193155e-11,2.794012243789723e-11,4.1261438710193943e-13,3.320566044351381e-11,1.2889034284313539e-10,1.523585690943463e-08,1.6371826339067752e-08,5.905672617600999e-09,1.4314601326503862e-07,9.917400234371598e-12,2.3169056784233533e-08,1.480881306470394e-09,1.0246358383980692e-07,3.3697254986364555e-09,3.319342856134e-10,1.9406831697210691e-10,5.992647558739073e-08,3.3592135961768577e-08,1.975958913158493e-08,6.2493648728123574e-09,3.7842721622993736e-08,6.16435864575493e-08,2.6569224820249815e-08,1.6718788353742298e-08,1.5953591869788397e-07,5.060813961232924e-07,5.530576854262392e-07,1.1477812247306929e-06,2.3438057467073392e-09,5.735985769694807e-09,3.618091916346433e-08,5.4895977874558355e-08,2.1965019997294277e-08,9.716610141485837e-09,1.9766894787665024e-08,8.667703221831857e-09,4.060729752453085e-09,1.741614608086195e-08,1.6084651388581506e-09,2.3250918967931966e-09,6.40181996303113e-09,3.168667550568216e-10,6.966123788920697e-10,4.2123364518698025e-10,8.175318602643422e-09,6.008827713177567e-09,2.0339563366889024e-12,2.2306429148244433e-08,3.55848178701379e-08
2N1S,N1,0.0,0.0,0.006000451495629555,0.02117955600562249,0.008118497591770968,0.26703763826356797,0.005247950767267806,0.04052419253246464,0.009903115471810775,0.00028292436855648084,0.0011938985685739922,0.0017719403274345513,0.0012616174904960253,0.003206907009001281,0.11205174709249599,0.162768911569521,0.1105538762519136,0.15944911191684952,0.0034418468744550346,0.005394956553026464,0.03810626122894467,0.06716453192250382,0.0029473947417475443,0.03961152046631966,0.07726782297046597,0.1637680554800629,0.005185415886582501,0.0029129077795273517,0.026101861969631823,0.0008386643919122694,0.027223988253797238,0.0008292891012817716,0.0076353470471564044,2.0153664162858576e-05,0.00023140881975924898,0.002547695624189217,0.0014458707176450147,0.005737327298818151,0.0025968741045496735,6.061728682871248e-05,0.00011341310583246056,0.00023451788366024573,0.0019467215606483457,6.377304388149874e-05,0.0010278758597555004,0.0006738441298361764,0.0002589419482008637,0.0008643825595739951,0.0022262622314861424,3.866746775038621e-05,0.0013036427115822313,0.0005742265688439829,6.861609849062589e-05,0.0010414330159354002,0.0015827017659146847,0.002842404863177439,0.0009851523145347763,0.00043639090111202705,0.0005049551970315314,0.0004077121636645309,0.0004339815571006156,4.5146791141759124e-05,5.151351634569146e-05,1.4698675918634052e-05,1.6320358373622668e-06,1.6091588905808862e-07,6.646090067707888e-05,2.0223564316523834e-06,2.518252894434525e-06,1.8721069941385338e-05,5.486543420474277e-06,3.3629108506794125e-06,0.00010165321516231174,2.2420036989601044e-05,2.428354241246211e-06,5.415171458356127e-06,1.809404060981734e-05,6.280075172582222e-05,5.769469795113835e-05,6.55627639423173e-06,6.792516358267164e-06,2.2639219948938916e-05,9.18665785842876e-06,8.759038036210143e-06,3.677810219793187e-05,7.574085534312047e-06,4.48437956457326e-06,3.514425260631171e-05,2.4984230377889105e-06,2.276058128858338e-05,8.527855483997371e-07,4.757005781286239e-06,0.0002296602923994584,5.193137495584921e-06,1.4205927110211292e-06,9.157828440908844e-06,1.3768460310981112e-05,4.486588015106818e-06,8.37400770836716e-06,7.90086655797495e-05,7.769835426163496e-07,0.0001527796191622688,0.00014163832633595774,8.43286988829739e-05,8.068595529930889e-06,2.552346330286781e-06,7.600664158946557e-06,9.11794426627921e-08,3.742438045151175e-05,4.357431294454983e-05,9.56168082448805e-05,0.0005792074271515624,5.304251041371444e-05,0.00021779286470691162,4.935480755197119e-06,0.000673315931455587,0.0007759222495193896,4.5570240515768745e-05,0.00022524972777393515,5.5789871872047314e-05,2.6152749952323973e-06,0.0001745992396293694,2.665126928702577e-06,2.8871310578271192e-05,0.00011066110196322754,0.0012591929799388168,0.0004767306563397966,4.870448739380251e-05,0.00010894048434284542,0.0009127162350464069,0.0004808741863469024,5.648323514462206e-06,2.7089659421886125e-05,1.5352964214843112e-05,9.326583520374854e-06,4.012307893197509e-05,1.3126043169719992e-05,3.6795584801296854e-08,6.370099723218559e-05,0.0006482982475932708,3.479511679227443e-05,1.9914288573730232e-07,7.697876460710518e-07,0.0006039468030993866,7.288740730970744e-06,4.426543261271121e-06,5.891914444555724e-06,8.994327813649505e-07,0.00010967559954444539,6.028308662475723e-06,0.0007805505590989803,0.0004826872937417903,5.085006161698047e-06,7.101323524327796e-06,1.938252998190393e-05,0.00014612193841578858,6.307130061733446e-05,2.754315020503384e-07,5.233638336044066e-07,3.046958723906812e-05,4.306208457371952e-06,1.6071197346256838e-05,3.46663346917353e-08,3.3687346689958986e-08,4.0367663856066827e-07,4.10760316520431e-05,2.2611608896383473e-07,1.6698576383866737e-06,3.8464402773996653e-07,1.621858078948435e-06,1.521023689221579e-06,4.239737000322208e-05,2.4290484512690114e-07,3.159875947567059e-07,1.561348679235408e-06,1.5936392783633124e-05,1.9857786970334246e-08,3.90504375058498e-07,1.0243183523606092e-07,2.171566020336968e-07,8.6979192515102e-08,4.161997877893953e-06,1.1048907308630618e-05,6.43781936116028e-06,2.7409514657961154e-08,4.930584264428717e-06,5.701755734222047e-09,1.179653357219479e-07,1.9819826047040578e-07,2.004618027129368e-07,1.3891067007776314e-07,5.419861004440918e-09,5.176244455284973e-08,9.554889857099624e-08,4.935757136337315e-07,1.7831840914972474e-07,7.904867689312312e-07,2.8679658647945416e-07,4.631771544083563e-08,2.869284561057839e-07,1.5047277424073968e-08,2.2096817309247285e-07,5.032011358707678e-07,6.304222077702093e-08,1.449620778970484e-08,4.624558069821205e-08,4.172218126541338e-12,7.240129207275459e-08,1.30317578950212e-09,3.584955443614035e-09,3.5029583678181098e-09,1.0254981597235258e-07,1.2598699861143814e-09,1.6734711394406077e-09,3.43880479647396e-12,2.025143341910507e-08,4.5411195692679485e-08,3.8835079774202086e-07,3.656961951037374e-07,4.52558879260323e-09,2.1931776705841344e-07,1.16773647196311e-07,5.065468977605292e-08,2.3660391423874216e-09,1.1790504128583734e-09,4.644178597246196e-09,1.3706231927201884e-08,2.683802313718786e-08,2.1999602139999297e-09,1.0391687510491465e-13,2.167136692321492e-09,3.282087268630107e-08,1.6782486955690956e-07,7.617993968977999e-08,4.092785221843087e-09,8.479153379425952e-09,8.269142171002386e-08,1.5862018498680186e-07,2.359142614594134e-08,2.3074493871177992e-08,3.1127289634724775e-09,1.7875501079345213e-10,5.159657368025705e-09,1.3618743910370767e-08,1.3044165303455202e-08,4.157400645965481e-09,4.241584861119918e-11,3.7964738019979904e-09,1.5112220808077836e-08,5.342924813689365e-08,2.8476323077342158e-08,2.718277158919591e-09,1.4009574833551142e-08,2.231061690949332e-08,1.75180492334448e-09,3.486323230106336e-08,5.96237459404847e-09,4.359009730947605e-08,1.7902561655347426e-09,1.9292321074004803e-09,3.123016512063259e-09,5.91504312197344e-09,1.7024505361007414e-08,3.103987283203935e-06,1.1773561507943953e-06,2.621320347451217e-06,8.13447369463205e-07,1.7869136739179226e-06,2.059271544396779e-07,4.587440005643373e-07,2.4529968456477036e-07,1.7263079854501484e-11,5.807322023265726e-08,2.1735322741633922e-06,9.150008450919955e-07,3.4074451460419652e-06,3.6629659749820576e-08,4.2010047618390445e-07,1.9912894648754786e-06,5.984330364583457e-09,3.7410343667332313e-07,1.2126545012591805e-07,6.968552247688109e-06,4.280261982181344e-06,1.5419882717360167e-06,2.742900107044477e-08,4.7606707465064346e-08,3.7464466906556027e-07,3.8243873534682393e-07,4.877950352533134e-07,1.3341486782003642e-07,2.4618288470001914e-06,8.497966299536586e-07,1.5018239896136265e-07,8.584683333090481e-07,1.3080893164207907e-06,4.0457445926733726e-07,6.469158408961562e-07,3.5809391008001512e-09,8.569755527432221e-08,3.7088065507617785e-08,7.337335679036272e-07,5.246168355288461e-07,1.599159360488045e-08,8.235626052233158e-07,6.997652111095931e-07
3N1P+1,N1,0.0,0.0,0.0,0.018710912256541423,0.006682284466475785,0.0029408077283195055,0.26851860273852335,0.02780922548705478,0.00614578370049923,0.029584622532256244,0.01914444506389512,0.0062504746033456016,0.005121912084280256,0.00046920349283308127,0.0005121177128342147,0.0003720933553124084,0.29741900894560347,0.19832608903757754,0.004131314011583731,0.0266853861825469,0.038174106581884804,0.10691562818208222,0.004119163410154059,0.013845530267103001,0.0009159680117982738,0.06794803003317762,0.002083948695460691,0.024845763678315702,0.0008526594427304968,2.0139957457310231e-07,0.02358681063613499,0.0004571647643389909,0.01071392345687272,0.0007232419927771794,3.03248388631161e-05,0.00043971812708765157,0.0012133300529746371,0.0020684705135916026,0.0011247261899218763,1.5060296441937737e-05,0.0008717948983854029,1.600602557427777e-05,0.00037654110927487494,0.00012768783290084684,0.0003196932775426653,0.0012071747583422,0.00020879180563015964,0.0022329848251363416,0.0012890439873016746,9.447590150157836e-05,0.0001039488664416055,0.0003563789359577463,1.9582504104498355e-05,0.0006421369749292083,0.00021346895403073773,0.0009200962645663502,0.00041926543322556853,0.00016427681907904557,0.0002997752130795561,2.7848623730175603e-05,1.8957424208210227e-07,0.000287930444446971,1.7962283682670943e-07,5.402213014704671e-06,3.6867175978727573e-09,7.065173265519142e-05,3.290551581525136e-05,3.747869803838455e-06,7.577811123260503e-06,0.0003252007762890585,0.00013273667200053296,1.5732812014945807e-05,0.00016861197214357304,3.422893050819553e-05,3.747033826773105e-05,0.00015678222086368265,4.356996692322923e-05,2.950426215053703e-05,1.198877381813901e-07,2.3849665718556068e-05,3.2777020457785966e-06,7.011302941006825e-05,6.188719966848666e-05,5.480287896597602e-05,0.00011939534332627844,0.00021594031175542483,8.059508367797008e-06,4.755301939773915e-05,1.5466608247471925e-06,3.736546308763522e-05,5.51121889769135e-06,2.8928544004713785e-09,0.00017824417746270527,2.562111136583667e-07,9.67505692450743e-07,2.121240214059128e-05,1.8403909495479098e-05,2.403906234516029e-06,3.838591257299129e-06,2.847247214843307e-05,2.9343102161405454e-06,7.840593763930315e-05,6.64391883495874e-05,2.513552073102332e-05,2.3759101641651625e-06,6.164173016465213e-06,7.624922694127179e-06,4.925045296033659e-07,1.4983002261104161e-07,0.0006789685855972394,1.5039647245362886e-05,0.00011534798670442825,0.0005445672370947285,0.0006223081216600868,0.0002731392078136885,0.00014993032045262922,0.00026981914351686953,1.5166014198042532e-05,0.001160409638278903,0.0006842481181321691,0.00019955247030423173,0.00029204426041840037,5.12981529299239e-06,8.384317608944869e-05,1.223105816405834e-05,0.0005329320054969777,6.412258534549409e-05,6.722860551588994e-05,3.5698690625807217e-07,0.00013396488727268618,5.692763408271517e-05,1.3777987817098492e-05,1.40571602260664e-05,9.571178822254112e-05,4.045192733004299e-06,1.3455856335831129e-05,4.01537194614221e-05,0.0010248450484655613,0.0020213390690875244,0.00276418457440597,0.00014430070614768198,0.000600756211446285,0.0004702997447600943,4.31238341480622e-07,2.6817565178749447e-05,0.00013273584453243892,4.194579677818666e-06,7.380647654064987e-05,0.00011400682455997568,0.0002361286874099644,0.00030374558138479557,0.011395941279824573,1.3835379450988228e-06,8.649413219297131e-05,9.205965412206751e-07,0.0001884892260464177,0.00015797923905225275,1.3394920728160287e-09,1.3520478369777322e-05,8.299809768352873e-06,1.286050136872774e-05,3.7495694719336115e-05,6.048423114601853e-05,0.0002103768930608041,7.50796913888685e-05,4.4713513588590104e-05,0.00018651973803684996,0.00013238548691418828,3.08443424135163e-08,1.864641372417708e-06,5.449984078698122e-06,3.230307808799182e-06,6.329818598160841e-07,1.787909198469606e-08,4.610486493028532e-06,1.7768691407127335e-08,1.8900371427932328e-06,3.725294501322196e-06,1.049384988016655e-06,1.190652073090881e-05,1.0382211102832883e-05,2.6557078189881622e-06,1.1225751337828882e-05,1.505323349082488e-06,5.604084791777098e-07,2.7286938748538603e-06,3.5830184819118926e-08,1.0350822949867222e-06,2.38922700912525e-06,7.421702274967856e-08,8.502868440452005e-07,1.7915725960548912e-06,1.9152614783024546e-06,2.1521517465927786e-06,5.696077312045134e-07,1.3411102672833408e-07,4.229867611726945e-07,2.0857090410331125e-07,2.218586470092987e-07,5.2010981299588366e-08,7.744053842628773e-09,8.385001404320747e-08,1.7474405478168364e-08,1.5293830335494363e-07,4.459041114124318e-07,1.3721695202306705e-07,4.9468873442037875e-11,6.831743659674316e-08,3.0512850024422278e-09,6.986275558062971e-09,1.0301480313223976e-07,5.224072285869852e-10,2.0823883506437824e-08,6.460187140788776e-08,3.0225768554714705e-09,8.2183365890387e-08,6.283988982502819e-07,1.546425410836605e-06,9.41999784842551e-08,8.465883105657213e-09,1.2484040912141836e-08,1.1324242654708883e-06,1.16794494076089e-06,3.1587361837281946e-08,2.6042504153167556e-08,9.082742669086485e-08,1.5754566540238102e-09,4.341838200083714e-08,2.88769630429897e-09,2.1875127043102793e-08,2.3840707186195687e-11,3.0202662593126206e-09,5.498971011874687e-08,3.2912229297465956e-07,1.5440525125143267e-07,9.099343500906798e-11,2.6740081260356874e-09,1.8685179625776982e-08,5.9463807211557196e-09,6.25640668161509e-08,2.0457999738709987e-09,4.001169617851019e-09,5.35225357367608e-08,1.6965955307313152e-08,1.078008882160475e-08,2.0320022553477202e-08,3.2791513948637885e-09,1.1338901773072507e-07,1.6743877218061698e-07,1.3215990657400312e-07,6.425398435538909e-09,6.130845697782661e-08,2.5743446929737956e-08,2.2129402310611113e-08,4.1028220376659874e-08,1.3120604536176472e-07,7.213630026647877e-08,1.3965610889954405e-09,1.1507853847625427e-07,1.2880378985613561e-08,4.514564411195465e-08,6.107917149833497e-08,1.3340071165490741e-06,5.2846683385343596e-05,1.098273970123742e-05,5.216044530520492e-06,3.6944384603554425e-05,1.4297967343424034e-06,3.963213210944616e-06,3.213313609284896e-05,2.519154021607406e-05,1.9904808628012916e-06,4.043429056022063e-07,5.47128693684229e-07,2.866229345643845e-06,2.756909245538175e-05,5.243852705394403e-07,4.2004330560452274e-06,5.190569706492454e-06,6.180192482219127e-06,5.183860983981603e-05,3.7322960890762147e-06,6.621610554091717e-06,1.0027498027476156e-06,5.7405388736775365e-05,9.306227286565161e-07,1.6240853284443801e-07,7.626945808247854e-07,2.00275874684408e-06,1.3381274510670949e-07,5.689423399068971e-08,2.8175456323609183e-06,3.0608948398125335e-07,8.8023681090732e-06,7.589070013303001e-06,1.8604877816130738e-06,1.200899539810507e-07,1.0049136793810476e-06,1.6599970695807542e-06,9.80005887774027e-07,8.555676718202676e-07,1.05115301574088e-06,2.5947392057190655e-06,5.501569384502858e-07,3.9915514893351656e-08,1.3829488407779422e-06
