atom_numbers,value
N1,10.562239938592633
H2,1.9032502803497975
H3,1.9477438922100447
C4,9.627498282560357
H5,2.0514951822150462
C6,9.627854743062478
H7,2.0568425211870447
H8,2.122130486338073
C9,9.633828806849909
H10,2.069244260619115
H11,2.0687732890011716
C12,9.626475237812613
H13,2.061041940588902
H14,2.074435742910866
N15,10.289387096339475
H16,1.8542347289823518
C17,9.563030286930983
N18,10.397376742266733
H19,1.8669162745519048
H20,1.8598133067325997
N21,10.42698834342066
H22,1.873512647257805
H23,1.8614404375782987
C24,9.672436946575386
O25,10.976047634759514
N26,10.382299651164573
H27,1.860727208463556
C28,9.606330836893868
H29,2.0424546464068536
C30,9.63712713021612
H31,2.0707445936415336
H32,2.081110799747779
C33,9.669632463836992
H34,2.0720253385566423
H35,2.0917968116512617
C36,9.96691452351331
O37,10.940341757362361
O38,11.014242246029898
C39,9.694599100771068
O40,10.940393842308177
O41,10.914167919576084
H42,1.7554710446623376
