atom_numbers,value
N1,10.512137728493268
H2,1.9200736220731307
H3,1.9116095247689346
C4,9.635734099615945
H5,2.086781382942994
C6,9.609123362332733
H7,2.047307878696813
H8,2.067000613752851
C9,9.642187055216377
H10,2.118915408410437
H11,2.0630752087819197
C12,9.647836041349624
H13,2.0423055593664046
H14,2.054873371118788
C15,9.597178270845365
H16,2.047948902652685
H17,2.035426230379203
N18,10.37943628012256
H19,1.8347304318640418
H20,1.8306554724086805
H21,1.8151083603259075
C22,9.734501506340658
O23,10.921659407722762
N24,10.413077166548316
H25,1.8770063584141727
C26,9.595775543874012
H27,2.0252091460816084
C28,9.725257132930153
H29,2.031502385305974
H30,2.041838092392987
S31,11.104845244568779
H32,2.085046513575927
C33,9.717373246131832
O34,10.924897796690818
O35,10.893900426337991
H36,1.7242262680183702
