atom_numbers,value
N1,10.55738517851892
H2,1.9259028542474539
H3,1.9311684245129175
C4,9.620894724933928
H5,2.075869814484437
C6,9.617576003227386
H7,2.0570469336553834
H8,2.0687262955241175
C9,9.480588875881926
C10,9.509809984289868
H11,2.0747090856115133
C12,9.502438177944445
H13,2.0502360923461724
C14,9.554401133914121
H15,2.0847473056905903
C16,9.526516277689408
H17,2.0538543129491638
C18,9.538361512219733
O19,10.952275980101264
H20,1.7686399823046508
C21,9.703206827326316
O22,10.936092590694095
N23,10.353467676737047
H24,1.8906370633624023
C25,9.596650711809172
H26,2.0228081207730297
C27,9.623850705106257
H28,2.0357064918194103
H29,2.074323415341237
C30,9.7762206337301
O31,10.941938770419487
N32,10.471091155897607
H33,1.8915267233973871
H34,1.8795269023282655
C35,9.727674450226017
O36,10.919868381507536
O37,10.923476447724505
H38,1.7544397341496434
