 , ,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,H2,H2,H3,H3,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,H5,H5,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,H7,H7,O8,O8,O8,O8,O8,O8,O8,O8,O8,O8,O8,O8,O8,O8,H9,H9,C10,C10,C10,C10,C10,C10,C10,C10,C10,C10,C10,C10,C10,C10,H11,H11,H12,H12,H13,H13,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,O15,O15,O15,O15,O15,O15,O15,O15,O15,O15,O15,O15,O15,O15,N16,N16,N16,N16,N16,N16,N16,N16,N16,N16,N16,N16,N16,N16,H17,H17,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,H19,H19,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,H21,H21,H22,H22,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,O24,O24,O24,O24,O24,O24,O24,O24,O24,O24,O24,O24,O24,O24,O25,O25,O25,O25,O25,O25,O25,O25,O25,O25,O25,O25,O25,O25,C26,C26,C26,C26,C26,C26,C26,C26,C26,C26,C26,C26,C26,C26,O27,O27,O27,O27,O27,O27,O27,O27,O27,O27,O27,O27,O27,O27,O28,O28,O28,O28,O28,O28,O28,O28,O28,O28,O28,O28,O28,O28,H29,H29
1N1S,N1,0.0,0.023687211652571927,4.3662125606802604e-05,6.586815250098077e-05,0.001622853617536224,6.982078371908784e-05,0.00019190364254795256,4.636474637553789e-07,0.0035443202869609447,2.5960036877437087e-05,2.5806413302659204e-05,2.887970928572292e-05,7.998090667601931e-05,6.889322776981732e-06,0.007969800081225387,0.0013758865073612014,0.007752407660860161,0.0012764118417190051,0.0011225082820188192,0.002021005375805185,0.003607908578123764,0.0029071684990515934,0.00294155638606286,0.0005922290004223285,0.0003103009838680837,0.0001637049539140456,0.000308275683334136,6.772481125905117e-08,0.0002640468273553409,0.0004385281520115081,5.8770117728756954e-05,0.0004264060949487891,0.00014025157809194333,2.2018608877960588e-05,2.2023991176817193e-05,0.00017972496968732266,2.920177697651738e-05,0.00028026778412293396,1.126654495897661e-05,2.8227670554326068e-06,6.630858829681507e-05,0.00017434300450425155,7.073427120407594e-05,3.3767610991275454e-06,6.543084450894021e-05,2.60046110117651e-07,5.483185620747122e-05,2.818126057513304e-06,5.8805540854134364e-05,1.175656011653814e-06,2.9347848596206205e-05,0.00011321237968475728,0.00012541347817918158,0.00045506912190007576,2.7682967014275306e-06,7.141973885271824e-05,4.113170414932199e-06,2.2498971480766627e-05,1.594389525849671e-05,9.142143185120188e-07,5.506415949693699e-06,2.9255250583171133e-09,9.702351182638846e-06,1.399167988497263e-06,1.0000717802105541e-05,0.0012755682818262892,5.457904057842855e-06,3.0521861415611085e-05,3.305880436133002e-05,5.427810250391296e-05,3.579524678887225e-06,1.2178430633724702e-05,1.2988527554602669e-05,3.5153277027077934e-06,2.142786839076649e-06,5.603157083311494e-07,5.451888820950934e-07,7.309197808114121e-07,7.784566661173109e-06,1.9708687457042906e-07,1.6427968883458988e-05,4.245580094153212e-07,4.26052428981194e-06,3.5959604425261915e-06,5.306583596986769e-07,1.1445652203789791e-08,1.440429773513774e-07,1.033588339360847e-05,1.66627376740891e-06,5.355409801621747e-06,2.2161185029734298e-05,2.9557372808852733e-05,1.4760949150982583e-05,1.8173831792922535e-05,0.0001768836641001803,1.117879381318243e-05,2.3073726052036392e-07,3.0738549818276617e-06,1.2095497699149416e-05,1.4986114782233884e-05,5.267325897978514e-06,9.584506241777646e-06,1.5810575071384392e-10,1.4251796030650965e-05,0.00020703892058837603,1.5563913862148837e-06,1.1676170374119721e-05,3.526429586786506e-06,3.198694720718542e-05,1.2503872937053018e-10,4.655007056209026e-07,1.3426650754821967e-06,2.8196661750606866e-07,2.5050900905043694e-07,3.4990786143551666e-08,2.943591111082e-06,1.815795116488772e-07,4.942804816998603e-06,1.0193736391661545e-05,8.31871005413376e-07,3.8814304659240406e-07,1.1169533089105954e-05,1.58856734433499e-08,8.789841931811093e-07,5.281148054980811e-08,4.0604733797522385e-08,2.949858585454823e-07,9.111557355001576e-07,2.4102656612789986e-06,3.532605938882938e-07,3.889300326243017e-09,7.170258229383109e-07,3.882588752723848e-07,7.166809301573096e-08,1.7280017636789324e-06,3.00571752154255e-07,5.097491717620528e-07,4.498155206089649e-07,1.8264799435119272e-06,1.2099062057790988e-08,1.9111892624046334e-09,4.115353660627541e-08,1.3629010420235232e-09,1.5432680838811663e-07,1.8895292552834064e-07,8.797344764888138e-07,4.3069578736787406e-08,4.499089190090899e-08,1.2326362153203263e-11,2.254797322187585e-07,4.0631101616561693e-07,1.9613161539311363e-08,2.7243536315779693e-09,4.055947555592354e-08,2.296832508630331e-07,1.4124812430793554e-12,1.7208456881689926e-13,9.175618098655747e-09,1.500283572375416e-08,6.303766231230412e-09,7.587967365552117e-09,7.335534846220071e-09,1.8424595182864323e-11,1.5959604748871925e-09,5.910180428392309e-09,7.500650989200608e-09,6.456424506140479e-09,1.3770422802039661e-08,4.6285184795991086e-08,2.0603518890993655e-12,2.0345454210257685e-09,3.918620761211855e-09,8.15247569452282e-09,1.3738834236942665e-09,2.548439237415323e-11,1.1717277148548533e-10,2.5783708501592173e-11,8.408894580647086e-09,4.57762647232407e-10,1.8015733349585616e-09,7.971379112348131e-10,4.43710423958521e-09,3.887408572822437e-08,3.420153049660257e-10,3.5285492305803245e-09,5.922082380038773e-09,5.363644417499813e-09,1.493821039089127e-10,5.500988553563957e-12,6.726322276939811e-11,1.252303732934834e-09,1.2011952543744542e-10,9.113937243787618e-10,2.3943784732693985e-09,1.238925229074539e-08,5.1066458617299304e-08,6.345003122909532e-08,9.243716903029053e-13,4.106034845463569e-09,2.5188204189063867e-08,1.750987221882383e-08,1.0512785086902454e-11,1.1874182193061245e-10,1.57373530873528e-10,9.781792320584515e-10,3.3908831298390396e-10,4.211158255440495e-09,4.989184176906747e-09,1.2311123231967258e-09,4.515405827021368e-10,2.0437106895698776e-08,1.317685416335479e-08,6.433471089195564e-09,2.464364712295719e-08,2.5030740813392072e-08,1.5658755403435975e-09,1.069725474867056e-09,1.5757112281633567e-09,1.2522620440602594e-08,2.3254200232081246e-09,5.587638143844664e-09,2.2094006624229223e-09,6.186591461343482e-08,2.4729122527489267e-08,1.0461007038387038e-07,2.1958679319311614e-10,1.2178782649030495e-08,3.1377619613692787e-08,1.814992114379521e-07,3.6919300949733724e-11,5.161580052259751e-10,3.6341096798508943e-10,3.1903912844910565e-10,3.3639063756751852e-12,3.656464020451722e-11,3.5784264440508196e-10,3.911204693451964e-11,4.429296707186836e-09,1.651327030671723e-08,3.390292491189939e-09,2.363905515778697e-09,1.0381944193227355e-09,3.57430840480788e-09,1.1248710296563047e-11,1.1501415653203395e-09,1.534883331544279e-14,3.5445010815315925e-10,5.068806485652999e-12,6.403317875935954e-10,5.566895833197805e-10
2N1S,N1,0.0,0.0,0.000350508084804968,0.0031003692464417476,0.028535966132503532,0.2651292224660735,0.00170138461171776,0.001900336278610304,0.054247229531950936,0.0008352785169660759,0.00036018643883006796,0.00037367570297086594,0.0023038505831682876,0.000888402680218503,0.10579865107855113,0.158004825608153,0.10429574049113732,0.15570995023334033,0.003319678892453659,0.005184216080141191,0.039589004517608384,0.02682396170990531,0.02643923094016465,0.03877669534528616,0.09342561262558347,0.06636500868915185,0.09038818746997013,4.227664736955461e-06,0.013984810535193626,0.022782145491336614,0.0028897557364813142,0.020399727627330444,0.004684431438311876,8.081907592583093e-05,0.00016622072279015576,0.0028257729896430384,0.0018190274777372117,0.007874323907547165,2.5410666400826898e-05,2.7017690109154557e-05,7.745453993068807e-05,0.0015838251150075422,0.0005140839854673729,1.7838797230051995e-05,0.0013281078683289316,5.2047167711455344e-05,0.00030312305527013805,4.880389425920839e-09,0.0013774504117285424,0.00023628946319087518,2.9557835247384645e-05,0.0007437623498431911,0.0014987017117120693,0.00874878500776477,0.00013612409048757712,0.0006989920109155001,0.00031751037094629453,0.0032993342557343652,2.843451340117653e-05,4.987337829387428e-07,3.764248811588544e-05,3.025431611369811e-05,0.00016969411191536388,0.0002454568627752174,0.00010401039021346037,0.02396988937516431,4.173939613849598e-05,0.0006119678901344017,0.0009603138640579267,0.0019391676406850245,6.883960048087445e-05,0.00036381726567658035,0.0003465817933352433,0.0007561775538569293,1.2246396030590745e-05,1.640035290173536e-05,1.0061805832961568e-08,5.9150970197263675e-05,0.00021354396185779834,2.5812229877075765e-05,0.0005422868670375003,7.222465090128694e-05,8.044719360267294e-05,0.00013270519363750566,2.5615365162323656e-06,5.615879314024852e-06,4.5854046043514174e-05,1.2079895485239689e-05,0.00018233494813602036,0.0007134961862385047,0.0009194111889363477,5.4802981888535385e-05,0.00012223644397568734,0.00020916162866235766,0.0010030034489783013,8.078353273832661e-05,2.1220510868946718e-05,7.549608900925264e-05,1.9523711136448796e-05,2.9615299182328414e-05,2.663609990261051e-05,0.00010313303174669386,6.132736091313262e-05,0.0005796217872702236,0.00583683904281207,0.0002214290742332814,0.0002656691671418798,0.0006608844623379184,0.005314532591600862,2.100479796451893e-05,5.372381172641383e-05,7.85389484256882e-05,6.174745260922876e-05,2.409628956612231e-05,2.5707010020692422e-06,7.2611575685499474e-06,2.1982427907296653e-05,0.00013089603086768875,0.0004664183778499975,3.0225355209356763e-05,7.848358971607183e-07,0.00024313188818547715,0.00030525953000459793,4.989830541335394e-05,1.5796900092457378e-06,2.9164790882107994e-05,8.352094889474415e-06,5.642281984852282e-05,0.00011305319394194768,0.00013368055732199124,3.3418253539974074e-06,1.6315217844731222e-05,2.080908210988497e-05,2.4184507916302778e-06,0.00014402937686686101,2.998283510358135e-07,1.4146477633758536e-06,1.0064254738928469e-05,1.6290870785695688e-07,4.569009579125094e-06,3.2336203714677936e-07,1.0729102926099188e-06,7.15920917948587e-06,2.0057049769706126e-05,4.510253007072862e-06,1.494021898018616e-05,5.007829182446244e-07,3.3549723763570682e-06,2.3038846386214118e-07,1.1759658791188343e-05,3.365445668590539e-05,5.62043279916935e-07,4.411597576137183e-08,2.5634171390009897e-06,1.1295414297674e-05,3.213607513430361e-08,4.323670088623999e-09,7.601838767357094e-07,1.4317831484866872e-06,1.4989633858597529e-06,3.1138605960379095e-07,4.1845401188567166e-07,1.7236138472043194e-07,1.75115886236199e-08,1.4144970061913398e-07,1.2493008623160051e-06,1.0112776043236238e-06,1.0062739481675465e-06,5.114133530437215e-06,7.005760611633605e-07,2.780205665686708e-08,3.4568150208968973e-07,5.210106301944961e-08,8.439980581087525e-08,6.219157633324812e-09,7.022667647405001e-08,2.1832346819294912e-08,8.509885667251638e-07,1.0507337666609828e-08,1.4558381833396083e-07,7.61712706243145e-08,3.3434587498604174e-07,4.152017811343001e-06,1.8569140358692948e-07,4.126877151122699e-08,8.515020200050571e-08,1.2558874220580662e-06,3.466881848268599e-08,3.576136253791162e-08,4.0047787308594707e-10,2.0454519145118866e-07,8.432741127606391e-08,1.957263684460031e-09,7.95610475279318e-08,7.744642309681637e-07,2.731007875844682e-06,3.950494880111677e-06,2.127755438507961e-08,3.296848642975192e-07,1.6256290447103083e-06,1.0483316454923397e-06,5.014157977711875e-10,2.338490112663294e-08,4.976483269913956e-08,1.6246021417032352e-07,9.791713395657098e-08,2.0574100423331743e-08,4.801904291973358e-07,4.6213796345284663e-07,4.843201217852311e-07,3.4420587402550495e-07,3.189139943238217e-07,4.5900635736728645e-08,9.14511731231471e-07,5.821667414807052e-07,4.880389425920839e-10,6.515065167356227e-07,2.360682760382815e-10,1.6845853902935914e-06,1.4549274407471557e-07,8.714638433104938e-08,8.474412633852069e-07,2.3899064363064326e-06,2.2806084878368438e-06,4.564315653432516e-06,3.317292804894123e-07,2.986848341990367e-07,1.5245680051734212e-06,5.319902745881677e-06,5.8449325823772824e-08,1.4915530099912644e-07,8.059789502468107e-09,1.994963727547372e-08,3.566168471635933e-09,1.88914439647192e-10,1.5390968499673363e-09,8.183866917477189e-10,7.826396108967515e-08,2.0928907362716132e-07,3.369991974366826e-08,1.81151764699905e-08,3.92529040382783e-08,5.334871033824129e-08,4.62442528714746e-09,1.4655151980846881e-08,1.8066708129538256e-09,3.097462286660857e-10,1.3029326506597272e-09,6.0591527351050445e-09,9.040914683566825e-10
3N1P+1,N1,0.0,0.0,0.0,0.00013257107437469884,0.0004635181435101998,0.0011463572809105038,0.2782313783707311,0.0007058015098060366,0.00035814764874908533,0.021754733570298557,0.0009001019760577211,0.04240651571537146,0.005227392074116155,0.0030620079562349023,0.05306474498692637,0.020782133536779934,0.29581429673281256,0.1916868172363584,0.005341499604253119,0.03345828119700789,0.06812374025319601,0.0683000459602967,0.07785267890269099,0.013731933937608964,0.0061854057443162525,0.03971042787620238,0.03657317375019531,0.016267180727925323,0.0030758403127626455,0.0025219588844649365,2.621797834390094e-07,0.016586593714926323,0.011163906807890811,0.0009910474512850875,4.74113556014899e-06,1.3009454238321894e-06,3.787784359854385e-05,0.0010077483317094682,4.794101286620389e-05,0.00019116414794551062,8.853519118634523e-05,0.00022372071512721803,5.9865842129802616e-05,5.140812610471279e-05,0.0019296538539643748,2.302477542537318e-05,0.0015011591248736966,0.0005027167205082783,1.9254147693104073e-05,0.00026627604291062923,1.0917356530137923e-05,0.00020316894898009252,6.68586841445773e-07,0.001073858317889087,0.0009426010366944126,1.9499955403734504e-05,1.873843027411226e-07,0.00022680776945982473,0.00016327634753032783,5.526870550109919e-05,3.630767130946566e-06,1.7018749964847757e-08,2.3604332775706283e-05,1.0363543550662158e-05,1.661907372296767e-05,0.0002615597679804793,2.6976733579653356e-05,0.0007688912141765591,0.0002267511129638855,0.0012294141927089441,7.200809741680914e-05,0.00012919501825336965,0.00015801494384204418,2.7365230526044115e-08,4.671135327027898e-05,0.00015133913232068252,1.9765761027912276e-08,1.2867543870420661e-06,0.00019185327856718892,1.8408883587506253e-05,0.0004095636786871637,0.00017459592473212382,3.603242432559384e-05,4.4115144080425495e-05,0.0001963818553756269,2.6223658988300258e-05,2.2057866772007273e-05,5.523539421847801e-06,2.975791017201246e-05,5.030291911767293e-05,5.979049424897909e-05,6.199301379483657e-05,4.2482437114355065e-05,6.891761784855177e-05,0.00042864320180102666,3.0433344726521483e-06,1.18958159367466e-06,0.003979776978995098,2.4042627822185025e-05,0.0012676569307961127,5.6558333573430986e-05,0.0009482325492591315,0.0022095254615042137,1.100749844029636e-05,0.0061399230649525904,0.0002917263408135362,0.0007311217656740254,9.192385505585321e-05,0.0009449418598763693,7.642786806227875e-05,4.3271208416406637e-07,4.5612044625720216e-05,0.0002206736736429793,0.00010794621406295946,3.7072126704673636e-05,0.001057166972294521,0.00020358251998731092,0.0008114571521682379,0.0013789853475723035,0.00021262596579285642,4.885616889938049e-05,0.0006698550704191675,1.792732549521503e-06,1.8076504542552385e-05,7.689390235654514e-09,8.541282587870569e-07,0.0003097437320542795,2.2353624544280137e-05,8.917459592083787e-05,0.0003576325413208181,1.5265489783367059e-06,3.7460361103747175e-05,4.983800918756387e-05,4.866564298211529e-07,0.0003330764575011358,4.286931665209437e-06,4.80683907388979e-06,3.1309478428553916e-05,2.9888963526403245e-05,2.397360667294457e-05,2.231655376050412e-07,1.2735968590860125e-06,2.0387473217420293e-05,6.650829517962364e-05,2.352937578109504e-08,3.553326570360227e-05,1.4287691698644522e-06,3.0165522485248175e-05,3.095583585466244e-06,2.5714242268826126e-05,0.00010335309416209526,4.797965343694699e-06,1.1096162846335744e-06,7.295735206636067e-06,1.858365958895547e-06,1.1902464718271943e-06,8.63015720753424e-06,7.439172544643213e-08,2.2970660801036047e-05,1.7528344331552148e-08,1.6492851910854256e-06,6.2962955738044e-06,1.3121036130936403e-05,9.554304516434797e-07,4.1591494159831655e-07,7.354202499865181e-06,4.235933600327257e-06,3.331614088164514e-06,1.6255335713033503e-05,2.754674721217043e-06,4.519665219859803e-08,3.0808999285092398e-06,1.7442580455551138e-06,9.245013830039284e-07,3.605031428932648e-08,5.219579324311496e-08,4.196908407472222e-07,6.523241075973019e-06,1.2753664790920993e-10,1.054764275920661e-09,3.861985757858122e-07,1.0686186753261495e-06,2.177579894180326e-09,8.78338219933994e-08,1.0132864769474281e-07,2.7922824896720044e-07,3.340030749754419e-07,3.431583905921798e-10,9.275894896632053e-08,3.237253798360484e-08,5.029155085711778e-07,2.2995687820603905e-07,2.2762729035008533e-08,6.830350929298845e-07,2.5622486146126278e-06,3.5761028245318016e-06,1.2261349017439471e-05,8.310700128077997e-09,4.4040625635233255e-07,2.573337604783177e-06,1.3216496608237094e-06,9.658456567862572e-08,3.798703174240359e-08,5.875240187691588e-07,1.112382729040462e-06,1.4074218324111598e-07,8.918509930566643e-08,3.960875093245164e-06,8.036878853978635e-06,2.8280137271963213e-06,4.284626505146605e-06,1.7713715614320336e-06,7.81362556878662e-08,1.4271116608455259e-06,7.627066533899551e-07,5.157274607370255e-10,3.434863791174081e-06,6.612374130687826e-06,5.774776212774668e-10,2.6478596959478296e-06,2.009687105619662e-08,5.117800832010744e-07,6.779371132914491e-06,1.7148368930630653e-05,1.3033140429108414e-06,2.0042043580303925e-08,1.5864182736358146e-06,7.834910466630873e-06,2.986695491813407e-06,7.317192300959618e-07,7.464674360857515e-07,5.8445755568570235e-08,4.983919414947025e-07,3.218984701014449e-08,9.505184195290894e-09,3.59561706186895e-07,6.02633457358337e-07,5.880526652290996e-07,5.418559689829294e-08,5.047064455254713e-08,1.2703658391899353e-07,5.048228501891572e-10,9.280664237110159e-08,2.0021931046443342e-07,8.234771287085607e-08,1.7298310561741914e-08,4.481052704452537e-07,7.529620948965032e-08,4.631472450000729e-08,2.609018718402467e-06
4N1P-1,N1,0.0,0.0,0.0,0.0,0.011180104331284468,0.001456549068412194,0.0007163033344848024,0.2769493445030684,0.016488541276742374,0.011089002695467753,0.017562646215013356,0.0020683820643778716,0.028039291838663383,0.01654497703832103,0.30260898847048523,0.21250076629219805,0.002508381027973794,0.0004531196695891637,0.005012662937633472,0.03103205136457099,0.061018311786738,0.04409868008977913,0.054402559588741184,0.015444740989795314,0.03381434705609232,0.0005503083947133725,0.03464145426568521,0.0054337856111290606,0.0009964520642300467,0.01820700128537478,0.0171440820991271,0.0038112388500703975,5.181090412254008e-06,1.4773226257869254e-05,0.00017029050351546893,0.00713163488734736,0.0006606659020693684,0.01098631160707253,0.0009996111748291625,0.00037670320617699815,0.0012169586979400293,0.002145643870333558,0.003107213887094229,4.407028319075579e-05,0.0035243947931882236,2.824395335565555e-05,0.003414104493834502,0.00036035903722808627,0.001490278542095158,1.258625022293458e-05,6.959628041092181e-05,0.0017626656225351311,0.0015002774637622451,0.005566104239377534,0.0004962244562873863,0.0011937507173809259,0.000260307192753384,0.001096920740965679,0.00010451814698164696,1.2930257983212456e-05,0.00017128492936002715,1.9857289155877922e-05,0.00048595074125334925,0.00032636126754814754,4.6589264631524685e-05,0.014147201187112657,3.5004841133723374e-05,0.0013438268718308777,0.001366166601816765,0.001635555816855927,0.00013983703932707314,0.00019668407451689518,0.0002571463598139978,4.724004674550031e-06,0.0001225698310336476,8.334960068046016e-05,0.00021418800754413603,9.198532624310474e-05,0.0008381440094971104,3.7706689267835714e-05,0.0006755488229512885,0.00022845738253884917,0.0002449820203138664,7.352339443622569e-05,4.1547892317694846e-05,1.2623558656166267e-06,7.645260551969457e-06,3.7135337427329773e-07,6.949342569306793e-05,0.0005333655863659637,0.0001582083978828308,5.563079870540832e-06,2.4899173150849663e-05,1.6765697756770948e-05,0.0004945313463808887,9.621056382491666e-05,4.094152543565599e-05,0.0004096839917904216,0.0006203791682333204,0.000831011196397391,1.6689707245109986e-06,9.260273436506594e-06,4.824799019864656e-05,9.890276644775042e-06,0.0005409030479777144,2.0474736173170527e-07,5.607365372028994e-08,7.888971274905288e-06,0.00019318292479564292,5.644251833247793e-06,1.0671762088909631e-05,1.6898989032121392e-05,5.9293207174127005e-05,4.7671969003459935e-06,7.3781597540456545e-06,0.00013597420641753288,4.2648316596505254e-05,0.00020307450711465336,0.0005265796546822799,7.295661418904587e-05,1.7693429434029184e-05,8.570027281384895e-05,8.402959728526227e-05,1.501638837009267e-05,1.5271707773045762e-05,4.848312395999699e-08,1.639874190262347e-05,4.967484739770711e-06,5.34056938099603e-05,2.1109641497929488e-05,1.0466242290618766e-06,1.4667368920306956e-05,1.484725378197993e-07,1.2504451096795322e-06,9.620878937965927e-05,5.122089654641115e-07,3.293507857549116e-06,8.410730822916435e-07,3.071312207669763e-06,4.862477909206575e-08,7.152885352912364e-07,6.966537649422122e-06,1.4831946204552082e-07,3.086684495889891e-05,2.721782823567054e-06,1.6248556549136595e-06,3.652202515969094e-07,8.922703495173323e-06,1.3351303174147233e-08,7.154509652274044e-06,2.5431033776168732e-05,1.0164384907085378e-06,6.339379687858582e-09,1.8497064262490426e-06,5.340751059179638e-07,3.554907344049951e-07,2.9458377404090186e-07,3.9903768933591266e-07,4.660567704650731e-06,6.985597833519819e-08,1.901202173471006e-07,3.007657500830874e-08,2.42054094634625e-06,5.2270704653523126e-08,9.272178669306186e-08,1.596479690668673e-06,8.363036503311605e-07,8.662509869417079e-07,3.7047288250491306e-06,5.041876889322339e-07,1.0183035747957092e-07,9.59358042784686e-07,7.85366964350942e-07,2.634640585696957e-07,4.331506264776408e-10,1.6993040308221907e-08,1.3375028440343328e-07,7.99616727942265e-07,1.2897398704581065e-09,3.9987811728536826e-08,1.1955420653464444e-07,1.060247951656379e-07,1.1519401930115691e-06,1.8387320999124768e-08,5.345992537542088e-08,1.4115912883028159e-08,1.0473940870170395e-07,2.7265926627606518e-08,1.7581372580011134e-08,3.1964593194544477e-09,1.484714193811243e-07,2.614124028355036e-08,4.627843441795676e-09,1.6721670048625015e-07,6.708044777425926e-07,9.661531139570911e-07,2.3538982318882518e-06,2.0639987496906542e-09,1.9880486767931416e-07,5.093436752368063e-07,2.8544029273547267e-07,8.309685606278094e-09,1.845160135793833e-08,7.581319660943109e-08,2.7485482334554945e-07,5.285359816475932e-08,1.0367251501719466e-09,1.1530962851225013e-09,1.3987788705094317e-09,2.999525312574747e-07,2.0691659141647278e-07,4.367749357747641e-07,3.2472970934449563e-07,6.471026514631717e-08,6.493156656794952e-07,1.6997876439717174e-09,1.6927213186690437e-08,1.053927545235922e-07,2.5082269772269683e-07,2.856267298234627e-07,8.576376941960007e-09,9.372468223745045e-08,2.3225096068557605e-08,2.299231249835998e-07,4.168130813830828e-07,8.433916365291338e-08,2.0768720521147088e-08,1.7237633542777075e-10,2.327756747355636e-07,8.080087710027328e-10,3.017697203233638e-09,1.2603291743573664e-09,5.8481826714640306e-08,4.183292534598593e-08,6.512261840896372e-10,5.307049910641126e-09,1.1612419781314998e-07,1.5521570251308958e-08,5.840548498170506e-07,1.0387246618392965e-12,1.2472534205443253e-07,2.6220543958288545e-08,5.710368267131116e-08,2.3151105477126066e-09,2.6764392924150116e-09,1.3712076363248116e-08,7.754791053748988e-08,8.925289840533424e-09,3.946056814640997e-10,1.0903642033710526e-07
