 , ,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,H2,H2,C3,C3,C3,C3,C3,C3,C3,C3,C3,C3,C3,C3,C3,C3,H4,H4,C5,C5,C5,C5,C5,C5,C5,C5,C5,C5,C5,C5,C5,C5,H6,H6,H7,H7,C8,C8,C8,C8,C8,C8,C8,C8,C8,C8,C8,C8,C8,C8,H9,H9,H10,H10,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,H12,H12,H13,H13,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,O15,O15,O15,O15,O15,O15,O15,O15,O15,O15,O15,O15,O15,O15,N16,N16,N16,N16,N16,N16,N16,N16,N16,N16,N16,N16,N16,N16,H17,H17,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,H19,H19,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,H21,H21,H22,H22,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,H24,H24,H25,H25,C26,C26,C26,C26,C26,C26,C26,C26,C26,C26,C26,C26,C26,C26,H27,H27,H28,H28,C29,C29,C29,C29,C29,C29,C29,C29,C29,C29,C29,C29,C29,C29,H30,H30,H31,H31,N32,N32,N32,N32,N32,N32,N32,N32,N32,N32,N32,N32,N32,N32,H33,H33,H34,H34,H35,H35,C36,C36,C36,C36,C36,C36,C36,C36,C36,C36,C36,C36,C36,C36,O37,O37,O37,O37,O37,O37,O37,O37,O37,O37,O37,O37,O37,O37,O38,O38,O38,O38,O38,O38,O38,O38,O38,O38,O38,O38,O38,O38,H39,H39
1N1S,N1,0.0,0.023531362185031046,0.0006562660683231414,4.247439949334186e-05,0.0008351223470246527,0.0002971306172612209,0.001669319711377959,9.846164832660875e-05,0.001542370344961963,5.582568493034401e-07,1.5778656109272093e-05,5.7055496991587074e-05,8.691618068601414e-07,1.799297669285993e-05,0.007882875124138211,0.0007773502665207044,0.0009426717187851208,0.001770251884715801,0.007059790443504355,0.001603672512103138,3.9225644066220866e-08,0.00042761567924931576,0.0005340732775804824,1.9444507937560473e-05,1.3479548024664112e-05,0.0007041502953627765,0.0004640037580271039,4.750374927398049e-05,9.67907337443008e-06,7.344004946591154e-06,0.00019599475714371373,4.701150379426977e-06,1.4975758715340959e-06,3.971972081773245e-05,7.798020310390008e-05,5.046417921006352e-05,1.8146257829698698e-09,2.6109109696026422e-05,7.568672063085202e-05,8.696955885234559e-06,4.8584090830861015e-05,3.610979172699591e-05,6.732022310718122e-07,3.437828864136239e-05,2.1845502261308436e-06,9.438506072267927e-07,5.02181894002085e-06,2.77625396449821e-07,4.8612295343586354e-05,2.371269355183614e-05,7.596764038941828e-07,2.2971383680348012e-05,2.6819172527225987e-06,0.00010332863515127855,9.159020453175515e-06,2.407700903828136e-05,6.579741605050593e-05,2.0630851829572805e-05,1.986776562468151e-05,1.0349259597086657e-06,3.813599957602776e-05,6.332050746737927e-06,9.640490314377637e-07,2.1222042820179254e-05,8.05539958426138e-06,3.4228695432458878e-06,2.7580824359052514e-05,8.65705188857202e-06,0.0009957008710442528,0.0018938562627079936,0.0003022935442358321,0.008439612696347298,0.0005270780738662051,0.000473612743470575,0.00011159674116112406,0.0006248651590712306,9.366379120612223e-05,0.00019379931680990614,0.00019716485444223886,2.3805039797930583e-05,0.00048478356232231623,0.00031260780496486507,0.00017081515598471597,1.2724801391583718e-05,0.00021629520251043033,4.831658880655176e-06,1.2638760136796101e-05,9.699608818514172e-05,4.572035223970872e-06,0.00017438987453877175,6.156784102540058e-07,1.6845868120896057e-05,0.0001592169574519131,0.00014922120520466375,2.3405173587009998e-06,4.9482309399939695e-06,6.465706324249032e-05,5.729886234373538e-07,1.763697606843584e-05,1.410715274041685e-07,9.322753217369528e-06,2.2975945822567567e-05,2.5857595490785812e-05,0.00021891486422132012,1.6971384888986307e-05,3.5801728262008226e-06,9.027858863142058e-06,6.2628860801883235e-06,3.1129362620951895e-07,5.822809878153201e-07,8.413707876075982e-06,1.9593165034859084e-08,8.073449569989677e-07,7.750565420017175e-08,2.123797502154301e-06,1.760124156491294e-05,3.1178171155943346e-11,1.7178494140290823e-05,9.843067000359085e-06,2.0875075537052368e-06,3.7736288749368185e-06,6.495748156254422e-06,1.2366915208339435e-05,1.7292574691074591e-06,2.688172830583868e-06,8.500961175550437e-07,8.458603082683869e-06,1.5776733849892643e-07,5.546319951532652e-06,1.2672560811832767e-07,4.5440308937827467e-07,3.3780096209135024e-06,5.8572624528352435e-09,9.328638119532329e-06,1.9685128702651156e-06,2.3910338153854127e-08,1.3036625126083834e-06,4.430575536451542e-07,2.2389569731551262e-07,1.8254754652335947e-09,1.7882893016407664e-07,1.2788377998229628e-07,1.148665773609281e-09,2.8828785059165085e-07,4.098429118304381e-07,6.349850584230765e-07,2.1045588854962105e-08,2.066953830315299e-08,8.864188771884329e-07,2.0347958207267425e-08,1.5557949661904047e-07,5.582330153686144e-10,4.302537579548016e-07,3.792107667877076e-07,1.8167182203043808e-08,2.738174650906977e-08,7.565901008477205e-08,5.053157725587454e-09,2.4135685117165906e-09,9.065240280659026e-09,5.651909762427465e-08,3.8658972689731286e-09,8.81599391266974e-08,6.135954428998502e-07,3.246020358060875e-08,1.948380967675689e-08,2.82201868317955e-07,8.509745041962447e-08,6.321855705593293e-09,2.248334851628897e-09,2.116782304995013e-10,7.632354837028288e-08,3.249871705079954e-08,5.596834357080027e-09,9.455240868039283e-09,1.6738573008212576e-07,4.15681224996689e-08,3.9380297411906184e-08,2.1877723188623577e-08,4.570526623837168e-09,2.065923774274836e-07,2.2691698742249855e-08,9.186015346440701e-07,3.4960622929958163e-06,2.1229554594270894e-06,3.876506858180306e-06,3.0592874498136524e-06,4.942232536553348e-07,1.5676446363244168e-08,6.149393405596726e-07,1.669256934899721e-07,2.9377071580904968e-08,2.6398502556146397e-07,7.343978983276322e-08,4.5617824567800724e-07,5.288414141463305e-07,1.9177116168389574e-06,4.457437797755759e-07,2.536173343115067e-06,1.2627391976494096e-07,2.7562759574717433e-09,7.9379932182988e-08,7.898879950785087e-06,2.241963765747812e-07,6.269530839819737e-06,1.6035208583176086e-06,2.3914866000840362e-06,2.1991842868995803e-06,5.994894036742693e-07,4.260065561062509e-06,1.512904690914585e-06,1.0781720094776848e-06,3.58786904630648e-08,1.011488788130177e-05,1.164004219234016e-06,3.722999562416618e-06,2.564557455286831e-09,1.0982118103797234e-07,8.229160612016617e-05,0.00029913479682242006,0.00010249069121370802,0.0006864827586625655,0.0001621590052993671,8.792659310574713e-05,4.002328940044819e-06,4.42791808477061e-05,1.6795907749056482e-06,5.920219259269999e-08,8.699923233518314e-06,1.3508818012125667e-06,1.2914586067225287e-11,4.513350595841681e-06,6.707453924503781e-06,2.424091472108536e-06,1.5939417508548104e-05,2.86422381168272e-06,0.0001918390263484504,0.00194211893550722,1.0057298255317093e-07,3.31837018752168e-07,6.155150378273078e-07,2.1968761254598235e-08,3.20656790009366e-08,1.248573717749224e-07,1.248148924215542e-07,2.2776683750169724e-07,1.713336850173164e-08,1.459324782682181e-07,5.4113935943345126e-08,7.470557533695299e-09,8.1420269915089e-08,4.482100873781647e-08,3.9700547987964185e-09,4.743681003560596e-10,4.652897711565629e-08,1.01733013568861e-07,3.1239566489205117e-10,6.308179978375961e-09,4.587515700649192e-09,1.2627152523592144e-07,7.588312200823566e-10,8.569804477165377e-09,9.399842015866966e-12,4.214398691138044e-10,2.351554728718952e-09,2.280356459216648e-12,6.124967240339618e-08,1.8087094710850238e-07,1.0933664884582583e-07,2.2217966844095827e-07,6.917285855223554e-09,1.1979364833436534e-08,3.2448532749640435e-10,2.33661756610104e-10,4.138125930808201e-08,2.673070348402362e-09,5.691651286388044e-08,6.5432128742992646e-09,7.488664022226033e-09,1.1244676273447496e-08,7.734113038893042e-08,8.501368331526038e-08
2N1S,N1,0.0,0.0,0.008960728865058165,0.0003954081128401121,0.01657729004044839,0.2790690210379334,0.021976754211052274,0.0014643425496356777,0.028189999466480042,1.1199312404119866e-06,0.00025661837885548877,0.0014793269268658094,0.00013703451898550156,0.0002568533531701611,0.10009470259497277,0.1383086311236723,0.0028683224427210607,0.0029238151013002422,0.07069332242126558,0.01217935375340895,7.807276262061791e-05,0.03129432882658234,0.17103086840519133,0.03157489942061664,0.00015673312880615242,0.030614747000769382,0.020350942983320852,0.0025741584957257313,0.0005190943963699901,0.000280983369506993,0.00682031424346885,8.673706070716491e-06,0.00012967641148331488,0.0007026712270241653,0.006181386121965282,0.002295608076277489,2.698044789983811e-05,1.598894089438474e-05,0.00011444758667300547,0.0012768783241003945,0.0012519541823308167,0.00038858384533124735,3.423926700940605e-05,1.7401935785033018e-05,4.064391182057037e-06,1.6296331089016292e-06,5.376938195889025e-05,0.00011135367722614475,0.0024572951519763464,0.0013184791605604929,9.04115468327582e-05,0.00030008709153950264,0.00022931355058153358,0.006340344613954496,0.0007148785585777695,1.876442250337007e-05,0.0006096994362279062,0.000883069468929687,7.427103444213046e-05,2.7805559416282932e-05,0.0003416977184447223,4.429631502089748e-05,0.0001032642406881834,6.000958778096255e-05,0.0005907333183388097,0.00015722693454556236,0.0012072705962693497,0.00046368553097630993,0.0026472063514553223,0.003062075443501122,0.002923248172681525,0.08656541166649268,0.004442895196070662,0.03021471804228204,0.012739785210451604,0.18274559886721686,0.01604294500308301,0.008885680833056853,0.009355162434292685,0.001512400635941713,0.02154027874145137,0.014489325345405701,0.00434402479178031,8.890954544193974e-05,0.006519409695942002,8.82584094696881e-08,0.00012085596668987009,0.0012604191174734325,0.0007015943951165227,0.004397971202779072,5.3438804193284284e-05,6.829394878948847e-06,0.0004257501620088533,0.0014844024836300207,3.362182158506144e-05,6.895208660862018e-05,0.00030119019414764914,5.367886267348965e-05,9.335755881445529e-05,8.679383206589009e-06,3.411543287312746e-05,0.0002527292926179925,0.0008200825233424247,0.00527150352562078,0.00013573265529176481,0.0003048703095909211,0.0006436836068992591,0.003609965743997634,5.1007295076566095e-06,0.0001379668459524641,0.00021767535391936654,1.1151039280843378e-06,4.015478284769003e-05,3.649893930779413e-05,9.511987061117111e-06,0.00019269940344379677,3.437128671013312e-06,0.0005794496707816066,0.00019443487176218355,4.8637010881869e-05,0.00011052120861609893,1.421649124200286e-05,0.0002552911428512772,6.34242535200169e-05,6.345188185519213e-05,0.00010997087659303517,0.000252419006286253,1.61780641860787e-06,0.00016989593497918065,9.045483493252959e-05,5.528011085109696e-06,6.361706194546457e-05,4.4847325852970243e-10,0.00032179465086779047,6.126344319534738e-05,3.620936754877846e-07,2.0475988374624166e-05,2.9278777118335597e-06,2.5244286661063597e-09,4.5001510007303125e-06,5.5943630574706305e-06,4.282829478841066e-06,6.003501322293658e-06,7.963588397608135e-06,5.776462480344691e-06,9.66104791144673e-06,1.1635018326572322e-07,2.6649658924071673e-08,3.4386862856283784e-05,3.571167070948178e-06,3.340046653477202e-06,1.9986394761417614e-09,1.3416898012597045e-05,1.3056774876840649e-05,4.771488630872511e-07,1.6853875859368372e-06,4.1914348305471805e-06,4.538277438292937e-07,4.191109628237655e-07,6.499636771017947e-07,3.7084506314677412e-06,1.2239535185365469e-06,2.2857870458636853e-06,2.4353852199787696e-05,1.620470098107063e-07,9.324021839063334e-07,8.041921980339595e-06,2.4296670781964735e-06,1.1403881612359612e-06,9.704406167543311e-10,1.281429753419161e-07,1.740940130279256e-06,4.8595607538004515e-08,8.860187139525522e-08,1.7990265677170214e-07,1.1299667099784472e-05,3.0259447627578595e-06,1.865903148434711e-06,8.436656573351797e-07,7.182667030036782e-07,6.89217243765583e-06,1.483566122839619e-06,1.8793113030213249e-06,6.682174015137932e-05,5.322699572340994e-05,9.790740645509999e-05,8.0265332981444e-05,1.1572227071265928e-05,1.2816950181182563e-06,1.699589207238006e-05,3.9654044492465346e-09,1.227277626636436e-06,8.256870903444735e-06,1.234953375561787e-06,2.323407704984959e-05,1.7164087241505754e-05,5.092098457204486e-05,1.694992954082153e-05,5.574820500608979e-05,6.21811966361463e-08,3.964497903297115e-07,4.773331383489676e-07,9.515177990460089e-05,1.1975888596360562e-06,0.00017435370708795972,2.7574000666774623e-05,3.5065005938417215e-05,3.461123281978118e-05,3.4394376369206725e-06,0.00012909736057942212,5.569817045980585e-05,4.453527552272796e-05,1.6578573114323092e-06,0.00033283124737049086,2.623837359827519e-05,2.6329609544184507e-05,1.9058453171183487e-07,2.377032699563131e-06,0.00011715325428163226,0.0033949517373463856,0.0014857412484179378,0.010150232214681143,0.0023069171629646057,0.0015452403581894814,5.118757237454474e-05,0.002164990481079432,0.0001806734462221904,8.036879217021564e-06,0.00022096077493372057,1.0032211391397539e-05,9.70380451326136e-07,7.170795725763845e-05,0.0001708613513988766,5.6252886591057205e-05,8.685730474855546e-05,2.711265554289355e-07,0.00029532908897600407,0.041191891746239495,5.628910404453791e-07,9.486959934967842e-06,2.0819835708341117e-05,1.6227471073548827e-06,1.9188057320818075e-06,4.117877445253271e-06,3.677195830054103e-06,4.946386796156332e-06,1.3342947990935272e-07,1.0032575178620107e-05,1.1417258429791133e-06,5.819025150621826e-08,5.539068267168545e-06,1.305838230880596e-06,6.398133511886783e-08,4.2200534045022664e-07,2.428959852807111e-06,4.832296081502818e-06,1.5541967712806581e-09,5.973175731810443e-09,4.136768829710036e-07,4.8860464612054955e-06,5.955350479425192e-08,7.084491842057616e-07,1.1669176736006648e-09,1.4521044477966427e-07,2.5437550643658824e-07,2.766302964474221e-09,1.955377868512187e-07,4.9583370906880475e-06,3.2798929714417113e-06,6.973680385158332e-06,9.287303459615259e-08,7.382538687039641e-07,2.208408189652289e-07,1.6073118525028462e-07,5.678169507916664e-07,1.801981774907091e-07,3.444954580045234e-06,4.2400681388166106e-07,3.9007382568456705e-07,7.048358767747231e-07,2.8846827704320788e-06,3.6034956814035013e-06
3N1P+1,N1,0.0,0.0,0.0,0.0019287896370010493,0.016404625232212755,0.017006197296650427,0.289640227292121,0.001841920043137879,0.014838041301945992,0.016163103575600024,0.020018783990480626,0.007234117688338371,0.006804736110294973,0.0029805326673932875,0.12625087018863468,0.08413692627885494,0.011893034620739318,0.07408928288540162,0.2648761043437613,0.08371080140896447,7.487006129780482e-05,0.023595171232983603,0.08578505342999554,0.0338711349690759,0.0005145226979772488,0.008365005768959266,0.03011478583091165,0.002113040453342707,0.004406847145190795,4.2681676469147334e-05,0.003227539472400842,0.00045642343782281714,0.00022431332817807181,0.006901725974275408,0.00738882776052785,2.459005461519226e-05,0.005587091545311562,0.0006399432742343336,0.000481321091555742,9.481030388558409e-05,0.0002630578582452081,0.008257376344390277,0.0014652446417686704,0.0063766036367916,0.0012030929657569356,0.00031756209502398214,0.00014698892632392102,2.298059258887264e-06,0.006835211663182239,0.0033650566470826426,0.0002818643861588477,0.010001089128638618,0.0014353100183952527,0.0060720688204787265,0.004587291653261438,0.0021046956233812253,2.299464499655457e-05,1.3880762820939196e-05,0.0003403030437625354,0.00043900266631213825,0.0009879044428526829,0.0006387517504151674,0.0002247867721851815,0.0003660618587690845,0.00034687821262568974,0.0001989600188947449,0.00035047374662600106,0.00017094696516251062,0.0005325694186291141,0.003405944241924974,2.879020317392289e-05,0.013528128807306583,0.00027848076439518366,3.5620029430472044e-05,0.013499067865898606,0.0005621078672586322,0.00017850575763844745,0.006335892698966283,0.019849702582935613,0.005856910378393865,0.006806053643181764,0.00011481783934286227,0.002452503200315981,4.519193852026149e-06,3.19792325123025e-05,0.00025531252592436715,8.092840594131623e-05,0.0003960200215811227,0.00021360576597739822,0.001287613884861205,0.0006032499950658909,6.1200761392044e-07,0.002237002619889239,0.0006493109814704745,3.971848328454541e-06,0.0001841683741279354,0.008048242007036244,0.0003135336696504787,0.0002526987286837201,0.00017560413204065206,5.429510056220721e-06,9.226925841998579e-05,0.000638449238400618,9.18569239427569e-06,0.0014698124793248724,2.799315573653871e-05,2.5512929043181032e-05,6.013317656439199e-05,0.0008506508901056087,3.4572840372781855e-06,1.0382046820023305e-06,4.743906958326605e-05,4.8187617954775774e-05,1.4061984740854072e-05,6.019022542136376e-05,0.0016222312640561398,2.102147522720088e-08,0.0013468652060466546,0.0019377648560374716,0.00032372811179337546,0.00011331449691454054,8.525855065144583e-05,0.000606099707272989,0.0002614026554352833,3.1557924787595226e-05,4.535819806861241e-06,0.0003684349566657197,0.00010933467120533003,0.00021176820876656066,0.00010206159573211693,6.554031890981804e-06,0.00014039853305636285,7.065214604473624e-06,0.0007790998965053753,3.9573034425810505e-05,5.0226559178412344e-06,1.3261549058896094e-07,2.664944751673559e-05,9.583766020782036e-07,8.744440351593497e-06,9.176326674076307e-07,6.353163508610038e-07,1.59848871916779e-08,0.00011250291593767336,2.8296218521628447e-05,6.925720292816351e-06,1.122270993914043e-06,2.7477922959207035e-05,1.803606823980175e-05,4.3317559021094354e-05,5.065635534462487e-05,4.477399794922121e-06,6.3696621417363986e-06,2.839333985704684e-07,4.084826182637613e-06,1.8552977777197555e-05,1.6091531341189125e-05,8.17391109020349e-07,1.781684731816391e-05,6.5732281453456665e-06,5.496550096228958e-05,3.160048291928064e-05,2.155903813561011e-05,2.9425667458227167e-06,2.395541098820786e-08,1.076558902468605e-06,1.6963874316822114e-05,7.741451124587684e-08,2.462981147921539e-07,1.397365160915598e-06,2.954492507534212e-06,1.3596941847993094e-06,4.1161692099223046e-07,1.246693215772865e-06,5.153532308899145e-06,7.512562447242743e-06,1.8856547634449328e-07,2.5554573410691006e-06,2.5156431915362987e-07,5.971581419572658e-06,6.451694623876847e-06,1.7403141505667463e-07,3.649138920147621e-06,0.00011246291178945711,4.8746865261684036e-05,0.00012793694381141307,0.00011230415623808554,2.2353769717486927e-05,1.7497142263955823e-06,2.204081210788189e-05,3.7322168111586507e-07,3.3620724708693928e-06,1.805588415426662e-05,5.806154538490205e-06,3.5832246685574276e-05,4.300924714528698e-05,8.229106527579688e-05,2.982950946828211e-05,8.153834330393295e-05,3.186200060234512e-06,1.1259521404127781e-06,3.6746632003925583e-06,0.00019270407701732495,2.383923911164487e-06,0.0003933811657725883,2.5774172476289436e-05,5.891400357516119e-05,6.178462013339825e-05,2.1043850213509074e-05,0.00024732207852684596,0.00011182035725076922,4.350903865635303e-05,1.6117421841599366e-08,0.00045736842750288,4.9184847280780986e-05,0.0003502426965336092,3.942532701639578e-06,3.634448528355705e-06,0.0001833355011771065,0.006639384642163737,0.0014252285755449456,0.011690560835319719,0.00345426058829279,0.002081895109336429,1.5188549994160638e-05,0.0013317557430072569,6.101581333961548e-06,4.294230360879503e-05,0.0005238345006330913,7.703645230128231e-05,9.008904992002797e-06,0.0005799824906855822,3.8493386251836625e-05,0.000294447409418197,0.00020845093809462867,0.0002619849622123027,0.0034604165904030815,0.04656107746685567,1.0362534481611618e-06,1.598503010402652e-05,3.830412397221039e-05,1.3913703083012763e-06,5.993345872923328e-07,4.638506349685656e-06,3.700570497144895e-06,1.2876317046384145e-05,3.737734397546433e-07,1.083770665166739e-05,1.403523142995411e-05,3.6471258013648367e-07,1.0885134402283114e-05,4.7843610331277375e-06,3.83169052042831e-11,4.8807942576445384e-08,8.485105928990322e-07,1.585353048838556e-08,1.0558774388158554e-07,2.6366928196353e-07,4.1622242985539515e-08,6.506734706590578e-09,5.633991020381757e-07,3.812080231480053e-07,2.970768804289037e-07,3.846371221527534e-09,1.029568432731054e-06,1.843008590185491e-07,2.9503547915865624e-07,7.861504090822535e-06,5.86383411560476e-06,1.0787487437546872e-05,1.1980212466511375e-07,1.5165655118387633e-06,2.0318159732468644e-07,4.9702150395347644e-08,6.152432852069012e-07,2.1153608775748012e-07,8.797378924896293e-06,1.0388833417973586e-06,1.0501812381935594e-06,8.558033732786186e-07,5.563115433204757e-06,5.0135137903417615e-06
4N1P-1,N1,0.0,0.0,0.0,0.0,0.0007187732436371164,0.0013895685424945015,0.001927980498766857,0.2983678422040148,0.0004201817213229653,0.01387547361230923,0.0074352153689392075,0.003668805826505528,0.020036067910364608,0.019180742830732234,0.09902349991607817,0.04938770464411446,0.002948742228811918,0.016547471370885525,0.0945818467661299,0.01056247723835746,7.877458193306097e-06,0.010009495657268275,0.057146386583563746,0.0003327806667279276,1.94099996386754e-06,0.027381728590538224,0.0018280128369994042,6.495525923866374e-05,0.005740832241215799,3.460927726939289e-05,8.740006307972337e-05,0.00019246379413484505,3.864598451919221e-05,0.0019050692651600976,6.740485266565344e-05,0.004430305604298912,0.000347182790028544,0.0008047299549285292,0.0001123947729557706,0.000745038127337061,0.00024337121239081938,0.0010571242632828604,9.435202152907607e-08,0.0001657255125127044,4.823338448467496e-05,0.00020675812795345472,0.0005099462619502226,7.248233323231545e-05,0.0007893052724488037,0.0003227567119017394,5.554990009870586e-05,0.0008081593232129869,0.004678339677214982,0.0004062273967839758,0.0020159830821575575,1.996859060993117e-05,8.97825577785838e-05,0.0008225194836777305,7.85623328303231e-06,9.713607370165356e-05,0.00883040843180316,0.00021869781457750648,0.00028886787028992167,0.0023060489666619777,0.00039273532823447255,0.0002035815019141296,0.003487729367176673,0.001281119796490593,0.012406134978377725,0.0800268169244518,0.023198193795948896,0.2980811667589158,0.026880143165052495,0.033388256634525604,0.010176826238246228,0.14788016679047145,0.011935303444386758,0.008791248084399239,0.008613822175376429,0.0003176808088392047,0.02119169141039645,0.010591853241520788,0.005070482515120656,0.0004219734966488531,0.006233157364820663,0.00044846011826882304,0.00016383853171819673,0.004970877566532916,1.835266250083123e-07,0.007894870257800335,0.00021431167117524907,0.00013927342200226178,0.007461979451103051,0.002136122118082895,1.8277265625421535e-06,0.0005641851447251156,0.003741684382181365,1.1262925330157714e-06,0.0013414282438164449,3.1641696096373906e-05,7.088792646037234e-05,0.0011411286917080155,0.0010005146142422205,0.0063454250703540716,0.0006260959555994816,0.0005197702298045392,0.000222891543205872,0.00101871528415165,0.0003347871749461717,1.947682841896281e-06,0.0010040887610869298,3.8381516133778604e-05,8.120305989245402e-05,6.34875924461209e-05,1.3402644317705992e-05,0.0006732886479059452,1.3171524416044633e-05,0.0004319081451993334,0.0012883998741504143,6.780923522242688e-05,0.00023073811050711157,0.00040189979826132927,0.0004583209197432936,0.0003726154960641548,0.00024889926028737186,7.308485632129269e-05,0.0007452101040901216,0.00019463758198567938,0.0003073972164231442,6.70929433965739e-06,6.086718792985835e-06,0.00021560161645162168,1.364097928835406e-06,0.0005121471256552823,7.77200605530659e-05,4.0921066561949715e-06,4.2138095753596616e-05,1.7335082258540524e-08,2.4835636741382672e-05,3.3641879939594332e-06,1.1758130018524326e-05,8.745423514922024e-06,4.767740469091564e-08,0.00013514000720560304,6.378833868669886e-05,5.5789171877762556e-06,3.3776369168236897e-07,3.882444008951325e-06,4.03415426499798e-05,8.046105214987165e-06,6.122795559448946e-08,2.972725052785563e-07,1.7550682068545598e-05,9.67115480143832e-07,2.0627474266454726e-06,6.83949462110256e-06,1.5199885479821873e-05,5.112048286903814e-07,4.079728017858386e-06,1.8830936863167835e-06,1.2817295305556087e-05,1.0234052463697907e-05,5.539937961707153e-07,1.4009938595460625e-05,1.2709672847499576e-07,3.045244733712593e-06,6.811869361911249e-07,2.6239714152609395e-06,9.441092401196727e-07,1.055223779466985e-07,3.844128939611835e-07,2.3930901704716234e-10,1.4627375866105297e-06,2.3098186918701913e-08,1.254172228293271e-07,4.7163341139189185e-06,1.8474748535446395e-06,1.1453492185786729e-06,5.09857520647472e-08,2.0935112221565078e-06,3.341799125866629e-06,1.5474283716621073e-06,4.201368448697451e-07,1.8778762870041987e-05,1.609375847344552e-05,2.79023442044668e-05,1.3071953077314902e-05,2.292532501613209e-06,7.027971093975793e-08,3.981270703778961e-06,7.935324606300753e-07,1.2661204440433949e-07,4.398742225575347e-06,9.253763277872196e-07,6.3555736204978786e-06,1.0142687457248556e-05,1.0548607984439684e-05,3.68635952607832e-06,1.5853150376887726e-05,4.003097493487928e-07,7.052443451449619e-08,3.2144683959067777e-06,6.403211419847565e-05,1.0301031720949538e-06,6.927816044344226e-05,4.198370147978636e-06,2.9875967941350723e-05,1.9244519984695785e-05,4.614788609025311e-07,6.156996124717651e-05,2.0901591415656284e-05,1.4044002576651948e-05,2.0620311502739241e-07,0.00011621471403411299,7.5162086932145655e-06,2.346970308497731e-05,9.144729418153474e-10,1.95070189912272e-06,5.892139033880639e-05,0.001466840200618602,0.0005344662877488915,0.00282959776692282,0.0009107916392983029,0.00043132964169201315,1.83277860443809e-07,0.00035884740210567756,1.1332871272529133e-05,4.020094728440782e-06,0.00023961681907946897,3.4234328432525274e-05,1.2751834373325721e-05,0.0002017836382419702,6.431980341181642e-05,4.7095755898229896e-05,0.00032961986878277116,5.384078338721565e-08,0.0003674876914487868,0.008566216605391475,8.982204937613147e-07,2.3550013359407984e-05,4.763606330460135e-05,8.659542447553292e-07,7.351721871273753e-07,8.475371207961047e-06,2.9351775641117683e-06,1.27027597329743e-05,3.669666911232383e-06,1.5851535819288998e-05,8.822370850980477e-06,2.0747429829715003e-06,1.250723647583385e-05,4.682949883205723e-06,3.403204940077842e-08,4.0903612541498546e-07,1.1947429952030575e-06,3.018093106099684e-06,2.9598545836506673e-11,1.805273424082543e-07,2.1256662163793294e-07,9.411978219020511e-07,6.670733077029922e-07,8.00323351146659e-07,3.686121141655008e-08,1.2039926389206812e-08,6.262683722724205e-07,2.2011730460569368e-07,3.027196853189196e-07,9.01172673462014e-06,4.695214729455444e-06,1.149110152232069e-05,9.464542571890888e-07,9.543599208683418e-07,2.6901414429403303e-10,1.2713941011099905e-09,1.7656244755137607e-06,2.6267027886106575e-07,1.0300816831509962e-05,7.546147586801055e-07,1.853797314987915e-06,1.0995004695590893e-06,5.090260658313639e-06,8.100103332520092e-06
