atom_numbers,value
N1,10.545169899529563
H2,1.9229495777908179
H3,1.923229658260475
C4,9.635798616232638
H5,2.069317772015233
C6,9.696695342233678
H7,2.077242260944389
H8,2.078601629297771
H9,2.0453530193354474
C10,9.655435568847057
O11,10.95665304065427
N12,10.348483421562733
H13,1.8521706369577653
C14,9.600895810625603
H15,2.0718387091789485
C16,9.615805763509629
H17,2.0785695502349464
H18,2.0517952400682655
C19,9.638576197831217
H20,2.0490088118876795
H21,2.0633204460744925
C22,9.64019049554065
H23,2.0765935788079988
H24,2.0373894835153696
C25,9.609296560066104
H26,2.039578266837101
H27,2.0461450371664833
N28,10.390950869922728
H29,1.8154483841530649
H30,1.834014115350165
H31,1.8238756230679467
C32,9.786407473965433
O33,10.909512682126621
O34,10.907831766799596
H35,1.727808661102284
