atom_numbers,value
N1,10.574629593837242
H2,1.933172670791274
H3,1.9274466358124025
C4,9.634179439950069
H5,2.0740150244112847
C6,9.614944917831757
H7,2.0774944842066514
H8,2.0725764302260465
C9,9.649983517619297
H10,2.0821479206978855
H11,2.03442638874436
C12,9.686764932370036
O13,10.910859190624103
N14,10.413510243408927
H15,1.8858973557214287
H16,1.8814304328295473
C17,9.67339712431807
O18,10.919487167004451
N19,10.344303499130874
H20,1.8849164566795786
C21,9.586069466629189
H22,2.0525634575231546
C23,9.606638810567196
H24,2.064325226857344
H25,2.066658417661828
C26,9.437238943821372
C27,9.519908644015151
H28,2.078608995080815
C29,9.511274014459497
H30,2.0822050582867018
C31,9.514789476277512
H32,2.0793170960680136
C33,9.51420296623739
H34,2.0784280010828957
C35,9.50989369633081
H36,2.0796219430032385
C37,9.71742196093266
O38,10.900560537449659
O39,10.899092230233805
H40,1.7626540443237617
