atom_numbers,value
N1,10.576401692014542
H2,1.9223760848819031
H3,1.9328014547697703
C4,9.703395201095942
H5,2.062678970281042
H6,2.0817236262781766
C7,9.725732960641126
O8,10.937714857412965
N9,10.348747576536576
H10,1.8800108565210916
C11,9.599622395321637
H12,2.0317889138778726
C13,9.614069301306339
H14,2.0667432144405136
H15,2.058934628414499
C16,9.465932706245145
C17,9.497522201758855
H18,2.078600728040314
C19,9.498453920808418
H20,2.0778732515524676
C21,9.519555066279764
H22,2.066574393326007
C23,9.557174671771302
H24,2.085495875295371
C25,9.522455442747006
O26,10.913047088582234
H27,1.768393424970525
C28,9.770822782058977
O29,10.908172053638342
O30,10.906873088195358
H31,1.7551849143545484
