atom_numbers,value
N1,10.493290561106983
H2,1.9252740587017834
H3,1.9222244696746116
C4,9.608197705645154
H5,2.0837706582806392
C6,9.611125489135409
H7,2.0847711800899797
H8,2.073505893267117
C9,9.474387695940246
C10,9.516523203352001
H11,2.0861391555937256
C12,9.510540020310541
H13,2.078496228680348
C14,9.577654197833555
H15,2.087760514865849
C16,9.524856893937802
H17,2.0603965835360896
C18,9.532610090914256
O19,10.94551715628093
H20,1.7704210538879068
C21,9.720624573353438
O22,10.946692704870284
N23,10.372984527541576
H24,1.8685006232971877
C25,9.607694178373547
H26,2.039796934891589
C27,9.68169571088388
H28,2.1185030332886132
H29,2.082240534090234
O30,10.949873909850343
H31,1.8051025364120985
C32,9.730116634871868
O33,10.919744143976548
O34,10.929461509563732
H35,1.7534330815089327
