 , ,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,H2,H2,H3,H3,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,H5,H5,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,H7,H7,C8,C8,C8,C8,C8,C8,C8,C8,C8,C8,C8,C8,C8,C8,H9,H9,H10,H10,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,H12,H12,H13,H13,H14,H14,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,H16,H16,H17,H17,H18,H18,C19,C19,C19,C19,C19,C19,C19,C19,C19,C19,C19,C19,C19,C19,O20,O20,O20,O20,O20,O20,O20,O20,O20,O20,O20,O20,O20,O20,N21,N21,N21,N21,N21,N21,N21,N21,N21,N21,N21,N21,N21,N21,H22,H22,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,H24,H24,C25,C25,C25,C25,C25,C25,C25,C25,C25,C25,C25,C25,C25,C25,H26,H26,H27,H27,C28,C28,C28,C28,C28,C28,C28,C28,C28,C28,C28,C28,C28,C28,O29,O29,O29,O29,O29,O29,O29,O29,O29,O29,O29,O29,O29,O29,N30,N30,N30,N30,N30,N30,N30,N30,N30,N30,N30,N30,N30,N30,H31,H31,H32,H32,C33,C33,C33,C33,C33,C33,C33,C33,C33,C33,C33,C33,C33,C33,O34,O34,O34,O34,O34,O34,O34,O34,O34,O34,O34,O34,O34,O34,O35,O35,O35,O35,O35,O35,O35,O35,O35,O35,O35,O35,O35,O35,H36,H36
1N1S,N1,0.0,0.023845565621729792,0.0005647967787856256,0.001023358758251769,6.9816662469524e-05,8.723473948046845e-05,0.000923627512164682,0.001881252263208344,0.0004887264783939305,5.2307291821263036e-06,0.00013309544169838594,9.76478771022582e-07,6.442010226967443e-06,3.4649992798091445e-05,0.008040185146510392,0.001394045995108395,0.008049983441474895,0.0012718425051791993,0.0011901497788408544,0.002000585705843827,1.4030019716004816e-05,0.001425704474838696,0.007812989271055004,0.0005710269938414836,2.0545140869909773e-05,0.000127237126502866,0.0005487111739481687,0.0002503709194582038,2.628373478563706e-05,2.8508969272811324e-05,0.0002719172057711883,0.0006018496146675822,1.6771135443294227e-05,0.0001058394716768607,2.034986924007165e-05,0.0001384167967983796,6.676069064348589e-05,8.382869922352043e-05,0.0001013693386493486,1.2175531187708089e-06,2.3057250692293252e-05,2.8377461086748212e-05,0.00020946365040996895,1.2941843799629815e-05,2.3286571442238113e-06,2.3619184564727114e-05,5.711642111994042e-06,4.5659634019479256e-05,3.725692892264654e-05,1.3173499786578446e-05,1.1023074762583907e-05,5.208049573424134e-05,2.0252941772103128e-05,9.23656291249575e-05,3.2726596034260425e-05,6.735306917082795e-06,5.491702141258159e-06,1.1967318652494896e-05,8.140965461755911e-07,8.360701297949191e-10,1.9579702262295662e-07,9.411369159273431e-07,6.839998674124104e-07,3.931310746385641e-07,4.165124245503193e-09,1.0208195888594673e-07,4.680104624599224e-05,5.2860201523285966e-05,7.521003391575132e-06,3.0669692396179116e-05,2.364142521749102e-07,2.8928151237783695e-05,7.171260328320272e-05,1.3210883629488634e-05,1.9808421569678103e-10,5.266095700395823e-06,1.6627137713554063e-05,3.642698684358514e-09,3.1122149513063135e-07,2.617473508964574e-06,1.8237400842280316e-07,1.3677353406793546e-06,4.985817652070068e-07,2.030304535605154e-07,6.689552383143393e-06,8.642175020057152e-08,3.2119075918934925e-06,2.3496796976996137e-06,5.48715998610616e-07,2.3867302796354295e-06,7.437314729852318e-06,2.5837068813316932e-06,1.2656360492968588e-06,1.8295080717045664e-07,2.171114634297311e-06,1.636523798698164e-07,5.550762889328098e-07,8.912119887904968e-07,6.131307736523262e-08,2.3413994257315274e-07,5.903875430202099e-09,5.700198643099341e-07,1.019866568974237e-07,8.874762613686471e-08,1.5138827236249597e-07,1.5817125298411838e-07,2.5147782263257312e-06,9.90242067011593e-07,3.163319563753708e-05,0.00016952488552202105,2.037612170102676e-05,6.676571999730818e-05,0.00016103633170194698,2.3279498995165682e-07,5.894778450032945e-06,1.465496948127587e-06,0.00032450806690076384,1.3522089959583372e-05,4.621463277842963e-06,6.326041481485856e-06,5.510601749303401e-05,4.479627921050167e-06,2.8230254115468867e-06,1.1381681930044962e-05,3.625566019493931e-05,5.539217434047394e-05,2.264766408521801e-05,4.223401005143401e-06,1.2792645671222402e-05,1.8145029758276365e-05,3.540327758067008e-06,4.888875852759877e-07,1.0075755926819419e-06,5.443119416859155e-07,4.315783721259292e-06,1.4999879571347963e-06,2.569198603376288e-05,0.00013812387323874908,2.634815785551581e-07,1.2987162164135313e-05,0.00038773884952814086,1.6337826301171532e-05,2.912916798880616e-07,0.00010383855746032289,1.5023808292546903e-05,4.1816470724154176e-06,1.3432166081628338e-06,5.996977938405035e-07,7.77455378972447e-06,1.604348299261149e-05,1.5307213139914566e-05,0.0007232696648820092,4.7210820819376664e-07,1.645622181301043e-05,1.152768357881584e-06,2.347148617509731e-05,1.0194993877554737e-05,3.354413737888251e-07,2.75508172942196e-07,2.1351280941050987e-06,6.649502797273499e-06,1.7408476049585175e-09,7.217528757985647e-07,7.057085155415255e-07,6.393317504460594e-06,1.3785248036690678e-06,4.949188144198757e-06,3.518723181605843e-06,4.59385658957423e-08,2.6162781718852557e-08,8.496465153662314e-08,6.218656987133642e-07,2.4424906541753444e-15,1.575300334621943e-09,9.205753492835811e-09,3.589280339610923e-08,5.01372898753516e-09,1.815002822203038e-07,9.488857208306278e-08,1.5347452361758052e-07,6.241196282008588e-08,2.0199491262973268e-07,1.8874814888825142e-07,7.252293210413541e-10,2.2545356692660334e-09,2.1488853896300952e-07,4.372542417030445e-08,2.339691000941002e-07,8.362337489131733e-10,1.9712795307214037e-07,2.9919318778048876e-07,4.9510752830883575e-08,4.1380958071268736e-07,2.9035771276220146e-07,1.8247320876518813e-08,1.093995449785723e-10,1.4456050329014758e-08,4.91035470062684e-08,5.552147208653935e-08,2.0488721830247414e-11,8.733364725843629e-10,9.497479025455391e-09,2.4067978743325114e-07,2.6090485327756596e-10,1.4104297063610716e-08,5.2663711169742555e-09,1.1480689487974871e-07,8.957823149913224e-09,1.1009826161867409e-08,3.316062424651989e-10,3.1707450692808337e-09,1.5887902105049534e-11,8.773463205935528e-09,2.358630346588342e-09,1.3807842619284472e-08,4.0706441328808296e-08,8.473357326899134e-08,2.0309124826312086e-08,8.977618648486896e-11,1.4292615757582894e-08,6.762191406828322e-08,1.8420820424580597e-12,1.1734559990372873e-09,4.040954265649432e-09,3.9485920089177284e-10,6.487921672126973e-09,6.452351458685612e-09,1.0382293719191082e-08,2.280630129192218e-09,3.5300252720915637e-09,2.056734382804848e-08,1.3472750581833282e-08,1.5763316435490893e-07,1.7173742883347387e-06,9.90195787142767e-07,1.5469323007000213e-06,1.6668545099740584e-07,2.131983589670483e-08,1.8229705855965506e-08,5.306407890870446e-07,4.5130317505304163e-07,3.580323093554938e-08,9.620664392917533e-08,1.073225464054417e-08,9.827816693785962e-08,2.2593592996500433e-08,4.850983503779105e-11,1.5075742210157728e-08,4.308057066637616e-08,6.920732187332135e-08,2.1033306207840496e-09,1.7101366989180633e-09,3.0676527984496715e-09,5.5450531721845664e-08,9.113322319009853e-09,4.478874410240863e-09,4.111745879886719e-08,4.868594277729343e-10,1.4439727996640173e-08,6.33602709187997e-09,2.1273429101631436e-08,5.7625075822187455e-09,6.45452737924046e-08,1.9664470052305205e-09,7.64848042678068e-08,4.006670328848827e-09,2.0701836489500636e-07,9.97955759807212e-07,4.267945288294328e-07,3.215707118642275e-08,1.8411442842536374e-08,9.057267041923112e-08,4.0567558284854144e-08,4.017968194269805e-09,1.0837449604395033e-08,1.1765112217787532e-09
2N1S,N1,0.0,0.0,0.013982875272669837,0.020539167037520567,0.00030928567748311764,0.2653796750402715,0.022766268016731317,0.03556911942027208,0.0030243617755312258,7.066313018055936e-06,0.005423130376388086,1.4521536510603283e-05,0.0007002908893500859,0.0004337248650765346,0.11035570821267537,0.1625705246174971,0.10729370287509932,0.15630893283310243,0.0033867370624205417,0.004285556016941694,0.00032019491408341594,0.014089340896938918,0.08214374138448166,0.037960011811052574,0.0022273799230876357,0.04440582783516467,0.1777914686801978,0.01345158927142287,0.0010963276270288258,0.0017674152200559679,0.01344275884167856,0.02818926383293041,0.00042246587495897714,0.001490443979730749,0.00015583682333275561,0.0016448150044681142,0.0010382786611748962,0.0025593942409138926,0.004022789058705456,2.5680200598010572e-05,0.0005923509311926978,4.497961679605922e-05,0.0005096305193421635,0.0003035141493343829,1.8383988102943505e-06,6.753917846435975e-05,0.00013036190976278839,0.0008148888531869236,0.0006466721038460577,1.9782404721446767e-05,7.860151886651678e-05,0.0006365883092591673,0.0004802219850388312,0.001957018641261854,0.0007623057422820878,0.0004426052075761078,0.00016849787243256031,0.00019017473779392446,0.00043912810431923077,9.169098531547348e-06,4.2708086404719126e-05,9.68955992997067e-06,3.307201502300572e-05,1.3383693620028225e-07,5.889131365677258e-06,4.362657694123584e-05,0.001145269815279626,3.0151285197455024e-06,5.40003143645329e-05,0.000643311545670322,7.18542843105574e-05,0.0009283567274138704,0.002293646811188488,0.00045845570579094996,0.0002608171999836095,0.0003816232019948629,0.0010214401269217355,9.189138996390511e-06,4.357609688199204e-06,6.253246502163634e-05,3.6208848084973155e-05,8.946341865767593e-06,2.254115448563354e-05,3.2009896834495066e-05,0.0002931415738998133,5.16626185884661e-05,6.066822246797443e-05,0.00012391249619936318,6.708790901477357e-06,2.3289441159146662e-05,0.00023231158290126785,0.0001301258841723829,5.4194766689885654e-05,1.5260487540302847e-07,6.523254140100576e-05,1.4059728702608965e-05,1.549685697987968e-06,5.697141505667247e-05,9.759633079475805e-08,3.12866675833412e-06,2.661602453990497e-07,2.064058674444702e-05,5.792021529060776e-07,1.533922933116827e-06,1.504932358287192e-06,8.111451164083405e-07,0.00011987732447149568,9.220761655104326e-05,0.00020803780666156513,0.0025456328435398135,0.00030509405091239117,0.0011529003783645742,0.005842512547499901,0.0003479281840568227,0.0003662828441135524,0.0003155471583262681,0.0026770447139510267,0.00010122633243270229,0.0003305600347964788,6.735713038619195e-05,0.00027722351878800566,2.35770308461003e-05,5.493616971108395e-06,0.00015310989389716312,0.000841986172706477,0.0015319685257519922,0.0008075570515533315,3.8840383234539644e-05,0.0004041343580021284,0.0011936913761836365,4.713221823893221e-05,1.622725310967965e-05,5.292286978408889e-05,4.7960308497962956e-06,0.00010210520413678204,4.786818542723559e-05,8.424704018850093e-05,0.0014076038142469827,9.808605664574088e-06,0.00018825784306031323,0.007657701886202073,0.0006442811890203792,6.726475738183524e-05,0.0002631424529768722,0.0004328320267190655,2.267774121045285e-05,0.00011934566263249735,1.0230700478341959e-05,0.00020182550542879873,0.00023345907301997038,0.0008485785652507793,0.010587154144585664,8.01005533568322e-06,0.00017897854819315384,1.1957972889220514e-05,0.0005574574908528973,0.0002713943895429338,2.3198862431073053e-07,8.304958942328966e-06,3.985407803419605e-05,3.4332769779599204e-05,2.166564459171738e-06,6.355075725461568e-05,2.320335822214581e-05,0.0003286408220428694,1.905813792801858e-05,0.00017377952924935158,0.00024047559044459987,9.972880303799059e-07,6.698016229655934e-06,1.3376230338923989e-05,4.666509825446141e-05,3.7382261917073834e-06,4.3598361441077316e-06,6.082789379302511e-06,1.210946216678721e-05,1.4907265710739637e-06,1.2888791777410091e-05,1.5110847670918304e-06,3.056463261597031e-06,1.4348886094861513e-06,8.576181635966407e-06,8.130119997229457e-06,6.305465607425731e-07,3.136040094275927e-08,4.185381055510362e-06,4.247344989050106e-07,8.420835485356548e-06,2.5479081067203424e-09,9.82188068032741e-06,1.4367468406994988e-05,8.675184570705596e-09,5.3454577462197506e-06,4.112529601751902e-06,8.781560909554287e-07,6.160240717534293e-08,5.028244611793298e-07,3.952566110410061e-06,3.1627198089356767e-06,1.1158853818749037e-07,2.0321877514106745e-10,4.9933878365493456e-08,9.069704347552943e-06,9.944186363242125e-09,8.18740431007825e-07,9.405860401656696e-08,5.498686188598612e-06,8.07209512565521e-08,2.1788129433986114e-07,1.53822372617185e-08,1.4118093782933272e-07,2.9194362483053737e-09,8.850312214203626e-07,3.8307178695795585e-07,5.196605656898612e-08,1.5068120147176955e-06,2.970226133935938e-06,1.0482153567359376e-06,2.7816733361163415e-08,4.5857477637412103e-07,2.064418550773439e-06,2.819029454315114e-09,4.470222414454383e-09,3.1707926506641115e-07,4.0601075612656246e-08,5.134103169268656e-07,5.920523094005148e-07,1.1085134055122126e-06,1.0386136040096972e-07,3.809374682361977e-08,1.1939377393410666e-06,1.0548717064295943e-06,5.702787113648355e-07,2.8756870162460757e-05,1.679017444988773e-05,2.317591688649756e-05,7.60200421501267e-06,5.0446868904430175e-09,2.0254679000686338e-07,1.5028378177461832e-05,7.932847692515566e-06,8.376794851105984e-07,2.342460312609873e-06,1.3450356837196864e-06,3.1638922912691214e-06,8.923946108740921e-07,2.3547941374602033e-10,1.0443576314855818e-07,6.503541207791841e-07,1.2807785463309074e-06,2.144732658138082e-08,6.657727835701621e-08,2.002274346324384e-09,3.590957047272525e-07,1.1203528771375204e-08,1.8374280608135507e-07,1.6808240148602493e-06,3.4862608355723523e-09,2.962256568928012e-07,7.090250384589325e-07,7.088911124775166e-08,7.177013472414728e-08,3.0694086001759047e-06,2.7246735090358243e-08,2.2506859846949112e-06,4.0082705066168955e-07,4.78038620954635e-06,1.4589974056455901e-05,9.212538204295129e-06,1.59851690217927e-06,4.689459043305533e-07,4.379523403930108e-06,1.8655659055344387e-06,1.4595132435957225e-08,2.524448419194414e-07,5.0115023242369716e-11
3N1P+1,N1,0.0,0.0,0.0,0.028369957090995435,0.00012568621331965346,0.01418483418626737,0.22634817496876636,0.03459962085708446,0.0005471625240214273,0.031834555362492356,0.0004729783127561671,0.011439627618140769,6.349640910841003e-07,0.004920422262127078,0.051527540916298964,0.02825260052774592,0.2958847800395228,0.18114730128048606,1.6822966890650548e-06,4.937704338292548e-06,0.0006107147539098357,1.3936860554508712e-07,0.0015051675390393982,0.0002904311945934879,0.02626239828203314,0.00013576155629735354,0.0004474490545862686,0.00020637111493204685,0.013525754649856392,0.03541133097367988,0.002044992880824381,0.0016958088643732605,0.011325475307290223,0.003593111573426455,0.00010972713236934162,0.005728218820908015,0.002548689843351326,0.0024594816724490265,0.0008786987900033516,0.000949283352507102,1.1387716488453492e-05,5.764903076865835e-05,0.0025443381855905223,8.834295016413307e-06,2.2694180335181002e-05,3.5343228021122997e-05,1.5499096625459785e-05,0.0006988109467476189,0.0005019611564605064,0.00037337581227259165,4.180347148774466e-05,0.0009725425549431677,9.656417112591242e-05,0.001220160200750442,0.0016174544011477998,0.0005105971138359422,1.0620312660858389e-05,2.0336947176957665e-05,0.00016159585063357795,3.9249526784246314e-07,4.491975251497138e-05,9.755643621911503e-05,5.132927016759936e-08,3.24280818753131e-05,1.7522699794714214e-05,1.4302628409623708e-05,0.0008144150368916137,0.0020594436977248165,1.0929990821306745e-06,7.071628709853783e-05,8.258028191088229e-05,0.00022604713195573112,0.00018824540715378646,2.6783254607920526e-05,9.74871080750006e-06,1.6945381218214095e-06,8.018187300606883e-05,8.79124596044889e-05,7.484130877477568e-06,9.847773244708868e-05,1.887907281217238e-05,0.00021469670907969807,9.24670879554057e-05,3.0161932940142577e-05,3.2315006075478436e-06,1.447331143822339e-11,5.383717333673488e-05,5.669991965717713e-06,7.644799939754421e-07,8.49720565998524e-06,6.230911555693552e-05,1.2189891938962916e-05,2.3039002947644605e-05,1.5662282253359194e-06,7.19851660280213e-06,6.677629681650643e-06,3.19915623894218e-05,3.6003021203212526e-05,4.191345150950099e-07,6.752262078335569e-05,3.4862991833417567e-06,6.749485641099895e-05,3.142918682241813e-05,5.515908104936074e-06,8.146145180631947e-08,8.42766539888018e-06,0.00010180500155199113,6.448369450184899e-05,1.3457758241131046e-07,2.2443147377426698e-05,0.0006812469803874066,9.859186795946329e-05,1.8166812298936463e-05,0.0002833554895924628,5.5822768618263297e-05,0.00018129748744488694,0.0002390311482249885,0.0002454926365051957,1.0373630718207849e-05,4.616517573086121e-05,0.0002673809778539482,8.800989791857283e-05,6.255743134619962e-07,3.769142338549969e-05,1.1544587932732497e-05,1.2133309184036989e-06,6.316410450235566e-06,6.537359720226732e-07,2.5119602774736904e-05,3.6750683436004294e-05,0.00012256350033457153,0.00013382901826197724,3.035861456002209e-06,4.594485430775563e-06,2.595581336528596e-07,9.810691592448961e-07,3.110997843891461e-05,0.001037918113265146,0.002449515643414557,2.3470999140684512e-05,0.0017318691621799331,0.00031978478875238636,0.0004298383463114952,0.0007515526567187791,2.3246260973053268e-05,8.81113273709655e-05,3.4910536133248016e-05,0.0001552394025019499,2.9249272882836408e-05,0.0006205653878750272,3.604188007111375e-05,0.012125344411429317,1.996895491851447e-06,0.00013476546243662568,4.7980537768221865e-05,0.00020576330142807464,0.00012931618264788725,9.968866100162899e-06,1.357784909838955e-06,5.9578110309654875e-05,2.739918048444423e-06,4.283572847540995e-07,9.501273379353137e-05,0.00012479500723561188,0.0001353882858625699,2.4629076706750297e-05,0.00011412610041761084,7.087336686284473e-05,5.317141726912666e-07,2.5098552893343395e-05,2.5927967886474335e-05,1.7394548136095977e-05,3.1745944863992293e-06,2.7427302331517467e-06,7.004355935702478e-06,1.9531183101939575e-06,2.483512419715339e-06,2.0513237921626626e-06,1.1057995965568779e-06,8.482496520967331e-06,1.5759339522247728e-07,1.2103830937526538e-07,2.972908537124397e-07,3.3970617852041585e-06,1.7196484205506124e-06,8.2893535995332e-06,2.2246249287150022e-10,2.629374669105289e-07,5.781956948780476e-07,4.991535629272903e-09,1.4759375943640407e-09,3.2666615621401718e-06,3.192924747263959e-06,1.6296491294198745e-06,1.776006008924469e-10,8.206130435173264e-07,2.773299152547537e-07,7.627618536787395e-10,1.3098006457212819e-08,3.4331386400410224e-08,3.835045836453332e-09,1.658086152822591e-07,3.2523147908136707e-07,4.6847818868656077e-07,1.098627793183482e-07,3.3383882325210834e-09,1.2696200180073447e-07,8.577038723700525e-08,3.987548069517288e-10,1.6340706565642904e-11,2.8060201451296507e-07,3.3549929723264427e-08,2.0554948854112354e-09,1.5543566433962042e-11,4.610943848959437e-09,1.17098294616369e-07,4.1773892789365163e-08,2.121689579581698e-07,5.9784843742249905e-09,2.8995805756437676e-09,1.2651916625472381e-07,4.8640329985971675e-08,1.2319894437951007e-08,3.41754320398735e-08,1.1316158876617521e-07,1.0187283905338518e-08,4.338571280015913e-09,9.012020685261746e-09,1.8593615536133257e-09,1.0978490161406285e-07,4.987338764195215e-08,9.639363351965358e-08,3.494093785416652e-07,1.1953148737475772e-07,7.949653373362509e-06,2.9438424142824715e-08,1.6276284945160313e-05,8.102817730115675e-06,5.209935397321175e-06,5.080611731322904e-07,5.784159325283866e-06,2.0730781358224704e-07,2.0061662466819286e-06,2.1475266009929328e-11,2.280313076630236e-05,4.234004342462683e-06,1.7929164375374285e-08,1.9784523397348153e-07,1.1126218394164056e-05,4.3346394162924184e-07,2.53715080926753e-05,1.0032838826390389e-07,4.256460697238396e-06,2.4337760251569307e-08,1.3002861109168151e-05,1.0560225449651739e-07,4.201639753897979e-07,1.0589773502545086e-10,2.3070107668665685e-07,2.767482887300332e-07,3.9945457186441047e-07,7.490582725200312e-06,5.687477098170746e-07,2.2861382728223134e-05,7.162040911889989e-06,4.3327746230836794e-06,3.92048029596026e-08,1.4566515997849194e-06,1.2337852961508133e-08,7.360843661263772e-07,2.8048010825010294e-07,1.792716419757312e-09,1.692674977959996e-08,1.9622554345843923e-06,5.306884074407492e-07,2.03420731326176e-06
4N1P-1,N1,0.0,0.0,0.0,0.0,2.578469163072583e-05,0.024121074805902865,0.036927470264800366,0.1955278364542119,2.2078922287338543e-05,0.020095939582301492,0.0013544919260666255,0.004358812116343147,9.236561496095419e-06,0.0062607194484247675,0.22181639683730925,0.09912912197896961,0.05474119000909061,0.035878993229777834,0.0024397998175025304,0.014600472982358337,9.684564235223903e-05,0.0043298801151197,0.08255853552702241,0.003214368368146925,0.0002017368473117287,0.009913035985170016,0.03958436993019854,0.003407539758725875,0.0036207152527751862,0.0023322109330401464,0.030135647676412747,0.017635769980962168,0.018180459464809395,0.005389772250937952,7.807566418049916e-06,1.7100046350027043e-05,0.0007297468337932322,0.0004482333748123679,0.001084433525489814,3.508989849798638e-07,1.9245505535891994e-06,0.0002731892289165039,0.00024191723781852303,0.0003058585046487039,0.0001610101338598291,0.0009844149075555197,4.773140910230289e-05,0.00010855242180496383,3.7750924940294084e-05,0.000839832669583096,0.00011594879257081914,0.0012169624407052382,0.001046657707154175,0.0012092734208764,0.0008110996847578988,4.1025976999620184e-05,0.0010770442647101142,2.165687383648418e-06,4.836221481374636e-05,0.0002208451141609835,0.00028062315149668393,0.0004901937128276579,1.5982138128478596e-06,3.0275956237613144e-06,0.0004323279531566193,2.9305038388383053e-05,0.001768865246507989,3.44176368800575e-05,1.3972119180749587e-05,0.00036580321222468015,0.00014683206997423426,2.3716444155219563e-06,0.0004113061006449925,6.385953548182499e-07,0.0003237975952350425,2.748407013086762e-08,3.80120639085213e-05,0.00010973330517116686,6.750612013473045e-05,0.0003058081795310752,8.460242242924743e-05,1.6565245708033416e-05,0.000335577891446448,4.874539720978177e-05,0.0003718298894295202,0.00029162533605431307,1.2527728282751838e-05,7.658272971333702e-06,1.5279778578847214e-05,0.00035243866027778736,0.0008529778190458082,0.0002639594551241409,9.518040343348133e-05,0.00010662040491693503,0.000237029303372438,4.4812794288695557e-05,1.5833044546553765e-06,1.6595714802614125e-05,1.0654188831171751e-06,9.983863437978968e-06,6.231985429927533e-07,2.5304812469650884e-05,2.969136838615327e-07,2.037218891359771e-06,1.4617786092685492e-08,8.662364914258092e-06,9.175847856424113e-05,5.2874324452112376e-05,3.6552213342533335e-05,0.003400212152033344,0.00016247931077195688,0.0009478403866811647,0.0022890088785891827,0.0015127440388384983,0.00013890290763063362,1.4407530377624767e-06,0.00031399473292781366,0.00025822306540779216,1.1480052464207802e-08,7.466578721970762e-07,0.0008151611054190155,0.00032626796608470343,1.8513743995640652e-06,9.132533903777329e-06,5.888907578244229e-05,0.00011703065322077322,2.0330299951520914e-05,1.8295628680498055e-05,7.576639230677529e-05,1.253260552980251e-05,6.0134363414565684e-05,6.42735590417054e-06,0.00010413959414545815,8.98564505535937e-06,0.0001941722764560172,2.746280257936995e-05,0.00015535073878747419,0.004138737872672049,0.0007748850776323479,1.137233000436666e-05,0.01111221782920202,0.0015231209138240054,0.00020523854882048553,0.0012022599366994235,1.081574937611407e-06,0.00021326420540712654,0.0001322791153877123,3.0330479054097026e-05,0.0005371005106669102,0.001055347226727621,0.00011987334040330921,0.03044258804333566,3.946710887214877e-06,0.00028706826362645543,0.00010472656174265182,0.00047827076052087136,0.00033430260606115425,4.7699892924413234e-08,5.34692560449912e-06,5.59609725567789e-05,0.00010949203903765081,2.024232283126537e-06,1.143191119545861e-08,0.00017984316545427426,0.000644103801101803,0.00016558486748197154,0.00037202682252601704,0.00022816501117528531,2.3841661977996864e-10,5.602969984863648e-06,1.1194285567839302e-05,3.7673205888211214e-08,2.522277811056739e-06,1.415248807035141e-09,2.2991719310638814e-06,4.179935332082607e-06,2.2019670899986465e-06,1.1272439311538207e-05,2.655519065752898e-06,1.9601366429533584e-05,2.6587664772037556e-06,7.490041719737661e-06,2.193028179497958e-06,2.5389461422165027e-07,2.0467376793398273e-06,1.729560836682964e-05,9.723020055751874e-08,5.786469790436399e-06,3.641524903841287e-08,2.788200062386892e-06,4.154106647558109e-06,6.827355346405994e-06,1.462668525098465e-05,1.4234758006992365e-05,1.5116672802406583e-07,4.7425155402791574e-07,8.637831900859538e-07,8.2910480458942e-07,1.2326111435978504e-06,1.3569521550849117e-07,4.8531334506662915e-09,3.6757017385369295e-07,4.312665458083842e-06,7.868985218983937e-07,3.334419673706179e-08,6.287235709834249e-08,1.9175814132132984e-06,2.758466033370155e-08,6.333438662409208e-09,6.792566509261633e-12,3.955625089702153e-07,1.2255085835022328e-11,2.8232053694843273e-07,4.3036518793115874e-08,4.884231463719857e-09,1.9286743624391534e-07,5.793607513737697e-07,2.5520299651304867e-08,6.492117954337573e-10,3.0888797608596974e-07,1.2380393270561285e-06,2.9549898528102858e-08,1.6944333491863972e-08,2.4739662785044914e-07,1.3200569526361505e-09,2.332909048163856e-07,2.9378977384197924e-07,3.239978576541347e-07,4.438341560941694e-08,2.373452021586786e-07,2.013059465788558e-07,7.224775977476838e-08,7.558597483470209e-07,4.329179041917541e-05,3.4147056562350286e-05,3.324646309676993e-05,4.387128791805139e-06,4.6470351700023116e-07,4.8132763996733274e-08,1.2906656511102454e-05,2.5404728365430174e-07,1.2496915061444014e-05,4.894145621214818e-06,1.9522230794155604e-06,5.530031961242798e-06,8.696041664535414e-09,7.21485871046923e-09,7.382595907934331e-07,4.8868809425783866e-06,5.0284132973033024e-06,2.0660400168459603e-06,4.875206327525916e-08,5.241465665939415e-07,5.077646814122261e-07,2.1139025854211013e-06,7.069204999154977e-08,3.089795062027889e-06,2.6950458309471514e-08,1.159493757452168e-06,7.900138976335569e-07,4.065781387119216e-07,4.904254645055062e-06,7.4553143862843285e-06,7.895312380767905e-06,1.3366077011855992e-05,4.6610247350642453e-07,3.374630128227807e-06,7.791334484252843e-06,9.449038147923972e-06,1.465621793039773e-06,7.11191903146613e-08,4.061441950531375e-06,5.501002890984097e-07,1.878410760269844e-08,1.7310096205314096e-06,4.466527827151623e-06
