atom_numbers,value
N1,10.516744904341266
H2,1.9298615647964479
H3,1.9302413709587631
C4,9.632229941874051
H5,2.071862968412571
C6,9.623277670203858
H7,2.0599131152252594
H8,2.0706055409925748
C9,9.520988847465114
C10,9.589184793355429
H11,2.058082423008395
C12,9.468971949139465
N13,10.380698102640599
H14,1.8805445063853627
C15,9.497864817365684
C16,9.528958629050067
H17,2.074824533770968
C18,9.555862986541857
H19,2.0808128347647323
C20,9.542134755292762
H21,2.0835762840387018
C22,9.528681446864654
H23,2.082628425494692
C24,9.699557179534981
O25,10.94383087845177
N26,10.359205462715561
H27,1.8902348246306917
C28,9.602439626930758
H29,2.0253076461300665
C30,9.609614497504172
H31,2.0624412766679483
H32,2.064667527102558
C33,9.48074345568404
C34,9.517938746798535
H35,2.070114123984249
C36,9.518534147696567
H37,2.0762054424604193
C38,9.529763707849009
H39,2.0591883407692593
C40,9.577556517245464
H41,2.0833626211953193
C42,9.546798432297424
O43,10.960437603188288
H44,1.767106880858838
C45,9.688016221632656
O46,10.901343724110012
O47,10.890393834640612
H48,1.7618912364935406
