 , ,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,H2,H2,H3,H3,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,H5,H5,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,H7,H7,H8,H8,S9,S9,S9,S9,S9,S9,S9,S9,S9,S9,S9,S9,S9,S9,S9,S9,S9,S9,H10,H10,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,O12,O12,O12,O12,O12,O12,O12,O12,O12,O12,O12,O12,O12,O12,N13,N13,N13,N13,N13,N13,N13,N13,N13,N13,N13,N13,N13,N13,H14,H14,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,H16,H16,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,H18,H18,H19,H19,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,H21,H21,H22,H22,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,O24,O24,O24,O24,O24,O24,O24,O24,O24,O24,O24,O24,O24,O24,O25,O25,O25,O25,O25,O25,O25,O25,O25,O25,O25,O25,O25,O25,C26,C26,C26,C26,C26,C26,C26,C26,C26,C26,C26,C26,C26,C26,O27,O27,O27,O27,O27,O27,O27,O27,O27,O27,O27,O27,O27,O27,O28,O28,O28,O28,O28,O28,O28,O28,O28,O28,O28,O28,O28,O28,H29,H29
1N1S,N1,0.0,0.023603039801288306,0.001245397149614913,0.000656851802299574,7.848620580008792e-05,5.6001069498989864e-05,0.00299676783064573,0.0009451205476049829,0.00013825855366111917,5.796385868545029e-05,5.432647461989237e-05,2.06782787556814e-05,4.904446537612461e-05,6.504249483452185e-06,0.00791033374533523,0.0013836578841515124,0.007840200261683528,0.0014122979120114731,0.00115075905570719,0.0020030674440536522,0.007472301493576694,0.0016237680158892598,0.00025205984312015595,0.0006179248299258422,0.0007632891859514768,6.633951148815598e-05,4.3527362170836525e-05,0.0007349790520683464,0.00011776762082785219,0.00011924578060376612,3.1193164301557275e-08,2.1564630392489903e-07,0.0002953359830224489,1.2002387958398586e-05,9.021592951574675e-07,1.1110668807212676e-06,2.377766537886572e-05,5.1851827824744845e-06,2.6569738504900187e-06,2.6952486789744157e-05,0.00010611243385016955,9.52857153158071e-06,2.816998157051387e-05,1.4950386920981051e-05,3.5569430734128105e-10,1.973711763025854e-06,6.605235772505491e-06,3.4609234522142707e-06,6.429476809399759e-06,4.590816306992984e-06,7.772506988690253e-06,1.9624042280064202e-07,6.352699687545149e-07,5.048042812177966e-06,3.3622919628689685e-05,3.710548891983079e-05,6.560227357149673e-06,1.218662553514882e-05,9.868085505182478e-05,0.00011275561607093643,2.088856955162477e-05,7.440679758996538e-07,4.525665742827201e-06,5.63282780419172e-08,1.8928152791808373e-06,5.3493123486347827e-08,1.0866374462736861e-07,1.3594046274767457e-07,4.920620380599594e-08,6.457324982778179e-07,1.8714767957561662e-08,6.1051113053878225e-09,1.2173819788463547e-05,9.364423867053162e-05,6.0931170670075474e-05,2.3775988810426085e-05,6.651192777118453e-05,3.4445312997899435e-05,0.00033283841684361715,9.65146995908217e-05,1.7007442446925758e-05,4.204285613576553e-05,1.4175595310028655e-05,1.4088296667574829e-05,1.79074368927834e-05,5.475145378186497e-07,1.7116498145092196e-06,1.010101487963766e-05,9.19122890841173e-06,1.40233725385297e-05,8.023043337090918e-05,1.9617938824545433e-06,4.6774124397241934e-05,4.1428121422271147e-07,9.985240000842666e-06,2.0646617351904872e-07,4.933999227491048e-06,2.0474351265786783e-06,4.1869621647538935e-07,1.6933600029134244e-06,3.6613283082437276e-06,1.3324880268283934e-05,0.00016237963747633977,4.008949172629173e-09,5.850755377956318e-07,1.460731055002995e-06,1.1927380606513438e-05,3.130066672518694e-08,1.1803253451736495e-05,1.1286093133666686e-06,1.136940133400488e-06,9.596316371263125e-07,8.391585457345752e-07,5.746565837072559e-08,8.046130125283213e-06,1.0243076831173425e-08,1.2127291640351423e-07,7.619770132638592e-07,2.8207993623130534e-06,2.8647564320749552e-08,2.1402661951608337e-06,1.9024129160882808e-08,6.590610190926327e-07,3.847304452797573e-08,1.1124043157728636e-06,2.429668405828922e-06,1.5571589376262018e-07,1.8174643562351989e-07,1.2507800436212246e-06,3.660802853633349e-07,3.5616843863106595e-06,8.169497465182474e-07,1.3795983799802514e-10,4.4336401217037746e-10,2.839061807868859e-08,2.93056754419041e-08,8.617997115933917e-08,1.8993876027550982e-08,9.422937563563494e-08,1.2312928454605299e-10,1.633227375563706e-08,1.0765932451084481e-08,5.50133281429499e-08,6.261752505398732e-10,8.480965180135414e-09,6.428081122944462e-10,3.833735329195065e-09,8.439541998583877e-08,2.0748213147570027e-08,1.2490814382815074e-08,7.188632245025417e-09,2.813202271134685e-08,3.778871504600545e-08,4.6312024215566794e-08,9.554379976073335e-08,5.2347242096573154e-09,1.0828860030898113e-09,5.413511194873877e-08,4.391693897431992e-09,8.54767645552812e-12,7.014936964644392e-10,4.718753165988687e-11,3.41998242225916e-09,2.8053387945981e-09,7.200372076354711e-09,4.442732381981784e-08,1.297009166734142e-10,3.055057984369114e-09,5.3712599867861144e-08,8.980126309232617e-08,9.036603976220192e-08,1.3637768692120744e-09,1.4320747920848476e-08,4.516128093712268e-08,9.269107703602231e-10,1.7128179208292238e-08,4.752666926677307e-09,3.85034235050874e-08,4.5281212779357816e-08,7.317219330449376e-09,9.517279186965766e-10,2.4584219493473114e-08,1.5509587800166535e-07,7.682339941972316e-08,3.5603229142644466e-07,1.928416997198923e-07,3.86393216977865e-07,5.088125936136834e-07,3.6037463890803423e-06,1.608361527516422e-06,1.0561460885849527e-06,2.0916599008380388e-10,9.074002110809332e-08,3.6380253254364447e-09,2.6709083930653854e-08,8.37930149710786e-08,2.155024769745495e-11,2.7693958237762217e-10,2.490378516739611e-07,2.650907493517707e-09,2.1316923137781885e-07,6.2355771657252035e-09,1.7419828379772184e-07,1.7368932958561345e-09,1.1532014387860556e-07,5.894093130232037e-10,1.4631121592056928e-09,1.242067559914517e-11,5.067902181243866e-09,1.9936722828184372e-09,3.3086157696926577e-07,1.044573086694811e-06,2.8837757470867587e-07,1.1477013028837746e-06,4.097439099126632e-07,1.3600849912975832e-07,6.394696583367221e-08,4.109214690739549e-07,2.9983725724491705e-07,1.6782824019401232e-08,6.167099725340464e-08,2.9768422726839106e-09,4.158122318687063e-08,3.765901479546585e-11,1.53790452595004e-11,8.741477541818199e-09,6.091750215375669e-09,5.579644142272855e-07,1.5579899992346213e-07,7.071365715205502e-11,1.9666728023892688e-08,3.396608529993017e-07,3.604752274455336e-09,9.037881054663188e-09,4.773915451838917e-08,1.0602917599467077e-08,8.124417791299798e-09,3.081662237891525e-09,3.0278036466935276e-09,7.900648579806102e-09,9.256506516841512e-08,1.9356555824856514e-07,3.47614006468433e-08,1.449991238189341e-10,4.497680006210203e-10,2.303333035413857e-08,6.61236287946565e-09,2.4379332441704094e-08,9.41284758471106e-09,4.8088628634701536e-09,1.111602099257425e-08,2.7888663406416825e-08,4.742686465775137e-09,1.8556262637581256e-08
2N1S,N1,0.0,0.0,0.020645593900190384,0.01626204237511608,0.0015019498075563575,0.26426610505317916,0.04208992354221186,0.02346581944494286,0.002771929278335694,0.0007465083059547961,0.002915394181708164,0.0004763168895620673,0.0022043657772712333,0.0002482484479295888,0.10688581274154618,0.16031003612889627,0.1044861996890818,0.1585646409496868,0.0033355378973454197,0.004496427135645131,0.07451312292040635,0.019308126753631694,0.002417679514464144,0.04016260977632724,0.1868072712641653,0.03257654252633868,0.0105475410672633,0.038084867849068615,0.007167241052866702,0.006866268256095598,1.4081649200026192e-06,1.1315779682385951e-05,0.008623937619984368,5.654957217915424e-05,2.2792257800441362e-05,0.00022489354839549947,0.0009017945159945917,0.000680995495189407,3.3074135502353386e-05,0.0003844647666579881,1.9525312278112494e-06,0.0012593389810420241,0.0002910661731254649,1.702972249439938e-06,7.258553713640481e-08,1.3732242263753136e-05,0.0001737580040290787,0.00012173287181460601,0.00029016979060436654,0.00030877437488285864,0.0005231872948519012,0.00013981751635760986,8.504035140521893e-07,0.0001215602764232937,0.00022605629647132197,0.00019930265324763496,2.8143687353487934e-05,8.174485299372591e-05,0.0033760711149453115,0.00316484119210525,0.0004189130474752112,0.00015607758724467402,0.0023605478215733555,0.0006138645000186571,0.00011332515234974139,1.7973900602319404e-05,3.921510510251913e-05,7.496921075844654e-05,7.717212738400647e-06,9.254726181784356e-05,2.6624626808580132e-05,3.705720396984802e-05,0.00013738761669412902,0.0011710583156401277,0.0037997965033964576,0.0005660220097016833,0.001033798390759344,8.737768089206455e-05,0.0015107582369222605,0.001167121448163222,0.0009355420973951034,0.0004677378637356622,1.8984887741435585e-05,5.041506773606486e-06,0.000551243131145851,2.6499358852349886e-05,4.253894719363771e-06,0.00014631161648059887,7.920184745779935e-05,0.00037272300595692087,0.002009247956109128,1.652096959503524e-05,0.00048567243383379477,5.7545107272627405e-05,0.0008579067307197263,5.870907699701e-05,0.00016495666484206417,6.935189821444254e-05,5.2213075167895084e-05,1.758479581259742e-05,2.1202532392017304e-05,6.998999601037781e-05,0.003689412536061809,3.493847975821751e-06,8.502408198385325e-06,0.00014169658674934027,0.0025970375337065477,6.883006048674645e-06,1.4082255264113996e-06,1.036766035711345e-05,2.741768793201871e-05,0.00018065411255552277,1.2792934889649388e-05,1.8276155298035945e-06,0.0001744952941584721,0.00046563630935425593,2.657508731740421e-06,3.348279160597656e-06,0.00012411390466215977,1.2815222611983756e-06,5.076481384946874e-05,5.741326321029305e-06,2.9668603440669017e-07,1.3650185317626296e-05,1.3800540924258087e-05,0.00014500385470883614,1.6180164781776085e-05,5.141355099658185e-06,8.214525882332957e-05,3.0827450723469596e-05,0.00017505579587595577,0.00011732388577723185,2.8221256442861886e-09,7.953866409948773e-08,1.4303599460419036e-07,2.1627396726842107e-06,4.695389852482634e-06,1.1571109759245246e-07,6.385560360477882e-07,2.3848724040043123e-06,3.607528508808855e-06,2.966694947481585e-07,3.723622797435766e-06,6.432382404497616e-08,7.938206623148147e-07,1.3990491121163018e-07,3.2701526375689127e-07,5.60374359226401e-06,1.3081019472060973e-06,2.710819901885486e-07,1.7776207172914837e-08,1.1578823975177954e-06,1.494775436761131e-06,2.704838932832132e-06,3.2630256665555635e-06,7.493110132372749e-09,8.680132168592536e-10,9.209073859040018e-07,2.3714387165085782e-07,1.6434994476455245e-08,3.193987963001632e-08,7.24563053999816e-09,2.900719489051795e-07,1.6478820263898797e-07,1.2987668718267287e-07,1.336138988339286e-06,6.513182082557023e-08,1.1388633591735697e-08,6.519063029397643e-07,4.820288599383105e-07,8.450800794257418e-06,3.2626505941379946e-07,1.3027358085615504e-06,1.904371957905937e-07,2.2514615061197674e-08,1.7413317925374372e-06,1.2064829579827574e-06,2.9507326118061172e-06,3.839140029437971e-06,8.381924061495738e-07,9.917655829916328e-08,3.296022540899557e-06,2.5896505184697105e-07,1.0380199597648243e-06,2.4211166363752312e-05,5.374504222555032e-06,1.132908372047936e-05,6.957470580104541e-06,0.00015777000466465907,4.452133439336592e-05,1.9430021252819785e-05,3.0193926403576654e-07,6.787387741846729e-06,3.7462195501269946e-07,3.068267000250202e-06,3.0801211052811084e-06,4.4338688276468474e-10,4.4765161799631414e-08,1.106424261454464e-05,3.166596629355922e-08,1.0909106942680324e-05,3.6758981813989067e-07,7.441203417446474e-06,1.4303666917570013e-07,6.8305398093215786e-06,1.1856052850589549e-07,6.678874253651657e-08,8.029352960292613e-09,4.288661132889615e-07,2.1851607634459924e-07,1.1261215691060755e-06,3.147440077544417e-05,1.0355433253117496e-05,2.9113833404981193e-05,1.6019532827815652e-05,1.2395378723439876e-06,4.404637321542282e-07,9.632403346060414e-06,1.7470760948601338e-05,8.768974386619277e-07,2.2115984479320616e-06,1.9959390806789656e-08,2.7800260857802073e-06,2.7788438217157818e-11,1.8218051511809108e-09,5.97064455654106e-08,8.002074802782033e-07,1.4801415085585745e-05,4.902668488959705e-06,5.6724824393228346e-08,1.7898862347820454e-07,1.0739954988459033e-05,7.038903562239796e-07,3.6017108628882966e-07,2.633044389410699e-06,1.3307697452891176e-06,3.6910321066230267e-07,1.36723360188995e-07,5.6499787071118135e-09,6.257863560676924e-09,2.850134386278569e-06,2.857424848290435e-06,9.837655166045067e-07,2.394887226309095e-07,1.8364065690334996e-07,3.7887676596071174e-07,5.892889842762372e-07,2.2583601322345714e-06,4.2598772287405495e-07,4.509491706716773e-07,4.807833522413318e-07,1.9005069571420563e-06,3.5107607043727285e-08,5.916632765945451e-07
3N1P+1,N1,0.0,0.0,0.0,0.035259082128492825,0.001201432496785504,0.02689804315272859,0.26284684170639805,0.042856333513681566,0.001500767595238539,0.02673168748885346,0.0003451577358182245,0.006822994298372409,0.002300868722382665,0.004045501900728388,0.0015464052067888368,0.001181985932227736,0.0454578225662603,0.04385930901637236,0.014127353703986767,0.08622866784145433,0.25216589797961797,0.08807303294465463,0.01203278048656431,0.03052026029601551,0.05639003457621161,0.056461745185143464,0.0041765252702621325,0.000818960719025208,0.03727831100139367,0.0011740048908186473,0.0046625861733966545,0.008351735829295048,0.00010560768722278624,0.0006853667448902812,0.0004363541180152364,0.011136015133832,0.017974224519884174,0.002866807778189262,0.006105745442200661,0.0016916372412811853,1.9031581470763115e-06,0.001549166532755386,0.0004757846495690998,0.007223723944871141,0.0002456436043059007,0.0017652872398123964,0.0024306661093127513,0.0013899656360496504,0.002768185251298849,0.0017504037944693351,0.002009891007022979,0.0017382461704729124,4.829115757942759e-06,4.8064270485426164e-05,1.084781507310062e-05,0.00027165775951787374,6.943759942656946e-05,0.0011277269675504797,0.00017487069024069157,0.004679047537885506,0.0011261262268185135,0.0006511769059467376,0.00046944539269810903,3.0784841342779146e-10,0.00020998402136562788,0.0010895083964694852,2.4288366540226036e-07,0.0003995238064864459,0.00028218040513294795,0.00015076689883963823,0.00011132343494146824,4.752808530561481e-05,0.00020144199656546569,0.0021701236983924233,0.00015426160952003443,0.0015908047752830612,0.00391914050768305,0.00106630072276781,0.0020460333888161486,0.0017260404883314706,0.00016779247606990566,0.0009844001374583744,0.0024746173755219036,0.002881898719159892,0.002053102674421048,2.4736125592283997e-08,1.3328489711250668e-05,0.0003823914585519006,0.0004254184363623459,0.001538717981028448,0.0030827278520906276,3.56532371057483e-05,0.0009083423363720478,0.00012437909857121454,0.0010797150516630438,2.5395079283896393e-07,8.521701756802891e-05,3.54492514267335e-05,1.2598027872012807e-06,0.00028265977174735113,2.9165219732174563e-05,0.0003935600976077147,0.0023525426349464418,0.00017282032768717315,0.00010366096015390625,0.00022012062382392727,0.00035862939987429954,8.823578458105885e-06,0.0002134443306034406,4.607535262013407e-05,0.00015645099404193452,0.0001351027025364715,1.2564846495699555e-05,0.00021275560927724868,0.00022952349202043365,0.0007018808040051283,3.8471275671803085e-06,8.001488661424361e-05,0.0001391060689992507,3.372901683285079e-06,0.0002325751491425443,7.938468725932069e-06,3.7599724294068437e-06,8.5654110915101e-08,5.823395207604776e-05,8.819024604389547e-05,3.264326720042732e-05,1.2921507747343242e-05,6.684505609078073e-05,4.1779833281907486e-07,0.00012406473359538595,5.920874931319986e-05,1.7267435481471693e-08,2.6979647675950957e-06,7.287547383327819e-07,4.784953411274273e-08,2.9990899084175737e-06,1.1884684432139636e-06,6.600778097443083e-07,1.0280187137112762e-06,2.679533802085743e-05,1.3880970151092242e-07,5.374499917998321e-06,1.3127146059055406e-07,8.520121854704854e-07,6.03095442253121e-07,8.144450891478527e-09,7.688680276451976e-06,1.3115911539074432e-06,1.2274901632913782e-06,5.98847700317151e-08,8.038440006963299e-07,9.803332945423904e-08,6.924797508744973e-07,1.2937891078479424e-06,2.016029072571257e-07,2.0651036436447612e-10,1.201395871675004e-08,7.527146905772497e-09,2.377852403867564e-08,1.091819969989416e-07,9.551338608915216e-09,1.8938342472019087e-07,2.196089150530156e-07,8.929014416736436e-09,5.276884706972851e-09,2.976204838134322e-08,3.525796903769418e-06,5.206253874678879e-07,9.769993411623545e-06,3.2658764760995496e-05,6.30251836497564e-07,1.036284293487455e-06,6.282146392422305e-06,7.075535632949936e-07,2.7234017530020083e-06,1.0701659958201049e-07,5.76611585056952e-06,7.651772129246837e-07,4.7670798397625447e-07,1.2393565604895684e-06,1.0525377414083437e-07,1.8806187376263495e-06,3.582757456177532e-05,1.0824382803864552e-05,8.225544680939834e-05,4.550395448577049e-05,2.069954833228138e-05,2.3331219626943067e-05,1.29382976150616e-05,1.2041167414267306e-06,4.228756541824197e-06,1.0500862549278622e-05,7.301497300771231e-06,1.520165944679519e-06,2.1147530369081124e-05,7.036177196440008e-09,2.3642197266582343e-07,1.639617054083331e-05,4.584484214475992e-08,1.0000192673942365e-08,7.81497000446052e-08,5.256765705841104e-06,3.993296520121703e-07,8.93460017081793e-09,9.5130945898525e-07,7.353743760596387e-07,3.5948395149532075e-08,7.043299277142978e-10,1.2235577617758508e-07,8.155890940386712e-08,1.3098293460078736e-05,1.1674397888405963e-06,8.927980689854564e-06,5.92527912202101e-06,4.4854870333566055e-06,5.0602960595114155e-06,2.2880514451095735e-05,2.43446640597611e-05,5.959079596440375e-07,8.67018079553361e-09,3.03271950796713e-06,1.1282576690696544e-06,4.1554585743508454e-06,9.92288715639944e-08,4.4693963898723155e-06,2.1382820158954985e-06,4.782141863390876e-06,2.1903369222364688e-05,2.7685322478987473e-07,1.0547624951229295e-07,4.475671315340435e-06,4.1100438830099506e-07,1.0363392812795524e-06,8.514404188364466e-07,1.835189200605214e-07,1.7178518774141338e-06,1.6520215861959286e-08,1.0626150537262902e-07,2.445076932033885e-06,1.224448236136766e-07,3.860397024268991e-08,3.5530403801331545e-06,1.7750927083781676e-07,3.99030591236027e-07,1.5079186184152604e-06,5.45746958735549e-09,3.0463625755317025e-07,5.094130792748786e-07,5.489742243014462e-07,4.197016116869179e-07,1.8952621583245843e-07,7.885167776500168e-07,2.5707935313867836e-06
4N1P-1,N1,0.0,0.0,0.0,0.0,0.002933688681924007,0.013754848038374234,0.04710964300151543,0.21380595434676453,0.0031124406793447967,0.024107455215082174,0.0043449028368818254,0.003497851225090942,0.00023592043027886866,7.658729251613927e-05,0.1904549213938953,0.0898992687043898,0.1508570225176089,0.06024656452386523,0.001813182398037183,0.009827108588279287,0.07007872718238728,0.0041871941898787846,0.002689210798159536,0.008066805771787866,0.05792927257845015,0.006391080385022896,0.0031580817515672877,0.03533406251371507,0.017510931337585856,0.006935937933573166,0.005708194196828664,0.0041260370674058855,0.013471782132127519,0.001316125246864086,0.00019117351338970856,0.009287798294126848,0.004914069173699076,0.0004484480556548043,0.0015464866359220508,0.00343866723802444,0.0007072013450932779,0.0004157772271935478,0.0005653259760789453,4.080111634729988e-05,0.0006099221983777436,0.0003596481539585028,0.00028307949013473,0.00025685466216085473,8.88228327031726e-05,3.141350104041152e-05,2.2657546062010425e-05,0.00014185361187113443,7.0062627464118066e-06,8.534174833751962e-05,0.0007529673348602994,2.2619527721978727e-06,3.541158033049108e-05,0.0015457685532789256,0.01048487970972145,7.630627914601007e-05,0.0006120401248081997,0.0011331558447511547,8.213764170772464e-05,0.0016479613983730879,0.0015606395181846366,0.0015826274157315634,0.00035184459261783374,0.0005977443428670792,0.00015532711942656263,2.7434111598001465e-06,0.0006238562278122473,3.629200885146844e-06,3.3474672502142866e-05,0.0008052630991146614,0.00015183481041525226,6.428485009735141e-05,0.0016642411879255192,0.0003512100873424018,0.004395921979052808,0.0005889673460655054,5.391479561467349e-06,0.0016985459953542392,0.000400208693158266,7.096743477741363e-05,0.000648470611854135,4.539190547880878e-07,3.960717626760868e-06,0.00018709431069563465,0.0015119762429081085,0.00027793763545513883,0.0014237359488959989,2.4920165198061284e-06,0.0019245992467573636,1.9549357123782585e-05,0.0001228297811732837,1.80210985853968e-05,8.846995430311644e-05,0.00012908227176899878,5.581791996100982e-05,0.00012931027349227797,1.2357602032553316e-05,0.00021420260303672833,1.151369165119931e-05,0.0007451514082306154,7.749902618536808e-05,1.6972412565152695e-05,0.0003617523936343403,0.00011333829807869122,6.866008970041193e-05,1.4535409487370643e-05,1.2098127107451617e-05,0.00025005766376251515,0.00021299731463164662,2.0803090604593066e-05,0.0004484742408239484,0.0011334913847043104,2.19374811827322e-06,6.389603271905742e-05,2.588805538028538e-05,3.656955905340098e-05,0.00017391394801213877,1.634039085818273e-05,7.687091637009758e-06,2.5952880520208055e-06,1.5008145987316368e-05,1.8540797119825925e-07,1.6111266170293348e-05,8.310430381630596e-07,4.5076507926289366e-07,5.6106234876507344e-05,8.354169580560011e-06,1.1544721826517446e-05,2.963200502748009e-07,1.2858598100962126e-05,1.289194679898742e-07,9.97475919106705e-06,9.904552829897995e-06,4.554783750165825e-08,3.6052790455265438e-06,3.5215301639190955e-06,3.391224197457632e-06,1.2034191798626637e-07,1.6451667654848734e-06,2.403485965807306e-08,8.599799388164797e-07,5.557603415695667e-06,5.559250837450236e-10,1.602982890425153e-06,8.249729477327605e-08,1.3587019713767745e-06,1.3966291234623895e-07,2.0072939546089685e-06,6.007284154563308e-07,1.0981987044189623e-06,1.2948216032704352e-06,6.666476326522286e-07,1.8634646377080344e-06,8.991168254368631e-09,1.9191341191771016e-06,7.13381003158986e-08,4.5858550290489575e-09,4.400509074908854e-07,4.9657302714223306e-08,3.9861582923350625e-09,2.00181437648439e-07,2.1695594432102894e-07,2.980444304689911e-07,7.160514106097082e-07,3.0253406961833207e-06,4.360909182921091e-05,8.599791163410586e-05,1.9301217239142687e-05,2.184090188572796e-05,9.78462652456713e-06,1.2132118292651484e-05,1.658036635010518e-05,1.5942243760669328e-06,4.242443021329478e-06,1.8973430966351401e-06,1.9971337312796322e-06,6.65258585708095e-06,6.878658541653593e-06,9.3918171129026e-06,0.00012793090634488635,0.000235657739761308,0.00018171612552864147,2.228583461505451e-05,0.00010445518643376062,5.054262559589517e-07,3.209357018763015e-05,1.4690977989673115e-07,3.9539846160563386e-05,3.9922969062189395e-05,1.4206038538189247e-05,8.275176703875786e-07,3.735262658288718e-05,6.452061063200176e-08,1.915007096453536e-06,3.513328241755431e-05,5.656035695800199e-06,1.2721621892364254e-05,2.164404504512163e-07,9.479683084290258e-06,9.485660257269046e-08,6.093901269377255e-06,1.4544702293672884e-06,2.207702343826057e-06,6.406786190460423e-08,6.056278500921053e-08,1.5533347879070902e-06,5.462693826174814e-07,1.3724074385379481e-05,6.715574460969265e-06,1.783212170769488e-05,5.074462735787932e-06,4.82686648428654e-07,1.7041025577313462e-06,1.3795964980634068e-05,2.174760730255798e-05,3.599722133706962e-06,7.075436379455624e-06,6.284135787293366e-07,4.3203777235767404e-06,3.602646312383939e-07,2.1126902449708496e-09,1.4469362596969404e-08,1.0338667166820414e-07,7.4511660566045634e-06,8.421361477495282e-06,2.2199978033654588e-07,2.9894309250266815e-11,3.202036433336275e-06,6.394040692470071e-06,1.25254894678406e-07,1.433557175412048e-06,3.751569748189354e-07,5.391457369441355e-08,1.628874923831347e-08,1.5716855794600804e-07,3.6123874069815542e-06,5.334039876458974e-10,9.818056494914629e-06,1.222258694255629e-08,2.665102041277123e-07,4.648318085997971e-08,3.378271671294897e-07,2.237458783582724e-06,1.8251948006309249e-06,2.0891202545669785e-07,2.805284908813377e-07,3.706423299387751e-07,6.2131632039275075e-06,4.377211975548079e-06,4.320454677575469e-06
