atom_numbers,value
N1,10.578341042919606
H2,1.92708296070715
H3,1.9385460868535334
C4,9.615594294972086
H5,2.082969559352316
C6,9.772966526998447
H7,2.0677807781092863
H8,2.0790676158280514
S9,11.124777260363725
H10,2.0462466668735626
C11,9.700169666482617
O12,10.936064642081991
N13,10.379049092521523
H14,1.8746633468772633
C15,9.606783016021208
H16,2.0802135532342363
C17,9.633249881055121
H18,2.0757202491606934
H19,2.09573594530269
C20,9.67435956255967
H21,2.084571928081063
H22,2.089005263797994
C23,9.942428510755647
O24,10.988678065645075
O25,10.971747204147318
C26,9.697065309438774
O27,10.902385650810706
O28,10.947392058043668
H29,1.7871293570872595
