 , ,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,H2,H2,H3,H3,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,H5,H5,H6,H6,C7,C7,C7,C7,C7,C7,C7,C7,C7,C7,C7,C7,C7,C7,O8,O8,O8,O8,O8,O8,O8,O8,O8,O8,O8,O8,O8,O8,N9,N9,N9,N9,N9,N9,N9,N9,N9,N9,N9,N9,N9,N9,H10,H10,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,H12,H12,C13,C13,C13,C13,C13,C13,C13,C13,C13,C13,C13,C13,C13,C13,H14,H14,H15,H15,C16,C16,C16,C16,C16,C16,C16,C16,C16,C16,C16,C16,C16,C16,N17,N17,N17,N17,N17,N17,N17,N17,N17,N17,N17,N17,N17,N17,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,H19,H19,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,H21,H21,N22,N22,N22,N22,N22,N22,N22,N22,N22,N22,N22,N22,N22,N22,H23,H23,C24,C24,C24,C24,C24,C24,C24,C24,C24,C24,C24,C24,C24,C24,O25,O25,O25,O25,O25,O25,O25,O25,O25,O25,O25,O25,O25,O25,O26,O26,O26,O26,O26,O26,O26,O26,O26,O26,O26,O26,O26,O26,H27,H27
1N1S,N1,0.0,0.02366238338299742,0.0007534297793607703,0.0013222736267908264,0.0001162384159798524,4.407003562612033e-05,0.0017315063178768852,0.002164010568555419,0.0003891940833082863,2.748220440246252e-07,0.00011196727198742318,4.4038005949931236e-05,2.4929942646995107e-05,2.8172980460483554e-06,0.00782877185521591,0.0014040937809549625,0.00786639877749784,0.0013830483626094958,0.0011806854188449178,0.0023260146143202487,0.003933161625176984,5.741739899978171e-06,0.0056343240439118425,0.000681176826253127,0.0004758215712528102,1.4282728940662182e-05,0.0005561063934367283,5.0525931802866686e-05,4.943708377785905e-05,0.0005498359966317201,0.00013765826477693532,4.138816066603934e-05,0.0002490447871426049,8.034025684278134e-06,0.00017500037324413853,2.1087929769292302e-05,1.3503098237332978e-06,7.121860394754265e-07,3.33265420282558e-06,4.210061366194395e-08,8.647642876002948e-06,4.35202071606966e-05,0.00013318216469715427,3.1818210250667e-05,5.9244598306640306e-05,1.0717966672596502e-05,1.6291395912859663e-06,7.572779726239265e-06,3.5460721969915454e-07,9.836851297684301e-06,2.0842631089645902e-06,5.046002153674678e-06,6.659529836339217e-05,4.010730936454543e-05,2.1268293028953167e-06,1.1570514035774693e-07,7.409856359386069e-06,1.0137172818946993e-06,1.0006087601377445e-05,4.336046105501978e-09,3.5465894110409124e-10,4.2135026477596593e-07,2.0650766488494732e-07,6.209270514423437e-09,5.805932153379878e-07,7.148844414661681e-06,1.499703966345578e-06,1.693634433763691e-05,2.826033793645877e-07,3.089542109036003e-06,1.972540872197115e-06,1.3551847080073287e-06,4.633561463407432e-07,5.607388885164877e-08,1.3636082855927878e-07,8.258174175046484e-08,4.858017143283266e-07,3.551496760567652e-08,1.7963445955171409e-06,6.914786618850144e-07,2.0409479661864793e-11,3.68249948756727e-07,5.239258549227799e-07,5.518856340813727e-07,4.873365946345132e-07,5.732496606292159e-07,9.88410290947428e-07,9.513127263716115e-07,7.797547449950315e-07,1.7587735290369721e-07,4.4437938023778045e-08,8.281222013684086e-09,1.8690175934699127e-08,1.9996586553272522e-08,8.414696495151475e-08,1.6672019953478667e-06,1.1851631537274088e-08,4.389496011114602e-08,4.938649400543227e-08,6.162921284413869e-10,2.1655699455891408e-10,1.0989203325095787e-08,2.2133113342093225e-08,1.1031699997943178e-08,4.466542691261566e-10,1.2690722361874407e-09,4.084036442364436e-10,6.332456309321444e-09,5.175971873327967e-10,3.0152880192702014e-11,6.824099729740851e-09,1.5488412774544713e-09,7.044067551476019e-10,2.3373081581290478e-08,1.937627891468452e-09,8.508602045154134e-09,4.074557335975726e-08,2.40973041520931e-09,1.0788852033982721e-08,1.835168150776667e-08,4.6065996350819205e-08,3.079758670310184e-13,2.0706676373549726e-09,2.303939442005465e-09,1.2344655853091524e-10,1.928725734678949e-09,3.3437891344689774e-10,5.759004384486843e-12,2.986436403729087e-09,6.330608925964043e-09,1.2980527319683688e-08,5.853603157746079e-09,1.361133428190442e-13,1.8356240971684201e-09,3.649660573756819e-10,1.317499664921229e-09,6.014950759691828e-10,3.8596334461793447e-11,1.6541419345372788e-09,5.01664959573489e-10,1.1187617499075486e-10,4.6687348431717623e-11,4.979843204466761e-10,6.930171991825773e-10,1.816908845597709e-09,1.729216703161285e-08,4.682942922329403e-11,6.119309059471334e-09,5.532443392297637e-10,5.890611776138144e-09,3.353752831003476e-09,2.2712554059722834e-11,7.316502542709102e-10,2.7445998251884873e-10,1.6782519818292485e-11,2.4212243321386495e-11,1.8195078776983564e-09,1.7397865370583077e-08,3.1876135064834443e-10,5.380362821938434e-10,3.7041303357909783e-10,9.735101613728148e-12,7.764080489636171e-10,4.1859449240178037e-10,7.505041033084581e-11,3.4151348415889515e-11,6.620310966098941e-10,2.1215848522437852e-11,3.45592443551368e-10,5.633368216351187e-10,1.9228907355284264e-10,1.691868867226276e-12,6.373346295163174e-12,2.7923885426162087e-11,5.761319199493187e-11,2.0472512574087887e-13,2.9793998379545883e-09,1.1754219819692935e-10,2.912474705851764e-10,1.3717715852124002e-10,1.7437562505051574e-10,9.282203894400709e-10,1.0746958878371515e-13,1.42134762293189e-10,2.552763000984726e-10,4.2445563730453273e-10,1.3246870267380473e-10,2.1369839231510923e-10,4.518385665619462e-12,1.9217849533958997e-11,2.7188965939783927e-08,3.738953235910003e-08,3.141753524005253e-11,2.483928818186598e-08,1.3166708101586266e-07,9.935400968608121e-08,1.6675521630205026e-08,1.9140397711225887e-08,7.611093122417145e-08,1.9043988608302698e-11,4.446317758421969e-09,3.8940320967739694e-09,1.4747147947247186e-11,1.4273357495930838e-09,1.0012231321798737e-10,3.5257263775179126e-10,2.196320347813696e-08,1.217352729732113e-08,6.1775460302726515e-09,4.1735563893752214e-09,2.398088616573091e-09,4.619003113326414e-08,5.159586091707524e-10,1.0836829766880385e-09,6.71529581941499e-10,2.360492579178697e-09,2.421814679354206e-09,2.0860835281411028e-10,1.620929265810922e-09,3.6178804396769237e-09,3.1112838971836254e-09,1.110870373466355e-08,2.1171417063925446e-08,1.7465244805947577e-09,1.4713852358738677e-10,9.995360095160777e-11,5.620004461803774e-10,9.64687774107631e-11,2.3262036741300562e-10,6.102475885727543e-10,7.142567093332275e-10,1.733035992490528e-09,6.104776240078991e-09,4.605818171299347e-09
2N1S,N1,0.0,0.0,0.013471477016434807,0.02730927543959627,0.0013479162938656586,0.26433683025559374,0.02659996036433876,0.04112455916666713,0.004151127683659883,6.795084928223893e-05,0.003575457513939062,0.0005252742383963227,0.0014756296202029784,5.4904411736611536e-05,0.10548023604131096,0.15961741044036826,0.10447125692380954,0.15796704292070762,0.003403816156645423,0.006378735259988222,0.03735616725454971,0.000318727669123664,0.05846947668100766,0.041826498302390824,0.11036146928776436,0.0001916148996925493,0.14366682935798902,0.003119374668461461,0.0025265528248621383,0.03530267588217151,0.009559445516523102,0.00197478648506233,0.006735165850506153,3.806399414640893e-05,0.004907279059650271,0.0001645755058277132,2.5236188041732888e-05,0.0001177812354185015,0.0002390453408631643,1.763911719443456e-05,0.0004612991828216728,0.0002861453897682331,0.0003352931649098778,0.0008384750834298238,2.0351465066070773e-05,7.84401548836744e-05,1.048968328198896e-06,2.7243872475768427e-05,2.169165849674748e-05,1.2783155494355825e-05,1.3389258083806865e-05,1.779275354873988e-05,0.0022479394302408195,0.0011002401834905307,0.0003025529711870867,4.534088927288238e-05,0.0024164948751974613,0.0008434416316731586,0.0008204690192679109,2.816603086452929e-05,9.144037559871698e-05,1.2673368585680578e-06,1.3546969809041798e-05,7.4233942961576815e-06,5.883473750190049e-06,2.4576485567529005e-05,6.534272405067654e-05,0.0005598028769444596,2.439807291310103e-06,7.054672651340965e-05,4.9276209042048436e-05,0.0004091837723190217,3.4954487201588336e-05,2.26936785852061e-06,9.580802021069701e-06,5.383257038604761e-05,5.1598621989112914e-05,1.1023758988315535e-05,6.933375588324964e-05,4.299464404722286e-05,3.633699499294707e-06,9.037604903561203e-06,4.858824037512477e-05,4.180978473256047e-05,3.490630091196323e-05,3.530067558710215e-06,3.314165475387654e-08,1.856223275975566e-06,3.0522195570981125e-07,1.3896094795295966e-05,2.2040795817801495e-05,5.449364990361971e-06,5.202672849868861e-06,3.96258293511309e-06,4.979621038181392e-06,4.953299713106318e-05,8.677503160470224e-13,3.959883194681879e-07,2.1186109222526284e-07,5.11232040256715e-07,2.560306802124046e-07,7.052819661623744e-08,1.1645409592198064e-06,9.076334044344492e-07,3.3167575352877066e-09,3.6214949328261525e-07,2.1980918973873997e-07,8.657985079985053e-07,5.35645594545997e-09,2.647593255744596e-10,1.7582587696907126e-07,1.7219545966895566e-07,9.396719229393113e-07,9.624925878526369e-08,1.6663339597045024e-09,1.3866889858604736e-08,1.2669124429542933e-06,1.2059709941780739e-07,1.1781251347819932e-06,5.855750009331473e-07,3.241708634860174e-08,6.887572245872775e-08,8.27337309772247e-10,4.5047151653321293e-07,8.945731488907427e-09,2.8046454048080705e-11,4.49466144303301e-08,6.361109416985755e-10,1.2653506464843645e-08,3.346256201020026e-07,1.2391183368265501e-06,2.661767051215236e-07,1.3102532392395005e-09,1.1059623661324736e-07,5.984885742549295e-08,8.061968115313789e-08,4.6471886339105595e-08,1.5729015867549379e-09,1.2645187785764733e-07,1.518103176501029e-08,2.035435153757703e-08,4.5326484787722165e-09,2.9743463247910995e-09,3.083943900250574e-08,3.6720833174186396e-07,5.23917617734071e-07,1.886967782027682e-08,6.681964359600556e-08,1.2806151294952883e-07,1.7962520360015333e-09,7.54620397280803e-08,3.7052760859523914e-10,5.9117615913706345e-08,3.478897547815052e-08,2.262446296974474e-08,5.099139332997993e-09,4.8326228352379985e-08,1.1062196447753081e-07,2.8353746017728554e-09,3.802054582280334e-08,9.167142600574607e-10,8.449911881314165e-10,6.078028302880512e-08,3.749292742938337e-08,1.5282331844446162e-08,7.389289180537162e-11,3.660165281971217e-08,1.025895146611333e-09,8.5862989385177e-08,9.273419321331744e-08,1.6441313643866806e-08,1.0997207589014124e-09,5.248154355541601e-09,2.290612144406623e-12,1.5697665389780013e-11,1.364823809524296e-10,3.751362775972211e-07,1.2096990076315706e-11,1.764478163579497e-08,4.467903380600546e-09,1.6398906188541673e-07,5.284208626221698e-09,6.224128767939874e-09,2.3224916656516825e-08,8.874185608576113e-09,5.98127645190516e-08,1.3712815993827121e-08,1.3286711730842171e-08,1.7640240379535044e-09,9.908117881707312e-09,2.99999190378486e-07,3.4704672553509397e-06,7.080982911134015e-09,3.5762170074171706e-06,1.0758777042596535e-05,2.307340082108311e-06,5.380129093346397e-07,2.5284892668508974e-07,1.7286417159922962e-06,1.0388134796812665e-09,1.7060087875719887e-06,6.001832333346613e-07,3.524254090780943e-07,4.727841376173103e-07,1.4861360586593264e-08,7.407336477527338e-08,1.0897494622241766e-06,2.1721748661995832e-06,2.544827202299871e-07,2.8739841617664297e-09,3.1327207494769027e-09,2.669138079447464e-06,2.643194640938873e-08,1.2871896437616215e-07,2.1557279383799255e-07,3.084426936084128e-07,4.7481479903410673e-07,3.765044320758193e-08,5.828089166826089e-08,9.283933715131809e-07,8.521650229909028e-08,1.945363235389408e-06,9.01989244628254e-07,1.3569953871694906e-07,7.421461045709066e-08,2.7141985725620543e-07,1.544747822990189e-07,6.405827845945566e-08,2.6857303048188896e-09,9.862621186407239e-08,4.467036740507524e-08,4.2379719644713987e-07,6.244820038858734e-07,5.118252555114111e-07
3N1P+1,N1,0.0,0.0,0.0,0.026603370043139396,0.00030209461639518764,0.016601655130637383,0.26402617439384324,0.027684626420684033,0.00043562471591229723,0.0008198129340386551,0.027903611779904303,0.00117391351593632,0.026458891701439446,0.002086595976998673,0.1501444284902389,0.05660306717566588,0.1877151668483319,0.12380706416875498,0.00763928308097328,0.04745220310810083,0.07359319880692627,0.0013838968965931286,0.13298145570159958,0.014602132284336378,0.0012904761233181183,0.0035339836634245003,0.06112432671397938,0.016911304413426143,0.004376842331365927,0.002587697591635907,0.024991235814984636,0.002729567805216382,0.0016286037831445555,0.00011716804409056536,0.0010213090419961546,0.0003350191822732995,0.0003845323387206001,0.008068052853242413,0.0059245594069619045,0.011827227723089972,0.0004448004902575242,0.0008498194757264876,0.0026692513292623232,0.0004250832826540041,0.006723933095121648,0.0018303890618160956,0.0014862017083177026,0.0031015097697064675,0.00037922495396824907,0.0018919951858307194,5.3305321135121986e-05,0.0009544168880788462,0.002781090244796225,0.0015879962061897679,0.0004310172683466007,0.00044354237697064036,0.00037849841744197477,0.00021281434586617465,4.375170263859474e-06,2.3535234596971932e-05,1.0169835666706817e-05,0.000759152621172765,0.0004475965165582352,0.0004320271023143807,6.020312339649614e-05,0.0019490423846795224,0.00032029406651190584,0.0010459053232323434,0.0016471354977625197,0.0003432868150681223,0.0003854429279299687,2.2297982047891907e-05,1.827324117353868e-05,0.00019012574220633738,0.001066510038104873,0.0006074360418397706,0.0002768309014316017,0.0011378186018529135,0.00047321700688751633,6.717417508950163e-05,1.928023755448649e-05,0.0005210672707778308,0.0006157883507085238,0.0007634441312633911,0.00011494008229417929,1.9272478155141215e-05,1.3243478575120093e-05,9.289501343268114e-06,7.448719690783534e-05,1.2957368082266996e-05,2.6678254039236293e-06,6.708380492503885e-05,1.8671591762275952e-05,0.000180581161136395,3.2708805691950005e-05,2.2173773443601164e-05,2.983174507420472e-08,6.108358969747485e-07,1.0431267852606396e-05,5.585876872160611e-08,2.7218096310122064e-07,3.2268787375500096e-07,1.410620810382568e-06,9.781849130696685e-07,1.8557419911857664e-06,2.1883524826238343e-05,3.5198548844039834e-05,1.3426848270770009e-05,9.200584161206393e-08,1.8970246955518633e-06,2.17051218198705e-06,1.4067027627184814e-06,2.437387105924671e-05,1.1647674993842116e-05,6.739171909408981e-08,1.8910893251344874e-07,8.407544349608997e-08,1.0274667552323535e-06,4.929542779308349e-06,3.924775440644623e-06,1.1375765192500609e-05,1.9891817246708854e-06,6.393019447159531e-09,1.8582966880842378e-06,1.2510340763327576e-08,2.3048920172463738e-07,2.8398146056929363e-09,9.238453404503133e-07,7.46270134577287e-09,1.6991206663874436e-07,3.886846020595414e-06,1.628312795709519e-07,2.7761019216754335e-07,2.1435827779470173e-08,7.125755203674089e-07,4.1623642443866515e-07,2.2582245629010345e-07,2.1769308355956696e-08,1.5463619651434612e-07,2.2117019327083653e-10,2.2239388441924746e-07,8.441229715216991e-09,7.91654275467124e-09,9.688893443104973e-07,2.4388909030115258e-06,2.2635144141247565e-06,9.103974463187114e-09,1.0393877314385236e-08,1.657933439869197e-06,8.251957486216099e-07,1.821575588145663e-06,1.195707064471918e-07,3.49276829680889e-10,6.207827585313908e-10,3.686550127390831e-07,9.659426170038898e-08,8.651131144787882e-08,3.176251825998122e-07,4.613469384295854e-09,1.6656573453843748e-08,6.701431143341097e-08,7.542144686567553e-10,5.3856443749111804e-08,2.4736666492941595e-07,9.10916577723242e-08,4.9187320882992935e-12,1.460604366343432e-07,1.5853329760062707e-09,2.8995662870734407e-07,3.1264037936296063e-07,1.978203911789933e-08,1.4950531257440502e-08,6.980346078933053e-09,7.631495435589386e-11,2.386936426290731e-09,6.870729585273239e-08,1.0828993697309386e-06,7.033774007680904e-09,3.831232664452955e-09,2.3909219937223725e-08,4.974674201463358e-07,1.7054117584791584e-07,8.251775263090622e-09,1.2501931490049856e-08,6.205810954007518e-08,3.500070637763031e-07,5.0620819980196075e-08,2.0543685219642782e-07,8.434635168086402e-08,5.421109650072253e-08,3.7046634389081845e-06,8.204051339699703e-05,3.5100100089113795e-05,2.9651161057131503e-05,9.049051193921187e-05,2.0221745743675967e-05,4.4954869142799225e-05,1.573826947565138e-05,1.3743953086731153e-08,2.8777436012594748e-05,3.5932570680907716e-05,3.0913259343234856e-05,1.5711239863103188e-05,2.0725569945367894e-05,6.3407756822897454e-09,5.4545390426596896e-09,6.623168890662612e-06,3.788743874633127e-06,3.392415274916516e-06,7.531936843108156e-07,3.3373569090500155e-06,4.1024417209989394e-06,3.0073086070281363e-06,6.121101259193296e-07,2.5863522068458877e-06,6.512890273757677e-07,2.2410687892104875e-06,8.954331054411568e-09,1.017835607797224e-06,2.9048056545466494e-05,3.972511208871765e-11,4.199992983444645e-05,3.2485139831450738e-06,4.028948327405857e-06,6.187226246900934e-07,7.914233819406036e-07,1.5212492816552015e-06,1.0252054176040915e-05,1.7667867169279816e-11,1.6666373015006286e-07,1.5830134982852684e-06,3.091703968438608e-05,1.658349129574077e-05,2.4450294171973752e-05
4N1P-1,N1,0.0,0.0,0.0,0.0,0.0003997181572881203,0.02571499270771671,0.03233957261410714,0.1512742411030059,0.0013303884712403402,0.0009906219668762706,0.005613635403500794,0.0011695637325581654,0.016180479158124594,9.201532306946092e-05,0.016218285230748197,0.002382460821771293,0.25256975769033563,0.13318856707132998,2.0003401749013605e-05,3.516504046396918e-05,0.0003406426392777995,0.0028273394160351906,3.7683676390454224e-05,0.0008815720951931283,0.0060305502434685465,0.03706762412706155,0.002235975741060159,0.002423862639210128,0.04118187130898088,0.0006258427684313617,0.0001955973352631979,0.031642117828446725,0.011644876756772948,0.0024332259795878386,0.00021226210879410345,3.096810630154323e-07,0.0003262638769832016,0.010079775119892886,0.011311277188639668,0.0066289145842053365,7.762702880498296e-08,0.001602758085672562,0.0005517452333427819,0.0005524485059207329,0.005213368186788969,0.00027629213166568967,0.0007822826514847225,0.0008372475117119915,7.801649309024938e-06,0.00028984410473076316,4.7272483913340935e-05,0.0009050593749564406,0.003030115028025193,3.764377246451289e-05,0.00042175865140015034,0.0005772735901752313,0.00017105310874532265,3.4580611796286576e-07,9.320046449001751e-05,0.00016353176488803634,1.586755917815097e-05,0.0010458248185729602,0.00018625824512019662,0.00025605553275243054,9.883623373507788e-06,0.0004848017161718232,0.0002550870147608464,4.7742185400601045e-06,0.0005781481765851915,1.6399322748217315e-05,0.0003436803635818997,8.495102202310534e-05,8.378168545597475e-07,0.0004744084990995212,0.0005108631196608648,0.0007481187778470844,0.00010734340848572721,0.000611453659872252,0.0001936676401452786,0.00014663927621327844,7.87046286299109e-06,0.00022670158657289718,0.00019159634728405095,0.000274899742890522,4.226818344310601e-05,2.0804133284091364e-05,1.2681981025330913e-06,3.299599771056094e-05,4.61500074453447e-05,1.8059867310959987e-05,1.610542608720955e-05,6.054112834696923e-05,2.235777587400456e-05,0.00010378022800505704,5.829857265071681e-05,1.0045176805917322e-06,1.9866991629591269e-07,1.1645483739108897e-05,2.3225710564123148e-05,1.2612814290768881e-06,7.086341144990627e-07,1.761172940817346e-08,1.4942867743172883e-07,8.368472359965295e-06,2.9423316751930884e-06,1.9847495045466346e-05,2.4981685913250118e-05,9.529186642431853e-06,6.274292374541801e-08,9.038995660848315e-07,3.3147710842840183e-06,8.101465098775407e-08,1.8956815562187757e-05,1.6776532744344763e-05,2.338606019947065e-08,3.0230519243445997e-07,1.3489402168609388e-06,3.980218119536971e-07,4.934904191955525e-06,2.4371177902438035e-06,3.449965627844165e-06,3.547807265746883e-07,3.562087291797411e-08,1.316111690297106e-06,5.550292736522522e-07,6.433215773427037e-07,1.8634963794283976e-08,3.2430397323146565e-07,1.5508818673737323e-09,9.548321155961048e-08,3.331218235924638e-06,2.563325729454391e-08,1.2138459126731505e-07,1.3132961385053932e-08,5.795799737917662e-07,2.9430722658929653e-07,3.575821372336918e-08,9.344558682400361e-09,1.1566780089289352e-07,6.83721259608916e-08,2.602068869261842e-07,5.541934688935157e-09,3.10474994602572e-08,2.1990726337683952e-06,1.2351433751334184e-05,5.846387862717961e-08,1.7274808827849597e-07,1.4826869954021049e-08,2.1131355110171057e-07,7.097252585630542e-07,1.574039849572273e-07,1.926511394856334e-09,4.7643937683972126e-08,6.362550619698482e-08,2.9123071332293193e-07,1.9329983858007438e-07,5.250568309023151e-07,3.634366863458638e-06,1.3247871688548685e-09,2.4018955269156095e-08,1.925341308606221e-07,1.5542942044532992e-08,3.2706978458918456e-08,1.5126604235859986e-07,9.495750052934682e-07,2.3879307420315854e-09,5.1705118409017814e-08,2.124907516609653e-08,1.6103833577751914e-07,3.5084082283809437e-07,3.634139655872559e-10,1.2564595142094959e-08,8.239262605513886e-09,2.0812569445638474e-09,1.8707244642257592e-09,1.4112290891432622e-08,5.022962139555887e-07,3.5024796396498914e-09,4.376657258831074e-09,8.54135828731728e-09,1.3385786878927775e-07,2.29589911526773e-08,4.15377936491268e-08,9.344764051455456e-08,4.852520829601303e-09,8.874064147956773e-07,2.149399125350726e-08,4.849526780148494e-08,3.263580117263132e-08,1.1099175356577007e-08,1.199931335404969e-06,2.3567120762457705e-05,2.2645199337034683e-05,9.279576695497838e-06,1.975499537376635e-05,7.762880782191672e-06,1.3520596620519854e-05,1.5102478485573556e-06,1.3300322034837109e-06,1.5257316302808022e-05,1.3250519004692762e-05,1.1023765253748152e-05,5.911725303731075e-06,6.251815131363969e-06,1.6715060224825606e-08,3.414677380852993e-07,1.8999721000945158e-06,4.208599835298088e-06,4.980706878043861e-07,7.046044725456113e-08,2.7836625080546185e-06,1.9665880066632724e-06,1.2488666443211116e-06,4.766083423479728e-07,4.558524482334292e-07,1.6233763222572861e-09,5.437814285524922e-07,8.544299823221024e-08,3.87627002718105e-07,9.58850535592859e-06,1.3867221593244494e-07,1.8034925936216695e-05,8.059830358675413e-08,1.3224018466928555e-06,2.457625951635123e-07,3.640270240801158e-07,6.642687782054679e-07,4.1727112900513674e-06,1.693539264380206e-08,2.776108165569724e-08,1.3187160095018413e-06,1.0162571756788807e-05,5.181968411704929e-06,9.925514074637931e-06
5N1P0,N1,0.0,0.0,0.0,0.0,0.0,0.0027851619987906417,0.0007152238520928833,0.0006184637574087049,0.28555421222468347,0.0017614489330868288,0.0026026251045170312,0.05537273691835631,0.0014376774235256295,0.010786143995652475,0.28014079545559634,0.18308455598967255,0.008943543740033366,0.0017570151198627038,0.009278503893635603,0.0646515855376002,0.13269102150841494,0.0001531257314923984,0.1633492065997011,0.025456906020836723,0.07009440228417141,0.0009662440151099183,0.03967727640806862,0.013732221334266104,0.0004953958530165004,0.021680520254108382,1.6766901775877585e-06,3.338466197555512e-05,0.0001953706202812988,8.528540938179674e-05,0.009927651201166565,0.0010795056544159465,9.327314384588448e-05,0.0005046048936625525,0.0015041587663873202,0.0006031523213843037,4.948096923751422e-06,8.931713723736578e-06,0.0007961140987733373,1.0779296859997345e-05,0.0015165920723974047,0.0008712947005040661,8.81593442692008e-09,0.0031651032937063395,0.0013508980776271162,0.002250338505484839,5.354782846023198e-06,9.080661467564255e-05,1.4642575192347351e-06,0.00030336919206019886,0.0023109477043607995,1.9808577909508074e-05,7.286644348969418e-05,6.629116332845797e-05,0.0005474263888287645,2.6677059126178904e-06,7.495635200616135e-05,2.041095282501182e-05,1.7021491238056186e-05,3.06933811689003e-05,7.306754887204114e-05,0.002182908890702606,0.0007839245889882385,0.000879311346036804,0.0007617493172182854,0.0005262791500673103,0.00022110926718132973,2.3805250215502838e-07,3.45828729599873e-05,0.00013112481112687036,0.0005933724278048835,0.0002491668206616726,9.040427414452878e-05,9.157196763998066e-05,0.00027421441905683963,0.00047484859233204446,7.0359762669447434e-06,0.00018206874054715882,0.0003067655960111715,0.0007315025226053429,5.216562636967126e-06,4.424888633725033e-06,7.722418255529107e-06,4.4845382301428316e-05,1.6447595641011503e-07,1.5598308711339826e-07,2.825833463671046e-06,7.451109342637707e-06,4.223261007574308e-08,3.002325485867985e-05,1.302088262988832e-06,4.787706325171115e-06,8.774025861413293e-08,2.469568634477781e-06,1.0511444425542749e-05,3.369902250582868e-07,8.153620223438907e-08,1.5349651505403017e-07,1.8211473733487082e-06,2.276514951660147e-06,2.8629220771847486e-08,2.1138176860002744e-05,3.3270910794636066e-05,1.3707207227042773e-06,9.303407244587447e-07,3.569811599657413e-07,9.19245423025572e-06,3.311493071311844e-06,2.284786067718869e-05,1.0027836528703205e-05,3.5534251097146807e-09,8.537705564748421e-08,4.065353120807913e-08,4.6127581354582503e-07,6.451533511864227e-07,7.422912462473619e-08,1.2743000166182128e-06,1.5473916739061622e-06,2.645733827577601e-07,4.262116126696469e-08,2.4999905035016923e-08,7.559955792491024e-07,3.348652843904176e-08,6.759229858044336e-07,1.003308547353754e-11,3.1334379535508106e-08,5.038108223942572e-07,1.1236495822686265e-07,3.017549823347565e-07,3.0200770329003035e-08,2.878954417084856e-07,7.906239840593798e-08,9.618799268196199e-08,1.2716293573689086e-08,4.45213375055431e-08,1.3255528452660315e-08,2.507936125439869e-08,5.488529630781613e-10,3.0810316520302194e-09,4.171745846548447e-07,5.620111358517477e-07,5.055035163792354e-07,2.0721778959398307e-08,2.8862441325827604e-08,8.618538949178856e-08,3.057185260502138e-08,5.654054469061975e-07,1.082134648555666e-08,4.3616295020143525e-09,2.9197957385207474e-09,6.726038259685652e-08,1.3577409418985553e-08,7.181205852191397e-09,1.696498497238963e-09,3.716389418428889e-10,1.6159704685492216e-09,1.1989722104033262e-08,4.591099944661892e-09,1.0671110661775174e-08,5.090057220158428e-08,5.509050993168785e-10,1.961999762656319e-08,2.7100437449689707e-08,2.8671545138081456e-09,5.486083343164694e-08,4.074532444775514e-08,3.447630758657283e-08,2.288718992105032e-09,7.146971903182475e-10,8.129679152091285e-09,4.0785974597667973e-10,1.6006875380725205e-08,2.2930944476584614e-07,2.5919923984929483e-09,9.70849978187971e-09,1.4565223249718429e-08,9.058844385734233e-08,1.3807769594365027e-08,3.136602089170992e-10,4.094948824473477e-09,1.6223778098733987e-08,1.1607142513803126e-07,5.419858783994869e-09,5.239482736563161e-08,2.203726801042194e-08,5.770047550868185e-09,9.973568446675074e-07,1.3127083910102755e-05,5.4107796580993295e-06,4.7580085671405925e-06,2.3011028529307254e-05,4.2275202951636e-06,5.572300627143534e-06,5.934730254786302e-06,2.578289699073366e-06,7.458161065176938e-06,4.115399956594601e-06,1.2733581020496487e-05,1.3321865838245017e-05,1.4192321558859078e-05,1.721204401228249e-08,2.9505334264712246e-07,1.8255706368819347e-07,1.1106163717578e-06,4.44887628292534e-06,8.507650020028734e-07,3.210798853459096e-07,5.914820859764802e-07,3.060189631032273e-06,7.454640993387329e-08,6.385291286825634e-07,3.3897614049038793e-08,9.020236784174074e-07,1.1575745029190898e-08,3.959673000597519e-07,1.1039424210324e-05,3.6972370054400017e-08,1.238974592832065e-05,5.2177359584071326e-06,1.2626310499364024e-06,1.9543707985292258e-08,1.1682604217355674e-08,2.028652570373879e-07,4.340686173609498e-06,5.160825100603006e-10,8.017371211366253e-10,7.483258457341435e-10,1.0866462511360808e-05,8.433869128410265e-06,7.804295885094348e-06
