atom_numbers,value
N1,10.562179897663222
H2,1.934293661684169
H3,1.9252419007705663
C4,9.618638417116202
H5,2.0968307176122583
C6,9.556704831983875
H7,2.0871671438236152
C8,9.635578146480455
H9,2.105983823896059
H10,2.069840463995667
C11,9.72729920862359
H12,2.0843411428196212
H13,2.0702467035581593
H14,2.103340756966624
C15,9.729123737619476
H16,2.097318807821244
H17,2.0896951744522445
H18,2.093875830652622
C19,9.742864967587685
O20,10.956474776268863
N21,10.403605442900679
H22,1.8825085547216989
C23,9.620243154400871
H24,2.016054802145935
C25,9.66846585459997
H26,2.088384552826
H27,2.071547465834736
O28,10.885625275714375
H29,1.7877767605494759
C30,9.74691222198154
O31,10.90887111841029
O32,10.943099459415622
H33,1.7578300861050076
