 , ,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,H2,H2,H3,H3,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,H5,H5,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,H7,H7,H8,H8,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,O10,O10,O10,O10,O10,O10,O10,O10,O10,O10,O10,O10,O10,O10,O11,O11,O11,O11,O11,O11,O11,O11,O11,O11,O11,O11,O11,O11,C12,C12,C12,C12,C12,C12,C12,C12,C12,C12,C12,C12,C12,C12,O13,O13,O13,O13,O13,O13,O13,O13,O13,O13,O13,O13,O13,O13,N14,N14,N14,N14,N14,N14,N14,N14,N14,N14,N14,N14,N14,N14,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,H16,H16,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,H18,H18,H19,H19,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,H21,H21,H22,H22,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,H24,H24,H25,H25,C26,C26,C26,C26,C26,C26,C26,C26,C26,C26,C26,C26,C26,C26,O27,O27,O27,O27,O27,O27,O27,O27,O27,O27,O27,O27,O27,O27,O28,O28,O28,O28,O28,O28,O28,O28,O28,O28,O28,O28,O28,O28,H29,H29
1N1S,N1,0.0,0.023342206758057316,0.00020632362499961587,0.0007985762237452398,0.0010298002233137815,3.1692966173002546e-05,0.0009082576471828308,0.001788055800593824,0.0015375449061025837,5.460527578438068e-07,6.472051696471137e-05,3.5248950381178146e-06,1.163346878982341e-06,9.993003266055289e-05,0.007817140553003865,0.0013547500453575667,0.007807417890099089,0.001275665330802922,0.0011081400691025367,0.0018007571674965028,0.006862048601930848,0.002299416872604043,0.0002644097326225392,0.0006323361571474173,0.0006221120004314962,0.0002908926788913746,3.997833409430385e-06,0.00043819825237256804,0.0007553450058221667,2.403320493171712e-07,6.556010869777917e-05,2.9618169083978074e-08,0.00023668670561294292,1.1462724849753414e-05,2.6184754987973458e-05,0.00012216918692464773,0.0003328048588515653,2.0895490671080097e-08,1.3039691728611302e-06,8.785874785699477e-06,0.00024225728462012874,3.0387330784975575e-06,1.1935698093434866e-05,9.244787338608118e-05,8.476179018834795e-06,8.361082675586995e-06,1.317547194429336e-06,4.770544302368229e-07,7.060505201295086e-05,3.151287207581177e-05,5.644819273209478e-05,1.4720921059918624e-07,1.6123328526074232e-05,3.4590556017288776e-05,0.00012243644794396324,2.465721194444548e-05,9.9840988356803e-06,4.1287269210821265e-05,1.3115633468174792e-08,2.2732367932487563e-06,5.798340548812675e-06,6.635642574304157e-08,3.856910757160659e-06,5.041699505992092e-06,3.0475756530590203e-06,2.1203359117927256e-06,2.0158906627321116e-09,9.931645506000564e-09,9.191081540294022e-08,1.6650031548604005e-05,6.056550980737541e-07,2.4470565411771616e-06,6.212994594356758e-07,3.117676532271574e-06,1.9788189900005193e-06,1.0623295741418737e-06,1.0783641265499355e-06,2.1443892275069265e-06,5.321879603670254e-10,4.7142292111668205e-07,4.833816882043873e-07,2.5600558115623784e-06,4.111603439338474e-05,7.586611667109722e-06,1.2778081925901574e-07,1.2636766877349714e-06,1.943289206884913e-06,1.9517518019540603e-06,2.2623872675264778e-06,3.6514076609817092e-06,3.5114315552475794e-07,7.843091950898717e-08,1.871428840366507e-07,5.305897223251144e-07,1.7043298114471916e-07,7.224218489199075e-06,1.30469731491889e-05,1.4972070565555384e-05,1.913673064457555e-08,4.251938500576813e-05,5.130564726307796e-05,0.0001425692527001754,3.624860190054591e-05,2.3169355206631437e-07,2.1870912969734757e-05,7.395745494576111e-06,1.502595425267872e-05,3.634479450731476e-07,4.5023493537577064e-07,3.19375883517381e-08,3.9710358405775636e-05,2.443881556146721e-05,2.293834189259769e-08,8.817131542659951e-07,3.861217707790132e-05,1.3424872719713932e-05,1.7215238878875994e-06,3.70827633476567e-06,2.751944034318221e-07,6.477619149403147e-08,1.1269707336225565e-06,2.3500433696255207e-08,2.1230578779729559e-07,1.840391821161802e-07,3.453942572617663e-06,1.7104600269490788e-07,1.4779409673870703e-06,6.850947338321589e-07,6.138917604703309e-06,4.79225442218123e-06,2.8358530592687003e-06,1.0096684660843014e-06,7.078146797845353e-07,4.834921004670534e-07,3.802925497287113e-07,7.600235623628215e-07,3.111912735831446e-08,2.8428443155092964e-08,2.4931695263852305e-07,5.752371714518034e-07,2.0253359167554663e-07,2.0432266545356015e-07,2.8225907744428014e-07,3.5669932318960207e-07,8.534569739815367e-07,1.0930188976132627e-09,2.0665143596332314e-08,5.361395133407498e-09,6.629541693392582e-08,2.0616286455776844e-12,2.812786812356194e-07,1.8186496297811772e-07,1.349713266152186e-08,1.2407321836604979e-08,9.639777864833832e-11,1.757031897753336e-08,3.5893741312520433e-09,5.285589743664332e-10,1.2133752891330118e-08,7.868112827935647e-09,4.852336910055044e-08,2.0266080036357437e-08,6.311892133958885e-09,1.7947948682817128e-11,2.211050703637696e-09,9.397548572653847e-10,7.390255518657796e-09,6.561476695310375e-09,2.1737350364148256e-08,1.5143108988979748e-10,7.571682170137706e-11,9.866309991224398e-08,7.176108596240738e-09,2.4238743678850483e-08,8.345221846894901e-09,3.9457471512349684e-08,3.7518374473854976e-07,6.550567333007962e-08,4.444567358596885e-08,1.530767179680481e-11,1.3814441257586907e-10,1.5810228015666894e-08,3.424638350679743e-11,2.433162116233234e-09,1.8328090600761016e-08,2.031508294919604e-11,1.2278607020022037e-09,3.4020402051027077e-09,6.071411984276409e-10,8.428675606353409e-07,1.5929529073588355e-07,5.940286085248658e-08,1.5104949957489566e-08,4.8818437958786376e-08,1.2199855046191033e-06,3.2648987891015224e-07,9.299101209059302e-07,2.5110725526689137e-08,4.706307299429113e-08,2.842731297580947e-08,5.35254821021347e-09,5.426986063317152e-08,1.0116892301681446e-07,4.456114622630736e-06,5.554058857271116e-08,1.784945902194579e-08,4.930905794786611e-08,2.4886010807634307e-08,1.1556093415521218e-08,2.7345498088138243e-08,2.2793264742304586e-07,2.6788282037060185e-08,5.404623537597075e-08,6.074378111620149e-09,4.4450465974676945e-08,4.6889717109088735e-09,1.4278014603963385e-08,4.4176236557724735e-09,4.473333925503198e-10,1.8488601760680012e-09,6.743036684575543e-12,6.511347017124081e-09,2.1779239078867363e-08,7.074296703990512e-10,3.837642648107931e-09,7.252225264764434e-09,3.3952256561775584e-09,8.150316821442516e-08,1.1499148966365169e-07,1.3372944418499344e-09,1.8506107757332302e-10,1.1842356442692825e-08,8.614178814703166e-12,1.0031111830066664e-08,2.847618391088602e-10,2.6274915576607327e-10,7.410729807588723e-10,4.849818768803971e-09,1.9178964638655316e-08,1.0747178258441181e-08,1.563811302673912e-10,1.8963475234556881e-10,6.14480843985632e-09,4.888971449901192e-10,8.64989163629204e-10,1.420985273892228e-10,1.0588872834116358e-09,5.293964891461833e-09,1.2001510896197942e-11,4.585520851918545e-11
2N1S,N1,0.0,0.0,0.0020080520414387237,0.014783120365975844,0.0242844837181333,0.26116443843552917,0.008930505728268034,0.029295941502063272,0.03427752528851036,0.00033540674992171837,0.0008839556592052933,0.0001550939505106097,0.0001834942991085775,0.003589968750367545,0.1027096781500636,0.15609765695822064,0.10080000754345697,0.15248724802186642,0.002950354949123879,0.003689175941982814,0.06969340451435535,0.02314441986568916,0.0035608097759385338,0.038077025654798646,0.16465622580349493,0.06854861287788117,0.0033665151534845172,0.018967551153387108,0.03278572339189956,9.769385092894822e-06,0.003845524147740198,1.9892530001452968e-05,0.007318732323150723,2.7650657128841516e-05,0.0001858974048349893,0.0012787044034530126,0.011275113106538726,0.00032787507781373293,9.876196823244143e-05,4.07629693377487e-06,0.0004701835286811118,0.00042748708646467293,3.466150336750573e-05,0.0011411211238985253,0.0006406707583741511,0.00019796904648239355,4.289441180027609e-08,1.8228136842601828e-05,0.001372712443218127,3.136387406144081e-05,0.0011197130296274338,0.0004825646363602054,9.088650069233317e-05,0.0008918660915533394,0.00418197773538731,0.0006767199031787463,0.0003987958082101173,0.0015678382914527944,0.0003475207834249261,1.8607968677031295e-07,0.00021092452160065278,0.00012020458797201705,0.00024033627978026217,0.0003358339758465778,0.0002143045527249754,0.00012592153298118802,1.5410559184303452e-07,1.7190033654301828e-06,3.698898952908536e-06,0.0006702348722176232,2.4336997546114958e-05,7.846895638818907e-05,1.1460297502541295e-05,0.000215285969314305,7.129877582734423e-05,2.3900161628009897e-05,8.880624626894651e-05,0.00019952492320629567,3.1381935916563464e-07,1.8768510495759116e-05,1.3897202997270597e-06,3.161449755140211e-05,0.001396076731178919,0.0002007835524429069,2.2687248738773036e-05,3.303333095550087e-05,0.0002522207762902795,9.944263885408589e-05,0.00010024273752495816,0.00019134030381273703,1.8384329371512464e-05,1.98622194025333e-07,1.6871785077476886e-05,3.98535918866294e-05,6.145965449322333e-05,1.8829110687956785e-05,0.0015000783100278525,0.0009912647403642616,2.0937792343023176e-05,7.186705361750256e-05,0.0003525654056244498,0.0006590965763910717,0.0013573084225657617,5.060001782686285e-06,2.3242325445149703e-05,5.791037373192864e-06,0.00018107550094459413,3.4669608037551924e-05,1.916503837184891e-06,8.579433493416389e-06,0.0017051139874215693,0.0007257533152809081,3.925083039035826e-06,2.5192952220809417e-05,0.0020955918593505984,0.0011982978899691688,2.2053290483547983e-05,0.00020525778679836293,7.424951122203538e-05,2.0470531088001565e-06,9.285001384573555e-05,2.6074285819355225e-07,3.2344514622195675e-08,1.977796197927262e-06,7.139492434538042e-05,2.2247927056184835e-08,6.730741088967207e-05,9.447438646947859e-06,0.00022947340069956468,5.86553415313773e-05,0.00010164486758235114,7.62195627597162e-05,4.017563175651162e-05,3.1065769112714747e-06,4.6599965204618954e-05,1.583310349251299e-05,2.1858733001423047e-07,2.009549799453225e-06,1.0437579940791863e-05,1.4858539258533199e-05,2.6494965178258667e-05,5.231370892033738e-13,1.3070701764483772e-05,8.603607005053249e-06,4.3372501545846376e-07,2.4655508803483883e-06,2.1900473192726366e-06,8.038154586387236e-09,3.4425524242376326e-06,1.1586212989023181e-07,1.949414370105984e-05,1.3497501827330893e-07,6.807396868424576e-10,1.6439730110562323e-07,3.738603604475088e-08,2.0617095808361796e-06,1.1057344995180074e-07,1.934051763186062e-08,6.719567835489215e-08,2.810397141672638e-07,3.9327744216777205e-07,1.998444303596969e-06,8.121061334520618e-07,2.7178438610775402e-08,2.3322809550307966e-07,1.6473775299452598e-07,6.350934311782908e-08,7.159516179910952e-08,1.4353269359723697e-06,1.4537883474829982e-07,3.4846019403289574e-09,1.8879925445247636e-06,9.996025593927982e-07,2.7977955405766863e-06,4.177625969603582e-07,5.025183567042291e-07,8.078310353099027e-06,3.935013072720039e-06,6.27815204268245e-07,4.1341996492860744e-10,3.6738656561396965e-10,6.429552705800035e-07,7.53594853186712e-08,6.985059775033164e-08,4.533672459672289e-08,5.540340493048745e-07,3.215450128379871e-10,7.416113945168945e-08,1.417038402173887e-07,2.299955080165006e-05,2.1416124580397877e-06,5.202045234575792e-07,2.0605815134189243e-06,5.5946127792694256e-06,5.343697745052722e-05,1.319551309419964e-05,5.865542864746942e-06,2.382908840692366e-06,1.511546702692712e-06,1.0559086294215092e-07,8.733258023418955e-07,3.202506271504646e-06,7.000477384444537e-07,0.00025643920084927885,1.969591461925546e-06,5.41336708792528e-07,5.018381263877103e-07,2.4771424333991376e-06,2.551981580722895e-06,1.2307721100057734e-06,1.0188411812883658e-05,1.038381335582983e-06,1.2156328001999839e-06,1.3809571264289389e-09,1.4660731135762717e-06,9.34158365328841e-07,8.895125664931669e-07,3.248247344433963e-07,2.522513344871413e-07,1.4317545860009773e-07,8.608611601346183e-10,4.136775366703205e-10,2.499923492660372e-06,4.121751948638064e-07,3.544325322124564e-08,7.636994903137406e-08,6.983511635638706e-08,3.0153148529166174e-06,1.1430751616359203e-06,1.474285333813441e-07,6.24297680218433e-09,9.335442763269697e-07,6.270963148757858e-08,5.534665010742401e-07,3.519766700321725e-10,1.1634352592437835e-08,8.145997654196435e-09,7.753922650621803e-07,2.9866045592186197e-07,9.109812637575487e-08,5.751494214223385e-08,7.974670923616145e-08,3.552456107058788e-08,2.240981133994069e-08,2.5136359660393737e-10,4.987595225713903e-09,8.528463024681798e-08,4.5287331218446525e-07,5.070686537322899e-08,5.7444640155779325e-08
3N1P+1,N1,0.0,0.0,0.0,0.0011170541201948048,0.0035949891185049765,0.005483714013601926,0.28789908827189103,0.0009416514330524706,0.0044242224765929095,0.002530014500927713,0.051975365663715634,0.00243737805464761,0.001579644111875833,0.002284553699242853,0.23495808486298309,0.1606399903111777,0.0022743534563987033,0.00011632125929317283,0.011094119095728994,0.06706387913887335,0.23241232506850018,0.0953423369914348,0.010978729993784242,0.029125847198977706,0.0680281201180124,0.04617458364352167,0.009785418442738614,0.00502630236884638,0.023941235196537125,0.005851734326793867,0.0007032077219017996,0.005461883059365125,0.0003342756477411335,0.00020091426401203094,0.0001943986806363096,0.002628065830286186,0.010038609626595196,0.00034923744500847675,0.0007486324321726023,3.206994319349121e-05,0.0013228513359577754,1.3354965381129347e-05,2.094739635971621e-06,0.008528224067788193,0.0003409423352163099,0.0012822222450448173,0.0008732577430059507,3.240413157112876e-05,0.001842081279785024,0.0009204565339544502,0.0017926803038470496,0.00025006781952185975,0.00010833076982752488,0.002030551828215099,0.005418143728114444,0.0010077495588567409,0.0004484629646035465,0.0007736289668760499,9.387106142488832e-05,0.0003880843312722426,5.3895504605883104e-06,7.092195276170443e-06,0.0005162248873666897,5.484220870100032e-05,0.000372045653080022,8.195238009034433e-05,1.0057522237261196e-07,2.4395622677531037e-07,0.00010327970189205615,0.0009605963019305719,5.340576568579891e-05,6.961290057949654e-05,3.329477600066966e-05,0.00030702775627267087,0.00019781309257238533,8.392055939454579e-05,0.00022503641166249366,0.00015435796248297606,7.872791307761418e-11,4.796304404020013e-05,1.9000341509034513e-06,6.996416506366288e-05,0.000818272433689593,0.0003377778173909718,3.9003310604801555e-05,1.725151976073036e-05,1.663396660456229e-05,0.0002267110260123495,1.842652785910559e-08,0.0003738101232004798,2.221117594713995e-05,8.988811339705194e-06,4.805971921428842e-05,4.6162130225901876e-05,0.0002057015360965586,0.0028629159667024062,0.0013559633370681112,0.002469864762486562,0.005264910338660833,0.00027487491771927,0.0032293713109843303,0.0021828971150719134,0.00020115068398185443,1.3749951616182088e-05,0.003360971610009811,0.004817120529378327,0.0012036506815518155,9.998392018339963e-05,6.249853624851198e-06,0.0001770842529573713,0.0008677638723146863,0.00010333482274926808,0.0026263205182752714,1.4308500810855662e-06,0.0007112631632471,0.0006197052518448487,0.001499763871576576,2.0985855284871846e-05,1.8062221582848537e-06,0.00023397100230804213,6.771937379235204e-05,0.00018191638022613255,1.60970307159225e-05,0.0005602708280951774,0.0011950453015994178,0.00048663973501117397,0.0029187707943552077,5.1275954703999815e-05,0.0012620300915120453,0.0006149986041346089,0.0003498279888303202,0.00019137779407074618,5.385941205493516e-05,3.062750022908567e-05,0.0001623764859775001,0.0003929724106259691,2.520151446638863e-06,6.861408310010475e-05,1.299751687522388e-05,0.0001079994837809295,0.00010456105443656938,9.161188794681863e-06,3.4950416441859034e-05,9.342572586223952e-06,1.249865502872538e-05,1.9803927897577012e-07,7.05903667079788e-05,5.168340671524163e-05,0.0002437601225950825,0.00016412888145977966,0.00013335800816483,4.046211785668774e-05,6.7107290835366484e-09,1.0398498284658331e-07,2.173796511684145e-07,1.3843944177693857e-06,3.5064173018461986e-06,1.29390786085537e-07,6.911006265042374e-07,3.199200371284405e-07,2.6331031421911177e-06,1.2612317306093246e-06,1.0295110882019287e-05,1.3055834259034782e-05,2.710283329987462e-06,1.3059651116087423e-07,1.1517890383672125e-06,1.4056691490793582e-06,2.29458940737004e-09,7.315526797668781e-07,3.102879881922149e-07,6.768674150059439e-06,3.602380794109905e-06,3.1814651890726964e-07,3.7099898952952515e-06,6.665415570594746e-07,2.719904169889986e-06,7.426584808012393e-06,1.030162652959632e-07,5.155540268031444e-06,7.738382864275195e-06,3.989643932778009e-06,6.770852403192862e-07,1.1588776147597457e-06,1.5742522623263255e-06,1.2958034645293992e-10,9.304475716565008e-06,1.8937925840400993e-05,5.249360945924764e-10,1.5633939960402188e-06,1.250260780238932e-06,1.2348250089111446e-06,6.943813453119674e-07,9.004943088974926e-07,8.491407498478765e-06,4.469774846471708e-05,1.2157388059375052e-05,7.246663443449819e-05,7.450967975652922e-05,8.294014674170569e-06,2.7264017177230926e-07,0.00012446099420904133,5.0321304813749634e-05,0.00012563897513295785,6.932289995420504e-05,4.2193665631629074e-05,3.4756034112959355e-06,0.00010772366597233685,0.00017287315203207143,4.19597295753249e-06,2.107010622864891e-05,1.967736508845519e-06,6.232797183347571e-05,2.9560877129686247e-05,7.301415709504155e-05,4.247596137552101e-05,1.0604558543514386e-05,6.116859571081434e-06,4.2097110686256656e-08,3.6381875232471828e-06,7.322875994475453e-08,3.1479805020495633e-06,2.3517125614880285e-05,2.1207923284194408e-06,6.364805948644303e-05,1.7936650538175059e-06,1.1745023297482504e-05,1.4518919413397668e-06,2.3218607711594785e-05,8.405392472710105e-06,2.403990199129069e-06,2.8347072578149834e-07,1.3768050115547936e-06,8.295598845631247e-07,2.6826876431407243e-07,8.515042535517381e-06,1.6896873016314373e-05,1.3572547043150252e-05,4.3626278549702135e-06,1.2492143892650631e-06,3.0257562881885747e-06,2.5741949682966947e-07,3.873028782575005e-06,2.2734106992494674e-06,2.2286044544905792e-05,2.387747543686203e-06,9.83309004665145e-07,4.479232660337118e-06,7.710564281726562e-06,8.588322126801273e-06
4N1P-1,N1,0.0,0.0,0.0,0.0,0.030273070612757635,0.018400633813768774,0.00129016912832558,0.2443902103415767,0.03259035247503084,0.01185839041786596,0.0026819000922020386,0.00214076115372297,0.016897150780964987,0.02047462765629171,0.22292768937435747,0.0994710642405523,0.13792976941522372,0.0926397374541783,0.0037511849982754253,0.02021796241275675,0.09011417856697523,0.02227804903085051,0.004189232639476792,0.00511330338073579,0.04018945186684153,0.002264821708676479,0.005721446898565574,0.028921772384837174,0.003716475743087866,0.01013994445393629,0.0038866567289796983,0.002404093809267094,0.0006963343754891049,4.9007298006387146e-06,2.3530691865225606e-05,0.0029057682568232046,0.0005466725814882167,3.156572292439819e-08,1.8496745350482513e-05,0.0006731211792452285,0.0010423517887998557,0.0003481117290879965,7.891328095244177e-05,0.00023868974806240395,7.404190593973681e-10,5.239849580185307e-05,0.0007075919676691189,5.960633933099757e-06,0.00016700511811462704,0.0012083002641567475,8.017446100794245e-05,0.00010579797456289342,2.6081788209175727e-06,1.418029269384391e-05,0.0001478721898777735,2.739367233983714e-05,2.929616288849246e-05,6.804227368206739e-07,1.4422690731930032e-05,3.714699227153062e-05,1.9324871480819183e-08,3.223004345298541e-05,2.553874490529573e-05,1.4120623893720818e-05,5.3552616827712285e-06,5.660189236422752e-06,8.65821631279573e-07,8.21377655713107e-06,0.00011196358081067004,0.00010171420987514779,6.249168034866415e-05,6.703020110965241e-06,3.956918976211199e-05,4.317193596481417e-05,3.5597922305452556e-05,1.1115466325151147e-09,2.0537874819481772e-05,1.4931408554019754e-08,5.094112714987276e-06,1.8507120076449723e-06,1.3875828441811677e-07,1.851846157752135e-06,7.104428664472806e-06,2.294387300327827e-05,3.486301571875572e-06,1.3694744693815153e-06,4.682518614185227e-06,4.74814460589279e-05,6.77106647639647e-07,5.912640390626223e-07,2.886105030519559e-06,2.1806359493670158e-06,7.238292219602371e-06,1.3386608046506154e-06,0.0003115106108169119,0.008573172518665295,7.474870273416201e-06,0.00595405020278772,0.008359371317580688,0.0003333219982275537,0.01324617899297964,0.0013944470015605503,0.0003256186919404769,2.5097670717677545e-05,0.004425313463029212,0.00226940639741402,0.0015755210595151947,1.7776619507525737e-06,2.5240735224141275e-05,0.000303320301455301,0.009482839941721721,0.004865651014637429,0.0005565613602418473,0.00041716364992883115,0.003131642527304468,0.00284618542259496,0.0003464298535345023,0.0003482568943624642,0.0003354129752555224,0.0005923113889014786,0.00012116664549299827,0.00022573072686937756,8.219637787520995e-06,0.0003753572192772836,0.0006658224623965481,0.00023535264794993793,0.0019360468664126884,3.410053320607176e-06,0.0011956359486959833,0.0005349299336812052,0.00011004302150086076,8.333172533125932e-05,0.0002445686130225777,3.0586286107636695e-05,0.0001762345695122125,0.0008104812073093104,6.63069143391759e-06,0.00018479491139000714,4.345925704640763e-06,8.703127863496363e-05,0.00026193375662941776,1.154474555287166e-05,2.6587581203330046e-07,1.0203180440981896e-05,4.270145168794315e-05,2.967525178920738e-07,4.908035783812714e-05,3.346057788622403e-07,0.0002693803636935055,9.757860001746721e-05,0.00017070741163127678,3.965466115030125e-06,1.4945195525584154e-07,1.0852985429909978e-05,1.523820571325274e-05,9.797480160500527e-09,3.640583625674765e-06,1.0174751423619455e-06,6.9514597118569554e-06,7.728742046353432e-08,1.8278148496975177e-06,5.578686444351888e-06,1.0050506326741981e-05,1.8124043787759447e-05,1.05014449616192e-05,1.1139196904874638e-06,1.0133851897631274e-05,1.1080748067104906e-05,1.0863008448325218e-06,5.153862003837162e-07,1.1580245429243519e-08,3.458792030563984e-06,3.546306204249561e-07,6.519313475727984e-07,3.255898661791434e-08,6.184317951074547e-07,2.7763546088799274e-06,2.717626321757649e-06,1.0174606801527375e-07,1.3561341161150153e-08,1.8925807967473673e-06,2.6324492141682754e-08,1.9916279574427875e-06,8.324235147849635e-07,6.169642752240634e-08,2.847646385362168e-08,3.7194628621506354e-07,3.237074774009585e-06,1.1304799047984204e-06,1.85811069539632e-05,0.00010509870765407214,2.1535180807497056e-06,1.0320756451687174e-05,4.8062421535988165e-06,3.2339542464399074e-05,1.2985615307492537e-06,7.615684454176375e-06,4.741935383090201e-05,7.155499617894634e-05,1.0461584351251219e-05,1.4908498526811087e-06,5.961496162543156e-05,0.00011051036863207742,3.7154565071695345e-05,9.272713693020407e-05,2.897824189185272e-05,1.7588124050504916e-06,5.9009491657047164e-05,0.00013543473454991073,2.29863351686177e-06,4.720645874201068e-08,1.9005992335507926e-09,5.616702068600432e-05,2.588768210776138e-05,0.00010135500879515646,3.245493858194948e-05,6.313983213379615e-06,8.959924200135916e-06,1.2648133873582879e-08,3.7279187292682536e-06,1.3787801567133329e-08,1.2374421372030042e-06,1.3941335098799357e-05,5.252624122320526e-07,4.121070108009661e-05,8.344420376893424e-07,8.099558840513055e-06,5.022546671895611e-07,1.8625289198492823e-05,7.124715003081761e-06,2.8202283304246123e-06,8.274363283433672e-08,1.1855805581717505e-07,1.0383660087320834e-07,2.1180060216785535e-07,6.344373577160667e-06,1.4953750274493416e-05,9.92435193980512e-06,7.124113997392101e-06,1.4285915934664217e-06,3.922933673905504e-06,3.9330682044536047e-07,4.970839071916089e-06,1.4240267198761813e-06,1.5606155927105902e-05,9.59829615343466e-07,9.82701438889677e-07,3.246566298020781e-07,4.636734460383707e-06,4.839475653106717e-06
