atom_numbers,value
N1,10.504652267571357
H2,1.920820742543158
H3,1.9013017950009554
C4,9.611774288160639
H5,2.052883881885599
C6,9.628949272797213
H7,2.0730740701281665
H8,2.099378569396692
C9,9.638683341949896
H10,2.068342661001714
H11,2.063024516183595
C12,9.641566196955866
H13,2.0683272565637365
H14,2.045576226789224
N15,10.346400656901725
H16,1.8443404315894212
C17,9.58010708070904
N18,10.353438918522013
H19,1.853990350778348
H20,1.8395413377671452
N21,10.384450673843213
H22,1.8860727936146002
H23,1.8524431171623874
C24,9.742941971620425
O25,10.94610178008787
N26,10.377785054279018
H27,1.8573822106058058
C28,9.588160586843337
H29,2.036689221915491
C30,9.641473661863117
H31,2.061438902709441
H32,2.0705840103809403
C33,9.758098536875638
H34,2.05760979086622
H35,2.056185411369633
S36,10.945461631444747
C37,9.824539928325976
H38,2.0395572175315593
H39,2.0515402301317356
H40,2.0701468042440454
C41,9.792481896613367
O42,10.905011155773574
O43,10.90661222917721
H44,1.7381998875479665
