 , ,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,H2,H2,H3,H3,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,H5,H5,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,H7,H7,C8,C8,C8,C8,C8,C8,C8,C8,C8,C8,C8,C8,C8,C8,H9,H9,H10,H10,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,H12,H12,H13,H13,H14,H14,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,H16,H16,H17,H17,H18,H18,C19,C19,C19,C19,C19,C19,C19,C19,C19,C19,C19,C19,C19,C19,O20,O20,O20,O20,O20,O20,O20,O20,O20,O20,O20,O20,O20,O20,N21,N21,N21,N21,N21,N21,N21,N21,N21,N21,N21,N21,N21,N21,H22,H22,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,H24,H24,C25,C25,C25,C25,C25,C25,C25,C25,C25,C25,C25,C25,C25,C25,H26,H26,C27,C27,C27,C27,C27,C27,C27,C27,C27,C27,C27,C27,C27,C27,H28,H28,H29,H29,C30,C30,C30,C30,C30,C30,C30,C30,C30,C30,C30,C30,C30,C30,H31,H31,H32,H32,H33,H33,C34,C34,C34,C34,C34,C34,C34,C34,C34,C34,C34,C34,C34,C34,H35,H35,H36,H36,H37,H37,C38,C38,C38,C38,C38,C38,C38,C38,C38,C38,C38,C38,C38,C38,O39,O39,O39,O39,O39,O39,O39,O39,O39,O39,O39,O39,O39,O39,O40,O40,O40,O40,O40,O40,O40,O40,O40,O40,O40,O40,O40,O40,H41,H41
1N1S,N1,0.0,0.023971206231008013,7.639321193142479e-05,0.0012148982143760367,0.00040058055586866814,0.0001078841716313228,3.1244935519536554e-05,0.001934871234591684,0.0012514700131673884,2.979337618611022e-05,3.42984337244473e-05,6.9600320349166855e-06,1.425060590165561e-05,0.00011341180240589943,0.008003129547154098,0.0013496772355942044,0.008181851256489958,0.0014598817322927227,0.0011885727965947057,0.0020619919656970076,0.0028376107169942877,0.0005514380359807891,0.006392820494887097,0.0005760157614234096,0.00023592141882367024,7.549593440581148e-05,0.000514319620469994,5.5499416806770174e-05,7.02251200606352e-05,0.00034902820568591397,0.0003323479687367126,0.0003213104371995179,0.00016345725574540282,2.3418829002697095e-05,3.115943263132248e-07,9.024380052125025e-06,1.161058096754708e-05,7.660415086263583e-06,3.851286110800878e-05,2.601569392934877e-05,3.5573618251127925e-07,6.698650734304756e-05,0.00010604684057402558,8.144384467084764e-06,8.262099108730103e-06,6.3567339410597334e-06,7.67859401573645e-06,5.645825382510905e-06,4.6586359628397744e-05,2.1139308313711247e-05,3.7021027138317564e-06,8.21225851499463e-06,8.676235496496432e-06,1.675239807097384e-06,2.805976268027699e-05,1.290336726356145e-10,5.96414844400428e-07,2.5724617991329524e-09,3.8581550576566315e-07,1.8194343809341262e-07,2.981208510610678e-08,4.804376450562309e-07,2.735050404767403e-07,1.8388524150592112e-07,9.638934697075996e-06,7.257814682581909e-08,1.035137609184389e-06,8.71031446969539e-07,7.845612077228559e-07,1.5090739540202236e-06,1.5581540380171788e-06,1.4680970706448804e-05,2.8614185192399333e-06,6.942044716851115e-10,7.410428470855379e-07,3.0727922450957124e-07,2.224694664043625e-07,9.151891772196663e-09,2.6413096632094124e-07,3.85680302694702e-08,9.17556821439236e-07,5.554819348108087e-07,2.2108552100164047e-08,1.7855620728646215e-06,5.364814469777102e-06,2.616389993548296e-09,1.4123919445108157e-06,1.3523191211284313e-07,5.048564643839182e-07,7.005541482474342e-07,1.615394531473413e-07,2.0896559369543155e-06,4.170798856284463e-06,6.385800932484642e-08,2.3153621242499867e-07,5.041814772344111e-07,3.803937809188085e-07,3.489628150332713e-08,7.39542041494623e-09,7.270181123786301e-10,7.206387406255566e-08,1.0276279646670439e-07,1.5777039585884722e-07,9.030652892150215e-09,2.7160676308035647e-07,4.744688197888536e-09,9.701228265157624e-09,2.0154065971667023e-08,3.891008817299979e-05,0.0001806491739213545,1.6811338159561373e-05,0.0001251337543362041,0.00016286050990110823,2.281964533668024e-06,7.466858763316431e-05,1.0031947429767207e-05,0.00023398387280559874,3.2620998644539156e-06,8.510848763382262e-06,3.2531697840343377e-05,2.7182987674456704e-05,2.8564466995617543e-06,3.828614026826771e-06,1.4240572515422656e-05,1.680841108075981e-06,8.23965368157431e-05,6.855059697019605e-05,4.7857471210388525e-06,8.62808378299107e-06,1.9443792464546306e-05,1.0301509476562387e-06,1.2831552792524903e-08,3.83452859201161e-07,9.226529349704027e-07,2.1797209882601365e-06,4.858879852048803e-06,2.8018741739035957e-05,0.00014874640246032023,7.391406558143743e-05,4.181967530536568e-05,0.00023781153433799496,1.955334413850096e-05,1.3577001269915456e-06,0.0001327827049761865,9.879293829229141e-06,1.2925997252138943e-06,5.303024614877749e-06,6.0720517387757855e-06,8.342397132543589e-07,2.2227669016744445e-05,1.5172751606007395e-05,0.0007198709846631957,7.625940753319682e-07,1.977131068864324e-05,3.2918214882826646e-06,3.170019276321767e-05,5.640008377660877e-06,6.513166721511254e-07,5.555600364193225e-07,1.101681769033469e-06,4.309067764829422e-06,6.696353285762235e-08,3.2983431033639654e-07,1.6826281392101627e-06,3.725833889384189e-06,1.3804338658551796e-06,5.041151837525959e-06,3.952736741252849e-06,5.991788606940496e-08,1.9350991808941842e-07,4.544151321894674e-08,2.1598864918814797e-08,2.216550218925306e-07,2.8737955193314235e-07,-8.881784197001252e-16,3.4753610211879504e-08,3.109261641487393e-07,3.138134501978751e-07,1.1699524377073445e-08,7.328655446392496e-08,7.312509037182835e-08,9.368998296621633e-08,1.583577380337431e-07,2.631057371971224e-09,6.3185000009902126e-09,2.5359634392430053e-09,1.7626353709943032e-09,2.211903771254242e-09,1.3177532176555928e-08,3.372182022509662e-08,1.1463542226586299e-07,1.0153547889135695e-06,4.93149907576651e-08,2.0240340015131864e-08,8.35098906692977e-10,1.1981387965098733e-08,3.3819655964606454e-09,7.531941181859736e-10,3.627866407285296e-08,4.6473372283806214e-07,9.497809205782914e-10,7.072787244766232e-09,4.0460761463467776e-08,1.1714312275756811e-07,3.829465611282501e-08,1.7720427480938383e-07,1.884558358256072e-07,1.545007688452671e-07,8.371192627976143e-11,1.0231838931673565e-08,5.955055848438917e-08,1.1884908529546934e-08,5.0294118036919855e-09,6.842514055360738e-10,4.498150241172283e-09,1.925917592071613e-09,5.057728902357894e-09,2.904140568027458e-07,1.2516123470973639e-08,1.6120691448406888e-09,5.239880374041661e-08,3.5136613418806917e-07,5.292318805416585e-09,9.939205902753656e-09,2.869845028286022e-09,7.45427586323899e-09,3.404430071185516e-10,8.34284175077471e-09,2.5476873277696654e-08,3.815932303474767e-08,5.505728983834501e-09,1.2008696814724829e-10,2.4771212858709646e-11,1.3703733980907629e-09,2.8405115759522204e-10,2.4055529512789775e-09,7.792670064787899e-09,1.2115570768855832e-09,1.6637795585694448e-09,9.698353231613055e-11,1.8365198251046877e-10,4.132779674037579e-09,1.4314991386710219e-08,5.474978213015902e-07,2.720439042924738e-07,2.6201986114138265e-07,1.6512102796184536e-10,7.196033657841383e-09,2.570560153625223e-08,5.951169899098829e-07,6.33875655298155e-07,3.226806044587249e-08,2.0516089410671512e-08,2.385854469544313e-08,1.3735925052937858e-07,1.4598150921418807e-07,1.6943850451867082e-07,3.8888803288728013e-10,1.121880919274787e-07,5.708503332257919e-07,1.0626450608341997e-08,3.4356405853586125e-07,1.330061110360603e-06,2.840131307912941e-06,3.7053937695930017e-10,9.481188403825946e-09,8.87281344785773e-08,2.2319705250684052e-09,7.598810192188665e-08,3.822133037845177e-08,1.1619955608832555e-08,1.9256109817789024e-08,3.9818339736541475e-09,2.891478168010053e-09,2.3266320270387553e-07,4.411318066388503e-08,2.4931864350818955e-08,8.890648506287846e-08,1.1212600625754021e-08,7.009843219774048e-09,1.1330248961272105e-09,1.1574478847586889e-08,1.1381389303233291e-09,3.0619111468510596e-08,8.098341619522387e-08,8.534654438729916e-08
2N1S,N1,0.0,0.0,0.003222349635970456,0.024792784628706155,0.006095676939162242,0.26607668368664905,0.0027493641728439933,0.038421305552599705,0.015534332877644275,0.0006251592800099459,0.0017494773494757254,6.021130259936669e-06,0.0011719859741268213,0.002821932784682124,0.1077377022238033,0.1603471128442373,0.1118976793864217,0.16345831427720547,0.003454573864973609,0.004853736404752951,0.03267099512987137,0.005189274749623607,0.06319460214018013,0.039236007521986416,0.0672787656445415,0.019920609192185967,0.15597726687324975,0.003444129782023575,0.0035527638442163223,0.019423915029835204,0.01672208659707497,0.01573005925084625,0.006045488315761904,0.00017035630622341813,3.85886826970161e-05,9.40526053421209e-05,0.0009045388353650097,6.820906238313995e-05,0.0012835886103119698,0.0004873367954827401,0.0010148913545360294,0.00073628060116393,1.1724376319577345e-05,1.4789633346445896e-05,9.989855731995512e-05,0.0002532011656413147,8.603713474175656e-05,2.0233561261129296e-05,0.001836411354986911,0.0013314590908306556,3.0493579808332782e-05,4.192931092639185e-05,0.00015086491931359802,2.988604292175623e-05,0.0005631500898632957,1.692766655958522e-05,1.2397616626635966e-06,0.0001383097757590157,0.0005198769647689616,2.2280375255867568e-05,2.581192088513262e-06,5.195100066357483e-06,2.4678716839865444e-05,4.174328671613381e-07,0.00016449028170528734,0.0005013126928439249,2.455638028031615e-06,5.585905993310547e-05,1.1248646000217022e-05,1.7278225596939478e-06,3.1651954957911954e-05,0.00015324256459559038,5.319196621833555e-05,4.973161433330375e-06,1.6314679638362861e-06,0.0002394529996481154,0.0003313183742772452,3.675080952891818e-07,3.8661808055451274e-05,3.587298549323492e-07,4.218063076599776e-06,4.516174889701574e-05,1.213326057847297e-06,3.163007951245689e-05,6.23764840828045e-05,0.00042174769850467086,2.8696447492482235e-05,2.8865739016836756e-06,2.9006676942611165e-06,2.7048182875688553e-06,1.1905958396951632e-06,6.47594039993038e-05,0.0001764716903780439,2.1022436165196723e-06,7.904486891696649e-07,2.739646640037563e-05,6.842720163557914e-05,7.496685255015123e-06,8.186949149724398e-07,1.641775064786799e-07,3.916434338835373e-06,1.0154820592411795e-05,1.1273344011186737e-05,7.43563951477455e-06,3.402472811675494e-05,2.1258561729631253e-05,2.864168191507588e-08,1.3450491120892138e-07,0.00019900953943907673,0.002343085795605049,0.0009219083755027668,0.002298598870670965,0.004404741106014409,0.00036698717959104954,0.0003731494508647515,0.0005492165669220839,0.002161159086934372,4.3495277753269335e-05,6.742972116202672e-05,0.0004116515432142087,0.00018230942231922675,0.00011867818647859352,5.105069116995153e-06,0.0001483531027313134,2.6291183490290138e-05,0.0020249904564058063,0.0019314488707076194,2.599597974572987e-05,0.00010519792935737016,0.001323613623618769,0.0004354468740115358,1.9864951004811005e-05,1.4262581130797258e-05,6.955019717258537e-06,1.2279973936601962e-05,0.0001518466981833555,9.696126241487413e-05,0.0016094529882471065,0.0015527471364076284,0.0007229784862810007,0.004378897045750119,0.0007192706110492608,0.00021598755816754078,0.0002604427650862995,9.200957419563949e-05,4.4310727931318183e-07,8.651422445615786e-05,0.00011700345750997876,4.3250051944054846e-05,0.00047864479634518453,0.0007854505924145272,0.010623396225233783,9.65340802494552e-06,0.0002038811886690972,9.695730900194377e-05,0.0007607447447752769,0.00013814091729313915,8.244599349893633e-07,9.951894823778673e-07,3.370929797164024e-05,1.2270933575031506e-05,1.3976190857079018e-05,6.797878827624615e-06,6.761406864996822e-05,0.00022034990779085106,1.3529902552988915e-05,0.00019387924856228977,0.0002537760190053362,7.454510342341791e-10,2.7600296910179623e-06,1.5214973601018755e-06,9.066843054128526e-07,7.205382210884181e-07,1.7592380472386537e-06,3.130154131447682e-07,1.30786598795396e-06,4.415886691866433e-07,1.656303782993085e-05,4.3058482335212034e-08,1.030390413436777e-06,3.380811748110446e-06,2.4621723264672823e-06,1.0160360933042512e-05,1.6345561109076812e-06,2.765688100758723e-08,5.938101121927275e-09,4.5330275089128236e-07,5.519491619310202e-08,1.152807703963532e-06,5.048382138994612e-07,3.71899542361831e-06,1.786309373441597e-05,8.936373774304229e-08,8.514292442196592e-07,2.8635069071469843e-07,4.337163477252659e-07,1.226026207223896e-07,5.105234013313975e-10,7.758433939741849e-07,8.782483316593925e-06,2.4311880952865295e-08,7.989479655634568e-08,7.486542430434895e-08,3.893329233228826e-06,1.8550403342310062e-06,8.28722794610215e-06,4.9978182348198175e-06,2.076137628481689e-06,4.494513383690446e-07,2.4568374445976815e-08,4.426545415547878e-06,3.884878678750425e-07,7.511027024786898e-07,5.033120586972473e-09,1.3141170729369378e-07,2.028408840892837e-08,1.0941138182118948e-06,5.501805569352314e-06,1.5484937541110355e-06,1.0287266793973515e-06,3.3825093677108953e-06,1.1528296393059634e-05,3.6244356405035205e-09,5.252793178200932e-08,1.1439414970837447e-07,2.2395000875974347e-07,4.734847980358836e-08,3.154005745464872e-07,6.811590882449536e-07,3.3105884700290744e-07,7.745225616417883e-08,6.584821576893773e-11,2.4228925532554513e-09,1.1707623226442365e-07,1.4362773859133426e-08,1.7932035301093663e-07,2.2118462972287034e-07,5.920326540120868e-08,1.328277354772922e-08,1.349060640976063e-08,9.429310399156066e-08,4.9690892289788735e-08,8.553178987291687e-08,1.151968281210003e-06,5.639795324086094e-07,6.803999585969223e-09,1.3435422685503795e-06,2.7528434145551728e-06,3.2838070382901208e-06,1.3775419444250758e-05,9.731046350935912e-07,7.784765712059993e-07,1.224580541636655e-06,7.798687273741223e-08,6.860471812197844e-06,6.668284013855441e-07,3.891156841184795e-08,2.3463102571952277e-09,1.655551296053659e-08,2.750662813966187e-06,2.107484631252987e-08,2.180731453638174e-06,6.1103921709104725e-06,1.4205993732918643e-05,1.1212478066013887e-06,2.681602020437879e-07,1.7101039009315144e-06,2.1721192888790597e-07,6.752177301727613e-07,1.5971851754503774e-06,2.2827720957963038e-07,3.4408168105848347e-06,2.275407209317848e-07,2.380395056178486e-06,4.45311828922712e-06,2.09151478358649e-08,4.728749702920254e-08,4.974387599609997e-07,1.5803890107690677e-07,4.1731956668122905e-07,5.306526678072743e-07,7.673676822861353e-07,8.478556967617124e-09,1.7638252904905727e-06,3.936729779940862e-06,4.047155177655526e-06
3N1P+1,N1,0.0,0.0,0.0,0.011273850053413526,0.0033824495292371637,0.0015962725523954724,0.27153290041851674,0.013113976825225304,0.007075215078136132,0.04263630827282294,0.0028664972608956063,0.016049363537706363,0.0029755813468490544,3.7820560811363535e-05,0.30388294230610624,0.20976936646306976,0.01225912368028581,0.004679645990336656,0.0036377156448630377,0.02385004865239626,0.02942665102119646,0.008232727595054001,0.0906027687444384,0.011499330433913268,0.0001685298864453344,0.005112558815926871,0.05634209904017329,0.02267075155216136,1.8564488205807805e-05,1.4845178419875538e-09,0.013099868113511492,0.011087997940701477,0.008932274294050746,0.0005861129733562009,3.251574592244566e-06,0.001068656979802629,3.8638095408494166e-05,0.000434043349151203,7.656094688446302e-06,0.0006220823925211505,7.174566011203254e-05,0.00023639599596059213,0.00017061960815034638,0.00017165546152431155,0.0005315040716822317,0.0003885442690612084,0.0001385547599830339,1.073320050326565e-05,0.0010307868976529022,0.00032916978662633767,3.78689980427005e-05,0.000684007246955165,0.001155368409007096,0.00043429147104045995,0.0028107417723175487,0.00025424356755365807,0.0005741576951230343,0.00011620521245880866,5.2989512367318525e-05,0.0003313265087951933,1.7500948468196498e-08,0.00014078315222953997,1.4407167820973399e-06,0.00010904334055217291,0.0025047654327794433,0.0008455580394786111,2.580224102688433e-05,2.040801974123596e-05,3.903837697549761e-08,2.8275538682898116e-05,9.734151890761211e-06,2.709176369863897e-05,0.00015870643202653412,5.79908814080099e-05,1.4130665179745705e-05,5.068918063555472e-05,8.972236891224838e-06,1.4000428917970709e-05,8.693351301936048e-06,1.1374463735558393e-05,5.262793912441666e-06,1.8159271594431203e-05,6.997850704237862e-06,8.681490696549332e-05,3.680130398553416e-05,0.000202927234278949,6.971174904002453e-07,5.2615993784144166e-08,6.1553542294312535e-06,0.0001676503146463837,2.491630153045321e-05,0.00025944195746685494,0.00038756493713565376,3.988628623563528e-05,6.087854337710752e-05,4.995109661498631e-05,1.807692754107748e-05,4.598772894648384e-05,4.4198621552249406e-05,9.601781131007847e-05,3.965744524969672e-05,1.9742927252375253e-05,3.06861909811218e-05,4.05502552247583e-06,0.00017838406339043544,0.00012177784957945192,3.2442394948262177e-07,2.153249458736184e-07,7.981162540082742e-05,0.0012157184309415925,0.00023901696393213712,0.001132879375034257,0.0021290149050994245,0.00032718590553892923,0.0013614050545385226,3.3616549473869384e-05,0.001244360715579429,5.742971775002381e-05,0.000302371406466051,0.0013596762382406258,0.0010488797562531182,1.5698083799531304e-05,7.247681565347719e-06,0.0002095795884136109,0.00020481512102898947,0.0009133798244920222,0.001536833946001348,2.6759105810736372e-05,0.00016102089798719632,0.00032183631686644176,0.00012981081201601796,2.7133616182561937e-05,3.567297968132266e-07,8.722593131338385e-06,7.462443499073323e-05,0.00014570825276627453,2.5360826121811897e-05,0.0007264976981615767,5.895111630183081e-05,0.0003775458303967305,0.0016443683497051609,0.0002599208364886252,1.575163687883574e-05,0.00018585847772056852,5.1922421597794255e-06,0.00011843982746073678,0.00010811580552738675,2.7471346951246645e-05,3.7896962304051485e-05,0.0003874860211598996,6.830521052769711e-06,0.003379594075626269,2.9972390029886498e-06,0.00011481787766021156,5.596855651823773e-06,0.0003073647418649905,2.8577900965665037e-05,7.793416409551668e-06,3.3002163224438164e-07,1.5981610055781914e-05,1.7301772659461534e-05,2.420049425078119e-06,1.7668654715086163e-05,6.212551484807705e-06,3.4592926959398085e-05,5.305384236997668e-05,1.3696527028095318e-05,4.251802427779339e-05,3.72012878280259e-07,6.112440531946817e-06,7.239440372064365e-06,2.1782629981093038e-05,2.9008237101280088e-06,5.1695223657333145e-08,5.011011521727227e-06,7.348395301143285e-07,5.363478505771013e-08,1.0705592094373273e-05,3.1532402822165295e-07,2.6071418357531684e-09,4.588390935644782e-06,3.904982214475439e-06,1.848889721633995e-05,9.188646603597306e-06,2.181752645213919e-08,3.701475823625344e-07,1.9130658985844207e-06,9.173671162709951e-06,2.0293844733565436e-06,4.975226377545994e-07,4.30260925865511e-06,8.382641203397156e-08,2.831857592866527e-07,1.9369786885548024e-07,2.5616605117129154e-06,3.1618207074757265e-07,6.669925745050875e-08,9.167206327376221e-07,1.2618566665345554e-05,9.02653244505558e-06,1.6555278214980262e-07,1.0765610625185218e-11,2.6722973389681215e-08,2.1612876435206374e-06,1.7705224397701613e-07,9.045323151823936e-06,2.139088834507419e-06,2.9157735421669884e-06,1.918345175599967e-06,1.5191743907294608e-07,5.998859737843532e-07,9.498411268626938e-07,7.13368325966357e-07,5.64858190887918e-07,4.1273564899135806e-07,1.2017198347535896e-08,4.8024167784710414e-06,7.646976673214567e-06,2.9149053286658955e-06,1.8306660347633397e-06,1.4380887209952675e-06,1.1095593633214662e-05,2.8074803370969903e-08,9.704738617166697e-07,1.1751523389946783e-06,1.079909016432623e-06,2.713710971491423e-07,4.391272763193399e-07,5.600557826390684e-07,1.3626612505035496e-07,3.693476813282359e-08,2.2563277601861387e-07,3.1042812764781047e-10,2.0589442151219828e-08,1.6104794098303898e-07,1.6175349060176814e-07,1.013606842903414e-08,9.163529046674057e-09,3.212392383211693e-07,1.07297003593132e-06,3.739515586076436e-08,1.421875346352408e-07,1.458680540800117e-07,1.0650193334793556e-05,1.3218303758222305e-06,6.306532711608526e-06,2.158377704564174e-06,1.4727097807920586e-07,2.0692546143230572e-06,1.0719463271691154e-05,5.158084998235779e-06,2.1848288112025216e-07,8.186995748005188e-08,1.5876730152797336e-08,4.006999716477111e-07,4.0521307287377795e-06,5.9028927079651794e-08,8.335786683133506e-08,5.29457915288134e-07,3.492370547863999e-06,5.256616919524504e-09,3.7124061291748944e-07,2.317493817738381e-06,8.06498299299463e-06,3.208810217536495e-07,3.408473103760912e-08,3.192579045574462e-07,1.0323022170410923e-07,8.516557017390625e-07,6.439091408960707e-07,1.2686873773759544e-10,3.252365132766499e-08,8.686384944667225e-13,4.4398731002814884e-07,8.81219713644299e-07,4.3300523833167404e-07,1.987824216342915e-08,6.40898881076879e-07,3.207481524825084e-08,1.105236968612644e-08,3.4856234787383755e-08,7.298625481766408e-08,3.785888065266363e-07,2.161609649053986e-07,1.0047586718187063e-07,1.8826299630347876e-08
4N1P-1,N1,0.0,0.0,0.0,0.0,0.011910114394088733,0.025031165003720268,0.012303673889459077,0.14707178310928892,0.017472619307651538,0.011320312537723032,0.000222711998308478,0.0002338495744471647,0.001576975284213189,0.006679076949616558,0.00423394538967603,0.005287327984009771,0.22437235095873165,0.10862910125377612,0.0009673934657974392,0.004663675838642245,0.012299438182574285,0.0001447338572564405,0.023616461797387522,0.000560151876913384,0.007065517022633916,0.0297729595339713,0.004364444772830378,0.0015744494544611687,0.005474207654117658,0.010574511836024314,0.005789503040466881,0.041353756327431546,0.0002566564469828059,2.8028992282713716e-05,0.00025230398753883776,0.00896501358974966,0.0009057909004894782,0.006224286838450777,0.009826214551725165,0.0015059144827125337,0.0020219559491603256,0.00031354825335583314,7.058470011056528e-05,0.0010411650575119502,0.0002488707737409168,0.0004164221207656471,0.0007095755286887773,0.0015921662044751095,0.0019494438828941973,0.0013867227186792341,1.4698698392212606e-05,0.0006338281962348091,4.1956147414090594e-06,1.6353097440635622e-06,0.0008073349374670968,0.0004064251068252034,1.8972404417283428e-05,0.00015257025598636176,3.3797324840989518e-06,4.740645977241442e-05,0.0001855886810839813,0.00025914222785372587,1.852701129090306e-05,1.1357093237629456e-05,4.1349179829008875e-05,0.0012985516084600413,1.4920717764432823e-05,4.495629340661722e-05,0.00010597167908144023,0.0021713121744628694,0.0007082072525981253,0.0012425391848558398,0.002759478349611655,0.000527549299659924,0.0003563286091909923,0.0004837193672337925,4.163334527351736e-06,1.4975530172822715e-05,9.050660987397485e-05,4.6127382768323955e-05,0.000631295726997827,0.00035365808313914116,7.211930297401636e-06,1.3229741933074024e-06,0.001281482645572929,0.003326776853559643,0.00035129479601403446,0.00032575572795368046,1.202247030818171e-06,3.192582692346235e-05,3.252382802587661e-05,7.981016612035319e-07,1.5107213965581678e-05,2.7328333818132933e-08,0.0001241650268379857,2.4615404692340803e-06,4.167834643187263e-06,8.058751876838244e-05,1.8691858643116177e-06,3.258562779162588e-05,1.7513857099471508e-05,8.60106629518853e-06,6.177553825148507e-05,4.469704204712599e-05,0.00012644435247244346,4.1734643296820195e-06,7.579305831839633e-07,2.0455535350016874e-06,0.00011502341552782624,0.0057897290948800695,0.0002666094065673086,0.0030526832278714444,0.0037055445416629418,0.0024676518696336025,0.000261898881456446,1.1832249180443455e-07,0.000812701862113574,0.0006789396410975534,2.23460131065778e-07,4.91942546732016e-05,0.0002672932968468267,7.528109717225284e-05,5.804376421725266e-07,6.540987962555533e-05,2.466360399333567e-05,0.00021746533566302517,3.751097739979059e-05,1.0286481071819509e-05,3.3279147304554613e-07,4.263576421692505e-06,0.00010456213916443247,7.965840109758204e-07,5.671510765781207e-05,7.414942374994737e-06,0.0001329293738148163,0.0003522032945630915,0.00019835762683051428,0.0050868388251381624,0.0009176212489991897,0.00032711922323525044,0.012668012369834614,0.0019065192672722553,8.250160993528155e-05,0.0016216598147895667,5.9029057498882764e-05,8.348857059181647e-05,0.0004845587071773405,0.0004189908053771063,0.00015501207732082634,0.002032635760701451,0.00016017344085605956,0.03340436142725123,9.030763801654018e-06,0.0005240746701611343,8.116764405352583e-05,0.001032210316149751,0.0002282627073166843,2.0411851657797797e-06,3.431464295378106e-06,3.1275280425902e-05,0.000147300000122641,4.653986114266928e-07,2.337375990091317e-06,0.0002506684971301798,0.00041399368930306046,0.00039621827074620697,0.00037671095168123614,0.0004214068772165902,6.179446510046205e-09,9.403587659662094e-07,1.4425603778178697e-06,6.21131937927899e-06,1.805205759985995e-06,1.3455069880485837e-06,8.257567181590986e-06,2.561244137666563e-06,4.229438865799295e-06,3.417344428946478e-05,1.9050103938766938e-08,1.1189676615286359e-05,8.044584998589954e-06,4.921110164479714e-06,1.4629110929753608e-05,5.595837633265432e-07,1.7974525823305498e-07,2.0014856358940847e-06,1.5236357553405355e-07,3.2082776733055596e-06,1.4270073744881984e-07,1.0636314827117133e-05,3.4276393354737422e-06,5.6232798222755065e-05,9.695111962138014e-07,1.5399476123167943e-06,7.493339544417665e-07,1.2986149839910865e-06,8.026299176400187e-07,5.840550265645561e-11,4.796315788979655e-08,1.0536410624428783e-05,1.2510131153220527e-08,7.44491126525304e-08,1.1302622393571937e-08,1.2098040844676916e-06,1.3726530689872618e-06,5.08259872855632e-07,4.4797930325302104e-06,4.555232205216697e-06,8.920979954751829e-08,1.1592082107547697e-06,1.1821786132237833e-06,2.378283382231672e-06,1.527255377720138e-07,3.323552582035205e-07,2.3117525671523254e-09,6.393661164949549e-07,5.953139226022586e-07,9.766977395297971e-06,1.474746280649697e-08,7.401908419524261e-09,4.760533069969597e-07,1.1777324147033141e-05,2.8571354171447183e-09,3.1838620984103727e-07,3.0359236502519593e-07,3.0819337082377274e-07,6.312824929466387e-09,1.4571779045624567e-06,1.8378885351388874e-06,1.7159562348822988e-07,7.447707339736098e-09,1.7413898745211043e-07,1.8875745411151e-09,2.610993421470198e-08,3.1710742920409984e-09,1.073490203395977e-07,5.417099879778675e-08,1.2740573041014613e-08,2.6307744116493836e-07,9.339773399119622e-09,1.7328156243223702e-08,1.9897972958204946e-07,1.5325100479746112e-06,8.560452344141822e-05,4.2948199437287116e-05,3.823216308651567e-05,1.8770260497458224e-05,2.676337966356357e-06,9.112251281973016e-06,6.343832550026463e-05,2.067816914141929e-05,9.031934979475409e-06,1.8953519298481325e-06,5.33510148281735e-06,3.1773822914971106e-06,1.7965694968813395e-05,6.060330188795149e-07,1.5485448718877137e-06,1.6636815374670988e-05,2.1484351897527176e-05,1.8102350729520822e-09,5.200658791171264e-06,4.325638499036444e-05,5.730539352200026e-05,1.0463624042778008e-06,4.496487426841611e-07,4.261824081641663e-06,1.0379357373579978e-09,6.568965909892199e-06,2.189525559304073e-06,4.386571772485581e-09,3.682797267146043e-08,3.628473304928548e-06,2.2353624959947638e-06,1.28779944268409e-05,2.8166979681998328e-06,2.0560985882767113e-06,4.9535646238219044e-06,8.803210471697298e-08,1.3306784960587237e-06,1.1244094950679795e-06,4.775873447826484e-07,2.396313957264695e-06,1.5107832815886013e-06,8.761175043225933e-07,5.162191478724765e-07
