 , ,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,H2,H2,H3,H3,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,H5,H5,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,H7,H7,H8,H8,O9,O9,O9,O9,O9,O9,O9,O9,O9,O9,O9,O9,O9,O9,H10,H10,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,O12,O12,O12,O12,O12,O12,O12,O12,O12,O12,O12,O12,O12,O12,N13,N13,N13,N13,N13,N13,N13,N13,N13,N13,N13,N13,N13,N13,H14,H14,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,H16,H16,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,H18,H18,H19,H19,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,H21,H21,C22,C22,C22,C22,C22,C22,C22,C22,C22,C22,C22,C22,C22,C22,H23,H23,H24,H24,H25,H25,C26,C26,C26,C26,C26,C26,C26,C26,C26,C26,C26,C26,C26,C26,H27,H27,H28,H28,H29,H29,C30,C30,C30,C30,C30,C30,C30,C30,C30,C30,C30,C30,C30,C30,O31,O31,O31,O31,O31,O31,O31,O31,O31,O31,O31,O31,O31,O31,O32,O32,O32,O32,O32,O32,O32,O32,O32,O32,O32,O32,O32,O32,H33,H33
1N1S,N1,0.0,0.024192981258832402,2.894698883348923e-05,0.0001285795018319824,0.001377823215213736,0.0001258086438118422,0.00031998499926988444,0.00020494819077510051,0.0025655927452821192,1.5838957042907387e-05,1.3803118607436105e-05,3.143237093730655e-05,6.590430645289636e-05,8.236291112558025e-05,0.008153782107070517,0.0013528467624653873,0.008256643003856645,0.00151094963875964,0.0012366598627486236,0.0021778378941694765,0.006016891129613899,0.0006311561779415165,0.002900596724074278,0.0005898609182719561,0.00036359797722829157,1.6383005438713738e-05,0.0002751022300369055,0.0001538174798372538,3.541980245019838e-05,0.000618914214461308,0.00014877147472527885,8.33668093265516e-05,2.804854670790391e-05,8.124356643279818e-05,2.1956313343673983e-05,0.0002143586297540523,0.00015876871821429717,0.00014827726992150403,2.6091208252587705e-05,6.282463838047647e-06,0.00017403599304177675,4.87597688962893e-05,6.612919539294992e-05,4.4045052719626776e-05,9.117159639498995e-05,1.2501091530559005e-06,1.8900614984801445e-05,1.641752380904249e-06,0.00010380554316302693,8.625290828567778e-05,5.591389676218306e-05,4.970971262618917e-06,2.31722620720326e-05,9.312704525110682e-05,0.00027681236351906335,0.00011633940616828653,8.314946652099309e-06,5.379064992405702e-05,1.3455084704849796e-05,7.55389544204732e-06,8.190855604883751e-06,2.254843281784824e-06,9.054454384621602e-06,8.19043859345836e-07,2.85643502651034e-06,1.9320382186466256e-06,1.722954701355306e-06,0.0010035476884843186,5.528680880245718e-06,6.357030377190931e-05,6.445422025325165e-05,4.6540035558040316e-05,8.943954439510904e-06,1.8291191166697196e-05,0.00025186611391891933,1.5661189529669883e-06,5.299579842577007e-05,2.9592609916639923e-05,2.2754419860604447e-05,1.2398499009746988e-05,1.0214760051141525e-06,9.852709827090633e-06,1.4331014788315777e-05,3.330795364941963e-05,0.0001974856689621607,8.531833185809745e-05,2.2290233264943282e-05,3.3352151072030267e-06,1.6146190002785943e-05,2.04287595617636e-06,3.1136476186244266e-06,3.2850353598318227e-06,6.471517686457151e-07,5.487641042051239e-06,5.294109207965025e-07,4.266647377348942e-07,6.933161803834853e-07,8.609149988902942e-06,1.6136655735632388e-05,1.7018772917598568e-06,2.090374170204967e-06,2.4321644271907417e-06,9.945599921401538e-08,9.13918233758082e-07,6.936768492948886e-08,1.1553442086364996e-06,3.757035525631114e-06,8.0385942208272e-08,1.4771709759553442e-07,7.524847160239601e-07,4.360018948545985e-06,7.3483254324768765e-06,3.13415812219775e-07,1.9331239062836403e-06,5.103140446660603e-06,5.904785451704697e-07,1.486176159914976e-07,3.1709450820649465e-07,3.570491775350959e-06,2.9795861333781204e-09,5.666984461694113e-07,2.693013261834132e-07,1.4192654723688136e-07,2.2168048999238188e-07,1.357211221186816e-08,9.881632220820613e-08,3.910833681342041e-07,1.0401311649754774e-06,1.7727793871769038e-08,5.549245019054183e-08,4.286232480055219e-09,8.15777179141719e-08,7.614795838328803e-08,4.371897266430835e-08,1.5350415605297485e-08,8.990308386636059e-08,6.692525755802592e-08,3.786123858873225e-09,9.397629766039195e-08,5.227981535183002e-08,3.2632305191349076e-10,1.6048732343065808e-09,6.89564627620598e-10,1.0555389451383235e-08,1.037424932626152e-07,4.895166405560758e-08,1.3412881916252672e-11,1.4197352848910327e-08,1.9646507332105045e-07,4.785657869987858e-09,6.3609038036815946e-09,1.1727212756440508e-08,5.221112431286201e-11,7.964860615494729e-08,1.3235476825634862e-07,5.173258682544812e-09,2.5118795932144167e-14,8.865355671794362e-11,2.1361900304217585e-09,6.734720781054193e-09,6.517380524151406e-08,4.981321422015128e-08,1.6635259836306204e-10,7.622640074700371e-09,3.7970360189376606e-10,5.486966880852151e-09,5.618434606446954e-09,4.347084470168738e-09,1.009987427025294e-09,1.3410037524863583e-09,6.757384429789681e-09,1.5986394152900374e-09,7.478654917569827e-10,1.6913406925000984e-09,4.3641683322714897e-10,7.663229495413759e-10,6.341394076514462e-11,1.3775960372441887e-09,3.7451901579999e-09,1.305572094878471e-09,5.097289479394362e-09,1.2752980893537824e-09,2.471014920457648e-08,1.4282578875146612e-07,4.0401021639269175e-08,1.8214552444106857e-07,2.967313046386977e-07,2.2564539348124413e-08,1.3113675700893168e-08,8.534184248176757e-09,5.645364953288379e-08,9.885585960933696e-10,1.7669060659031288e-11,1.3101803947312973e-09,2.199769422173148e-09,2.2226586959828154e-09,9.786360832819696e-09,1.2694725270989693e-09,1.38055682441518e-08,3.9716185895599665e-09,7.349661745870151e-08,5.364542738917066e-07,1.2537088595054868e-07,2.9388482203351884e-07,2.3914365931965165e-07,2.2790799469873946e-07,1.4894813071819613e-07,2.61767418852088e-07,2.3793556014339856e-10,7.001077939605693e-08,5.681924630795976e-08,5.731890678761786e-08,8.782986049560293e-08,8.623175784538972e-10,2.6849577561272042e-09,6.573675820353841e-08,4.7479605788658397e-08,5.805561653637881e-08,4.907715740465335e-07,6.72528122080962e-09,9.990754734623408e-08,4.403050146706278e-09,1.7676028019053547e-07,1.4229132538901013e-08,1.5628948313306523e-07,3.7622846504881124e-10,1.870109039847634e-09,2.3740454602183547e-09,3.876448467776683e-09,4.009355403233883e-09,2.4671058737602003e-08,5.8565900129536885e-08,1.0450202725387214e-07,4.2251782517155334e-08,1.4266995118639159e-07,7.02030877874904e-10,9.071299267304767e-11,1.4605832099334748e-09,1.0385817539315667e-08,1.5666371727673933e-08,2.1959309370878088e-10,1.616640296631111e-08,1.6393331137010136e-09,9.002727729967575e-11,2.0532359146230306e-08,5.453492224472001e-08
2N1S,N1,0.0,0.0,3.320452401478491e-05,0.0035125736632846127,0.02608911635092337,0.2675452922323074,0.001402573292961673,0.006112407828169353,0.044365981766119944,0.0009520243436378362,0.00028924685727238497,0.0002504422955447172,0.0020288332364368777,0.00377042986849796,0.11549867207988607,0.16190292145677132,0.11247570847075439,0.16372907767531952,0.0037693465819936822,0.006234432246441379,0.058880162460319685,0.006521623874481186,0.0304282929025943,0.04072724588588361,0.13664093077237727,0.012719646029319964,0.08553403379119473,0.008463242510732494,0.002318055634274341,0.03479455255747643,0.007220430139391221,0.00453343829530195,0.0007196797346100681,0.0011198938287817484,0.0001721051918648353,0.003201685832231682,0.006302903017960215,0.0036094083782658437,0.00013442726214307754,2.098263862215788e-06,0.0005700394668157749,0.0007363342049280241,0.0004685569941837997,0.0009278900689222436,0.0011079671803424507,8.395645545467012e-05,9.448935722167207e-05,3.0526898320282214e-07,0.003115099103326191,0.002735071600338035,0.0011044561562578714,3.054759192178125e-05,2.4348950094399413e-05,0.0006001017993000346,0.004538603497890037,0.002641636382552548,0.0003447541183452252,0.0004780089187725878,0.001522463798966811,0.0013236452140201749,0.00010211569176643565,3.373854873989224e-05,7.481866221725753e-05,0.00020061724078934695,0.00010569401289273195,0.00015304922470993354,9.266222952630798e-05,0.01713136819603145,0.00010313544766171745,0.0008420374929021257,0.0027321659231218653,0.0009289910756464792,0.0005928575990594709,1.9047519828063741e-07,0.0014116786646298785,0.0003472700127868933,9.531593520728521e-05,2.6264352162019833e-05,0.00034917061337180755,3.0169454172668253e-06,9.059996308735663e-09,9.591391615670908e-05,6.090086323506938e-05,0.0004851776658965079,0.00580372830089626,0.0018116813402504484,0.000732427022978932,0.0005162815601083004,0.004443078884162066,0.0006775237312051097,0.0003986642137121521,3.502463485771656e-05,6.906066926903875e-05,0.0001604514915878319,0.00012570020969637774,5.445735401066187e-06,5.033610791072007e-06,4.935376464532126e-05,0.00047915277809895684,8.900076864870599e-05,1.0148336682558323e-05,4.857638602828729e-05,0.00021684650785935844,4.5241535987283754e-05,1.0896885560995884e-05,4.023565250532712e-06,0.0001230823593296737,1.298378358338681e-05,1.3638912181646035e-05,5.609964765018738e-05,0.0001296351103787785,0.000482415544064807,6.145082595443441e-06,4.252751481015338e-05,0.00022442630366192873,2.347312009742808e-05,8.014494293995256e-06,1.0279117748090982e-06,1.0711356796644367e-05,2.770157380371785e-06,2.4126954452086125e-06,3.0017516354785556e-06,3.053488191540055e-05,5.465981292696043e-06,3.187138898574915e-06,3.2577265525191024e-06,5.6861190866897005e-06,2.4651694759292297e-05,1.1083970030689727e-07,2.0421329653963483e-06,2.8430200083029433e-06,3.2787763752928356e-06,2.9725592751717045e-06,3.530414636188084e-07,7.655436284892403e-10,2.326994507306779e-06,1.1992389774562184e-06,4.930478998410592e-07,5.423183745856264e-06,2.5056126267131162e-06,7.854115802174988e-09,4.3094513313413074e-07,2.5394575331461056e-10,1.3928485875780439e-07,6.036860173530556e-06,4.0687648814596855e-06,2.1446271425418217e-09,5.810208802969896e-08,6.7280207041164886e-06,2.570561541404004e-10,2.107218843860892e-09,1.4351938526502295e-07,3.617379160658629e-07,1.4167737321102436e-06,3.3567148145507986e-06,4.710898597881652e-07,2.753793126863968e-08,1.3820655730967246e-10,2.902720521724689e-07,5.254575725643917e-07,1.915562579224428e-06,1.0885602432786357e-06,6.872058477824794e-11,3.897239064798441e-08,1.135228533399868e-08,1.4387732738541104e-07,2.136114485296048e-08,8.779382332235741e-08,1.5949597198527954e-10,2.5073197296165972e-08,1.3004984911191286e-07,1.3380571473042835e-07,6.960686405044214e-08,1.511214611227274e-07,2.180475067170562e-08,5.055890994754009e-08,1.1356524609595908e-09,3.0460346245320125e-08,1.448283875049583e-07,3.0207015999650366e-08,2.553968818652663e-07,1.2778796021351013e-07,1.026088962685634e-07,3.951611255104126e-06,1.3101632196921287e-06,6.707675128669877e-06,1.2379445009536028e-05,8.82893431253251e-07,2.9184120453606965e-08,4.3298697960381105e-13,4.34042074770602e-06,1.2292740514396883e-07,1.6661131363449044e-08,2.914274932486194e-08,4.888178326556414e-07,1.2109179259311986e-07,8.952640162540604e-07,3.522881728557081e-07,6.501472982201051e-07,2.8678003438642463e-07,4.148049775665186e-06,1.157520876615692e-05,7.746490153781593e-07,1.242041858207088e-05,1.710147899336434e-05,8.3848422853805e-06,4.701074525659266e-06,6.988689841502804e-06,7.958651959683039e-09,2.005807540950144e-06,1.4380908708311324e-06,2.2549629159485107e-06,7.748690497910715e-06,1.9711935417277004e-08,2.73935124139868e-07,4.472279530043366e-06,1.609165010130198e-07,2.1941900008037862e-06,1.377650239930972e-05,9.249353860596443e-08,4.403396310692642e-06,2.404182075643746e-07,5.085499235502056e-06,6.272706269960793e-07,4.785683503705229e-06,8.61380389238775e-09,6.507640535335923e-07,9.66323456808027e-08,2.724431966694141e-07,2.5509813328383757e-07,1.2557245554489782e-07,2.6917338216136955e-06,4.907462871628354e-06,1.1132857098417048e-06,4.300444984117746e-06,2.949766821913613e-07,1.9009180229900835e-07,1.77979408988449e-10,1.0435058013236187e-06,1.7849803921610174e-06,2.4589028813082336e-08,1.01254755890956e-06,1.1290822210519025e-07,9.994909788701989e-09,1.195631976536049e-06,2.8719456097725526e-06
3N1P+1,N1,0.0,0.0,0.0,9.139157695070566e-06,0.001146511850908638,0.0008264745102453119,0.2871644213832849,5.504997851391025e-05,0.0020028770239854943,0.002143443176053861,0.008183029195564906,0.05289981426149892,0.00010942855582141142,5.802969648094347e-05,0.00011755291121717804,0.000898910029902833,0.281566591734852,0.18698694839059637,0.009983657736635454,0.06379738397888124,0.1856278103025204,0.023059464323734957,0.09252290881554659,0.027133263324177648,0.043570084882330384,0.012450181185044151,0.046844653397313696,2.728235138027557e-06,0.006412868620040868,0.022220802657737515,0.006668834092422804,0.00790569572692168,0.00013845552876690093,1.567623281850672e-06,6.538165464586854e-05,0.001961354189853104,0.0018038651625236213,0.003861170085894816,0.00026374251636651636,1.769267568940691e-05,0.0005870858651313426,0.00018206534698927967,0.0007634026334306654,0.002612160561832999,0.005536490467795474,3.364927928539707e-05,0.0008341901211579295,0.0005122936156729541,0.004048329938622253,0.0024995913733447672,0.0006643577478735452,0.00029867549343087774,3.1588972634333246e-05,0.0005984223335007144,0.001075572545949921,0.0006928678592119653,0.0010103964630778783,0.0002849621905642863,0.00027571999220210586,0.00020923396075644973,0.0002799428385933389,8.151605541240059e-06,0.00020590432195710662,8.945099123547351e-05,8.124460163361213e-05,0.00014329985424810232,4.3033587910912274e-06,0.0018818034408285556,0.00020692018481405228,0.00436590069349263,0.0040121439122362546,0.004271442549008686,0.0002649626291839624,0.00013228913048690671,0.006635095992362672,0.00021151179636724748,0.0017736739565510362,0.005322788467205131,0.0007350214299823854,0.0020158560857663765,0.0007562784122345789,0.0008931987438147715,2.743298184681997e-05,0.0004100255847627743,0.0006225255660599061,0.0016634564464510504,1.724214406806368e-07,0.00022003863482611408,7.311516669661344e-05,0.00037125209793265057,1.0930007221965354e-05,0.00029435586421433513,1.1737023024149806e-05,0.0003556337726087211,0.00013605473096633958,1.0101316947119798e-05,4.9393415789689143e-05,0.0017277995484215047,0.002146517184996366,5.255312941709889e-05,0.00035292371119988175,0.0003107759071347971,4.5102788174933295e-05,0.0001687921118080915,1.1252121412397287e-06,0.000643863365508146,0.0010889302687919766,9.469440001419471e-05,7.688936105587629e-07,0.00014150719968841763,0.0004069759043749954,6.563306682405567e-05,1.0181159450617372e-05,0.00028959411728290974,0.0006869395326414285,0.0003295008747894457,3.165490830792095e-06,6.342427069316869e-06,1.7250332033924565e-06,2.8041821259705557e-05,2.5515026910394312e-05,9.619319042153407e-05,2.8746966740378355e-07,2.6889718919287375e-05,2.380959871928212e-06,3.60148452507314e-05,1.6714272863094237e-05,3.676923876483329e-06,3.237366168473699e-07,1.0956204483214549e-05,2.4330977757003325e-06,1.7134840413213226e-05,1.2501559863764555e-05,6.68026150840717e-07,1.963827322981615e-06,1.5380503457507189e-06,5.39056469728294e-06,1.0728913040214394e-06,3.67618884329346e-05,2.202728217981509e-05,8.944797846410779e-06,1.1158030823743559e-06,4.536153577205937e-06,9.027194503019587e-08,2.9239684964377233e-05,1.7748612913148776e-05,2.216180061687112e-08,6.320847663054963e-07,3.970220119331458e-06,7.115612743469057e-07,8.070310864027874e-08,1.2874236556825736e-06,2.9722722061364948e-09,4.32519231097217e-06,9.55444546146822e-07,1.9820389176583575e-06,6.077728209596955e-08,4.740234871292159e-10,1.8934783274637823e-07,2.4598018733001936e-07,1.3965246052904945e-06,9.38776349990178e-08,2.2154396095430684e-09,2.9053572081494394e-07,9.042894433264337e-08,1.4625118893718536e-09,1.532236484358407e-07,1.0627184021672065e-07,8.42368352849121e-09,1.486883998147448e-07,3.3941862653819044e-08,1.5862333002658602e-07,1.0758482993367124e-09,1.5268889486108606e-08,1.442503672066664e-09,8.090463854415475e-10,4.853738744259317e-09,9.691743407813647e-09,5.211095110979613e-09,1.3567741596887117e-08,2.0895047025959457e-08,3.9384575600820426e-07,1.4797877367911383e-08,3.988552821354574e-07,6.857702046225711e-07,1.7806680276954978e-06,2.567240038775509e-06,1.1678404909787332e-09,2.0053927407559513e-08,6.4093299556589045e-09,8.51526836598282e-07,8.879956991947324e-09,4.3157714735286845e-08,2.0247338916590252e-08,2.4749693872117007e-07,7.769076049157775e-09,2.1562448715428673e-07,8.617877078620495e-08,2.2236929098085056e-07,3.145432359019651e-08,1.1760642761871054e-06,2.2131904997557683e-06,1.400201899981468e-06,2.797976254775847e-05,1.5781813447635074e-05,2.5069562513024835e-05,1.5633778017054567e-05,1.026430097894604e-05,8.083614083886914e-06,1.0737876848576633e-05,5.655783650304613e-07,4.418993204868826e-05,1.5103586044729056e-05,5.347047670412053e-06,9.971947838582906e-07,8.874247196422047e-06,7.955955272365145e-08,1.3084296717202903e-06,2.033914233923184e-06,1.7976551713871913e-06,3.2689875939517776e-06,6.783407613397685e-09,7.5165791368903e-08,2.2533869881158353e-08,5.561324157188352e-06,4.653273122379176e-08,7.432798976303445e-08,1.1350065889370597e-06,7.39806216287775e-08,1.0559285665845408e-06,4.588532915850152e-07,1.3061346077591907e-05,1.3896718901840188e-05,1.0154138609941299e-06,1.0808373786641567e-05,1.643450818100689e-06,9.429185743314861e-08,1.6410118552911968e-07,1.2563602336257418e-06,1.0145963330376873e-05,4.294997186793381e-07,7.484678395286437e-06,2.63012591927847e-07,1.0665067495807534e-08,6.632824737895504e-06,1.0861653158000806e-05
4N1P-1,N1,0.0,0.0,0.0,0.0,0.023228761115431595,0.003559041068694313,3.305757290084088e-05,0.24849151534485392,0.02838278759459767,0.02224270229731773,0.0006183555757350856,7.605434571011926e-08,0.02956683824715922,0.0007919207832653985,0.3034170845286508,0.17714158808371128,0.040146198785582676,0.022579703155181097,0.0008924665602854098,0.004749990477301846,0.026508041642618885,3.886177616596598e-06,0.011522929721321962,0.00356448708359558,0.015977140047244376,0.01595746953174615,0.010323300450156836,0.0043112275304311165,0.024364064030279575,0.010318913465221957,0.00943116582524417,0.002335550479547477,1.5314352450168656e-05,0.0005450585274862085,0.00015485712402063534,0.007999809479475761,0.004830690959254369,0.00389137188093569,0.0017541302393260239,0.0005020593842806065,0.0017565752719121974,0.00023055672580429842,0.0034263893390571454,0.0020951794650412303,0.002839125441071788,3.5783109566978055e-05,0.0005382266065012686,1.1199915643800296e-05,0.0023822748138613292,0.0017891979351976062,0.001921648815408794,3.253272349290626e-05,4.73274849963623e-05,0.0014257766539667038,0.004720615635997127,0.0009117333765806812,7.70824992679664e-05,0.0010743133637109992,0.0009609195219786315,0.00013148442776511615,6.72422587166821e-06,0.00019150660708788791,0.000359074073611243,0.0001636783978509193,0.00017660882095560382,0.00015262333561016916,0.00012909378320991038,0.015231229050327144,2.18692470252968e-05,0.002347635742325327,0.00318060744644999,0.0008289983301885684,0.00013872798413494536,0.00035004133318849995,0.0006981592630190825,0.0005367501433677369,0.0005007551630713536,1.1963188247587908e-05,0.0012139377675663976,0.00030841597246755725,0.0005116025107831934,2.168287055681617e-06,0.00017292325466611302,0.0029444735637884634,0.015143076290632607,0.0005566620908203923,0.0006847430025533896,0.0010021364109147335,0.0016832132534871924,4.100101098636344e-06,0.00014134624152006836,0.0015464105976736864,8.232443647093746e-05,0.00030719269244472436,4.105362332307294e-06,6.091588732992648e-05,5.3699163788945015e-06,4.1459145605493575e-05,5.8574327331584186e-05,3.2803318905649803e-07,5.98679160352944e-05,5.222559445838826e-05,0.00024684447800238374,3.403688640712943e-05,4.115698180040539e-06,0.0001781324007397167,0.0001638312257796759,5.500248739997993e-05,7.845621672331049e-07,0.00011552519565993791,7.192680929524187e-05,2.074301569177095e-06,1.5063752509814066e-06,9.220564303413781e-05,4.377386909792946e-05,4.540011111053843e-06,5.2686914187916045e-05,5.035080981041773e-06,7.756706567496607e-05,3.69267129229911e-06,7.550784371090913e-07,1.7497037624103484e-05,7.52853531871267e-06,2.7966131996848276e-06,1.8233116194643628e-07,1.6535236655457197e-06,1.5966084096596944e-05,0.00011774325056501667,1.4576904128205115e-08,3.960346037779061e-07,4.022228221600699e-07,6.315481355656516e-07,1.0218098234204831e-07,1.92169745627524e-06,1.0015194575885289e-06,7.053441137827576e-07,4.797703287984234e-07,2.7424311088708464e-07,1.0248338533358492e-06,1.6096625414796506e-06,3.1491938194960767e-06,8.81092244275905e-07,2.589008917475155e-06,1.253178467663929e-07,2.2976658486939527e-07,7.978235849748216e-10,8.991252187229293e-12,1.3063990111916723e-07,2.6142872999734834e-06,9.554723545690536e-08,1.3570251322647664e-07,2.1950226081202118e-07,3.8338487939881816e-09,1.432130331213699e-06,3.862529039277973e-06,2.5529884206676456e-08,2.890556305423786e-07,1.907977620341228e-08,1.206902999761894e-07,4.955734169698189e-07,3.5436260636956263e-07,2.077718219695157e-08,1.0963976393441044e-09,1.9791476457697854e-08,1.4211216647908032e-08,2.193766368563388e-07,8.232813542008444e-09,7.509112887049696e-08,5.398801405931408e-10,7.141705671287468e-08,1.4394659286764977e-07,9.11302684425408e-08,3.628258560262054e-08,1.0703724662164404e-07,4.38239955435904e-09,1.931771587138087e-08,2.1571411323861867e-10,4.369761219535917e-08,1.542852992031385e-07,2.5651100798995685e-08,2.452877669867348e-07,4.256305086158818e-09,1.5793047980494634e-07,7.478778613734249e-06,1.0350318082608112e-06,7.948995736306586e-06,1.2166226209586739e-05,1.3090502477552945e-06,7.759215492342264e-10,6.738190960753343e-07,3.267978862186993e-06,3.0198933576031095e-08,8.545490981504145e-10,1.1275584244074821e-08,6.57753770560987e-07,3.7310739497975476e-07,9.92184364889681e-07,2.798897917877241e-07,5.396296631765551e-07,3.538921977686016e-07,2.3248014149324092e-06,2.8076387388775714e-05,1.5069627234964855e-07,7.056965744212107e-06,5.53976992723193e-06,7.81355883816559e-06,1.6717705308977315e-06,2.1346042986536418e-06,3.4752797324344442e-06,1.6985367645716565e-07,7.950645326104677e-06,2.929736240941949e-06,1.3292622558225275e-09,1.790606259266525e-06,7.023496435554222e-07,5.417382088923617e-06,1.1149303702495672e-11,6.179100342507127e-09,3.23789822065379e-07,4.417825633762362e-06,1.160840537384189e-05,3.620376252122526e-07,1.4009443827234236e-08,4.8411474384835174e-08,2.863990456347665e-06,6.099435312378887e-08,1.4928292946247979e-06,7.273958479991904e-07,8.028318010389057e-10,9.125994582248609e-08,2.4618733718284602e-08,7.609845074085797e-07,6.3085745516389125e-09,7.392861922639327e-08,1.1702510369637764e-06,3.964276862333804e-08,2.8080778013972463e-07,8.352531999378243e-10,5.081466922796096e-07,1.1064052565235016e-06,2.7233425736739036e-08,7.519777593945065e-07,3.773435897080901e-07,1.0244476422727189e-07,2.1263990390707477e-07,1.4746278158561665e-06
