atom_numbers,value
N1,10.550532918906075
H2,1.9269986957892349
H3,1.9250351045152931
C4,9.619440227708607
H5,2.047524373749362
C6,9.626052616585934
H7,2.0451603860614074
H8,2.0410394619076504
C9,9.64749117224104
O10,10.914472339166272
N11,10.36775704239127
H12,1.8729125637783377
H13,1.8636598719673843
C14,9.698676325565588
O15,10.954709386834674
N16,10.374539560766024
H17,1.8619589325793453
C18,9.591577086468119
H19,2.0423814403847778
C20,9.615012549378775
H21,2.0674975284454837
H22,2.045514645176654
C23,9.637814915913873
H24,2.0704358173267403
H25,2.081327903952265
C26,9.632877801879404
H27,2.052431462624671
H28,2.047986662351206
N29,10.30461991537379
H30,1.8557352940204868
C31,9.585186070888877
N32,10.341751814356472
H33,1.8547518024584413
H34,1.8493463662753
N35,10.332451586378621
H36,1.8484343129390608
H37,1.8454493661242153
C38,9.79372243057471
O39,10.900315985099072
O40,10.909180040131723
H41,1.739868618536078
