 , ,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,H2,H2,H3,H3,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,H5,H5,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,H7,H7,H8,H8,O9,O9,O9,O9,O9,O9,O9,O9,O9,O9,O9,O9,O9,O9,H10,H10,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,O12,O12,O12,O12,O12,O12,O12,O12,O12,O12,O12,O12,O12,O12,N13,N13,N13,N13,N13,N13,N13,N13,N13,N13,N13,N13,N13,N13,H14,H14,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,H16,H16,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,H18,H18,H19,H19,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,N21,N21,N21,N21,N21,N21,N21,N21,N21,N21,N21,N21,N21,N21,C22,C22,C22,C22,C22,C22,C22,C22,C22,C22,C22,C22,C22,C22,H23,H23,C24,C24,C24,C24,C24,C24,C24,C24,C24,C24,C24,C24,C24,C24,H25,H25,N26,N26,N26,N26,N26,N26,N26,N26,N26,N26,N26,N26,N26,N26,H27,H27,C28,C28,C28,C28,C28,C28,C28,C28,C28,C28,C28,C28,C28,C28,O29,O29,O29,O29,O29,O29,O29,O29,O29,O29,O29,O29,O29,O29,O30,O30,O30,O30,O30,O30,O30,O30,O30,O30,O30,O30,O30,O30,H31,H31
1N1S,N1,0.0,0.02372735942592019,0.0011698205548500429,0.0007842838469369617,3.056941556311976e-05,7.168195032192237e-05,0.002394961757304692,0.0012363869506162306,0.0002694417180280073,1.3400610172964456e-05,0.0001804886080065543,9.30441475682775e-06,1.0370412774352022e-07,2.5575321807858042e-06,0.008051597784229703,0.0013805952251413345,0.008076740266374838,0.0014480793151315785,0.0011745726698684789,0.0019880438627610797,0.0013938862018161302,0.0004053447284668721,0.007595935059059755,0.0006128625873147442,0.0001537785322831553,5.959979150071959e-05,0.0006159745419853646,2.9884432306476194e-05,7.941043602280318e-05,0.0004919156772722477,0.00027857004107975647,0.00018622466031772977,0.00025718516165418315,9.161967702731033e-06,1.0861256783428752e-05,0.00013247728850696028,0.00012508778116249175,2.4027892206568424e-05,7.301165926465458e-05,2.5614371993443186e-05,1.8518125785238482e-05,1.241203497093224e-05,0.00031042316371765466,1.5223168572942036e-07,1.1001979033919973e-06,7.482414756082578e-05,3.638854298129712e-05,1.551973400476525e-05,0.00011067560668553966,8.405639207920146e-05,6.775264506364564e-05,3.425193793860082e-05,4.552926875386887e-06,1.1588289387853834e-05,6.740715501041272e-05,1.5628197797656895e-05,2.2454628068269145e-05,1.0650798532241268e-05,1.0562866382679559e-05,3.795495455927167e-06,1.1018733011125548e-05,1.8578232547084017e-06,7.9925824736371e-07,7.91414073775254e-07,4.178094541798516e-06,2.5677274487212465e-08,6.556955258751884e-07,7.414646867598407e-07,7.291932044295457e-08,4.446331932639325e-06,7.704344429093624e-06,3.419974527796299e-06,1.68899096490982e-05,4.466435500005694e-05,8.058933626686748e-05,8.500337637062927e-05,3.79740801896844e-05,2.0609045492392397e-07,7.851116125556779e-07,1.6912502812327368e-05,1.1071927391859138e-06,1.9750037096477602e-05,2.3657582032265978e-07,4.879185500072936e-09,3.001955895420849e-06,2.197095709144392e-06,9.218227978502469e-06,6.462070611945592e-08,3.973807924273487e-06,6.097267152060937e-06,1.919442514042302e-05,1.548190018019202e-06,5.726330069566465e-07,2.3232594007494e-06,4.801606615367771e-07,4.2127510924139244e-09,1.384019373273926e-07,6.262016243319124e-07,6.289453897689867e-07,6.979049897992695e-07,2.8410553994273613e-05,8.298206122248075e-09,9.041364577466737e-06,8.696220277215616e-08,1.853223926073788e-05,1.8704918186562836e-07,1.742314950148316e-06,8.75017615864504e-08,2.7966141624702345e-09,1.7390905208414242e-06,1.8675294288783562e-07,4.540788921092442e-06,1.2335560076182084e-07,7.961371761844305e-08,5.782928047537439e-08,3.977524642984065e-08,3.406340829403831e-07,1.0413847451040681e-07,1.0981052289693594e-08,4.4050155612040953e-07,2.2135562272040943e-09,4.228170438769219e-09,3.3739286364742327e-10,3.1182758883363526e-07,1.406693715955143e-07,2.460881811938709e-07,3.193302087201033e-07,6.775829095584385e-07,9.649656268484463e-09,3.226379829968096e-08,1.4510770363074244e-08,1.5374319484173782e-07,2.128893505926044e-09,1.0800778049713244e-09,3.8197445206833436e-11,2.3423485373541553e-08,4.701925515604444e-10,6.293111864952294e-11,2.3128175208331214e-09,3.6238287925982604e-09,2.9839460347069746e-09,1.6053897100576364e-10,3.0332016898171332e-09,9.449579119191753e-09,2.2636852392565743e-09,2.2933232091126854e-08,3.2057242971283983e-10,5.151106430290042e-09,2.896161088727922e-10,1.0918436599283154e-08,1.1281178213806697e-09,2.0623778240747015e-09,9.399028222389916e-10,4.2300208225043434e-08,8.31858337768665e-09,6.046334821707688e-10,1.180224085128856e-09,2.025768441882292e-12,2.4689785493858807e-09,1.5936700292762396e-09,1.2396576654083447e-08,2.6894597660032105e-09,8.730985490146281e-09,2.9276434831970732e-08,2.5805197978456818e-09,2.0373577713783675e-08,3.0479595292121076e-08,2.3935160964327906e-08,2.6771069583375606e-08,4.804323605611671e-11,2.727524345269572e-09,5.848642126160541e-10,1.303604724167684e-10,8.265091389070278e-11,8.720494049097027e-10,3.3577722824418288e-09,4.9049653227939416e-12,3.026985329057652e-10,7.816197467036545e-09,7.190027462300463e-09,2.3818524930163676e-10,1.0641132419664245e-10,7.312086047761568e-09,1.5854095813949698e-11,4.12947454009327e-13,2.735167647927028e-11,9.300789860500203e-10,2.899989970384098e-10,1.948656791483927e-10,4.221667460058143e-11,6.176983646799528e-10,1.0825216278931293e-09,1.9377832671807482e-12,1.5268928343914467e-09,8.010769825261832e-11,5.062833041691306e-09,3.217242028341616e-10,1.6269563474224924e-10,1.8628756315308692e-09,7.141780500319328e-10,6.364095361810485e-11,9.493671682125893e-10,8.474870805130763e-11,7.915887112464048e-10,1.3308909529996527e-10,1.754132394893304e-10,4.1818137841431735e-10,3.562363737330543e-10,3.328906039712365e-10,1.3949317256845006e-09,7.860203599108218e-10,7.296996340500073e-10,6.197378166206136e-10,1.6544954295483194e-09,2.584576996866872e-11,6.9560190940620714e-12,4.799161068547164e-12,2.915445662665661e-13,1.2040962671377997e-10,1.6155948800999909e-10,1.5837553490882783e-11,3.8422931503134805e-11,1.10327001562327e-07,2.7802308522062447e-07,2.1381689041533036e-07,7.349861208538755e-08,7.476294212604984e-07,1.9017241004171126e-08,1.0021582452779398e-08,1.292444675726756e-07,2.43182696202382e-10,2.2570006974476087e-10,1.4339938125829121e-08,9.470052575455412e-09,9.150655788658923e-09,6.745874969737997e-10,6.996904444722674e-10,2.431138890202078e-08,4.027637334758083e-09,9.35411845759404e-08,6.247797834646462e-10,4.777258144628149e-09,2.7865583396291527e-08,6.203190605624798e-08,2.392805442674728e-08,1.672584154510659e-10,1.0140225326082941e-08,2.2951235356671873e-10,2.5924822205647402e-08,1.4151790600491765e-08,1.7137067723216326e-08,5.129389646363336e-08,9.460588579202067e-08,2.6923701934578048e-08,6.068433311412491e-09,2.4791368957721716e-10,1.2110266345288778e-08,1.7213732661502945e-09,1.59904822716328e-09,9.170726955609609e-10,1.8803131829336905e-09,1.706617143437672e-08,3.140673832113805e-11,1.0636272432251737e-08,1.8367022347476336e-08,1.7543192898372695e-08
2N1S,N1,0.0,0.0,0.02212875179378626,0.016526214355196522,1.0663009148093039e-05,0.26435818926239074,0.03897447707905677,0.025332602983544117,0.0010682913250694703,0.0006841392697927162,0.006511464815350809,1.7024718583780185e-05,0.00010992871295623097,1.855431052577572e-06,0.11026522765400149,0.16076397873715464,0.10804829869509236,0.16055989715640395,0.003408340884890393,0.004917130554635385,0.012281758261216691,0.004336498239161823,0.078299211938897,0.03998685720898276,0.03992075417343077,0.017015361143951413,0.17594522309211147,0.0022260876163373577,0.004144345651765802,0.025564151315822015,0.014910030937910435,0.010331214300531188,0.007087109726714225,3.510694246511292e-05,0.00013532033243568442,0.0017496075459293436,0.004080935880756531,0.00017345743699515026,0.003865476234928167,6.579011375951183e-05,5.151284652171739e-07,0.0009860105377117456,0.0012207803297163977,2.2748127099792015e-06,4.282819210388311e-08,0.001154974775077866,0.0004510458418724994,1.1328933692933418e-05,0.003230171023278494,0.0026288205898894468,0.0014682662604208474,2.2537422621038417e-05,1.4584355290558904e-05,7.704799512531224e-05,0.001724846077701958,0.0004897083087294085,0.000963305030182493,0.0002519607180535566,0.0017689357298240616,0.0006032112300164982,0.0014513992991962432,0.00017929993908993858,0.00011062595936150998,5.644795726400531e-07,0.00014070985946035286,5.6005905667788625e-05,5.181432058520841e-06,4.922712653154804e-05,5.592342195792632e-05,2.6846570695404637e-06,0.0003161228921606529,8.883405791948462e-05,0.0018934688898584184,0.00022459595138579758,0.00039652001592482833,0.0011480764582318947,0.0007633645377498333,2.584950031803146e-10,4.300719857086577e-05,4.361774812644548e-05,3.0711690183204965e-05,7.740045431536835e-05,3.5283065358271415e-10,1.4984086767810822e-05,6.0761730400482605e-05,2.417863314008173e-05,0.00038090770324838985,1.401957954705324e-05,0.0001436454557626199,8.205858850462988e-05,0.0007594116633793391,4.1476560864284195e-05,9.005724021626804e-06,0.00020447529886968852,2.305055794082911e-05,9.44381586065468e-06,7.21118387225772e-09,3.0570347525404884e-05,1.8306161337910964e-05,0.00012264715144194582,0.0008459976261439017,6.129545884192567e-07,0.00022640136290164037,1.8168032536181045e-06,0.0010331954380138342,2.3210993194133778e-07,6.128895824919489e-05,1.089429206846404e-07,1.3464332786927713e-05,0.00010699331502017628,1.7589508952475796e-05,9.12083421256149e-05,1.0732834621052234e-08,1.7649529531205133e-06,5.561918570151647e-08,1.0289021977527568e-05,2.1842586452880397e-05,1.3715317770390811e-08,8.874878609788084e-10,3.329062092660706e-07,1.7664002021078318e-06,5.764507848837752e-08,1.2701512268620263e-06,2.88133287524861e-05,5.165129244089073e-06,2.293157540189661e-05,2.0994883758618244e-05,2.4001683939456342e-05,8.022139885710544e-08,1.8696038486254452e-06,8.205736232724803e-07,1.2362688241118747e-05,2.6387920293302614e-08,1.0899483404713806e-07,2.920890112001473e-07,1.5112976194942007e-06,4.694911170943783e-08,1.963980877928151e-07,8.685176362543956e-07,5.717774302915757e-07,1.0912556835940279e-07,8.327952238929015e-08,1.5087189328966133e-06,2.9668691325923646e-07,1.9138788909245363e-07,2.344654843611238e-06,1.699851148728726e-09,4.114353302497875e-11,5.051649321075047e-09,2.4000351350750293e-07,2.396718730146574e-07,8.860511968578066e-08,4.961413990756114e-08,5.865132464144551e-07,2.121563382750935e-07,1.727598974987643e-08,2.670920296043988e-07,2.8138031904489935e-09,1.4250027757789496e-07,2.354683852345829e-07,1.5856260748847717e-09,1.2808314409085142e-09,4.0785986810121244e-07,1.9725142719195787e-07,6.325615498070647e-08,7.406728563807974e-08,2.4345134752579156e-07,5.205174558042813e-08,1.2992857856275464e-07,5.551812787274457e-09,5.793779300766744e-08,4.927771946050541e-08,8.140140561607723e-09,2.8067126400799225e-09,2.073933691448815e-09,1.0697526997560658e-07,1.6532801350166437e-08,2.557759781751656e-09,4.7593416763191954e-07,1.1040599012801522e-07,8.799038031526152e-08,2.0586806037670158e-08,3.547189462160816e-07,4.935979847076055e-09,9.559020242022598e-12,3.4981106900033865e-10,5.961911964114108e-08,7.449438843565304e-09,6.262013130253763e-10,7.870162299639105e-10,5.057954055587288e-12,9.878397655427307e-09,9.869867145795297e-09,5.605402098041168e-08,7.504707966177193e-10,4.415960486170434e-08,6.509034644608391e-09,9.757976648927524e-10,1.8645388344395997e-08,4.206285897367934e-08,3.9181102806651324e-11,3.97999417867112e-08,1.6901002819480482e-09,4.323964408747827e-08,1.3393068432066002e-08,1.5534709074671582e-08,5.357558841012633e-11,1.4291856587078655e-09,3.132258319382686e-08,4.968540601169025e-08,1.18981202668067e-07,5.078228060284573e-09,4.398123332194359e-08,3.269080517398493e-08,4.499706607319354e-08,1.4322005137401561e-08,9.954055357752623e-10,2.8166042831401228e-09,1.2586831354965966e-08,9.598784878050992e-09,1.361393664467414e-09,2.94320123828129e-11,1.400701235221291e-06,1.1750886711681119e-05,1.0166055709692756e-05,2.3421202861584334e-06,3.9700712205714694e-05,5.2688881084783645e-06,6.373922638580609e-07,1.8877491125834922e-08,2.1174712760974046e-06,4.1174530451826286e-10,1.1307402123517107e-06,1.4077754402208598e-06,1.0847144871206638e-07,8.693188568997812e-08,2.131997245413686e-08,1.4143000948152462e-07,8.659871086891258e-08,7.902944509474708e-06,1.2152701067691396e-09,1.28511692842892e-07,5.321739444674733e-07,6.78220146266284e-07,1.7942022578765204e-07,8.07080076103972e-08,9.493955437367418e-07,9.094534747511318e-08,2.44680416749965e-06,1.3328501413667482e-07,2.1430869079352988e-08,7.241594879303648e-07,2.040807151715285e-06,1.2258472876780502e-06,7.770696606179683e-07,6.525148510405643e-08,1.530091209289708e-08,7.7787470242896e-08,2.935597218645114e-07,1.6262057922489248e-07,1.0865732180675991e-07,1.8577794336227527e-06,1.1664724741677901e-08,1.162271791255165e-06,1.7759427453079013e-06,2.0919014263043323e-06
3N1P+1,N1,0.0,0.0,0.0,0.02732123778112916,0.002688440444482243,0.0244339666909279,0.1869702741283934,0.03374440161192638,0.0025020714769503627,0.009945466738447317,0.00019631764395988682,0.007420495298763541,0.00602655790646045,0.010291619307522426,0.2316957329450231,0.10033688087256332,0.04803667935271161,0.035686808469980846,0.00289680933779346,0.013657264083503762,0.0030353968400982367,0.0028513590666134903,0.06241436082592555,0.003143361514678311,0.017544530280588777,2.5073402268205314e-05,0.023019565291165556,0.018311508710903146,0.007759068792310808,0.019489842959477643,0.022974683595728074,3.2029007339007265e-05,0.007684957762606803,0.0025141329201479046,1.0535974301673079e-05,0.00021169597139314433,8.417380593650492e-05,0.0011455882701398856,0.0009565141603067318,5.6284293488140236e-06,1.9123072396709517e-06,0.00018728174154647448,2.306535223262074e-06,1.6873877250578317e-05,0.0005946800917850936,0.00028604913137519894,0.0002666527797676732,0.0010240155553473684,0.00016460148359254134,3.050809957416689e-05,5.220877850486971e-05,0.0014739265957093295,5.877102096230047e-05,0.0009329313519819138,0.0030417004039153817,0.0018421115821785072,0.004151877973970208,0.0001045947167903627,0.0005893576964117742,0.00018592435998820989,0.0007447024264410906,9.495607581566645e-06,1.1685956640139494e-06,0.00025912052851229106,0.00013685360036785887,0.00028984147502164603,9.193334023560595e-05,0.0011573868498899742,0.0003628358195504333,0.009007726653819326,0.004601855961552825,0.011747063975900751,0.0010512747802553513,0.0009363237023460869,0.00041075510704580154,2.2978898037262496e-05,0.011683939252284947,0.0001583593172735931,3.1545806157495804e-05,0.002108810080644563,6.740671699367873e-05,0.0035093398657319863,2.1956537596956593e-06,5.50550263200833e-06,0.00040555428099020574,0.00011326993729188217,0.008984326719175595,0.00019944668129801002,0.001073778933431857,6.9296645248684285e-06,0.0036026292891047085,0.0002978749051103513,0.0008669787298771769,0.0001242603519369112,7.154794539943055e-06,0.000527142423007998,4.823970557010782e-06,0.00013671035728890502,0.0006056972955814643,0.0007076898201345827,0.0013263485606511694,9.728662002217447e-06,0.0001485708075028569,2.836283156337771e-06,0.0013177952381715485,0.0006289974945379306,0.00016533699281939818,8.073150771825688e-05,0.0007036445544996717,4.10141087869853e-06,0.00015713864419542034,0.0003430326117590532,2.352860244192456e-06,5.943839576616483e-05,0.00010980185833364686,0.00020039625095558122,2.4955654438496566e-05,1.2283625165920853e-06,0.0001393016433142158,1.1964053019397625e-06,1.1565920730483015e-05,7.181442814840899e-05,1.2096856332188821e-05,3.7749857979108015e-05,0.00017239089002241137,5.516667367633232e-05,2.660885924932188e-07,5.3320425529079785e-05,1.5185916415472178e-06,6.056071855331524e-05,2.1526149089901025e-05,0.00011583026696904142,4.5424051586806513e-07,5.240366404368757e-06,3.267851268873301e-05,3.868792167072144e-06,2.5046448959287204e-07,2.468113270603922e-05,1.1499337227549589e-05,3.825340484375772e-07,2.563435479774334e-05,1.6126149737782924e-06,3.7361745492958676e-05,2.7554367660442836e-05,6.030718294969262e-06,8.146618832860497e-07,3.05577916304145e-08,4.6989949611386805e-06,7.812912095062075e-09,2.5072029252726225e-07,1.6534931237544015e-06,1.9192110625176895e-06,2.555704403661707e-07,6.875813842732725e-07,4.596706983939214e-07,9.266156428822114e-07,4.18242393052104e-06,7.143625513350571e-08,2.46603270914747e-07,1.3540510281906393e-06,3.225556914898675e-07,4.411786187485944e-06,2.412047372502002e-06,7.741381236492373e-06,3.2753284529007942e-09,1.4737379121498861e-06,2.603967170333732e-06,9.073836051420869e-07,6.629065456564831e-07,4.46378234375544e-08,2.56821108823857e-08,1.279676722365508e-07,8.630782435403717e-07,6.011254383153641e-08,7.779988875356025e-09,1.0544434703163574e-07,4.0813096457981146e-08,3.6685776372280543e-07,8.046570059150326e-07,1.2909815438888472e-09,2.278002698474779e-06,4.734403979966828e-10,2.1079031187198893e-07,4.6334787673352196e-07,1.6179590334175487e-08,1.79808802069914e-07,2.410571098288017e-08,1.560558566815473e-07,4.127543435927805e-07,4.521277086055875e-08,1.7729949064460016e-08,6.225668913728555e-08,1.2317686426399632e-08,4.395383701449873e-08,6.407896795401768e-07,4.190698379424873e-07,1.0307766373784943e-07,1.5065282354953524e-11,9.036567050202393e-10,3.763753531060843e-09,2.1446652676004874e-07,6.107915062614211e-09,5.648207297426211e-07,2.7128613577787064e-08,7.2769834602581795e-09,3.193671993528824e-10,1.085188339189358e-08,3.360446090283631e-07,1.5915001760902214e-07,2.4297836942466233e-07,1.423513983134228e-06,1.888448051268199e-07,1.283564206033816e-07,8.439805787574528e-08,3.380072191028205e-07,1.2508300173408315e-07,1.2335283017250731e-08,4.990668545090671e-08,3.094172495998748e-08,6.58623255933577e-08,6.122072226943942e-08,1.1978519509625585e-07,1.2858865250375828e-06,4.436178946720659e-05,2.0089404417777956e-05,7.594548806721946e-06,5.839603191803988e-05,2.3659371337636514e-06,1.7205627145244762e-08,4.468020692938168e-05,2.1239989100863e-07,3.969481517485107e-06,5.764536008534549e-07,1.8324081625387123e-06,5.544075614150046e-07,3.8211340369631586e-06,8.545162355488856e-10,3.9381178940089967e-07,1.4232193001895155e-06,3.3509102834727855e-06,1.4469681421935832e-06,1.0030055852539022e-06,2.8961972620145104e-06,1.5500984398286732e-06,1.005407733511987e-06,3.8309590388863057e-07,1.4758059483366281e-06,2.066290849533914e-08,2.5672429773138106e-06,2.1037117790001503e-06,1.7989055134393084e-08,9.511629111003117e-07,1.6320239057954211e-06,5.752451008866899e-07,3.0732868250282763e-07,3.839676043781992e-07,1.2491140291004399e-06,2.2522552667325613e-07,1.2962234396951544e-08,1.1118221321382293e-07,2.0948561063605098e-07,4.765416499186159e-07,3.422348997528246e-07,2.558644914607555e-06,3.7013467224511487e-07,2.605577518188795e-07
4N1P-1,N1,0.0,0.0,0.0,0.0,0.0006207168535374841,0.015890811223834067,0.033220624309935776,0.23175231726234502,0.0003354556909611617,0.012921785540606301,0.00184034430576685,0.011414274511089229,0.007235092916350494,0.019851655822728187,0.1065673961582232,0.06104365383378463,0.2743113512847768,0.1534221469401711,0.000889158339367091,0.0044753046416463604,0.00297762684277858,2.8971243084097154e-05,0.02698489691379624,0.0005797028176139918,2.3608886818848873e-06,0.024949225428745336,0.010026114027269717,0.002284728134836822,0.01479386704355945,7.695719931533063e-06,0.011478908255280418,0.0272335202840861,3.149136543667552e-05,9.581854312878946e-05,5.900360051369624e-05,0.004585864224514236,0.002461771556754311,0.0006629980054508877,0.0003542127653748395,0.00041983070178686077,1.640334441388447e-05,5.8061391917885175e-05,0.003415266279917617,8.836558964553376e-07,4.5190501340997e-08,0.0003357867045237217,4.425564909293911e-05,4.3103303398739357e-05,1.6900876372627494e-05,0.00011703090005976691,0.0004165123391217662,0.0010599178708057266,1.2906667175682784e-05,0.00017648712220008633,0.0005868552650554193,4.408690979706975e-05,0.0010702650514762269,0.0003262283786180653,0.00029102542320691427,7.237183602626374e-06,0.00020006431212582498,3.609793772052505e-05,8.558842761208219e-05,0.0001218773311471022,9.474726304925518e-05,1.2147308579013583e-06,2.675152765974076e-08,9.660008948175758e-05,0.0002679647159713472,0.008164009486289814,0.005645633819867157,0.006679824301682569,0.00045623503838676527,0.00046640917497420276,0.0012702958121399988,2.120455739884619e-07,0.010918447967678269,1.24891334081223e-05,3.7885729020636916e-07,0.0017990727760115455,7.896950444674644e-06,0.0026770692952684527,2.0092615349298626e-08,4.745931036609363e-06,5.2660621036704214e-05,0.0007265909850215913,0.0042002254615187695,9.99226515481233e-05,0.0005666874891780971,0.00028717140748835135,0.0022260669995799454,0.00022164988117334694,0.0005167290061613983,1.4149705237720411e-05,2.450186359359563e-06,0.00023718168449149424,1.0048869243384217e-06,5.77256433675899e-06,0.0015286842659012478,0.00027103961827013023,0.005194034272099302,8.221439215461146e-05,0.0004491433394910871,6.27174127392216e-05,0.0022055604745778723,0.0005175274405635477,0.00011864517706006161,5.334368464948724e-06,0.0009027919059236833,1.323084428683785e-06,2.855354822139944e-05,8.835667476247977e-05,1.6416763504167875e-09,2.1346231865226883e-05,3.730840946536418e-05,4.0337938439272136e-05,3.884916276719608e-05,5.339046644348144e-06,0.0001294326488223696,2.5095234801320032e-06,5.0876767492713526e-05,7.858022837936574e-05,2.296683909719377e-06,0.00018478010937439393,0.0002833895307263745,0.00022604918415813913,2.047314300801517e-05,1.714800415175688e-05,1.3467321602345095e-06,6.512182174889247e-05,2.5152966980357405e-05,0.00010258254884032425,3.025746204698976e-07,2.4982587705224546e-06,4.6817063321213936e-05,5.520893342492172e-07,1.1735490796915826e-06,2.5933009968115428e-05,1.0074104233925851e-05,3.835983350075622e-06,2.35272046509305e-05,1.6097720751950817e-06,3.019308909157914e-05,2.567338001391306e-05,2.9207803957653766e-06,2.2770939529515033e-06,4.4429834256121126e-08,5.933436092231403e-06,1.7638002569597688e-07,2.992972087945134e-07,2.620747705961435e-06,2.8885796030664324e-06,5.615550007220804e-07,1.4777490786599401e-08,5.722923894779797e-07,8.202116261735171e-07,3.7055153674359076e-06,1.1476772709961836e-07,4.386070995288094e-08,1.2954976271739582e-06,1.2605023513856395e-07,2.5824038667465743e-06,2.237757013912045e-06,4.305827722816957e-06,4.368351769201695e-08,2.0179262261166286e-07,5.710205255304857e-07,4.479735804530094e-07,7.683620051324169e-07,1.0096138813864286e-08,7.76078112885159e-09,9.798299460683779e-08,8.897754932846169e-07,2.4777856011404253e-07,6.8987993095959155e-09,1.9843842657962796e-07,1.05557954821478e-07,6.03241852026315e-07,1.1449281651643162e-06,1.7646071714949585e-08,2.8093835036102632e-06,2.1286894913430388e-08,2.540317867172348e-08,3.944357378493635e-07,3.1632734209807722e-09,9.344357376761536e-08,8.441412013837635e-10,1.0445188780572323e-07,3.816242828413863e-07,7.212372876708173e-08,7.438055726893822e-09,7.110088384720825e-08,2.2028374679905482e-09,1.689322104425628e-08,4.1024301111747263e-07,3.406573867437146e-07,1.1864354609869565e-07,1.6546324310695582e-09,5.503668631945402e-10,4.43226528812346e-08,1.9561292829983756e-07,3.4758196321149626e-11,5.271390581818025e-07,4.688389676488214e-10,8.114271032866327e-09,1.6183702822303303e-08,4.461116143161803e-09,1.8326652284628153e-07,2.3758910749904771e-07,3.5149134358647416e-07,1.52401995201501e-06,1.0382665616148756e-07,1.4014857674382597e-07,1.22277693748174e-07,4.349491811161954e-07,1.2612473199169472e-07,4.218184068705e-08,5.6693803207608084e-08,5.254705426338546e-08,9.333121386845278e-09,2.0330344518981747e-08,5.917676482170009e-08,5.311918478412281e-06,0.0001375451202618727,7.758921333866908e-05,1.0243944884358314e-05,0.00018984488377160602,2.499442277859032e-05,4.13741325822059e-06,7.543151942801529e-05,8.101364080914664e-06,2.248802642768055e-06,1.6018988249655308e-05,5.486308047863986e-07,2.2525766592007557e-06,1.2394196233778132e-06,9.072247397767796e-10,1.1659970842181622e-06,3.9424004505406174e-08,8.855117692885273e-06,8.467725187699671e-07,2.5758948902776524e-06,4.4847706246464725e-06,2.015201041594139e-06,6.814980832992035e-07,1.7744541251918378e-06,6.9281144148281015e-06,4.8970487664945495e-09,6.528390245064131e-06,4.254570786788037e-06,2.6296319122209866e-07,8.577119100294794e-06,1.280472135345434e-05,5.2983816818397145e-06,2.3754311260226757e-06,2.4260158975053514e-06,2.1296684415972322e-06,5.3739950267583936e-09,2.997343613309056e-07,1.678328707344079e-06,2.0156293525364077e-06,5.7700897984069854e-06,2.7169999272658174e-07,8.855487593883993e-06,4.9042999825665845e-06,4.381479023152224e-06
