atom_numbers,value
N1,10.476389528152716
H2,1.9197821539803297
C3,9.601035286792365
H4,2.0965779882765467
C5,9.638840460775542
H6,2.062475043269869
H7,2.1031445871901817
C8,9.652767681592596
H9,2.0818768605613807
H10,2.104154007540269
C11,9.664514178053404
H12,2.1025767003206814
H13,2.1163132200305355
C14,9.7267659427839
O15,10.955118311360229
N16,10.391030070322175
H17,1.9025007011252064
C18,9.585351787034181
H19,2.0119479117490213
C20,9.679282917176378
H21,2.0929316923977224
H22,2.1035250897604922
C23,9.985447536092389
O24,10.987121732407235
O25,11.002463030804668
C26,9.695847390891988
O27,10.911429087852405
O28,10.880544887640207
H29,1.7854294255520915
