atom_numbers,value
N1,10.48471270791496
H2,1.9175610634838454
C3,9.597052126144048
H4,2.083824874554385
C5,9.63182448600245
H6,2.0820800510192745
H7,2.0818742750938535
C8,9.649985807883034
H9,2.085738703203756
H10,2.085651772018368
C11,9.668411702548424
H12,2.0866826178598847
H13,2.0985592130246142
C14,9.72090124941672
O15,10.952597814724077
N16,10.388901981571223
H17,1.875347353438966
C18,9.590009119096024
H19,2.0389619511360246
C20,9.618364767326046
H21,2.0795153901169456
H22,2.0565688838681715
C23,9.632130496685278
H24,2.074595469039455
H25,2.0527454836063246
C26,9.750222781710223
O27,10.915655160850807
N28,10.435023529289696
H29,1.894654212590754
H30,1.895508974782403
C31,9.766111167601125
O32,10.901394609908875
O33,10.893346004537243
H34,1.7501743369632645
