 , ,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,H2,H2,C3,C3,C3,C3,C3,C3,C3,C3,C3,C3,C3,C3,C3,C3,H4,H4,C5,C5,C5,C5,C5,C5,C5,C5,C5,C5,C5,C5,C5,C5,H6,H6,H7,H7,C8,C8,C8,C8,C8,C8,C8,C8,C8,C8,C8,C8,C8,C8,H9,H9,H10,H10,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,H12,H12,H13,H13,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,O15,O15,O15,O15,O15,O15,O15,O15,O15,O15,O15,O15,O15,O15,N16,N16,N16,N16,N16,N16,N16,N16,N16,N16,N16,N16,N16,N16,H17,H17,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,H19,H19,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,H21,H21,H22,H22,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,H24,H24,H25,H25,C26,C26,C26,C26,C26,C26,C26,C26,C26,C26,C26,C26,C26,C26,O27,O27,O27,O27,O27,O27,O27,O27,O27,O27,O27,O27,O27,O27,N28,N28,N28,N28,N28,N28,N28,N28,N28,N28,N28,N28,N28,N28,H29,H29,H30,H30,C31,C31,C31,C31,C31,C31,C31,C31,C31,C31,C31,C31,C31,C31,O32,O32,O32,O32,O32,O32,O32,O32,O32,O32,O32,O32,O32,O32,O33,O33,O33,O33,O33,O33,O33,O33,O33,O33,O33,O33,O33,O33,H34,H34
1N1S,N1,0.0,0.023891101645119095,9.040318562036909e-05,0.0018412725595708945,0.00023237479501325708,0.00033487697972289787,0.00030544926670428296,0.003446207703247106,0.0003669455070156591,6.43515893967439e-05,1.378743265417759e-06,4.6653323012402215e-05,3.280591942156352e-05,1.545176824002681e-05,0.008207659136595602,0.0011435598715685558,0.0010784309657729252,0.0020738359880867474,4.589173915103828e-06,0.005527070549826485,0.0037744903587859646,0.0005010296747613996,1.4719884946501338e-05,0.0005620975114000171,0.00012385495166800098,0.00018670764529626904,5.03022909131845e-06,7.767761207866375e-07,0.00020719714883382645,0.0006048585365904802,0.00034487311097897155,1.8834532444778063e-07,1.4363721439203392e-06,3.226809931611285e-05,6.687093649926368e-07,5.17205198802273e-05,5.180770025425829e-05,3.0495145833864257e-05,5.618847467014909e-05,8.468229705305141e-05,2.1246077097636373e-07,1.0512469041656924e-06,1.2721549857319658e-05,4.769865671744311e-06,3.741553176089818e-05,3.1745854096321136e-06,3.7760529590480374e-05,2.0434469254926313e-05,3.022634849081385e-07,7.386327771641277e-09,1.524658601315121e-07,1.901365710943459e-05,4.136272046562084e-05,1.730622693596473e-06,7.583584790071818e-05,3.339018701509211e-05,3.822617017923413e-05,9.822354390354171e-05,2.910407756795408e-06,4.899593680662839e-06,4.910458061169187e-05,8.419571762396938e-06,1.3686745303220782e-06,2.1116920451036414e-05,4.545513589082617e-06,3.686924985313311e-07,5.359918371694583e-05,1.6010197956495276e-05,0.0010716773206635166,0.0020949452204133134,0.0063134682292516064,4.7868608025192216e-05,0.0034970599845960404,0.000512206621675837,0.0004956078863209701,8.856149302460814e-05,0.0002668822501163959,0.00015675647821919436,0.00011488562179357009,0.0006350939409351108,8.081103132587253e-05,5.273109020589861e-05,0.00016630942135087423,1.7492091425985734e-05,0.00027413348832872053,2.0205117023941455e-07,2.580681025654563e-06,3.868066473922127e-05,2.5513516008102144e-05,6.306999818206371e-05,1.2904765143151309e-06,3.4666501158686636e-05,3.405473161932626e-05,0.00017310945111548293,8.418821407696342e-05,7.42919520241303e-06,1.6637927694435062e-05,1.704028435461913e-05,1.5740196038116494e-05,7.117522493216288e-06,7.865709618734562e-06,1.6294559533003294e-05,4.8031489130684335e-05,0.00015364129955819372,8.458573845793182e-07,4.074888164229407e-06,3.07030109780726e-07,2.182660682104043e-05,6.401957753920939e-06,1.0440157504204572e-06,8.37276142862109e-09,2.0247434229236916e-07,3.2953683654080024e-07,3.211598022079265e-06,1.4753711514575718e-06,1.457743236743525e-05,1.4740088496001391e-05,4.248647299975872e-06,1.1725686472896513e-06,2.960343403524135e-06,6.288342313531814e-08,1.2540950796946504e-05,1.0278744013714203e-06,1.6668399985264593e-07,4.158559430283981e-06,2.133516695534965e-07,3.907802744451683e-06,4.2610227812822643e-07,4.947432314272859e-06,6.924037777578107e-07,2.1795292401427524e-07,2.8298517855684935e-06,4.3833863803133255e-06,2.39429870618757e-06,1.4185891141771378e-06,3.000589154922295e-08,1.032519243437946e-07,1.0111592101402778e-06,5.57946558732425e-07,3.3033955293415573e-09,3.810266824277875e-10,4.215851306943463e-09,6.243527361782242e-09,5.622473989164156e-08,7.507825161567894e-08,1.4719324360479291e-06,3.372265408585484e-08,8.368244541756553e-09,3.1329923366740786e-07,4.694777677727302e-09,8.901934123173305e-08,1.8043454286242877e-08,2.7824633042072833e-07,1.0713094855674399e-09,1.5442864098602627e-08,1.1234336322329952e-08,6.59833224170292e-08,1.2349425121405133e-08,8.748512331235858e-09,1.3117065378320802e-08,8.089728886773173e-11,6.99150626282119e-09,1.643222242719844e-07,9.749595353270024e-09,3.2709945863018675e-13,9.999510108826826e-10,1.5360371197203904e-08,1.4316012153514635e-08,3.012727667339732e-08,5.609033237874428e-10,1.1628839002852942e-08,2.902248175118416e-08,2.7777313782451074e-10,3.7238229722014182e-09,3.3838592483625973e-09,7.64333041303189e-13,1.582422665125094e-10,1.106691904784185e-09,2.975928015125362e-08,2.4629147610255586e-09,2.083235339789269e-08,1.0038521458533012e-08,2.136583687750715e-10,4.1324721422597577e-11,3.673333637266296e-09,6.462439472443293e-09,6.763969162548733e-09,1.97863614381788e-09,4.092276073563994e-09,6.86136369942858e-10,1.1674126110250427e-09,1.2497692436497232e-08,9.996782845966834e-10,1.4812959192589403e-09,2.946933724823353e-09,8.804813544927015e-10,2.7508190170166813e-10,8.751823710184681e-10,1.1174061675944813e-10,1.7082410375124368e-08,2.8773158522454878e-08,6.287437237517679e-11,8.804099671522181e-10,2.4243616003616353e-09,8.407790241804491e-09,4.3048564712933057e-10,4.993059299351899e-10,2.542642346670121e-10,1.7420023756820058e-11,1.8075638208436828e-11,2.6036919287264482e-08,1.0270185635263829e-07,4.959306261209662e-07,1.1618193740403626e-08,1.5156143007288847e-10,1.203646737835129e-09,1.0995271360059178e-10,5.181733042647352e-09,1.2767342738584375e-11,4.883830062585304e-09,1.4097292777570658e-11,1.054651199705603e-09,2.6645352591003757e-15,3.3329281001748257e-10,5.552572401867906e-09,1.3094889494968953e-07,4.4892309869482006e-09,6.3763426760843345e-09,1.5667639713390358e-08,7.145494596016988e-08,9.46968863324571e-08,5.1957671942659545e-08,8.227003522875975e-10,6.474812508372452e-08,1.2910094304707798e-07,5.154684457053804e-10,1.568224661241402e-09,3.880570947911721e-08,8.896771030997286e-08,5.2847833886815465e-09,6.033189586807097e-09,2.481650085428555e-08,1.606538901910426e-09,2.665938581003502e-10,6.630034299348608e-10,1.1465951410549735e-07,5.595157670512663e-09,2.4567008427567316e-09,3.6905347666760235e-09,5.666771585310926e-08,9.333163353275609e-09,6.408482078334998e-11,2.605957463708286e-09,1.4448137131140015e-11,5.5506460538978786e-11,5.316503071117751e-10,1.7559448020620927e-08,5.181877726911921e-08,1.0240541747918996e-10,8.522809857858249e-08,5.7477487214185885e-09,3.873531273512754e-09,8.812728324869568e-11,3.568478845750178e-12,1.910913871583375e-08,7.657955020112794e-09,2.144959210248487e-11,1.2786219305560564e-10,1.370899840869022e-08,4.388737540050869e-09,1.857568676655319e-08,2.6184313828281347e-08
2N1S,N1,0.0,0.0,0.0007247745190044341,0.02826538729395045,0.005428521451869006,0.2793668465838759,0.0029893880221822933,0.047806085949398724,0.008398602922735865,0.0020847764942730773,1.1448912839107095e-05,0.0005630728228236404,0.0010731642816526055,0.0012903062312019653,0.10792138623772463,0.15060908786869298,0.003265356827860444,0.004662716490019481,0.00020616800968253912,0.052776658050146086,0.036320049447521985,0.03592862882309866,0.0007839350928686706,0.14084720401081663,0.08499328816514184,0.01030225854142719,0.00027880186701323417,5.785889449283488e-05,0.00980624529370977,0.031764511923072725,0.00819076174847444,2.4541605416317225e-05,9.695480189875205e-05,0.00040992683359553084,4.6019629016402774e-05,0.0037185989680859066,0.0027522395266843525,6.884501673765087e-05,0.0010132558521704915,4.078554042941107e-06,0.0007827353515534874,3.0561543198359686e-06,3.412301878324975e-05,3.550336059432446e-05,0.0004461211551456401,2.2537518584719862e-07,0.0016578831707501074,0.0009355210022277127,0.0001035685144716858,2.664309293631817e-06,0.0001026873359790681,0.00030798221495542677,0.003665002738467038,6.474936006028997e-06,0.00381499107612715,6.0024282578119426e-05,0.00026735394080246166,0.001834381934759488,0.00039109238316870076,0.00021442256471027044,0.00019760974625016026,2.6380749851506735e-05,5.1982522044635715e-06,0.00010305619847605918,4.931429580024016e-05,0.00012742387768760466,0.0024035863847391425,0.0010240694803078654,0.0029967044130359,0.004208974574159363,0.06254660764213016,0.00039971955287310124,0.033562391501584354,0.03337554490552508,0.14213409053786297,0.004295227587638006,0.0805477654082134,0.008336196072167734,0.0054684834196656595,0.03318478404585101,0.004037267945462997,0.0027716697530433265,0.004058047361738648,0.0001705308475767886,0.006981006852790461,1.5038692860347425e-05,7.980563483456216e-05,0.00035146652590922756,0.0004296619484494002,0.002729585325822015,0.00018267601129018374,8.540692985681275e-05,0.0009590565610300139,0.0004520580848144107,0.00012870156798072685,1.676077714285462e-05,4.196719846194519e-05,8.023146380575774e-05,0.00017608073295249937,9.969541609589072e-06,3.397014918360419e-05,0.00019476944491669812,0.0012901201213253444,0.0040608299113173985,0.00019629672901011475,0.00034190725842586644,0.0011116375474449214,0.0033698194696181183,0.0004891184482431754,5.857250768093181e-05,0.00015909200684993685,1.857728208154441e-06,1.5814642435607595e-06,0.00010438041804405884,8.012051419870048e-06,0.00011872506849108788,0.0004689744262189599,0.00013267220250234857,1.7070428802945514e-05,6.362962029404784e-05,0.0001931068185161422,2.9577436389427447e-05,2.767567660821868e-05,4.895135143234697e-06,7.57339068950813e-05,2.662622728966113e-07,0.00023352973260948318,6.556568814541919e-07,0.00016209435238723202,4.0266799030685974e-05,5.250217354424436e-06,5.2392021342662076e-05,0.00015614179916045856,8.966011665201279e-05,5.6764083906202245e-05,3.198903568701894e-07,5.081974316478721e-06,1.9006530060927673e-06,3.526871061865222e-08,1.262112108380009e-06,9.47521020289166e-06,3.84924971896794e-07,2.452727855928316e-06,4.778076316824809e-07,6.786150117399359e-07,2.8063739284434064e-05,2.176002869003213e-07,1.0192089421323658e-06,1.8882177763135388e-05,6.760337400990579e-08,5.831497491559645e-06,2.3295507567411278e-07,9.20794882208753e-06,1.0094138858107726e-07,1.267775126212456e-06,1.0818021722869275e-07,5.092145052287833e-06,4.7529995850226214e-07,2.1255564242039782e-07,7.947893732040967e-07,1.2739857169208335e-08,1.8921192124210506e-07,9.897489228638534e-06,2.706436864396977e-06,3.6354268484473096e-09,9.821037760815443e-09,1.7186141487712803e-07,8.228667516263499e-07,1.2281422989701696e-06,2.7802138369281693e-08,3.912885500056973e-07,1.2303106449174095e-06,4.245971574334817e-09,5.679257319979314e-07,5.636105029349636e-07,3.5202152304236733e-10,1.9224312808319155e-08,1.7821227005221374e-07,1.279094418382698e-06,2.084859440643072e-08,7.165761459759779e-07,4.275408103104894e-07,3.927585368046493e-09,1.7758350345786766e-09,8.825924835420551e-08,3.4306846341536357e-07,5.290564497606454e-07,5.142203240993126e-08,1.5177139855993005e-07,5.244857304020911e-08,5.141874392933232e-08,1.1533161050625296e-06,6.338541114203622e-08,6.755571591021692e-08,3.9523895156712285e-07,1.9158674491315253e-07,7.379150623876285e-10,2.0003076528496422e-08,4.554662869082904e-09,8.082547844345811e-07,1.7840783637090851e-06,2.9441831195242685e-09,3.0301175790725665e-08,2.0794786825817368e-07,7.217661517344709e-07,3.699608219775996e-08,2.6855920820523238e-08,2.4949446952859944e-08,5.116872481281121e-09,5.3898558949327935e-09,1.2044760122620346e-07,2.874550744547122e-06,2.4086099775111336e-05,4.670667714812282e-07,1.1313172620930345e-11,2.3211785959986742e-07,2.4276852452764786e-06,1.6950322301312326e-07,1.9079211543981955e-08,2.712112121550092e-07,3.515467916770376e-10,1.2761550105544472e-07,8.034844345417014e-09,5.568271710387762e-08,2.411286375014754e-07,3.5544268528475698e-06,7.113791036239547e-07,6.146364697201534e-07,1.9946191276432046e-07,3.2434881105380953e-06,2.7420560209101552e-06,4.893246370762938e-06,7.385215079480645e-07,1.7333653956619344e-06,3.1339605350844124e-06,1.4762144395774612e-08,3.673588500063829e-08,8.965558166984522e-07,7.1185429304509995e-06,2.4687180300020373e-07,1.9342903567753922e-07,3.5167854894879724e-07,4.7535298364209666e-08,3.8292646431514754e-07,1.5823617971477688e-09,6.104726514077896e-06,1.4028800476850734e-07,2.266008003459774e-08,2.0790091648237308e-07,2.929204405255348e-06,4.539929356894845e-07,5.631051180898794e-12,3.8144957814623126e-07,2.4738055159900796e-08,9.023390923346142e-10,1.3911703211633153e-07,8.031496268046112e-08,1.9058434141960845e-06,3.360405109731346e-08,4.003114214778947e-06,1.9250184468688758e-07,3.7550074072356665e-07,4.2562922075717324e-08,3.3597871684776237e-07,4.896207768112504e-07,5.318260960507359e-07,8.383200800210489e-10,1.5532341413049267e-08,8.892286278427974e-07,3.912672468242562e-07,8.212833755294469e-07,1.3184770308871663e-06
3N1P+1,N1,0.0,0.0,0.0,0.000289766452975293,0.00034385544432113946,0.0021858091902573484,0.2906739872547508,0.0002756399694074929,0.0008427917580458022,0.00012245096648366705,0.007129125479781173,0.054791961900902963,2.0956191244536626e-06,0.00040182842195357615,0.27152544666545175,0.15921749162131604,4.614457690843565e-06,0.00022013776306906152,0.002027699792676252,0.0003532024500549902,0.0002887018006032527,4.910458741491652e-05,0.018235701910442437,4.729392344415828e-07,0.00010225029361565774,1.5308676336367455e-05,0.022630759306949022,0.011437513079235684,5.06674954237063e-05,0.0004199127508284217,0.0002872370096591581,0.0002647642077655554,0.00012040445621930296,0.004944728991006286,0.0004619020921929895,0.003352994977833035,0.001072876703954062,0.0007939404637893333,4.410545249999842e-05,1.186218687365681e-05,6.174222754840031e-06,3.6277611958901446e-07,0.00046603700986014296,8.712435548563491e-07,0.0008480631177121278,1.0674279491196259e-05,0.0005172832710442776,0.00029425512562220035,4.540339095226997e-05,8.418109196695056e-05,8.513111898911241e-05,0.002284220589060304,0.0010595485130484583,0.0035168517412689226,0.0018056971441220426,6.695920341348582e-05,0.0003046639164874243,1.8711870116039364e-05,2.752882223955311e-06,0.0009752272803742468,0.007645938820884934,0.00029882563801653106,0.000328410519443878,0.0024917957214860564,4.664578781765627e-05,7.20783802470315e-05,0.00419374758322677,0.0018415586614919377,0.00990619894962097,0.06911040498953902,0.19994839117980767,0.0025552520357079445,0.11474441693458193,0.025908311144284824,0.05943084588489267,0.001228678828281815,0.05984470380835116,6.656027216789262e-05,0.0005138180919066482,0.02805705053684604,0.011868537613885843,0.00021668665390528474,0.00032084335101911776,7.723109486246216e-05,0.008519715452208754,0.0014556256763640363,5.198820409013649e-05,0.003178176147745848,0.002014540032605261,0.0031603380581439744,4.2075476005543067e-05,7.795002557475783e-05,7.178449834555067e-09,0.0017229200822850288,0.0024706420627853554,9.307288957427495e-05,0.0008850092676884191,5.0589762531139115e-05,0.0004342531360486124,2.339467564871356e-05,0.00010184342148722436,0.0018624748127242796,0.0018563506353030945,0.007546359086758603,0.001357667437507537,0.0007132672310881105,0.00019561423203606765,0.0010530865741644746,0.00023459605111852966,0.00020548157993904859,0.0001248331773464617,0.00022326036218256462,0.0001759707401145505,0.0006080683257307928,2.9673746149150304e-07,8.35682686695094e-06,2.397402288245587e-06,1.2577555126291884e-06,4.2884479349858395e-06,2.0469264105926754e-07,5.523042082833385e-05,0.00010672812584822111,3.097670243423778e-06,8.590075631698113e-06,0.00015443868892472956,0.00018802799421813177,0.00026591008271359406,5.634780498775527e-05,0.00010936266243355419,8.945613302158151e-05,1.7042628737140575e-06,8.505836932082289e-05,3.059355735857139e-05,2.16637520522589e-05,5.831493239139007e-05,1.4098773046811175e-06,2.368004863306794e-07,3.092844333307809e-05,2.8955436178979e-05,4.559086511646271e-06,8.736906309536607e-09,3.1333850012416065e-06,1.2806421989530747e-07,2.8781218609497117e-05,1.9104963308258505e-05,6.576868538221703e-05,2.005298815888068e-09,7.893729447872033e-08,9.440339852062607e-07,3.9263818729651234e-07,3.434600772678209e-07,3.547612053012017e-07,3.1679012568730514e-07,9.757718810732285e-07,5.812572956287454e-07,5.510763179117362e-09,3.323011191769254e-06,2.623134177426323e-06,8.084842093580846e-07,3.48680977868554e-07,2.1828326790540586e-07,2.7526114720899386e-10,1.2699880795885576e-06,9.239257536819423e-07,1.91211380062839e-09,5.8601771879551734e-08,9.05222915736914e-07,2.692352384148222e-06,2.1990948226857654e-06,1.7537889895891112e-07,9.335687489731015e-07,2.8927843489512384e-06,1.1961662815807017e-07,3.873576657209554e-07,2.521916189213158e-07,3.0681466589577155e-07,8.804441153920095e-08,1.7855868339466952e-07,2.8282237938270782e-06,1.3486595795697554e-07,1.0828239682680874e-06,5.91859733667377e-07,4.3011905148659935e-10,6.4157092971584e-08,4.3011087269562154e-07,3.541812061413907e-07,3.1927847077284355e-07,3.3619755424041387e-08,2.0063139327675117e-07,4.777804440969646e-07,6.983842437691123e-08,1.0387674898026944e-06,2.9092325881663328e-08,2.482448322460584e-07,4.852229615881498e-07,2.468842714709041e-07,1.1935898935888645e-09,2.0687836777000257e-08,3.8464369467305914e-09,7.006291231625994e-07,6.215295358380502e-07,6.1954326113777825e-09,3.532629699876111e-08,2.1390705651214148e-07,2.2580309355646477e-07,5.6974311712920667e-08,2.8370232607599633e-08,1.1525275844803673e-08,2.7636415378395895e-09,2.1390352378247712e-08,1.001677960577041e-07,3.397383395054021e-06,2.105918982175936e-05,7.710079703571182e-07,3.0653720894946446e-08,1.125395967527254e-07,2.0798476940697697e-07,1.8352594999271332e-09,7.63337428821842e-07,6.604825530942549e-07,8.82898334442217e-08,4.854946293875173e-07,1.7196159385335363e-08,1.108489349199715e-07,7.691613124194419e-09,8.776261595233592e-06,7.066137892586255e-07,7.725067052710699e-07,2.321814329686589e-07,8.254152555231542e-06,6.723949303566457e-06,7.218253121443752e-06,9.41157006106863e-07,2.6250144276041e-06,3.97695531351161e-06,4.875244874469331e-08,5.672922402055747e-06,1.417488462385208e-06,8.106045793265793e-06,1.9673002848996646e-07,2.419067168801803e-08,1.6461831815473005e-06,2.5100151956891636e-08,4.6931047403830917e-07,1.0558330809651295e-06,8.042161282251215e-06,7.391926568622864e-07,8.174603216559717e-09,2.0304027437134664e-07,1.8767513920714407e-06,1.3617207565985723e-06,7.486538722289993e-09,4.298887108511451e-07,7.398728740781735e-09,4.169818290655769e-08,8.101178794461816e-08,4.838070322144006e-08,1.4907242484873962e-06,8.705116982810068e-08,2.3455177400322214e-06,9.443724309221579e-07,9.982858673041051e-08,6.068388413993375e-08,8.323596034642833e-09,7.622701625464856e-07,7.468985687708596e-07,4.536218045636531e-08,8.081155078443203e-08,2.024123990862492e-06,1.7776119087820064e-07,5.296012846045528e-07,2.3590981639287634e-06
4N1P-1,N1,0.0,0.0,0.0,0.0,0.036493233153122695,0.033261546835289924,0.0011370270183919118,0.20513336558509287,0.037046977919891866,0.008650186506647506,0.0004360586153633328,0.0002833273597517838,0.0035036398076602193,0.00445312268802156,0.008916252051020646,0.0003297066165508511,0.01097584046717226,0.06358732001237888,0.0002485538188330416,0.137369037812344,0.13572497743356982,0.015968282208922435,0.00030302905804013847,0.00680932451449312,0.05908708632144677,0.012655341984525226,9.018001167770962e-05,0.0021725254276572237,0.035873585674112585,0.019890939301993482,0.003433946830708301,0.002148514780865529,0.0004022208662894933,0.012602303616078725,0.008405535895796401,0.01070057234942201,0.00015873650508035908,0.00284199806449692,0.0014917012112674044,1.0792319230290559e-05,0.00037713163258112914,2.30279880875095e-06,0.005303693067805648,0.002039676509399513,0.004223677183997188,8.112121045278364e-05,0.0021425638256089563,0.0013037172305585543,0.0004076623291133785,0.0008011271798888941,0.000496469297146529,0.019261401305524117,0.0026948130614825594,0.007516618826193255,0.0021583181212005975,0.0035053178924808748,0.002027795922442621,0.0008285095478219873,0.0003608470825273713,0.0013598778250831778,0.0031227951108070418,9.642245871166466e-05,0.0018189895480122953,0.0003847615336221022,0.000819612783382162,3.349666483210001e-05,0.0020674170343863985,0.0030082079716566845,0.00014699058543143906,0.0005303138993526524,0.0012647145610098498,0.001979079183075161,0.0003407865672846455,0.0009297874721965194,0.0009306187413278266,0.028488866219726017,0.0037849105710701103,0.00800887371034742,0.04118791554979517,6.611027765091038e-05,0.0021934685068289994,0.013830435885203496,0.00011323619855474476,0.0005017539771694501,0.009224042530002308,0.0020585433746092008,0.0003319338764966595,0.005456447642182116,0.010788834025891703,0.0010289326483703398,0.00046725511640755,0.0010034173977775396,0.00010372802424152283,0.002945256097915294,0.00452169030800631,0.000943547387066701,0.004722610193111931,0.002511089843897807,0.0002917495728691488,0.002158473031965258,4.232418137228855e-05,0.0007296442514475032,0.0017294040227264773,0.0022938356424080375,3.93916022138896e-05,0.00017293264458162483,5.6858544204452244e-05,0.00038058613819202947,0.00010791222126682598,0.00019688523242056277,0.00024696164337623117,0.0004462907327125176,2.4703464546194098e-05,0.00039270890537790315,4.742915430089312e-05,0.0013522150080347295,0.0013549706773199333,2.2315105504766564e-05,0.002353919593209408,0.00020143763290869643,8.972779386162699e-07,0.00023583738993560033,0.00012903476338976816,5.945016911912404e-05,0.0008201533001761518,0.001087168719356102,0.00010486340069615352,0.00017126871940398303,0.0005034210281267271,0.00021709424103599773,1.3494502582034329e-05,0.0003278491890239543,0.000519682721666026,0.00043598265340616393,6.070155055759585e-05,6.141181442487209e-06,2.798749489940633e-07,4.467578058164889e-06,8.368045815565495e-05,1.673391571510585e-05,4.025062296797444e-06,0.0001753939329152132,6.6415884627524235e-06,0.00014549495434290627,8.790829566640568e-05,1.7113374397581538e-06,1.6243520637448938e-06,5.264128923698763e-05,0.000126152539023483,5.173954552351034e-06,1.436940331744907e-05,6.498243097396994e-06,7.235093137936133e-06,2.327478629915447e-05,7.081698152333615e-07,2.9239585006113344e-05,3.8787155989705724e-05,1.5238248532556398e-05,2.0537475826643004e-06,1.9668943609385536e-06,9.313616468276109e-06,3.9474132762506997e-07,5.2155519257190974e-05,4.006282220236912e-05,5.1298260972387766e-08,3.137225738747418e-06,1.3325826424548382e-06,1.0738312017366525e-08,1.474585263672168e-06,7.142332397958029e-06,8.030305556960826e-06,3.84894963900706e-07,3.10212754595085e-07,1.7915934931167499e-06,3.9107416494044145e-06,1.5645800721664216e-07,5.636458189073323e-09,2.20097788727891e-06,3.0386053793129975e-06,3.955758547746768e-05,3.406226583013705e-06,1.3070766144984702e-06,6.156586351835358e-11,8.530296469189125e-09,9.624163244126294e-08,1.8211450125704687e-09,4.3710189334689176e-07,9.510572773763215e-08,3.182156715908491e-08,1.2868908099150644e-06,7.149479008816684e-08,5.838430505722414e-07,2.4282817978615867e-09,3.5003291376511925e-09,1.933070621351618e-07,7.54499387412011e-08,1.3036922652531757e-09,6.358636328585021e-08,2.589669745312051e-07,5.927746391520827e-07,3.891609364536919e-06,1.0782311932189259e-08,1.1004671529590837e-07,1.7858690348759865e-07,6.858022256750473e-07,9.887046736878347e-11,3.0677622664398996e-09,1.5424903909710963e-07,4.040636936153419e-09,1.8861578965356784e-11,5.7832701294557864e-08,1.5369554775546135e-06,1.6284511923814193e-05,3.609860010911348e-08,3.622678779180433e-08,4.6603535652778305e-07,1.282621376663684e-06,4.411846887819593e-09,2.693203544623657e-07,2.260034741574657e-07,8.789593053393219e-09,1.1180137993171968e-07,1.923868198083767e-08,2.3748071287243988e-08,6.248321371415955e-08,1.6614443792750677e-05,4.948994161146913e-07,9.101356868157495e-08,1.0327786399422223e-06,1.632536526496864e-05,2.8784113296431713e-05,2.3536755398012588e-05,1.075327187294306e-07,9.677730470780688e-06,8.120264311628489e-06,5.105416711614907e-07,3.2244455887564527e-06,1.1615504488249329e-05,3.11334869049773e-05,2.0118688515147198e-07,8.92057668533397e-06,3.292830973888883e-06,9.987379123721496e-08,1.602627650587607e-06,2.540750858592844e-07,5.9501904612346834e-06,8.373655511206834e-07,7.738429186332496e-08,4.302402500933056e-07,2.7513449785132593e-06,4.4091252910938294e-06,4.800182544784093e-07,2.543172363811408e-07,6.871331157398686e-07,1.254683217322139e-07,3.832500901079783e-07,3.5263839381904916e-07,8.145170933726575e-06,2.482854211116603e-07,2.0566140466193872e-05,3.2187003409234194e-06,9.870298982583847e-07,6.696566101638268e-08,2.1713021602920435e-07,1.3009109673944863e-06,3.323338809035903e-06,1.3062795289897622e-10,1.5887891779975405e-07,8.129547200086407e-06,5.706966892393694e-07,4.163523293243543e-06,7.807647198099232e-06
