 , ,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,H2,H2,H3,H3,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,H5,H5,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,H7,H7,H8,H8,O9,O9,O9,O9,O9,O9,O9,O9,O9,O9,O9,O9,O9,O9,H10,H10,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,O12,O12,O12,O12,O12,O12,O12,O12,O12,O12,O12,O12,O12,O12,N13,N13,N13,N13,N13,N13,N13,N13,N13,N13,N13,N13,N13,N13,H14,H14,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,H16,H16,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,C17,H18,H18,H19,H19,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C21,C21,C21,C21,C21,C21,C21,C21,C21,C21,C21,C21,C21,C21,H22,H22,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,H24,H24,C25,C25,C25,C25,C25,C25,C25,C25,C25,C25,C25,C25,C25,C25,H26,H26,C27,C27,C27,C27,C27,C27,C27,C27,C27,C27,C27,C27,C27,C27,H28,H28,C29,C29,C29,C29,C29,C29,C29,C29,C29,C29,C29,C29,C29,C29,O30,O30,O30,O30,O30,O30,O30,O30,O30,O30,O30,O30,O30,O30,H31,H31,C32,C32,C32,C32,C32,C32,C32,C32,C32,C32,C32,C32,C32,C32,O33,O33,O33,O33,O33,O33,O33,O33,O33,O33,O33,O33,O33,O33,O34,O34,O34,O34,O34,O34,O34,O34,O34,O34,O34,O34,O34,O34,H35,H35
1N1S,N1,0.0,0.02417271514856556,0.00012833687289326434,0.0011145539311743224,0.0002663681152228481,0.00012258322508151842,0.0006699520391293401,0.00199274653383541,0.0003973820427400909,7.040498262944617e-06,7.276367991576604e-05,1.2071001724983654e-06,1.402709306255745e-05,0.0001082539519121073,0.008239367545829879,0.001503183405437758,0.008149517048016142,0.0013526379545342193,0.0012311589245096455,0.0021661722927166505,0.006576695617828365,0.002231910039064644,0.0006360247975096822,0.0005843947250128156,0.00042402104077199354,0.00020795124763384187,1.2651628515714108e-05,0.00028125163865361236,0.0005537908721064411,4.822283112679293e-05,0.00012102063726807111,4.639325629444968e-05,2.5690075381001876e-05,8.381505548782364e-05,2.1818529574002543e-05,0.0002143112589050311,0.00010155189297944567,1.634824588947481e-05,0.00020770571817219086,6.41822124447522e-06,0.00018404638792479666,5.8032651387485146e-05,5.1533572752893164e-05,2.1158335137660966e-05,7.34649020339706e-07,0.0001086905065728061,2.614602439415803e-05,3.53340794967405e-06,0.00010349140574783533,8.742149405960298e-05,5.766202057500003e-05,4.549725825420126e-06,2.3376676911712746e-05,9.381074280301327e-05,0.00022108231807216328,7.222397494954791e-06,0.0001854517551522772,5.425570813866187e-05,1.4190333172736658e-05,8.619888645977625e-06,7.500604675358957e-06,1.0753085862708067e-06,5.769550597140016e-07,9.715477525151783e-06,2.4873699864536025e-06,2.9013975666042358e-06,1.989299877491746e-06,0.0010166892416494377,5.962115579710714e-06,6.752930081188602e-05,8.638864095344978e-05,4.374280617724935e-07,4.047281238062084e-05,1.8526332001056467e-05,0.0002913683257852462,2.2379155365848113e-05,6.18495203941194e-08,5.036955217940786e-05,2.448874041605098e-06,1.9825457036271033e-05,3.8465798157805153e-08,5.986803638891036e-06,1.4492604028873424e-05,3.3798936453832695e-05,0.00024829812028759335,1.6562638520678519e-06,6.733748178344712e-05,3.522042944403836e-06,1.6483192478711217e-05,1.976580681573026e-06,2.7440919267984754e-06,6.429096267579482e-06,3.2275594928909968e-06,5.112381532418331e-07,1.3205924878634256e-07,2.3126120141103712e-07,7.623703352499511e-07,8.995253538035541e-06,1.934919916224409e-05,7.524845102580002e-08,4.4822512612618937e-07,2.724934942577306e-06,4.39724059386748e-08,3.103615211497157e-07,1.5422076036220034e-06,2.0007550074196967e-06,3.671574203001349e-08,3.6067426036623385e-06,1.1758652655735613e-07,4.238766097841573e-07,4.1440099209921755e-06,7.383775020075589e-06,3.866382962125492e-07,2.207588875036137e-06,5.846295970446391e-06,1.5165646516379638e-12,2.809494266120538e-07,2.9694529057877617e-07,3.98275839352813e-06,1.9268445150544267e-07,5.8887117404538e-10,4.813909462997312e-07,1.1042834655028422e-07,1.3269059112586135e-07,2.1359047863711567e-10,1.2304894719816772e-07,4.2651379517089083e-07,1.4290507706071764e-06,8.105701360117123e-09,4.283689714057459e-08,5.59825985568807e-09,7.490817477417977e-08,9.874252060448896e-08,5.099831001942334e-08,8.503258541736614e-09,6.305398070338697e-08,7.724211048554253e-08,2.8025769649442367e-08,3.728609793141047e-08,8.017356706302436e-08,8.419213937127523e-11,2.4072414672726694e-08,1.7354782055889473e-09,1.2044079289452725e-08,8.188119671181937e-08,3.4563980344515244e-08,5.400123820331615e-09,2.3895234679827126e-09,1.9513048310493275e-07,3.063524967039655e-08,1.413249739457001e-09,6.61166814630576e-08,1.3520249364518122e-08,4.4887824346417915e-08,3.4259205472508825e-08,1.7401803054095666e-09,2.267904447572633e-09,3.3664063481264606e-09,2.3349544520101517e-11,7.993922440663326e-09,1.1197862914702483e-09,1.897387313931631e-08,4.52943993423105e-08,2.846618851748417e-08,7.809951996229358e-08,1.0610447187531236e-08,1.0660512472782102e-09,5.575664374646294e-10,1.5786304263798456e-08,5.003223113586586e-10,4.418004601047798e-09,1.3718916003213621e-09,9.800157352302108e-10,1.1740323158093702e-09,4.469260073136638e-09,1.432853835581227e-11,5.509455947017017e-10,5.54213452907959e-09,2.444336644202849e-08,4.792274421738796e-08,2.1776336733836388e-08,1.7394758966560175e-09,2.089194484078405e-08,1.385529468933555e-10,9.600873207560312e-09,6.233035226843597e-09,6.559371379388779e-10,1.1364872098962309e-09,1.2200565280284792e-09,1.276569960850793e-10,9.408234191710108e-10,7.015619196693024e-10,1.1531769983363915e-10,8.762057746025675e-11,5.141836512123632e-09,9.000220568822215e-10,6.106031236186027e-10,1.125857185257928e-10,7.087170406094856e-09,3.0358249247797175e-10,1.1450451697925246e-09,3.930557268549961e-09,2.4847873758560013e-11,1.4630963107720163e-10,4.058992031374942e-11,6.94634877396183e-10,2.2018920020627775e-10,1.6393308932549644e-10,1.7408852137634767e-12,3.3912361807608704e-10,1.5598478064760002e-09,2.7301787497435726e-09,2.7462314644566277e-09,1.9811041696016218e-11,3.285633987104575e-10,1.669753224575743e-11,1.0978393749638826e-09,2.1272053840615257e-09,7.614836261549129e-10,1.595054921477157e-10,7.29074023375631e-11,1.162799939669057e-09,2.3580781771670445e-10,3.134736914489622e-11,3.8509861965962955e-11,1.437785446256612e-10,1.1631368757036853e-08,6.348464864913694e-09,6.287564247031696e-09,7.663425449777606e-12,4.685870802489944e-09,1.8147621183572937e-09,1.0463723221221244e-09,4.938993658498703e-12,9.070333373273343e-11,1.715680097991168e-10,4.0089692676659183e-10,8.251360705813227e-11,8.670078543993043e-12,2.1594726007378995e-11,3.93264465436971e-09,1.6850327799744491e-09,1.1293472823581396e-09,5.630163002479094e-12,7.204581375930275e-10,3.456077646291078e-10,1.7682055819534526e-10,5.457985730039638e-10,1.4607828835444536e-11,4.203415393533305e-12,3.370898005172762e-11,2.5354121580001276e-10,5.8046900619501685e-12,4.211608839455039e-11,1.4086783622913046e-07,3.163231117042642e-07,1.683872921098839e-07,2.0141310463905882e-07,3.36936087252937e-07,2.6372753425540907e-07,2.7868579666190385e-09,6.730118073949853e-08,7.064767593156773e-08,6.833947321926992e-08,1.92929295872446e-08,3.069133419630887e-08,1.0112098380865575e-09,1.1434387736652951e-07,3.529411862768228e-08,4.3223467027786455e-08,2.285139020230531e-07,2.5558908922640455e-07,3.890325617206258e-09,2.832265977303905e-09,7.201980301019262e-08,2.3776785118556631e-07,1.0378278236800043e-09,5.01432728672313e-10,1.402793964322413e-09,1.747917754979511e-09,6.3810887684923046e-09,3.435491641168298e-09,2.6535095828950084e-08,6.241935501805074e-08,6.384777795354069e-08,2.1110307479865753e-07,1.570441798826039e-08,2.58070231851093e-10,1.1910628039402127e-10,1.0492414270757422e-08,1.915365643867517e-10,5.949575151986686e-09,2.295585807554623e-08,1.4761160627152492e-09,4.8584170853072095e-09,1.7649739586511615e-09,2.402593413108889e-08,5.8136349179171987e-08
2N1S,N1,0.0,0.0,0.001213519912834915,0.022060746661522135,0.006853075746612536,0.2674495316096195,0.005830472629792638,0.036749302350555624,0.011307414611223976,0.0006769927134580023,0.0011477140019053866,1.8331829039208714e-06,0.0004503438084089151,0.004795419033217785,0.11196630978650823,0.1633338139641669,0.11550890843247741,0.1619084808072726,0.0037628001245459952,0.006148240081842005,0.06509365780037513,0.02371810942625041,0.006285747246360884,0.0405713264126093,0.1518877423474425,0.0674546735047592,0.01157888922308059,0.01518915396888576,0.03183689519492661,0.002816235212841134,0.005396032509681348,0.0027524540419996413,0.0006511295034159481,0.0011716329351814103,0.00017288063725784397,0.00321923655655576,0.0047999329840267,8.004570020281321e-05,0.005072120462200402,1.7753230379113916e-06,0.000574714395543019,0.0005515902932486938,0.0006986239575565989,0.0005759072799045306,6.0928211559563294e-05,0.001423147017744153,0.0002238247403867355,4.4718462399728764e-07,0.003109118447520931,0.002762735070845679,0.0011467318241420443,4.013808738356772e-05,2.428388168662643e-05,0.00060332450662548,0.00334099323945658,0.00024168347027631043,0.003987026409836503,0.0004797533848215352,0.0010690995534496928,4.7491362855645036e-05,0.0018293204258403861,5.214098870753858e-05,0.00012657133963855927,6.907622149232573e-05,5.6410767489856184e-05,0.00026623340168097087,8.955419629952388e-05,0.01745325738923187,0.00010609921088811092,0.000923368102898614,0.0035087133326912046,0.0001315209505805548,0.0008425460626226844,2.1335269240196908e-07,0.0017516832847705999,1.0523541948970205e-07,0.0001924541736975094,8.407661754161744e-05,3.7845643867662204e-06,0.0003729646215082649,1.4410211313098387e-07,5.17872927781049e-05,6.1433324800797e-05,0.0004929219924898476,0.006980859943960471,7.526231357557478e-05,0.0013677358161858777,0.0005336096012480418,0.005060569405380022,3.128262178542229e-05,0.0004172747587576353,6.245429641849043e-05,0.0002055008066725872,7.295428079778787e-05,6.133433901722718e-05,2.5615051245875264e-05,5.274997375792623e-06,5.5698533563131036e-05,0.0005499441391876303,1.1275885042572042e-05,2.567406128717309e-05,5.2410789151746684e-05,0.0002118616253072858,7.796930582726347e-05,6.236838185014193e-06,6.7097738614130265e-06,1.794866947602003e-05,0.0001395825722814159,1.1418030295251569e-05,5.086355394090525e-05,0.00011562181220003964,0.00045889741909421744,6.696904205849563e-06,4.996329015005685e-05,0.0002545548244778928,1.9036976528497007e-07,9.37638007281194e-06,6.307542044226011e-07,1.1946203039236991e-05,9.455606342356759e-07,2.1169102693008313e-06,6.268091417904742e-06,5.347417217471673e-06,2.7507929750036908e-05,5.054273968241318e-07,7.442115466549382e-06,7.700501881480193e-06,3.440556703360187e-05,4.992528501723825e-08,1.2415129244658374e-06,2.4239362743649906e-06,2.0078478315532777e-06,3.228497607921099e-06,3.2131584948302816e-07,2.835749413065969e-10,8.27805619163513e-07,1.8844110618587706e-06,2.05389008312018e-06,1.6405241622940991e-06,3.6816046913301648e-06,8.147723185025768e-08,2.250760837263499e-06,3.3362583806706425e-07,3.485550825743644e-07,4.2695695823269375e-06,2.9102153189519697e-06,1.0115436488433716e-08,9.16663189798328e-09,6.938519359067641e-06,5.294629805696616e-07,2.5120317825866323e-08,1.6971003216070812e-06,6.222639292730037e-09,5.566532168543858e-07,3.1511038445231065e-07,1.9859242783581976e-07,1.0607963440989465e-07,1.5017275933892904e-07,2.2234623031636147e-08,6.852366687404299e-07,9.42842648399278e-09,6.519956867734322e-07,1.4268052610511006e-06,1.196194603814149e-06,2.579194120944095e-06,2.4751374150255856e-07,1.681866867997428e-08,4.4007676613944113e-08,2.686695448339549e-07,2.4898147099605694e-08,2.74011200174229e-07,9.90533333133925e-08,1.571476859751897e-08,1.6159096571932707e-07,2.8484365133252254e-07,5.645937939391388e-09,3.6311946782774385e-09,1.3104917906403557e-07,5.17032745062096e-07,1.2509280811201506e-06,4.188138404970232e-07,3.4719128905180696e-08,1.9225956915391862e-07,1.611698241532622e-08,4.571477418835457e-08,4.6080042603868776e-07,5.507646294589108e-08,1.8907862386896568e-08,7.232142973379041e-08,2.0295375158241313e-08,2.3544966420985247e-08,1.2377045921496688e-07,7.077958219525726e-10,1.2064763410535306e-08,3.3626470763437055e-07,4.268969311382875e-08,2.1905651959031047e-08,4.7327231023075456e-09,3.3226591877877354e-07,4.478623205628196e-08,7.212571651038502e-08,3.1457672799994896e-07,2.409106247824866e-09,1.1675887812145902e-08,3.5768632500321473e-10,5.8431598892738634e-08,9.278807500123776e-09,1.0970299779700099e-08,7.596256956787784e-10,8.003225637764899e-09,1.3608445437185424e-07,2.305985651318565e-07,1.8969300885629536e-07,2.6299851185740408e-11,1.1868692695315985e-07,9.53319614360737e-08,1.6782741552034963e-07,1.2282818029341058e-07,6.75732620969427e-08,1.729325505017698e-08,4.83247863947156e-09,6.553152709365406e-08,2.162811929551367e-08,9.807122225424791e-09,3.0133673334376e-11,2.138604848767045e-09,4.5755583188977766e-07,2.153793006165472e-07,2.471353099942064e-07,1.434337537631336e-09,2.0982492898724558e-07,1.178152526648546e-07,8.412676200109104e-08,3.017548433348338e-10,1.6615915754414345e-08,1.3903964646289069e-08,4.895430971707526e-08,1.0663518068554367e-08,3.559463834790222e-11,1.24008892044003e-09,1.2887659606164448e-07,6.361863391646239e-08,3.39893171386052e-08,6.181721801112872e-13,3.4338828669433497e-08,2.1577270636896628e-08,9.879301376969352e-09,4.501166794845801e-08,6.40638209148392e-10,1.1067691207955477e-09,1.5326073743437973e-09,1.7291505782779382e-08,3.346212196220222e-11,2.916470620561995e-09,8.903650337011015e-07,1.3764436690433257e-05,1.4644311444378388e-05,7.756429322824943e-06,1.2913759177113349e-05,7.492924573693216e-06,1.8134649160117533e-07,1.574957083416706e-06,2.102387433922104e-06,3.1691366875197247e-06,9.0910800620847e-07,3.788076368804738e-06,2.7864945462141577e-08,8.43601999567234e-06,1.1192120852321352e-07,1.5540943381076033e-06,6.308596593118665e-06,9.684058633663284e-06,3.301086661799957e-07,1.0854001342153197e-07,1.8987164969175296e-06,7.663037191463218e-06,5.7010760112774506e-08,3.505090662159205e-08,6.680079001064598e-08,6.782305232988506e-07,4.648610589796931e-07,3.0868572076236944e-07,1.3090936823445531e-07,2.7812988583342246e-06,3.0672250783680965e-06,6.8294918413869254e-06,3.450367458412984e-07,2.664490961201693e-07,2.997462145160057e-08,1.2105763511627288e-06,2.8227297388383477e-08,9.675613634740898e-07,1.654554691477017e-06,1.3213960969871152e-07,3.205851772936086e-07,1.6214649734003217e-07,1.3661208093651567e-06,2.9963758558793074e-06
3N1P+1,N1,0.0,0.0,0.0,0.00027794398628167016,0.0018294387239659038,0.003591067308182705,0.28841623738377287,0.0001855285015390784,0.0023649488895776116,2.4834438055343355e-05,0.05575509730954442,0.001781119701131706,0.0010628810160968616,0.0009778849268631262,0.26423534325343123,0.17496055551879097,0.004549738405592141,6.404814246518953e-06,0.010972966833687536,0.07072571825517082,0.2169891344991357,0.07784191858852463,0.029111030257681136,0.02832010974020882,0.058231338620952755,0.03705735878098393,0.016617231468999627,0.0009564331243501201,0.021506048359105634,0.01239023744864709,0.001881900694006955,0.005197842350852078,0.0012661665665905097,0.00016555560724418328,3.3970169181163357e-05,0.000575509100344096,0.0006198913969570619,2.7448078041558688e-06,0.002699862231229311,0.0001287816412869347,0.00021578090132434724,0.00030871716975955366,0.00017031638760567347,0.0009774136505180664,2.34080816559068e-05,0.006382966471087936,0.0006861211049264959,0.0007675461285334695,0.0038647389458454917,0.0020419590504068275,0.0004384673934523242,0.00044901067198477307,1.368140514612648e-05,0.00018077740147015575,6.382024517304075e-06,0.0010428366859311922,0.0005217823863041815,5.5978644494025787e-05,9.860260097305229e-06,0.00032941438971256787,0.00022798660755452005,1.1127490384676975e-06,8.417897060475354e-05,5.839513356331594e-05,6.994797779213968e-06,0.00011380942295380336,2.51151903634117e-05,1.1012360995543702e-05,0.0002456236056334049,0.005359496809001385,0.006448262909432678,0.00019311780093733688,0.0036232693906113056,0.0001881639001388713,0.008423720226479858,0.0014119873612146172,0.00046565941198162264,0.008977896272866825,0.0006291728960039489,0.0005402298924488402,0.00018696535566786743,0.0011121800275244453,4.114328273630008e-05,0.0006395830167424954,0.001631526474701328,0.0002083916896249427,0.0015954724566098477,0.0003142863002589813,0.00018380544225804485,5.430844758125275e-05,0.00037834084427634807,0.0006893487936836529,0.00023177290079812174,3.819771862612065e-05,4.304759524464963e-05,2.707306229599027e-05,5.9117743138825674e-05,0.002085958534192134,0.0030061836009314113,1.816119238950975e-05,4.971589966373813e-07,0.0003570252174567301,9.305834276185365e-05,5.01788947682158e-06,0.00022013645358764933,0.0012652700373743109,3.611859666685646e-05,0.0010132073318616097,4.468184475747705e-07,3.405538677303532e-05,0.000456674491745801,6.262795369949004e-05,1.3645205227286183e-05,0.00039574317691215555,0.0008783429536474152,6.264416278156659e-05,0.00027736696030666863,1.0858220543585873e-05,8.780326989032972e-06,1.9916782878937056e-05,3.741833576809128e-05,0.0001892606166049582,5.499934687680508e-07,2.9791173303816976e-06,4.923134440115717e-07,3.2241642471397824e-05,2.3072591324169167e-05,1.438136731168882e-05,1.7670911733880246e-07,6.63227362895924e-06,3.905209877697047e-06,7.285989497951562e-06,1.566879195236126e-05,1.3569661572176983e-07,1.3393772002601168e-06,5.6145191349443735e-06,3.2211185616581872e-06,8.350029375270296e-06,1.0178962844165085e-05,4.1953314159348665e-05,1.0120685427716936e-05,1.5325707283242451e-06,2.21815693013383e-06,2.4244529495121014e-08,2.655248248206732e-05,1.4972943758184698e-05,4.857220825549291e-08,8.666054096551079e-07,4.271823363932725e-06,3.936461121512025e-07,1.401567447878449e-06,2.311024960732766e-06,6.848494549238637e-07,5.294288012436255e-07,4.536965813262128e-06,1.3288149611767608e-06,2.665954452751862e-07,1.363135881948807e-07,3.496197569230475e-07,2.787485116062527e-07,2.2882269412605183e-09,3.855231200944331e-08,2.105735895874261e-06,9.65136957020718e-07,1.466057403476384e-06,3.612011254539027e-07,1.536470590757233e-07,3.0370192138917673e-07,3.8100478327862675e-09,9.100875608680781e-11,1.4479694399049947e-07,8.093204284520539e-08,5.681558334913461e-08,2.1349061563036287e-07,1.4167808748410948e-07,1.0930668992159553e-07,2.552130284882992e-09,1.2188449227679143e-07,2.8161432297224565e-08,1.894374893840478e-06,3.392767800036722e-08,2.482879102316815e-08,2.929298443810069e-06,1.6798010538110475e-08,6.482098013904647e-08,2.97506138613457e-07,1.9479018975587792e-07,1.2445776098601868e-07,1.1130076638110609e-08,1.1319088599748284e-07,5.422222670858901e-10,1.4683152205208216e-07,8.85063355937632e-10,3.1219618001898652e-09,4.1503889747218636e-07,9.508462683882613e-08,5.626886823151267e-08,1.4424640593091453e-08,4.240711608538561e-07,5.713754847036512e-08,6.208298675147716e-08,4.132260347233796e-07,6.108383354685998e-09,1.4727430164285238e-08,6.473961366992853e-10,7.473525664991598e-08,1.3155436739964443e-08,5.117377188668115e-09,2.6220003945809367e-09,2.0514068621579895e-07,1.1617493678173219e-07,3.850012708639383e-07,5.952821191534952e-07,6.857966905471358e-08,7.029470072694721e-08,2.023703249420805e-08,1.763144776845138e-07,5.878607844955752e-08,1.8325123218865258e-07,2.4667518472298866e-08,1.831972351595823e-09,9.509587517442242e-08,4.369009909410693e-08,5.009792491961207e-08,8.626988012849779e-11,8.24088131068379e-09,5.28415756484435e-07,2.884863041785479e-07,3.471673601929126e-07,1.807377891793749e-08,3.0408626283673357e-07,1.6301424698994538e-07,1.8868592288612263e-07,3.774160983738284e-10,1.4371626111397973e-08,2.175580293695134e-08,7.876735508283161e-08,1.1292427215536804e-08,3.438072049277707e-11,1.1344427619519593e-09,1.3890141481454066e-07,8.930845174504043e-08,4.287982058315265e-08,9.816845114585249e-10,4.026292188541447e-08,2.2789381493026895e-08,1.5530963626275707e-08,5.644960388018205e-08,5.22123455581891e-10,1.5524066476757525e-09,1.5980596845821537e-09,2.5187611329968718e-08,1.3322676295501878e-15,9.485697560762674e-09,2.091537227855156e-06,4.5689972635543086e-05,1.7496863606414337e-05,2.349289209879757e-05,4.7789352792815265e-05,1.3197712179113807e-05,1.8154928743019383e-05,2.0049708560065937e-09,1.799328675611278e-05,5.0760826478146726e-05,2.6791209433385532e-05,5.38578664199818e-06,6.7852898546494345e-06,1.514965456461681e-05,4.157695054907151e-08,4.691344606122527e-07,3.9190872769268026e-12,8.488680808049764e-06,1.872420143378406e-07,1.2983963637580587e-07,8.262033239780919e-07,7.433606212803312e-06,1.9478596513522461e-10,1.4428215533435207e-07,1.2325426390624727e-06,1.6900354116167193e-07,4.6934212694083044e-07,1.262443542371372e-06,6.386822666293313e-07,1.862848948563922e-05,1.1477180468677517e-05,2.169275185259778e-05,1.1444317449260666e-07,2.537113391376522e-06,4.5429566908339325e-07,1.7864398920153235e-06,1.1035363023381706e-07,6.933474262726946e-06,1.5326626499279072e-05,1.7225890389660492e-06,1.7480251885970688e-06,8.847848276261061e-07,9.672444436503724e-06,1.4828187627546896e-05
