atom_numbers,value
N1,10.472752506205834
H2,1.9205877042097326
H3,1.9241905551462954
C4,9.620879532464413
H5,2.0740847726889964
C6,9.616797004978975
H7,2.0520224312526896
H8,2.09638290424136
C9,9.622167877800525
H10,2.080299265364139
H11,2.054946571724429
C12,9.644802277049582
H13,2.069311728880238
H14,2.078918864017767
C15,9.553690171373622
H16,2.0101842851655523
H17,2.037599813873168
N18,10.374864498909455
H19,1.7962509178696433
H20,1.8054522252584018
H21,1.8030684755671365
C22,9.687993067724724
O23,10.9558230813418
N24,10.317961736755255
H25,1.871484728509429
C26,9.574498013531361
H27,2.0495269199604924
C28,9.5632579075707
H29,2.071417867085314
C30,9.71711118674587
H31,2.0700828585831714
H32,2.0923543949363617
H33,2.081993034670872
C34,9.715613422537938
H35,2.088218498960514
H36,2.0742997373355907
H37,2.0768235488692204
C38,9.7218644051908
O39,10.922228152803417
O40,10.906347658139207
H41,1.7424948549938475
