 , ,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,H2,H2,H3,H3,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,H5,H5,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,H7,H7,O8,O8,O8,O8,O8,O8,O8,O8,O8,O8,O8,O8,O8,O8,H9,H9,C10,C10,C10,C10,C10,C10,C10,C10,C10,C10,C10,C10,C10,C10,H11,H11,H12,H12,H13,H13,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,O15,O15,O15,O15,O15,O15,O15,O15,O15,O15,O15,O15,O15,O15,N16,N16,N16,N16,N16,N16,N16,N16,N16,N16,N16,N16,N16,N16,H17,H17,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,H19,H19,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,H21,H21,O22,O22,O22,O22,O22,O22,O22,O22,O22,O22,O22,O22,O22,O22,H23,H23,C24,C24,C24,C24,C24,C24,C24,C24,C24,C24,C24,C24,C24,C24,H25,H25,H26,H26,H27,H27,C28,C28,C28,C28,C28,C28,C28,C28,C28,C28,C28,C28,C28,C28,O29,O29,O29,O29,O29,O29,O29,O29,O29,O29,O29,O29,O29,O29,O30,O30,O30,O30,O30,O30,O30,O30,O30,O30,O30,O30,O30,O30,H31,H31
1N1S,N1,0.0,0.023842561914556137,0.0010139022926176633,0.0005670425797144052,9.762763369369765e-05,9.809383232628477e-05,0.0014097277268849684,0.0017682861642451808,0.00018290373614959776,3.164746741073088e-05,5.824346852681406e-05,7.921633947166606e-06,4.9413549079835306e-05,4.326919735817003e-05,0.008130738176681529,0.001405940813714368,0.007920564322926094,0.0013161822730394235,0.0011629764165358436,0.0020961687118443706,0.0001890171839236121,0.007796401992582247,0.0010843315826343236,0.0005816395932338736,7.332674540894146e-07,0.0006394274012788692,0.00011233770608898297,0.0003015026407431898,2.0815494753689823e-06,5.1499341076066685e-06,0.0005076833365922906,0.00027364734845730654,0.0001391711709270993,2.2821796034300235e-05,2.1376111191989677e-05,0.0001777173599046833,0.00020336454968417073,0.00010374295393300592,6.940353580064951e-06,3.2670547922553084e-06,2.1201759376809903e-05,0.00028733263782410035,2.414246343951376e-06,6.62911616738926e-07,8.815837406067617e-05,4.919128226421599e-07,3.386114481368496e-05,6.704083885256118e-08,5.666721520269924e-05,1.2329526188903372e-06,2.6268984705035692e-05,0.0001043111674137176,0.0002914054845701841,0.00020821731741160754,4.288724420042911e-08,6.344403614932936e-05,5.42996507757465e-08,3.1621540315551755e-05,4.3315104836239016e-09,5.206193653961577e-08,1.2133097610167454e-05,5.104854178261675e-09,4.606156545725049e-06,6.631293897607637e-07,5.279115005141222e-06,0.0011636355126504183,5.561750852894898e-06,3.106391509222206e-05,2.7475892585115957e-05,6.424310955122081e-05,3.746330116793928e-06,1.1841312211213761e-05,1.8189355293074527e-06,1.0802885349159297e-05,6.4195885285389664e-06,8.291782620795107e-07,6.90624897961567e-06,2.0848338702639246e-07,5.132756170089792e-08,1.7290740577380337e-06,6.79988745533322e-07,1.3076501659270434e-08,1.660632477351598e-05,3.9169583687659326e-07,3.796084612872619e-06,3.2669070564317337e-06,1.8140011684431023e-07,9.40243760494397e-06,2.42587177101683e-06,2.3139431490903917e-05,2.004807799771413e-07,3.1354960855600744e-05,3.281085885054047e-05,0.00019007559898476245,6.333173241612755e-06,6.584372692741702e-06,1.5854871806303406e-05,2.3815172087715553e-06,1.9023639757864697e-05,1.8079241270729796e-08,4.178663140036454e-06,7.943387318354311e-06,4.375745567175571e-05,0.0001091526361152173,1.4863647359586452e-06,8.257310890602554e-07,1.1749784261105845e-06,2.4624395437378155e-05,4.292263570571109e-06,2.9820744867903315e-07,3.4165980461464684e-09,4.639406261941481e-08,5.861618364022547e-07,1.1821609286893908e-06,5.641793589250543e-08,3.4810173248356335e-06,9.668896250980552e-06,1.3176021385064018e-06,8.142896721352599e-07,9.933256654992562e-07,1.3254076449698005e-06,2.7149080750188403e-06,4.12392822979335e-06,1.5498390015800112e-08,3.6129589711664245e-07,9.785059695843756e-08,1.0438529337575275e-06,3.476106931465939e-07,1.6344817299618342e-06,3.5564264411203084e-07,2.2770973717722853e-09,6.199349322777437e-07,7.753027024826054e-07,6.778254533212902e-07,6.178337104145726e-07,3.9218366443272146e-07,2.711548654499296e-07,2.329781497056871e-06,3.808628190604679e-08,1.7822882891760372e-09,3.103914653079798e-09,4.190173735763025e-08,2.339995225364433e-09,1.6244084150018878e-07,1.5343352210983596e-07,1.125734424900493e-06,3.9504323118277895e-08,1.473556987541258e-08,2.8011134967087514e-07,3.2557978535407983e-10,3.519840796606388e-08,2.366980034196331e-08,1.5268815456437324e-07,1.5904753514206504e-08,6.817269526671055e-09,5.528297208901023e-09,2.464160728243847e-08,4.992228713751601e-09,2.50833742665435e-09,2.951801719719427e-09,2.2843577696107786e-08,2.2881696537524476e-13,2.35495223321891e-09,1.0856110232992933e-08,3.3517172370878257e-08,1.0948307815894509e-08,3.482685229094784e-08,3.7808645103609706e-11,1.0043486042832228e-09,4.066665670876546e-09,1.1931227117401022e-09,2.407823940231424e-12,1.1343682937425825e-10,4.544908727144303e-09,1.5909474015973757e-09,5.074515946335012e-10,4.061624370166328e-10,1.8440298177324621e-09,2.1298360297627994e-10,7.87184961659193e-09,3.1058451366305917e-09,2.473985460937911e-10,4.5755149447046506e-08,1.5472027659058085e-08,9.381442689360142e-08,4.262412645061886e-11,3.634317291556499e-10,2.677360666503148e-09,1.7405929197966685e-09,7.431682186309629e-09,3.640184542685887e-10,1.3835321777122545e-12,3.288453576111294e-08,7.736645768474659e-08,1.1470229654975128e-08,3.00074309844689e-08,5.336864061789015e-09,2.80722496137642e-07,5.217837273363557e-11,1.5874588976672044e-08,2.6263969221673733e-08,1.084153011809974e-08,2.0470435346808813e-08,3.753030997089013e-08,5.179914608355318e-08,1.1443970215907484e-08,1.1985664682967467e-09,3.487786892630851e-09,2.4522759711764763e-08,4.926318908360372e-09,1.7945916974682063e-10,1.4855174701455809e-08,6.555838330535302e-09,6.361950966038421e-10,4.2283532231124354e-10,1.4140841653187408e-07,1.0354923585254028e-08,1.770455559935158e-09,1.83621966520775e-08,1.8952624492030168e-07,1.440191765844645e-08,2.005740462607264e-09,1.0729729466030236e-09,1.8482806951602981e-10,4.840708112130443e-10,4.17337553404451e-10,1.544388089635973e-10,4.723363922209955e-10,2.425517564574875e-10,7.1547772151348e-09,2.7450416606455974e-08,9.943734724515707e-11,7.647216193618078e-13,3.621658528629723e-10,7.221367281928792e-09,2.672583959695274e-10,3.383193725170486e-11,8.525694039640541e-12,7.64362212413161e-10,1.2061876913938008e-09,3.126210401660501e-11,5.664645419400927e-10
2N1S,N1,0.0,0.0,0.022502635926434866,0.008692045558166495,0.0018009036354809105,0.26645928478256264,0.03236402260678828,0.022693237404527444,0.0034446683922206844,0.0020629835970329413,0.002157970121087649,0.00030899646148485616,0.0006684313985783064,0.0008671777846795958,0.11000405564655358,0.1606453523276583,0.10784628001781504,0.1588992429524425,0.0034789068038503235,0.005671221840988228,0.0022607554512101835,0.077637353292348,0.012963841046838898,0.0396143484999798,0.0018670257012929348,0.1882233607100594,0.031785489802717226,0.01498594224668004,6.933862013536185e-05,0.00020958548053529036,0.02642388123886885,0.016032121986068626,0.0046245457586393535,0.00012087230758917045,0.00016341548042375642,0.002760037189774245,0.005177239553104229,0.004597744469204024,1.9868934053590692e-07,1.8984524371656875e-05,0.00014289287563551412,0.0020185402521395446,9.701237052617273e-05,5.622390691284451e-05,0.0008182143520134577,6.194808723991585e-06,0.0004849118868524016,0.0001748574435755934,0.0013464335778685665,0.00022211586284992535,2.7552509875850006e-05,0.0006754934181358863,0.0059264042142062046,0.0039806298798801265,5.6282213948488646e-05,0.0006199710433976158,0.0018977019120325345,0.0014470408475868446,8.660233117652183e-05,0.0002004905623076425,0.0001702489156807374,4.2967946445315874e-07,9.795342430263254e-05,7.6746730197641e-06,0.00013394685660594874,0.02141548285034167,4.1861969469092486e-05,0.0006135107038960363,0.0010330717007596135,0.0019626708278863703,6.851016373543573e-05,0.00035452988497608473,0.0004332249586327386,0.0006932077119299329,2.2012403125160063e-05,4.5309080886069e-05,0.00014398215683808502,1.1310111512896626e-05,6.832813490342815e-06,0.00010369729375381276,4.004593197937112e-06,5.9513258925392165e-06,0.0005509840211184169,6.920246129160645e-05,7.007682577908625e-05,0.0001154739317512643,4.548869627885033e-05,2.825240487780434e-06,3.6548259538804473e-06,0.0015932809389069824,1.4083155207789133e-05,9.258281861068696e-05,0.0012738752411824983,0.00018851293709465367,5.685474455674466e-07,1.6867278240795258e-08,5.911692627713627e-05,3.837893310709717e-06,2.00035811666055e-05,7.809627424038013e-05,1.972988644616258e-05,6.250855607747852e-05,0.001042415666415497,0.0036117708953247174,1.3793319899590983e-06,0.00012795512590635383,0.0007327264809764422,0.003902016557601584,2.9889651913084236e-05,8.275147613812095e-07,0.0001196458969414671,7.993661546246145e-06,7.632189547024382e-09,9.539580839668105e-05,2.753838935998232e-06,1.0418333316497552e-05,0.0003520228095594824,6.81750923376967e-05,5.83344631621685e-06,3.185814914719032e-05,0.0003201784902766569,1.2108807101007812e-05,4.867683435483272e-05,3.380293593924222e-07,1.5498379268841234e-06,1.1825653033037398e-05,2.9774260011494746e-05,9.031320376884366e-05,6.6697286341455e-05,0.0001242869189721496,3.31131708741772e-06,1.389734405954357e-05,5.885558062823648e-05,5.931895223865169e-05,3.3256563054528954e-05,7.648304745089263e-07,2.6296644448642326e-06,8.229069005327716e-06,2.0124628936635247e-06,2.4367214024323403e-08,1.2878159573626036e-05,2.6637590273548284e-06,2.527413401454126e-06,9.415707838078546e-06,5.107821936078949e-06,1.8448894037792485e-05,3.231326424213421e-07,1.6150001491688215e-06,2.2059392981610415e-05,8.1584028910342e-07,2.750908454363099e-06,4.0965281922211716e-07,6.179694042263151e-06,5.5240256413569e-07,8.021537611924145e-08,1.026285587180098e-06,2.672319401320067e-06,1.0335466076316635e-06,5.659777158051327e-08,1.2319850672959376e-07,4.737601992488294e-06,1.8783454414084133e-06,9.740210860087473e-10,1.589832967496818e-07,2.118300496789516e-06,3.120999365613386e-07,1.7987885168047058e-06,5.422484905537317e-08,2.154514047170153e-07,3.4190717368431933e-07,1.5109227557985605e-07,6.1344511692595916e-09,4.971367517647707e-08,1.0371082950211274e-06,1.7693365217397172e-07,3.9767633630560795e-09,6.57372334345041e-08,7.72197834564281e-08,3.0857938426720466e-10,2.4805495346669204e-07,2.0676672374264626e-08,1.1474414352008466e-07,2.1810720718384857e-06,3.8138122082642667e-07,3.297714784800121e-06,5.9581808820041715e-08,2.048627489870114e-09,5.379910110736574e-07,4.606922741068331e-07,7.323339785703098e-07,9.128267142166635e-08,8.218731917253308e-09,1.5942807709556917e-06,2.6560636809946914e-06,8.187110700497158e-07,1.0911748047348624e-06,6.54105675401695e-07,7.280217010130485e-06,1.251289631909458e-07,1.7279950208504147e-06,1.6163294178639376e-06,4.007894284452362e-06,1.5296151056887197e-07,1.430333828267294e-06,1.747306308530483e-06,2.548715105632482e-07,2.0799909350444068e-07,8.10462121858535e-08,3.789813075139037e-06,5.635596411757149e-07,3.18555293254974e-08,4.801238211449288e-07,6.23645974862086e-08,4.2017206736133517e-07,1.8661094891569974e-08,6.134084183706534e-06,1.0199011888367693e-06,2.174614577299394e-07,5.965032889854172e-07,5.0852921988919775e-06,1.2293910351957038e-06,5.5864013193129836e-08,4.131052069311636e-07,4.84795537047944e-10,5.4860560538827485e-12,4.311697221481836e-09,1.9688319863320203e-08,3.3769539653505376e-07,2.1915168790798134e-08,1.3821638349398313e-06,1.3014305784153635e-06,8.831494158201281e-08,9.370415066101145e-08,2.2811076849649226e-07,5.710716592943754e-07,1.0034710618000986e-07,1.178948050295503e-10,1.1179898562474477e-08,2.2826742029913305e-07,3.931649028565687e-08,1.1880054717749999e-07,2.5255905855559035e-07
3N1P+1,N1,0.0,0.0,0.0,0.019435369919453827,0.0014389287139868756,0.021338292255061564,0.15350184976980996,0.028491436059106867,0.0025571774891766097,0.005306413089138928,0.0004981859908532726,1.8555093439731607e-05,0.006455402404766497,0.004246248910118489,0.135109002827698,0.06080122056302928,0.14903331116756302,0.05557791971098203,0.00020100185319771313,0.001690503598496207,0.0016118472740380696,0.007134962389690358,0.0007433518162001107,0.0023753893898352807,0.031858694852501035,0.011131698661936973,0.0015442855779514986,0.004720866145447644,0.052601829079149454,0.0009759581498172132,0.004960400618815086,0.0018392664343422904,0.0005665234631702099,9.10335704595866e-08,0.0001340848000110917,0.007722599165562283,0.007371246454823677,0.0026455344127804814,0.0024977109950734544,0.000632488965677247,3.088075314483518e-05,0.004198483063168723,0.0009693719950605306,0.00026331437018400905,0.002153928741745359,6.94758580532806e-06,0.00025425930468547797,1.560764082197963e-06,0.00025720238997983813,7.966200044506877e-06,0.00018344287965477157,0.004717200911852348,0.010934433454152348,0.012636598071755767,6.178090034048012e-05,0.002648790207880225,0.0009372180585449641,0.002570505182412308,1.4844240598943514e-05,1.5128751220228054e-05,0.0013596752555624647,1.4121041385539712e-05,0.0002742447283803351,0.0001902448873178919,0.000311282859748907,0.05693800717607056,2.1087112733741975e-06,0.00021685666556203742,0.00020708598318863736,0.0004255832672441784,2.012676893192733e-05,5.140110133705633e-05,2.7954306982991284e-05,6.545748211550517e-05,0.00010025874250807476,5.952609752424287e-05,0.0009385809254771615,6.101898651245108e-06,7.072057721302372e-05,0.0001725896173514485,6.543100816580605e-05,2.1249364170472518e-06,0.0005247810740334202,6.250487112291481e-05,0.00018539434065978355,9.811670971027198e-05,0.00020830084655698577,0.007891282011328382,0.006433203123269671,0.005685858654271847,0.0005310467189487689,0.0006267012898200086,0.0013278269315217806,0.0045267514986391255,0.0011649784025835608,0.00013477501490188892,0.0009004840411477311,1.7644736425959096e-05,0.0006125910348857566,3.2652420984158326e-05,6.973117363551218e-05,0.0012465426948065073,3.697187345652608e-05,0.007095823900261866,7.796496673373454e-05,0.0006698774860351975,1.113822089671146e-06,0.0006211627191405888,0.00017730844175245508,0.0005314524093296136,3.199064475434277e-05,0.00018055192502464124,0.0005398583512006283,0.00020746500574464477,2.144837496276253e-06,0.00025208617248040355,7.676412390411613e-05,2.687908238119263e-05,0.00027960660732428977,1.1244857454073554e-06,8.320880366108341e-05,0.0005331090872315869,2.668321018139963e-05,4.919772348177531e-06,0.000796730147771596,0.000196305062629909,0.0006950489693196005,1.3845347108798478e-06,0.00019140524762573108,3.1486300553495994e-06,5.348699917862021e-06,0.00020226081722052314,0.000152033220611969,0.00017538294290719847,1.0474849373665052e-05,2.1882608648660096e-05,6.193649535468637e-07,3.746004572313666e-06,4.03486157320998e-05,9.188092662260061e-07,1.8498627040841598e-05,2.6300357598652013e-05,4.949489210526181e-05,5.062185452131551e-05,5.836723159502455e-05,1.882660921692647e-05,2.1164913621696257e-07,1.0100671341994882e-05,2.5267024974962027e-05,2.2822448997317224e-07,5.3659480139245375e-06,4.253472498660926e-07,1.9307811376378936e-06,5.384948885911456e-06,7.581933956224418e-07,4.71617883213149e-06,2.176598727032797e-05,1.6506308764263622e-07,4.4325402792644297e-07,1.2762940815314039e-06,1.2016814550097621e-05,1.2162453624231517e-05,1.0529122018709813e-09,1.2704940388630348e-07,3.2230817614831153e-07,1.4830306587221287e-06,1.2545658734097742e-08,3.0175564269541155e-08,3.2324524923410536e-07,2.384939259414409e-07,3.772163470472378e-08,1.894462291485155e-06,9.250530517146416e-07,8.520658751898225e-07,4.5796785030916e-08,1.2676137139955301e-07,5.689544391174195e-09,5.946689056735011e-07,1.5318641910511133e-09,3.017866370136346e-07,6.775929626279265e-07,6.369246365878212e-06,1.8589519523715126e-07,4.956993926441555e-09,1.0177121105847675e-06,3.7843516857982706e-06,2.1779295389379172e-07,1.2411525909250543e-06,5.847425434968301e-07,3.5568727962953517e-09,3.3291419176961767e-07,2.524286744076676e-07,1.592008421535951e-06,1.1940068933569137e-08,1.1683285938701715e-07,1.6948750491962983e-07,4.426528386503037e-06,2.043538311458093e-06,5.803623062128338e-07,1.532060600961671e-05,1.5773389256512615e-05,1.1216954978188198e-05,1.2676983907056183e-09,8.958073296483349e-07,1.2650353567345007e-05,9.948223245626053e-06,3.0164528088683085e-06,1.0921870880364892e-05,1.3558477955255555e-05,7.792243548188083e-07,8.89648104007712e-06,1.1489473528136784e-07,3.4148319727478338e-09,2.467107140802227e-08,3.7731139235219757e-07,2.0795489472646977e-06,4.855307988549384e-06,1.7151465048215186e-07,1.880548996524567e-07,1.2577272512359627e-07,2.8293109268773264e-06,1.2138808402895052e-08,2.9013990365811537e-07,1.1902167029731459e-07,1.283920740835498e-07,6.68171296069886e-08,2.3842012430996817e-07,6.941190121789731e-06,2.6274053421815324e-07,5.985914167006001e-06,3.7281477021089415e-06,1.0582124159164152e-06,1.3225220918400282e-08,1.4990877783560563e-07,1.1642923900545554e-06,2.853575922889817e-06,2.7105178102004857e-09,5.399797275984497e-09,7.163242263796832e-06,2.5732718444970715e-07,2.9250396824664904e-06,6.636208727428539e-06
4N1P-1,N1,0.0,0.0,0.0,0.0,0.00010409519356535668,0.014359033806051968,0.02119072632370944,0.2871197391817035,0.00011577756125369376,0.007042303825470553,0.005123914592692014,0.00508689844528698,0.019711645387367138,0.023077584811503016,0.146844664908099,0.09940684105235054,0.0004431033987373212,0.0022877577612172573,0.013656189559506426,0.08268607075356238,0.01423474658568935,0.2823626205868637,0.05024925736048491,0.031398873212934664,0.01174169696464089,0.09343366976482281,0.023594345251414683,0.007182366624669312,0.015509657869541282,0.0013279046779204329,0.006622099787970237,0.017361378547458894,0.0017404812497145983,0.00014753149323354364,4.8943075280805104e-05,0.00038719494322458914,0.0018261222381883435,0.001192006490011277,4.650378307147207e-05,8.060344214788628e-05,0.00011660907725641323,0.002120099294985245,0.0001812416409130435,0.0004274455917880893,0.0049840371594727095,0.000388703688094294,0.0027419980517908726,7.408020985755215e-06,0.0011886007002277488,0.000290149243707738,3.359705669225832e-08,5.071418248769888e-05,0.00024160679811258134,0.002715275193266198,0.00021845735709069558,3.2098725020635044e-05,0.0004448665404122032,0.0006097684089048094,6.255388347220503e-05,0.00016672897178326984,4.426940924795453e-05,2.2032489386258902e-05,5.1705101165477885e-05,1.1491601582536148e-05,0.00019822135673308594,0.008358832674982608,8.296362705229043e-05,0.002278565185321213,0.0012801302917084811,0.0032339391194309286,0.0001724482160527785,0.00027634491444405995,1.072270212132409e-05,0.00021036547183950205,0.0001911802375569316,0.00017163068042380658,0.00013311407392269103,6.363248198670846e-05,2.910023848112786e-06,5.0701201394387496e-05,8.811777466100068e-05,8.955268868682253e-06,0.0005149545586502491,0.00034538985432286395,8.206680398847865e-05,1.4065121967110628e-05,0.0003681414684812978,0.006821013032571432,0.011740718271668893,0.003876922081700762,4.29328967932463e-07,0.0002554355858599422,0.00032854846284502415,0.01074766447638531,0.0014671641083801035,0.005191901384535846,0.004926785371536013,0.0013546249153939538,0.004074914418067621,0.0003763088751700394,2.6452712723390448e-05,0.0004278178974450597,8.402238358584668e-05,0.004008623164659664,0.0017488399354603779,0.00023570064196221097,3.96675064662233e-06,0.0010971520234455134,0.0010284973919296725,0.0005474682205257597,3.2869740660856905e-05,0.00014633861210455734,0.00012309784351094422,0.0003769266533082405,6.460939743480054e-05,0.002336185256829104,0.0026955723085300143,0.0005602526187766799,0.002275091238368443,0.0002974249458120859,2.4351868306737856e-05,0.0007330541855092854,0.0007025733340557672,3.957016132494218e-05,0.0019768291307105113,0.00023696338209044931,0.0007976275759546958,7.078290882311933e-07,0.0007918971377374184,2.7648663526225192e-05,1.575816233789773e-05,0.0004640945747169667,0.0007484275022346942,0.0007589296143621915,1.4828195160632163e-07,2.44715347688107e-05,1.6669174485173244e-08,3.543770518810163e-06,8.575647041642043e-05,7.84599442404943e-05,3.592504169325217e-05,0.00015959462829751025,6.24777968230017e-05,0.00016643141643135628,0.0001204283866567124,2.5774641114750807e-06,2.137366881038716e-06,7.785305865004588e-05,0.00022818295228121954,1.552787765035646e-08,4.9950875099291636e-05,7.968377272238314e-06,1.8926863534218796e-05,1.582826012169747e-05,2.0351588969180767e-05,2.9312837338091313e-05,8.215943547451587e-05,3.2569707064666886e-07,1.0027128016787401e-09,7.722844160840125e-06,6.0265083958732646e-05,4.7503325310671585e-05,4.424793265123128e-08,2.1564516181626914e-06,1.654878767354262e-07,1.0387117125532086e-05,2.2721665882130537e-08,1.8466646007908594e-06,2.4647794649723664e-07,3.3354971398225075e-06,2.761389428229677e-08,1.0197722070559578e-05,3.864633622674418e-06,5.655938620119372e-06,7.208616863429995e-07,1.3295536960278298e-07,7.874558782816621e-10,2.6354911971893102e-05,1.6830478122287218e-07,1.0217216903196658e-05,4.8379578569957005e-06,1.84801144165192e-07,2.0212780240669304e-06,5.608418079727784e-06,3.4907534640638005e-09,8.44686637524461e-07,6.0470919529542755e-06,1.8003321113901904e-06,5.662870436129452e-06,4.87529034920442e-08,1.7417867215208105e-07,2.0807921987664457e-06,1.3886749639091533e-06,3.972715179045849e-08,3.25592019567722e-07,7.361244538373057e-07,3.211075849662848e-11,2.7859218052483925e-05,7.534582322499261e-07,1.4482826740547239e-05,2.8706626389318757e-05,1.1078502084593822e-05,2.736548026849306e-06,1.8306783107213676e-06,1.862846941635965e-05,8.124985344082347e-06,1.0118347746335132e-06,2.7068330763047044e-05,3.320822738417384e-05,7.302223448135692e-08,2.2844335985761077e-05,1.9392880412638647e-07,2.605556637114148e-08,2.8585780009748873e-07,1.1735366904908062e-06,3.003916997812439e-06,2.09035335085872e-06,1.393802948612688e-07,2.4437873946681066e-09,1.470543242731992e-09,3.485491880006464e-06,1.6309527062219331e-09,1.2242396429940072e-08,9.95762377664633e-07,3.399598649256319e-07,7.597060824870994e-07,4.5353430655481475e-07,1.306021408797875e-05,1.0067418187986732e-07,1.7377999842693725e-05,7.61600359533432e-06,1.984744232075286e-06,4.0790881783436816e-10,1.1024538482118373e-07,1.868201688459692e-06,5.372764095179505e-06,1.5107062423247442e-07,1.0357952273665205e-07,1.3234612855184125e-05,6.633998390626061e-07,6.697012330914021e-06,1.1029875536916478e-05
5N1P0,N1,0.0,0.0,0.0,0.0,0.0,0.0023573357564004027,0.002551992449157048,0.0001404604054817682,0.26860398141797015,0.0013122078838152529,0.007047065854501655,0.05018604897915058,0.013179778956276422,0.0012082944113305238,0.22081993850317572,0.11696902266330333,0.2805661161508093,0.1712771872958463,0.0014154887050112919,0.009214842875461926,0.0008259683610263302,0.059306456156208665,0.003331379574757598,0.0029670101119516623,0.0019331367179287184,0.02972470095538382,0.006937950200725407,2.8248271978670303e-05,0.0023630294269918473,0.0015822122355628743,0.01850424404343176,0.01262756906668594,0.008478220905411948,0.0009002693313635568,1.751138890804249e-05,0.001537775627453719,0.0012257123651298052,1.730067913996436e-05,1.9951272891560734e-05,0.0005221353790902938,6.41108299443971e-05,0.0004136427026528722,2.793728780847715e-05,1.8725529749019643e-06,0.00010072721578668897,7.836787751025476e-05,0.00015409760827100882,3.9763685778071434e-05,0.0001607881241918463,0.00020274115267415738,1.0796870677509673e-06,5.903106698879057e-05,4.973522190532265e-06,0.0005118476301322339,0.00023844572800335584,0.00015786269389161944,2.3843143925894594e-06,7.822840045257351e-05,5.4229295430197055e-05,2.9737083731662395e-05,5.7015516428116086e-05,9.691739156325596e-06,3.469696369329256e-06,1.97687433511895e-06,4.4830655483885096e-05,0.001991462946117295,4.36351347521402e-06,7.578137173291921e-05,3.690101262998624e-05,7.59811337793792e-05,8.233111653632719e-05,1.5996338875279292e-05,1.0593881327736199e-10,1.1628332705626576e-06,1.3793961293195878e-05,9.272059320331039e-08,2.475916235411546e-05,7.78040425783999e-05,3.0398168826550886e-07,1.4460783825942514e-05,9.634927726143161e-05,2.7840319234417876e-05,3.852955224559196e-05,2.324867555492105e-05,3.2424113118878495e-06,2.292594855735075e-06,1.4217409389116753e-05,1.5451848241809785e-05,6.030042138815972e-05,1.6198502258646386e-05,0.00014217449749631683,2.674832548965611e-05,2.72989321103978e-06,0.00020674552916277733,3.814725586970269e-06,0.0012578965876848258,1.2862447484884854e-07,0.0006823026271256527,0.00027229732426947706,0.0004986539486659947,3.2353137770613216e-05,0.0005082599282437705,0.0013731048112166633,0.0023678760474936666,0.0015759220716242694,0.00011655982277591903,0.00028830754090902744,0.00020719198829510788,0.0006955904737768748,8.004769977532078e-06,0.0001724592878162845,1.3647676892825089e-05,5.475157028622668e-05,8.252041457712522e-06,1.8110204657251217e-05,0.0006167994345065431,0.00043719273256126456,6.732598384129318e-05,0.0003145430325215415,8.158432498728274e-05,2.126214812214755e-06,0.00021908975904150196,0.00016817162457538615,1.5219223437057394e-08,0.0002062865259746527,9.379270770715209e-06,5.974010770892768e-05,1.1881548745318327e-05,4.3466307626971457e-05,0.00035408788549995407,4.5846154606010714e-07,1.7930009396316393e-05,0.00012166282266257156,5.84010545088276e-05,3.3568920198234764e-05,7.711345389793678e-06,2.737926091622711e-06,6.533732467017828e-05,1.3271390506552905e-06,2.740107290866156e-05,1.5824953272458586e-05,1.024698509799471e-05,4.058863410039137e-06,6.440130251306186e-08,8.168693383936443e-07,4.0495206692803265e-05,3.212950754338806e-07,1.069525682728667e-05,3.577161458512279e-05,1.0005694428549816e-06,1.0998353050517551e-05,1.7352358443467608e-06,3.851152546641146e-06,1.6524151291719136e-07,9.799853931458102e-06,7.65352473841574e-06,7.485645279636799e-06,4.853055961540065e-07,1.5650461129279591e-06,1.4854719261325755e-06,1.3910567978392407e-05,6.0103354799778685e-06,3.900222766972661e-08,1.5778724598014549e-06,1.538498519693121e-07,5.875142963240876e-07,5.181278033283832e-07,5.105813971617579e-07,7.296881587848247e-08,3.919075264313676e-07,2.7325607110384453e-08,1.6190433000939919e-06,2.478547334039405e-07,6.037828363947284e-07,3.612696586330344e-09,2.8865710444136994e-07,3.92153842732057e-08,5.873080945129061e-06,6.30320258210304e-08,3.1022376743017333e-06,2.98563452627576e-07,1.5910055495282904e-09,1.3702717676089549e-06,1.825047482029163e-07,7.607468334835943e-06,7.510308108749086e-08,1.1893987852396037e-06,2.1982669018427714e-09,1.3459551508887557e-06,1.6219508462977927e-06,4.2351033791021564e-10,2.7002413260923674e-07,1.7426525200647802e-07,1.1755849591565948e-06,1.3726249705747762e-06,3.0343457981807376e-06,1.858632003859384e-08,4.944148321861519e-07,1.880753552896408e-09,5.630261816769178e-07,8.52937609430171e-08,2.6299023825337997e-06,3.4452258157458004e-07,1.2570297927005925e-06,3.366958072348325e-07,1.3707478596636236e-06,1.507726824279132e-06,4.3064476142884445e-06,6.89627302596918e-07,2.1070375448850598e-06,5.460447997540641e-06,8.876262140855573e-07,1.121666404202415e-08,2.316683214154125e-07,2.103858364410627e-06,2.83032389125637e-06,3.1071598494136765e-07,2.4150993649385555e-08,1.9779871074376842e-08,1.8945726067975954e-06,5.337798865134857e-07,1.580692710057008e-08,3.728046695794518e-07,2.3805440707569403e-07,1.3932134779182093e-08,1.7708856159259767e-08,2.4047067670451838e-08,7.890580082658971e-07,1.4232301115413293e-08,7.384857281245161e-07,2.2075674621646613e-11,2.1881946121737883e-07,3.6607920694819995e-08,7.398821333381989e-08,1.4457714136995037e-08,2.882830012485016e-07,5.434376082469328e-08,1.6705921979109917e-07,7.801928705308825e-07,3.460840991564851e-08,5.601177819336556e-07,2.4923944819121857e-07
