 , ,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,H2,H2,H3,H3,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,H5,H5,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,H7,H7,H8,H8,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C10,C10,C10,C10,C10,C10,C10,C10,C10,C10,C10,C10,C10,C10,H11,H11,C12,C12,C12,C12,C12,C12,C12,C12,C12,C12,C12,C12,C12,C12,H13,H13,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,C14,H15,H15,C16,C16,C16,C16,C16,C16,C16,C16,C16,C16,C16,C16,C16,C16,H17,H17,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,C18,H19,H19,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,C20,O21,O21,O21,O21,O21,O21,O21,O21,O21,O21,O21,O21,O21,O21,N22,N22,N22,N22,N22,N22,N22,N22,N22,N22,N22,N22,N22,N22,H23,H23,C24,C24,C24,C24,C24,C24,C24,C24,C24,C24,C24,C24,C24,C24,H25,H25,C26,C26,C26,C26,C26,C26,C26,C26,C26,C26,C26,C26,C26,C26,H27,H27,H28,H28,C29,C29,C29,C29,C29,C29,C29,C29,C29,C29,C29,C29,C29,C29,H30,H30,H31,H31,S32,S32,S32,S32,S32,S32,S32,S32,S32,S32,S32,S32,S32,S32,S32,S32,S32,S32,C33,C33,C33,C33,C33,C33,C33,C33,C33,C33,C33,C33,C33,C33,H34,H34,H35,H35,H36,H36,C37,C37,C37,C37,C37,C37,C37,C37,C37,C37,C37,C37,C37,C37,O38,O38,O38,O38,O38,O38,O38,O38,O38,O38,O38,O38,O38,O38,O39,O39,O39,O39,O39,O39,O39,O39,O39,O39,O39,O39,O39,O39,H40,H40
1N1S,N1,0.0,0.023464553373704122,0.00029535611925313177,0.0014838451050942503,0.00031920260662832156,5.141778523065632e-05,0.0007982382593758608,0.003160321117128495,0.00026509083903825115,4.6168813980326795e-05,9.220029804773988e-05,2.424449263349615e-06,2.509128810369854e-05,2.21210579414155e-05,0.007883541925741033,0.0013581820378631981,0.007799689931836662,0.0013258346567666113,0.0011585665684203106,0.0021013942779115613,0.0014235675882927623,0.005015724432190227,0.0031622341160728595,0.0006137954657672307,0.00011404089011102236,0.0005676934356801944,0.0001534174518560416,4.393406671021616e-05,0.00039669062856473314,7.574477097435639e-05,0.00015823285735364068,0.0003527077288014435,0.0001795494103749018,2.4057986398817732e-05,4.602795626826306e-05,0.00022048517587736072,0.0001697961821827132,2.7204375945721893e-05,0.00012992349503870848,2.809603969478047e-07,6.779206840157315e-05,3.98493401516653e-05,0.00020676990756274272,4.530425401494398e-08,1.6971029219797762e-05,4.9565990051902986e-05,2.9367089024207038e-05,3.534462219009771e-05,0.00013572435650921477,0.00010212731935932418,1.4135644035295769e-05,2.1261254579130195e-07,1.3918755363689916e-05,4.759744934634824e-05,7.411988842465078e-06,3.2679610211472365e-05,9.048930939736799e-05,1.616908832535735e-05,9.038021030916e-06,3.959545682441501e-07,4.2422188364366065e-06,1.1933599592672817e-06,3.113748394290017e-06,3.584394013905756e-06,2.1622086771033722e-07,4.359034799783501e-10,1.815300443297474e-08,7.543264415321715e-07,3.167978273932448e-06,1.7838521040314248e-06,1.8734336573178467e-06,3.8848361771925966e-07,3.234698233711697e-07,1.6088944192471644e-06,4.442279255556514e-08,1.3382687957252948e-06,5.19524471387367e-07,2.2243808220356875e-07,3.4881136123932066e-07,3.277176413296612e-07,1.4577833606921331e-08,2.8329554087047626e-06,9.161514046285291e-07,4.501120064226427e-06,1.3453577829558583e-06,1.1243516511383334e-05,1.0002022099442343e-08,2.5647932666572615e-09,2.279159889040372e-06,1.349850529130947e-07,4.91889898257547e-06,4.2123456889253674e-07,3.950216701242848e-07,2.446490539792512e-06,8.062625012073e-09,2.125370728467413e-06,1.8363799754173016e-06,1.280840988826526e-09,1.8824444633636084e-07,8.351754243740572e-08,6.94648489840688e-08,1.353145151483659e-08,5.933284099590708e-07,1.133620219917475e-08,4.6331487890682865e-07,2.6939384056845483e-10,2.014870337241348e-07,6.748641498410812e-08,1.5012881993126115e-08,3.013601385104536e-07,7.477845578862663e-08,2.1966381796856282e-08,1.9593894151626046e-07,1.0710522868606631e-07,3.5696423467124205e-07,1.948422148290163e-06,3.692407712918566e-09,1.5664194454867442e-06,1.5010271579019019e-06,1.698759375390324e-07,2.965842931246243e-07,6.125751017549419e-10,7.439945259868352e-08,2.5234021927555972e-08,1.1575217603865262e-07,8.46526553854865e-08,3.0551635313291747e-07,3.628496446361762e-07,5.391018689238081e-07,3.117541524932932e-07,6.339500480123661e-09,1.3275216748098728e-07,5.221321059956097e-07,1.94682236087651e-06,2.660396920539654e-07,7.48175961184927e-08,3.191023860704689e-07,1.021799810319024e-06,4.034055851587226e-07,1.0883507262082759e-08,5.2236527048332704e-08,1.5937152431089174e-09,1.8246242836084114e-08,2.900306911302053e-09,1.7299942367543508e-08,5.314245266063722e-09,6.782038797226164e-07,4.487131910480002e-06,3.369990982937665e-06,1.1220135300638034e-05,1.0461895172397817e-06,3.6279464764921165e-05,4.504034230656817e-05,0.0001718328186175455,5.718380705621584e-07,4.3926824716544743e-07,1.0746996531141306e-05,1.1520402488640613e-06,1.9389829741534026e-05,3.145447963204262e-08,2.0313784344916375e-06,5.518360709277914e-06,2.4490106769414766e-05,6.76012052256425e-05,1.3616733958832228e-05,5.0214369551326854e-08,7.32068428099808e-08,9.837327511030836e-06,1.816906959994924e-06,1.2177043558214695e-07,2.748875746610979e-07,9.312849930109834e-08,1.2418113912171513e-07,3.9795868578273996e-07,9.081580787384524e-08,3.4469700105344003e-06,1.8517058826272859e-06,6.29046687117274e-06,8.600346856901808e-07,1.5589484820832666e-06,4.7206292430601593e-07,7.508010546608546e-07,3.145808058491184e-10,2.2409199718076422e-07,2.0575176035153575e-07,9.637907792681144e-08,1.53488371734678e-08,1.1105728778271207e-07,1.110030885431712e-06,9.732882351176642e-07,4.400032616036498e-09,1.9841941756304493e-07,1.3713204682908042e-07,6.896942361667158e-07,1.041907227161687e-09,8.495150238818638e-07,8.728347267172865e-07,2.1059549435431535e-06,6.0506553101191685e-09,7.370442506315911e-09,3.783141994118111e-09,1.364055043917567e-08,7.47255507471678e-10,1.1419386294897471e-07,9.202811623865159e-09,5.234445807911214e-07,2.0406876188872047e-10,2.840003365811583e-08,7.138259539019032e-09,1.1857483106503253e-07,2.937069965014416e-08,5.78641947690528e-08,2.634930940104141e-09,4.0797715650242594e-08,5.3763361540504206e-08,1.2845069452538382e-10,1.6409529013383661e-09,4.4465295334639166e-10,5.248980361471922e-09,1.0571222786026624e-09,1.7022072640315855e-10,1.583835951279866e-09,3.945124671389522e-09,2.3525392744971896e-09,2.152916428466156e-09,4.3017833739611433e-10,6.643419148133489e-11,7.697094295266993e-09,3.3237899099702872e-09,1.3841781054679814e-09,2.270874599474837e-10,2.057364723029309e-09,1.5125229957391184e-09,5.886957588074893e-14,6.776398886465529e-11,1.871836019518014e-13,3.7410374797985924e-10,3.0265706607579546e-10,1.982054520510701e-10,4.074061976666599e-09,3.6244562906517785e-10,7.788207856407325e-10,4.3856585030255246e-13,7.321754313949214e-12,1.544555316979057e-10,6.395577401008268e-10,1.8724743977571734e-11,5.112577028398846e-12,4.298186251361358e-10,1.7097829818624177e-09,2.193956127882757e-11,1.0289902263593831e-10,1.8809354074278417e-10,2.373270469036015e-10,2.9779068100310724e-11,5.524077029139818e-10,4.021316613034287e-11,2.64536309524388e-11,2.8500415916177246e-10,8.683756214100669e-10,2.7138166713847056e-11,8.631984016460592e-12,1.4615642029980336e-11,2.867899251413064e-10,5.659250845724273e-12,7.796430168127699e-11,4.7482018317168695e-12,9.670353406932009e-11,9.817324730931887e-11,5.7924220975280605e-12,1.1617498629767908e-11,1.1562556467836771e-11,1.0183395793283978e-11,5.796196855811786e-12,2.8477220581635265e-12,1.5832002375759657e-11,1.666222715357435e-12,4.768851979974897e-12,1.4563905637032803e-12,5.985589801582591e-11,2.9429235381961405e-08,1.0372939396319225e-08,1.9478585411292215e-09,8.212509783334099e-09,1.0507261727354944e-10,2.2821863443489576e-07,3.460630374485518e-07,2.113817392235262e-07,5.440737860240574e-09,7.312603855780253e-10,1.1682659672995754e-08,7.623768394360297e-09,2.9740792051313747e-09,5.563113414375209e-09,2.0846842307964408e-10,6.225300497320063e-09,3.048524277460274e-08,2.3299801421572397e-08,2.1486873391651784e-08,6.95550506080167e-10,2.200498228077663e-09,1.895038570509655e-09,6.1743943291503456e-12,1.5241234246898827e-09,5.8641404232506744e-09,4.281575094466916e-13,2.331085616202877e-09,4.8633180815826904e-11,8.902623083173467e-10,1.0177814147027675e-09,1.9699651243598737e-08,1.7358068538086968e-08,1.7308769972856908e-09,1.7313186440048867e-09,7.622529052397908e-09,1.3445838664694065e-08,9.128962696891563e-09,1.938896265762935e-11,2.5480617615869505e-11,5.811479214523629e-10,2.567574347578372e-10,2.1158112761821002e-10,1.1892122842027675e-09,3.928355973847886e-09
2N1S,N1,0.0,0.0,0.00522266970458185,0.026548652145931495,0.010036317942270667,0.2636445312875648,0.011431523727488457,0.048914643504805344,0.011157686475895101,0.001497470406063739,0.002009418291723186,0.0002384264340065112,0.000528674768842663,0.0016624273418599511,0.10373078121448565,0.1569604643330358,0.10357087768967688,0.15743467034619218,0.0034085668516221634,0.005425334088947853,0.011838915584343024,0.05057843345664015,0.03399254608549507,0.0410587045987052,0.038749279466369746,0.14006359191526263,0.07342981339881627,0.0035529948151795665,0.021715771247775573,0.004939984368060424,0.008803416936768782,0.019315273802394062,0.0056609313218611845,0.00015836143893954713,0.00025539456245882164,0.003267784492739789,0.004542577655813673,0.002013894131243088,0.004302711929752956,0.00013100367155516324,0.0003586215759394662,9.066387048539681e-05,0.0014529383483457003,8.921051309540573e-05,0.00024664898932402757,0.00045556196794160897,0.0003730726988528943,0.0009765150175014004,0.0032594490248789576,0.00029873115780265636,0.00018685484874225722,8.055638962245482e-05,8.435444688070781e-05,0.0010885767037120964,0.00031468908970611054,0.0008575491188667073,0.0030193578600608006,0.0005619014256943444,9.374165999442852e-06,1.3617862393289215e-10,0.0006384536657244588,0.0001077365065178526,0.0001436596627872877,5.9315211978105964e-05,1.8414246714115734e-06,9.684607630511266e-06,3.2415214956671434e-09,2.9821083415981775e-06,9.343747050749585e-05,6.683766410908731e-05,1.4381196098423032e-05,1.535352254178335e-05,1.2995991172104482e-07,6.177381708027951e-05,2.1449438547982425e-05,9.645311055606065e-05,2.7280750214186966e-05,4.354616854884696e-06,2.9728812891205436e-05,2.209876579684078e-05,6.302530787927196e-06,4.953842890342841e-05,6.0216374144772544e-06,0.00011957996050471209,6.890899837941333e-05,0.00034224518038117324,2.844884402719572e-06,2.4356849728235375e-06,5.078149711001956e-05,2.4333044668090054e-06,9.583406570046193e-05,3.26840329767375e-05,8.73506338372465e-06,0.00013556228463840192,2.4677828198704788e-06,0.00011214273688375798,4.663183551967265e-05,8.30787849182002e-07,3.5357882932629536e-07,8.7606062972867e-06,1.5284831049733327e-06,2.677479871149302e-06,2.170183578442675e-05,1.2770267905359844e-06,8.284171846728583e-06,1.048560953620381e-07,3.3076798100495353e-06,4.954979602844745e-06,7.530585273141099e-07,1.7257513176272e-05,2.964074108824377e-06,1.5395559471720333e-06,5.525089525448834e-06,3.0934223085310464e-06,1.5228001195577434e-06,5.402853530078744e-05,3.3873743365830933e-07,7.15132312611999e-05,4.751619133580576e-05,5.193185179663828e-06,6.974278007998436e-06,4.7761611532415316e-06,1.5707249354512953e-06,2.9353833608247726e-06,6.64924858706506e-06,5.5647174062034566e-06,1.8439633720390702e-05,1.5918893249811106e-05,2.1177856643017634e-05,1.3412045695382346e-05,6.154459630813847e-08,3.4991449826549115e-06,1.2593815614803106e-05,6.0980266300081354e-05,7.00715312040856e-06,3.1724832045831874e-06,8.980136279923556e-06,4.247791584699456e-05,1.0459270395557496e-05,1.0588017655965842e-06,3.138091393184439e-06,2.885996193136009e-07,9.549725719093516e-07,9.711995163641518e-07,7.50697161766567e-07,2.9325474315555766e-07,3.460851070191673e-05,1.2842645707777933e-05,0.00022997204483488076,0.0005362190482043339,0.00018234179339726708,0.00015451814195222013,9.26077423066829e-05,0.0006214517739184799,0.0006762400948976399,3.269957671281354e-05,1.7255784674485852e-06,4.136218534345204e-07,1.1405657935892322e-05,5.479036789068914e-05,1.6393957494198474e-05,2.7777614531654393e-05,0.0009094598456691472,0.002404295104428744,0.00015927087166067722,8.422128188456668e-05,0.0009438915704187423,0.0029839100524720052,9.575787669025004e-06,3.6236949874091096e-06,5.6169567795860686e-05,3.98375969561382e-05,9.336277182692143e-06,5.911087321508468e-05,2.8703414756137136e-06,2.777262789077639e-06,8.688209506280131e-05,0.0002015949847380405,5.248282888370426e-05,3.377430640982837e-05,4.077033033089705e-05,0.0002821649656148395,4.7173972527847496e-05,5.6905769189929956e-05,3.0447138732458967e-06,2.3455155537810413e-06,2.4940483722035722e-05,1.7618510899541917e-05,3.8507461804559995e-05,0.0001606156396429803,3.1384609291418286e-06,6.398771799531744e-06,1.6337382394038258e-05,7.041605460322842e-05,8.269512625780351e-07,3.103453788178001e-06,2.757160051825025e-06,2.4929301707388163e-06,1.4255439544363924e-06,1.2286166706232393e-07,8.781163392423963e-06,3.545721415365577e-06,1.8631255296330806e-06,1.9675683650355325e-05,6.288370490992179e-08,1.2740919437259635e-05,1.1077345352106249e-07,1.4785218982460435e-06,8.274152842879801e-07,1.5474917388402787e-05,3.4504693813275367e-06,1.847955435785309e-06,1.0625651603035635e-07,7.246542175209925e-06,1.8904472320890875e-06,5.6846695128953684e-08,6.480327163771449e-08,5.376454836891753e-11,4.619772218106277e-07,4.773685817749396e-07,2.27533769603383e-08,3.748839194628317e-08,4.2794842336491e-07,2.0433736613867381e-07,2.2041566571928684e-08,5.4759500933698746e-08,1.6342096031962683e-07,1.935508294526045e-06,1.817921901903219e-08,3.1796787425264483e-13,2.999721671059774e-08,3.603294027598736e-07,4.808764764163698e-08,2.8448190469987367e-09,1.7517122641308447e-08,3.842265305920023e-08,1.1200825511537005e-07,1.97459346207296e-07,1.875943400619917e-08,3.4597911202638443e-09,5.174744543978704e-08,1.2342782218510706e-07,1.724194120811262e-10,6.597383750417407e-09,2.3354296274646913e-10,4.797169106396382e-08,5.4339310828765974e-09,2.8768539550583228e-08,3.49827855572471e-09,7.856758936775066e-07,9.27548717832849e-08,1.3510028651353423e-09,7.803896195923699e-09,3.900373357623721e-08,5.396180124961347e-08,2.745059002329242e-08,1.9680616691886144e-08,5.638894462478561e-09,1.0056138144420856e-09,1.7803628304946528e-07,8.512872629040658e-10,1.4872780784713768e-08,3.0062511591211205e-08,1.6269653979605891e-07,1.4299359030189862e-08,4.495153138606156e-09,1.7210417091462205e-08,5.3111692821516954e-08,1.1955733292268178e-08,1.0137479744543043e-09,1.8885981667438045e-10,7.298783133435904e-09,9.51264866877466e-09,6.485193493332986e-09,4.161014643955241e-08,8.669476248002184e-09,7.914193744795739e-10,5.129319191610193e-10,3.318412211683608e-11,1.8495205367230483e-10,1.2865002396722502e-09,9.15709552629096e-09,3.81926557047052e-08,1.3329341452816834e-07,1.5532842612131503e-07,3.5840754666338626e-06,2.5642353711496924e-06,1.8407987334434495e-06,1.8126080525426858e-06,1.7544434927074803e-07,2.2326392223881442e-07,1.114269287505465e-06,2.4644363660897284e-08,7.036830880213785e-07,4.864388891689941e-10,1.5364063798983807e-08,2.8632087767377357e-07,1.3236928984028395e-06,1.1729123237103067e-06,2.022806100399066e-08,1.2386620173998608e-08,5.663919369069959e-07,2.034024526587075e-07,1.0820646156872726e-08,4.029890332546415e-08,1.2754737266362781e-08,7.32592178032121e-08,1.0271623773761007e-08,1.1088470364128966e-08,2.5925098467993735e-07,9.402047118634016e-07,4.913799012129516e-07,2.8670652518769657e-09,7.328561180131032e-08,1.1752251261043511e-07,5.667919378282704e-08,1.006907002221169e-09,6.135668750850698e-08,4.240067608130005e-08,1.8294836756638233e-09,3.5014371402297684e-09,7.705236448884989e-10,7.664846002342074e-08,6.208159408771508e-08
3N1P+1,N1,0.0,0.0,0.0,0.006274292744017362,0.007507693412658334,0.006998195465246049,0.2664203996950185,0.006102868332599876,0.008370216187871371,0.00011171059122583316,0.010072562410632369,0.04079358369306507,5.74386941565308e-07,0.020874997336686407,0.24051944883681253,0.15493811220616704,0.2332467846823949,0.11300108269377462,0.0030886897017943227,0.01893071648888167,0.006607067877038908,0.043113267125245436,0.03495536168889002,0.005990618320038443,0.008235447779954441,0.013819467310916878,0.015971699228134906,0.014108993183740148,0.006703393571494853,0.0019117841189755236,0.0002593777022237287,0.020764876549824063,0.002724002678839099,0.00047850484650791003,6.786134184411097e-05,0.0013970220423225044,9.554762879382395e-05,0.00011372304463375116,0.0030612311917481705,0.00020089702080205996,0.0003572554087649671,0.0007119262615407074,0.0001976615116894287,4.969271085952798e-06,2.237782623426554e-06,0.0008317032155156223,0.0012087507797196029,0.0009444648323544413,0.0008447845470862525,0.0014818948822710176,0.0007083030701982018,4.278495369547386e-06,2.438781110281063e-05,0.00046354993920427745,5.977145348889934e-06,0.0004798386783559927,0.001038739573457459,0.00011726997670180594,7.070782932938613e-06,5.04491498110049e-05,2.463730536028663e-06,1.2946114491541039e-07,8.396795697640513e-06,2.5794835600834176e-07,0.00015088425926435,1.455702367247902e-05,6.889606074533816e-07,2.835369986087244e-05,8.507681307978743e-05,4.071138049299705e-05,6.370413008216502e-06,1.2487306983999247e-06,3.773796317929623e-05,3.504914922558555e-05,0.000116218223629172,4.804637285804603e-05,9.735080211736857e-06,8.313319987962586e-08,2.6440537544525355e-05,1.9813639038357422e-05,1.0966085681740623e-05,4.271958288892819e-06,1.2068487942329398e-07,1.9583074668538814e-06,5.065356001310306e-08,5.17495394887213e-05,2.321421607387464e-05,7.259874423848345e-06,2.281453817509771e-05,5.172412140819205e-06,3.005326768068528e-05,1.3308636884756808e-05,1.7059266286256758e-06,4.4892954909725447e-05,2.9785165327478325e-06,3.0965571420571436e-05,5.774752406484396e-06,6.501244184775601e-06,3.0209099399769457e-07,1.3526086127146897e-05,6.122743601011393e-08,1.339322804438936e-05,9.751616721676015e-06,2.6644785644514e-06,9.714484234812915e-07,3.2233016074023624e-06,1.1401901645058388e-10,3.917696434374562e-06,9.009882333543828e-07,1.1956458233930434e-05,1.1522600651403536e-09,3.1118012928654792e-06,5.903144016272677e-06,4.062449254327305e-06,1.1369762309421105e-07,5.345163148540166e-06,2.0388184029940248e-07,1.9471783390123676e-06,5.438479212305225e-06,1.802634910674783e-06,1.5917408813237444e-07,7.54987949047603e-07,4.50557795650397e-06,2.358475033048535e-07,5.021957993900372e-07,4.040870518196016e-07,7.4432175425354075e-06,8.166321706859492e-06,2.1656042630269212e-06,1.7451328471196348e-06,3.110685686813497e-08,1.7571419359541096e-06,5.35853292182864e-06,3.2610274756539326e-05,3.166850441882474e-06,1.4176061875481594e-06,5.459580264766117e-06,1.821616496089362e-05,4.532958569836154e-06,4.513476499212743e-07,5.563376426209743e-10,4.951199645830684e-07,2.8697288989576464e-10,2.863702608379981e-10,6.756601633739479e-08,1.564361973294126e-09,0.00015078895728848352,0.003803197147950854,0.0001296948781033258,0.006363359695388482,0.0023040124486759517,0.0005294058062887963,0.000692070028113001,0.001802987247489618,0.0025838023825111023,4.59045876333164e-06,0.002101176366885671,4.854488193872797e-06,0.002145871508968389,1.2031472726103942e-05,4.478895857551457e-05,0.000803411381747221,0.00046441982726941333,0.0037543412934986087,0.00015272145487399413,0.00028793010324301704,5.34188395198143e-05,0.00031006681485523657,5.547507257874784e-05,5.559335560212375e-05,9.848596877248816e-05,9.735890555973015e-07,0.0006863361417637215,0.0002571821684880238,1.13651848012708e-05,0.00046092583538159815,2.201990747874305e-05,0.0014037228550436431,1.0801305542429418e-05,5.427177325811883e-05,7.395035295498786e-05,4.4559491674256435e-06,2.585542827793219e-05,4.630019315499112e-06,0.00017976890930393452,2.023236221693203e-05,0.000792530146107806,0.00020592068892755222,0.0002770257705155821,0.00010468185266621077,5.901037595901215e-06,0.00019214753894081227,0.0001520207026768361,0.00024106749483721046,4.37918832694173e-05,2.9289249448005705e-06,2.393620909968419e-05,3.921679106033693e-05,5.4158120281311284e-05,7.770595651712675e-05,2.3866016934048773e-05,2.2824523202125135e-05,8.656721704114467e-05,1.3147643520783348e-05,3.01147938497337e-06,1.987162652961061e-05,1.0787902866571386e-06,3.694026026757058e-05,6.222529020938339e-06,7.373109009112255e-05,4.239315540699451e-05,6.4461411519722844e-06,1.4458978556675106e-06,1.519622710333124e-06,1.6617556555242885e-05,9.979054469422266e-07,2.264245466521153e-05,6.41164539905148e-07,2.0378719533642453e-05,8.093488079730093e-07,6.838647312878976e-06,2.301177470798166e-09,1.0396432603698713e-08,5.810326695332435e-07,3.4776996593599563e-07,1.0985550603415106e-05,4.712229614955987e-06,1.282789826539954e-05,2.829819191862981e-06,6.140107515761883e-07,4.574761947040429e-08,3.442012412868678e-07,3.964158428182429e-06,4.974343374986034e-07,1.8774653318676116e-06,2.621259447277424e-07,8.576468005561111e-06,3.504666678866286e-06,1.9501737869020985e-07,5.1684764912351966e-08,2.3513820615050918e-06,1.1392767618190192e-07,1.2701133256243224e-08,1.8046917005243301e-07,2.5221362776051137e-09,5.069594162243618e-07,2.1803488525762305e-07,3.0945430729012458e-06,4.2990400572762155e-08,8.617273409505799e-06,3.3823022191903362e-06,1.1718577308528211e-07,2.1261104432568345e-07,2.80147843589873e-07,1.8646658679344341e-06,2.963194867255936e-07,1.8034450164350346e-06,5.299272132219812e-11,2.5117785595885067e-06,6.030208670182446e-07,2.207225890948905e-08,7.296826796121536e-07,4.525889454320975e-07,1.930627314905564e-06,4.346022919321513e-07,1.3805871112992918e-07,2.462275383585677e-07,4.5802953874130026e-08,6.349172068098596e-07,1.0700426988918821e-07,1.0454891463673732e-07,3.97393700168891e-08,6.720347227595624e-07,2.8538466700922527e-08,8.374347770789825e-07,4.2402527045126703e-07,1.073276503227305e-07,4.336910386371073e-09,4.14910497070764e-08,1.3181565616804392e-08,1.1150372447588097e-07,1.47594097255066e-05,1.7925310737965106e-05,2.4220322636381297e-07,3.941270030338728e-07,3.312058076687663e-07,7.320756037376697e-06,8.394611894058102e-06,2.095611616681481e-06,5.661112389976353e-06,4.5975149798316295e-07,1.0722195664669698e-06,2.382223973640407e-06,2.4294679379366357e-08,2.6263760055655894e-08,2.852146896437091e-07,4.7449632276652665e-06,5.436402883418623e-09,2.5647597077238515e-06,7.260983547752176e-08,1.7066915112273762e-06,1.4149570404242695e-11,1.084862811584486e-06,2.0334545447475705e-07,7.872622953541963e-07,9.518519172857509e-08,1.4807417292317382e-08,2.923112485397894e-08,4.162978406441198e-09,3.8738660279591386e-08,4.814490246474179e-07,1.1774448083201605e-10,3.451715713254089e-07,8.74071610645899e-08,4.329887448584202e-07,1.3738364046389506e-07,3.954588745358478e-08,1.0595986132955204e-07,2.78524273200631e-07,6.716061373701621e-07,6.049001455288305e-08,7.428586812352478e-08,2.4070074822191145e-08,3.387526925635598e-08
