atom_numbers,value
N1,10.533274349385048
H2,1.9194160594691847
H3,1.920728472603188
C4,9.654547202018183
H5,2.0624969784290714
C6,9.756057482403435
H7,2.083129327610744
H8,2.0366487677970584
S9,11.075378997815694
H10,2.1091264828052214
C11,9.716357831675419
O12,10.942576708555611
N13,10.415750647160356
H14,1.896030822229939
C15,9.607926937345313
H16,2.0265472631623864
C17,9.635947947501665
H18,2.0762197825667625
H19,2.074964284728836
C20,9.638618793760736
H21,2.049128917042994
H22,2.047702186457113
C23,9.719414699386338
O24,10.941703849515772
N25,10.440007136526539
H26,1.8984820308419297
H27,1.88162635211589
C28,9.674974592658451
O29,10.873421674470658
O30,10.866120235642153
H31,1.7514188258338033
