atom_numbers,value
N1,10.56931670975883
H2,1.9264252961393233
H3,1.9384903519531353
C4,9.621179445431363
H5,2.0874538276536705
C6,9.548952018948917
H7,2.0855594865191653
C8,9.63376905009675
H9,2.100545596165534
H10,2.0676151423516287
C11,9.71790981811843
H12,2.0944121599402914
H13,2.092902758303877
H14,2.0720368888548757
C15,9.718179494995766
H16,2.0904819803012815
H17,2.0942895722099086
H18,2.0798259390901963
C19,9.69147378186557
O20,10.923076776475911
N21,10.351811151518252
H22,1.8761319206420817
C23,9.592135212928165
H24,2.0382818974458674
C25,9.624137964380925
H26,2.078938155618849
H27,2.070170252173151
C28,9.629091090109416
H29,2.0612389909632274
H30,2.065971470951335
C31,9.652663617945567
H32,2.0728347655002746
H33,2.0733519965163336
C34,9.568972165865912
H35,2.026174378609605
H36,2.028391371599641
N37,10.368611579553756
H38,1.7930474042112605
H39,1.798314289638561
H40,1.797996731401563
C41,9.757911528608195
O42,10.894290665722176
O43,10.893323615877348
H44,1.7397245365028495
