 , ,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,N1,H2,H2,H3,H3,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,C4,H5,H5,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,C6,H7,H7,H8,H8,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,C9,H10,H10,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,C11,H12,H12,H13,H13,H14,H14,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,C15,H16,H16,H17,H17,H18,H18,C19,C19,C19,C19,C19,C19,C19,C19,C19,C19,C19,C19,C19,C19,O20,O20,O20,O20,O20,O20,O20,O20,O20,O20,O20,O20,O20,O20,N21,N21,N21,N21,N21,N21,N21,N21,N21,N21,N21,N21,N21,N21,H22,H22,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,C23,H24,H24,H25,H25,C26,C26,C26,C26,C26,C26,C26,C26,C26,C26,C26,C26,C26,C26,O27,O27,O27,O27,O27,O27,O27,O27,O27,O27,O27,O27,O27,O27,O28,O28,O28,O28,O28,O28,O28,O28,O28,O28,O28,O28,O28,O28,H29,H29
1N1S,N1,0.0,0.024025039206617027,0.000431748437944357,0.0013019528231001942,3.993709540850432e-08,0.00011451613038460096,0.0008571956710852202,0.002273536739479054,0.0001344446032374158,2.5861697000195694e-05,0.000163425066005779,2.959448644479501e-08,3.100593282609476e-05,5.259535069135346e-07,0.008257020449832009,0.001453594664823532,0.00823428243130353,0.001345673500427913,0.0012303742539221674,0.0021396778806150873,0.00039582027477802484,0.0016594256830102516,0.00793486980119984,0.0005787297783315104,4.235625312709601e-05,0.00019055664718425902,0.0006503355745206552,0.00017004761082964337,9.051342830010412e-05,0.00017293729022904714,0.00012373930103751207,0.0005122191214064764,0.0002491215394644364,8.15717069702071e-06,3.1642910995915985e-05,0.00015646789836298858,7.728205696544421e-05,1.2827911621826615e-08,0.00016555372233328924,3.944292409574501e-06,5.410640452074844e-05,3.259190783921895e-08,0.0002987888515073589,7.565512565782528e-06,2.02289181192028e-06,6.789560782546888e-05,7.34549154625952e-05,5.498532046344096e-09,9.15112639829907e-05,4.250593173438233e-05,6.511182397717086e-05,7.880303711793601e-07,1.0312309471682823e-05,4.9380447281643924e-05,1.5431366966911497e-05,5.419640222159572e-06,0.00014844422121540468,1.4529788020745116e-05,4.0629332120900585e-08,8.99614149840744e-08,2.1164567528542122e-05,2.7078277378689286e-07,3.673444595730935e-08,1.4860666710247994e-06,7.109505795188653e-08,1.261104467242813e-07,5.399406921569039e-07,5.057865237745318e-11,1.9380750546083014e-07,2.0627646339921313e-06,1.7998071013547445e-06,1.132648995039176e-06,9.251906376572805e-07,6.615326935133226e-07,6.484630401537572e-07,1.03004038409793e-07,1.3591330314532968e-06,6.017115275064322e-07,2.262829566224145e-07,1.4342346451312604e-06,1.9892777106123027e-07,5.847002756964592e-08,9.564058700561873e-08,1.436498358042826e-07,9.416529065386925e-07,1.5096275045589636e-06,2.9141287161138507e-09,1.5055704898347955e-06,3.01574967553897e-07,1.205119158242951e-06,2.429904207401634e-06,2.7721384510126512e-06,1.3047721605374818e-06,5.375852314415397e-07,1.5534591391030972e-07,2.5595895736252317e-07,1.0315927099213695e-06,1.2707335184103385e-12,5.13915521249686e-10,2.031131263791064e-06,1.8725469998481792e-06,6.304515956512269e-07,3.868719827604394e-06,2.346205683290137e-06,4.853499673274086e-07,8.516015226334162e-08,4.1162231756430856e-07,2.896584838651961e-08,2.0496874653108677e-07,9.865230724548368e-06,4.333786408183826e-06,1.0999039998127458e-05,9.745513352754642e-06,1.9782645506394303e-05,8.713754733435941e-06,0.0001301505259005964,6.578373013743644e-05,1.581226107549849e-07,1.7807047050788505e-07,5.051178730619554e-06,1.2648410882554195e-06,2.9511204012622194e-05,1.3838557372247706e-06,5.146121578869511e-06,2.134656560626169e-06,3.965002382155802e-05,6.685783127124978e-08,5.162568799566003e-06,1.688363511220814e-07,5.865771136814857e-06,2.7466962146949214e-06,3.2071401104283304e-08,4.655663043140468e-07,4.791935878656339e-08,1.2948711120008838e-07,7.015200365056984e-08,9.857005236202365e-07,9.106466349217968e-06,1.7511644069712062e-05,2.0386972514829793e-05,7.748163888265935e-09,6.1920943927873395e-09,3.6159005609714967e-06,1.065370389663478e-05,2.944952561811931e-07,2.959002275149114e-08,1.9173897775059956e-08,5.032925048942261e-10,3.3905003804513e-10,1.3928153030917656e-07,2.4661819795879225e-05,1.3490256054349281e-05,1.072793170409092e-07,1.864260470663126e-06,1.1481028312498864e-06,3.9438561454385734e-06,2.3572572782626366e-09,7.693956161070048e-08,1.0584093823595708e-08,5.8863682816934215e-09,2.195311563646385e-07,7.820962666382769e-08,1.6385967027687798e-09,6.12536402155861e-09,3.7431402533094627e-07,2.0680098605785346e-08,1.2114754333047983e-07,2.156382816753677e-07,1.0741110934020526e-07,2.3044083308221275e-08,3.9106177629477656e-08,5.189102902924958e-08,6.962220577833023e-09,1.6579462025489988e-08,1.1852388426270011e-07,1.0622970725293612e-08,1.0295275743033017e-10,3.7080960524349393e-10,2.5337230868949234e-08,1.1337809691092104e-08,2.9280520508212504e-08,3.722233773983952e-08,1.8771602605660576e-08,5.01370013283875e-08,8.634938181151242e-10,2.8179413469331394e-08,4.745513537685042e-09,2.82460943523688e-09,6.331093427291989e-10,3.1818106371872545e-08,1.3122618613969905e-07,3.704485536104585e-07,4.1883918555640776e-08,1.645013666951023e-09,7.821965242182927e-09,4.508760545474111e-09,6.87683979205822e-09,2.6014738252477798e-08,1.658718043473506e-08,3.892574884645228e-08,1.3598193682184956e-09,4.320104007859982e-08,1.7534804719332442e-08,5.362694954769154e-09,3.1538127664987314e-10,1.9181078947383412e-10,1.9865400435747915e-09,2.936860796221019e-09,2.5923412166894977e-09,1.3491806977183884e-09,3.7778113970432514e-13,1.3700280479533866e-08,2.1643073333521556e-08,3.530851233612964e-08
2N1S,N1,0.0,0.0,0.009214650428710502,0.02488952261989219,0.0005674568645566147,0.2671540161890502,0.01534945762306883,0.039120217415724134,4.7475613989433896e-05,0.0004926037890751189,0.0055004743631377195,6.201230282942838e-05,0.0018356265108323555,9.135721423159104e-05,0.11210035983027433,0.16244189698329548,0.11116149309724488,0.15938762019623542,0.0034537340078504286,0.00544141885954641,0.0028305155093169,0.01694357970977478,0.08688938300334881,0.03969468398942411,0.01127870237748363,0.052127560154322516,0.1787785780601534,0.011105911493049625,0.005213532353112171,0.009869484886241064,0.0067626356765100315,0.027860684012493087,0.007941905239230884,1.1911180140877775e-05,0.00022289251109275376,0.0023679697662952748,0.0019262411345666308,0.00014758380678214778,0.007437662350297636,5.449709616600629e-05,0.0006570247935759888,0.0005419673839708317,0.0010213536530359058,0.0003544463925626573,7.811958548709086e-05,0.0008970197012492243,0.0012049096814950033,8.102500803519597e-05,0.002040379509316903,1.9777228764894517e-05,0.0014875000456564536,0.0006928495016573777,6.818874960456967e-05,0.0010023317775029739,0.000502574011953083,0.00014694034407058965,0.004726763912756837,0.00043603737177910773,8.746556993655119e-05,3.595690143853858e-06,0.0012811765569491484,3.9357923005356454e-05,1.761122847554475e-08,7.667448740367178e-06,5.579562555912965e-05,5.8327865102292265e-06,5.421374996172901e-05,1.8339493879082625e-07,2.0256159498632798e-06,1.452059797069083e-05,7.363645974001187e-05,4.1342047738979204e-05,5.729606997739722e-06,1.909758128526562e-05,1.908730951072357e-07,2.371293865355284e-05,2.184776974889502e-06,6.448889028676241e-05,1.5090804596828988e-05,5.056102392964057e-05,2.557390309076979e-05,1.1452284409685376e-06,1.1802631924240359e-05,9.888278167391462e-06,3.38038996412493e-05,3.4316324031280487e-06,6.371030382812393e-06,2.9865004131046646e-05,2.4521368531260634e-06,2.2520735804665293e-05,9.040729963150085e-05,8.624044196725578e-05,5.9007151003598324e-05,5.484872087624382e-06,1.2184116475744133e-06,2.1964425355847084e-05,1.4096958280696015e-06,1.1690748658033101e-07,2.687000429713038e-06,9.548202553122387e-05,0.00010773151871590336,2.665923669775694e-05,0.00014015389601285122,8.515697430633296e-05,8.65253423532053e-06,2.067696393215357e-06,6.435790611991621e-06,1.0701189756545659e-07,3.978537536308835e-05,3.8368677365507864e-05,0.00016463210955075525,0.00010797778231763644,0.0005479487260049432,0.0002192471689861364,1.046746739952198e-06,0.0015379326312512376,5.558182114562271e-07,6.665416905304866e-06,0.00018949905513343523,1.3521982409336886e-06,0.00023967294605542477,0.00010186827307778756,2.8422356161961204e-06,3.326595808328392e-05,0.00016015873034325168,0.001675099336107877,1.705270351592958e-06,5.0302643639810185e-05,8.948084003534973e-05,0.001328393467197042,1.645152219698076e-05,2.077968193336943e-05,1.0331068202473759e-05,2.6746179999648234e-06,2.4598224531269253e-05,4.092692685819799e-05,1.1533461085067032e-05,1.7737808999385152e-07,0.0003229478115742701,0.00029090339820214695,2.4678764944940923e-05,2.5277230975007114e-08,0.00019931365133674106,0.00026221730565501034,0.00011797810230040895,1.387868808544468e-06,2.8877932180204624e-05,3.893017226364037e-07,3.1395121964372663e-06,6.903250089229651e-05,0.0005963292710808865,0.000590461991075486,4.83935345774178e-06,5.864854032200384e-06,5.672888726548919e-05,0.00013713772310186556,1.1491456675116751e-09,4.2009234757500735e-08,5.975301084593099e-06,1.8985277495442432e-05,1.0845889315991286e-05,1.0736258748256233e-05,1.372668152699319e-06,2.1152708473692883e-08,4.601477805810106e-05,3.916439919038339e-07,3.521721905208608e-07,6.750316972059522e-07,2.3897190943422686e-05,1.5243811636089788e-05,1.7837677313004008e-07,5.826908507700068e-06,6.950573450126285e-10,7.355972808653632e-08,6.450921947731558e-06,2.655982143995317e-06,4.513341482770272e-07,2.813233753951039e-06,1.2152533566123225e-06,3.9984244626367627e-07,2.5499347549029494e-06,1.728557125879604e-06,4.259843533693797e-06,8.918758227505208e-07,1.5216005899709728e-07,9.094978783430463e-07,1.0532752448000338e-09,4.132482971819229e-06,3.802862362789483e-07,2.410874340164071e-07,3.587157517692674e-07,1.074728851246931e-06,2.0423220181697843e-07,4.835138334158273e-08,7.254511213972137e-08,1.3243798724360545e-08,3.863630326783607e-08,2.456623948710046e-08,1.850361044386517e-07,3.695191094443828e-06,1.3400812459707367e-08,1.890063185516766e-06,1.7398780736144204e-06,1.7918107091396962e-06,1.7805057872521957e-08,1.9725758804156612e-09,9.30015918942928e-07,3.308724110251404e-07,2.68274056081097e-07,1.379759493325139e-07,3.326556807792258e-10,1.200051800154256e-06,1.1246999642722244e-06,1.3824498314995992e-06
3N1P+1,N1,0.0,0.0,0.0,0.025727581850278014,0.0011121123983754977,0.008996643121549575,0.24840946024442978,0.029883688100423633,0.0015658945652812228,0.010234605419739973,0.006041783798353517,0.031553934843169706,0.002248611349821239,0.012589110213978794,0.16864536592790058,0.10100249602605027,0.2719528554955781,0.15410023215123925,0.001020972129755382,0.005035123959522103,3.498509578170328e-05,0.002198760924522425,0.023716156180230374,0.001010612671837663,0.020773059340253752,1.3297591761052274e-06,0.007227072498135811,0.0038221365730468637,0.007113203527060019,0.024035476928353727,0.01204410867070238,0.0003311919014874487,0.004990600564770187,0.0007306574458212367,4.973357208082341e-05,0.001217897927144218,0.0005955360815068644,0.0008731458538528969,0.00283882932381907,0.00031248662106753144,0.0007351270419957423,0.00021620594867277632,0.0002602055920268853,0.00011521523384905308,3.911438962811431e-05,0.0002353369159557861,0.0009679167098852748,3.11757921218625e-05,7.773359860818729e-05,0.0010526379068696023,0.0020995976099995595,4.8930730355056795e-05,1.1240924953526132e-05,0.0002526368292445902,6.573765256590036e-07,7.454148220897849e-06,0.0010394373640894017,1.272444956512686e-05,2.6458478271429442e-05,5.654570003965631e-05,3.876438275263183e-06,2.3990158304343367e-08,3.8814620373139874e-05,4.9081627826241814e-05,3.412258478507901e-05,9.842983297736474e-05,0.00010636386011331211,1.102553943432838e-05,2.50688776182173e-06,0.00014401369782790496,1.7098139362570208e-05,4.993392156649179e-06,8.90414595158262e-05,6.9551342174456465e-06,3.1424812191538365e-05,3.038495899332361e-08,9.020153492578231e-05,4.701512100324656e-05,1.4900241194215624e-06,1.8753887331968144e-12,5.7249335622122643e-05,7.013924783194625e-07,7.622409848151435e-05,6.931317509817347e-05,2.7588121062294135e-05,0.00015275448827578586,9.718824490523303e-06,8.822943576181075e-06,2.507258942685553e-07,1.2714540766900484e-05,2.5065009539915195e-05,1.0556936033800923e-05,3.916339945675418e-07,1.2322938802711292e-07,4.056150109121859e-06,2.9087198694099925e-07,6.933177924661749e-06,4.245767456723115e-06,4.46832399747521e-07,3.203376032701044e-05,1.0784194023116811e-05,1.479929648251499e-05,7.985760610562664e-06,1.3685951825603837e-05,8.913375637575882e-07,3.1033993130868964e-06,1.4526502893907889e-06,3.187589565190052e-06,0.00014693212065908234,0.003528825823556403,1.4021435879030264e-07,0.007319816477298513,9.44577118255907e-06,0.001845529818814473,0.0004956389907762038,2.471764449785141e-05,0.0012893078876614616,0.00021405335408264392,0.0006450145026331011,8.579824481991238e-07,6.419013391645301e-05,0.0005942201624125065,3.270965290180783e-06,0.00011896409149958487,2.269439768731729e-05,0.0020596660240324027,2.7699098170685943e-06,1.9706426237497965e-06,9.370966560506844e-06,0.0003249485820018272,0.00018437256752479314,2.4883046553458854e-05,1.3945106897006454e-05,2.5756338950522206e-05,0.00032111676431245684,0.00017397800417118248,4.6752488758405875e-05,0.0011001336310121346,1.8621100975391158e-05,0.00260177864458333,0.0018844700180991047,0.000656626341328792,0.00013807500719265065,5.2537162618548905e-05,0.00011572238548884783,1.7885235870096494e-05,3.7306865359187924e-05,3.9967887816683145e-05,0.00038798168386833254,0.0004787977869278315,0.0003242041694058173,0.008538646445792608,4.108757939214058e-06,0.0001704638903046174,4.7242817450054986e-05,0.00037928488756255874,8.771981115707206e-06,3.4048101547057286e-06,1.3429862928404646e-06,2.1711982745031833e-06,1.766842741668384e-05,5.095034862012682e-06,1.9189208806613678e-05,3.2175015995061784e-05,3.1145531688148154e-05,0.00027463066893407273,9.156419313249842e-05,0.000193758674521316,9.516948469734388e-06,2.604764616576105e-05,3.8684473091521454e-07,2.8873733753265185e-05,2.630403117098723e-06,2.8668383800223296e-06,1.885438407089879e-05,1.1697896296070098e-07,4.885438845025902e-06,5.7836191813098736e-05,1.5041810641491793e-07,1.9387605838527833e-06,2.4336187316453817e-06,2.9843840732013405e-08,5.4744845134901965e-06,2.6295260902031714e-07,1.21680508780031e-07,1.4851420848671637e-07,3.327109130424333e-07,7.075273739332033e-06,8.97105132402487e-07,1.0541637593952657e-06,1.6957467567912943e-06,1.439739228192849e-05,1.4914840336999191e-05,8.926247963003675e-09,4.777998219296364e-09,1.5836005751168614e-07,6.601715045739809e-07,1.8311824341310512e-06,4.897793282054863e-11,1.8357848041716807e-07,3.831212467275691e-07,4.881072404039344e-06,1.1333058522744466e-06,1.7781451906451196e-06,3.613811712099846e-07,1.0837895985105206e-06,1.5558291188710882e-07,6.432377652743071e-08,7.578529739316053e-07,1.1159286028572524e-07,6.232656741822495e-07,1.793666090099677e-06,6.552194564690694e-08,3.7964622556785343e-08
4N1P-1,N1,0.0,0.0,0.0,0.0,0.004053961856810506,0.0237376721478042,0.030685260038688433,0.14889571391540768,0.004262613193631637,0.007195607145228378,6.312635296668034e-05,0.010576675877969954,0.0006056914272261071,0.003664191042756837,0.1714208782202098,0.07404419866519163,0.03440590375566854,0.02453315353673391,0.003384616158875753,0.016862778917594134,0.002108877056120395,0.006287120060060936,0.0842023027038934,0.0036831594780930565,1.0335152150098281e-05,0.015573355074108619,0.03360855196269119,0.0005594429201458695,0.009186389357857871,0.0001241075936562197,0.045178599791812823,0.011941761348962743,0.00028732392475783186,0.00026285673147086186,3.9322655057683065e-05,0.003554776237608248,0.002283887591450373,0.00027950401395182567,0.0002319722468375751,0.0004918577246688649,2.7636556921617483e-05,8.230512355655861e-06,0.0022124501066351776,2.9579920772793145e-05,1.9968061847119856e-05,3.994109639293697e-05,0.00018393758093226964,0.00027953764376853485,0.0006125184843375209,0.002896881365006987,2.9708214763779495e-06,4.786203078310791e-07,7.958544814279378e-07,2.256316184379159e-05,4.522273560070289e-07,7.748077680025389e-05,4.2324076687805245e-07,1.0707860069736341e-06,5.2594058665533794e-05,1.8830926162394235e-05,1.2254558194868537e-06,7.061979312439348e-08,3.2882691187063884e-05,0.00016513726622680025,1.3403081431384578e-06,5.0956151096404056e-05,0.00010624842734907602,4.432586388691817e-05,1.6478652953288986e-07,7.524285678162101e-05,7.4389950848186e-06,3.0923813287841995e-08,1.7017175244493643e-05,1.6410232088759358e-06,6.8955250092095355e-06,1.4221401176683912e-06,9.274041155604706e-05,7.799819654596973e-07,3.829964123847063e-06,5.556126064565348e-06,6.537362018388393e-06,8.47000778403384e-08,3.932113213700461e-06,1.9222269223018174e-05,1.452367393017795e-06,9.148422367788456e-05,1.0266339516284972e-06,2.255528004191376e-05,1.6210202535837936e-07,1.9722467219374096e-06,1.6901180662998172e-05,4.897219478383619e-06,4.1964697650165306e-06,1.5489045508410015e-06,8.329739618062604e-06,3.7932906815640877e-07,2.267372030573256e-06,3.974607930334884e-06,1.7377695562537099e-06,5.118480453480956e-06,6.306323554250426e-06,4.974617194175579e-06,6.224573403379452e-07,3.123640119895299e-07,4.9363447542916106e-06,5.692009303892576e-06,5.334108763577206e-07,2.2679503017819513e-06,0.0006570893917923204,0.014360567056439955,0.003132888529158606,0.020652709907959643,0.0007568970567759514,0.004508287207501294,0.00032276289164157035,0.0009463826236153494,0.0087388008122673,0.0003752745858058848,0.0006195555065784397,3.0135532667063814e-06,0.00021956211728557662,0.003345587486391466,2.131590863752031e-05,0.0008338713316158319,4.6383173943453926e-05,0.006922066982490982,1.9302449865143956e-05,5.07646845893106e-07,5.462763107777491e-05,0.0006068689589815435,0.0006349356643697845,0.00013642696850002523,9.659959195529311e-05,0.00040073869771140025,0.0007573839231456159,0.0005911992953966383,8.717626396226308e-05,0.0022429081944963514,0.003480836165989931,0.002097806609192787,0.0048569108437979125,0.001380304124411147,0.00012669035272150353,0.000449008831019615,0.00016460051396860464,2.741829203833923e-05,5.98892755137026e-05,0.0004836148645279703,0.00035739712807281165,0.0012211421029211245,0.0005983753380394141,0.014223181290293763,6.682563824744747e-06,0.00029508926569699057,0.00018749196547407365,0.0004000436943982777,2.5215526386901388e-05,1.8667434376062886e-06,3.9099443682744095e-06,7.072198648927497e-07,3.332925866050829e-05,6.652624064051871e-05,6.972416073613985e-05,0.00011864811435247091,1.5300289564201819e-06,0.0006108236528874489,2.7219164966396647e-07,0.00011832097104802486,0.00027908745518523403,0.0002691131207241959,1.018367107530338e-06,6.388762638254164e-05,1.5275946564585752e-05,1.9221528857471526e-06,3.890012177043545e-05,2.3999161324894658e-08,1.7171710759988912e-06,0.0001598942350478083,5.524951696145308e-08,3.1106798548119485e-06,1.2509847477248925e-05,2.89466265468441e-06,1.183602372512027e-05,1.3350682042112538e-06,3.2140811057068674e-07,4.445560537469362e-07,1.2226574210849606e-05,1.0890891414483406e-05,6.894653243882942e-07,1.5743326620132336e-06,1.524959243326407e-05,1.6693256879030116e-05,2.2982339857424705e-05,2.545738095882655e-07,3.365789691400778e-08,2.5846105700111366e-07,1.9068737551197756e-06,2.1851503939629424e-06,3.224744538066204e-08,2.223215071595064e-06,1.0940692943606223e-05,7.75702973099257e-06,1.6497878143617584e-06,5.498262922731811e-06,2.4886079432739905e-06,1.8410805422419685e-06,2.2774099894817823e-07,6.354314852075049e-10,3.302627503920519e-06,2.458651152892344e-06,8.631084773558229e-07,3.64934935381811e-06,5.836886529664298e-09,4.326080782490749e-08
5N1P0,N1,0.0,0.0,0.0,0.0,0.0,4.932730248263795e-05,0.0023882944120425798,0.005761598112167476,0.2891079033481243,0.011564548992567314,0.014721952875288213,0.007396202451380285,0.0029687963687314856,0.032027191083034756,0.1648855683293382,0.10154724165531492,0.13511924003868137,0.08603165386551037,0.011333293065624472,0.07301610739496889,0.01724973678408981,0.06820384643450339,0.24796155452259194,0.0335983561579849,0.007172585238126583,0.03337209157445775,0.08682311410048893,0.0061182581133991665,0.0052762046918337635,0.00783874592131606,0.002146596187508454,0.027168840713624354,0.0063832464148387835,0.000205365261999102,0.00014876678781061692,0.0027675139164173856,0.0044014919090722415,0.0003322857523397893,0.0027279130824209297,6.529516303732663e-05,0.00017348288844276638,1.0309891437465524e-05,0.003106625711393196,0.00027657556471916145,0.0002457212047490831,0.004269030980915023,0.006706397548952303,0.00017735153838405182,0.002721178776935229,0.00023486914583914498,0.0005619293300296313,0.00047421280561854573,6.883418462155788e-05,0.0020384839181111225,0.0006846691823092499,7.151450416831295e-05,0.004897058567688184,0.0003910778644788948,2.9223314833792813e-05,9.965555960445016e-05,0.0004004050251671387,1.0520342343944833e-05,3.354212896589104e-05,0.00035339258522726347,7.443781766536262e-07,0.00012667475129735095,6.846181339170698e-06,5.101215835967565e-06,5.023690487382382e-06,0.0001780369767767631,4.2454800825098005e-05,6.984685230726484e-05,0.0001876719028741647,3.514272040616717e-05,1.3067485049145233e-05,2.561754526864135e-05,6.549196648863997e-05,4.361318277812387e-05,6.257490007932631e-06,0.0001433339556244917,3.7648837856174566e-06,1.0621875125682578e-05,7.917481762209633e-06,5.547089440671726e-06,9.295894357030932e-05,0.0001094666813288292,7.662060408364368e-08,2.962946076623396e-05,4.594855101514028e-06,0.00013855436000742571,0.00017169616346190963,0.000250146477088542,9.231046564561751e-05,1.4492124744691637e-06,5.760133690468905e-06,7.912999826142908e-05,1.7760745794070942e-05,1.8050897812038613e-06,3.8174391825407383e-07,0.00018932920052905367,0.00015220698947371325,6.56586289606853e-05,0.0001795752039170928,0.00010337321913000963,8.750407045177155e-06,2.4787285197724884e-06,2.1949946635402284e-05,9.239781784131651e-08,9.036283897723152e-05,0.00024874053158141507,4.1630525048130806e-05,0.0019227181839247542,1.4449977555397453e-05,6.116752007123694e-06,1.0179387781583671e-05,0.001010782534135668,0.0020679533657790294,0.0001400064450032268,6.356543265528813e-05,0.0003501681525539535,0.0006733572815549316,0.004967637281039439,2.001963283282393e-05,0.00047462475000470405,1.7146600048256744e-05,0.00458654914167278,1.13009890214677e-05,9.008838789448248e-05,1.3916635297483992e-05,0.0010764837409791284,0.00010509593323337896,2.1889654550966142e-05,6.389120215355426e-05,1.729229300417856e-06,7.828767761508537e-05,2.001048808852879e-05,6.665347197065685e-06,0.00021431437595076375,1.4138374246464025e-05,0.00020630559534495774,0.0012312681197395037,0.00011806023039540037,9.35598166171836e-05,2.0050434801355266e-06,0.0001966159191244543,7.605824714929099e-06,4.1845952264862873e-05,8.961875259894114e-06,5.3061637693918584e-05,8.266436098969265e-06,9.926093262979663e-05,0.004601561650106056,4.515364526724852e-09,2.699150654095206e-06,1.6954282258119235e-06,6.247989585306257e-05,1.796434370460176e-05,2.087486085766699e-06,7.833759418929276e-08,9.21209772242193e-06,1.8550237784076273e-05,1.6097671418080495e-08,4.6453193291995376e-08,2.6101647598641975e-05,5.996576910072271e-05,0.00010992726078762338,4.8184860951483444e-05,4.6106671547363476e-07,1.430743118735478e-05,4.295709817192517e-06,1.4010134694597554e-06,3.66581500421681e-05,2.8504443827515047e-07,6.470246054490758e-06,4.310941057594775e-05,6.735336802510261e-06,4.758464418497255e-06,1.1744877925323749e-05,1.3843461799112333e-07,1.7785046555474082e-06,7.979306285932353e-06,1.3163308754116088e-07,1.1298134018122852e-05,1.4672519856873123e-06,2.734665971448891e-07,2.82707017795758e-06,4.421905080320698e-06,2.5539727390722078e-05,1.574795701575482e-05,1.6540201679404731e-06,3.0384601532595923e-06,2.2884762775010614e-05,1.3753126851590025e-05,1.808099432398791e-07,4.3876013933186186e-13,3.3634563956219665e-07,7.025398054416598e-07,1.2263210396046276e-06,5.667475644344222e-08,2.024787293830599e-06,2.342387839249227e-07,1.2350806592120733e-05,5.6511194834740763e-08,6.475472353884015e-07,8.628737724336588e-10,1.8293293906346264e-06,1.7746243141658624e-07,1.1263811927619827e-07,3.466643156979643e-07,4.332680600960259e-07,5.429182468041915e-07,3.935111745789754e-06,1.9043257148965154e-07,2.182614645906966e-06
